Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:05 Monday 15/2/2010. Processed 19:14 Monday 15/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.76,,,,,,,,,,,,
Jun,10,13.50,0.66,0.65,5,-,17.30,0.67,8.06,,,
Amcor Ltd Last Sale Price $5.90,,,,,,,,,,,,
Feb,10,6.18,0.03,0.03,50,314,31.60,0.20,14.06,,,
Apr,10,5.95,0.16,0.20,110,190,22.90,0.53,13.38,,,
AMP Ltd Last Sale Price $6.20,,,,,,,,,,,,
Feb,10,6.25,0.09,0.09,10,565,26.90,0.45,48.17,,,
Feb,10,6.50,0.03,0.07,1,1406,29.10,0.18,16.06,,,
Feb,10,6.75,0.01,0.01,10,838,37.70,0.10,8.03,,,
Feb,10,7.50,0.01,0.01,10,502,56.60,0.02,2.68,,,
Mar,10,6.00,0.28,0.34,20,677,25.00,0.70,12.83,,,
Mar,10,6.50,0.10,0.10,14,985,30.40,0.36,14.34,,,
Apr,10,6.50,0.16,0.17,3,576,28.30,0.41,12.33,,,
Jun,10,7.70,0.07,0.07,30,181,32.30,0.18,3.40,,,
ANZ Banking Grp Last Sale Price $20.50,,,,,,,,,,,,
Feb,10,20.50,0.40,0.40,13,28,28.90,0.52,64.75,,,
Feb,10,21.00,0.20,0.17,103,461,28.30,0.32,31.56,,,
Feb,10,21.50,0.08,0.13,35,319,28.00,0.17,12.95,,,
Feb,10,22.00,0.04,0.04,20,406,28.80,0.08,5.67,,,
Feb,10,22.50,0.01,0.02,2,1037,31.40,0.04,2.43,,,
Feb,10,24.00,0.00,0.01,7,1306,32.10,-,0.16,,,
Mar,10,20.50,0.78,0.85,4,215,28.10,0.54,35.61,,,
Mar,10,21.00,0.52,0.52,56,861,26.30,0.43,23.51,,,
Mar,10,21.50,0.35,0.37,14,396,26.50,0.33,15.98,,,
Mar,10,22.00,0.20,0.20,20,982,25.20,0.23,9.13,,,
Mar,10,22.50,0.13,0.14,12,927,25.80,0.16,5.93,,,
Mar,10,23.00,0.07,0.07,12,481,25.90,0.10,3.42,,,
Mar,10,24.00,0.03,0.03,20,1003,26.00,0.04,1.14,,,
Apr,10,21.00,0.84,0.84,2,52,27.20,0.48,20.33,,,
Apr,10,22.00,0.45,0.42,1,135,25.70,0.32,10.71,,,
Apr,10,22.50,0.32,0.33,1,42,25.30,0.25,7.58,,,
Apr,10,23.50,0.14,0.17,6,253,24.30,0.14,3.37,,,
Apr,10,24.00,0.09,0.09,12,162,23.80,0.09,2.05,,,
Apr,10,24.50,0.07,0.06,1,2,25.00,0.08,1.68,,,
May,10,22.50,0.38,0.37,4,10,25.10,0.30,6.63,,,
May,10,23.00,0.28,0.30,2,34,25.20,0.25,4.97,,,
May,10,23.50,0.20,0.20,4,6,24.80,0.20,3.49,,,
Jun,10,21.00,1.02,1.10,10,98,26.40,0.52,14.04,,,
Sep,10,22.00,1.06,1.07,20,47,25.90,0.47,8.54,,,
Dec,10,20.00,2.27,2.34,20,582,28.50,0.66,10.13,,,
Dec,10,21.00,1.75,1.70,85,290,27.40,0.59,9.99,,,
Dec,10,24.00,0.82,0.79,5,267,27.40,0.38,4.71,,,
Dec,10,25.00,0.64,0.59,1,445,27.40,0.32,3.62,,,
Mar,11,20.00,2.56,2.62,7,-,29.60,0.69,9.10,,,
ASX Ltd Last Sale Price $35.85,,,,,,,,,,,,
Feb,10,36.00,0.48,0.55,5,200,24.90,0.48,44.89,,,
Mar,10,32.00,3.90,2.19,20,41,31.40,0.89,1.44,,,
Mar,10,35.00,1.21,1.01,1,89,22.70,0.67,9.40,,,
Mar,10,36.50,0.47,0.45,7,110,21.70,0.45,12.14,,,
Apr,10,36.00,0.94,0.93,1,3,20.20,0.55,12.86,,,
Apr,10,36.50,0.72,0.72,18,16,19.70,0.49,9.97,,,
May,10,36.00,1.17,1.20,1,-,19.70,0.57,11.63,,,
Jun,10,32.00,4.06,2.55,20,113,23.20,0.85,1.64,,,
Jun,10,35.00,1.94,1.77,1,12,20.60,0.66,8.54,,,
Alumina Ltd Last Sale Price $1.59,,,,,,,,,,,,
Feb,10,1.63,0.03,0.07,18,3139,44.40,0.39,62.61,,,
Mar,10,1.63,0.07,0.07,112,405,43.90,0.48,44.15,,,
Mar,10,1.71,0.04,0.05,10,1096,43.10,0.34,26.49,,,
Mar,10,1.93,0.03,0.02,105,2661,56.20,0.17,14.72,,,
Mar,10,2.14,0.01,0.01,250,1636,60.20,0.08,5.89,,,
Apr,10,1.80,0.06,0.05,5,139,43.00,0.31,17.06,,,
May,10,1.60,0.14,-,100,31,40.80,0.56,31.51,,,
AXA Asia Pacific Last Sale Price $6.30,,,,,,,,,,,,
Sep,10,6.25,0.38,0.41,60,102,18.00,0.65,8.52,,,
Sep,10,6.75,0.16,0.17,7,130,16.90,0.42,4.19,,,
BHP Billiton Ltd Last Sale Price $40.66,,,,,,,,,,,,
Feb,10,34.00,6.72,9.94,2,8,55.50,0.98,5.30,,,
Feb,10,37.00,3.77,3.54,10,203,38.20,0.94,8.98,,,
Feb,10,38.50,2.36,2.20,2,151,31.90,0.86,15.91,,,
Feb,10,39.00,1.92,2.05,10,401,30.50,0.81,21.22,,,
Feb,10,39.50,1.51,1.42,16,549,29.00,0.75,28.56,,,
Feb,10,40.00,1.13,1.08,150,1013,27.30,0.66,38.36,,,
Feb,10,40.01,1.17,1.10,5,23,29.20,0.65,42.44,,,
Feb,10,40.50,0.82,0.78,40,958,26.80,0.56,54.27,,,
Feb,10,41.00,0.57,0.53,151,2039,26.50,0.45,46.92,,,
Feb,10,41.01,0.57,0.56,20,77,26.60,0.45,46.52,,,
Feb,10,41.50,0.37,0.35,43,1269,25.60,0.34,30.19,,,
Feb,10,42.00,0.23,0.20,42,2091,25.30,0.24,18.36,,,
Feb,10,42.50,0.13,0.14,13,923,24.80,0.15,10.61,,,
Feb,10,43.00,0.08,0.07,44,2185,25.30,0.10,6.53,,,
Feb,10,43.01,0.07,0.07,10,169,25.20,0.10,6.12,,,
Feb,10,43.50,0.04,0.09,10,680,25.70,0.06,3.67,,,
Feb,10,44.00,0.04,0.04,35,1287,28.10,0.05,3.26,,,
Feb,10,44.50,0.03,0.01,1,315,29.50,0.04,2.04,,,
Feb,10,45.00,0.01,0.01,10,1044,30.00,0.02,1.22,,,
Feb,10,46.00,0.01,0.01,30,904,33.40,0.01,0.82,,,
Mar,10,38.00,3.06,3.14,1,2174,30.30,0.79,9.32,,,
Mar,10,39.00,2.27,2.18,25,1627,28.10,0.72,13.93,,,
Mar,10,39.50,1.92,1.95,1,348,27.70,0.67,17.49,,,
Mar,10,40.00,1.61,1.52,61,2734,27.20,0.62,21.87,,,
Mar,10,40.50,1.30,1.25,29,288,26.10,0.56,26.24,,,
Mar,10,41.00,1.08,1.03,30,1593,26.30,0.51,24.86,,,
Mar,10,41.01,1.04,1.05,4,45,26.00,0.50,24.05,,,
Mar,10,41.50,0.84,0.93,11,439,25.50,0.45,19.45,,,
Mar,10,42.00,0.66,0.62,64,1684,25.10,0.39,15.19,,,
Mar,10,42.50,0.51,0.48,19,293,24.60,0.33,11.62,,,
Mar,10,43.00,0.40,0.37,109,1014,24.80,0.28,9.21,,,
Mar,10,43.01,0.41,0.48,5,22,25.00,0.28,9.32,,,
