Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4436.7 at 16:35 1/6/2010  Report at 19:07 Tuesday 1/6/2010. Processed 19:30 Tuesday 1/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.06,,,,,,,,,,,,
Jun,10,13.00,1.13,1.12,2,7,22.60,0.93,7.03,,,
Jun,10,14.00,0.34,0.38,30,235,20.40,0.57,30.29,,,
Jun,10,14.50,0.13,0.15,23,247,20.10,0.30,14.06,,,
Jul,10,14.00,0.55,0.53,2,2,20.70,0.58,21.34,,,
Jul,10,14.50,0.31,0.36,2,35,20.20,0.41,13.64,,,
Sep,10,14.50,0.50,0.48,5,190,21.10,0.48,11.29,,,
Oct,10,15.00,0.38,0.33,1,-,20.40,0.40,6.49,,,
Dec,10,14.50,0.70,0.58,12,1,21.10,0.54,8.82,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
Jun,10,1.70,0.02,0.01,50,1707,31.60,0.29,18.83,,,
Sep,10,1.70,0.10,0.10,50,280,32.70,0.46,18.67,,,
Dec,10,1.66,0.14,0.14,132,102,28.90,0.55,15.36,,,
Amcor Ltd Last Sale Price $6.22,,,,,,,,,,,,
Jun,10,5.72,0.55,0.47,2,61,32.20,0.87,12.23,,,
Jun,10,6.41,0.09,0.07,12,558,24.70,0.35,20.78,,,
Jul,10,6.25,0.25,0.22,2,146,24.00,0.54,24.37,,,
Jul,10,6.50,0.14,0.14,5,75,23.70,0.37,13.92,,,
Nov,10,6.75,0.17,0.16,6,-,21.20,0.39,5.44,,,
Dec,10,6.25,0.40,0.31,34,128,22.70,0.60,11.39,,,
AMP Ltd Last Sale Price $5.62,,,,,,,,,,,,
Jun,10,5.53,0.24,0.24,5,258,33.00,0.61,40.59,,,
Jun,10,5.77,0.14,0.12,48,390,34.10,0.41,36.53,,,
Jul,10,6.00,0.16,0.15,8,285,32.00,0.35,17.06,,,
Sep,10,5.75,0.34,0.33,5,244,31.30,0.52,19.20,,,
Dec,10,5.75,0.43,0.40,58,17,29.10,0.56,13.56,,,
ANZ Banking Grp Last Sale Price $22.30,,,,,,,,,,,,
Jun,10,19.50,2.93,2.88,10,13,39.10,0.93,8.87,,,
Jun,10,21.50,1.34,1.30,28,219,38.10,0.68,36.49,,,
Jun,10,22.00,0.98,0.94,39,707,35.50,0.59,46.38,,,
Jun,10,22.50,0.68,0.65,87,577,33.20,0.49,46.38,,,
Jun,10,23.00,0.45,0.41,179,1353,31.80,0.38,30.35,,,
Jun,10,23.01,0.44,0.38,3,22,31.70,0.38,30.01,,,
Jun,10,23.50,0.26,0.23,56,862,29.50,0.27,17.39,,,
Jun,10,24.00,0.14,0.13,12,1027,28.00,0.17,9.21,,,
Jun,10,24.50,0.10,0.08,18,487,30.10,0.12,6.48,,,
Jun,10,25.00,0.04,0.05,10,1035,28.10,0.06,2.73,,,
Jun,10,25.50,0.03,0.07,6,455,29.80,0.04,2.05,,,
Jun,10,26.00,0.02,0.02,39,1126,31.50,0.03,1.36,,,
Jun,10,27.50,0.00,0.02,4,25,32.00,-,0.20,,,
Jul,10,22.50,1.14,1.24,10,218,32.60,0.53,31.63,,,
Jul,10,23.50,0.67,0.63,13,321,30.40,0.38,18.45,,,
Jul,10,24.00,0.49,0.46,2,610,29.60,0.31,13.59,,,
Jul,10,24.50,0.35,0.38,4,266,29.10,0.25,9.85,,,
Jul,10,25.00,0.25,0.23,4,941,28.50,0.19,6.80,,,
Aug,10,24.50,0.55,0.54,2,125,28.60,0.31,10.35,,,
Aug,10,25.00,0.41,0.38,1,112,27.80,0.25,7.62,,,
Sep,10,22.00,1.93,1.77,11,224,32.40,0.60,23.13,,,
Sep,10,23.50,1.15,1.10,4,45,30.20,0.45,16.30,,,
Dec,10,19.00,4.14,3.09,5,164,30.60,0.83,6.71,,,
Dec,10,22.50,2.02,2.31,70,49,30.60,0.59,16.05,,,
Dec,10,23.00,1.76,1.70,14,563,30.00,0.55,13.98,,,
Dec,10,24.00,1.33,1.22,4,576,29.20,0.47,10.57,,,
Mar,11,22.50,2.38,2.36,5,20,29.60,0.61,13.09,,,
Dec,12,25.00,2.72,1.89,5,85,28.00,0.66,4.77,,,
ASX Ltd Last Sale Price $30.38,,,,,,,,,,,,
Jun,10,28.00,2.52,2.52,1,-,24.20,0.92,7.26,,,
Jun,10,31.00,0.46,0.45,3,5,22.70,0.40,23.03,,,
Jul,10,31.00,0.82,0.85,1,-,20.70,0.46,16.80,,,
Jul,10,31.50,0.65,0.60,51,2,20.90,0.39,13.13,,,
Jul,10,32.00,0.45,0.46,3,110,20.00,0.31,9.16,,,
Jul,10,32.50,0.33,0.26,2,5,20.00,0.25,6.62,,,
Dec,10,30.00,2.25,2.29,5,-,22.60,0.64,10.88,,,
Mar,11,34.50,0.81,0.79,2,-,20.20,0.36,3.30,,,
Alumina Ltd Last Sale Price $1.68,,,,,,,,,,,,
Jun,10,1.60,0.12,0.11,5,890,41.50,0.71,36.21,,,
Jun,10,1.70,0.06,0.06,58,3555,38.10,0.49,49.79,,,
Jun,10,1.80,0.03,0.02,105,3175,37.00,0.26,22.63,,,
Jun,10,1.90,0.02,0.02,7,4831,50.80,0.19,18.11,,,
Jul,10,1.70,0.10,0.10,6,495,38.70,0.52,36.82,,,
Jul,10,1.90,0.04,0.04,25,2979,40.10,0.26,14.73,,,
