Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4756.1 at 16:33 23/12/2009  Report at 19:05 Wednesday 23/12/2009. Processed 19:24 Wednesday 23/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.00,,,,,,,,,,,,
Jan,10,14.00,0.23,0.22,18,178,11.30,0.57,15.85,,,
Jan,10,14.50,0.04,0.06,6,184,10.60,0.19,3.17,,,
Feb,10,13.50,0.69,0.77,10,11,13.60,0.80,7.82,,,
Feb,10,14.00,0.35,0.35,60,47,13.10,0.58,14.24,,,
Feb,10,14.50,0.14,0.15,17,33,12.90,0.33,5.82,,,
Mar,10,14.50,0.20,0.20,46,112,13.90,0.40,5.47,,,
Jun,10,14.00,0.67,0.66,10,51,16.70,0.62,9.49,,,
Jun,10,14.50,0.46,0.42,50,118,16.60,0.50,6.52,,,
Sep,10,14.50,0.66,0.67,2,20,17.50,0.55,6.21,,,
Asciano Grp Last Sale Price $1.78,,,,,,,,,,,,
Jan,10,1.75,0.07,0.07,56,1336,24.80,0.63,24.94,,,
Mar,10,1.75,0.16,0.13,43,557,36.60,0.60,27.56,,,
Sep,10,1.80,0.25,0.25,10,362,37.60,0.60,18.64,,,
Amcor Ltd Last Sale Price $6.18,,,,,,,,,,,,
Jan,10,5.95,0.29,0.29,10,659,16.40,0.81,9.58,,,
Jan,10,6.18,0.14,0.15,22,384,17.20,0.55,23.15,,,
Feb,10,6.41,0.12,0.13,11,99,19.70,0.39,10.90,,,
Mar,10,5.95,0.38,0.36,10,119,20.90,0.71,9.53,,,
May,10,6.41,0.22,0.22,20,98,21.30,0.49,8.33,,,
AMP Ltd Last Sale Price $6.68,,,,,,,,,,,,
Jan,10,6.00,0.71,0.66,24,801,21.10,0.96,4.43,,,
Jan,10,6.25,0.48,0.47,3,706,21.30,0.87,8.12,,,
Jan,10,6.50,0.32,0.29,23,1193,23.40,0.69,19.94,,,
Jan,10,6.75,0.17,0.17,114,641,23.30,0.49,25.84,,,
Jan,10,6.76,0.17,0.17,6,6,23.80,0.48,25.84,,,
Jan,10,7.00,0.11,0.10,14,1888,26.50,0.33,16.24,,,
Jan,10,7.25,0.07,0.07,2,306,28.60,0.21,9.60,,,
Feb,10,7.00,0.20,0.20,35,522,27.80,0.40,16.81,,,
Feb,10,7.25,0.15,0.14,10,130,30.00,0.31,12.61,,,
Mar,10,0.01,6.58,6.51,25,75,-,-,-,,,
Mar,10,5.75,1.00,0.97,7,124,25.00,0.92,4.11,,,
Mar,10,6.00,0.79,0.77,2,804,25.10,0.85,6.17,,,
Mar,10,6.50,0.44,0.44,29,840,25.30,0.65,14.98,,,
Mar,10,6.75,0.33,0.31,4,563,27.10,0.54,19.09,,,
Mar,10,7.00,0.23,0.23,78,491,27.40,0.43,13.51,,,
Mar,10,7.25,0.16,0.17,8,118,27.40,0.34,9.11,,,
May,10,6.75,0.45,0.35,5,41,28.70,0.57,15.59,,,
May,10,7.00,0.35,-,1,-,28.90,0.49,12.26,,,
Jun,10,6.50,0.71,0.46,10,142,34.30,0.64,15.74,,,
Jun,10,7.70,0.31,-,10,170,35.40,0.37,9.21,,,
Dec,13,3.00,3.75,3.64,5,15,41.00,0.95,0.24,,,
ANZ Banking Grp Last Sale Price $21.71,,,,,,,,,,,,
Jan,10,20.00,1.83,1.82,4,110,19.10,0.93,5.45,,,
Jan,10,20.50,1.38,1.37,4,86,18.20,0.87,7.50,,,
Jan,10,21.00,0.94,0.97,142,232,16.50,0.78,10.68,,,
Jan,10,21.50,0.60,0.60,98,195,16.20,0.63,17.72,,,
Jan,10,21.51,0.60,0.50,1,26,16.40,0.62,18.18,,,
Jan,10,22.00,0.34,0.33,152,582,16.10,0.45,15.68,,,
Jan,10,22.50,0.17,0.16,128,1214,15.60,0.28,7.72,,,
Jan,10,23.50,0.04,0.04,4,402,16.60,0.08,1.82,,,
Jan,10,24.00,0.01,0.03,2,990,16.70,0.04,0.68,,,
Jan,10,25.00,0.00,0.01,90,775,16.80,-,-,,,
Feb,10,21.50,0.91,0.92,14,125,19.80,0.61,18.11,,,
Feb,10,22.00,0.64,0.57,1,271,19.30,0.50,16.42,,,
Feb,10,22.50,0.41,0.42,38,203,18.50,0.39,10.60,,,
Feb,10,23.50,0.15,0.16,10,110,17.90,0.19,3.88,,,
Mar,10,21.50,1.20,1.19,8,250,22.60,0.61,17.90,,,
Mar,10,22.00,0.93,0.91,12,818,22.10,0.53,16.81,,,
Mar,10,22.50,0.71,0.71,17,771,21.90,0.45,12.84,,,
Mar,10,23.00,0.50,0.45,3,303,21.00,0.36,9.04,,,
Mar,10,23.50,0.38,0.36,9,204,21.30,0.29,6.78,,,
Mar,10,24.50,0.20,0.17,6,226,21.70,0.18,3.71,,,
Apr,10,24.00,0.48,0.44,10,36,22.70,0.30,6.30,,,
Jun,10,20.00,2.79,2.32,2,252,29.30,0.74,9.91,,,
Jun,10,20.50,2.40,-,2,142,27.90,0.70,10.92,,,
Jun,10,22.50,1.20,1.17,5,127,24.30,0.52,10.92,,,
Jun,10,23.50,0.79,1.80,1,61,23.60,0.41,7.22,,,
Jun,10,24.50,0.50,0.51,1,79,22.80,0.31,4.57,,,
Jun,10,27.00,0.16,0.59,4,46,22.80,0.14,1.46,,,
ASX Ltd Last Sale Price $34.53,,,,,,,,,,,,
Jan,10,34.50,0.59,0.52,5,99,11.80,0.58,16.14,,,
Jan,10,35.00,0.36,0.43,2,120,11.80,0.42,10.28,,,
Feb,10,35.50,0.52,0.48,4,37,14.80,0.40,8.38,,,
Mar,10,36.00,0.48,0.43,2,53,16.10,0.38,5.51,,,
