Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 20:00 Friday 26/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.37,,,,,,,,,,,,
Mar,10,13.50,0.88,0.86,35,69,2.00,1.00,0.91,,,
Mar,10,14.00,0.39,0.41,95,475,12.80,0.81,1.81,,,
Mar,10,14.50,0.08,0.08,30,230,12.90,0.45,7.26,,,
Apr,10,14.00,0.43,0.38,5,93,12.40,0.77,2.42,,,
Apr,10,14.50,0.19,0.19,49,33,13.50,0.52,7.66,,,
May,10,14.50,0.28,0.26,12,2,14.00,0.54,7.95,,,
Jun,10,14.00,0.62,0.66,2,59,14.40,0.72,5.34,,,
Jun,10,14.50,0.38,0.35,1,342,14.40,0.56,8.00,,,
Jun,10,15.00,0.17,0.19,50,232,13.40,0.39,3.74,,,
Sep,10,15.50,0.28,0.25,6,47,16.20,0.39,3.45,,,
Asciano Grp Last Sale Price $1.80,,,,,,,,,,,,
Mar,10,1.85,0.03,0.04,18,242,24.90,0.38,21.73,,,
Apr,10,1.90,0.04,0.05,35,177,25.80,0.36,14.48,,,
May,10,1.90,0.07,0.06,270,5733,29.00,0.42,15.60,,,
Dec,12,1.31,0.69,0.70,25,25,21.00,0.95,3.84,,,
Amcor Ltd Last Sale Price $5.93,,,,,,,,,,,,
Mar,10,5.95,0.07,0.06,40,539,18.70,0.52,15.39,,,
May,10,5.95,0.20,0.17,20,95,21.10,0.56,13.87,,,
May,10,6.18,0.12,0.09,12,3,20.50,0.42,8.12,,,
Jun,10,6.18,0.14,0.13,70,13,19.70,0.44,7.50,,,
AMP Ltd Last Sale Price $5.94,,,,,,,,,,,,
Mar,10,6.00,0.14,0.14,110,460,24.10,0.48,29.63,,,
Mar,10,6.25,0.07,0.05,5,905,25.80,0.26,14.26,,,
Mar,10,6.50,0.02,0.02,16,1082,25.80,0.12,4.39,,,
Mar,10,7.00,0.01,0.01,96,1283,35.20,0.05,2.19,,,
Apr,10,5.50,0.57,0.56,1,10,27.90,0.79,12.68,,,
Apr,10,5.75,0.38,0.39,22,100,25.60,0.68,18.53,,,
Apr,10,6.00,0.23,0.23,17,281,24.90,0.52,22.92,,,
Apr,10,6.25,0.14,0.14,9,511,24.30,0.36,13.17,,,
Apr,10,6.50,0.08,0.09,10,709,25.60,0.24,7.80,,,
May,10,6.00,0.32,0.30,5,20,26.50,0.54,21.27,,,
May,10,6.25,0.21,0.20,9,27,26.30,0.42,14.18,,,
May,10,6.50,0.12,0.12,18,123,24.60,0.29,7.77,,,
Jun,10,6.26,0.24,0.23,82,145,25.10,0.43,12.39,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
Mar,10,20.00,3.23,3.00,24,201,33.50,0.95,5.35,,,
Mar,10,21.00,2.25,1.96,51,956,25.20,0.93,5.92,,,
Mar,10,21.50,1.80,1.38,12,492,25.00,0.88,9.01,,,
Mar,10,22.00,1.38,1.34,58,1446,24.10,0.81,13.24,,,
Mar,10,22.50,0.99,0.96,128,1248,23.00,0.71,19.72,,,
Mar,10,23.00,0.66,0.63,515,1135,22.00,0.58,29.29,,,
Mar,10,23.50,0.41,0.40,344,1011,21.40,0.44,22.82,,,
Mar,10,24.00,0.23,0.24,384,1210,21.20,0.30,13.24,,,
Mar,10,24.50,0.13,0.12,136,464,21.30,0.19,7.32,,,
Mar,10,25.00,0.07,0.06,12,642,22.10,0.12,4.23,,,
Apr,10,20.50,2.90,2.80,2,28,25.60,0.90,6.63,,,
Apr,10,22.00,1.66,1.60,28,187,23.30,0.75,13.02,,,
Apr,10,22.50,1.31,1.25,6,256,23.00,0.67,16.90,,,
Apr,10,23.00,0.99,0.96,111,370,21.90,0.59,21.28,,,
Apr,10,23.50,0.70,0.68,193,324,21.00,0.49,17.65,,,
Apr,10,24.00,0.51,0.48,83,374,21.00,0.40,12.77,,,
Apr,10,24.50,0.37,0.35,52,36,21.40,0.31,9.26,,,
Apr,10,25.00,0.23,0.22,31,386,20.70,0.23,5.88,,,
May,10,22.50,1.40,1.22,10,58,22.70,0.67,13.09,,,
May,10,23.00,1.09,1.04,13,317,22.10,0.60,16.38,,,
May,10,23.50,0.81,0.80,5,18,21.40,0.52,14.13,,,
May,10,24.50,0.46,0.40,13,34,21.50,0.36,7.89,,,
Jun,10,23.00,1.24,1.08,18,815,22.90,0.60,14.51,,,
Jun,10,23.50,0.98,0.80,8,122,22.60,0.54,13.06,,,
Jun,10,25.00,0.46,0.30,10,101,22.10,0.34,6.10,,,
Sep,10,21.00,2.97,1.81,33,45,25.10,0.78,6.23,,,
Sep,10,23.00,1.80,0.85,30,81,24.60,0.62,12.51,,,
Dec,10,20.00,4.03,4.00,15,582,27.70,0.82,4.64,,,
Dec,10,22.50,2.36,1.74,5,13,25.30,0.67,9.01,,,
Dec,10,25.00,1.27,0.88,5,445,24.60,0.49,6.68,,,
Dec,10,28.00,0.54,0.53,8,-,24.10,0.29,2.83,,,
Mar,11,21.00,3.65,3.45,1,3,28.90,0.78,6.08,,,
Mar,11,22.00,2.98,2.80,3,29,27.30,0.69,7.38,,,
ASX Ltd Last Sale Price $36.46,,,,,,,,,,,,
Mar,10,32.00,4.54,4.19,1,26,51.40,0.85,2.68,,,
Mar,10,34.00,2.49,2.48,50,85,29.40,0.83,1.07,,,
Mar,10,34.01,1.87,0.95,3,3,20.50,0.91,-,,,
Mar,10,34.50,2.00,1.51,1,39,27.30,0.80,1.61,,,
Mar,10,35.00,1.50,1.71,31,92,22.60,0.78,1.61,,,
Mar,10,35.50,1.01,0.71,65,81,18.00,0.74,1.97,,,
Mar,10,36.00,0.55,0.50,5,107,14.30,0.68,3.22,,,
Apr,10,35.00,1.51,1.83,80,86,16.10,0.79,0.79,,,
Apr,10,36.00,0.84,0.70,3,8,15.80,0.65,6.04,,,
Apr,10,36.50,0.62,0.68,35,36,15.60,0.57,9.85,,,
Apr,10,37.00,0.45,0.50,40,26,15.50,0.48,7.15,,,
May,10,36.50,0.90,-,217,-,16.20,0.58,9.85,,,
Jun,10,38.00,0.67,0.56,3,6,17.20,0.43,5.64,,,
Sep,10,36.50,1.76,-,6,3,18.10,0.62,8.39,,,
Alumina Ltd Last Sale Price $1.50,,,,,,,,,,,,
Mar,10,1.54,0.07,0.07,746,1038,49.70,0.47,56.30,,,
Mar,10,1.63,0.03,0.04,490,570,44.40,0.29,25.98,,,
Mar,10,1.71,0.03,0.03,100,1702,52.40,0.21,21.65,,,
Apr,10,1.60,0.07,0.07,21,835,43.10,0.42,28.87,,,
Apr,10,1.80,0.03,0.03,32,158,45.00,0.21,11.55,,,
AXA Asia Pacific Last Sale Price $6.45,,,,,,,,,,,,
Mar,10,4.50,1.95,1.93,1,200,2.00,1.00,-,,,
Mar,10,6.75,0.04,0.04,75,287,23.70,0.27,9.09,,,
Apr,10,6.25,0.28,0.24,50,-,19.20,0.71,7.64,,,
Apr,10,6.50,0.16,0.11,50,415,18.80,0.53,13.92,,,
May,10,6.50,0.20,0.17,2,4,18.50,0.55,12.44,,,
Jun,10,4.50,1.96,1.93,5,5,40.10,0.96,0.24,,,
Sep,10,5.00,1.47,-,4,64,16.20,0.99,0.40,,,
Dec,10,5.75,0.90,-,4,-,21.90,0.82,3.67,,,
BHP Billiton Ltd Last Sale Price $41.10,,,,,,,,,,,,
Mar,10,23.00,18.11,17.85,3,19,2.00,1.00,0.16,,,
Mar,10,24.00,17.11,19.80,4,24,2.00,1.00,0.16,,,
Mar,10,30.00,11.11,10.88,8,372,2.00,1.00,0.32,,,
Mar,10,31.00,10.11,9.99,7,519,2.00,1.00,0.32,,,
Mar,10,33.00,8.11,7.83,6,453,2.00,1.00,0.32,,,
Mar,10,34.00,7.11,7.10,2,301,2.00,1.00,0.32,,,
Mar,10,34.50,6.61,6.34,4,37,2.00,1.00,0.32,,,
Mar,10,35.00,6.11,6.33,1,729,2.00,1.00,0.32,,,
Mar,10,36.00,5.11,4.97,3,527,2.00,1.00,0.32,,,
Mar,10,36.50,4.61,4.19,4,46,2.00,1.00,0.32,,,
Mar,10,37.00,4.11,3.97,153,1604,2.00,1.00,0.32,,,
Mar,10,37.50,3.62,3.40,15,104,27.10,0.91,0.63,,,
Mar,10,38.00,3.15,3.12,43,2126,27.90,0.87,1.59,,,
Mar,10,38.50,2.70,2.78,8,140,27.60,0.83,3.17,,,
Mar,10,39.00,2.29,2.24,33,1609,27.80,0.78,6.18,,,
Mar,10,39.50,1.93,1.72,7,355,27.80,0.73,10.47,,,
Mar,10,40.00,1.59,1.51,15,2659,27.20,0.68,15.54,,,
Mar,10,40.01,1.58,1.55,6,224,27.20,0.68,15.38,,,
Mar,10,40.50,1.27,1.20,204,667,26.30,0.62,21.41,,,
Mar,10,41.00,0.98,0.92,182,2443,25.20,0.55,28.07,,,
Mar,10,41.01,1.00,0.94,56,68,25.60,0.55,28.70,,,
Mar,10,41.50,0.76,0.75,272,633,24.80,0.48,24.10,,,
Mar,10,42.00,0.55,0.55,600,2440,23.80,0.41,17.44,,,
Mar,10,42.01,0.54,0.54,16,108,23.70,0.40,17.13,,,
Mar,10,42.50,0.39,0.35,197,747,23.00,0.33,12.21,,,
Mar,10,43.00,0.28,0.25,184,1390,22.80,0.26,8.72,,,
Mar,10,43.50,0.18,0.16,65,622,22.30,0.20,5.71,,,
Mar,10,44.00,0.12,0.10,58,2873,21.80,0.15,3.65,,,
Mar,10,45.00,0.06,0.05,24,3142,22.50,0.08,1.74,,,
Mar,10,46.00,0.06,0.02,45,830,26.10,0.07,1.74,,,
Apr,10,37.00,4.45,4.37,12,143,30.40,0.84,4.93,,,
Apr,10,38.00,3.61,4.18,2,87,28.40,0.79,7.19,,,
Apr,10,39.00,2.88,2.84,50,147,27.50,0.73,11.07,,,
Apr,10,39.50,2.56,2.40,7,115,27.10,0.69,13.46,,,
Apr,10,40.50,1.91,1.99,13,491,25.70,0.61,18.40,,,
Apr,10,41.00,1.65,1.60,152,545,25.40,0.57,21.78,,,
Apr,10,41.01,1.65,1.48,2,11,25.50,0.57,21.92,,,
Apr,10,41.50,1.39,1.34,14,270,24.90,0.52,19.52,,,
Apr,10,42.00,1.15,1.11,62,221,24.20,0.47,16.14,,,
Apr,10,42.50,0.95,0.94,1,106,23.80,0.42,13.39,,,
Apr,10,43.00,0.78,0.78,53,246,23.60,0.38,11.00,,,
Apr,10,43.50,0.64,0.60,4,163,23.30,0.33,8.95,,,
Apr,10,44.00,0.51,0.48,26,322,23.10,0.29,7.19,,,
Apr,10,44.50,0.40,0.41,2,80,22.80,0.24,5.64,,,
Apr,10,45.00,0.31,0.29,8,263,22.50,0.20,4.37,,,
Apr,10,46.00,0.20,0.18,4,387,22.50,0.14,2.75,,,
May,10,34.00,7.35,-,2,-,33.40,0.91,2.44,,,
May,10,38.00,4.10,-,4,-,29.70,0.76,9.76,,,
May,10,38.50,3.73,3.96,2,10,28.90,0.73,10.98,,,
May,10,41.00,2.12,2.08,67,127,26.10,0.58,19.71,,,
May,10,41.50,1.87,1.79,6,49,25.80,0.54,18.20,,,
May,10,42.00,1.62,1.56,32,92,25.30,0.50,15.81,,,
May,10,42.50,1.41,1.32,8,179,25.10,0.46,13.76,,,
May,10,43.00,1.22,1.16,70,42,24.90,0.43,11.91,,,
May,10,43.50,1.04,1.03,24,346,24.60,0.39,10.20,,,
May,10,44.00,0.89,0.85,1,61,24.40,0.35,8.69,,,
May,10,45.00,0.63,0.60,2,98,23.80,0.28,6.10,,,
Jun,10,0.01,41.15,40.70,10,2646,-,-,0.45,,,
Jun,10,30.00,11.24,11.23,8,12,38.00,0.95,1.08,,,
Jun,10,31.00,10.30,10.15,6,2,35.90,0.94,1.46,,,
Jun,10,33.00,8.50,7.50,4,9,34.10,0.91,2.99,,,
Jun,10,35.00,6.76,-,1,24,31.90,0.86,4.93,,,
Jun,10,35.50,6.34,-,4,21,31.30,0.85,5.56,,,
Jun,10,36.00,5.94,5.85,7,258,30.70,0.83,6.27,,,
Jun,10,38.00,4.45,5.04,8,134,29.40,0.75,10.04,,,
Jun,10,42.00,2.07,1.98,1,318,26.50,0.52,15.45,,,
Jun,10,42.50,1.85,1.71,2,471,26.10,0.49,13.77,,,
Jun,10,43.00,1.64,1.52,10,636,25.90,0.46,12.20,,,
Jun,10,44.00,1.28,1.25,30,208,25.50,0.39,9.55,,,
Jun,10,45.00,1.00,0.91,20,769,25.30,0.33,7.46,,,
Jun,10,48.00,0.39,0.35,2,52,24.00,0.18,2.91,,,
Jul,10,43.00,2.10,1.83,1,8,26.50,0.49,12.11,,,
Sep,10,30.00,11.72,11.95,8,40,35.60,0.92,2.60,,,
Sep,10,33.00,9.13,8.89,3,34,33.10,0.87,4.33,,,
Sep,10,34.00,8.29,8.98,2,37,32.00,0.85,5.03,,,
Sep,10,41.00,3.55,3.47,80,256,27.90,0.61,14.59,,,
Sep,10,42.00,3.06,3.00,35,797,27.50,0.56,12.92,,,
Sep,10,44.00,2.21,2.08,3,921,26.80,0.47,9.37,,,
Sep,10,46.00,1.54,1.50,1,115,26.10,0.38,6.51,,,
Dec,10,25.00,16.36,15.82,4,123,35.60,0.97,0.78,,,
Dec,10,38.00,6.16,6.15,4,1002,30.30,0.72,9.03,,,
Dec,10,41.00,4.38,4.30,6,18,28.20,0.63,12.61,,,
Dec,10,42.00,3.94,4.13,134,41,28.30,0.59,11.61,,,
Dec,10,45.00,2.81,2.78,30,859,28.10,0.48,8.31,,,
Dec,10,47.00,2.22,1.87,1,73,28.10,0.42,6.55,,,
Dec,10,54.00,0.93,0.79,30,48,28.10,0.22,2.74,,,
Mar,11,50.00,1.93,1.88,10,51,27.20,0.37,4.36,,,
Boral Ltd Last Sale Price $5.37,,,,,,,,,,,,
Mar,10,5.50,0.12,0.11,5,606,28.60,0.42,27.92,,,
Mar,10,5.75,0.05,0.04,65,1598,28.70,0.22,12.14,,,
Apr,10,5.75,0.13,0.11,8,206,28.60,0.33,13.49,,,
Jun,10,3.25,2.19,2.10,6,-,57.20,0.96,4.28,,,
Dec,13,3.00,2.68,2.66,14,-,34.90,0.95,1.51,,,
BlueScope Steel Last Sale Price $2.42,,,,,,,,,,,,
Mar,10,2.44,0.09,0.08,21,282,35.30,0.50,45.79,,,
Mar,10,2.63,0.03,0.03,109,1254,36.10,0.23,16.16,,,
Apr,10,2.50,0.12,0.11,50,335,36.60,0.47,27.53,,,
Apr,10,2.75,0.04,0.03,50,1893,35.80,0.23,9.58,,,
May,10,2.50,0.16,0.14,105,153,38.10,0.50,25.69,,,
Brambles Ltd Last Sale Price $6.94,,,,,,,,,,,,
Mar,10,6.75,0.33,0.34,15,184,34.70,0.65,26.30,,,
