Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4350.7 at 16:37 7/6/2010  Report at 19:06 Monday 7/6/2010. Processed 20:05 Monday 7/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.49,,,,,,,,,,,,
Jun,10,14.50,0.28,0.27,18,247,21.20,0.53,38.48,,,
Jun,10,16.00,0.01,0.04,3,58,21.90,0.02,0.70,,,
Jul,10,15.00,0.27,0.26,5,57,19.90,0.38,12.59,,,
Aug,10,15.00,0.40,0.37,5,27,20.40,0.43,12.44,,,
Sep,10,14.50,0.69,0.70,5,190,20.80,0.58,15.95,,,
Asciano Grp Last Sale Price $1.53,,,,,,,,,,,,
Jun,10,1.50,0.06,0.06,110,122,29.60,0.65,39.76,,,
Jun,10,1.60,0.03,0.03,200,644,38.30,0.32,33.13,,,
Jul,10,1.50,0.11,0.10,11,770,35.70,0.61,33.76,,,
Dec,10,1.57,0.17,0.15,40,76,36.00,0.56,19.68,,,
Amcor Ltd Last Sale Price $6.10,,,,,,,,,,,,
Aug,10,6.75,0.10,0.09,2,11,26.00,0.25,7.02,,,
AMP Ltd Last Sale Price $5.51,,,,,,,,,,,,
Jun,10,5.05,0.51,0.52,4,6,39.90,0.86,16.56,,,
Jun,10,5.29,0.33,0.32,18,65,39.70,0.71,38.64,,,
Jun,10,5.53,0.17,0.19,10,253,37.60,0.51,64.40,,,
Jun,10,5.77,0.08,0.09,26,458,36.90,0.31,29.44,,,
Jun,10,6.50,0.01,0.01,22,1607,47.10,0.06,5.52,,,
Jul,10,5.25,0.48,0.47,76,12,38.20,0.68,27.50,,,
Jul,10,5.50,0.30,0.31,51,97,33.30,0.56,36.25,,,
Jul,10,5.75,0.20,0.20,77,360,33.70,0.42,24.37,,,
Jul,10,6.00,0.13,0.12,20,370,34.40,0.30,15.62,,,
Aug,10,5.50,0.38,0.37,2,52,33.30,0.57,29.85,,,
Aug,10,6.00,0.17,0.17,4,196,31.30,0.34,13.49,,,
Sep,10,5.50,0.40,0.42,74,617,32.00,0.58,23.40,,,
Dec,10,6.00,0.29,0.35,1,308,29.50,0.45,9.61,,,
Dec,11,6.00,0.58,0.59,10,105,31.40,0.61,6.81,,,
ANZ Banking Grp Last Sale Price $22.02,,,,,,,,,,,,
Jun,10,21.50,1.08,1.03,32,235,40.50,0.64,51.11,,,
Jun,10,22.00,0.76,0.72,36,730,38.20,0.53,67.68,,,
Jun,10,22.50,0.49,0.46,46,687,35.60,0.42,45.12,,,
Jun,10,23.00,0.28,0.26,140,1502,33.30,0.30,25.78,,,
Jun,10,23.50,0.16,0.12,51,884,32.00,0.19,14.27,,,
Jun,10,23.51,0.16,0.28,20,24,32.40,0.19,14.73,,,
Jun,10,24.00,0.08,0.07,99,1226,31.20,0.11,7.37,,,
Jun,10,24.50,0.04,0.04,5,529,31.00,0.06,3.68,,,
Jun,10,25.50,0.01,0.02,20,456,31.00,0.02,0.74,,,
Jun,10,27.50,-,0.01,4,35,31.00,-,0.46,,,
Jul,10,21.00,1.91,1.85,2,354,38.50,0.68,27.83,,,
Jul,10,21.50,1.57,1.61,3,38,37.00,0.62,32.84,,,
Jul,10,22.00,1.26,1.17,1,292,35.60,0.55,38.78,,,
Jul,10,22.50,0.98,0.88,7,260,34.00,0.48,30.65,,,
Jul,10,23.00,0.74,0.67,25,677,32.70,0.41,23.14,,,
Jul,10,23.50,0.55,0.51,31,409,31.80,0.34,17.20,,,
Jul,10,24.00,0.40,0.36,24,626,30.90,0.27,12.35,,,
Jul,10,24.50,0.28,0.33,12,393,30.30,0.21,8.76,,,
Jul,10,25.00,0.20,0.17,50,1001,29.90,0.16,6.10,,,
