AFR COURSE OF SALES,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5498.2 at 2014-11-04T16:49:06. Report at Tuesday, November 4, 2014. Processed Wednesday at 2014-11-05T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Stock Name/Code,15 minute interval high and low sales and total sales volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL,,
1300 Smiles,590 ,"[493]",,,
360 Capital Indust ord unt,231, 231, 231, 230, 230, 231, 230, 231, 231, 230, 231, 230, 231, 230, 231, 230, 229, 230, 229, 230, 230, 229, 230, 229, 230, 229, 230, 230, 229, 228, 230, 229, 228, 230, 228 ,"[43,203]",,,
360 Capital Office ord unt,196, 197.5, 197, 196.5, 196, 197, 196.5, 196 ,"[63,292]",,,
3P Learning,250, 249, 250, 249, 245, 248, 249, 248, 249, 248, 249, 248, 249 ,"[830,508]",,,
8common,24.5, 25 ,"[50,000]",,,
99 Wuxian cdi,47.5, 48, 48.5, 48, 48.5, 48, 47.5, 48, 47.5, 48 ,"[110,790]",,,
Abacus Prop stp,274, 273, 275, 274.5, 279, 278, 277.5, 278, 277, 276, 277.5, 276, 277, 277.5, 277, 277.5, 278, 277, 280, 278, 278.5, 278, 278.5, 278, 278.5, 277, 278, 277, 278, 277, 278, 277, 278, 277, 278, 277, 276, 278, 275, 277, 277 ,"[574,793]",,,
Academies A'asia,103.5, 108 ,"[7,137]",,,
Acorn Capital Invest,82 ,"[900]",,,
 opt oct15,1.8 ,"[60,000]",,,
Acrux,109, 109, 110.5, 109.5, 110, 109, 109.5, 108.5, 109.5, 109, 108, 108.5, 108.5, 108, 108.5, 108, 108.2, 108, 108.5, 108, 108.5, 108, 109.5, 108, 108.5, 108, 108.5, 107.5, 108.5, 107.5, 108.5, 108, 107.5, 108, 108.5, 107.5, 107.5 ,"[426,549]",,,
Adelaide Brighton,328, 327, 330, 331, 330.5, 332, 331, 333, 332, 334, 332, 332.5, 334, 333.5, 334, 333, 334, 332, 334, 332, 333, 332, 333, 332.5, 333.5, 333, 333.5, 332, 333.5, 333, 332.5, 333, 332, 332.5, 331, 332, 331, 333, 333 ,"[860,489]",,,
ADMEDUS,12.5, 12.7, 12.5, 12.7, 12.5, 12.7, 12.5, 12.2, 12, 12.5 ,"[4,377,120]",,,
Adslot,11.5, 11 ,"[1,121,986]",,,
Adv Braking Tech,0.7 ,"[1,293,083]",,,
Aeris Environmental,21, 21.5, 22 ,"[56,000]",,,
Affinity Education,128, 130, 129, 128.5, 129, 128 ,"[25,769]",,,
AG Financial,5.1 ,"[50,000]",,,
AGL Energy,1365, 1364, 1377, 1374, 1367, 1372, 1364, 1371, 1369, 1371, 1369, 1370, 1373, 1371, 1376, 1374, 1376, 1375, 1373, 1374, 1372, 1374, 1373, 1376, 1374, 1377, 1376, 1378, 1377, 1380, 1378, 1380, 1377, 1380, 1377, 1376, 1380, 1379, 1376, 1378, 1377, 1375, 1376 ,"[1,232,177]",,,
Agricultural Land unt,8.2 ,"[30,977]",,,
AIMS Prop Sec Fund unt,11.5 ,"[175,000]",,,
Ainsworth Game Tech,307, 308, 304, 305, 306, 304, 305, 306, 305, 303, 304, 303, 304, 303, 304, 303, 302, 303, 302, 302, 302.5, 302, 303, 303, 303.5, 303, 304, 303, 304, 303, 303.5, 303, 304, 303, 304, 303, 301, 301.5, 303, 302 ,"[229,502]",,,
Air New Zealand,181, 177.9 ,"[343,940]",,,
AJ Lucas Grp,70.5, 70, 70.5, 71, 70.5, 71, 72, 71, 72, 73, 72.5, 73, 73.5, 72, 72.5, 73, 73.5, 75, 74, 72.5, 73.5, 74, 75 ,"[189,059]",,,
Alchemia,9.7, 9.8, 9.7, 9.6, 9.5, 9.6, 9.5, 9.6 ,"[964,884]",,,
ALE Prop Grp stp,313, 313, 314, 315, 317, 316.5, 317, 316.5, 320, 318, 319, 318.5, 317, 318, 317, 317.5, 319, 318, 317, 318, 318.5, 319, 318, 318.5, 319, 318.5, 319, 318, 319, 318, 319, 318, 319, 318, 319, 319 ,"[82,517]",,,
Alexium Int'l,16.5, 17.5, 18, 16.5, 16, 16.5, 17, 16.5, 16, 16.5, 17, 16.5, 16, 16.5, 17, 17.5, 17, 16.5 ,"[2,889,715]",,,
Algae.Tec,7.5 ,"[14,565]",,,
Alliance Aviation,120, 117, 120 ,"[28,726]",,,
ALS,550, 548, 559, 558, 561, 557, 560.5, 559, 561, 559, 560, 559.5, 556, 558, 555, 557, 555, 556, 553, 555, 558, 556.5, 557, 555, 558, 556, 557, 556, 557, 556, 556.5, 561, 559.5, 563.5, 564, 561, 562, 564, 563, 562, 563, 562, 563, 561, 562, 560, 563, 563 ,"[739,718]",,,
Alternative Invest unt,14.5, 15 ,"[285,000]",,,
Altium,302, 302, 300, 301, 299.5, 300, 299, 300, 301, 300, 300.5, 300, 299, 300, 299, 299.5, 299, 300, 299, 300, 299.5, 300, 299, 300, 299, 300, 299, 300, 299, 300, 299, 301, 299, 300, 299, 301, 300, 302, 298, 300 ,"[87,691]",,,
AMA Grp,31, 30.5 ,"[135,001]",,,
Amalgamated Hldgs,1006, 1006, 1010.5, 1005, 1008, 1010, 1006.5, 1005, 1007, 1004, 1005.5, 1006, 1006, 1008, 1006.5, 1005, 1006.5, 1007, 1008, 1007, 1006, 1007, 1008, 1007, 1006, 1006.5, 1007, 1006, 1008, 1005, 1007, 1007, 1007, 1007, 1011, 1008, 1007, 1010, 1006, 1006 ,"[106,559]",,,
AMCIL,91, 90, 91, 90, 89 ,"[106,404]",,,
Amcom Telco,234, 233, 237, 233, 234, 235, 235.5, 235, 236, 237, 236, 237.5, 236, 236, 234.5, 236.5, 235.5, 236, 237, 236.5, 235, 236, 237, 236, 235.5, 235, 236, 235, 235.5, 237, 236, 237, 238, 237, 238, 237, 238, 237, 238, 237 ,"[913,797]",,,
Amcor,1180, 1180, 1190, 1180, 1188, 1182, 1187, 1186, 1182, 1183, 1181, 1184, 1181, 1183.5, 1184, 1182, 1181, 1183, 1181, 1183, 1181, 1183, 1182, 1185, 1184, 1185.5, 1185, 1188, 1189, 1186, 1188, 1185.5, 1185, 1189, 1189.5, 1186.5, 1185, 1187, 1185.5, 1182, 1184, 1182, 1186, 1186 ,"[2,385,962]",,,
American Patriot Oil,19.5 ,"[80,000]",,,
 opt oct16,3.7 ,"[10,145]",,,
AMP,577, 576.5, 583, 579, 581.5, 580, 582, 581.5, 584, 581.5, 584, 581, 583, 584, 582, 583.5, 582, 583, 582, 583, 582, 583, 581, 583, 582, 582.5, 584, 583, 585, 584, 586, 587, 585.5, 586, 585, 585.5, 588, 587, 586, 588, 586, 587, 586, 589, 586, 589, 589 ,"[6,247,654]",,,
AMP Capital China unt,79.5, 80, 79.5, 80, 79.5 ,"[1,080,843]",,,
Analytica,3.4, 3.3, 3.4, 3.3 ,"[476,768]",,,
Anatara Lifesciences,32.5, 32 ,"[15,000]",,,
