AFR COURSE OF SALES,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4156.4 at 2012-07-18T16:48:06. Report at Wednesday, July 18, 2012. Processed Thursday at 2012-07-19T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Stock Name/Code,15 minute interval high and low sales and total sales volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL,,
1300 Smiles,654, 652, 651, 650 ,"[96,651]",,,
Abacus Prop stp,196, 196, 195, 196, 195, 195.5, 195, 195.5, 194, 194.5, 194, 194.5, 193.5, 194, 194.5, 194, 194.5, 195, 194.5, 195, 194.5, 195, 194, 194.5, 194, 195, 194.5, 194, 194.5, 194, 195, 194.5, 195, 194, 195, 194, 195, 194 ,"[259,379]",,,
Aberdeen Leaders,100 ,"[40,000]",,,
Acrux,416, 417, 415, 416, 417, 416, 418, 417, 415, 416, 415, 418, 417, 415, 416, 415.5, 416, 414, 415, 413, 415, 414, 415, 412, 414, 411, 412, 410, 411, 413, 411, 412, 410, 409, 410, 408, 409, 411, 410, 407, 410, 407, 410, 405, 405 ,"[1,531,016]",,,
Actinogen,3 ,"[28,432]",,,
AdEffective,1.1 ,"[20,000]",,,
Adelaide Brighton,328, 328, 324, 326, 324, 325, 323, 324, 326, 327, 324, 325, 326, 325, 328, 323, 325, 324, 326, 324, 328, 325.5, 326, 328, 327, 325, 327, 325, 327, 326, 324, 326, 324, 326, 325, 323, 325, 321, 325, 323 ,"[1,158,517]",,,
Adv Braking Tech,1.5 ,"[386,682]",,,
Advanced Share Reg,67 ,"[39,971]",,,
Agenix,0.4, 0.3 ,"[2,344,000]",,,
AGL Energy,1524, 1520, 1531, 1530, 1534, 1533, 1538, 1531, 1530, 1535, 1534, 1530, 1531, 1534, 1530, 1531, 1534, 1531, 1535, 1533.5, 1531, 1530, 1533, 1529, 1533, 1531, 1534, 1535, 1532, 1535, 1534, 1537, 1535, 1538, 1535, 1542, 1538, 1536, 1537, 1543, 1541, 1536, 1543, 1537, 1540 ,"[1,711,312]",,,
All 200 Financials etf unt,433 ,"[5,000]",,,
All 200 Resources etf unt,382 ,"[2,646]",,,
Ainsworth Game Tech,222, 222, 220, 222, 222, 221, 222, 219, 222, 220, 222, 221, 222, 221.5, 222, 221.5, 222, 221.5, 222, 221, 222, 221.5, 222, 221, 222, 221, 223, 222, 221, 222, 221, 222, 220, 221, 222, 221 ,"[284,372]",,,
Air New Zealand,68 ,"[200]",,,
AJ Lucas Grp,103.5, 102, 103.5, 102, 103.5, 102, 103.5, 102, 104, 102, 104, 102, 101, 104, 101, 104, 101, 104, 101 ,"[3,131]",,,
Alchemia,50, 50.5, 50, 50.5, 50, 50.5, 51, 50.5, 51, 50.5, 51, 50.5, 50, 50.5, 50, 50.5, 50 ,"[258,038]",,,
ALE Prop Grp stp,220, 219, 218, 217, 219 ,"[200,848]",,,
Alesco Corp,199, 200, 199.5, 200, 199.5, 200, 199.5, 200, 199.5, 200, 201, 200, 202, 200, 201, 202, 203, 200, 200.5, 201, 200, 201, 200, 201, 202, 203, 202, 203, 204, 203, 202, 201, 203, 204, 205, 201, 205 ,"[1,077,956]",,,
Alexium Int'l,7.6, 7.2, 7.9, 7.3, 7.9, 7.8 ,"[119,107]",,,
Algae.Tec,32, 33, 34 ,"[45,700]",,,
Alliance Aviation,205 ,"[2,394]",,,
Allied Healthcare,1.8, 1.7, 1.6, 1.7, 1.8 ,"[3,161,667]",,,
Allmine Grp,14, 13.5, 14 ,"[215,697]",,,
Alternative Invest unt,39, 38.5 ,"[33,810]",,,
Altium,38 ,"[7,269]",,,
Amalgamated Hldgs,668, 668, 660.5, 661, 660, 665, 664, 665, 664, 665, 663.5, 663, 664, 663, 662, 663, 663, 663, 660, 661, 663, 663, 660, 661, 661, 660, 662, 663, 662, 661, 660.5, 663, 664, 661, 663, 667, 661, 672, 661 ,"[40,808]",,,
