FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5406.5 at 2013-11-01T16:49:36. Report at Friday, November 1, 2013. Processed Saturday at 2013-11-02T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.015,-,.015,.016,2500,.015,.015,.016,.015,.024,.013,-,,-,-,-,-.08,-,-,Stdy,,
Berklee,BER,.41,-,.40,.44,-,-,-,.41,.41,.48,.29,5.00,,-,.61,12.20,-29.50,-,-,Stdy,,
DataDot Tech,DDT,.021,-,.02,.021,-,-,-,.021,.019,.031,.014,-,,-,.01,-,-.03,-,+.2,+10.53,,
Orbital Corp,OEC,.16,-1,.16,.17,536,.17,.16,.18,.16,.40,.15,-,,-,.39,-,.74,21.6,-1.5,-8.57,,
Schaffer Corp,SFC,5.40,-,5.31,5.54,-,-,-,5.55,5.40,5.55,3.70,23.00,f,2.35,4.23,4.26,54.00,10.0,-5,-.92,,
Sprintex,SIX,.015,-,.01,.016,-,-,-,.015,.015,.023,.008,-,,-,-,-,-.44,-,-,Stdy,,
VMoto,VMT,.025,-,.024,.026,30150,.025,.024,.027,.024,.04,.011,-,,-,.01,-,-.17,-,-.2,-7.41,,
  opt dec14,VMTO,.006,-,.005,.012,-,-,-,.006,.006,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.049,-.1,.049,.05,25,.049,.049,.05,.049,.056,.034,-,,-,.10,-,.65,7.5,-.1,-2.00,,
Audio Pixels,AKP,4.68,-,4.50,4.70,-,-,-,5.00,4.65,6.99,2.19,-,,-,.27,-,-8.39,-,-11,-2.30,,
Billabong Int'l,BBG,.40,+.5,.395,.40,18243,.40,.395,.405,.39,1.02,.122,-,,-,.11,-,-173.80,-,+.5,+1.27,,
Cossack Energy,COD,.20,-,.18,.20,25,.20,.20,.21,.17,.22,.003,-,,-,-,-,-.11,-,-1,-4.76,,
Fleetwood Corp,FWD,3.26,-11,3.25,3.28,3146,3.39,3.25,3.47,3.25,10.66,3.07,30.00,,.69,2.42,9.20,20.80,15.7,-18,-5.23,,
Gale Pacific,GAP,.29,-.5,.29,.295,410,.295,.29,.30,.28,.375,.23,2.65,p,1.16,.21,9.14,3.07,9.4,+.5,+1.75,,
Gazal Corp,GZL,2.92,-,2.93,2.99,-,-,-,2.97,2.85,3.15,2.05,18.00,f,1.03,1.06,6.16,18.50,15.8,+7,+2.46,,
GLG Corp,GLE,.26,-,.26,.30,-,-,-,.265,.26,.38,.26,-,,-,.70,-,4.53,5.7,-.5,-1.89,,
Globe Int'l,GLB,.35,-,.32,.36,-,-,-,.36,.33,.45,.30,2.50,f,-,.53,7.14,-14.37,-,+2,+6.06,,
GUD Hldgs,GUD,5.68,-25,5.68,5.70,8321,5.96,5.67,6.40,5.67,8.516,5.503,52.00,f,.85,.96,9.15,44.20,12.9,-62,-9.84,,
Guinness Peat,GPG,.51,+.5,.505,.515,1439,.51,.505,.515,.505,.52,.355,-,,-,.37,-,6.25,8.2,-,Stdy,,
Island Sky Aust,ISK,.003,-,.003,.004,-,-,-,.004,.003,.007,.002,-,,-,-,-,1.09,.3,-.1,-25.00,,
Kingform Health Home,KFG,-,-,-,.15,-,-,-,.19,.19,.19,.19,-,,-,.11,-,.40,-,-,Stdy,,
Kresta Hldgs,KRS,.155,-,.16,.175,-,-,-,.17,.155,.195,.125,.25,f,4.24,.13,1.61,1.06,14.6,+1,+6.90,,
McPherson's,MCP,1.35,-,1.345,1.35,20646,1.43,1.35,1.43,1.31,2.56,1.18,17.00,f,-,.01,12.59,-41.40,-,+2,+1.50,,
Merchant House,MHI,.195,-,.195,.23,-,-,-,.195,.195,.21,.135,1.50,,2.15,.29,7.69,3.23,6.0,-,Stdy,,
