FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5360.0 at 2015-08-14T16:39:36. Report at Friday, August 14, 2015. Processed Saturday at 2015-08-15T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.005,-.1,.005,.006,20000,.005,.005,.006,.005,.009,.005,-,,-,-,-,-.64,-,-.1,-16.67,,
  opt aug16,ABVO,.002,-,.002,.003,-,-,-,.002,.002,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARB,13.96,+1,13.94,13.97,1297,14.10,13.82,14.44,13.41,14.49,10.49,29.00,f,2.03,2.42,2.08,58.75,23.8,+19,+1.38,,
Authorised Invest,AIY,.029,-,.006,.027,-,-,-,.029,.029,.032,.024,-,,-,.02,-,.40,7.3,-,Stdy,,
DataDot Tech,DDT,.021,-,.021,.022,3388,.022,.021,.024,.021,.037,.012,-,,-,-,-,-.14,-,-,Stdy,,
Orbital Corp,OEC,.61,-,.59,.61,910,.61,.59,.61,.58,.68,.175,-,,-,.49,-,1.73,35.3,-,Stdy,,
Schaffer Corp,SFC,4.85,-,4.80,4.85,5,4.85,4.85,4.85,4.80,6.20,4.78,25.00,f,.96,4.77,5.15,24.00,20.2,+5,+1.04,,
Sprintex,SIX,-,-,.001,.003,-,-,-,.001,.001,.007,.001,-,,-,-,-,-.66,-,-,Stdy,,
VMoto,VMT,.395,-,.395,.40,2882,.41,.395,.42,.365,.55,.32,-,,-,.13,-,.40,98.8,+2.5,+6.76,,
Consumer Durables & Apparel,,
Atlas Pearls,ATP,.038,-,.038,.04,470,.038,.038,.04,.038,.14,.038,-,,-,.07,-,-1.63,-,-,Stdy,,
Audio Pixels,AKP,8.30,+10,8.30,8.75,20,8.35,8.30,8.85,8.20,14.50,7.10,-,,-,.05,-,-10.88,-,-15,-1.78,,
Billabong Int'l,BBG,.56,+2,.55,.565,25494,.56,.54,.59,.54,.735,.50,-,,-,.16,-,.60,93.3,+.5,+.90,,
Coats Grp PLC,CGW,.58,-,.565,.595,2958,.585,.57,.595,.57,.595,.37,-,,-,-,-,-4.25,-,-,Stdy,,
Fantastic Hldgs,FAN,2.18,-,2.18,2.24,75,2.18,2.18,2.21,2.10,2.43,1.54,9.00,f,.86,1.01,4.13,7.71,28.3,+3,+1.40,,
Fleetwood Corp,FWD,2.00,-,2.00,2.03,1002,2.14,1.985,2.20,1.92,2.47,1.10,2.00,f,-,2.43,1.00,-.38,-,+8,+4.17,,
Gale Pacific,GAP,.18,-,.17,.18,650,.18,.17,.18,.17,.275,.165,1.35,,1.01,.21,7.50,1.37,13.1,-1.5,-7.69,,
