FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4116.9 at 2012-06-01T16:43:06. Report at Friday, June 1, 2012. Processed Saturday at 2012-06-02T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.02,-,-,-,-,-,-,.02,.017,.027,.016,-,,-,.01,-,-.02,-,-,Stdy,,
Autodom,AIE,.02,-,-,-,-,-,-,.02,.02,.037,.011,-,,-,.03,-,-5.35,-,-,Stdy,,
Berklee,BER,.39,-,-,-,-,-,-,.39,.39,.55,.39,2.00,,-,1.07,5.13,-32.60,-,-,Stdy,,
DataDot Tech,DDT,.021,-.3,.021,.025,4459,.022,.021,.024,.021,.041,.021,-,,-,.01,-,-.49,-,-,Stdy,,
Fleetwood Corp,FWD,11.63,-10,11.58,11.63,1022,11.75,11.59,11.83,11.55,13.46,9.53,74.00,f,1.25,2.52,6.36,92.80,12.5,+1,+.09,,
Orbital Corp,OEC,.26,-.5,.26,.27,14,.26,.26,.27,.26,.40,.24,-,,-,.38,-,3.80,6.8,-1,-3.70,,
Schaffer Corp,SFC,3.50,-,-,-,-,-,-,3.60,3.50,4.01,3.10,20.00,f,2.61,3.72,5.71,52.20,6.7,-17,-4.63,,
Sprintex,SIX,.015,-,.015,.02,80,.015,.015,.02,.015,.035,.015,-,,-,.01,-,-1.43,-,-.5,-25.00,,
  opt jun12,SIXOA,.01,-,-,-,-,-,-,.01,.01,.01,.01,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.02,-,-,-,-,-,-,1.02,1.00,1.03,.54,6.00,f,1.57,.44,5.88,9.41,10.8,+2,+2.00,,
VMoto,VMT,.012,+.1,.01,.012,13975,.012,.01,.012,.01,.032,.01,-,,-,.01,-,-1.30,-,-,Stdy,,
