Headline Grp Ltd,HLD,0.15,-,0.145,0.15,100,0.15,0.15,0.15,0.145,0.15,0.08,-,,-,0.12,-,-1.31,-,-,-
Island Sky Aust,ISK,0.18,-0.5,0.18,0.19,45,0.18,0.18,0.20,0.18,0.42,0.135,-,,-,0.08,-,0.63,28.6,-0.5,-2.7
Kresta Hldgs,KRS,0.21,-,0.20,0.22,350,0.22,0.21,0.22,0.18,0.225,0.08,1,f,2.68,0.16,4.76,2.68,7.8,3.0,16.67
McPherson's Ltd,MCP,2.88,4,2.82,2.88,2487,2.88,2.82,3.00,2.77,3.00,0.27,13,,2.32,-0.52,4.51,30.2,9.5,4.0,1.41
Merchant House,MHI,0.13,-,0.145,0.15,-,-,-,0.13,0.13,0.16,0.08,1,,3.04,0.30,7.69,3.04,4.3,-,-
Mesbon China Nylon,MES,0.115,0.5,0.096,0.115,65,0.115,0.115,0.115,0.11,0.14,0.04,2,,-,0.32,17.39,-1.3,-,0.5,4.55
Photo-Me Aust,PTO,0.01,-,0.009,0.013,-,-,-,0.01,0.01,0.05,0.006,-,,-,-0.02,-,-2.5,-,-,-
 opt jul11,PTOO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Quantum Energy,QTM,0.24,-,0.235,0.24,4651,0.255,0.235,0.255,0.20,0.42,0.07,-,,-,0.02,-,2.97,8.1,1.5,6.67
Shenhua Ltd,SHU,0.48,-,-,0.50,-,-,-,0.48,0.48,0.55,0.48,-,,-,-,-,-,-,-,-
Tamawood Ltd,TWD,2.35,-,2.35,2.49,-,-,-,2.69,2.35,2.69,1.393,21,f,1.16,1.06,8.94,24.35,9.7,-15.8,-6.3
Thomas Bryson Int,TBI,0.52,-,-,0.60,-,-,-,0.52,0.52,0.57,0.50,-,,-,-,-,-,-,-,-
Treyo Leisure,TYO,0.28,-,0.28,0.30,-,-,-,0.28,0.28,0.28,0.25,-,,-,-,-,-,-,-,-
TWT Grp Ltd,TWT,0.09,-,0.10,0.12,-,-,-,0.115,0.09,0.31,0.07,3.5,,-,0.33,38.89,-6.18,-,-2.5,-21.74
Undercoverwear,UCW,0.255,-,0.26,0.30,-,-,-,0.265,0.25,0.41,0.16,2,f,-,0.10,7.84,-4.72,-,-1.5,-5.56
Vmoto Ltd,VMT,0.195,1,0.19,0.195,41294,0.20,0.185,0.20,0.165,0.20,0.03,-,,-,0.01,-,-1.27,-,2.0,11.43
Waterco Ltd,WAT,0.97,-,0.98,1.08,-,-,-,0.97,0.97,0.97,0.48,5,f,1.60,1.36,5.15,8,12.1,2.0,2.11
INDUSTRY GROUP: HOTELS RESTAURANTS & LEISURE,,,,,,,,,,,,,,,,,,,,,
Ainsworth Game Tech,AGI,0.205,0.5,0.20,0.205,625,0.205,0.20,0.22,0.175,0.22,0.04,-,,-,0.02,-,-4.45,-,3.5,20.59
Aircruising Aust,AIG,0.10,-,-,0.11,-,-,-,0.10,0.10,0.13,0.098,-,,-,-0.07,-,-5.34,-,-,-
Allied Brands Ltd,ABQ,0.145,-,0.14,0.145,1888,0.145,0.14,0.15,0.14,0.325,0.10,0.5,f,5.60,0.05,3.45,2.8,5.2,-,-
 opt dec10,ABQO,0.001,-,0.005,-,-,-,-,0.001,0.001,0.08,0.001,-,,-,-,-,-,-,-,-
Aristocrat Leisure,ALL,5.50,5,5.39,5.54,19276,5.53,5.37,5.58,5.32,6.77,3.16,14.5,f,-,0.35,2.64,-0.2,-,12.0,2.23
Artist & Entertain,AEM,0.017,-0.1,0.016,0.017,3765,0.017,0.017,0.019,0.015,0.05,0.003,-,,-,-,-,2.83,0.6,-0.2,-10.53
Capital Intelligence,CPT,0.02,-,0.004,0.02,2635,0.021,0.02,0.021,0.02,0.06,0.003,-,,-,-,-,0.09,22.2,-,-
Celtex Ltd,CXE,0.018,-,-,-,-,-,-,0.018,0.018,0.12,0.011,-,,-,-0.01,-,-0.72,-,-,-
Centrebet Internat,CIL,1.145,1,1.14,1.145,719,1.15,1.14,1.16,1.085,1.39,0.86,9.5,,1.00,0.08,8.30,9.5,12.1,-0.5,-0.43
Crown Ltd,CWN,8.70,-20,8.67,8.82,46242,8.89,8.64,9.39,8.64,9.39,4.18,37,p,-,3.42,4.25,-166.89,-,21.0,2.47
Cypress Lakes Grp,CLK,0.007,-,0.006,0.008,-,-,-,0.007,0.007,0.03,0.007,-,,-,-,-,-2.3,-,-,-
Domino Pizza Enterpr,DMP,4.50,20,4.40,4.50,272,4.54,4.33,4.54,4.12,4.54,2.55,12.4,f,1.82,0.69,2.76,22.6,19.9,34.0,8.17
Early Learning Serv,ELY,0.125,-,0.125,0.135,1545,0.13,0.125,0.13,0.115,0.16,0.07,-,,-,-,-,-25.22,-,0.5,4.17
eBet Ltd,EBT,0.082,-0.2,0.082,0.087,677,0.087,0.08,0.088,0.08,0.105,0.024,-,,-,-0.01,-,0.7,11.7,-0.5,-5.75
Empowernet Int,ENI,0.012,-,0.012,0.015,-,-,-,0.012,0.011,0.05,0.006,-,,-,-,-,-0.3,-,0.1,9.09
Enerji Ltd,ERJ,0.225,0.5,0.22,0.225,16112,0.23,0.21,0.24,0.18,0.24,0.004,-,,-,-,-,-3.71,-,4.5,25
Eumundi Grp Ltd,EBG,0.08,-,0.075,0.095,-,-,-,0.08,0.065,0.15,0.06,-,,-,0.27,-,-5.89,-,1.5,23.08
Flight Centre,FLT,15.20,-23,15.20,15.47,2702,15.43,15.00,15.53,14.95,17.51,3.39,9,,4.26,1.92,0.59,38.3,39.7,23.0,1.54
Garratt's Ltd,GRT,0.45,-,0.46,-,-,-,-,0.46,0.45,0.46,0.22,3,,1.43,0.13,6.67,4.3,10.5,-1.0,-2.17
Integrated Legal,IAW,0.135,-,0.115,0.135,83,0.135,0.135,0.135,0.135,0.18,0.13,2.2,,0.40,0.05,16.30,0.89,15.2,-1.0,-6.9
 new,IAWN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
 new 0309,IAWNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Intl Allsports,IAS,0.595,-,-,-,-,-,-,0.595,0.595,0.60,0.145,-,,-,-,-,-17.63,-,-,-
Invocare Ltd,IVC,5.99,-3,5.98,6.05,1738,6.09,5.96,6.09,5.65,6.48,4.04,24.5,f,1.22,0.35,4.09,29.9,20.0,29.0,5.09
Jetset Travelworld,JET,1.33,-2,1.33,1.40,2604,1.35,1.31,1.36,1.30,1.47,0.55,7,f,1.06,0.10,5.26,7.39,18.0,-,-
Kip McGrath Edu Cntr,KME,0.35,-,0.36,0.38,-,-,-,0.35,0.35,0.45,0.105,2,f,8.50,-0.09,5.71,17,2.1,-,-
Macro Corp Ltd,MAC,0.029,-,0.01,0.028,-,-,-,0.029,0.029,0.04,0.028,-,,-,0.07,-,-0.37,-,-,-
National Leisure,NLG,0.026,-0.1,0.025,0.027,1745,0.028,0.026,0.028,0.024,0.03,0.005,-,,-,-0.30,-,0.08,32.5,-,-
Navitas Ltd,NVT,3.55,-,3.55,3.59,1215,3.58,3.55,3.62,3.53,3.88,2.01,14.3,f,1.00,-0.23,4.03,14.3,24.8,1.0,0.28
Newhaven Hotels,NHH,1.88,-,1.88,2.49,-,-,-,1.88,1.75,2.35,1.75,6,f,0.88,1.06,3.19,5.3,35.5,13.0,7.43
Ocean Capital,OCE,0.40,-,0.20,0.40,-,-,-,0.40,0.40,0.40,0.24,1.5,f,0.89,0.41,3.75,1.33,30.1,-,-
Odyssey Gaming,ODG,0.035,-,0.03,0.07,-,-,-,0.035,0.035,0.059,0.017,-,,-,0.06,-,0.24,14.6,-,-
Planet Platinum,PPN,0.25,-,0.16,0.25,-,-,-,0.255,0.25,0.30,0.08,2.06,f,0.97,0.20,8.24,2,12.5,-0.5,-1.96
Qld Trustees Invest,QTI,0.44,-,0.44,0.60,-,-,-,0.44,0.44,0.475,0.365,-,,-,0.79,-,1.3,33.8,-,-
Reef Casino Tr unt,RCT,2.05,-,2.05,2.10,17,2.05,2.05,2.10,2.05,2.28,1.65,24.5,,0.04,2.64,11.95,1.1,186.4,-5.0,-2.38
Retail Food Grp,RFG,2.60,-,2.58,2.66,609,2.67,2.60,2.71,2.56,2.90,0.80,9.25,f,2.56,-0.86,3.56,23.7,11.0,3.0,1.17
Sino Strategic Intl,SSI,0.78,-,0.73,0.77,15,0.78,0.78,0.80,0.71,0.92,0.33,-,,-,-0.04,-,-70,-,3.0,4
Sky City Entertain,SKC,2.74,3,2.74,2.78,5855,2.79,2.70,2.79,2.60,3.08,1.90,5.44,,3.46,0.47,1.99,18.83,14.6,10.0,3.79
Slater & Gordon,SGH,1.65,-,1.62,1.65,21,1.65,1.63,1.69,1.60,1.82,1.265,4.25,f,3.74,0.80,2.58,15.9,10.4,5.0,3.12
Tabcorp Hldgs Ltd,TAH,7.14,-5,7.12,7.23,39720,7.33,7.14,7.33,6.95,7.70,6.05,65,f,1.43,-0.02,9.10,93.2,7.7,21.0,3.03
Tatts Grp Ltd,TTS,2.49,-1,2.49,2.50,45652,2.51,2.48,2.51,2.44,2.97,2.17,21,f,1.04,-0.56,8.43,21.9,11.4,5.0,2.05
Transmetro Corp,TCO,0.70,-,0.55,-,-,-,-,0.70,0.70,0.90,0.70,3,f,3.97,1.17,4.29,11.9,5.9,-,-
Viagold Capital,VIA,0.05,-,0.07,-,-,-,-,0.05,0.05,1.30,0.046,-,,-,0.16,-,-70,-,-,-
Webjet Ltd,WEB,1.67,2.5,1.66,1.67,1681,1.685,1.65,1.685,1.60,1.794,0.853,5.5,f,1.86,0.38,3.29,10.24,16.3,5.5,3.41
INDUSTRY GROUP: MEDIA,,,,,,,,,,,,,,,,,,,,,
Adcorp Aust,AAU,0.26,-0.5,0.26,0.28,78,0.265,0.26,0.27,0.26,0.37,0.165,1,,0.45,0.08,3.85,0.45,57.8,-1.0,-3.7
Amalgamated Hldgs,AHD,5.74,14,5.53,5.74,154,5.74,5.53,5.96,5.20,5.96,3.81,32,f,1.67,4.48,5.57,53.5,10.7,55.0,10.6
APN News & Media,APN,2.25,-2,2.23,2.26,6739,2.29,2.21,2.32,2.13,3.125,0.866,12,,-,-1.23,5.33,-13.1,-,7.0,3.21
Aspermont Ltd,ASP,0.17,-,0.15,0.20,-,-,-,0.17,0.16,0.345,0.148,0.13,,-,-0.06,0.76,-0.22,-,1.0,6.25
Austar United,AUN,1.325,4.5,1.31,1.35,8828,1.33,1.30,1.33,1.24,1.37,0.60,-,,-,-0.33,-,-2.4,-,6.5,5.16
Austereo Grp Ltd,AEO,1.42,-8,1.42,1.52,2759,1.50,1.42,1.52,1.42,1.74,1.02,9.1,f,1.32,-0.01,6.41,11.98,11.9,-7.0,-4.7
Beyond Intl,BYI,0.55,-,0.555,0.64,-,-,-,0.60,0.52,0.65,0.50,5,,1.46,0.42,9.09,7.28,7.6,5.0,10
Brisbane Broncos,BBL,0.32,-,0.32,0.40,-,-,-,0.32,0.32,0.40,0.20,-,,-,0.12,-,1.42,22.5,-,-
BSA Ltd,BSA,0.255,-,0.255,0.265,1876,0.26,0.255,0.265,0.22,0.27,0.091,2,f,2.00,0.03,7.84,4.01,6.4,3.0,13.33
Commstrat Ltd,COJ,0.005,-,0.005,0.007,-,-,-,0.005,0.003,0.008,0.003,-,,-,-,-,0.02,25.0,0.2,66.67
Consolidated Media,CMJ,3.06,1,3.05,3.09,5892,3.09,3.05,3.16,3.04,3.44,1.655,16.5,,3.75,0.66,5.39,61.91,4.9,1.0,0.33
Facilitate Digital,FAC,0.12,-1,0.105,0.13,1120,0.13,0.12,0.13,0.12,0.15,0.01,-,,-,0.01,-,-7.71,-,-1.0,-7.69
Fairfax Media Ltd,FXJ,1.725,-0.5,1.71,1.735,77482,1.76,1.71,1.775,1.68,2.031,0.795,2,,-,-0.37,1.16,-21.6,-,1.0,0.58
Hyro Ltd,HYO,0.037,0.1,0.036,0.038,22273,0.038,0.036,0.038,0.032,0.044,0.01,-,,-,-0.05,-,-5.38,-,0.4,12.12
Infochoice Ltd,ICH,0.485,-,-,0.485,-,-,-,0.485,0.485,0.485,0.485,-,,-,0.02,-,-7.22,-,-,-
IPGA Ltd,IPP,0.11,-,0.11,0.125,-,-,-,0.12,0.11,0.17,0.07,-,,-,-,-,-1.53,-,-,-
Macq Media stpld,MMG,2.20,1,2.20,2.22,3666,2.22,2.15,2.33,2.03,2.40,0.51,7.7,,-,-2.66,3.50,-40.3,-,24.5,12.53
Macq Radio,MRN,0.44,1,0.44,0.49,30,0.45,0.44,0.45,0.39,0.50,0.17,1.5,,0.03,-0.03,3.41,0.04,1100.0,1.0,2.33
MCM Entertainment Gr,MEG,0.165,-,0.15,0.165,-,-,-,0.165,0.165,0.20,0.06,-,,-,0.03,-,0.03,550.0,-,-
Mitchell Comms,MCU,0.90,-,0.90,0.905,5021,0.905,0.90,0.95,0.855,0.95,0.33,4,f,1.65,-0.22,4.44,6.6,13.6,4.5,5.26
News Corp b voting,NWS,16.11,24,16.05,16.14,9035,16.14,15.93,16.14,15.43,16.64,8.93,5.14,,14.51,-0.04,0.32,74.58,21.6,59.0,3.8
 a nonvote,NWSLV,13.90,17,12.90,14.00,11045,13.90,13.68,13.90,13.37,16.29,7.86,13.73,,-,-,0.99,-,-,51.0,3.81
Oohmedia Grp Ltd,OOH,0.10,-,0.09,0.10,-,-,-,0.10,0.10,0.14,0.06,-,,-,-0.10,-,1.17,8.5,-,-
Pac Star Net,PNW,0.03,-,0.026,0.03,396,0.03,0.03,0.033,0.03,0.04,0.023,-,,-,0.01,-,0.06,50.0,-0.3,-9.09
Palamedia Ltd,PMX,0.007,-,0.007,0.008,-,-,-,0.007,0.006,0.02,0.005,-,,-,-,-,-0.26,-,-,-
Photon Grp Ltd,PGA,1.975,-1.5,1.97,1.99,5693,1.99,1.975,2.05,1.925,2.182,0.655,12.5,f,1.69,-0.03,6.33,21.08,9.4,-4.5,-2.23
Prime Media Grp,PRT,0.82,3,0.81,0.84,1577,0.82,0.775,0.82,0.76,1.95,0.441,3,f,-,-0.22,3.66,-24.5,-,6.5,8.61
Q Ltd,QXQ,0.115,1,0.11,0.12,180,0.115,0.115,0.16,0.105,0.591,0.056,-,,-,-0.23,-,4.1,2.8,-3.5,-23.33
REA Grp,REA,7.94,-14,7.85,8.00,254,8.17,7.89,8.69,7.60,8.69,2.95,10,f,0.07,0.30,1.26,0.74,1073.0,26.0,3.39
Real Brand Hldgs,RBH,0.038,-,0.039,0.043,-,-,-,0.043,0.038,0.075,0.02,-,,-,0.01,-,-0.28,-,-0.5,-11.63
Seven Network   ,SEV,6.36,1,6.35,6.37,4448,6.38,6.34,6.41,6.17,7.24,5.01,34,f,0.19,7.27,5.35,6.38,99.7,13.0,2.09
Sky Net fpo nz,SKT,3.99,-,3.81,4.01,103,-,-,3.99,3.99,4.05,2.76,11.48,,1.59,0.50,2.88,18.27,21.8,-,-
STW Comms,SGN,0.87,-1,0.87,0.885,1770,0.89,0.865,0.93,0.855,0.95,0.284,4.7,f,1.73,-0.15,5.40,8.15,10.7,1.5,1.75
Ten Network Hldgs,TEN,1.50,0.5,1.48,1.51,132136,1.53,1.485,1.565,1.42,1.565,0.615,5.5,f,-,-0.55,3.67,-8.37,-,5.0,3.45
TPL Corp Ltd,TPL,0.008,-,0.008,0.01,4600,0.008,0.008,0.01,0.008,0.01,0.002,-,,-,-,-,-0.06,-,-,-
Two Way Ltd,TTV,0.065,0.5,0.062,0.067,13482,0.065,0.06,0.07,0.06,0.078,0.015,-,,-,0.02,-,-3.1,-,-0.5,-7.14
Village Roadshow,VRL,1.50,-,1.50,1.52,150,1.52,1.50,1.54,1.455,1.595,0.77,9.75,f,-,-1.18,6.50,-2.17,-,1.0,0.67
 'a' pref,VRLPA,1.39,-3,1.365,1.395,1921,1.41,1.39,1.42,1.325,1.55,0.49,12.75,,-,-,9.17,-,-,-1.5,-1.07
WAG Ltd,WAG,0.01,0.2,0.009,0.01,50725,0.01,0.009,0.01,0.007,0.011,0.002,-,,-,-,-,-0.12,-,0.2,25
West Aust News,WAN,7.89,8,7.83,7.93,1962,7.92,7.79,7.95,7.54,7.95,3.62,33,f,1.28,-,4.18,42.1,18.7,28.0,3.68
World Wide Ent Grp,WWG,0.20,6,0.20,0.25,481,0.20,0.20,0.20,0.14,0.25,0.125,-,,-,0.31,-,2,10.0,1.0,5.26
INDUSTRY GROUP: RETAILING,,,,,,,,,,,,,,,,,,,,,
Adtrans Grp,ADG,3.03,4,2.90,3.05,32,3.03,2.90,3.03,2.90,3.05,1.65,16,f,1.74,2.37,5.28,27.9,10.9,13.0,4.48
Adultshop Com,ASC,0.012,0.1,0.01,0.012,31543,0.012,0.01,0.012,0.01,0.012,0.003,-,,-,0.04,-,-0.28,-,0.1,9.09
Allomak Ltd,AMA,0.07,0.4,0.07,0.071,5625,0.07,0.064,0.078,0.064,0.265,0.017,2.1,,-,-0.23,30.00,-43.5,-,-0.1,-1.41
AP Eagers Ltd,APE,10.70,-6,10.25,10.70,64,10.72,10.55,10.80,10.49,10.80,4.45,44,f,0.82,8.41,4.11,36.1,29.6,20.0,1.9
ARB Corp,ARP,5.24,-3,5.24,5.26,8421,5.30,5.24,5.40,4.87,5.40,2.55,16.5,f,2.05,1.22,3.15,33.86,15.5,37.0,7.6
Automotive Hldgs,AHE,2.19,-1,2.18,2.19,3298,2.23,2.18,2.25,2.00,2.25,0.42,14,f,-,0.69,6.39,-,-,18.0,8.96
Beyond Sportswear,BSI,0.02,-,0.004,0.025,-,-,-,0.02,0.02,0.054,0.018,-,,-,-0.01,-,-0.23,-,-,-
Breville Grp Ltd,BRG,2.31,-,2.17,2.32,2398,2.32,2.31,2.32,2.07,2.32,0.465,5.5,,1.65,0.49,2.38,9.08,25.4,22.0,10.53
Cash Convert ord/div   ,CCV,0.57,1,0.555,0.57,6955,0.57,0.555,0.59,0.555,0.64,0.22,3,f,2.26,0.09,5.26,6.77,8.4,0.5,0.88
Cheviot Bridge,CVB,0.05,-,0.051,0.065,-,-,-,0.05,0.05,0.07,0.01,-,,-,-,-,0.97,5.2,-,-
Clive Peeters,CPR,0.64,-2,0.62,0.64,17661,0.74,0.60,0.74,0.345,0.74,0.056,1.5,,-,0.27,2.34,-7.1,-,31.0,93.94
Country Road Ltd,CTY,3.24,-,3.41,-,-,-,-,3.24,3.24,3.54,3.10,13.32,f,1.70,0.92,4.11,22.66,14.3,-,-
Danks Hldgs,DKS,13.29,-,13.29,13.43,-,-,-,13.29,13.29,14.00,4.50,75,f,1.44,-,5.64,108.1,12.3,-15.0,-1.12
David Jones Ltd,DJS,5.79,-5,5.78,5.82,26678,5.87,5.62,5.89,5.49,5.94,2.02,28,f,1.13,1.16,4.84,31.5,18.4,23.0,4.14
Fantastic Hldgs,FAN,3.73,-5,3.73,3.81,538,3.81,3.73,3.83,3.50,3.83,1.57,9.5,f,2.04,0.72,2.55,19.37,19.3,23.0,6.57
Harvey Norman,HVN,4.44,-32,4.44,4.46,126669,4.80,4.21,4.85,4.21,4.85,1.805,11,f,1.83,2.01,2.48,20.18,22.0,4.0,0.91
Hire Intelligence,HII,0.165,-,0.145,0.165,1277,0.165,0.165,0.18,0.165,0.20,0.15,1,f,1.25,0.12,6.06,1.25,13.2,-1.5,-8.33
JB Hi-Fi Ltd,JBH,20.69,19,20.55,20.70,9302,20.95,20.37,20.99,18.37,20.99,6.87,44,f,2.01,1.21,2.13,88.26,23.4,179.0,9.47
Joyce Corp,JYC,0.495,-,0.495,0.50,-,-,-,0.495,0.495,0.72,0.37,4.5,,-,0.69,9.09,-6.54,-,-,-
Manaccom Corp Ltd,MNL,0.40,-2,0.41,0.44,133,0.41,0.40,0.42,0.40,0.48,0.12,1.5,f,4.60,0.03,3.75,6.9,5.8,-2.0,-4.76
Nick Scali Ltd,NCK,1.11,-,1.12,1.16,200,1.11,1.11,1.17,1.10,1.30,0.38,6,f,0.98,0.20,5.41,5.9,18.8,-6.0,-5.13
Noni B Ltd,NBL,1.25,-,1.20,1.25,156,1.26,1.25,1.26,1.12,1.47,0.70,2,,3.55,0.32,1.60,7.1,17.6,14.0,12.61
Orotongrp Ltd,ORL,5.85,7,5.85,5.88,364,5.89,5.78,5.89,5.30,5.968,1.984,38,f,1.26,0.63,6.50,47.7,12.3,46.0,8.53
Pac Brands,PBG,1.43,6.5,1.425,1.44,37108,1.445,1.37,1.445,1.30,1.639,0.127,8.5,,-,-0.06,5.94,-39.9,-,11.0,8.33
Premier Invest,PMV,8.14,-8,8.09,8.18,1067,8.25,8.13,8.35,7.98,8.592,2.848,35,f,1.78,2.07,4.30,62.44,13.0,4.0,0.49
Quickflix Ltd,QFX,0.05,-,0.051,0.055,-,-,-,0.055,0.05,0.079,0.01,-,,-,-,-,-1.86,-,-0.5,-9.09
RCG Corp Ltd,RCG,0.47,1,0.46,0.47,1452,0.475,0.47,0.475,0.45,0.475,0.166,1.5,f,1.77,0.11,3.19,2.66,17.7,2.0,4.44
Ruralco Hldgs,RHL,2.41,-,2.40,2.41,24,2.41,2.40,2.59,2.38,3.789,1.72,19,f,1.29,1.69,7.88,24.43,9.9,-18.0,-6.95
Specialty Fashion,SFH,1.17,4,1.16,1.175,5046,1.20,1.14,1.20,1.08,1.20,0.17,2,,5.90,0.10,1.71,11.8,9.9,5.0,4.46
Super Cheap Auto ,SUL,5.58,6,5.44,5.58,490,5.58,5.43,5.60,5.33,5.95,1.90,18,f,1.68,0.69,3.23,30.2,18.5,20.0,3.72
The Reject Shop,TRS,13.46,16,13.38,13.49,691,13.50,13.34,13.50,12.29,14.30,8.94,55,f,1.34,1.53,4.09,73.6,18.3,81.0,6.4
Thorn Grp Ltd,TGA,0.98,4,0.97,0.98,670,0.99,0.95,0.99,0.885,0.99,0.385,4.79,f,2.01,0.42,4.89,9.61,10.2,10.0,11.36
TVN Corp Ltd,TVN,0.005,-,0.005,0.008,-,-,-,0.005,0.005,0.011,0.002,-,,-,-,-,-0.19,-,-,-
Vita Grp Ltd,VTG,0.33,2,0.32,0.33,1584,0.33,0.32,0.33,0.29,0.33,0.058,1,,3.84,-0.10,3.03,3.84,8.6,4.0,13.79
Warehouse Grp,WHS,3.75,-,3.56,3.72,-,-,-,3.78,3.60,3.78,2.50,17.8,,1.11,0.77,4.75,19.72,19.0,15.0,4.17
Wotif Com Hldgs,WTF,5.62,7,5.58,5.65,5096,5.64,5.54,5.80,5.51,5.95,3.10,17.5,f,1.19,-0.08,3.11,20.91,26.9,-,-
SECTOR: CONSUMER STAPLES,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: FOOD & DRUG RETAILING,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,1.235,-0.5,1.23,1.24,43245,1.235,1.225,1.26,1.175,2.995,0.592,5,,3.70,1.81,4.05,18.5,6.7,1.5,1.23
