Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4574.1 at 16:41 18/6/2010  Report at 19:05 Friday 18/6/2010. Processed 19:18 Friday 18/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
ASF Grp Ltd,AFA,0.105,-,0.105,0.11,310,0.11,0.105,0.125,0.10,0.43,0.075,-,,-,0.02,-,-1.19,-,0.5,5,
Asian Masters Fund,AUF,1.04,1,1.04,1.06,982,1.04,1.04,1.04,1.03,1.06,0.97,1,f,-,1.00,0.96,-1.19,-,-,-,
Astra Capital Ltd,AKR,0.76,-,0.76,0.82,3,0.76,0.76,0.80,0.76,0.85,0.51,-,,-,1.62,-,-1.87,-,-,-,
ASX Ltd,ASX,30.60,-13,30.53,30.63,3945,30.99,30.47,31.08,30.32,37.77,29.24,163.6,f,1.10,3.19,5.35,180.6,16.9,-19.0,-0.62,
Aurora Global Tr unt,AIB,1.25,-,1.10,1.25,-,-,-,1.25,1.10,7.50,0.977,54,,-,1.20,43.20,-5.76,-,15.0,13.64,
Aurora SAE ord unt,ABW,1.135,-1,1.135,1.145,90,1.135,1.135,1.145,1.125,7.35,0.867,23,,-,1.20,20.26,-30.42,-,1.0,0.89,
Aurora Sandringham ,AOD,1.005,-,1.005,1.01,346,1.005,1.005,1.015,1.005,1.12,0.99,5.6,f,-,1.02,5.57,-4.69,-,-1.0,-0.99,
AUS Gov Index Fund,AQF,1.61,-,1.61,-,-,-,-,1.61,1.61,1.72,1.61,-,f,-,-,-,-,-,-10.0,-5.85,
Aust Ethical,AEF,23.00,-25,23.00,24.50,12,23.25,23.00,23.25,23.00,37.00,20.00,182,f,0.76,8.11,7.91,139,16.5,25.0,1.1,
Aust Foundation,AFI,4.84,-,4.82,4.84,1591,4.84,4.80,4.86,4.78,5.41,4.26,21,f,0.43,4.98,4.34,8.93,54.2,2.0,0.41,
  new,AFIN,4.67,-,4.63,4.67,-,-,-,4.67,4.62,4.68,4.51,-,,-,-,-,-,-,5.0,1.08,
Aust Leaders,ALF,1.09,1,1.09,1.155,254,1.09,1.085,1.09,1.07,1.265,1.00,7,f,7.66,1.45,6.42,53.65,2.0,1.5,1.4,
  opt nov10,ALFO,0.01,-,0.005,0.01,-,-,-,0.01,0.003,0.10,0.003,-,,-,-,-,-,-,-,-,
Aust United Invest,AUI,6.58,2,6.58,6.69,19,6.58,6.58,6.68,6.56,7.90,5.74,25,f,0.75,7.49,3.80,18.7,35.2,-5.0,-0.75,
Austock Grp Ltd,ACK,0.17,-1.5,0.15,0.17,1018,0.17,0.15,0.19,0.15,0.33,0.15,-,,-,0.24,-,-6.58,-,-2.0,-10.53,
BBX Hldgs,BBX,0.01,-,0.01,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-,
Belmont Hldgs,BET,1.30,-,1.15,-,-,-,-,1.30,1.15,1.47,1.10,-,,-,1.78,-,-1.38,-,15.0,13.04,
Bentley Capital,BEL,0.24,-,0.235,0.24,-,-,-,0.24,0.235,0.329,0.23,1,f,10.62,0.45,4.17,10.62,2.3,0.5,2.13,
Bisan Ltd,BSN,0.035,-,0.036,0.045,-,-,-,0.035,0.035,0.05,0.03,-,,-,0.04,-,-2.07,-,-,-,
BKI Invest Ltd,BKI,1.16,-,1.16,1.17,2176,1.17,1.15,1.17,1.135,1.325,1.026,5.5,f,1.18,1.45,4.74,6.47,17.9,0.5,0.43,
Blue Capital Ltd,BIV,0.021,-,0.021,0.027,136,0.021,0.021,0.028,0.021,0.031,0.013,-,,-,0.02,-,-1.23,-,-0.2,-8.7,
Cadence Capital,CDM,0.74,-,0.70,0.76,-,-,-,0.74,0.74,0.88,0.55,4,f,6.58,1.13,5.41,26.3,2.8,-,-,
Carlton Invest,CIN,16.70,15,16.70,16.90,10,16.70,16.70,16.70,16.30,18.95,14.09,67,f,0.94,21.78,4.01,63,26.5,40.0,2.45,
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-,
Centrepoint Alliance,CAF,0.125,0.5,0.125,0.13,125,0.125,0.125,0.125,0.12,0.20,0.12,-,,-,-,-,-31.06,-,0.5,4.17,
Century Aust,CYA,0.82,-,0.80,0.825,1245,0.82,0.82,0.82,0.78,0.91,0.735,3.5,f,-,0.99,4.27,-7.74,-,2.0,2.5,
Challenger FSG Ltd,CGF,3.41,-10,3.40,3.45,48566,3.51,3.34,3.59,3.34,4.50,2.02,13.5,,2.61,3.36,3.96,35.2,9.7,-7.0,-2.01,
Chapmans Ltd,CHP,0.02,-,0.016,0.018,-,-,-,0.02,0.02,0.022,0.011,-,,-,0.02,-,-0.34,-,-,-,
Charter Pacific,CHF,0.046,-0.4,0.046,0.05,519,0.046,0.044,0.05,0.044,0.076,0.04,-,,-,0.13,-,-3.16,-,-0.4,-8,
  opt feb11,CHFO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
China Century Capitl,CCY,0.058,-0.2,0.056,0.059,234,0.058,0.056,0.06,0.056,0.115,0.041,-,,-,0.05,-,-17.6,-,-0.2,-3.33,
Choiseul Investments   ,CHO,4.60,-4,4.62,4.65,11,4.60,4.60,4.65,4.60,5.28,4.14,21,f,0.78,5.42,4.57,16.4,28.0,-2.0,-0.43,
Clime Capital,CAM,1.03,-,1.02,1.05,-,-,-,1.03,0.995,1.145,0.74,4,f,12.60,1.42,3.88,50.38,2.0,3.5,3.52,
Clime Invest,CIW,0.415,-,0.415,0.43,-,-,-,0.42,0.415,0.50,0.322,1,f,5.00,0.44,2.41,5,8.3,-0.5,-1.19,
Contango Capital,CCQ,0.66,-1.5,0.66,0.72,308,0.68,0.66,0.70,0.65,1.55,0.60,1,f,6.91,1.12,1.52,6.91,9.6,-2.0,-2.94,
Contango Microcap,CTN,0.81,-0.5,0.81,0.82,625,0.82,0.81,0.825,0.805,1.19,0.76,2,f,21.00,1.40,2.47,42,1.9,-,-,
Count Financial,COU,1.15,3,1.135,1.185,20237,1.155,1.12,1.155,1.085,1.60,1.04,7,f,1.52,0.22,6.09,10.64,10.8,4.0,3.6,
CS GP100 Aust Tr unt,CSJ,0.98,0.5,0.98,0.985,2250,0.98,0.98,0.98,0.975,1.05,0.925,2.62,p,-,0.97,2.67,-3.19,-,0.5,0.51,
Cs100 Emrg Mkt Infra unt,CSU,0.91,-,0.91,0.92,-,-,-,0.91,0.91,0.94,0.875,2.67,,-,0.91,2.93,-5.7,-,0.5,0.55,
Diversa Ltd,DVA,0.096,0.1,0.096,0.11,-,0.096,0.096,0.096,0.095,0.16,0.08,-,,-,0.02,-,-6,-,0.1,1.05,
Diversified United,DUI,2.90,-,2.89,2.90,254,2.90,2.88,2.90,2.86,3.53,2.54,13,f,0.34,3.29,4.48,4.4,65.9,3.0,1.05,
Djerriwarrh Invest,DJW,4.01,5,4.01,4.05,490,4.05,3.94,4.06,3.90,4.85,3.72,26,f,-,3.85,6.48,-14.11,-,6.0,1.52,
DKN Financial Grp,DKN,0.60,-,0.50,0.60,-,-,-,0.60,0.59,0.85,0.39,4,,1.23,0.07,6.67,4.91,12.2,-,-,
Emerging Leaders,ELI,0.765,-3,0.765,0.785,300,0.765,0.765,0.795,0.765,0.965,0.70,3.75,f,7.17,1.12,4.90,26.88,2.8,0.5,0.66,
Energy Ventures,EVE,0.033,-0.2,0.032,0.037,2050,0.033,0.033,0.035,0.033,0.095,0.025,-,,-,0.05,-,-1.14,-,-0.2,-5.71,
Equities & Freehldgss,EQF,0.21,-,0.21,0.23,-,-,-,0.21,0.21,0.31,0.02,-,,-,0.23,-,24.98,0.8,-,-,
Everest Financial,EFG,0.04,-,0.04,0.041,1676,0.041,0.04,0.041,0.04,0.085,0.037,-,,-,0.10,-,1.3,3.1,-,-,
Excela Ltd,EXA,0.395,-,0.26,0.395,-,-,-,0.395,0.25,0.63,0.25,2,f,-,0.62,5.06,-1.44,-,14.5,58,
Farmworks Aust,FWA,0.15,-,0.14,0.15,-,-,-,0.16,0.15,0.26,0.001,-,,-,0.09,-,-2.42,-,-2.0,-11.76,
Fat Prophets,FAT,0.835,-,0.82,0.835,-,-,-,0.835,0.81,0.95,0.69,3,f,-,1.19,3.59,-4.28,-,2.5,3.09,
Fiducian Portfolio,FPS,1.31,-,1.25,1.31,9,1.31,1.31,1.31,1.31,1.75,1.20,6.75,f,1.43,0.34,5.15,9.63,13.6,-,-,
FSA Grp Ltd,FSA,0.31,-1,0.31,0.32,12,0.31,0.31,0.32,0.31,0.465,0.305,-,,-,0.29,-,7.93,3.9,-1.0,-3.13,
Global Masters Fund,GFL,0.885,-0.5,0.81,0.885,50,0.885,0.80,0.89,0.80,0.905,0.685,-,,-,1.01,-,-1.04,-,1.5,1.72,
Global Min,GMI,1.12,1,1.11,1.13,1614,1.12,1.105,1.13,1.105,1.32,0.90,1,f,5.19,1.43,0.89,5.19,21.6,1.0,0.9,
Global Resource,GRF,1.66,2,1.66,1.67,217,1.66,1.66,1.66,1.64,1.73,1.57,0.5,f,-,1.60,0.30,-0.36,-,-1.0,-0.6,
Grandbridge Ltd,GBA,0.175,-,0.15,0.175,-,-,-,0.175,0.175,0.23,0.04,-,,-,0.27,-,11.7,1.5,-,-,
Hastings High Yld unt,HHY,1.20,-1,1.20,1.23,1716,1.23,1.20,1.24,1.18,1.44,1.105,17.01,,1.38,1.89,14.18,23.53,5.1,1.0,0.84,
HFA Accelerator Plus,HAP,0.33,-,0.33,0.34,240,0.33,0.33,0.335,0.32,0.34,0.13,-,,-,0.46,-,10.98,3.0,0.5,1.54,
Hillcrest Litigat,HLS,0.059,-0.1,0.059,0.069,350,0.059,0.059,0.06,0.059,0.11,0.058,-,,-,0.08,-,1.26,4.7,-0.1,-1.67,
Hunter Hall Global,HHV,0.765,2,0.74,0.77,919,0.765,0.745,0.765,0.72,0.86,0.69,-,,-,1.03,-,18.37,4.2,4.5,6.25,
Hyperion Flagship,HIP,1.40,-,1.40,1.50,-,-,-,1.40,1.40,1.52,1.17,8.5,f,-,1.57,6.07,-0.54,-,-,-,
IMF (Aust) Ltd,IMF,1.62,9,1.565,1.62,5604,1.62,1.52,1.62,1.50,1.96,1.25,15,f,0.55,0.32,9.26,8.22,19.7,10.5,6.93,
India Equities Fund,INE,0.62,-,0.62,0.625,10361,0.62,0.62,0.62,0.605,0.62,0.40,-,,-,0.76,-,-1.95,-,1.0,1.64,
  opt aug10,INEO,0.205,-,0.205,0.21,3135,0.21,0.20,0.215,0.195,0.215,0.05,-,,-,-,-,-,-,0.5,2.5,
ING Private Equity,IPE,0.24,-,0.235,0.245,78,0.24,0.24,0.24,0.23,0.315,0.165,-,,-,0.48,-,-3.49,-,1.0,4.35,
Investorfirst Ltd,INQ,0.07,-,0.07,0.074,1837,0.07,0.07,0.071,0.07,0.15,0.07,-,,-,0.04,-,-1.36,-,-,-,
Ipernica Ltd,IPR,0.088,-0.2,0.088,0.10,435,0.09,0.088,0.12,0.084,0.18,0.06,-,,-,0.04,-,-2.93,-,0.3,3.53,
Ironbark Capital,IBC,0.43,-,0.44,0.445,-,-,-,0.44,0.43,0.50,0.38,2.5,f,3.07,0.54,5.81,7.68,5.6,-1.0,-2.27,
Katana Capital,KAT,0.605,0.5,0.605,0.645,80,0.605,0.605,0.605,0.60,0.85,0.52,2,f,15.41,1.00,3.31,30.82,2.0,0.5,0.83,
Keybridge Capital,KBC,0.092,0.4,0.092,0.099,2076,0.092,0.089,0.105,0.088,0.15,0.063,-,,-,0.50,-,-98.55,-,-0.4,-4.17,
London City Equities,LCE,0.39,-,-,0.41,-,-,-,0.39,0.39,0.44,0.39,1,,-,0.54,2.56,-0.19,-,-,-,
Luminus Systems,LSL,0.008,-,0.008,0.05,-,-,-,0.008,0.008,0.023,0.008,-,,-,-0.01,-,-7.96,-,-,-,
Macq Winton ord unt,MWG,1.30,-,1.205,1.29,-,-,-,1.30,1.265,1.31,1.05,-,,-,1.34,-,-2.09,-,2.0,1.56,
Magellan Flagship,MFF,0.65,-1,0.645,0.65,1337,0.65,0.645,0.66,0.64,0.69,0.495,-,,-,0.78,-,3.04,21.4,-,-,
Mariner Corp Ltd,MCX,0.003,-,0.002,0.003,-,-,-,0.003,0.002,0.016,0.002,-,,-,-,-,-7.48,-,-,-,
MAX Tr unt,MXQ,0.045,0.8,0.03,0.045,760,0.045,0.037,0.045,0.037,0.09,0.023,-,,-,0.32,-,28.23,0.2,-0.3,-6.25,
Milton Corp,MLT,16.87,-7,16.71,16.94,197,16.95,16.69,16.95,16.40,19.40,14.25,70,f,0.64,18.37,4.15,44.7,37.7,44.0,2.68,
Mirrabooka Invest,MIR,1.67,-,1.67,1.71,1123,1.75,1.67,1.75,1.64,2.28,1.445,10,f,-,1.86,5.99,-6.9,-,3.0,1.83,
Money3 Corp,MNY,0.50,-,0.42,0.50,-,-,-,0.52,0.50,0.60,0.39,3.4,f,1.02,0.30,6.80,3.46,14.5,-,-,
Multi Channel,MUT,0.007,-,0.004,0.006,-,-,-,0.007,0.004,0.007,0.002,-,,-,-,-,-43.27,-,0.1,16.67,
Murchison Hldgs,MCH,0.50,2,0.45,0.49,25,0.50,0.50,0.50,0.45,0.77,0.45,-,,-,1.28,-,10.13,4.9,5.0,11.11,
NSX Ltd,NSX,0.20,-,0.20,0.205,-,-,-,0.20,0.19,0.26,0.165,-,,-,0.09,-,-4.95,-,-,-,
Oncard Intl,ONC,0.10,-,0.097,0.105,213,0.10,0.10,0.10,0.096,0.24,0.095,-,,-,0.13,-,0.73,13.7,0.3,3.09,
Orchid Capital,ORC,0.038,-,0.023,0.038,-,-,-,0.038,0.038,0.045,0.006,-,,-,0.01,-,0.69,5.5,-,-,
  opt feb12,ORCOA,0.015,-,0.01,0.015,-,-,-,0.015,0.015,0.015,0.001,-,,-,-,-,-,-,-,-,
Orion Equities,OEQ,0.445,1.5,0.445,0.51,51,0.445,0.445,0.445,0.43,0.64,0.42,-,,-,1.60,-,33.16,1.3,1.5,3.49,
Over Fifty Grp,OFG,0.53,1.5,0.515,0.53,55,0.53,0.53,0.57,0.515,1.09,0.405,2.5,p,0.10,0.52,4.72,0.26,203.8,-2.0,-3.64,
Ozgrowth Ltd,OZG,0.16,-,0.15,0.155,1260,0.16,0.155,0.16,0.15,0.175,0.14,0.3,f,20.67,0.25,1.88,6.2,2.6,-,-,
Peters MacGregor,PET,0.68,-,0.615,0.65,-,-,-,0.68,0.64,0.70,0.51,-,,-,0.99,-,13.67,5.0,4.0,6.25,
Plan B Grp Hld,PLB,0.75,-,0.50,0.70,-,-,-,0.75,0.75,0.89,0.50,2.7,f,0.62,0.09,3.60,1.68,44.6,-,-,
Platinum Capital,PMC,1.44,-1.5,1.44,1.46,679,1.46,1.435,1.47,1.415,1.85,1.36,10,f,1.96,1.35,6.94,19.55,7.4,-3.5,-2.37,
Premium Investors,PRV,0.705,1.5,0.70,0.71,627,0.71,0.70,0.71,0.68,0.93,0.65,3.5,f,3.01,0.96,4.96,10.55,6.7,0.5,0.71,
Prime Financial,PFG,0.18,-,0.175,0.18,305,0.18,0.18,0.19,0.18,0.34,0.11,0.75,f,3.11,0.14,4.17,2.33,7.7,-1.0,-5.26,
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.06,0.05,-,,-,0.18,-,-5.6,-,-,-,
Quest Invest,QST,0.087,0.7,0.083,0.087,50,0.087,0.087,0.087,0.08,0.145,0.061,-,,-,0.19,-,10.32,0.8,-,-,
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Questus Ltd,QSS,0.05,-,0.05,0.06,-,-,-,0.05,0.05,0.153,0.05,-,,-,0.15,-,1.54,3.2,-,-,
Redcape Prop Grp stp,RPF,0.235,-0.5,0.225,0.25,452,0.24,0.225,0.265,0.225,0.45,0.175,4,,5.44,0.32,17.02,21.74,1.1,-,-,
RIMCapital Ltd,RMC,0.027,-,0.027,0.049,-,-,-,0.028,0.027,0.10,0.025,-,,-,0.03,-,-0.02,-,-,-,
Robe Aust Ltd,ROB,0.009,0.1,0.008,0.01,1000,0.009,0.009,0.01,0.008,0.024,0.005,-,,-,-,-,-4.59,-,-0.1,-10,
Souls Private Equity,SOE,0.09,0.3,0.09,0.093,972,0.09,0.089,0.09,0.082,0.12,0.074,-,,-,0.19,-,0.09,100.0,0.7,8.43,
  opt feb15,SOEOA,0.013,-,0.013,0.014,31,0.013,0.013,0.014,0.012,0.02,0.008,-,,-,-,-,-,-,-,-,
Strategic Pooled,SPD,0.10,-,0.10,0.11,-,-,-,0.10,0.10,0.17,0.089,-,,-,0.14,-,0.52,19.2,-1.0,-9.09,
Sunvest Corp,SVS,0.275,-,0.275,0.445,22,0.275,0.275,0.275,0.275,0.28,0.22,-,,-,0.42,-,-3.56,-,-,-,
Sylvastate Ltd,SYL,3.40,-,3.40,3.49,59,3.42,3.40,3.42,3.40,4.09,2.88,21,f,0.41,3.59,6.18,8.56,39.7,-,-,
Tag Pacific Ltd,TAG,0.18,-,0.125,0.15,-,-,-,0.18,0.18,0.27,0.12,0.75,,4.80,0.33,4.17,3.6,5.0,-,-,
Templeton Global,TGG,0.78,-,0.78,0.795,847,0.78,0.78,0.79,0.765,0.885,0.685,-,,-,0.99,-,-2.8,-,-,-,
Thinksmart Ltd,TSM,0.865,1,0.865,0.90,2919,0.87,0.855,0.90,0.835,1.11,0.47,3.5,f,1.53,0.11,4.05,5.35,16.2,3.0,3.59,
Tidewater Invest,TDI,0.21,-,0.21,0.22,-,-,-,0.21,0.21,0.30,0.127,1.5,f,6.07,0.30,7.14,9.1,2.3,-,-,
Tranzact Fin Service,TFS,0.15,-,0.15,0.17,-,-,-,0.155,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-,
Trojan Equity,TJN,0.48,-,0.48,0.495,-,-,-,0.495,0.48,0.75,0.297,-,,-,0.63,-,4.6,10.4,-,-,
Van Eyk Three Pillar,VTP,0.83,-0.5,0.835,0.855,259,0.83,0.83,0.85,0.83,0.955,0.72,2.5,f,7.56,1.09,3.01,18.9,4.4,-,-,
Verus Invest,VIL,0.023,0.3,0.022,0.023,179912,0.023,0.02,0.023,0.02,0.095,0.004,-,,-,-,-,-0.36,-,-0.2,-8,
  opt jun10,VILO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.03,0.001,-,,-,-,-,-,-,-,-,
Vesture Ltd,VES,0.09,-,0.08,0.155,350,0.09,0.09,0.09,0.09,0.10,0.006,-,,-,-0.28,-,0.93,9.7,-,-,
Wallace Absolute,WAB,0.035,-,0.035,0.039,-,-,-,0.035,0.034,0.074,0.023,-,,-,0.04,-,-37.93,-,-0.5,-12.5,
WAM Active Ltd,WAA,0.93,-1,0.93,0.94,7,0.93,0.93,0.94,0.93,1.175,0.734,5,f,6.18,1.19,5.38,30.89,3.0,-,-,
  opt apr11,WAAO,0.016,-,0.015,0.03,-,-,-,0.016,0.016,0.03,0.015,-,,-,-,-,-,-,-,-,
WAM Capital Ltd,WAM,1.18,1,1.18,1.19,713,1.18,1.165,1.19,1.16,1.355,0.98,8,f,4.81,1.62,6.78,38.5,3.1,0.5,0.43,
Westoz Inv Ltd,WIC,1.00,-,0.975,1.00,350,1.00,0.975,1.02,0.975,1.20,0.975,2.5,f,9.00,1.52,2.50,22.5,4.4,-1.5,-1.48,
  opt jun12,WICO,0.10,-,0.08,0.18,-,-,-,0.105,0.10,0.25,0.075,-,,-,-,-,-,-,-,-,
Whitefield Ltd,WHF,3.03,-3,3.03,3.05,146,3.05,3.02,3.08,3.02,3.63,2.47,17,f,0.09,3.55,5.61,1.54,196.8,-4.0,-1.3,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.66,-1,0.66,0.675,520,0.67,0.66,0.675,0.66,0.805,0.57,4.6,f,0.24,0.94,6.97,1.09,60.6,-0.5,-0.75,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.37,1,2.37,2.44,53,2.42,2.37,2.42,2.35,2.811,2.30,10,f,-,3.06,4.22,-15.94,-,6.0,2.6,
Guinness Peat cdi,GPG,0.52,-0.5,0.52,0.53,8282,0.52,0.52,0.555,0.515,0.682,0.468,1.66,,-,0.83,3.19,-4.03,-,-2.0,-3.7,
Soul Pattinson,SOL,13.30,33,13.00,13.50,317,13.53,12.79,13.53,12.73,15.38,10.011,33,f,3.76,11.11,2.48,124.07,10.7,46.0,3.58,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.00,4.5,0.97,1.00,180,1.00,0.98,1.00,0.95,1.40,0.65,8,f,1.41,0.25,8.00,11.3,8.8,2.5,2.56,
BT Invest Mngmnt,BTT,2.50,15,2.35,2.58,5866,2.50,2.31,2.50,2.28,3.34,1.92,10.4,f,1.42,0.32,4.16,14.76,16.9,14.0,5.93,
CI Res Ltd,CII,0.72,-3,0.70,0.75,210,0.72,0.72,0.75,0.72,0.91,0.69,2,,4.09,0.47,2.78,8.18,8.8,-3.0,-4,
CVC Ltd,CVC,0.80,-1,0.80,0.82,3608,0.81,0.80,0.81,0.765,0.82,0.52,2,f,-,1.23,2.50,-5.51,-,3.0,3.9,
Equity Tr,EQT,15.40,-,15.30,15.50,26,15.40,15.34,15.40,15.10,19.50,13.45,110,f,0.83,2.62,7.14,91.82,16.8,15.0,0.98,
Euroz Ltd,EZL,1.30,1.5,1.29,1.30,356,1.34,1.29,1.34,1.26,1.69,0.86,8.5,f,1.64,-,6.54,13.94,9.3,2.5,1.96,
  opt mar14,EZLO,0.53,-,0.50,0.645,25,0.53,0.53,0.53,0.48,0.91,0.325,-,,-,-,-,-,-,5.0,10.42,
Henderson Grp cdi,HGG,2.26,1,2.24,2.26,13325,2.29,2.21,2.30,2.21,2.67,1.705,10.69,,0.30,-0.18,4.73,3.23,70.0,-2.0,-0.88,
HFA Hldgs Ltd,HFA,0.205,0.5,0.205,0.21,3429,0.215,0.20,0.215,0.18,0.43,0.16,-,,-,-0.20,-,-0.33,-,1.5,7.89,
Hunter Hall Intl,HHL,5.50,-7,5.47,5.50,178,5.60,5.45,5.77,5.45,7.90,4.70,47,f,1.25,1.73,8.55,58.95,9.3,-10.0,-1.79,
IOOF Hldgs Ltd,IFL,6.27,15,6.12,6.29,7568,6.27,6.15,6.27,6.01,7.40,3.74,21,f,0.93,0.56,3.35,19.5,32.2,16.0,2.62,
K2 Asset Mgmt,KAM,0.50,-1,0.50,0.55,668,0.51,0.48,0.54,0.48,0.87,0.33,-,,-,0.04,-,1.74,28.7,-4.0,-7.41,
Macq Grp Ltd,MQG,44.63,19,44.52,44.65,18482,44.90,44.17,46.08,44.17,58.80,34.81,186,,1.72,25.82,4.17,320.2,13.9,-9.0,-0.2,
Magellan Fin Grp,MFG,1.06,0.5,1.065,1.09,706,1.06,1.035,1.10,1.02,1.10,0.505,-,,-,-,-,0.6,176.7,2.5,2.42,
  opt jun11,MFGOB,0.10,-,0.10,0.28,-,-,-,0.10,0.10,0.105,0.05,-,,-,-,-,-,-,-,-,
  opt jun16,MFGOC,0.17,-,0.17,0.28,-,-,-,0.17,0.145,0.20,0.012,-,,-,-,-,-,-,2.5,17.24,
Oceania Capital,OCP,1.70,-5.5,1.69,1.70,400,1.76,1.70,1.90,1.60,3.05,1.60,6,,2.31,5.01,3.53,13.88,12.2,-15.0,-8.11,
Perpetual Ltd,PPT,31.55,29,31.21,31.55,1595,31.66,31.17,31.96,30.68,41.39,25.23,165,f,1.11,4.46,5.23,183.4,17.2,71.0,2.3,
Platinum Asset,PTM,5.16,1,5.09,5.19,7594,5.20,5.10,5.21,4.94,6.34,3.76,20,f,1.17,-,3.88,23.41,22.0,16.0,3.2,
Snowball Grp,SNO,0.40,-,0.40,0.44,-,-,-,0.40,0.40,0.47,0.32,3.25,f,0.83,-0.03,8.13,2.71,14.8,-,-,
Treasury Grp,TRG,5.23,9,5.16,5.27,120,5.25,5.20,5.25,5.01,6.30,4.11,22,f,1.61,2.37,4.21,35.42,14.8,-2.0,-0.38,
Trust Co Ltd,TRU,5.66,-,5.68,5.80,-,-,-,5.66,5.66,6.70,5.01,33.7,f,1.00,0.02,5.95,33.8,16.7,-1.0,-0.18,
Wilson Htm Invest,WIG,1.30,-5,1.30,1.35,21,1.35,1.30,1.35,1.30,2.26,1.00,4,f,2.71,0.76,3.08,10.83,12.0,-5.0,-3.7,
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.61,3,5.59,5.61,66424,5.67,5.60,5.67,5.57,6.97,4.55,30,p,1.24,0.80,5.35,37.1,15.1,-6.0,-1.06,
Austbrokers Hldgs,AUB,4.96,-4,4.92,5.00,211,5.03,4.96,5.03,4.92,5.65,3.83,21,f,1.55,0.92,4.23,32.49,15.3,3.0,0.61,
AXA Asia Pacific,AXA,5.72,-3,5.71,5.75,38270,5.79,5.71,5.79,5.69,6.72,3.51,18.5,p,1.89,1.12,3.23,34.89,16.4,2.0,0.35,
Calliden Grp,CIX,0.225,0.5,0.225,0.23,8218,0.225,0.22,0.225,0.21,0.35,0.21,1,f,-,0.21,4.44,-0.17,-,-,-,
Insurance Aust Grp,IAG,3.46,2,3.44,3.46,49358,3.47,3.43,3.47,3.40,4.21,3.22,14.5,f,1.73,1.29,4.19,25.07,13.8,-,-,
NIB Hldgs Ltd,NHF,1.38,6,1.32,1.39,20598,1.39,1.28,1.39,1.25,1.45,0.86,6.4,f,2.03,0.75,4.64,13,10.6,11.0,8.66,
QBE Insurance Grp,QBE,18.66,-2,18.66,18.70,57025,19.03,18.63,19.47,18.63,25.70,18.42,128,p,1.54,5.16,6.86,196.5,9.5,-44.0,-2.3,
Suncorp-Metway,SUN,8.38,4,8.36,8.44,21572,8.45,8.37,8.50,8.23,9.59,6.01,35,f,0.98,5.43,4.18,34.21,24.5,3.0,0.36,
Tower Aust,TAL,2.24,3,2.22,2.25,3968,2.24,2.20,2.27,2.18,3.35,2.01,5.25,,2.48,1.07,2.34,13,17.2,5.0,2.28,
  rts 17jun,TALR,0.345,-,-,-,-,-,-,0.40,0.32,0.75,0.28,-,,-,-,-,-,-,1.5,4.55,
Tower Ltd,TWR,1.52,-2,1.52,1.54,634,1.54,1.52,1.54,1.475,1.75,1.244,10.37,,1.63,1.14,6.82,16.93,9.0,4.0,2.7,
SECTOR: Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Real Estate - Real Estate Investment Trusts,,,,,,,,,,,,,,,,,,,,,,
Abacus Prop stp,ABP,0.405,-,0.40,0.405,86848,0.405,0.40,0.41,0.38,0.48,0.33,5.75,,-,0.60,14.20,-2.32,-,1.5,3.85,
Agricultural Land unt,AGJ,0.15,-,0.13,0.18,42,0.15,0.15,0.15,0.15,0.175,0.13,2.12,,-,0.38,14.13,-2.28,-,-,-,
ALE Prop Grp stp,LEP,2.29,7,2.22,2.30,672,2.29,2.22,2.29,2.21,2.43,1.871,27,,3.55,2.39,11.79,95.98,2.4,6.0,2.69,
