FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4853.0 at 2010-12-17T16:36:24. Report at Friday, December 17, 2010. Processed Saturday at 2010-12-18T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.03,-.1,.027,.029,2500,.03,.03,.033,.027,.033,.014,-,,-,-,-,-.16,-,-,Stdy,,
Advanced Engine,ACE,.033,+.3,.033,.034,440,.033,.033,.033,.029,.06,.028,-,,-,-.03,-,-2.30,-,+.4,+13.79,,
Auto Tech,ATJ,.035,+.6,.03,.037,800,.035,.035,.035,.028,.061,.024,-,,-,.01,-,-2.46,-,+.2,+6.06,,
  opt jun11,ATJO,.001,-,.001,.002,-,-,-,.001,.001,.011,.001,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.55,-,.47,.55,-,-,-,.55,.55,.60,.35,2.00,f,2.35,1.19,3.64,4.70,11.7,-,Stdy,,
Datadot Tech,DDT,.043,-,.043,.044,500,.043,.043,.044,.042,.082,.025,-,,-,.01,-,.27,15.9,+.1,+2.38,,
Fleetwood Corp,FWD,12.80,+1,12.76,12.90,1541,12.81,12.60,13.00,12.50,13.18,7.39,68.00,f,1.07,2.86,5.31,72.60,17.6,+33,+2.65,,
Orbital Corp,OEC,.20,-,.20,.21,679,.20,.18,.21,.18,.59,.18,-,,-,.04,-,.94,21.3,-1,-4.76,,
Schaffer Corp,SFC,4.00,+19,3.95,4.10,44,4.00,3.82,4.00,3.70,6.73,3.70,40.00,f,.80,3.50,10.00,31.90,12.5,+10,+2.56,,
Supply Net,SNL,.45,-,.42,.45,-,-,-,.45,.425,.49,.22,3.00,f,1.98,.42,6.67,5.93,7.6,+2.5,+5.88,,
Consumer Durables & Apparel,,
Arafura Pearls,APB,.015,-,.012,.015,-,-,-,.016,.015,.034,.008,-,,-,.05,-,-6.00,-,-.1,-6.25,,
  opt may12,APBO,.001,-,.001,-,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Atlas Southsea Pearl,ATP,.105,-,.10,.105,-,-,-,.105,.105,.145,.08,-,,-,.16,-,-5.06,-,-,Stdy,,
Billabong Intl,BBG,8.08,-,8.02,8.14,21763,8.11,8.02,8.99,7.95,12.32,7.31,36.00,p,1.62,.40,4.46,58.30,13.9,-79,-8.91,,
BKM Management,BKM,.011,+.3,.01,.011,3076,.011,.011,.011,.008,.013,.004,-,,-,-,-,-.10,-,+.2,+22.22,,
Energio Ltd,EIO,.01,-.1,.009,.01,32500,.01,.01,.011,.009,.017,.006,-,,-,-,-,.02,50.0,+.1,+11.11,,
  opt mar13,EIOO,-,-,-,-,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.385,-4.5,.38,.40,50238,.425,.37,.43,.37,.53,.37,-,,-,-,-,4.12,9.3,-4.5,-10.47,,
Funtastic,FUN,.185,-,.185,.195,1261,.19,.185,.19,.18,.27,.17,-,,-,.01,-,-25.00,-,-.5,-2.63,,
Gale Pacific,GAP,.23,+1,.22,.23,2,.23,.23,.235,.215,.26,.125,2.00,f,1.08,.26,8.70,2.15,10.7,+1.5,+6.98,,
Gazal Corp,GZL,2.00,-,2.01,2.09,-,-,-,2.02,2.00,2.10,1.20,11.00,f,1.46,.79,5.50,16.10,12.4,-2,-.99,,
GLG Corp,GLE,.32,-,.25,.315,-,-,-,.32,.265,.40,.24,-,,-,.56,-,12.73,2.5,-,Stdy,,
Globe Intl,GLB,.63,+2,.60,.67,7,.63,.63,.64,.57,.76,.40,5.00,f,.63,.74,7.94,3.17,19.9,+6,+10.53,,
GUD Hldgs,GUD,9.75,+4,9.65,9.75,1228,9.75,9.67,9.75,9.50,10.74,7.79,62.00,f,1.23,1.92,6.36,76.50,12.7,+16,+1.67,,
Headline Grp,HLD,.315,-.5,.305,.33,382,.32,.315,.33,.315,.46,.18,-,,-,.05,-,-2.66,-,-,Stdy,,
Island Sky Aust,ISK,.011,-,.01,.013,-,-,-,.015,.011,.165,.009,-,,-,.02,-,-3.72,-,-.4,-26.67,,
  opt nov11,ISKO,.025,-,-,.01,-,-,-,.025,.025,.025,.025,-,,-,-,-,-,-,-,Stdy,,
Kresta Hldgs,KRS,.28,+1,.28,.29,2105,.28,.275,.28,.24,.46,.20,3.50,f,1.35,.17,12.50,4.72,5.9,+4,+16.67,,
McPherson's,MCP,3.14,+3,3.11,3.16,5178,3.14,3.11,3.14,3.05,3.48,2.35,20.00,f,1.82,.12,6.37,36.40,8.6,+4,+1.29,,
Merchant House,MHI,.18,-,.18,.19,-,-,-,.185,.18,.20,.135,1.50,,2.51,.26,8.33,3.76,4.8,+.5,+2.86,,
Mesbon China Nylon,MES,.13,-1,.13,.145,241,.13,.13,.14,.13,.16,.085,.50,,10.86,.35,3.85,5.43,2.4,-,Stdy,,
Photo-Me Aust,PTO,.002,-.1,.002,.005,10329,.002,.002,.003,.002,.009,.002,-,,-,.01,-,-.70,-,-.1,-33.33,,
  opt jul11,PTOO,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Quantum Energy,QTM,.078,-,.077,.08,-,-,-,.079,.077,.18,.063,-,,-,.03,-,.83,9.4,+.1,+1.30,,
Shenhua Intl,SHU,.45,-,.44,.46,-,-,-,.45,.45,.51,.43,2.50,,3.92,.39,5.56,9.80,4.6,-,Stdy,,
Tamawood,TWD,2.55,-,2.46,2.55,16,2.55,2.55,2.55,2.43,2.97,2.20,21.00,f,1.32,.91,8.24,27.66,9.2,+10,+4.08,,
Treyo Leisure,TYO,.335,-,-,.34,-,-,-,.335,.335,.35,.30,-,,-,.12,-,1.56,21.5,-,Stdy,,
TWT Grp,TWT,.06,-,.06,.089,-,-,-,.06,.06,.17,.046,-,,-,.33,-,.17,35.3,-,Stdy,,
Undercoverwear,UCW,.11,-,.11,.14,-,-,-,.13,.097,.35,.097,1.25,,-,.07,11.36,-12.92,-,-2,-15.38,,
VMoto,VMT,.08,+.5,.076,.08,875,.08,.08,.089,.075,.185,.07,-,,-,.02,-,-.77,-,-.1,-1.23,,
Waterco,WAT,1.295,-,1.33,1.36,-,-,-,1.295,1.295,1.42,.92,8.00,f,1.54,1.43,6.18,12.30,10.5,-6.5,-4.78,,
