FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5522.1 at 2014-11-07T16:39:36. Report at Friday, November 7, 2014. Processed Saturday at 2014-11-08T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.006,-.1,.006,.007,1355,.006,.006,.007,.006,.016,.005,-,,-,-,-,-.67,-,-,Stdy,,
  opt aug16,ABVO,.002,-,.002,.003,677,.002,.002,.002,.002,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARP,13.13,+10,13.07,13.15,2239,13.16,13.05,13.25,12.95,13.73,10.46,29.00,f,2.02,2.49,2.21,58.70,22.4,+1,+.08,,
Authorised Invest,AIY,.025,-,.015,.11,-,-,-,.025,.025,.033,.02,-,,-,.02,-,.38,6.6,-,Stdy,,
DataDot Tech,DDT,.026,-,.026,.027,7372,.027,.026,.027,.026,.05,.017,-,,-,.01,-,-.22,-,-.1,-3.70,,
Orbital Corp,OEC,.42,+1,.42,.43,919,.43,.41,.445,.41,.46,.14,-,,-,.42,-,3.39,12.4,-,Stdy,,
Schaffer Corp,SFC,5.68,-12,5.52,5.58,10,5.68,5.68,5.80,5.68,6.29,5.29,25.00,f,1.76,4.69,4.40,44.10,12.9,-7,-1.22,,
Sprintex,SIX,.005,-,.003,.008,-,-,-,.005,.005,.015,.002,-,,-,-,-,-.52,-,-,Stdy,,
VMoto,VMT,.04,+.4,.038,.039,19047,.04,.037,.042,.036,.06,.025,-,,-,.01,-,.12,33.3,-,Stdy,,
  opt dec14,VMTO,.001,-,.001,.002,-,-,-,.003,.001,.025,.001,-,,-,-,-,-,-,-.3,-75.00,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.12,-,.115,.12,-,-,-,.12,.115,.14,.048,-,,-,.09,-,.61,19.7,-,Stdy,,
Audio Pixels,AKP,10.40,-54,10.40,10.99,165,11.00,10.01,11.50,10.01,14.50,3.15,-,,-,.11,-,-17.28,-,-71,-6.39,,
Billabong Int'l,BBG,.65,+1,.65,.655,6825,.652,.635,.68,.635,.735,.266,-,,-,.18,-,-28.60,-,-1.5,-2.26,,
Fleetwood Corp,FWD,1.66,-3,1.655,1.66,1209,1.685,1.655,1.74,1.655,3.28,1.655,4.00,f,.03,2.48,2.41,.12,1383.3,-7,-4.05,,
Gale Pacific,GAP,.27,+.5,.265,.27,310,.27,.265,.275,.265,.30,.22,2.65,,1.05,.19,9.81,2.77,9.7,-.5,-1.82,,
