Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4532.5 at 16:45 5/2/2010  Report at 19:05 Friday 5/2/2010. Processed 19:45 Friday 5/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
United Orogen,UOG,0.043,-,0.037,0.043,67,0.043,0.043,0.043,0.043,0.05,0.026,-,,-,-,-,-2.57,-,-,-
  opt aug10,UOGO,0.003,-,0.003,0.008,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.18,-1,0.18,0.195,2849,0.19,0.165,0.21,0.165,0.295,0.055,-,,-,-,-,-0.64,-,-3.0,-14.29
  opt jun12,UULOA,0.06,-,0.045,0.06,-,-,-,0.06,0.06,0.08,0.03,-,,-,-,-,-,-,-,-
Uranex NL,UNX,0.32,0.5,0.30,0.32,2007,0.32,0.29,0.32,0.28,0.58,0.15,-,,-,-,-,-2.59,-,1.5,4.92
Uranium Equities,UEQ,0.145,-0.5,0.145,0.155,3234,0.15,0.145,0.17,0.14,0.28,0.07,-,,-,-,-,-3.41,-,-2.5,-14.71
Uranium Explore,UXA,0.067,0.6,0.058,0.065,7050,0.067,0.057,0.067,0.057,0.20,0.036,-,,-,-,-,-6.67,-,0.4,6.35
Uraniumsa Ltd,USA,0.165,-1,0.17,0.18,1982,0.17,0.165,0.195,0.165,0.295,0.023,-,,-,-,-,-4,-,-3.0,-15.38
  def x opt,USAN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Victoria Pet,VPE,0.26,-1.5,0.26,0.265,7666,0.265,0.255,0.29,0.255,0.495,0.195,-,,-,-,-,-2.48,-,-2.5,-8.77
  def x opt,VPEN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Wasabi Energy Ltd,WAS,0.017,-0.1,0.016,0.017,18040,0.017,0.016,0.018,0.016,0.028,0.007,-,,-,-,-,-1.62,-,0.1,6.25
Western Uranium,WTN,0.50,-2.5,0.475,0.50,1365,0.51,0.47,0.56,0.47,0.79,0.035,-,,-,-,-,-2.01,-,-0.5,-0.99
  opt jun10,WTNO,0.27,-,0.22,0.475,-,-,-,0.31,0.27,0.56,0.002,-,,-,-,-,-,-,-4.0,-12.9
Westralian Gas & Pwr,WGP,0.026,-0.2,0.025,0.026,1500,0.026,0.026,0.029,0.023,0.04,0.018,-,,-,-,-,-2.07,-,0.3,13.04
  opt oct11,WGPOA,0.008,-,0.006,0.009,-,-,-,0.008,0.005,0.01,0.003,-,,-,-,-,-,-,0.3,60
Westside Corp,WCL,0.44,2,0.405,0.44,2777,0.44,0.38,0.45,0.38,0.705,0.38,-,,-,-,-,-3.87,-,-4.5,-9.28
Whinnen Res,WWW,0.075,-0.5,0.076,0.09,875,0.075,0.075,0.08,0.075,0.17,0.027,-,,-,-,-,-3.55,-,-0.5,-6.25
  opt apr13,WWWO,-,-,0.005,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.215,-3,0.215,0.23,11901,0.245,0.20,0.255,0.20,0.445,0.10,-,,-,-,-,-0.57,-,-3.5,-14
  def x opt,WCUN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Whitehaven Coal,WHC,4.58,-18,4.51,4.62,15283,4.58,4.31,4.80,4.26,5.54,1.30,8.5,f,7.12,1.68,1.86,60.5,7.6,15.0,3.39
WHL Energy Ltd,WHN,0.051,-0.6,0.05,0.052,4077,0.055,0.05,0.062,0.05,0.125,0.016,-,,-,0.03,-,-2.67,-,-0.8,-13.56
Wildhorse Energy,WHE,0.40,-2,0.39,0.405,2172,0.405,0.37,0.435,0.37,0.70,0.044,-,,-,-,-,-9.8,-,1.0,2.56
Woodside Pet,WPL,41.52,-168,41.50,41.56,25511,42.13,41.47,44.10,41.09,53.869,31.189,110,f,2.18,11.33,2.65,240,17.3,-81.0,-1.91
Yellow Rock,YRR,0.044,-0.4,0.044,0.048,415,0.046,0.044,0.048,0.044,0.092,0.035,-,,-,-,-,-11.56,-,-0.3,-6.38
  opt sep12,YRROA,0.022,-,0.006,0.02,-,-,-,0.022,0.022,0.025,0.02,-,,-,-,-,-,-,-,-
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,20.90,-52,20.88,20.95,74212,20.98,20.57,22.07,20.57,25.25,11.83,102,f,1.67,10.72,4.88,170.4,12.3,-83.0,-3.82
Bank of Qld,BOQ,10.46,-22,10.40,10.47,7297,10.47,10.30,11.02,10.30,13.49,6.228,52,f,1.46,6.62,4.97,75.9,13.8,-54.0,-4.91
Bendigo & Adelaide,BEN,9.75,-25,9.72,9.80,8818,9.88,9.72,10.15,9.71,10.44,5.733,43,f,0.60,4.03,4.41,25.6,38.1,-8.0,-0.81
C'wlth Bank  of Aust ,CBA,52.67,-28,52.60,52.69,43465,52.69,51.53,54.03,51.53,58.65,26.43,228,f,1.44,13.65,4.33,328.5,16.0,-56.0,-1.05
Firstfolio Ltd,FFF,0.063,-,0.062,0.064,5000,0.065,0.062,0.065,0.062,0.07,0.024,-,,-,-0.07,-,0.79,8.0,-0.2,-3.08
Homeloans Ltd,HOM,0.62,-,0.58,0.69,-,-,-,0.63,0.56,0.84,0.30,7,f,1.03,0.53,11.29,7.2,8.6,5.5,9.73
Mortgage Choice,MOC,1.21,-2,1.21,1.22,905,1.215,1.20,1.25,1.20,1.40,0.69,10.25,f,2.20,0.54,8.47,22.6,5.4,-2.0,-1.63
Mystate Ltd,MYS,2.71,-,2.71,2.74,274,2.72,2.71,2.74,2.70,3.10,2.60,-,f,-,-,-,-,-,1.0,0.37
National Aust Bank,NAB,25.31,-56,25.30,25.35,79959,25.40,25.02,26.30,25.02,32.37,15.85,146,f,1.80,12.66,5.77,262.7,9.6,-106.0,-4.02
RHG Ltd,RHG,0.63,-1,0.625,0.63,5920,0.63,0.62,0.665,0.54,0.75,0.165,-,,-,0.72,-,35.5,1.8,8.5,15.6
Rock Bld perm.,ROK,2.90,8,2.80,2.90,147,2.90,2.80,2.90,2.80,3.10,2.13,18.5,f,1.21,1.84,6.38,22.3,13.0,1.0,0.35
Westpac Banking,WBC,22.61,-52,22.60,22.62,87032,22.72,22.31,23.95,22.31,27.57,15.47,116,f,1.08,7.89,5.13,125.3,18.0,-125.0,-5.24
Wide Bay Aust Ltd,WBB,10.30,-4,10.30,10.50,85,10.30,10.25,10.50,10.08,10.61,5.55,60,f,0.94,3.49,5.83,56.41,18.3,15.0,1.48
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.235,0.5,0.235,0.285,200,0.24,0.235,0.30,0.23,0.37,0.125,1.3,f,4.15,0.35,5.53,5.4,4.4,-6.5,-21.67
Flexigrp Ltd,FXL,1.53,-5,1.53,1.55,1701,1.565,1.51,1.64,1.40,1.795,0.315,6,f,2.40,0.11,3.92,14.4,10.6,2.0,1.32
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.36,-,1.35,1.36,175,1.36,1.35,1.40,1.35,1.45,0.90,9,f,-,1.52,6.62,-21.34,-,-3.5,-2.51
Adelaide Managed unt,AYT,1.30,-1,1.30,1.38,370,1.31,1.30,1.37,1.30,1.76,1.10,15.47,,0.81,1.78,11.90,12.59,10.3,-7.0,-5.11
Advanced Share,ASW,0.38,-2,0.38,0.395,1868,0.38,0.38,0.40,0.38,0.435,0.15,2.75,f,0.76,0.09,7.24,2.1,18.1,-3.0,-7.32
Alternative Invest unt,AIQ,1.005,-3,1.005,1.03,885,1.035,1.00,1.05,0.985,1.45,0.575,47,,-,1.46,46.77,-33.96,-,2.0,2.03
Amcil Ltd,AMH,0.65,-1,0.65,0.685,550,0.66,0.65,0.67,0.65,0.72,0.43,2,,-,0.74,3.08,-1.14,-,-1.0,-1.52
AMP Capital China unt,AGF,0.91,-3,0.905,0.92,6520,0.92,0.90,0.96,0.90,1.265,0.73,3.9,,1.12,1.33,4.29,4.35,20.9,-2.5,-2.67
APN Prop Grp,APD,0.305,-1.5,0.305,0.365,1490,0.325,0.30,0.34,0.30,0.41,0.09,-,,-,0.20,-,-18.08,-,0.5,1.67
Argo Invest,ARG,6.69,-6,6.69,6.71,1930,6.73,6.60,6.83,6.60,7.05,4.52,25,f,-,6.56,3.74,-11.1,-,-3.0,-0.45
Asian Masters Fund,AUF,1.01,-1,1.01,1.02,550,1.02,1.01,1.03,1.01,1.06,0.77,-,,-,1.02,-,0.76,132.9,-,-
Astra Capital Ltd,AKR,0.70,-,0.67,0.70,53,0.70,0.70,0.70,0.685,1.10,0.008,-,,-,1.60,-,-0.03,-,-,-
ASX Ltd,ASX,35.03,-42,35.03,35.09,12391,35.31,34.52,35.79,33.60,37.90,24.57,164.9,f,1.11,2.66,4.71,183.2,19.1,95.0,2.79
Aurora Global Tr unt,AIB,1.105,-2.5,1.10,1.25,422,1.13,1.105,1.13,1.105,7.50,0.977,51.5,,-,1.22,46.61,-13.91,-,-0.5,-0.45
Aurora Sand Au Tr ord unt,ABW,1.12,-3.5,1.12,1.13,239,1.12,1.12,1.215,1.12,7.35,0.867,20.5,,-,1.23,18.30,-57.97,-,-9.5,-7.82
Aurora Sandringham ,AOD,1.025,-1.5,1.03,1.04,697,1.035,1.025,1.04,1.005,1.17,1.005,4,f,-,1.05,3.90,-6.57,-,0.5,0.49
Aust Ethical,AEF,26.00,-299,25.00,29.00,7,26.00,26.00,31.00,26.00,37.00,17.00,147,f,0.83,8.53,5.65,121.6,21.4,-500.0,-16.13
Aust Foundation,AFI,5.04,-21,5.04,5.09,3859,5.13,5.01,5.31,5.01,5.41,3.45,21,f,0.43,5.04,4.17,8.93,56.4,-22.0,-4.18
Aust Leaders,ALF,1.135,-1.5,1.135,1.14,334,1.14,1.135,1.15,1.13,1.265,0.55,5,f,2.37,1.51,4.41,11.85,9.6,-0.5,-0.44
  opt nov10,ALFO,0.041,-,0.038,0.041,2524,0.041,0.041,0.043,0.035,0.10,0.035,-,,-,-,-,-,-,0.1,2.5
Aust United Invest,AUI,7.01,-29,7.03,7.10,25,7.20,7.01,7.35,7.01,7.90,4.25,25,f,0.56,7.63,3.57,14,50.1,-31.0,-4.23
Austock Grp Ltd,ACK,0.26,-,0.20,0.29,-,-,-,0.28,0.26,0.35,0.15,-,,-,0.19,-,-17.6,-,-2.0,-7.14
BBX Hldgs,BBX,0.01,-,0.005,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.155,-,1.18,-,-,-,-,1.155,1.155,1.99,1.10,-,,-,1.77,-,0.19,607.9,-,-
Bentley Capital,BEL,0.285,-,0.285,0.295,-,-,-,0.285,0.28,0.329,0.194,-,f,-,0.45,-,-1.46,-,0.5,1.79
Bisan Ltd,BSN,0.04,-,0.04,0.05,500,0.04,0.04,0.04,0.04,0.06,0.03,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.26,0.5,1.26,1.265,3406,1.29,1.245,1.295,1.245,1.33,0.79,6,f,1.06,1.45,4.76,6.34,19.9,-3.0,-2.33
Blue Capital Ltd,BIV,0.016,-,-,-,-,-,-,0.016,0.016,0.031,0.013,-,,-,0.03,-,-0.79,-,-,-
Cadence Capital,CDM,0.77,2,0.75,0.77,500,0.77,0.77,0.77,0.75,0.88,0.43,2,f,-,1.10,2.60,-13.8,-,0.5,0.65
Carlton Invest,CIN,17.00,-50,16.56,17.24,8,17.25,17.00,17.55,17.00,18.95,12.00,67,f,0.91,21.19,3.94,61,27.9,-55.0,-3.13
  7% cum pf,CINPA,2.11,-,2.11,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.13,-2,0.125,0.15,700,0.13,0.13,0.15,0.13,0.22,0.12,-,,-,0.21,-,-32.59,-,-2.0,-13.33
Century Aust,CYA,0.79,-1.5,0.79,0.81,1980,0.81,0.78,0.825,0.78,0.91,0.56,4.5,f,-,1.04,5.70,-14.26,-,-3.0,-3.66
Challenger FSG Ltd,CGF,3.82,-14,3.76,3.85,69696,3.90,3.70,4.12,3.70,4.50,0.865,12.5,,-,1.81,3.27,-16.2,-,-27.0,-6.6
Chapmans Ltd,CHP,0.017,-0.2,0.016,0.021,13000,0.017,0.017,0.019,0.017,0.022,0.011,-,,-,0.02,-,-1.7,-,-0.2,-10.53
Charter Pacific,CHF,0.055,-,0.05,0.062,-,-,-,0.055,0.055,0.076,0.04,-,,-,0.12,-,-9.1,-,-,-
  opt feb11,CHFO,0.003,-,0.002,0.005,-,-,-,0.003,0.003,0.013,0.003,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.047,0.1,0.047,0.05,1000,0.047,0.047,0.061,0.041,0.115,0.023,-,,-,0.05,-,-19.36,-,-1.8,-27.69
Choiseul Investments   ,CHO,5.00,-5,5.00,5.05,191,5.05,4.97,5.15,4.97,5.28,3.53,21,f,0.78,5.46,4.20,16.4,30.5,-10.0,-1.96
Clime Capital,CAM,1.03,-,1.02,1.03,1254,1.04,0.99,1.04,0.91,1.145,0.55,3,f,0.61,1.44,2.91,1.84,56.0,-,-
Clime Invest,CIW,0.48,-,0.43,0.46,-,-,-,0.48,0.48,0.50,0.171,-,f,-,0.40,-,-5.8,-,-,-
Contango Capital,CCQ,0.80,-0.5,0.805,0.83,74,0.80,0.80,0.83,0.80,1.55,0.65,-,,-,1.67,-,-25.39,-,-3.0,-3.61
Contango Microcap,CTN,0.875,-5.5,0.875,0.88,2783,0.905,0.85,0.955,0.85,1.19,0.47,2,f,21.00,1.55,2.29,42,2.1,-8.0,-8.38
Count Financial,COU,1.30,-1.5,1.29,1.30,1763,1.315,1.29,1.37,1.29,1.60,0.805,7,f,1.09,0.18,5.38,7.6,17.1,-6.5,-4.76
CS GP100 Aust Tr unt,CSJ,0.985,-,0.95,0.995,-,-,-,0.985,0.985,1.05,0.925,2.62,p,-,0.99,2.66,-10.5,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.91,-,0.91,0.925,-,-,-,0.91,0.905,0.975,0.87,2.67,,-,0.90,2.93,-8.24,-,0.5,0.55
Diversa Ltd,DVA,0.081,-,0.084,0.09,-,-,-,0.10,0.08,0.19,0.012,-,,-,0.05,-,-4.9,-,-1.9,-19
Diversified United,DUI,3.04,-6,3.05,3.13,380,3.10,3.04,3.13,3.04,3.35,1.945,13,f,-,3.36,4.28,-2.5,-,-13.0,-4.1
Djerriwarrh Invest,DJW,4.34,-10,4.34,4.38,1245,4.43,4.26,4.47,4.22,4.85,2.95,26,f,-,4.06,5.99,-14.11,-,-8.0,-1.81
DKN Financial Grp,DKN,0.83,-,0.75,0.83,24,0.83,0.83,0.84,0.72,0.84,0.30,2,f,-,0.07,2.41,-8.28,-,13.0,18.57
Emerging Leaders,ELI,0.87,-,0.85,0.90,250,0.87,0.87,0.87,0.86,0.965,0.45,3.75,f,-,1.15,4.31,-17.75,-,2.0,2.35
Energy Ventures,EVE,0.04,-0.4,0.04,0.044,746,0.04,0.04,0.047,0.04,0.095,0.009,-,,-,0.07,-,-1.6,-,-0.5,-11.11
Equities & Freehldgss,EQF,0.28,-,0.26,0.275,-,-,-,0.28,0.26,0.31,0.02,-,,-,0.23,-,-26.4,-,-,-
Everest Financial,EFG,0.058,-,0.059,0.06,11774,0.059,0.056,0.059,0.056,0.085,0.048,-,,-,0.09,-,-69.97,-,-,-
Excela Ltd,EXA,0.55,-,0.55,0.59,-,-,-,0.58,0.55,0.63,0.425,-,,-,0.65,-,-39,-,-3.0,-5.17
Fat Prophets,FAT,0.915,-,0.875,0.94,-,-,-,0.93,0.915,0.95,0.525,-,,-,1.20,-,-7.2,-,-1.5,-1.61
Fiducian Portfolio,FPS,1.55,-,1.47,1.55,-,-,-,1.55,1.55,1.75,0.912,6.75,f,1.49,0.31,4.35,10.09,15.4,-,-
FSA Grp Ltd,FSA,0.38,-1.5,0.385,0.40,995,0.39,0.38,0.40,0.375,0.465,0.175,-,,-,0.24,-,7.66,5.0,0.5,1.33
Global Masters Fund,GFL,0.735,-1.5,0.735,0.80,140,0.75,0.735,0.75,0.70,0.81,0.60,-,,-,0.86,-,-0.52,-,3.5,5
Global Min,GMI,1.11,-6,1.10,1.13,3392,1.13,1.08,1.19,1.07,1.32,0.67,-,,-,1.42,-,-34.05,-,-3.0,-2.63
Global Resource,GRF,1.73,-,1.73,2.00,144,1.73,1.73,1.73,1.73,1.73,1.60,-,,-,-,-,-,-,-,-
Grandbridge Ltd,GBA,0.125,-,0.10,0.125,-,-,-,0.125,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,-,-
Hastings High Yld unt,HHY,1.30,-5,1.30,1.325,1976,1.335,1.30,1.35,1.30,1.44,0.85,17.01,,0.73,1.88,13.08,12.4,10.5,-3.0,-2.26
HFA Accelerator Plus,HAP,0.275,-0.5,0.28,0.29,436,0.275,0.275,0.285,0.27,0.33,0.068,-,,-,0.46,-,-79.25,-,-0.5,-1.79
Hillcrest Litigat,HLS,0.09,-,0.08,0.098,-,-,-,0.09,0.09,0.11,0.065,-,,-,0.09,-,2.59,3.5,-,-
Hunter Hall Global,HHV,0.815,-,0.81,0.82,5575,0.825,0.805,0.84,0.805,0.86,0.495,-,,-,1.03,-,-17.56,-,-1.5,-1.81
Hyperion Flagship,HIP,1.45,5,1.45,1.46,100,1.45,1.45,1.46,1.40,1.50,1.00,8.5,f,-,1.57,5.86,-2.42,-,1.0,0.69
IFC Capital Ltd,IFC,0.15,-,0.11,0.165,-,-,-,0.15,0.135,0.15,0.02,-,,-,0.10,-,-10.9,-,0.5,3.45
IMF (Aust) Ltd,IMF,1.515,-8.5,1.51,1.515,4476,1.59,1.47,1.665,1.47,1.98,0.95,15,f,1.16,0.27,9.90,17.35,8.7,-12.5,-7.62
India Equities Fund,INE,0.455,-1,0.45,0.455,2190,0.455,0.44,0.475,0.44,0.597,0.222,-,,-,0.73,-,-16.95,-,-1.5,-3.19
  opt aug10,INEO,0.09,-0.6,0.07,0.09,587,0.096,0.09,0.105,0.09,0.18,0.085,-,,-,-,-,-,-,-1.5,-14.29
ING Private Equity,IPE,0.295,-,0.28,0.30,-,-,-,0.305,0.29,0.315,0.154,-,,-,0.49,-,-20.18,-,-0.5,-1.67
Integrated Res,IRG,0.013,-0.1,0.012,0.014,19550,0.013,0.013,0.014,0.013,0.033,0.002,-,,-,-,-,-0.17,-,-,-
Investorfirst Ltd,INQ,0.095,-0.5,0.095,0.097,3218,0.099,0.095,0.105,0.095,0.15,0.05,-,,-,0.04,-,-1.23,-,-0.4,-4.04
Ipernica Ltd,IPR,0.13,-,0.115,0.13,7861,0.13,0.10,0.145,0.10,0.18,0.043,-,,-,0.05,-,-1.56,-,-2.0,-13.33
Ironbark Capital,IBC,0.445,-,0.445,0.465,433,0.445,0.445,0.47,0.44,0.50,0.35,2.5,f,-,0.54,5.62,-2.5,-,0.5,1.14
K2 Asset Mgmt,KAM,0.625,-5.5,0.63,0.67,544,0.65,0.625,0.75,0.625,0.87,0.10,-,,-,0.04,-,1.74,35.9,-13.0,-17.22
Katana Capital,KAT,0.72,-,0.70,0.765,-,-,-,0.74,0.72,0.85,0.35,0.5,f,-,1.01,0.69,-18.53,-,-3.5,-4.64
Keybridge Capital,KBC,0.105,-,0.10,0.11,22078,0.11,0.10,0.12,0.10,0.165,0.063,-,,-,0.50,-,-98.55,-,-0.5,-4.55
London City Equities,LCE,0.43,-,0.43,-,-,-,-,0.43,0.43,0.51,0.39,1,f,1.08,0.54,2.33,1.08,39.8,-,-
Luminus Systems,LSL,0.012,-,0.012,0.05,-,-,-,0.012,0.012,0.03,0.005,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.05,-,1.09,1.275,-,-,-,1.135,1.05,1.28,1.05,-,,-,1.27,-,-4.23,-,-23.0,-17.97
Magellan Fin Grp,MFG,0.82,-3,0.82,0.83,398,0.85,0.82,0.88,0.82,0.95,0.33,-,,-,0.66,-,-8.5,-,-6.5,-7.34
  opt jun11,MFGOB,0.05,-,0.051,-,-,-,-,0.05,0.05,0.105,0.05,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.11,-,0.11,-,-,-,-,0.11,0.081,0.15,0.011,-,,-,-,-,-,-,2.9,35.8
Magellan Flagship,MFF,0.62,-1,0.615,0.62,5014,0.62,0.605,0.63,0.605,0.68,0.40,-,,-,0.75,-,-3.96,-,-1.0,-1.59
Mariner Corp Ltd,MCX,0.008,-,0.007,0.01,-,-,-,0.01,0.007,0.019,0.005,-,,-,0.01,-,-25,-,-0.2,-20
MAX Tr unt,MXQ,0.055,-,0.055,0.07,267,0.055,0.055,0.062,0.055,0.09,0.002,-,,-,0.25,-,-45.1,-,-1.4,-20.29
Milton Corp,MLT,18.40,-20,18.10,18.40,272,18.60,18.00,18.90,18.00,19.40,12.00,70,f,0.64,18.37,3.80,44.7,41.2,-14.0,-0.76
Mirrabooka Invest,MIR,2.00,-6,2.01,2.04,467,2.04,2.00,2.07,1.97,2.28,1.14,10,f,-,1.88,5.00,-6.9,-,-8.0,-3.85
MMC Contrarian,MMA,0.47,-,0.47,0.475,193,0.47,0.47,0.47,0.46,0.505,0.34,-,,-,5.68,-,-2.7,-,0.5,1.08
Money3 Corp,MNY,0.41,-3,0.40,0.53,40,0.41,0.41,0.53,0.41,0.60,0.39,3.3,f,1.06,0.28,8.05,3.51,11.7,-12.0,-22.64
Multi Channel,MUT,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-25
Murchison Hldgs,MCH,0.605,-,0.60,0.645,-,-,-,0.65,0.605,0.95,0.52,-,,-,1.34,-,9.67,6.3,-4.5,-6.92
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.175,1,0.165,0.20,220,0.175,0.175,0.175,0.165,0.289,0.144,-,,-,0.05,-,-20.48,-,-0.5,-2.78
Oncard Intl,ONC,0.13,-,0.125,0.14,-,-,-,0.15,0.13,0.24,0.095,-,,-,-,-,2.8,4.6,1.0,8.33
Orchid Capital,ORC,0.017,-,0.017,0.034,-,-,-,0.025,0.017,0.03,0.003,-,,-,0.01,-,-0.51,-,-0.8,-32
  opt feb12,ORCOA,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.52,-,0.505,0.585,-,-,-,0.52,0.52,0.64,0.35,-,,-,1.48,-,-67.3,-,-,-
Over Fifty Grp,OFG,0.64,0.5,0.64,0.65,336,0.65,0.64,0.69,0.635,1.09,0.26,-,,-,0.43,-,-21.34,-,-4.0,-5.88
Ozgrowth Ltd,OZG,0.15,-1,0.155,0.16,700,0.16,0.15,0.16,0.15,0.175,0.09,0.3,f,-,0.23,2.00,-0.95,-,-1.0,-6.25
Peters MacGregor,PET,0.60,-,0.635,0.65,-,-,-,0.60,0.60,0.68,0.455,-,,-,0.94,-,-12.77,-,-,-
Plan B Grp Hld,PLB,0.73,-,0.73,0.82,250,0.73,0.73,0.82,0.73,0.82,0.45,2.3,f,0.56,0.06,3.15,1.28,57.0,-5.0,-6.41
Platinum Capital,PMC,1.53,-3,1.52,1.53,1420,1.56,1.505,1.66,1.505,1.85,1.12,10,f,1.47,1.38,6.54,14.74,10.4,-8.0,-4.97
Premium Investors,PRV,0.70,1,0.69,0.705,640,0.70,0.69,0.70,0.685,0.93,0.41,3.5,f,-,0.97,5.00,-17.65,-,-,-
Prime Financial,PFG,0.285,-,0.27,0.29,1525,0.285,0.26,0.315,0.26,0.34,0.065,-,,-,0.14,-,0.8,35.6,-3.0,-9.52
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.096,-,0.095,0.096,-,-,-,0.14,0.095,0.145,0.09,-,,-,0.20,-,8.7,1.1,-4.4,-31.43
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,0.06,-,-,-,-,0.08,0.08,0.153,0.05,-,,-,0.15,-,1.2,6.7,-,-
Redcape Prop Grp stpld,RPF,0.255,-2.5,0.27,0.29,30,0.255,0.255,0.31,0.25,0.41,0.175,4,,-,-,15.69,-118.12,-,-3.5,-12.07
RIMCapital Ltd,RMC,0.025,-0.7,0.023,0.055,1600,0.025,0.025,0.032,0.025,0.25,0.025,-,,-,0.03,-,-10.88,-,-0.7,-21.87
Robe Aust Ltd,ROB,0.008,-0.1,0.008,0.01,19150,0.008,0.007,0.012,0.007,0.05,0.007,-,,-,-,-,-24.86,-,-0.3,-27.27
Souls Private Equity,SOE,0.11,0.5,0.105,0.11,2730,0.11,0.105,0.11,0.105,0.12,0.068,-,,-,0.19,-,-3.79,-,-,-
Strategic Pooled,SPD,0.125,-,0.125,0.135,-,-,-,0.135,0.125,0.21,0.10,-,,-,0.15,-,-2.88,-,-2.0,-13.79
Sunvest Corp,SVS,0.275,-,0.275,0.30,200,0.275,0.275,0.275,0.275,0.50,0.15,-,,-,0.41,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.74,-6,3.70,3.75,50,3.74,3.74,3.81,3.70,4.09,2.52,21,f,0.15,4.00,5.61,3.12,119.9,-7.0,-1.84
Tag Pacific Ltd,TAG,0.225,-,0.225,0.235,-,-,-,0.225,0.225,0.27,0.12,0.75,f,2.27,0.32,3.33,1.7,13.2,-,-
Templeton Global,TGG,0.83,-,0.83,0.835,677,0.84,0.82,0.86,0.82,0.885,0.63,-,,-,1.02,-,-13.7,-,-,-
Thinksmart Ltd,TSM,0.875,-2.5,0.85,0.875,192,0.88,0.85,0.91,0.85,0.96,0.175,3,f,1.21,0.09,3.43,3.64,24.0,-3.5,-3.85
Tidewater Invest,TDI,0.29,-,0.27,0.31,-,-,-,0.29,0.29,0.32,0.14,-,,-,0.19,-,-19.9,-,-,-
Tooth & Co,TTH,0.015,-0.1,0.015,0.025,2736,0.016,0.015,0.016,0.012,0.03,0.01,-,,-,-,-,0.66,2.3,0.3,25
Tranzact Fin Service,TFS,0.15,-,0.15,0.16,-,-,-,0.16,0.15,0.215,0.12,0.35,f,4.57,0.07,2.33,1.6,9.4,-,-
  opt apr10,TFSO,0.018,-,0.001,0.005,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.455,1,0.45,0.475,1327,0.455,0.45,0.455,0.445,0.465,0.168,-,,-,0.57,-,-32.9,-,0.5,1.11
Van Eyk Three Pillar,VTP,0.85,-,0.84,0.85,70,0.85,0.85,0.87,0.835,0.94,0.585,2.5,f,-,1.08,2.94,-14.6,-,1.0,1.19
Verus Invest,VIL,0.052,0.1,0.051,0.052,405631,0.053,0.047,0.056,0.045,0.056,0.001,-,,-,-,-,-0.55,-,0.7,15.56
