Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4577.6 at 16:40 3/9/2010  Report at 17:06 Friday 3/9/2010. Processed 18:36 Friday 3/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
  opt mar11,QPNO,0.005,0.1,0.004,0.005,35409,0.005,0.004,0.005,0.003,0.005,0.002,-,,-,-,-,-,-,0.2,66.67,
Raisama Ltd,RAI,0.16,-,0.15,0.20,-,-,-,0.175,0.15,0.62,0.15,-,,-,-,-,-2.36,-,-,-,
Range Res Ltd,RRS,0.097,-0.3,0.095,0.098,5179,0.098,0.092,0.11,0.092,0.12,0.03,-,,-,-,-,-1.47,-,-0.8,-7.62,
  opt dec11,RRSO,0.044,-1,0.044,0.048,8560,0.05,0.044,0.055,0.044,0.069,0.012,-,,-,-,-,-,-,-0.6,-12,
  opt oct10,RRSOA,0.001,-,0.001,0.003,2678,0.001,0.001,0.001,0.001,0.008,0.001,-,,-,-,-,-,-,-,-,
Rawson Res,RAW,0.105,-,0.105,0.12,-,-,-,0.11,0.105,0.265,0.062,-,,-,0.02,-,-0.96,-,-,-,
Red Fork Energy,RFE,0.515,-0.5,0.495,0.52,155,0.515,0.515,0.55,0.495,1.32,0.37,-,,-,-,-,-2.71,-,-2.5,-4.63,
Red Sky Energy,ROG,0.013,-,0.013,0.014,4865,0.013,0.012,0.014,0.012,0.065,0.01,-,,-,-,-,-0.5,-,-,-,
  opt sep11,ROGOA,0.005,-,0.004,0.005,2500,0.005,0.005,0.005,0.005,0.042,0.004,-,,-,-,-,-,-,-,-,
Resource Generation,RES,0.55,-,0.545,0.565,8461,0.565,0.55,0.585,0.54,0.74,0.34,-,,-,-,-,-2.2,-,-,-,
REY Res Ltd,REY,0.125,-0.5,0.125,0.135,56362,0.13,0.125,0.135,0.125,0.31,0.105,-,,-,0.08,-,-1.52,-,-1.0,-7.41,
Rialto Energy,RIA,0.335,-0.5,0.335,0.34,2133,0.34,0.33,0.355,0.32,0.43,0.10,-,,-,-,-,-7.14,-,1.5,4.69,
  opt jun11,RIAO,0.064,-0.1,0.055,0.065,1500,0.064,0.064,0.065,0.064,0.08,0.01,-,,-,-,-,-,-,-0.1,-1.54,
Riversdale Min,RIV,9.45,-2,9.43,9.46,4351,9.48,9.39,9.58,9.06,11.24,5.12,-,,-,1.96,-,-0.4,-,16.0,1.72,
Roc Oil Co,ROC,0.375,-,0.375,0.38,11166,0.38,0.375,0.39,0.355,0.75,0.305,-,,-,0.60,-,-15.94,-,2.5,7.14,
Rocklands Rich,RCI,0.19,-,0.19,0.195,650,0.19,0.19,0.195,0.18,0.47,0.175,-,,-,-,-,-2.55,-,-0.5,-2.56,
Rum Jungle Uranium,RUM,0.08,1,0.079,0.08,39415,0.087,0.07,0.087,0.066,0.15,0.042,-,,-,-,-,-0.65,-,1.0,14.29,
Samson Oil & Gas,SSN,0.071,0.1,0.071,0.072,81412,0.072,0.071,0.073,0.068,0.079,0.01,-,,-,-,-,2.18,3.3,0.4,5.97,
  opt dec12,SSNO,0.062,0.2,0.06,0.062,11345,0.062,0.061,0.064,0.058,0.065,0.003,-,,-,-,-,-,-,0.6,10.71,
Santos Ltd,STO,13.92,-14,13.92,13.93,41446,14.23,13.86,14.58,13.86,16.05,11.24,42,f,1.51,-,3.02,63.5,21.9,-38.0,-2.66,
Sino Gas Energy,SEH,0.03,-,0.029,0.03,1650,0.03,0.03,0.031,0.029,0.328,0.026,-,,-,-,-,-1.69,-,-,-,
  opt dec11,SEHOA,0.002,-,0.002,0.004,742,0.002,0.002,0.002,0.002,0.036,0.001,-,,-,-,-,-,-,-,-,
  opt dec12,SEHOC,0.006,0.1,0.005,0.006,1000,0.006,0.006,0.006,0.005,0.006,0.003,-,,-,-,-,-,-,0.1,20,
Solimar Energy,SGY,0.059,0.1,0.052,0.059,49,0.059,0.059,0.06,0.051,0.145,0.04,-,,-,-,-,-1.64,-,0.8,15.69,
Somerton Energy,SNE,0.125,-,0.125,0.135,310,0.125,0.125,0.14,0.12,0.409,0.005,-,,-,-,-,2.33,5.4,0.5,4.17,
  rts 08sep,SNER,0.02,-,0.002,0.009,-,-,-,0.02,0.02,0.02,0.02,-,,-,-,-,-,-,-,-,
Sterling Biofuels,SBI,0.05,-,0.038,0.075,-,-,-,0.05,0.05,0.10,0.025,-,,-,0.10,-,-5.21,-,-,-,
Sthn Uranium,SNU,0.079,-0.1,0.079,0.08,500,0.079,0.079,0.081,0.079,0.267,0.062,-,,-,-,-,-1.5,-,-0.2,-2.47,
Strategic Energy,SER,0.033,0.2,0.032,0.034,13254,0.034,0.033,0.038,0.024,0.039,0.02,-,,-,-,-,-0.51,-,0.9,37.5,
Strike Energy Ltd,STX,0.185,0.5,0.18,0.19,6564,0.19,0.185,0.195,0.18,0.345,0.18,-,,-,-,-,2.37,7.8,-,-,
Stuart Pet Ltd,STU,0.50,-,0.49,0.51,100,0.50,0.50,0.55,0.485,0.74,0.36,2,f,5.35,0.49,4.00,10.7,4.7,-2.0,-3.85,
Sun Res NL,SUR,0.056,-0.2,0.056,0.06,11170,0.057,0.056,0.061,0.056,0.094,0.046,-,,-,-,-,-3.16,-,-0.2,-3.45,
Sundance Energy,SEA,0.31,1,0.31,0.315,4561,0.32,0.29,0.335,0.28,0.35,0.098,-,,-,-,-,-2.4,-,-3.0,-8.82,
Sunset Energy Ltd,SEY,0.07,-,0.07,0.075,-,-,-,0.075,0.074,0.20,0.072,-,,-,-,-,-1.88,-,-0.4,-5.41,
  opt jun12,SEYO,0.023,-,0.021,0.023,-,-,-,0.023,0.023,0.025,0.02,-,,-,-,-,-,-,-,-,
Syngas Ltd,SYS,0.015,-0.1,0.015,0.017,500,0.015,0.015,0.017,0.013,0.057,0.013,-,,-,-,-,-0.59,-,0.1,7.14,
Tangiers Pet,TPT,0.081,-,0.081,0.084,-,-,-,0.086,0.081,0.12,0.032,-,,-,-,-,-2.4,-,-0.5,-5.81,
Tango Pet Ltd,TNP,0.135,-0.5,0.135,0.14,160,0.135,0.135,0.145,0.125,0.24,0.02,-,,-,0.03,-,-0.24,-,-0.5,-3.57,
  opt may11,TNPO,0.034,-0.1,0.034,0.035,30,0.034,0.034,0.039,0.033,0.06,0.025,-,,-,-,-,-,-,-0.5,-12.82,
Tap Oil Ltd,TAP,0.93,0.5,0.93,0.935,2362,0.935,0.925,0.94,0.90,1.215,0.80,-,,-,0.80,-,-3.96,-,3.0,3.33,
Target Energy,TEX,0.018,-,0.018,0.02,-,-,-,0.02,0.017,0.08,0.017,-,,-,-,-,-1.83,-,-0.2,-10,
  opt oct12,TEXOB,0.005,-,0.005,0.009,-,-,-,0.006,0.006,0.037,0.004,-,,-,-,-,-,-,-0.1,-16.67,
Texon Pet Ltd,TXN,0.41,-1,0.405,0.42,9934,0.42,0.40,0.425,0.40,0.545,0.215,-,,-,-,-,-2.09,-,-1.0,-2.38,
Top End Uranium,TEU,0.085,0.5,0.085,0.095,1000,0.085,0.085,0.085,0.08,0.16,0.08,-,,-,-,-,-3.34,-,0.3,3.66,
Toro Energy Ltd,TOE,0.105,-,0.10,0.105,5010,0.11,0.10,0.11,0.098,0.255,0.064,-,,-,-,-,-5.61,-,0.7,7.14,
Transerv Energy,TSV,0.013,-,0.013,0.014,3500,0.013,0.013,0.014,0.013,0.031,0.012,-,,-,-,-,-0.04,-,-,-,
Triangle Energy,TEG,0.03,0.1,0.029,0.03,8021,0.031,0.03,0.035,0.028,0.045,0.008,-,,-,-,-,0.29,10.3,0.4,15.38,
U308 Ltd,UTO,0.09,-0.9,0.09,0.099,91,0.09,0.09,0.099,0.085,0.17,0.079,-,,-,-,-,-0.7,-,-,-,
United Orogen,UOG,0.035,-,0.031,0.034,-,-,-,0.035,0.035,0.06,0.012,-,,-,-,-,-1.3,-,-,-,
United Uranium,UUL,0.09,-0.1,0.09,0.093,100,0.09,0.09,0.093,0.09,0.295,0.082,-,,-,-,-,-0.42,-,-1.0,-10,
  opt jun12,UULOA,0.02,-,0.02,0.038,-,-,-,0.02,0.02,0.08,0.02,-,,-,-,-,-,-,-,-,
Uranex NL,UNX,0.165,-0.5,0.165,0.17,788,0.17,0.165,0.18,0.16,0.415,0.125,-,,-,-,-,-3.25,-,1.0,6.45,
Uranium Equities,UEQ,0.09,-,0.09,0.10,1000,0.09,0.09,0.11,0.09,0.28,0.07,-,,-,-,-,-1.68,-,-2.0,-18.18,
Uranium Explore,UXA,0.04,-0.2,0.04,0.041,130,0.04,0.04,0.042,0.04,0.135,0.031,-,,-,-,-,-6.37,-,0.1,2.56,
Uraniumsa Ltd,USA,0.205,-1,0.205,0.215,308,0.205,0.205,0.215,0.195,0.315,0.145,-,,-,-,-,-4.8,-,-0.5,-2.38,
Victoria Pet,VPE,0.265,-1,0.265,0.27,1184,0.27,0.265,0.275,0.25,0.40,0.23,-,,-,-,-,0.19,139.5,1.0,3.92,
Wasabi Energy Ltd,WAS,0.013,-0.1,0.013,0.015,15706,0.014,0.013,0.014,0.013,0.028,0.009,-,,-,-,-,-0.64,-,-,-,
Westralian Gas & Pwr,WGP,0.012,-,0.011,0.012,9976,0.012,0.012,0.014,0.012,0.043,0.012,-,,-,-,-,-2.37,-,-0.2,-14.29,
  opt oct11,WGPOA,0.002,-,0.002,0.003,-,-,-,0.003,0.002,0.01,0.002,-,,-,-,-,-,-,-0.1,-33.33,
Westside Corp,WCL,0.39,1,0.385,0.40,916,0.39,0.37,0.405,0.35,0.72,0.295,-,,-,-,-,-3.4,-,2.0,5.41,
Whinnen Res,WWW,0.05,-,0.05,0.075,-,-,-,0.05,0.05,0.17,0.05,-,,-,-,-,-3.27,-,-,-,
  opt apr13,WWWO,0.021,-,0.02,0.03,-,-,-,0.021,0.021,0.03,0.015,-,,-,-,-,-,-,-,-,
White Canyon Uranium,WCU,0.075,-,0.07,0.075,-,-,-,0.075,0.074,0.32,0.066,-,,-,-,-,-0.93,-,-,-,
Whitehaven Coal,WHC,5.97,-1,5.97,5.98,11882,6.05,5.94,6.17,5.93,6.47,3.38,5.6,f,4.32,1.98,0.94,24.2,24.7,-1.0,-0.17,
WHL Energy Ltd,WHN,0.015,-,0.015,0.017,-,-,-,0.017,0.014,0.125,0.014,-,,-,0.03,-,-0.59,-,-,-,
  opt jun12,WHNO,0.011,-,0.006,0.018,691,0.011,0.011,0.011,0.011,0.011,0.01,-,,-,-,-,-,-,-,-,
Wildhorse Energy,WHE,0.265,-0.5,0.26,0.265,17631,0.275,0.255,0.275,0.235,0.70,0.205,-,,-,-,-,-10.3,-,2.5,10.42,
Woodside Pet,WPL,43.38,15,43.38,43.40,12785,43.75,43.28,43.89,41.87,53.869,39.63,111.34,f,2.41,16.79,2.57,268.28,16.2,128.0,3.04,
Yellow Rock,YRR,0.018,-,0.017,0.018,4075,0.018,0.018,0.02,0.017,0.091,0.017,-,,-,-,-,-15.3,-,-0.2,-10,
  opt sep12,YRROA,0.005,-,0.003,0.02,-,-,-,0.005,0.005,0.025,0.005,-,,-,-,-,-,-,-,-,
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,23.29,-14,23.29,23.30,81469,23.52,23.14,23.55,22.58,26.23,19.95,108,f,1.34,9.99,4.64,144.8,16.1,85.0,3.79,
Bank of Qld,BOQ,10.36,-8,10.35,10.36,3548,10.51,10.31,10.51,9.83,13.49,9.68,52,f,1.78,7.20,5.02,92.4,11.2,64.0,6.58,
Bendigo & Adelaide,BEN,8.86,-6,8.84,8.86,12195,9.00,8.75,9.00,8.33,10.48,7.72,58,f,1.16,5.27,6.55,67.4,13.1,58.0,7,
CL Asset Hldgs,CLS,0.70,-,0.70,0.75,-,-,-,0.75,0.70,1.20,0.61,-,,-,4.32,-,-66.35,-,-5.0,-6.67,
C'wlth Bank  of Aust ,CBA,51.57,-35,51.53,51.59,52651,51.98,51.27,52.00,49.99,60.00,45.88,290,f,1.19,15.94,5.62,344.5,15.0,236.0,4.8,
Firstfolio Ltd,FFF,0.068,-0.2,0.068,0.07,59793,0.07,0.068,0.07,0.067,0.089,0.038,-,,-,-0.05,-,0.8,8.5,-0.3,-4.23,
Homeloans Ltd,HOM,0.96,1,0.96,0.97,12,0.96,0.96,0.96,0.95,1.04,0.56,7,f,1.31,0.52,7.29,9.16,10.5,-,-,
Mortgage Choice,MOC,1.155,-0.5,1.155,1.17,913,1.16,1.15,1.20,1.145,1.40,1.00,12,f,1.64,0.62,10.39,19.7,5.9,-6.5,-5.33,
Mystate Ltd,MYS,3.06,-2,3.06,3.10,91,3.09,3.01,3.15,3.01,3.75,2.60,22.5,f,1.22,2.22,7.35,27.46,11.1,-2.0,-0.65,
National Aust Bank,NAB,24.10,-1,24.10,24.11,60464,24.20,23.80,24.33,23.17,32.37,22.23,147,f,1.36,12.41,6.10,199.3,12.1,105.0,4.56,
RHG Ltd,RHG,0.705,3,0.695,0.705,6791,0.705,0.675,0.705,0.65,0.75,0.46,-,,-,1.02,-,29.2,2.4,2.5,3.68,
Rock Bld perm.,ROK,2.52,-18,2.52,2.61,75,2.59,2.51,2.70,2.51,3.02,2.38,15,f,1.43,2.01,5.95,21.4,11.8,-3.0,-1.18,
Westpac Banking,WBC,22.50,-15,22.49,22.50,67664,22.67,22.28,22.77,21.70,28.43,20.56,125,f,1.11,8.42,5.56,138.5,16.2,75.0,3.45,
Wide Bay Aust Ltd,WBB,10.62,10,10.62,10.70,82,10.73,10.59,10.73,10.41,11.26,8.50,63,f,0.97,3.62,5.93,60.89,17.4,23.0,2.21,
INDUSTRY: Diversified Financials - Other Diversified Financial Services,,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.03,-3,0.03,0.067,550,0.067,0.03,0.085,0.03,0.275,0.03,-,,-,-,-,-,-,-3.9,-56.52,
Aberdeen Leaders,ALR,1.27,-,1.27,1.275,35,1.27,1.27,1.27,1.225,1.47,1.21,9.5,f,1.08,1.31,7.48,10.29,12.3,4.5,3.67,
Adelaide Managed unt,AYT,1.52,8,1.52,1.53,8176,1.54,1.50,1.54,1.44,1.54,1.144,15.35,,0.14,1.63,10.10,2.11,72.0,6.0,4.11,
Amcil Ltd,AMH,0.62,1,0.615,0.62,570,0.62,0.615,0.62,0.60,0.72,0.595,2,f,1.87,0.73,3.23,3.73,16.6,2.0,3.33,
AMP Capital China unt,AGF,0.84,-1,0.845,0.86,1331,0.86,0.84,0.87,0.83,1.13,0.675,8.47,,-,0.93,10.08,-1.38,-,-,-,
Asian Masters Fund,AUF,1.03,-,1.03,1.03,542,1.03,1.03,1.05,1.03,1.06,0.98,1,,-,1.01,0.97,-1.19,-,-2.0,-1.9,
Aurora Global Tr unt,AIB,1.15,-,1.20,1.22,-,-,-,1.15,1.15,7.50,0.977,23.5,,-,1.14,20.43,-5.76,-,-,-,
AUS Gov Index Fund,AQF,1.60,-,1.55,1.60,-,-,-,1.55,1.55,1.72,1.55,-,,-,-,-,-,-,-,-,
Aust Leaders,ALF,1.055,-3.5,1.06,1.11,182,1.095,1.055,1.095,1.055,1.222,1.015,8,f,2.42,1.33,7.58,19.35,5.5,-,-,
  opt nov10,ALFO,0.005,-,0.005,0.008,661,0.005,0.005,0.014,0.005,0.10,0.001,-,,-,-,-,-,-,-0.9,-64.29,
Aust United Invest,AUI,6.44,3,6.35,6.56,23,6.44,6.44,6.56,6.37,7.90,6.37,25.5,f,1.09,6.68,3.96,27.7,23.2,4.0,0.63,
Bentley Capital,BEL,0.245,0.5,0.245,0.25,971,0.245,0.245,0.245,0.225,0.31,0.22,2,f,5.31,0.41,8.16,10.62,2.3,1.5,6.52,
BKI Invest Ltd,BKI,1.185,0.5,1.17,1.185,636,1.185,1.18,1.19,1.145,1.32,1.086,5.25,f,1.44,1.38,4.43,7.57,15.7,4.0,3.49,
Carlton Invest,CIN,16.99,19,16.80,17.00,-,16.99,16.99,17.20,16.30,18.95,16.00,67,f,1.46,20.75,3.94,98,17.3,-21.0,-1.22,
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.05,2.05,2.12,2.05,14,,-,-,6.60,-,-,7.0,3.41,
Century Aust,CYA,0.83,-1,0.83,0.845,1853,0.845,0.83,0.845,0.82,0.91,0.74,8.5,f,0.82,0.93,10.24,6.99,11.9,-,-,
Challenger FSG Ltd,CGF,3.91,5,3.90,3.91,32250,3.94,3.89,3.98,3.71,4.50,3.00,14.5,,3.81,-,3.71,55.3,7.1,23.0,6.25,
Choiseul Investments   ,CHO,4.70,3,4.62,4.69,267,4.70,4.65,4.70,4.52,5.28,4.41,21,f,1.09,5.00,4.47,22.8,20.6,12.0,2.62,
Clime Invest,CIW,0.45,-,0.43,0.50,-,-,-,0.45,0.42,0.50,0.35,2.25,f,2.22,0.44,5.00,5,9.0,3.0,7.14,
Contango Microcap,CTN,0.93,-,0.93,0.935,2426,0.935,0.92,0.935,0.90,1.19,0.735,7,f,2.01,1.25,7.53,14.1,6.6,4.5,5.08,
Count Financial,COU,1.085,-2.5,1.085,1.11,1595,1.11,1.085,1.125,1.07,1.60,1.055,8,f,1.16,0.22,7.37,9.29,11.7,1.0,0.93,
CS GP100 Aust Tr unt,CSJ,0.975,-,0.965,0.98,-,-,-,0.975,0.975,1.00,0.94,2.37,p,-,0.98,2.43,-3.19,-,-,-,
Cs100 Emrg Mkt Infra unt,CSU,0.915,-,0.915,-,-,-,-,0.915,0.915,0.935,0.885,1.32,,-,0.91,1.44,-5.7,-,-,-,
Diversified United,DUI,2.78,3,2.75,2.78,67,2.78,2.78,2.78,2.71,3.53,2.71,13,f,0.81,3.03,4.68,10.5,26.5,-,-,
Djerriwarrh Invest,DJW,3.98,6,3.96,4.01,768,4.02,3.90,4.02,3.80,4.85,3.75,26,f,0.46,3.63,6.53,11.86,33.6,18.0,4.74,
DKN Financial Grp,DKN,0.58,3,0.56,0.58,491,0.58,0.565,0.60,0.55,0.85,0.505,4.5,,1.13,0.08,7.76,5.1,11.4,-2.0,-3.33,
Emerging Leaders,ELI,0.86,-1,0.84,0.86,695,0.86,0.86,0.87,0.82,0.965,0.70,8,f,1.52,0.98,9.30,12.15,7.1,5.0,6.17,
Fat Prophets,FAT,0.90,2,0.89,0.90,250,0.90,0.885,0.92,0.86,1.005,0.80,3,,-,1.09,3.33,-4.28,-,2.0,2.27,
Global Masters Fund,GFL,0.78,-,0.78,0.85,6,0.78,0.78,0.78,0.76,0.905,0.685,-,,-,1.08,-,-1.04,-,1.0,1.3,
Global Resource,GRF,1.56,-,1.56,1.63,620,1.56,1.56,1.56,1.56,1.73,1.55,0.5,,-,1.54,0.32,-0.36,-,1.0,0.65,
Hunter Hall Global,HHV,0.805,-,0.805,0.81,1053,0.81,0.805,0.82,0.80,0.86,0.695,6,f,3.06,1.00,7.45,18.37,4.4,-0.5,-0.62,
Hyperion Flagship,HIP,1.45,3,1.40,1.45,71,1.45,1.45,1.45,1.41,1.52,1.35,8.5,f,0.48,-,5.86,4.09,35.5,-,-,
India Equities Fund,INE,0.05,-,0.05,0.052,386,0.052,0.05,0.052,0.049,0.645,0.047,-,,-,0.75,-,-1.95,-,-,-,
ING Private Equity,IPE,0.275,-0.5,0.275,0.285,369,0.275,0.275,0.29,0.275,0.315,0.20,-,,-,0.49,-,3.82,7.2,0.5,1.85,
Ironbark Capital,IBC,0.495,-,0.47,0.49,-,-,-,0.495,0.44,0.50,0.425,3.3,f,2.33,0.52,6.67,7.68,6.4,6.0,13.79,
Magellan Flagship,MFF,0.64,2,0.63,0.64,2462,0.64,0.62,0.64,0.615,0.69,0.56,-,,-,0.76,-,8.74,7.3,2.0,3.23,
Milton Corp,MLT,15.68,14,15.64,15.68,310,15.73,15.64,15.73,15.35,19.40,15.35,71,f,1.10,17.18,4.53,78.2,20.1,33.0,2.15,
Mirrabooka Invest,MIR,1.65,3,1.64,1.65,417,1.65,1.635,1.67,1.61,2.28,1.53,10,f,0.79,1.74,6.06,7.93,20.8,-0.5,-0.3,
Orchid Capital,ORC,0.038,-,0.02,0.039,-,-,-,0.038,0.038,0.045,0.006,-,,-,0.01,-,0.69,5.5,-,-,
  opt feb12,ORCOA,0.015,-,0.003,0.02,-,-,-,0.015,0.015,0.015,0.001,-,,-,-,-,-,-,-,-,
Ozgrowth Ltd,OZG,0.175,0.5,0.17,0.175,371,0.175,0.17,0.175,0.165,0.175,0.15,1.4,f,1.58,0.22,8.00,2.21,7.9,1.0,6.06,
Peters MacGregor,PET,0.735,3.5,0.705,0.735,72,0.735,0.735,0.735,0.70,0.78,0.60,2,f,6.83,1.04,2.72,13.67,5.4,5.5,8.09,
Platinum Capital,PMC,1.39,-2,1.39,1.41,318,1.42,1.39,1.42,1.38,1.85,1.365,10,f,1.12,1.31,7.19,11.16,12.5,-3.0,-2.11,
Premium Investors,PRV,0.69,-0.5,0.69,0.70,1590,0.715,0.69,0.715,0.69,0.93,0.65,7,f,2.05,0.91,10.14,14.37,4.8,-4.5,-6.12,
Sylvastate Ltd,SYL,3.42,-,3.42,3.48,-,-,-,3.43,3.42,4.09,3.34,21,f,0.41,3.71,6.14,8.56,40.0,-,-,
Templeton Global,TGG,0.76,0.5,0.76,0.775,666,0.775,0.76,0.775,0.755,0.865,0.73,-,,-,0.94,-,1.8,42.2,-0.5,-0.65,
Van Eyk Three Pillar def,VTPDA,0.88,-,0.88,0.93,55,0.88,0.88,0.88,0.88,0.88,0.88,-,,-,1.00,-,18.9,4.7,-,-,
Wallace Absolute,WAB,0.073,-,0.073,0.074,610,0.073,0.073,0.073,0.073,0.076,0.023,-,,-,0.03,-,-37.93,-,-,-,
WAM Capital Ltd,WAM,1.33,0.5,1.33,1.34,480,1.33,1.325,1.33,1.31,1.375,1.12,8,f,2.91,1.58,6.02,23.3,5.7,1.0,0.76,
Whitefield Ltd,WHF,2.95,-5,2.93,2.95,97,2.95,2.95,3.00,2.92,3.63,2.88,17,f,0.09,3.55,5.76,1.54,191.6,-7.0,-2.32,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.715,-,0.715,0.72,363,0.725,0.715,0.73,0.70,0.805,0.625,5.2,f,0.63,0.89,7.27,3.3,21.7,1.5,2.14,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
ASF Grp Ltd,AFA,0.12,-1,0.12,0.13,600,0.12,0.12,0.13,0.11,0.43,0.085,-,,-,0.02,-,-1.19,-,0.5,4.35,
Bisan Ltd,BSN,0.035,0.5,0.03,0.04,4903,0.035,0.035,0.035,0.03,0.05,0.03,-,,-,0.04,-,-2.07,-,0.3,9.38,
Charter Pacific,CHF,0.04,-,0.041,0.049,-,-,-,0.04,0.04,0.076,0.037,-,,-,0.13,-,-3.16,-,-,-,
  opt feb11,CHFO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
Gowing Bros Ltd,GOW,2.40,-,2.40,2.45,16,2.40,2.40,2.40,2.36,2.811,2.30,10,f,-,3.06,4.17,-15.94,-,4.0,1.69,
Grandbridge Ltd,GBA,0.31,-,0.29,0.31,430,0.34,0.31,0.37,0.31,0.405,0.105,-,,-,0.24,-,10.13,3.1,-,-,
Guinness Peat cdi,GPG,0.50,1,0.495,0.50,100209,0.50,0.49,0.505,0.49,0.682,0.49,1.66,,-,0.71,3.32,-0.23,-,-1.0,-1.96,
London City Equities,LCE,0.39,-,-,0.41,-,-,-,0.39,0.39,0.44,0.39,1,f,-,0.40,2.56,-0.51,-,-,-,
Luminus Systems,LSL,0.004,-,0.005,0.05,-,-,-,0.004,0.003,0.022,0.002,-,,-,-0.01,-,-7.96,-,0.1,33.33,
Soul Pattinson,SOL,12.21,-10,12.20,12.26,188,12.32,12.17,12.37,11.88,15.38,11.484,33,f,3.76,11.11,2.70,124.07,9.8,37.0,3.13,
Sunvest Corp,SVS,0.275,-,0.275,0.40,-,-,-,0.275,0.275,0.28,0.27,-,,-,0.54,-,-3.56,-,-,-,
Tag Pacific Ltd,TAG,0.11,-,0.11,0.15,-,-,-,0.125,0.11,0.27,0.11,0.75,,-,0.26,6.82,-4.66,-,-,-,
Tranzact Fin Service,TFS,0.15,-,0.15,0.16,-,-,-,0.15,0.15,0.215,0.13,0.6,f,2.17,0.07,4.00,1.3,11.5,-,-,
INDUSTRY: Diversified Financials - Specialised Finance,,,,,,,,,,,,,,,,,,,,,,
ASX Ltd,ASX,29.36,4,29.36,29.38,8842,29.49,29.30,30.00,29.11,37.16,28.02,173.1,f,1.10,3.49,5.90,190.4,15.4,-120.0,-3.93,
BBX Hldgs,BBX,0.01,-,0.01,0.03,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-,
Hillcrest Litigat,HLS,0.05,-,0.05,0.075,838,0.05,0.05,0.051,0.05,0.10,0.05,-,,-,0.07,-,-2.02,-,-0.1,-1.96,
IMF (Aust) Ltd,IMF,1.385,5.5,1.385,1.39,1461,1.39,1.325,1.40,1.32,1.96,1.32,5,,1.95,0.26,3.61,9.77,14.2,-2.5,-1.77,
Ipernica Ltd,IPR,0.135,1,0.13,0.135,2041,0.135,0.13,0.14,0.12,0.18,0.061,-,,-,0.04,-,-2.93,-,1.5,12.5,
NSX Ltd,NSX,0.185,-,0.18,0.195,-,-,-,0.185,0.18,0.26,0.165,-,,-,0.09,-,-4.95,-,0.5,2.78,
INDUSTRY: 0 - Consumer Finance,,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.20,-,0.20,0.205,-,-,-,0.21,0.20,0.37,0.20,0.36,f,8.89,0.34,1.80,3.2,6.3,-1.0,-4.76,
Astra Capital Ltd,AKR,0.81,1,0.81,0.90,1,0.81,0.81,0.81,0.75,0.85,0.51,-,,-,1.62,-,-1.87,-,6.0,8,
Centrepoint Alliance,CAF,0.13,-,0.14,0.16,-,-,-,0.13,0.13,0.185,0.12,-,,-,-,-,-31.06,-,-,-,
Flexigrp Ltd,FXL,1.535,-1,1.51,1.535,13697,1.54,1.50,1.55,1.41,1.779,1.11,7.5,f,3.31,0.43,4.89,24.8,6.2,11.5,8.1,
FSA Grp Ltd,FSA,0.30,-,0.30,0.32,1191,0.305,0.30,0.335,0.30,0.45,0.28,-,,-,0.29,-,7.93,3.8,-2.0,-6.25,
Money3 Corp,MNY,0.40,-,0.40,0.53,-,-,-,0.40,0.40,0.60,0.40,4.1,f,0.84,0.30,10.25,3.46,11.6,-,-,
Oncard Intl,ONC,0.11,1,0.10,0.11,679,0.11,0.11,0.11,0.09,0.20,0.08,-,,-,0.14,-,1.1,10.0,1.9,20.88,
Questus Ltd,QSS,0.045,-,0.02,0.07,-,-,-,0.049,0.045,0.153,0.045,-,,-,0.15,-,1.54,2.9,-,-,
Thinksmart Ltd,TSM,0.69,4.5,0.68,0.69,212,0.69,0.68,0.69,0.54,1.11,0.54,2,,2.73,0.11,2.90,5.45,12.7,4.0,6.15,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
