Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4325.8 at 16:34 21/5/2010  Report at 19:06 Friday 21/5/2010. Processed 19:16 Friday 21/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
HFA Accelerator Plus,HAP,0.295,-1.5,0.295,0.31,4416,0.31,0.295,0.315,0.295,0.335,0.115,-,,-,0.47,-,10.98,2.7,-2.0,-6.35,
Hillcrest Litigat,HLS,0.058,-,0.058,0.069,1000,0.059,0.058,0.059,0.058,0.11,0.058,-,,-,0.08,-,1.26,4.6,-,-,
Hunter Hall Global,HHV,0.74,-1,0.74,0.75,5974,0.745,0.74,0.78,0.74,0.86,0.655,-,,-,1.03,-,18.37,4.0,-4.0,-5.13,
Hyperion Flagship,HIP,1.45,-,1.45,1.50,-,-,-,1.50,1.45,1.52,1.10,8.5,f,-,1.50,5.86,-0.54,-,-5.0,-3.33,
IMF (Aust) Ltd,IMF,1.53,-1.5,1.53,1.54,3686,1.58,1.425,1.60,1.425,1.98,1.25,15,f,0.55,0.32,9.80,8.22,18.6,-9.0,-5.56,
India Equities Fund,INE,0.465,-,0.46,0.40,-,-,-,0.465,0.435,0.597,0.40,-,,-,0.71,-,-1.95,-,2.0,4.49,
  opt aug10,INEO,0.06,-,0.065,0.065,-,-,-,0.063,0.06,0.18,0.05,-,,-,-,-,-,-,-,-,
ING Private Equity,IPE,0.23,-1,0.225,0.24,1970,0.235,0.23,0.26,0.23,0.315,0.165,-,,-,0.48,-,-3.49,-,-2.5,-9.8,
Investorfirst Ltd,INQ,0.071,-,0.067,0.071,150,0.071,0.071,0.078,0.071,0.15,0.07,-,,-,0.04,-,-1.36,-,-0.6,-7.79,
Ipernica Ltd,IPR,0.09,-0.3,0.085,0.09,5820,0.09,0.08,0.10,0.08,0.18,0.06,-,,-,0.04,-,-2.93,-,-0.3,-3.23,
Ironbark Capital,IBC,0.43,-0.5,0.425,0.43,863,0.43,0.43,0.45,0.425,0.50,0.38,2.5,f,3.07,0.53,5.81,7.68,5.6,0.5,1.18,
Katana Capital,KAT,0.655,-0.5,0.555,0.655,519,0.66,0.655,0.66,0.655,0.85,0.50,2,f,15.41,0.96,3.05,30.82,2.1,-0.5,-0.76,
Keybridge Capital,KBC,0.09,-0.9,0.09,0.093,1404,0.094,0.088,0.11,0.088,0.15,0.063,-,,-,0.50,-,-98.55,-,-1.0,-10,
London City Equities,LCE,0.39,-,0.38,0.41,-,-,-,0.39,0.39,0.51,0.39,1,,-,0.54,2.56,-0.19,-,-,-,
Luminus Systems,LSL,0.012,-,0.007,0.015,-,-,-,0.012,0.012,0.025,0.011,-,,-,-0.01,-,-7.96,-,-,-,
Macq Winton ord unt,MWG,1.28,-,1.21,1.28,-,-,-,1.295,1.25,1.31,1.05,-,,-,1.26,-,-2.09,-,3.0,2.4,
Magellan Flagship,MFF,0.645,-0.5,0.64,0.665,3957,0.65,0.63,0.66,0.63,0.69,0.495,-,,-,0.78,-,3.04,21.2,-1.0,-1.53,
Mariner Corp Ltd,MCX,0.004,-,0.004,0.006,936,0.004,0.004,0.005,0.004,0.016,0.004,-,,-,-,-,-7.48,-,-,-,
MAX Tr unt,MXQ,0.055,0.4,0.04,0.055,508,0.055,0.05,0.057,0.05,0.09,0.008,-,,-,0.26,-,28.23,0.2,-0.5,-8.33,
Milton Corp,MLT,15.90,-40,15.90,16.10,242,15.99,15.59,17.02,15.59,19.40,14.25,70,f,0.64,17.65,4.40,44.7,35.6,-120.0,-7.02,
Mirrabooka Invest,MIR,1.555,-10.5,1.555,1.57,1920,1.61,1.53,1.805,1.53,2.28,1.445,10,f,-,1.76,6.43,-6.9,-,-26.0,-14.33,
MMC Contrarian,MMA,0.525,-,0.52,0.54,1610,0.525,0.51,0.545,0.51,0.565,0.375,-,,-,0.66,-,-1.34,-,-2.5,-4.55,
Money3 Corp,MNY,0.41,-,0.41,0.50,-,-,-,0.41,0.41,0.60,0.39,3.4,f,1.02,0.30,8.29,3.46,11.8,-,-,
Multi Channel,MUT,0.005,-,0.004,0.005,10797,0.005,0.005,0.005,0.005,0.012,0.002,-,,-,-,-,-43.27,-,-,-,
Murchison Hldgs,MCH,0.50,-,0.50,0.51,-,-,-,0.50,0.45,0.80,0.45,-,,-,1.28,-,10.13,4.9,5.0,11.11,
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
NSX Ltd,NSX,0.19,0.5,0.15,0.20,980,0.19,0.185,0.19,0.185,0.289,0.165,-,,-,0.09,-,-4.95,-,-,-,
Oncard Intl,ONC,0.10,-1,0.094,0.115,1000,0.10,0.10,0.115,0.10,0.24,0.10,-,,-,0.13,-,0.73,13.7,-1.0,-9.09,
Orchid Capital,ORC,0.042,-,0.039,0.045,-,-,-,0.042,0.039,0.045,0.006,-,,-,0.01,-,0.69,6.1,0.3,7.69,
  opt feb12,ORCOA,0.01,-,0.009,0.012,5000,0.01,0.01,0.01,0.01,0.01,0.001,-,,-,-,-,-,-,-,-,
Orion Equities,OEQ,0.505,-,0.41,0.55,-,-,-,0.505,0.505,0.64,0.41,-,,-,1.39,-,33.16,1.5,-,-,
Over Fifty Grp,OFG,0.545,2.5,0.545,0.58,519,0.545,0.50,0.545,0.47,1.09,0.405,2.5,f,0.10,0.52,4.59,0.26,209.6,-0.5,-0.91,
Ozgrowth Ltd,OZG,0.155,-1,0.15,0.155,2650,0.155,0.15,0.165,0.15,0.175,0.12,0.3,f,20.67,0.23,1.94,6.2,2.5,-1.0,-6.06,
Peters MacGregor,PET,0.66,-,0.63,0.66,-,-,-,0.66,0.66,0.70,0.51,-,,-,0.94,-,13.67,4.8,-,-,
Plan B Grp Hld,PLB,0.75,-,0.40,0.75,-,-,-,0.755,0.75,0.89,0.50,2.7,f,0.62,0.09,3.60,1.68,44.6,-5.0,-6.25,
Platinum Capital,PMC,1.41,-2,1.37,1.41,2518,1.415,1.365,1.50,1.365,1.85,1.36,10,f,1.96,1.37,7.09,19.55,7.2,-9.0,-6,
Premium Investors,PRV,0.67,-2,0.66,0.685,1189,0.69,0.665,0.695,0.665,0.93,0.61,3.5,f,3.01,0.93,5.22,10.55,6.4,-2.5,-3.6,
Prime Financial,PFG,0.21,-1,0.21,0.215,435,0.22,0.18,0.225,0.18,0.34,0.11,0.75,f,3.11,0.14,3.57,2.33,9.0,-1.0,-4.55,
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.06,0.05,-,,-,0.18,-,-5.6,-,-,-,
Quest Invest,QST,0.087,-,0.083,0.087,-,-,-,0.087,0.087,0.145,0.061,-,,-,0.19,-,10.32,0.8,-,-,
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Questus Ltd,QSS,0.06,-,0.058,0.06,800,0.06,0.06,0.06,0.06,0.153,0.06,-,,-,0.15,-,1.54,3.9,-,-,
Redcape Prop Grp stp,RPF,0.25,-3,0.25,0.295,1015,0.27,0.23,0.295,0.23,0.45,0.175,4,,5.44,0.32,16.00,21.74,1.1,-5.0,-16.67,
RIMCapital Ltd,RMC,0.033,-,0.026,0.03,-,-,-,0.033,0.033,0.10,0.025,-,,-,0.03,-,-0.02,-,-,-,
Robe Aust Ltd,ROB,0.009,-,0.008,0.009,-,-,-,0.009,0.007,0.024,0.005,-,,-,-,-,-4.59,-,0.3,50,
Souls Private Equity,SOE,0.088,-0.2,0.088,0.09,5956,0.09,0.088,0.093,0.088,0.12,0.074,-,,-,0.19,-,0.09,97.8,-0.2,-2.22,
  opt feb15,SOEOA,0.013,-,0.013,0.015,225,0.013,0.013,0.015,0.012,0.02,0.008,-,,-,-,-,-,-,0.1,8.33,
Strategic Pooled,SPD,0.11,-,0.08,0.11,100,0.11,0.11,0.12,0.11,0.18,0.10,-,,-,0.14,-,0.52,21.2,-1.0,-8.33,
Sunvest Corp,SVS,0.275,-,0.275,0.40,380,0.275,0.275,0.275,0.275,0.28,0.22,-,,-,0.44,-,-3.56,-,-,-,
Sylvastate Ltd,SYL,3.50,-,3.30,3.50,-,-,-,3.55,3.50,4.09,2.82,21,f,0.41,4.04,6.00,8.56,40.9,-5.0,-1.41,
Tag Pacific Ltd,TAG,0.20,-,0.135,0.20,-,-,-,0.20,0.20,0.27,0.12,0.75,,4.80,0.33,3.75,3.6,5.6,-,-,
Templeton Global,TGG,0.78,-,0.78,0.785,1168,0.78,0.77,0.78,0.74,0.885,0.685,-,,-,1.00,-,-2.8,-,2.0,2.63,
Thinksmart Ltd,TSM,0.87,4.5,0.87,0.895,2104,0.87,0.76,0.87,0.76,1.11,0.45,3.5,f,1.53,0.11,4.02,5.35,16.3,-0.5,-0.57,
Tidewater Invest,TDI,0.20,-,0.22,0.25,-,-,-,0.20,0.20,0.29,0.127,1.5,f,6.07,0.30,7.50,9.1,2.2,-,-,
Tranzact Fin Service,TFS,0.15,-,0.15,0.185,-,-,-,0.195,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-,
Trojan Equity,TJN,0.51,-,0.47,0.53,-,-,-,0.55,0.51,0.55,0.241,-,,-,0.63,-,4.6,11.1,-4.0,-7.27,
Van Eyk Three Pillar,VTP,0.80,-5,0.81,0.85,2045,0.81,0.79,0.865,0.79,0.955,0.72,2.5,f,7.56,1.02,3.13,18.9,4.2,-8.0,-9.09,
Verus Invest,VIL,0.027,-,0.027,0.028,80947,0.028,0.025,0.033,0.025,0.095,0.004,-,,-,-,-,-0.36,-,-0.6,-18.18,
  opt jun10,VILO,0.001,-,-,0.001,-,-,-,0.002,0.001,0.03,0.001,-,,-,-,-,-,-,-0.1,-50,
Vesture Ltd,VES,0.085,-,0.085,0.155,490,0.085,0.085,0.085,0.085,0.10,0.006,-,,-,-0.28,-,0.93,9.1,-,-,
Wallace Absolute,WAB,0.036,-,0.021,0.044,-,-,-,0.036,0.036,0.074,0.023,-,,-,0.05,-,-37.93,-,-,1.3,
WAM Active Ltd,WAA,0.97,-2,0.935,0.97,426,0.985,0.97,0.995,0.97,1.175,0.734,5,f,6.18,1.20,5.15,30.89,3.1,-2.5,-2.51,
  opt apr11,WAAO,0.015,-,0.015,0.03,137,0.015,0.015,0.018,0.015,0.03,0.015,-,,-,-,-,-,-,-0.3,-16.67,
WAM Capital Ltd,WAM,1.175,-,1.175,1.20,1389,1.18,1.12,1.21,1.12,1.355,0.96,8,f,4.81,1.62,6.81,38.5,3.1,-2.5,-2.08,
Westoz Inv Ltd,WIC,1.05,2,1.00,1.06,1464,1.05,0.985,1.10,0.985,1.20,0.985,2.5,f,9.00,1.53,2.38,22.5,4.7,-4.0,-3.67,
  opt jun12,WICO,0.12,-,0.11,0.14,682,0.12,0.12,0.12,0.12,0.25,0.075,-,,-,-,-,-,-,-,-,
Whitefield Ltd,WHF,2.95,-11,3.03,3.06,108,2.95,2.90,3.10,2.90,3.63,2.47,17,f,0.09,3.64,5.76,1.54,191.6,-17.0,-5.45,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.66,-1.5,0.67,0.685,2524,0.675,0.635,0.70,0.635,0.805,0.545,4.6,f,0.24,0.95,6.97,1.09,60.6,-5.0,-7.04,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.35,-5,2.36,2.38,235,2.38,2.35,2.49,2.35,2.811,2.35,10,f,-,3.06,4.26,-15.94,-,-13.0,-5.24,
Guinness Peat cdi,GPG,0.64,-,0.63,0.64,2335,0.64,0.62,0.655,0.615,0.75,0.515,1.66,,-,0.83,2.59,-4.03,-,-2.0,-3.03,
Soul Pattinson,SOL,12.80,-31,12.80,12.95,1322,12.96,12.17,14.18,12.17,15.38,9.736,33,f,3.76,11.11,2.58,124.07,10.3,-140.0,-9.86,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.02,2,1.02,1.05,1876,1.02,0.95,1.09,0.95,1.40,0.505,8,f,1.41,0.25,7.84,11.3,9.0,-6.0,-5.56,
BT Invest Mngmnt,BTT,2.33,-3,2.23,2.35,1510,2.33,2.21,2.72,2.20,3.34,1.92,10.4,f,1.42,0.32,4.46,14.76,15.8,-44.0,-15.88,
CI Res Ltd,CII,0.785,-,0.78,0.79,-,-,-,0.785,0.785,1.05,0.78,2,,4.09,0.47,2.55,8.18,9.6,-,-,
CVC Ltd,CVC,0.80,-,0.75,0.80,387,0.80,0.79,0.80,0.79,0.82,0.52,2,f,-,1.23,2.50,-5.51,-,-,-,
Equity Tr,EQT,15.47,-98,15.30,15.75,89,15.76,15.46,16.60,15.46,19.50,13.10,110,f,0.83,2.62,7.11,91.82,16.8,-113.0,-6.81,
Euroz Ltd,EZL,1.25,-3,1.25,1.28,718,1.255,1.16,1.40,1.16,1.69,0.835,8.5,f,1.64,-,6.80,13.94,9.0,-12.0,-8.76,
  opt mar14,EZLO,0.55,-16,0.37,0.55,48,0.55,0.55,0.71,0.55,0.91,0.325,-,,-,-,-,-,-,-16.0,-22.54,
Henderson Grp cdi,HGG,2.30,-,2.29,2.33,62964,2.33,2.22,2.39,2.22,2.67,1.59,10.69,,0.30,-0.18,4.65,3.23,71.2,-8.0,-3.36,
HFA Hldgs Ltd,HFA,0.195,-,0.19,0.195,13677,0.195,0.175,0.22,0.175,0.43,0.145,-,,-,-0.20,-,-0.33,-,-2.0,-9.3,
Hunter Hall Intl,HHL,5.55,-30,5.54,5.55,418,5.65,5.39,6.30,5.39,7.90,4.70,47,f,1.25,1.73,8.47,58.95,9.4,-80.0,-12.6,
IOOF Hldgs Ltd,IFL,6.09,-12,6.00,6.13,18725,6.13,5.91,6.44,5.91,7.40,3.488,21,f,0.93,0.56,3.45,19.5,31.2,-41.0,-6.31,
K2 Asset Mgmt,KAM,0.55,-7,0.55,0.59,163,0.55,0.54,0.62,0.54,0.87,0.23,-,,-,0.04,-,1.74,31.6,-5.5,-9.09,
Macq Grp Ltd,MQG,43.74,-76,43.65,43.80,41847,43.84,41.55,46.72,41.55,58.80,30.05,186,,1.72,25.82,4.25,320.2,13.7,-331.0,-7.04,
Magellan Fin Grp,MFG,1.00,-5,0.95,1.00,2459,1.02,0.95,1.05,0.95,1.10,0.49,-,,-,-,-,0.6,166.7,-,-,
  opt jun11,MFGOB,0.10,-,0.10,0.195,-,-,-,0.10,0.10,0.105,0.05,-,,-,-,-,-,-,-,-,
  opt jun16,MFGOC,0.20,-,0.14,0.29,-,-,-,0.20,0.20,0.20,0.012,-,,-,-,-,-,-,-,-,
Oceania Capital,OCP,2.58,1,2.50,2.60,680,2.60,2.45,2.60,2.45,3.05,1.86,6,,2.31,4.89,2.33,13.88,18.6,-2.0,-0.77,
Perpetual Ltd,PPT,31.57,26,31.50,32.52,2729,32.00,30.25,34.00,30.25,41.39,25.23,165,f,1.11,4.46,5.23,183.4,17.2,-203.0,-6.04,
Platinum Asset,PTM,4.67,-,4.63,4.68,11108,4.76,4.50,4.93,4.50,6.34,3.52,20,f,1.17,-,4.28,23.41,19.9,-30.0,-6.04,
Snowball Grp,SNO,0.40,-,0.40,0.42,249,0.40,0.40,0.40,0.40,0.47,0.32,3.25,f,0.83,-0.03,8.13,2.71,14.8,-,-,
Treasury Grp,TRG,5.12,-3,5.06,5.15,264,5.12,5.05,5.63,5.05,6.30,4.11,22,f,1.61,2.37,4.30,35.42,14.5,-50.0,-8.9,
Trust Co Ltd,TRU,5.65,-1,5.65,5.80,22,5.69,5.65,5.91,5.62,6.70,4.90,33.7,f,1.00,0.02,5.96,33.8,16.7,-27.0,-4.56,
Wilson Htm Invest,WIG,1.60,-,1.50,1.60,3,1.60,1.60,1.70,1.60,2.26,1.00,4,f,2.71,0.76,2.50,10.83,14.8,-8.0,-4.76,
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.44,-2,5.43,5.46,201095,5.47,5.24,5.90,5.24,6.97,4.55,30,p,1.24,0.80,5.51,37.1,14.7,-53.0,-8.88,
Austbrokers Hldgs,AUB,4.81,5,4.81,4.87,257,4.81,4.72,4.87,4.72,5.65,3.75,21,f,1.55,0.92,4.37,32.49,14.8,-5.0,-1.03,
AXA Asia Pacific,AXA,5.66,1,5.62,5.70,310590,5.66,5.43,6.08,5.43,6.72,3.51,18.5,p,1.89,1.12,3.27,34.89,16.2,-42.0,-6.91,
Calliden Grp,CIX,0.24,0.5,0.24,0.25,2509,0.24,0.235,0.25,0.23,0.39,0.23,1,f,-,0.21,4.17,-0.17,-,-,-,
Insurance Aust Grp,IAG,3.48,-3,3.46,3.51,150887,3.52,3.47,3.75,3.47,4.21,3.32,14.5,f,1.73,1.29,4.17,25.07,13.9,-27.0,-7.2,
NIB Hldgs Ltd,NHF,1.25,-,1.20,1.26,4086,1.25,1.21,1.27,1.21,1.45,0.77,6.4,f,2.03,0.75,5.12,13,9.6,-1.0,-0.79,
QBE Insurance Grp,QBE,20.02,-9,19.95,20.03,102821,20.02,19.60,21.26,19.60,25.70,18.56,128,p,1.54,5.16,6.39,196.5,10.2,-129.0,-6.05,
Suncorp-Metway,SUN,8.00,1,7.96,8.01,93418,8.12,7.66,8.52,7.66,9.59,5.73,35,f,0.98,5.43,4.38,34.21,23.4,-52.0,-6.1,
Tower Aust,TAL,2.32,-4,2.25,2.33,3501,2.34,2.25,2.43,2.25,3.35,2.25,5.25,f,2.46,1.00,2.26,12.9,18.0,-12.0,-4.92,
Tower Ltd,TWR,1.54,-2,1.50,1.535,78,1.55,1.505,1.56,1.505,1.75,1.191,7.07,,2.82,1.20,4.59,19.94,7.7,0.5,0.33,
SECTOR: Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Real Estate - Real Estate Investment Trusts,,,,,,,,,,,,,,,,,,,,,,
Abacus Prop stp,ABP,0.375,-1.5,0.375,0.38,101383,0.385,0.365,0.415,0.365,0.48,0.31,5.75,,-,0.60,15.33,-2.32,-,-4.0,-9.64,
Agricultural Land unt,AGJ,0.15,-,0.15,0.175,-,-,-,0.16,0.15,0.19,0.13,2.12,,-,0.38,14.13,-2.28,-,-1.0,-6.25,
ALE Prop Grp stp,LEP,2.14,1,2.08,2.14,1882,2.15,1.975,2.23,1.975,2.43,1.768,27,,3.55,2.39,12.62,95.98,2.2,-5.0,-2.28,
APN European Retail stp,AEZ,0.033,0.1,0.033,0.037,11882,0.033,0.031,0.042,0.031,0.115,0.03,-,,-,0.24,-,-11.22,-,-0.9,-21.43,
Ardent Leisure stp,AAD,1.08,-1.5,1.05,1.09,18731,1.085,1.03,1.155,1.03,1.845,1.03,14.3,,0.19,1.10,13.24,2.73,39.6,-7.0,-6.09,
Aspen Grp stp,APZ,0.46,-1.5,0.455,0.475,32626,0.46,0.445,0.515,0.445,0.575,0.27,4.19,,-,0.68,9.11,-3.37,-,-5.5,-10.68,
Astro Jap Prop stp,AJA,0.355,-1.5,0.355,0.36,29962,0.37,0.355,0.375,0.355,0.515,0.29,8.5,,-,0.76,23.94,-36.49,-,-0.5,-1.39,
Aurora Prop unt,AUP,4.95,-4,4.95,5.00,3,4.95,4.95,5.00,4.95,5.40,4.35,-,,-,5.24,-,-,-,-3.0,-0.6,
Aust Education unt,AEU,0.49,1,0.49,0.50,1282,0.49,0.44,0.52,0.44,0.60,0.23,1.75,,5.37,1.29,3.57,9.4,5.2,-0.5,-1.01,
Bunnings Warehouse unt,BWP,1.86,-1,1.86,1.865,5838,1.88,1.845,1.90,1.845,2.07,1.605,10.97,,1.27,1.83,5.90,13.89,13.4,-3.0,-1.59,
Carindale Prop unt,CDP,4.14,-1,4.13,4.20,342,4.14,4.12,4.28,4.12,4.40,3.30,27.21,,1.00,5.56,6.57,27.08,15.3,-14.0,-3.27,
Centro Prop stp,CNP,0.18,-2,0.18,0.185,116865,0.19,0.16,0.225,0.16,0.52,0.083,31.8,,-,-2.87,176.67,-113.25,-,-4.5,-20,
Centro Retail stp,CER,0.215,-1.5,0.215,0.22,97540,0.22,0.20,0.25,0.20,0.265,0.073,0.37,,-,0.35,1.72,-18.43,-,-3.0,-12.24,
CFS Retail Prop unt,CFX,1.895,-1.5,1.895,1.90,156981,1.91,1.875,1.91,1.855,2.12,1.55,12.5,,-,1.99,6.60,-1.9,-,2.5,1.34,
Challenger Div Pro stp,CDI,0.515,-1,0.505,0.525,30084,0.53,0.50,0.55,0.50,0.58,0.348,5.05,,0.09,0.65,9.81,0.46,112.0,-3.0,-5.5,
Challenger Winetr unt,CWT,0.27,0.5,0.265,0.27,3355,0.27,0.255,0.275,0.255,0.36,0.25,5.65,,-,0.47,20.93,-14.59,-,-1.0,-3.57,
Charter Hall Grp forus,CHC,0.62,-3,0.615,0.62,34116,0.64,0.60,0.685,0.60,0.79,0.336,2.6,,-,0.60,4.19,-23.57,-,-6.5,-9.49,
Charter Hall Office unt,CQO,0.27,-,0.265,0.27,211449,0.27,0.255,0.30,0.255,0.355,0.14,2.5,,4.01,0.44,9.26,10.03,2.7,-3.0,-10,
Charter Hall Retail unt,CQR,0.495,-0.5,0.49,0.495,57130,0.50,0.47,0.535,0.47,0.735,0.315,6,,-,0.72,12.12,-45.58,-,-4.0,-7.48,
C'wlth Prop ord unt   ,CPA,0.875,-0.5,0.875,0.88,102179,0.89,0.85,0.935,0.85,1.045,0.73,6.85,,-,1.11,7.83,-11.41,-,-6.0,-6.42,
Compass Hotel stp,CXH,0.017,-,0.017,0.02,150,0.017,0.017,0.018,0.017,0.045,0.017,-,,-,0.20,-,-13.78,-,-0.1,-5.56,
Coonawarra Aust unt,CNR,0.12,-,0.057,0.09,-,-,-,0.12,0.12,0.20,0.10,0.8,,-,0.66,6.67,-14.8,-,-,-,
Cromwell Grp stp,CMW,0.70,1.5,0.69,0.70,16388,0.70,0.65,0.73,0.65,0.85,0.50,7.5,,-,0.73,10.71,-5.5,-,-2.0,-2.78,
DEXUS Prop Grp stp,DXS,0.765,-1.5,0.76,0.765,302343,0.78,0.75,0.805,0.75,0.89,0.655,6.15,,-,0.95,8.04,-11.03,-,-4.0,-4.97,
Galileo Japan Tr unt,GJT,0.032,-0.4,0.032,0.036,3861,0.033,0.031,0.035,0.03,0.093,0.03,0.02,,-,0.49,0.63,-12.82,-,-0.3,-8.57,
GEO Prop Grp stp,GPM,0.195,1.5,0.19,0.195,5701,0.195,0.17,0.21,0.17,0.25,0.086,1.5,f,-,0.37,7.69,-1.97,-,-1.5,-7.14,
Goodman Grp forus,GMG,0.58,-3.5,0.575,0.58,908973,0.595,0.56,0.67,0.56,0.75,0.182,1.5,,-,0.50,2.59,-31.3,-,-9.0,-13.43,
GPT Grp stp  d,GPTDA,2.60,-7,2.56,2.60,114981,2.64,2.55,2.74,2.55,2.84,2.55,-,,-,0.69,-,-14.5,-,-15.0,-5.45,
Growthpoint Prop stp,GOZ,1.75,-2.5,1.75,1.76,1635,1.75,1.70,1.80,1.70,1.85,1.35,7.5,,-,2.03,4.29,-1.4,-,-2.5,-1.41,
ING Industrial Fd unt,IIF,0.375,-1.5,0.375,0.38,238154,0.385,0.36,0.455,0.36,0.603,0.153,1.8,p,-,0.60,4.80,-78.3,-,-8.0,-17.58,
ING Office Fd stp,IOF,0.555,-0.5,0.545,0.555,146499,0.555,0.54,0.605,0.54,0.67,0.416,5.05,,-,0.74,9.10,-16.7,-,-5.5,-9.02,
ING RE Com stp,ILF,0.066,0.1,0.062,0.066,8412,0.066,0.054,0.08,0.054,0.15,0.047,-,,-,0.26,-,-21.1,-,-1.0,-13.16,
ING Real Est Hlth unt,IHF,0.74,-2.5,0.74,0.765,1015,0.755,0.72,0.785,0.72,0.84,0.66,8.17,,1.61,1.01,11.04,13.12,5.6,-3.0,-3.9,
ING Real Est Ente unt,IEF,0.11,-0.5,0.10,0.11,3496,0.11,0.10,0.125,0.10,0.31,0.10,2.75,,-,0.65,25.00,-28.3,-,-1.5,-12,
Living & Leisure Grp stp,LLA,0.021,-,0.021,0.023,400,0.021,0.021,0.021,0.021,0.037,0.017,-,,-,0.04,-,-0.29,-,-,-,
MacarthurCook PSF unt,MPS,0.079,-0.1,0.079,0.085,888,0.08,0.079,0.084,0.079,0.145,0.056,1,,-,0.34,12.66,-21.12,-,-0.4,-4.82,
Macarthurcook Ind Pr unt,MIF,0.385,-,0.38,0.40,2550,0.385,0.385,0.41,0.385,0.41,0.16,1.3,,4.45,0.67,3.38,5.78,6.7,-,-,
Macq DDR Tr unt,MDT,0.054,-0.1,0.053,0.055,70021,0.055,0.052,0.056,0.052,0.185,0.049,-,,-,0.32,-,-42.9,-,-,-,
  rts forus,MDTR,0.001,-,0.002,0.001,190000,0.001,0.001,0.002,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Mirvac Grp stp,MGR,1.235,-4,1.225,1.245,355867,1.25,1.215,1.375,1.215,1.745,0.848,6.2,,-,-,5.02,-11.58,-,-14.0,-10.18,
Mirvac Industrial unt,MIX,0.044,-0.1,0.043,0.045,9124,0.045,0.043,0.045,0.042,0.11,0.037,2.5,,-,0.17,56.82,-42.03,-,0.2,4.76,
Multiplex Acumen unt,MPF,0.063,-0.2,0.063,0.077,2443,0.066,0.062,0.085,0.062,0.18,0.053,-,,-,0.38,-,-31.97,-,-1.8,-22.22,
Multiplex European unt,MUE,0.125,-1,0.125,0.135,2668,0.13,0.125,0.145,0.125,0.255,0.11,2.5,,2.43,0.27,20.00,6.08,2.1,-2.0,-13.79,
Multiplex Prime Ppty ctg,MAFCB,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-17.1,-,-,-,
Prime Retirement unt,PTN,0.055,-,0.056,0.06,4888,0.06,0.052,0.067,0.052,0.23,0.052,-,,-,0.46,-,-29.9,-,-1.2,-17.91,
Rabinov Prop Tr unt,RBV,0.65,-,0.66,0.75,-,-,-,0.65,0.65,0.66,0.50,9,,-,1.01,13.85,-0.39,-,-,-,
Real Estate Cap unt,RCU,0.13,-,0.12,0.135,3688,0.13,0.115,0.14,0.115,0.22,0.10,3.59,,-,0.32,27.62,-16.57,-,0.5,4,
RNY Prop Tr unt,RNY,0.125,-,0.125,0.13,1144,0.125,0.125,0.13,0.125,0.155,0.074,2.25,,-,0.47,18.00,-20.16,-,-,-,
Stockland stp,SGP,3.53,-13,3.52,3.53,208360,3.64,3.52,3.90,3.52,4.23,2.62,27.8,,-,-,7.88,-47.1,-,-33.0,-8.55,
Thakral Hldgs unt,THG,0.385,-1.5,0.37,0.40,19258,0.385,0.355,0.42,0.355,0.48,0.20,1,,-,0.85,2.60,-10.09,-,-3.0,-7.23,
Tishman Speyer unt,TSO,0.425,-1,0.42,0.43,3765,0.425,0.405,0.455,0.405,0.495,0.205,-,,-,0.73,-,-123.55,-,-4.0,-8.6,
Trafalgar Corp stp,TGP,0.77,-1.5,0.77,0.78,670,0.78,0.77,0.80,0.77,0.87,0.30,5,,-,1.57,6.49,-28.2,-,-3.0,-3.75,
Trinity Grp stp,TCQ,0.088,0.1,0.086,0.088,6980,0.09,0.084,0.09,0.084,0.22,0.072,-,,-,0.22,-,-72.44,-,-0.1,-1.12,
