FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4433.4 at 2012-04-27T16:37:14. Report at Friday, April 27, 2012. Processed Saturday at 2012-04-28T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.021,-.2,.021,.023,2000,.023,.021,.024,.021,.029,.016,-,,-,.01,-,-.02,-,-,Stdy,,
Autodom,AIE,.021,-,-,-,-,-,-,.021,.021,.045,.011,-,,-,.03,-,-5.35,-,-,Stdy,,
Berklee,BER,.39,-,.39,.46,50,.39,.39,.39,.39,.60,.39,2.00,,-,1.07,5.13,-32.60,-,-,Stdy,,
DataDot Tech,DDT,.029,+.2,.028,.029,1450,.029,.029,.029,.026,.041,.023,-,,-,.01,-,-.49,-,+.2,+7.41,,
Fleetwood Corp,FWD,13.20,+14,13.15,13.20,1515,13.23,12.96,13.29,12.96,13.38,9.53,74.00,f,1.25,2.52,5.61,92.80,14.2,+3,+.23,,
Orbital Corp,OEC,.30,-,-,-,-,-,-,.30,.30,.40,.24,-,,-,.38,-,3.80,7.9,-,Stdy,,
Schaffer Corp,SFC,3.60,-,3.60,3.65,41,3.61,3.60,3.61,3.51,4.01,3.10,20.00,f,2.61,3.72,5.56,52.20,6.9,+9,+2.56,,
Sprintex,SIX,.021,-,.018,.021,-,.021,.021,.023,.021,.035,.018,-,,-,.01,-,-1.43,-,-,Stdy,,
  opt jun12,SIXOA,.01,-,-,-,-,-,-,.01,.01,.01,.01,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.03,-,.96,1.00,5,1.03,1.03,1.03,.94,1.03,.54,6.00,f,1.57,.44,5.83,9.41,10.9,+2,+1.98,,
VMoto,VMT,.012,-,.011,.012,11000,.012,.011,.012,.011,.038,.011,-,,-,.01,-,-1.30,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.061,-,.061,.064,-,-,-,.064,.06,.127,.050,-,,-,.14,-,.39,15.6,-.3,-4.69,,
