FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5443.5 at 2014-06-06T16:17:06. Report at Friday, June 6, 2014. Processed Saturday at 2014-06-07T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,-,.006,.007,-,-,-,.007,.006,.018,.006,-,,-,-,-,-.20,-,+.1,+16.67,,
ARB Corp,ARP,12.26,+11,12.26,12.27,792,12.41,12.09,12.84,11.91,13.88,10.46,28.50,f,2.01,2.38,2.32,57.39,21.4,-37,-2.93,,
Authorised Invest,AIY,.02,-,.005,.025,100,.02,.02,.02,.02,.04,.019,-,,-,.01,-,-.11,-,-,Stdy,,
DataDot Tech,DDT,.024,+.2,.023,.024,22274,.024,.023,.024,.022,.05,.015,-,,-,.01,-,-.07,-,+.1,+4.35,,
Orbital Corp,OEC,.16,-.5,.16,.17,2150,.165,.16,.165,.16,.22,.14,-,,-,.40,-,-.64,-,-.5,-3.03,,
Schaffer Corp,SFC,6.15,+10,6.05,6.15,411,6.15,6.05,6.20,6.02,6.20,4.15,24.00,f,2.14,4.76,3.90,51.40,12.0,-,Stdy,,
Sprintex,SIX,.007,-,.007,.01,-,-,-,.01,.007,.018,.006,-,,-,-,-,-.49,-,-,Stdy,,
VMoto,VMT,.048,-,.048,.049,13054,.049,.048,.051,.047,.06,.011,-,,-,.01,-,.04,120.0,-.3,-5.88,,
  opt dec14,VMTO,.017,-,.013,.017,-,-,-,.019,.017,.025,.002,-,,-,-,-,-,-,-.2,-10.53,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.54,-,-,.515,-,-,-,.53,.53,.70,.41,-,,-,-,-,-,-,+1,+1.89,,
Atlas Pearls&Perfumes,ATP,.069,-,.069,.072,-,-,-,.072,.067,.072,.041,-,,-,.09,-,.64,10.8,+.2,+2.99,,
Audio Pixels,AKP,4.95,+5,4.91,4.99,174,4.99,4.90,5.00,4.70,5.78,2.19,-,,-,.19,-,-8.46,-,-5,-1.00,,
Billabong Int'l,BBG,.515,-.5,.51,.525,10963,.53,.505,.585,.505,.676,.108,-,,-,.03,-,-91.60,-,-.5,-.96,,
Fleetwood Corp,FWD,2.25,+5,2.25,2.26,1073,2.25,2.20,2.25,2.17,4.82,2.10,2.00,f,9.55,2.49,.89,19.11,11.8,+5,+2.27,,
Gale Pacific,GAP,.24,+.5,.24,.245,670,.24,.24,.25,.235,.33,.22,2.65,p,1.03,.21,11.04,2.72,8.8,-1,-4.00,,
