FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4542.7 at 2011-07-15T16:38:03. Report at Friday, July 15, 2011. Processed Saturday at 2011-07-16T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.025,-,.023,.025,1594,.025,.025,.027,.021,.038,.014,-,,-,.01,-,-.03,-,+.4,+19.05,,
Auto Technology,ATJ,.02,-,.015,.056,-,-,-,.023,.02,.052,.019,-,,-,.01,-,-1.43,-,-.2,-9.09,,
  opt jun12,ATJOA,.01,-,-,-,-,-,-,.01,.01,.01,.003,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.50,-,.47,.50,-,-,-,.50,.50,.60,.44,2.00,,-,1.23,4.00,-.50,-,-,Stdy,,
DataDot Tech,DDT,.034,+.1,.033,.036,2500,.034,.034,.034,.033,.06,.027,-,,-,.01,-,.23,14.8,-,Stdy,,
Fleetwood Corp,FWD,11.23,-21,11.18,11.25,529,11.45,11.22,11.70,11.22,14.25,9.48,70.00,f,1.20,2.10,6.23,84.10,13.4,-36,-3.11,,
Orbital Corp,OEC,.28,+1,.27,.32,52,.28,.275,.28,.27,.46,.18,-,,-,.36,-,1.55,18.1,+1.5,+5.66,,
Schaffer Corp,SFC,3.40,+4,3.40,3.50,20,3.40,3.40,3.40,3.36,5.40,3.24,30.00,f,.69,3.36,8.82,20.70,16.4,+5,+1.49,,
Supply Net,SNL,.58,-,.56,.59,47,.58,.58,.59,.58,.64,.331,4.00,f,1.75,.39,6.90,7.00,8.3,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.10,-,.10,.105,-,-,-,.11,.10,.13,.08,-,,-,.14,-,1.82,5.5,-1,-9.09,,
Audio Pixels Ltd,AKP,9.10,-5,9.01,9.10,66,9.24,9.10,9.44,9.10,9.65,.26,-,,-,.22,-,1.23,739.8,+12,+1.34,,
Billabong Int'l,BBG,6.01,-9,6.00,6.09,20927,6.10,6.00,6.41,5.98,9.26,5.80,34.00,p,1.56,-.44,5.66,53.20,11.3,-36,-5.65,,
BKM Management,BKM,.005,-.1,.005,.006,686,.005,.005,.007,.005,.013,.004,-,,-,-,-,-.15,-,-.2,-28.57,,
Energio,EIO,.025,-.1,.025,.027,25913,.027,.025,.033,.025,.073,.006,-,,-,-,-,-.07,-,-.8,-24.24,,
  opt mar13,EIOO,.01,-,.002,.009,-,-,-,.01,.01,.011,.001,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.48,-,.48,.49,280,.48,.475,.485,.455,.495,.37,-,,-,-,-,3.38,14.2,+2.5,+5.49,,
Funtastic,FUN,.06,-,.06,.07,-,-,-,.07,.06,.23,.055,-,,-,-.02,-,-9.59,-,-.6,-9.09,,
Gale Pacific,GAP,.21,-,.20,.215,-,-,-,.215,.20,.26,.16,3.00,f,.78,.22,14.29,2.34,9.0,-,Stdy,,
Gazal Corp,GZL,2.00,+5,2.00,2.01,50,2.00,2.00,2.00,1.95,2.20,1.36,13.00,f,1.41,.74,6.50,18.30,10.9,+5,+2.56,,
GLG Corp,GLE,.24,-,.10,.31,-,-,-,.24,.24,.375,.24,-,,-,.48,-,6.31,3.8,-,Stdy,,
Globe Int'l,GLB,.43,-,.405,.46,-,-,-,.43,.43,.76,.40,5.00,,.68,.67,11.63,3.39,12.7,-,Stdy,,
GUD Hldgs,GUD,8.56,-7,8.53,8.57,1087,8.58,8.50,8.98,8.50,10.74,8.50,63.00,f,1.11,1.25,7.36,69.90,12.2,-41,-4.57,,
Guinness Peat,GPG,.605,-.5,.605,.61,46716,.615,.605,.615,.57,.66,.48,-,,-,.74,-,3.90,15.5,-.5,-.82,,
Island Sky Aust,ISK,.008,-,.007,.008,-,-,-,.008,.008,.024,.006,-,,-,.01,-,-2.42,-,-,Stdy,,
  opt nov11,ISKO,.01,-,-,.01,-,-,-,.01,.01,.025,.01,-,,-,-,-,-,-,-,Stdy,,
Kresta Hldgs,KRS,.285,-.5,.285,.29,1235,.285,.285,.29,.28,.415,.215,2.00,f,1.41,.13,7.02,2.83,10.1,-,Stdy,,
McPherson's,MCP,3.16,-,3.07,3.16,109,3.16,3.15,3.30,3.07,3.40,2.56,22.00,f,1.80,.22,6.96,39.70,8.0,-4,-1.25,,
Merchant House,MHI,.14,-,.13,.16,-,-,-,.14,.14,.20,.115,1.00,,2.86,.24,7.14,2.86,4.9,-,Stdy,,
Mesbon China Nylon,MES,.31,-.5,.30,.315,250,.31,.31,.315,.30,.325,.115,-,,-,.33,-,4.93,6.3,+1,+3.33,,
Mothercare,MLC,.19,-.5,.19,.195,68,.19,.19,.21,.19,.46,.18,-,,-,.10,-,-5.73,-,-2,-9.52,,
Photo-Me Aust,PTO,.001,-,.001,.003,-,-,-,.002,.001,.006,.001,-,,-,-,-,-.09,-,-.1,-50.00,,
  opt jul11,PTOO,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Quantum Energy,QTM,.037,+.1,.035,.037,2000,.037,.037,.037,.036,.125,.033,-,,-,.02,-,-.17,-,+.1,+2.78,,
Shenhua Int'l,SHU,.39,-,.27,.39,-,-,-,.39,.39,.49,.38,2.50,,4.20,.36,6.41,10.50,3.7,-,Stdy,,
Tamawood,TWD,2.45,-5,2.45,2.50,12,2.45,2.45,2.50,2.42,2.97,2.28,21.00,f,.94,.94,8.57,19.77,12.4,+10,+4.26,,
Treyo Leisure,TYO,.335,-,-,.34,-,-,-,.335,.335,.335,.335,-,,-,.11,-,.88,38.1,-,Stdy,,
TWT Grp,TWT,.051,-,.051,.085,-,-,-,.051,.051,.07,.046,-,,-,.29,-,.17,30.0,-,Stdy,,
UnderCoverWear,UCW,.05,-,.062,.074,-,-,-,.05,.05,.215,.045,-,,-,.06,-,-21.10,-,-,Stdy,,
VMoto,VMT,.026,-.2,.025,.026,2700,.028,.026,.03,.026,.14,.015,-,,-,.02,-,-.96,-,-.2,-7.14,,
