FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5519.2 at 2014-07-18T16:41:35. Report at Friday, July 18, 2014. Processed Saturday at 2014-07-19T01:00:02+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,+.1,.006,.007,10050,.007,.006,.007,.006,.018,.006,-,,-,-,-,-.20,-,+.1,+16.67,,
  opt aug16,ABVO,.003,+.1,.003,.004,4950,.003,.003,.003,.002,.003,.002,-,,-,-,-,-,-,+.1,+50.00,,
ARB Corp,ARP,12.25,-4,12.19,12.26,471,12.28,12.02,12.43,12.01,13.88,10.46,28.50,f,2.01,2.38,2.33,57.39,21.3,+15,+1.24,,
Authorised Invest,AIY,.028,-,.028,.045,-,-,-,.028,.028,.04,.019,-,,-,.01,-,-.11,-,-,Stdy,,
DataDot Tech,DDT,.028,-,.027,.028,857,.028,.028,.03,.024,.05,.015,-,,-,.01,-,-.07,-,+.4,+16.67,,
Orbital Corp,OEC,.15,-,.15,.155,2600,.155,.15,.16,.145,.22,.14,-,,-,.40,-,-.64,-,-.5,-3.23,,
Schaffer Corp,SFC,5.96,-4,5.96,6.20,9,6.00,5.96,6.00,5.96,6.29,4.42,24.00,f,2.14,4.76,4.03,51.40,11.6,-4,-.67,,
Sprintex,SIX,.006,-,.006,.007,-,-,-,.006,.006,.018,.006,-,,-,-,-,-.49,-,-,Stdy,,
VMoto,VMT,.046,+.2,.045,.046,19382,.046,.044,.046,.042,.06,.017,-,,-,.01,-,.04,115.0,+.2,+4.55,,
  opt dec14,VMTO,.014,-.1,.013,.015,2500,.014,.014,.015,.011,.025,.002,-,,-,-,-,-,-,+.3,+27.27,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.38,-,.36,.42,-,-,-,.45,.38,.70,.38,-,,-,-,-,-,-,-7,-15.56,,
Atlas Pearls&Perfumes,ATP,.095,-,.086,.095,166,.095,.095,.095,.09,.096,.042,-,,-,.09,-,.64,14.8,+.3,+3.26,,
Audio Pixels,AKP,6.18,-32,6.18,6.25,190,6.40,6.18,6.50,5.12,6.50,3.15,-,,-,.19,-,-8.46,-,+103,+20.00,,
Billabong Int'l,BBG,.53,+3.5,.525,.53,26098,.53,.495,.53,.455,.676,.266,-,,-,.03,-,-91.60,-,+7,+15.22,,
Fleetwood Corp,FWD,2.28,-,2.25,2.28,571,2.29,2.25,2.39,2.25,4.33,2.10,2.00,f,9.55,2.49,.88,19.11,11.9,-8,-3.39,,
Gale Pacific,GAP,.25,+.5,.245,.25,1160,.25,.245,.25,.24,.325,.22,2.65,p,1.03,.21,10.60,2.72,9.2,-,Stdy,,
Gazal Corp,GZL,2.94,-,2.88,2.99,-,-,-,2.94,2.85,3.10,2.54,18.00,f,.79,1.02,6.12,14.30,20.6,+10,+3.52,,
GLG Corp,GLE,.26,-,.235,.26,-,-,-,.26,.26,.275,.215,-,,-,.77,-,6.20,4.2,-,Stdy,,
Globe Int'l,GLB,.41,-,.41,.45,29,.41,.41,.41,.41,.475,.30,-,f,-,.57,-,-12.76,-,-,Stdy,,
GUD Hldgs,GUD,7.05,+16,7.02,7.05,2163,7.05,6.83,7.05,6.74,7.05,4.73,44.00,f,.57,.66,6.24,25.30,27.9,+25,+3.68,,
Guinness Peat,GPG,.62,-.5,.61,.645,8000,.622,.62,.63,.62,.66,.43,-,,-,.58,-,2.87,21.6,-.5,-.80,,
Kingform Health Home,KFG,.19,-,-,.17,-,-,-,.19,.19,.19,.19,-,,-,.20,-,.22,86.4,-,Stdy,,
Kresta Hldgs,KRS,.23,-,.23,.235,-,-,-,.23,.23,.23,.125,.25,f,.60,.13,1.09,.15,153.3,+2,+9.52,,
McPherson's,MCP,1.19,-,1.175,1.19,138,1.20,1.18,1.225,1.17,1.69,1.03,13.00,f,-,-.16,10.92,-134.30,-,-1,-.83,,
Merchant House,MHI,.205,-,.18,.21,-,-,-,.205,.195,.235,.16,1.00,,9.68,.42,4.88,9.68,2.1,-,Stdy,,
Quantum Energy,QTM,.015,-,.014,.018,-,-,-,.015,.011,.02,.006,-,,-,.01,-,-.01,-,+.4,+36.36,,
Shenhua Int'l,SHU,.435,-,.40,.45,-,-,-,.435,.435,.435,.27,2.50,,2.76,.58,5.75,6.90,6.3,-,Stdy,,
Tamawood,TWD,3.45,+1,3.36,3.45,169,3.46,3.43,3.46,3.35,3.58,2.50,21.00,f,.50,.27,6.09,10.43,33.1,+1,+.29,,
Treyo Leisure,TYO,.18,-,.18,-,-,-,-,.18,.18,.195,.105,-,,-,.19,-,1.68,10.7,-,Stdy,,
TWT Grp,TWT,.01,-,-,-,-,-,-,.01,.01,.04,.01,-,,-,.24,-,-2.85,-,-,Stdy,,
Waterco,WAT,1.14,-,1.15,1.27,-,-,-,1.14,1.14,1.30,1.02,7.00,f,.86,1.38,6.14,6.00,19.0,-,Stdy,,
Yanghao Int'l,YHL,.10,-,.15,.50,-,-,-,.10,.10,.10,.10,-,,-,-,-,-2.27,-,-,Stdy,,
ZipTel,ZIP,.195,+2.5,.195,.20,2084,.195,.18,.195,.17,.22,.001,-,,-,-,-,-.02,-,+1.5,+8.33,,
  opt dec16,ZIPO,.035,-,.01,.05,-,-,-,.035,.035,.035,.022,-,,-,-,-,-,-,+.1,+2.94,,
Consumer Services,,
3P Learning,TPN,2.27,+3,2.24,2.28,620,2.30,2.23,2.34,2.23,2.39,2.13,-,,-,-,-,-,-,-6,-2.58,,
Academies A'asia,AKG,1.30,+2,1.30,1.35,105,1.30,1.30,1.40,1.21,1.40,.78,5.00,f,1.74,.16,3.85,8.70,14.9,-10,-7.14,,
Affinity Education,AFJ,1.09,-1.5,1.08,1.09,680,1.12,1.08,1.145,1.07,1.446,.911,-,,-,-,-,-,-,-2.5,-2.24,,
Ainsworth Game Tech,AGI,3.74,+4,3.73,3.74,3445,3.75,3.68,3.82,3.67,4.79,3.37,10.00,,2.00,.63,2.67,20.00,18.7,-6,-1.58,,
Ardent Leisure Grp,AAD,2.58,-2,2.57,2.58,21105,2.60,2.52,2.69,2.52,2.79,1.612,12.20,,.74,.76,4.73,9.08,28.4,-5,-1.90,,
Aristocrat Leisure,ALL,5.69,+7,5.67,5.69,19501,5.71,5.55,5.77,5.39,5.77,4.155,15.50,,1.31,.42,2.72,20.30,28.0,+29,+5.37,,
Collins Foods,CKF,2.33,+3,2.33,2.36,2933,2.36,2.30,2.38,2.30,2.45,1.545,10.50,f,1.44,-.96,4.51,15.08,15.5,+1,+.43,,
Corporate Travel,CTD,6.53,-2,6.48,6.53,896,6.54,6.45,6.58,6.45,6.82,4.144,11.00,f,1.45,.42,1.68,15.90,41.1,-2,-.31,,
Crown Resorts,CWN,15.28,-6,15.27,15.29,12530,15.31,15.13,15.67,15.13,18.22,12.42,37.00,p,2.22,4.20,2.42,82.03,18.6,-32,-2.05,,
Disruptive Invest,DVI,.01,-,.009,.01,1000,.01,.01,.012,.01,.045,.008,-,,-,-,-,15.16,.1,-.2,-16.67,,
Domino's Pizza,DMP,20.78,-27,20.77,20.83,1728,20.97,20.51,21.70,20.51,22.98,10.682,33.10,f,1.26,-.01,1.59,41.70,49.8,-70,-3.26,,
Donaco Intl,DNA,.84,-.5,.84,.845,6881,.87,.84,.895,.74,1.61,.33,-,,-,.18,-,3.50,24.0,+1,+1.20,,
  opt jan15,DNAO,.55,-,.48,.58,-,-,-,.58,.445,1.30,.065,-,,-,-,-,-,-,-3,-5.17,,
eBet,EBT,4.10,-4,4.05,4.10,336,4.12,4.05,4.18,3.95,4.18,1.46,5.50,p,3.03,.55,1.34,16.67,24.6,+15,+3.80,,
Echo Entertainment,EGP,3.17,+4,3.17,3.18,32041,3.19,3.08,3.19,3.08,3.26,2.13,6.00,f,1.27,1.28,1.89,7.60,41.7,+2,+.63,,
Eumundi Grp,EBG,.044,-,.044,.048,-,-,-,.044,.044,.057,.036,-,f,-,.09,-,-.14,-,-,Stdy,,
Flight Centre Travel,FLT,46.29,-80,46.21,46.30,8383,46.42,45.52,47.155,45.30,55.72,42.21,146.00,f,1.81,6.99,3.15,264.20,17.5,+97,+2.14,,
G8 Education,GEM,4.42,-1,4.41,4.42,10993,4.42,4.38,4.55,4.38,5.10,2.51,14.50,f,.78,-.08,3.28,11.28,39.2,-4,-.90,,
Helloworld,HLO,.26,+1.5,.235,.265,31830,.26,.245,.26,.235,.45,.235,.50,f,1.46,.04,1.92,.73,35.6,+1,+4.00,,
Indoor Skydive Aust,IDZ,.68,-,.68,.70,-,-,-,.69,.68,.92,.402,-,,-,.03,-,-1.66,-,-2,-2.86,,
Intueri Edu Grp,IQE,2.49,+1,2.45,2.50,40,2.49,2.49,2.58,2.48,2.59,2.28,-,,-,-,-,-,-,-6,-2.35,,
InvoCare,IVC,10.38,-10,10.35,10.40,3358,10.40,10.24,10.53,10.11,12.15,9.82,34.50,f,1.30,.46,3.32,44.70,23.2,+24,+2.37,,
iSelect,ISU,1.30,+7,1.25,1.30,641,1.30,1.20,1.30,1.20,1.85,1.01,-,,-,.75,-,1.40,92.9,-,Stdy,,
Jumbo Interactive,JIN,1.30,-,1.275,1.30,221,1.30,1.257,1.33,1.257,2.68,1.15,3.00,f,1.78,.66,2.31,5.35,24.3,-,Stdy,,
Kip McGrath Edu Cntr,KME,.30,-,.26,.335,-,-,-,.305,.295,.42,.075,-,,-,-.03,-,1.70,17.6,-.5,-1.64,,
Life corporation,LFC,.17,-,.06,.20,-,-,-,.17,.17,.28,.072,-,,-,.03,-,-2.67,-,-,Stdy,,
