Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 5007.3 at 16:34 16/4/2010  Report at 19:06 Friday 16/4/2010. Processed 19:41 Friday 16/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Red Sky Energy,ROG,0.021,-0.1,0.021,0.022,6601,0.023,0.021,0.024,0.021,0.065,0.006,-,,-,-,-,-0.5,-,-0.1,-4.55
  opt sep11,ROGOA,0.009,-,0.009,0.01,1095,0.009,0.009,0.01,0.009,0.042,0.009,-,,-,-,-,-,-,-0.2,-18.18
Resource Generation,RES,0.62,-2.5,0.61,0.62,3357,0.645,0.62,0.74,0.62,0.925,0.34,-,,-,0.55,-,-19.2,-,-8.0,-11.43
REY Res Ltd,REY,0.17,-0.5,0.165,0.17,5400,0.175,0.17,0.18,0.17,0.31,0.045,-,,-,0.08,-,-1.52,-,-0.5,-2.86
Rialto Energy,RIA,0.39,-0.5,0.38,0.39,4259,0.40,0.37,0.40,0.36,0.40,0.065,-,,-,-,-,-7.14,-,2.5,6.85
  opt jun11,RIAO,0.07,-,0.061,0.099,-,-,-,0.07,0.05,0.07,0.01,-,,-,-,-,-,-,-,-
Riversdale Min,RIV,9.26,-47,9.23,9.27,9773,9.69,9.14,9.95,9.14,10.10,3.61,-,,-,2.04,-,-2.09,-,-51.0,-5.22
Roc Oil Co,ROC,0.44,-0.5,0.435,0.44,49101,0.45,0.43,0.45,0.41,0.98,0.335,-,,-,-,-,-19.96,-,3.5,8.64
Rocklands Rich,RCI,0.335,1.5,0.335,0.34,13741,0.345,0.32,0.345,0.29,0.47,0.055,-,,-,-,-,-2.55,-,4.5,15.52
Rum Jungle Uranium,RUM,0.07,-,0.067,0.07,-,-,-,0.07,0.07,0.15,0.05,-,,-,-,-,-0.65,-,-,-
Samson Oil & Gas,SSN,0.034,-0.1,0.033,0.034,131730,0.035,0.033,0.041,0.033,0.041,0.01,-,,-,-,-,2.18,1.6,-0.4,-10.53
  opt dec12,SSNO,0.017,-0.1,0.016,0.017,112600,0.018,0.016,0.024,0.016,0.024,0.003,-,,-,-,-,-,-,-0.5,-22.73
Santos Ltd,STO,14.42,-25,14.42,14.45,29299,14.73,14.24,15.10,14.24,16.10,12.77,42,f,1.24,-,2.91,52.1,27.7,-46.0,-3.09
Sino Gas Energy,SEH,0.083,0.4,0.075,0.085,1200,0.083,0.081,0.09,0.079,0.31,0.07,-,,-,-,-,-1.69,-,-,-
  opt jun10,SEHO,0.001,-,0.001,0.008,2200,0.001,0.001,0.004,0.001,0.07,0.001,-,,-,-,-,-,-,-0.3,-75
  opt dec11,SEHOA,0.002,-,0.002,0.005,-,-,-,0.002,0.002,0.036,0.002,-,,-,-,-,-,-,-,-
  rts27aprd,SEHR,0.002,-0.1,0.001,0.003,26500,0.01,0.001,0.01,0.001,0.01,0.001,-,,-,-,-,-,-,-0.1,-33.33
Solimar Energy,SGY,0.067,-0.2,0.066,0.069,2073,0.067,0.067,0.075,0.067,0.145,0.021,-,,-,-,-,-1.64,-,0.1,1.52
Sthn Uranium,SNU,0.24,1.5,0.225,0.24,3455,0.24,0.225,0.26,0.195,0.26,0.056,-,,-,-,-,-2.27,-,3.0,14.29
Strategic Energy,SER,0.025,-,0.024,0.025,600,0.025,0.025,0.025,0.024,0.033,0.013,-,,-,-,-,-0.51,-,-,-
Strike Energy Ltd,STX,0.275,-1,0.275,0.285,2730,0.28,0.275,0.30,0.275,0.345,0.16,-,,-,-,-,2.37,11.6,-1.5,-5.17
Stuart Pet Ltd,STU,0.51,-1,0.515,0.53,354,0.52,0.51,0.54,0.51,0.84,0.415,-,,-,0.45,-,3.5,14.6,-2.0,-3.77
Sun Res NL,SUR,0.064,-0.2,0.064,0.065,761,0.065,0.064,0.066,0.061,0.11,0.05,-,,-,-,-,-3.16,-,-0.2,-3.03
Sundance Energy,SEA,0.145,-0.5,0.145,0.15,3130,0.15,0.145,0.15,0.14,0.20,0.065,-,,-,-,-,-2.4,-,-0.5,-3.33
Sunset Energy Ltd,SEY,0.145,-0.5,0.135,0.145,900,0.145,0.145,0.165,0.145,0.20,0.044,-,,-,-,-,-1.88,-,-2.0,-12.12
Syngas Ltd,SYS,0.025,-,0.025,0.026,950,0.026,0.025,0.026,0.024,0.081,0.021,-,,-,-,-,-0.59,-,-,-
Tap Oil Ltd,TAP,1.12,-2,1.12,1.13,3385,1.145,1.105,1.16,1.10,1.45,0.725,-,,-,0.76,-,4.3,26.0,-,-
Target Energy,TEX,0.028,-0.2,0.028,0.029,5025,0.029,0.028,0.031,0.028,0.117,0.026,-,,-,-,-,-1.83,-,-0.3,-9.68
  opt oct12,TEXOB,0.009,-,0.009,0.012,2000,0.009,0.009,0.01,0.009,0.037,0.005,-,,-,-,-,-,-,-0.1,-10
Texon Pet Ltd,TXN,0.485,-,0.485,0.505,5550,0.505,0.485,0.51,0.45,0.545,0.18,-,,-,-,-,-2.09,-,-1.5,-3
Top End Uranium,TEU,0.105,-,0.105,0.11,-,-,-,0.115,0.105,0.16,0.056,-,,-,-,-,-3.34,-,-1.0,-8.7
Toro Energy Ltd,TOE,0.13,-,0.125,0.13,3622,0.13,0.125,0.145,0.125,0.285,0.11,-,,-,-,-,-5.61,-,-,-
Transerv Energy,TSV,0.016,-0.1,0.016,0.017,17418,0.017,0.015,0.019,0.015,0.038,0.012,-,,-,-,-,-0.04,-,-,-
Triangle Energy,TEG,0.03,0.3,0.03,0.031,5304,0.03,0.028,0.03,0.027,0.045,0.005,-,,-,-,-,0.29,10.3,0.2,7.14
U308 Ltd,UTO,0.12,1,0.115,0.12,512,0.12,0.115,0.12,0.11,0.173,0.086,-,,-,-,-,-0.7,-,-,-
United Orogen,UOG,0.045,-,0.031,0.044,-,-,-,0.045,0.042,0.05,0.027,-,,-,-,-,-1.3,-,0.3,7.14
  opt aug10,UOGO,0.001,-,0.001,0.011,-,-,-,0.001,0.001,0.02,0.001,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.21,-1.5,0.205,0.22,329,0.225,0.205,0.23,0.205,0.295,0.067,-,,-,-,-,-0.42,-,-2.0,-8.7
  opt jun12,UULOA,0.05,-,0.05,0.063,-,-,-,0.06,0.05,0.08,0.03,-,,-,-,-,-,-,-1.0,-16.67
Uranex NL,UNX,0.295,1.5,0.28,0.295,1000,0.295,0.29,0.31,0.28,0.58,0.24,-,,-,-,-,-3.25,-,-1.5,-4.84
Uranium Equities,UEQ,0.125,-,0.125,0.13,2165,0.125,0.125,0.13,0.125,0.28,0.10,-,,-,-,-,-1.68,-,-0.5,-3.85
Uranium Explore,UXA,0.056,0.1,0.055,0.056,4181,0.058,0.056,0.058,0.053,0.20,0.052,-,,-,-,-,-6.37,-,-0.2,-3.45
Uraniumsa Ltd,USA,0.25,-,0.245,0.25,281,0.25,0.245,0.27,0.245,0.315,0.046,-,,-,-,-,-4.8,-,-2.0,-7.41
Victoria Pet,VPE,0.32,0.5,0.31,0.315,1512,0.32,0.31,0.325,0.305,0.455,0.24,-,,-,-,-,0.19,168.4,-,-
Wasabi Energy Ltd,WAS,0.017,0.1,0.016,0.017,14000,0.017,0.016,0.017,0.016,0.028,0.007,-,,-,-,-,-0.4,-,0.1,6.25
Westralian Gas & Pwr,WGP,0.025,-,0.024,0.025,540,0.025,0.025,0.025,0.024,0.043,0.02,-,,-,-,-,-2.37,-,-0.1,-3.85
  opt oct11,WGPOA,0.004,-,0.003,0.004,26567,0.004,0.004,0.005,0.004,0.01,0.003,-,,-,-,-,-,-,-0.1,-20
Westside Corp,WCL,0.65,-4,0.645,0.65,4801,0.69,0.645,0.72,0.601,0.72,0.295,-,,-,-,-,-3.4,-,5.2,8.77
Whinnen Res,WWW,0.085,-,0.08,0.095,-,-,-,0.10,0.077,0.17,0.031,-,,-,-,-,-3.27,-,-1.5,-15
  opt apr13,WWWO,0.03,-,0.014,0.03,-,-,-,0.03,0.03,0.03,0.015,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.17,-,0.165,0.175,-,-,-,0.18,0.165,0.445,0.15,-,,-,-,-,-0.93,-,0.5,3.03
Whitehaven Coal,WHC,5.78,-,5.75,5.85,26002,5.95,5.65,6.05,5.52,6.05,1.82,8.8,f,3.22,2.09,1.52,28.3,20.4,-1.0,-0.17
WHL Energy Ltd,WHN,0.042,0.3,0.042,0.044,48171,0.044,0.041,0.044,0.035,0.125,0.016,-,,-,0.03,-,-0.59,-,0.7,20
Wildhorse Energy,WHE,0.315,-,0.305,0.315,6267,0.315,0.305,0.35,0.305,0.70,0.101,-,,-,-,-,-10.3,-,-2.5,-7.35
Woodside Pet,WPL,46.72,-78,46.72,46.89,15775,47.50,46.58,48.06,46.58,53.869,36.385,110,f,2.35,-,2.35,259,18.0,-78.0,-1.64
Yellow Rock,YRR,0.039,-0.2,0.039,0.041,1000,0.039,0.039,0.041,0.039,0.092,0.036,-,,-,-,-,-15.3,-,-,-
  opt sep12,YRROA,0.01,-,0.009,0.01,-,-,-,0.01,0.01,0.025,0.009,-,,-,-,-,-,-,-,-
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,25.69,-28,25.68,25.75,98571,25.97,25.57,26.23,25.24,26.23,14.90,102,f,1.67,10.72,3.97,170.4,15.1,54.0,2.15
Bank of Qld,BOQ,12.44,30,12.42,12.45,7277,12.45,12.06,12.45,11.96,13.49,7.384,52,f,1.46,6.62,4.18,75.9,16.4,44.0,3.67
Bendigo & Adelaide,BEN,10.00,3,9.99,10.00,8444,10.03,9.95,10.08,9.92,10.48,5.901,43,f,0.83,5.16,4.30,35.53,28.1,-4.0,-0.4
C'wlth Bank  of Aust ,CBA,59.83,55,59.77,59.84,52860,59.83,59.10,59.83,57.86,59.83,33.95,235,f,1.41,-,3.93,330.4,18.1,169.0,2.91
Firstfolio Ltd,FFF,0.083,-0.1,0.082,0.084,6037,0.084,0.082,0.089,0.077,0.089,0.024,-,,-,-0.05,-,1.13,7.3,0.4,5.06
Homeloans Ltd,HOM,0.75,-,0.675,0.75,38,0.75,0.70,0.75,0.70,0.84,0.36,9,f,1.02,0.52,12.00,9.16,8.2,5.0,7.14
Mortgage Choice,MOC,1.255,-,1.255,1.26,510,1.26,1.255,1.29,1.235,1.40,0.73,11,f,2.16,0.56,8.76,23.8,5.3,-1.5,-1.18
Mystate Ltd,MYS,3.39,-1,3.39,3.52,190,3.41,3.39,3.51,3.36,3.75,2.60,20,f,0.70,2.17,5.90,13.9,24.4,4.0,1.19
National Aust Bank,NAB,28.37,-8,28.35,28.40,61442,28.65,28.22,28.65,27.51,32.37,20.33,146,f,1.80,12.66,5.15,262.7,10.8,77.0,2.79
RHG Ltd,RHG,0.695,-0.5,0.695,0.70,7126,0.71,0.695,0.71,0.655,0.75,0.245,-,,-,0.84,-,29.5,2.4,4.5,6.92
Rock Bld perm.,ROK,2.94,4,2.90,3.00,221,2.94,2.90,2.94,2.70,3.10,2.33,14.5,f,1.33,1.98,4.93,19.3,15.2,24.0,8.89
Westpac Banking,WBC,28.18,-6,28.13,28.21,68710,28.35,28.06,28.43,27.70,28.43,18.27,116,f,1.08,7.89,4.12,125.3,22.5,46.0,1.66
Wide Bay Aust Ltd,WBB,11.00,8,10.90,11.00,50,11.00,10.81,11.00,10.70,11.25,5.91,62,f,0.98,3.62,5.64,60.89,18.1,31.0,2.9
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.25,-,0.21,0.25,-,-,-,0.25,0.23,0.37,0.15,1.3,,2.46,0.34,5.20,3.2,7.8,4.0,19.05
Flexigrp Ltd,FXL,1.42,-,1.42,1.45,1315,1.45,1.40,1.465,1.385,1.779,0.525,6,f,3.95,0.23,4.23,23.7,6.0,-3.0,-2.07
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.25,-,0.20,0.25,2000,0.25,0.25,0.26,0.25,0.275,0.25,-,,-,-,-,-,-,-1.0,-3.85
Aberdeen Leaders,ALR,1.45,3,1.425,1.45,88,1.45,1.43,1.45,1.42,1.47,1.07,9,f,0.85,1.38,6.21,7.67,18.9,-,-
Adelaide Managed unt,AYT,1.55,6,1.52,1.55,3938,1.55,1.49,1.55,1.47,1.55,1.10,16.02,,0.43,1.79,10.34,6.83,22.7,7.5,5.08
Advanced Share,ASW,0.44,2,0.405,0.435,120,0.44,0.44,0.44,0.42,0.44,0.15,2.75,f,1.15,0.11,6.25,3.16,13.9,2.5,6.02
Alternative Invest unt,AIQ,1.08,-2,1.07,1.13,1070,1.08,1.08,1.10,1.07,1.45,0.91,47,,-,1.46,43.52,-44.5,-,1.0,0.93
Amcil Ltd,AMH,0.69,-,0.69,0.695,353,0.695,0.69,0.70,0.69,0.72,0.51,2,,-,0.77,2.90,-1.14,-,-,-
AMP Capital China unt,AGF,0.865,-2,0.86,0.875,1282,0.885,0.86,0.91,0.86,1.265,0.845,8.47,,1.18,1.12,9.79,10.02,8.6,-3.5,-3.89
APN Prop Grp,APD,0.285,-0.5,0.28,0.285,50,0.285,0.285,0.29,0.25,0.41,0.15,1.25,f,-,0.21,4.39,-17.88,-,3.5,14
Argo Invest,ARG,6.53,-7,6.52,6.53,1747,6.60,6.50,6.60,6.46,7.05,5.50,25,f,-,6.23,3.83,-11.1,-,4.0,0.62
ASF Grp Ltd,AFA,0.155,-0.5,0.15,0.18,2170,0.16,0.155,0.20,0.155,0.43,0.065,-,,-,0.02,-,-1.19,-,-2.5,-13.89
Asian Masters Fund,AUF,1.04,-,1.03,1.04,-,-,-,1.05,1.04,1.06,0.84,-,,-,0.96,-,-1.19,-,-1.0,-0.95
Astra Capital Ltd,AKR,0.60,-,0.60,0.66,-,-,-,0.66,0.60,0.90,0.008,-,,-,1.62,-,-1.87,-,-6.0,-9.09
ASX Ltd,ASX,33.70,-20,33.60,33.72,7620,33.97,33.16,34.20,33.16,37.90,30.50,163.6,f,1.10,3.19,4.85,180.6,18.7,-37.0,-1.09
Aurora Global Tr unt,AIB,1.21,-,1.145,1.21,-,-,-,1.21,1.21,7.50,0.977,54,,-,1.21,44.63,-5.76,-,-,-
Aurora SAE ord unt,ABW,1.24,-,1.23,1.24,-,-,-,1.24,1.225,7.35,0.867,23,,-,1.13,18.55,-30.42,-,2.0,1.64
Aurora Sandringham ,AOD,1.03,-,1.025,1.035,198,1.035,1.03,1.035,1.02,1.12,1.005,4,,-,1.05,3.88,-4.69,-,1.0,0.98
AUS Gov Index Fund,AQF,1.72,-,1.72,-,-,-,-,1.72,1.72,1.72,1.62,-,,-,-,-,-,-,-,-
Aust Ethical,AEF,26.00,-,26.00,26.50,-,26.00,26.00,26.00,26.00,37.00,20.00,182,f,0.76,8.11,7.00,139,18.7,-,-
Aust Foundation,AFI,5.21,-,5.18,5.23,2144,5.24,5.18,5.30,5.12,5.41,4.14,21,f,0.43,4.80,4.03,8.93,58.3,9.0,1.76
Aust Leaders,ALF,1.26,-,1.255,1.26,927,1.26,1.26,1.265,1.25,1.265,0.72,7,f,7.66,1.51,5.56,53.65,2.3,1.0,0.8
  opt nov10,ALFO,0.04,-0.1,0.037,0.041,2636,0.04,0.038,0.041,0.037,0.10,0.031,-,,-,-,-,-,-,-,-
Aust United Invest,AUI,7.66,6,7.65,7.78,50,7.70,7.66,7.79,7.60,7.90,5.11,25,f,0.75,7.24,3.26,18.7,41.0,15.0,2
Austock Grp Ltd,ACK,0.25,0.5,0.24,0.25,40,0.25,0.25,0.255,0.245,0.33,0.20,-,,-,0.24,-,-6.58,-,-0.5,-1.96
BBX Hldgs,BBX,0.01,-,0.005,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-
Belmont Hldgs,BET,1.17,-,1.15,-,-,-,-,1.17,1.17,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-
Bentley Capital,BEL,0.29,1,0.28,0.29,320,0.29,0.29,0.29,0.27,0.329,0.213,1,f,10.62,0.43,3.45,10.62,2.7,2.0,7.41
Bisan Ltd,BSN,0.043,-,0.035,0.049,-,-,-,0.043,0.036,0.05,0.03,-,,-,0.04,-,-2.07,-,0.3,7.5
BKI Invest Ltd,BKI,1.30,-,1.295,1.30,1264,1.30,1.29,1.30,1.28,1.325,0.981,5.5,f,1.18,1.41,4.23,6.47,20.1,1.0,0.78
Blue Capital Ltd,BIV,0.026,-,0.023,0.028,-,-,-,0.026,0.023,0.031,0.013,-,,-,0.02,-,-1.23,-,0.3,13.04
Cadence Capital,CDM,0.87,2,0.835,0.865,650,0.87,0.86,0.87,0.83,0.88,0.455,4,f,6.58,1.07,4.60,26.3,3.3,6.0,7.41
Carlton Invest,CIN,17.45,-,17.45,17.49,2,17.45,17.45,17.50,17.20,18.95,13.50,67,f,0.94,20.50,3.84,63,27.7,10.0,0.58
  7% cum pf,CINPA,2.12,-,2.14,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-
Centrepoint Alliance,CAF,0.125,-,0.13,0.15,-,-,-,0.14,0.125,0.20,0.12,-,,-,-,-,-31.06,-,-1.5,-10.71
Century Aust,CYA,0.86,-1.5,0.84,0.875,2518,0.87,0.84,0.88,0.84,0.91,0.735,3.5,f,-,0.99,4.07,-7.74,-,1.5,1.78
Challenger FSG Ltd,CGF,4.31,3,4.25,4.34,22126,4.35,4.27,4.35,4.17,4.50,1.665,13.5,,2.61,3.36,3.13,35.2,12.2,1.0,0.23
Chapmans Ltd,CHP,0.018,-,0.016,0.018,-,-,-,0.018,0.016,0.022,0.011,-,,-,0.02,-,-0.34,-,0.2,12.5
Charter Pacific,CHF,0.052,-,0.05,0.057,-,-,-,0.052,0.048,0.076,0.04,-,,-,0.13,-,-3.16,-,0.2,4
  opt feb11,CHFO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.05,-,0.041,0.05,-,-,-,0.05,0.05,0.115,0.032,-,,-,0.05,-,-17.6,-,-0.2,-3.85
Choiseul Investments   ,CHO,5.04,-3,5.03,5.12,250,5.12,5.04,5.12,5.03,5.28,4.11,21,f,0.78,5.17,4.17,16.4,30.7,2.0,0.4
Clime Capital,CAM,1.055,0.5,1.035,1.055,57,1.055,1.055,1.055,1.03,1.145,0.65,4,f,12.60,1.36,3.79,50.38,2.1,1.5,1.44
Clime Invest,CIW,0.45,-,0.45,0.48,-,-,-,0.45,0.445,0.50,0.175,1,f,5.00,0.44,2.22,5,9.0,-,-
Contango Capital,CCQ,0.79,2.5,0.79,0.80,336,0.80,0.765,0.80,0.765,1.55,0.60,1,f,6.91,1.65,1.27,6.91,11.4,2.5,3.27
Contango Microcap,CTN,1.015,5.5,1.005,1.01,6674,1.015,0.96,1.015,0.935,1.19,0.655,2,f,21.00,1.32,1.97,42,2.4,7.5,7.98
Count Financial,COU,1.39,-0.5,1.385,1.40,1043,1.40,1.37,1.41,1.335,1.60,1.04,7,f,1.52,0.22,5.04,10.64,13.1,4.5,3.35
CS GP100 Aust Tr unt,CSJ,0.975,-,0.975,0.98,-,-,-,0.975,0.975,1.05,0.925,2.62,p,-,0.95,2.69,-3.19,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.905,-0.5,0.905,0.925,900,0.91,0.905,0.91,0.90,0.945,0.875,2.67,,-,0.91,2.95,-5.7,-,-,-
Diversa Ltd,DVA,0.10,0.5,0.10,0.105,12,0.10,0.10,0.10,0.09,0.19,0.08,-,,-,0.02,-,-6,-,1.0,11.11
Diversified United,DUI,3.41,6,3.41,3.48,36,3.41,3.40,3.48,3.35,3.53,2.15,13,f,0.34,3.17,3.81,4.4,77.5,-8.0,-2.29
Djerriwarrh Invest,DJW,4.28,-2,4.28,4.30,445,4.32,4.28,4.40,4.26,4.85,3.45,26,f,-,3.80,6.07,-14.11,-,-3.0,-0.7
DKN Financial Grp,DKN,0.76,-,0.76,0.78,370,0.77,0.76,0.77,0.76,0.85,0.39,4,,1.23,0.07,5.26,4.91,15.5,-1.0,-1.3
Emerging Leaders,ELI,0.90,-,0.90,0.93,-,-,-,0.90,0.895,0.965,0.60,3.75,f,7.17,1.03,4.17,26.88,3.3,-,-
Energy Ventures,EVE,0.045,-,0.043,0.05,2000,0.045,0.045,0.047,0.045,0.095,0.016,-,,-,0.06,-,-1.14,-,-,-
Equities & Freehldgss,EQF,0.225,-,0.23,0.25,-,-,-,0.225,0.225,0.31,0.02,-,,-,0.23,-,24.98,0.9,-,-
Everest Financial,EFG,0.054,-,0.054,0.06,-,-,-,0.054,0.052,0.085,0.05,-,,-,0.10,-,1.3,4.2,0.2,3.85
Excela Ltd,EXA,0.49,-,0.485,0.49,-,-,-,0.49,0.49,0.63,0.47,2,f,-,0.62,4.08,-1.44,-,-,-
Farmworks Aust,FWA,0.20,-,0.20,0.205,-,-,-,0.21,0.175,0.26,0.001,-,,-,-,-,-0.04,-,1.0,5.26
Fat Prophets,FAT,0.93,-0.5,0.93,0.935,175,0.93,0.93,0.935,0.895,0.95,0.65,3,f,-,1.20,3.23,-4.28,-,3.0,3.33
Fiducian Portfolio,FPS,1.44,-,1.45,1.49,-,-,-,1.47,1.44,1.75,0.94,6.75,f,1.43,0.34,4.69,9.63,15.0,-3.0,-2.04
FSA Grp Ltd,FSA,0.39,-,0.38,0.395,-,-,-,0.405,0.38,0.465,0.225,-,,-,0.29,-,7.93,4.9,-0.5,-1.27
Global Masters Fund,GFL,0.83,-,0.85,0.88,-,-,-,0.83,0.83,0.85,0.65,-,,-,1.02,-,-1.04,-,-,-
Global Min,GMI,1.26,-0.5,1.25,1.26,1795,1.27,1.24,1.27,1.235,1.32,0.81,1,f,5.19,1.32,0.79,5.19,24.3,1.5,1.2
Global Resource,GRF,1.70,-,1.70,2.00,-,-,-,1.70,1.70,1.73,1.60,-,,-,1.55,-,-0.36,-,-,-
Grandbridge Ltd,GBA,0.22,3.5,0.20,0.235,1476,0.22,0.20,0.22,0.17,0.23,0.039,-,,-,0.27,-,11.7,1.9,3.0,15.79
Hastings High Yld unt,HHY,1.40,1,1.38,1.43,1297,1.41,1.39,1.41,1.325,1.44,1.02,17.01,,1.38,1.90,12.15,23.53,5.9,6.0,4.48
HFA Accelerator Plus,HAP,0.31,-,0.31,0.33,350,0.31,0.31,0.335,0.31,0.335,0.105,-,,-,0.47,-,10.98,2.8,0.5,1.64
Hillcrest Litigat,HLS,0.08,-,0.08,0.084,8,0.08,0.08,0.08,0.08,0.11,0.075,-,,-,0.08,-,1.26,6.3,-0.5,-5.88
Hunter Hall Global,HHV,0.82,0.5,0.815,0.825,2869,0.825,0.81,0.825,0.805,0.86,0.615,-,,-,1.03,-,18.37,4.5,-1.0,-1.2
Hyperion Flagship,HIP,1.49,1,1.40,1.49,400,1.49,1.48,1.49,1.48,1.50,1.10,8.5,f,-,1.50,5.70,-0.54,-,-,-
IFC Capital Ltd def,IFCDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
IMF (Aust) Ltd,IMF,1.505,2,1.49,1.52,1438,1.52,1.49,1.535,1.48,1.98,1.25,15,f,0.55,0.32,9.97,8.22,18.3,-1.5,-0.99
India Equities Fund,INE,0.495,-1.5,0.495,0.51,1922,0.51,0.495,0.51,0.47,0.597,0.342,-,,-,0.71,-,-1.95,-,2.0,4.21
  opt aug10,INEO,0.11,1.7,0.09,0.10,1445,0.11,0.10,0.11,0.08,0.18,0.05,-,,-,-,-,-,-,3.0,37.5
ING Private Equity,IPE,0.275,-0.5,0.275,0.285,376,0.28,0.275,0.285,0.275,0.315,0.165,-,,-,0.48,-,-3.49,-,0.5,1.85
Investorfirst Ltd,INQ,0.083,0.3,0.083,0.085,3248,0.085,0.083,0.087,0.08,0.15,0.07,-,,-,0.04,-,-1.36,-,-0.2,-2.35
Ipernica Ltd,IPR,0.11,-0.5,0.11,0.115,6070,0.11,0.11,0.115,0.11,0.18,0.06,-,,-,0.04,-,-2.93,-,-0.5,-4.35
Ironbark Capital,IBC,0.45,-,0.45,0.455,-,-,-,0.45,0.445,0.50,0.37,2.5,f,3.07,0.53,5.56,7.68,5.9,0.5,1.12
Katana Capital,KAT,0.715,-7.5,0.715,0.785,178,0.725,0.715,0.79,0.71,0.85,0.45,2,f,15.41,0.96,2.80,30.82,2.3,1.5,2.14
Keybridge Capital,KBC,0.12,-,0.12,0.13,1140,0.125,0.12,0.125,0.115,0.15,0.063,-,,-,0.50,-,-98.55,-,-,-
London City Equities,LCE,0.41,-,0.39,-,-,-,-,0.41,0.41,0.51,0.39,1,,-,0.54,2.44,-0.19,-,-,-
Luminus Systems,LSL,0.016,-,0.011,0.045,-,-,-,0.016,0.016,0.025,0.011,-,,-,-0.01,-,-7.96,-,-,-
Macq Winton ord unt,MWG,1.25,4.5,1.235,1.285,326,1.25,1.225,1.25,1.205,1.31,1.05,-,,-,1.26,-,-2.09,-,-3.5,-2.72
Magellan Flagship,MFF,0.69,0.5,0.685,0.69,7780,0.69,0.675,0.69,0.66,0.69,0.495,-,,-,0.78,-,3.04,22.7,1.5,2.22
Mariner Corp Ltd,MCX,0.006,-0.1,0.006,0.007,4562,0.007,0.006,0.007,0.005,0.018,0.005,-,,-,-,-,-7.48,-,0.1,20
MAX Tr unt,MXQ,0.06,-,0.057,0.063,-,-,-,0.065,0.058,0.09,0.005,-,,-,0.26,-,28.23,0.2,0.2,3.45
Milton Corp,MLT,18.60,-19,18.60,18.80,66,18.95,18.55,18.95,18.13,19.40,14.00,70,f,0.64,17.65,3.76,44.7,41.6,49.0,2.71
Mirrabooka Invest,MIR,1.86,-,1.88,1.90,-,-,-,1.89,1.84,2.28,1.37,10,f,-,1.76,5.38,-6.9,-,1.0,0.54
MMC Contrarian,MMA,0.525,-1.5,0.52,0.54,3384,0.54,0.525,0.55,0.52,0.565,0.375,-,,-,0.66,-,-1.34,-,-2.5,-4.55
Money3 Corp,MNY,0.41,-4,0.41,0.44,125,0.41,0.41,0.45,0.41,0.60,0.39,3.4,f,1.02,0.30,8.29,3.46,11.8,-,-
Multi Channel,MUT,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.025,0.002,-,,-,-,-,-43.27,-,-0.1,-20
Murchison Hldgs,MCH,0.55,-,0.55,0.585,-,-,-,0.60,0.55,0.80,0.49,-,,-,1.28,-,10.13,5.4,-5.0,-8.33
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.165,0.22,180,0.20,0.20,0.20,0.20,0.289,0.164,-,,-,0.09,-,-4.95,-,-,-
Oncard Intl,ONC,0.115,-,0.115,0.12,550,0.115,0.115,0.115,0.10,0.24,0.10,-,,-,0.13,-,0.73,15.8,0.5,4.55
Orchid Capital,ORC,0.023,-,0.023,0.025,-,-,-,0.025,0.023,0.03,0.004,-,,-,0.01,-,0.69,3.3,-0.2,-8
  opt feb12,ORCOA,0.005,-,0.005,-,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
