FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4342.5 at 2011-11-04T16:46:27. Report at Friday, November 4, 2011. Processed Saturday at 2011-11-05T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.023,-,-,-,-,-,-,.026,.021,.038,.016,-,,-,.01,-,.06,38.3,+.1,+4.55,,
Auto Technology,ATJ,.025,-,-,-,-,-,-,.025,.021,.052,.018,-,,-,.02,-,-1.44,-,+.5,+25.00,,
  opt jun12,ATJOA,.01,-,-,-,-,-,-,.01,.01,.01,.003,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.44,-,.42,.51,-,-,-,.44,.44,.60,.40,2.00,f,-,1.19,4.55,-22.30,-,-,Stdy,,
DataDot Tech,DDT,.036,+.2,.031,.035,911,.036,.036,.036,.031,.055,.025,-,,-,.01,-,-.12,-,+.3,+9.09,,
Fleetwood Corp,FWD,12.92,+32,12.85,12.92,2336,12.92,12.75,12.98,11.75,14.25,9.53,73.00,f,1.23,3.52,5.65,90.00,14.4,+102,+8.57,,
Orbital Corp,OEC,.35,-4,.35,.37,591,.355,.35,.39,.35,.46,.18,-,,-,.36,-,3.65,9.6,-4,-10.26,,
Schaffer Corp,SFC,4.00,-,3.85,3.90,-,-,-,4.01,4.00,4.70,3.10,20.00,f,1.75,3.50,5.00,35.10,11.4,-,Stdy,,
Supply Net,SNL,.69,-1,.64,.69,8,.69,.69,.70,.69,.72,.377,5.00,f,1.56,.42,7.25,7.82,8.8,-1,-1.43,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.094,-,-,-,-,-,-,.105,.094,.13,.085,-,,-,.15,-,.41,22.9,-1.1,-10.48,,
Audio Pixels Ltd,AKP,6.80,+40,6.25,6.75,100,6.80,6.59,6.80,6.30,9.65,3.50,-,,-,.20,-,-8.55,-,+19,+2.87,,
Billabong Int'l,BBG,4.16,+4,4.11,4.17,37819,4.19,4.12,4.30,4.06,9.07,2.81,29.00,p,1.63,-.29,6.97,47.40,8.8,-13,-3.03,,
BKM Management,BKM,.004,-,-,-,-,-,-,.004,.004,.012,.003,-,,-,-,-,-.21,-,+.1,+33.33,,
Energio,EIO,.018,-,.018,.019,45563,.018,.017,.019,.016,.073,.009,-,,-,-,-,-.88,-,+.1,+5.88,,
  opt mar13,EIOO,.01,-,-,-,-,-,-,.01,.01,.011,.008,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.315,-1.5,.31,.32,730,.32,.315,.33,.315,.495,.315,-,,-,-,-,3.38,9.3,-3.5,-10.00,,
Funtastic,FUN,.03,-.8,.014,.036,3366,.038,.03,.043,.03,.205,.03,-,,-,-.11,-,-11.20,-,-.6,-16.67,,
Gale Pacific,GAP,.23,-,.23,.255,-,-,-,.255,.23,.255,.165,2.20,f,1.15,.18,9.57,2.54,9.1,-1,-4.17,,
Gazal Corp,GZL,1.78,-,-,-,-,-,-,1.78,1.78,2.20,1.78,13.00,f,1.05,.77,7.30,13.60,13.1,-,Stdy,,
GLG Corp,GLE,.25,-,-,-,-,-,-,.26,.25,.375,.20,-,,-,.47,-,3.40,7.4,-1,-3.85,,
Globe Int'l,GLB,.45,+6,.45,.465,96,.45,.44,.45,.39,.70,.39,5.00,f,.53,.68,11.11,2.63,17.1,+6,+15.38,,
GUD Hldgs,GUD,7.88,+14,7.80,7.93,1648,7.97,7.80,7.97,7.58,10.73,6.84,64.00,f,.91,1.25,8.12,58.10,13.6,+6,+.77,,
Guinness Peat,GPG,.465,+.5,.465,.475,2467,.47,.465,.48,.46,.66,.445,1.74,,2.29,.74,3.74,3.99,11.7,-1.5,-3.12,,
Island Sky Aust,ISK,.005,-,.005,.006,500,.005,.005,.006,.005,.017,.004,-,,-,-,-,-1.79,-,-.1,-16.67,,
  opt nov11,ISKO,.01,-,-,-,-,-,-,.01,.01,.025,.01,-,,-,-,-,-,-,-,Stdy,,
Kresta Hldgs,KRS,.215,-2.5,.215,.22,6,.215,.215,.24,.215,.35,.205,.50,,-,.11,2.33,-.54,-,-2.5,-10.42,,
McPherson's,MCP,2.26,+1,2.26,2.30,740,2.29,2.25,2.30,2.23,3.40,2.19,26.00,f,1.04,.30,11.50,27.10,8.3,-2,-.88,,
Merchant House,MHI,.145,-.5,.11,.155,38,.145,.145,.15,.145,.19,.115,1.00,,2.86,.24,6.90,2.86,5.1,-.5,-3.33,,
Mesbon China Nylon,MES,.19,+.5,.175,.19,120,.19,.19,.205,.185,.325,.12,-,,-,.34,-,4.53,4.2,+1,+5.56,,
Mothercare,MLC,.115,-,-,-,-,-,-,.125,.11,.375,.11,-,,-,.03,-,-11.09,-,-1,-8.00,,
Photo-Me Aust,PTO,.002,-,-,-,-,-,-,.002,.002,.006,.001,-,,-,-,-,-.70,-,-,Stdy,,
Quantum Energy,QTM,.022,-.2,.021,.024,500,.022,.022,.026,.022,.095,.019,-,,-,.01,-,-.97,-,+.1,+4.76,,
Shenhua Int'l,SHU,.32,-,.27,.31,-,-,-,.32,.315,.46,.27,2.50,,4.16,.39,7.81,10.40,3.1,+.5,+1.59,,
Tamawood,TWD,2.50,+14,2.43,2.50,21,2.50,2.50,2.50,2.36,2.97,1.99,21.00,f,.83,.94,8.40,17.37,14.4,+2,+.81,,
Treyo Leisure,TYO,.335,-,-,-,-,-,-,.335,.335,.335,.335,-,,-,.11,-,1.17,28.6,-,Stdy,,
TWT Grp,TWT,.051,-,.046,.079,-,-,-,.051,.051,.07,.05,-,,-,.59,-,.01,510.0,-,Stdy,,
UnderCoverWear,UCW,.036,-,-,-,-,-,-,.037,.035,.14,.035,-,,-,.03,-,-37.42,-,+.1,+2.86,,
VMoto,VMT,.021,-,.02,.022,2200,.021,.021,.023,.019,.12,.015,-,,-,.01,-,-.79,-,-.5,-19.23,,
Waterco,WAT,1.30,-4,1.30,1.33,62,1.33,1.30,1.38,1.30,1.65,1.01,9.00,f,1.09,1.21,6.92,9.80,13.3,-9,-6.47,,
Yanghao Int'l,YHL,.10,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-.67,-,13.58,.7,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.51,-,.50,.55,-,-,-,.51,.51,.55,.45,4.00,f,1.35,.09,7.84,5.40,9.4,-,Stdy,,
Ainsworth Game Tech,AGI,.37,+2.5,.355,.39,45,.37,.37,.37,.345,.48,.135,-,,-,.09,-,8.00,4.6,+2,+5.71,,
Aircruising Aust,AIG,.08,-,-,.08,-,-,-,.08,.08,.08,.035,-,,-,-.16,-,-5.00,-,-,Stdy,,
Ardent Leisure Grp,AAD,1.055,+2.5,1.045,1.055,9565,1.065,1.04,1.11,1.015,1.59,.955,11.50,,1.00,.90,10.90,11.51,9.2,-4.5,-4.09,,
Aristocrat Leisure,ALL,2.40,+4,2.37,2.41,15600,2.47,2.37,2.47,2.25,3.72,1.88,4.00,,2.48,.17,1.67,9.90,24.2,+11,+4.80,,
Artist & Entertain,AEM,.005,-,.004,.006,-,-,-,.005,.005,.015,.005,-,,-,-,-,-.38,-,-,Stdy,,
Collins Foods,CKF,1.205,+.5,1.20,1.21,39711,1.285,1.205,1.93,1.16,2.48,1.16,-,,-,-,-,-,-,-69.5,-36.58,,
Corporate Travel,CTD,1.93,+3,1.93,1.985,287,1.95,1.91,2.00,1.90,2.16,1.43,5.00,f,2.70,.42,2.59,13.50,14.3,+3,+1.58,,
Crown,CWN,8.13,+27,8.05,8.19,11377,8.20,8.03,8.23,7.83,9.20,7.45,37.00,p,1.20,3.14,4.55,44.29,18.4,-13,-1.57,,
Domino's Pizza,DMP,7.12,+27,7.12,7.20,715,7.20,7.00,7.20,6.53,7.45,5.25,21.90,f,1.43,.71,3.08,31.30,22.7,+43,+6.43,,
eBet,EBT,.036,-.4,.037,.049,4028,.04,.036,.04,.036,.083,.033,-,,-,.01,-,-2.71,-,-.4,-10.00,,
Echo Entertainment,EGP,3.87,+10,3.75,3.89,24054,3.90,3.82,3.90,3.60,4.52,3.43,-,,-,-,-,-,-,+5,+1.31,,
Eumundi Grp,EBG,.056,-,-,-,-,-,-,.056,.056,.07,.048,-,,-,.12,-,1.53,3.7,-.1,-1.75,,
Flight Centre,FLT,19.83,+76,19.81,19.92,2785,20.20,19.78,20.20,18.96,25.12,16.01,84.00,f,1.67,3.95,4.24,140.00,14.2,-14,-.70,,
G8 Education,GEM,.50,-,.49,.50,2414,.50,.50,.50,.50,1.08,.41,4.00,,1.33,-.13,8.00,5.31,9.4,-,Stdy,,
Integrated Legal,IAW,.11,-,-,-,-,-,-,.12,.11,.15,.10,.90,f,1.57,-,8.18,1.41,7.8,-.5,-4.35,,
InvoCare,IVC,7.07,+17,6.88,7.08,1324,7.10,6.98,7.10,6.85,7.73,6.25,28.75,f,.86,.28,4.07,24.60,28.7,+11,+1.58,,
Jetset Travelworld,JET,.75,-,.75,.77,245,.75,.75,.75,.75,1.027,.602,2.00,f,2.50,.02,2.67,4.99,15.0,-,Stdy,,
Kip McGrath Edu Cntr,KME,.028,-,-,-,-,-,-,.028,.028,.24,.016,-,,-,-.14,-,-16.83,-,-,Stdy,,
Macro Corp,MAC,.01,-,-,-,-,-,-,.01,.01,.031,.002,-,,-,.03,-,-3.20,-,-,Stdy,,
