Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4721.2 at 16:47 4/12/2009  Report at 19:05 Friday 4/12/2009. Processed 19:31 Friday 4/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Sthn Uranium,SNU,0.082,-,0.085,0.093,-,-,-,0.085,0.075,0.175,0.041,-,,-,-,-,-2.17,-,0.6,7.89
Strategic Energy,SER,0.023,-,0.022,0.023,1457,0.025,0.023,0.025,0.021,0.033,0.009,-,,-,-,-,-0.72,-,-,-
Strike Oil Ltd,STX,0.26,-0.5,0.26,0.27,4863,0.275,0.26,0.275,0.26,0.30,0.091,-,,-,-,-,3.11,8.4,-0.5,-1.89
Stuart Pet Ltd,STU,0.54,-1,0.53,0.54,286,0.55,0.54,0.58,0.54,0.84,0.21,2,,-,0.47,3.70,-41,-,-5.0,-8.47
Sun Res NL,SUR,0.072,-0.1,0.07,0.072,4211,0.073,0.07,0.075,0.066,0.11,0.026,-,,-,-,-,-1.21,-,-0.2,-2.7
Sundance Energy,SEA,0.105,0.7,0.10,0.11,145,0.105,0.099,0.125,0.098,0.175,0.03,-,,-,-,-,-4.9,-,0.5,5
Sunset Energy Ltd,SEY,0.145,-,0.15,0.17,100,0.145,0.145,0.17,0.14,0.20,0.04,-,,-,-,-,-1.5,-,-0.5,-3.33
Syngas Ltd,SYS,0.037,-,0.037,0.041,203,0.037,0.037,0.044,0.036,0.081,0.021,-,,-,-,-,-0.6,-,-0.7,-15.91
  opt dec09,SYSO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.02,0.001,-,,-,-,-,-,-,-,-
Tap Oil Ltd,TAP,1.07,-,1.055,1.07,3630,1.075,1.055,1.09,1.01,1.45,0.555,-,,-,0.72,-,-7.13,-,5.5,5.42
Target Energy,TEX,0.062,-0.3,0.062,0.067,12172,0.065,0.061,0.076,0.061,0.117,0.025,-,,-,-,-,-2.1,-,-,-
  opt oct12,TEXOB,0.029,0.4,0.025,0.029,200,0.029,0.029,0.036,0.025,0.037,0.005,-,,-,-,-,-,-,-0.1,-3.33
Texon Pet Ltd,TXN,0.325,-1,0.32,0.34,1253,0.34,0.325,0.355,0.325,0.38,0.10,-,,-,-,-,-6.61,-,-3.5,-9.72
Top End Uranium,TEU,0.125,0.5,0.115,0.15,125,0.125,0.12,0.125,0.12,0.15,0.051,-,,-,-,-,-3.97,-,0.5,4.17
Toro Energy Ltd,TOE,0.15,-,0.145,0.15,14420,0.15,0.145,0.15,0.145,0.285,0.09,-,,-,-,-,-13.09,-,0.5,3.45
Transerv Energy,TSV,0.014,-,0.014,0.015,1500,0.014,0.014,0.015,0.014,0.038,0.013,-,,-,-,-,-0.05,-,-0.1,-6.67
U308 Ltd,UTO,0.15,-,0.14,0.15,-,-,-,0.15,0.135,0.173,0.048,-,,-,-,-,-1.76,-,1.5,11.11
United Orogen,UOG,0.041,-,0.04,0.045,1087,0.041,0.041,0.041,0.041,0.05,0.026,-,,-,-,-,-2.57,-,0.1,2.5
  opt aug10,UOGO,0.006,-,0.004,0.011,-,-,-,0.006,0.006,0.02,0.005,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.19,-1,0.19,0.195,1017,0.20,0.19,0.20,0.19,0.295,0.055,-,,-,-,-,-0.64,-,-1.0,-5
  opt jun12,UULOA,0.05,-,0.05,0.06,-,-,-,0.051,0.05,0.08,0.03,-,,-,-,-,-,-,0.3,6.38
Uranex NL,UNX,0.265,-0.5,0.265,0.27,597,0.275,0.265,0.29,0.265,0.58,0.11,-,,-,-,-,-2.59,-,-1.5,-5.36
Uranium Equities,UEQ,0.165,0.5,0.155,0.165,3321,0.165,0.15,0.175,0.15,0.28,0.052,-,,-,-,-,-3.41,-,1.5,10
Uranium Explore,UXA,0.095,-,0.095,0.099,5175,0.098,0.094,0.10,0.093,0.20,0.036,-,,-,-,-,-6.67,-,-0.1,-1.04
Uraniumsa Ltd,USA,0.235,-,0.22,0.235,2876,0.235,0.22,0.24,0.175,0.295,0.023,-,,-,-,-,-4,-,3.5,17.5
  opt jan10,USAO,0.018,-,0.008,0.017,-,-,-,0.018,0.006,0.055,0.001,-,,-,-,-,-,-,0.1,5.88
Victoria Pet,VPE,0.32,-2.5,0.315,0.32,11155,0.33,0.31,0.345,0.31,0.495,0.155,-,,-,-,-,-2.48,-,-2.0,-5.88
  opt jan10,VPEO,0.062,-3,0.05,0.068,6490,0.079,0.05,0.094,0.05,0.255,0.032,-,,-,-,-,-,-,-3.2,-34.04
Wasabi Energy Ltd,WAS,0.019,-,0.019,0.02,9476,0.02,0.018,0.02,0.018,0.028,0.006,-,,-,-,-,-1.62,-,-0.1,-5
Western Uranium,WTN,0.42,2,0.405,0.42,2090,0.42,0.40,0.42,0.33,0.42,0.035,-,,-,-,-,-2.01,-,9.5,29.23
  opt jun10,WTNO,0.19,-,0.19,0.195,689,0.195,0.19,0.20,0.135,0.20,0.002,-,,-,-,-,-,-,7.0,58.33
Westralian Gas & Pwr,WGP,0.023,0.1,0.022,0.023,1000,0.023,0.023,0.025,0.022,0.04,0.018,-,,-,-,-,-2.07,-,-0.2,-8
  opt oct11,WGPOA,0.005,-,0.004,0.008,-,-,-,0.007,0.005,0.01,0.003,-,,-,-,-,-,-,-0.2,-28.57
Westside Corp,WCL,0.435,-0.5,0.435,0.445,580,0.44,0.435,0.46,0.435,0.705,0.265,-,,-,-,-,-3.87,-,-,-
Whinnen Res,WWW,0.09,-,0.09,0.115,-,-,-,0.09,0.08,0.17,0.023,-,,-,-,-,-3.55,-,1.0,12.5
White Canyon Uranium,WCU,0.23,0.5,0.22,0.23,684,0.23,0.225,0.235,0.215,0.445,0.06,-,,-,-,-,-0.57,-,2.5,12.2
  opt jan10,WCUO,0.021,0.1,0.022,0.025,428,0.021,0.021,0.023,0.02,0.165,0.011,-,,-,-,-,-,-,-0.2,-8.7
Whitehaven Coal,WHC,4.60,19,4.56,4.63,18209,4.67,4.49,4.67,4.18,4.67,0.96,8.5,f,7.12,1.68,1.85,60.5,7.6,35.0,8.24
Wildhorse Energy,WHE,0.365,-1.5,0.35,0.365,5165,0.38,0.32,0.445,0.32,0.70,0.044,-,,-,-,-,-9.8,-,-6.5,-15.12
Woodside Pet,WPL,49.10,-26,49.01,49.12,16823,49.79,48.94,50.25,48.50,54.32,30.66,110,f,2.18,11.33,2.24,240,20.5,100.0,2.08
Yellow Rock,YRR,0.053,-0.7,0.052,0.06,2935,0.059,0.053,0.067,0.053,0.092,0.035,-,,-,-,-,-11.56,-,-1.2,-18.46
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,21.98,-22,21.90,21.98,43234,22.08,21.80,22.40,21.63,25.25,11.83,102,f,1.67,10.72,4.64,170.4,12.9,79.0,3.73
Bank of Qld,BOQ,11.71,-19,11.67,11.74,4817,11.84,11.60,11.90,10.65,13.49,6.228,52,f,1.46,6.62,4.44,75.9,15.4,119.0,11.31
Bendigo & Adelaide,BEN,8.74,-30,8.72,8.79,6313,8.93,8.74,9.04,8.44,12.157,5.733,43,f,0.60,4.03,4.92,25.6,34.1,30.0,3.55
C'wlth Bank  of Aust ,CBA,53.96,-15,53.95,53.99,34644,54.38,53.52,55.14,51.51,56.24,24.03,228,f,1.44,13.65,4.23,328.5,16.4,336.0,6.64
Firstfolio Ltd,FFF,0.067,0.2,0.067,0.069,10400,0.07,0.065,0.07,0.06,0.07,0.019,-,,-,-0.07,-,0.79,8.5,0.6,9.84
  rts11decd,FFFR,0.013,0.3,0.013,0.035,750,0.013,0.012,0.013,0.01,0.013,0.01,-,,-,-,-,-,-,-,-
Homeloans Ltd,HOM,0.61,1,0.60,0.625,120,0.61,0.61,0.62,0.60,0.84,0.30,7,f,1.03,0.53,11.48,7.2,8.5,-1.0,-1.61
Mortgage Choice,MOC,1.31,-,1.31,1.32,535,1.32,1.31,1.33,1.30,1.40,0.69,10.25,f,2.20,0.54,7.82,22.6,5.8,-1.5,-1.13
Mystate Ltd,MYS,2.76,-1,2.76,2.81,406,2.81,2.75,2.81,2.75,3.10,2.60,-,f,-,-,-,-,-,-1.0,-0.36
National Aust Bank,NAB,28.10,-58,28.05,28.10,49023,28.47,27.95,29.09,27.61,32.37,15.85,146,f,1.80,12.66,5.20,262.7,10.7,109.0,4.04
RHG Ltd,RHG,0.635,2.5,0.62,0.635,5248,0.635,0.615,0.66,0.61,0.75,0.125,-,,-,0.72,-,35.5,1.8,-2.5,-3.79
Rock Bld perm.,ROK,2.49,1,2.49,2.50,35,2.49,2.49,2.52,2.45,3.10,2.13,18.5,f,1.21,1.84,7.43,22.3,11.2,-2.0,-0.8
Westpac Banking,WBC,24.04,-42,24.04,24.14,49938,24.43,23.84,24.67,23.60,27.57,14.40,116,f,1.08,7.89,4.83,125.3,19.2,91.0,3.93
Wide Bay Aust Ltd,WBB,9.39,3,9.38,9.45,31,9.45,9.36,9.45,9.16,9.88,5.55,60,f,0.94,3.49,6.39,56.41,16.6,9.0,0.97
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.315,-,0.29,0.315,36883,0.315,0.31,0.34,0.31,0.37,0.125,1.3,f,4.15,0.35,4.13,5.4,5.8,-2.5,-7.35
Flexigrp Ltd,FXL,1.67,-1,1.665,1.67,361,1.675,1.625,1.75,1.555,1.795,0.22,6,f,2.40,0.11,3.59,14.4,11.6,7.5,4.7
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.39,-2.5,1.36,1.39,651,1.41,1.38,1.415,1.335,1.44,0.90,9,f,-,1.42,6.47,-21.34,-,4.5,3.35
Adelaide Managed unt,AYT,1.35,1.5,1.35,1.365,330,1.35,1.34,1.35,1.31,1.76,1.10,15.47,,0.81,1.79,11.46,12.59,10.7,4.0,3.05
Advanced Share,ASW,0.345,-,0.325,0.40,41,0.345,0.345,0.345,0.325,0.36,0.15,2,f,1.05,0.09,5.80,2.1,16.4,2.5,7.81
Alternative Invest unt,AIQ,1.06,-,1.01,1.07,96,1.06,1.06,1.07,1.06,1.45,0.575,47,,-,1.43,44.34,-33.96,-,-4.0,-3.64
Amcil Ltd,AMH,0.675,-,0.675,0.68,12,0.675,0.675,0.69,0.67,0.72,0.43,2,f,1.31,0.72,2.96,2.63,25.7,0.5,0.75
AMP Capital China unt,AGF,1.09,1,1.08,1.09,1224,1.09,1.075,1.09,1.06,1.265,0.73,3.9,,1.12,1.27,3.58,4.35,25.1,3.0,2.83
APN Prop Grp,APD,0.345,-,0.345,0.36,-,-,-,0.38,0.335,0.41,0.09,3,,-,0.20,8.70,-18.08,-,-3.5,-9.21
Argo Invest,ARG,6.70,5,6.65,6.70,862,6.70,6.62,6.72,6.59,6.91,4.52,27,f,-,6.26,4.03,-11.1,-,11.0,1.67
Asian Masters Fund,AUF,0.98,-,0.99,1.00,300,0.98,0.98,0.98,0.98,1.05,0.77,-,,-,0.95,-,0.76,128.9,-,-
Astra Capital Ltd,AKR,0.80,-,0.78,0.85,-,-,-,0.80,0.795,1.10,0.008,-,,-,1.60,-,-0.03,-,-,-
ASX Ltd,ASX,33.10,-23,33.07,33.19,8212,33.28,33.01,33.97,32.81,37.90,23.52,164.9,f,1.11,2.66,4.98,183.2,18.1,40.0,1.22
Aurora Buy-Write def,ABWDA,-,-,1.225,1.235,-,-,-,-,-,-,-,-,,-,7.25,-,-57.97,-,-,-
Aurora Global Tr def,AIBDA,1.13,-,1.13,1.25,-,-,-,1.13,1.13,1.13,1.13,-,,-,8.07,-,-13.91,-,-,-
Aurora Sandringham ,AOD,1.11,-,1.10,1.11,1242,1.11,1.10,1.11,1.095,1.23,1.055,5,f,-,1.08,4.50,-6.57,-,2.0,1.83
Aust Ethical,AEF,33.47,-,31.00,33.00,-,-,-,34.70,33.47,37.00,17.00,147,f,0.83,8.53,4.39,121.6,27.5,-123.0,-3.54
Aust Foundation,AFI,5.14,-5,5.12,5.14,2244,5.21,5.13,5.25,5.13,5.35,3.45,21,f,0.51,4.77,4.09,10.61,48.4,-8.0,-1.53
Aust Leaders,ALF,1.19,-0.5,1.18,1.195,100,1.19,1.19,1.22,1.18,1.265,0.55,5,f,2.37,1.55,4.20,11.85,10.0,-0.5,-0.42
  opt nov10,ALFO,0.051,-0.1,0.048,0.052,936,0.051,0.048,0.052,0.046,0.10,0.045,-,,-,-,-,-,-,0.4,8.51
Aust United Invest,AUI,7.05,-,7.05,7.54,-,-,-,7.05,7.05,7.90,4.25,25,f,0.56,7.19,3.55,14,50.4,-3.0,-0.42
Austock Grp Ltd,ACK,0.30,-,0.30,0.325,-,-,-,0.30,0.30,0.35,0.15,1,,-,0.19,3.33,-17.6,-,-2.5,-7.69
BBX Hldgs,BBX,0.02,-,-,0.03,-,-,-,0.02,0.02,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.155,-,1.15,-,-,-,-,1.155,1.155,1.99,1.10,12.5,,0.02,1.77,10.82,0.19,607.9,-,-
Bentley Capital,BEL,0.285,-,0.285,0.295,99,0.285,0.285,0.295,0.28,0.329,0.194,-,f,-,0.43,-,-1.46,-,-1.0,-3.39
Bisan Ltd,BSN,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.06,0.02,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.27,-,1.27,1.28,150,1.27,1.27,1.28,1.26,1.33,0.79,6,f,1.06,1.39,4.72,6.34,20.0,-,-
Blue Capital Ltd,BIV,0.013,-,0.015,0.019,-,-,-,0.019,0.013,0.196,0.013,-,,-,0.03,-,-0.79,-,-0.6,-31.58
Cadence Capital,CDM,0.80,-,0.80,0.83,-,-,-,0.815,0.80,0.88,0.43,2,f,-,1.11,2.50,-13.8,-,-,-
Carlton Invest,CIN,18.10,-,18.10,18.50,40,18.55,18.10,18.55,18.10,18.95,12.00,67,f,0.91,20.88,3.70,61,29.7,-45.0,-2.43
  7% cum pf,CINPA,2.11,-,2.09,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.17,-,0.17,0.18,1000,0.17,0.17,0.185,0.17,0.22,0.12,-,,-,0.21,-,-32.59,-,-1.5,-8.11
Century Aust,CYA,0.86,-,0.855,0.87,2168,0.86,0.86,0.89,0.86,0.91,0.56,4.5,,-,1.02,5.23,-14.26,-,-,-
Challenger FSG Ltd,CGF,4.18,-10,4.15,4.21,52583,4.38,4.08,4.38,4.04,4.38,0.865,12.5,,-,1.81,2.99,-16.2,-,16.0,3.98
Chapmans Ltd,CHP,0.014,-,0.015,0.017,-,-,-,0.014,0.014,0.026,0.011,-,,-,0.02,-,-1.7,-,-,-
Charter Pacific,CHF,0.063,-0.1,0.063,0.064,30,0.063,0.063,0.064,0.063,0.076,0.04,-,,-,0.12,-,-9.1,-,-0.1,-1.56
  opt feb11,CHFO,0.003,-,0.002,0.008,-,-,-,0.003,0.003,0.013,0.003,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.085,-,0.066,0.08,-,-,-,0.093,0.085,0.115,0.02,-,,-,0.05,-,-19.36,-,-0.8,-8.6
Choiseul Investments   ,CHO,5.03,-5,5.03,5.07,140,5.03,5.02,5.09,5.00,5.20,3.53,22,f,0.99,5.27,4.37,21.7,23.2,4.0,0.8
Clime Capital,CAM,1.08,-,1.08,1.09,201,1.08,1.08,1.08,1.05,1.145,0.55,2,f,0.92,1.37,1.85,1.84,58.7,2.5,2.37
Clime Invest,CIW,0.44,1.5,0.44,0.45,167,0.44,0.44,0.44,0.425,0.46,0.166,0.35,f,-,0.40,0.80,-5.8,-,1.5,3.53
Contango Capital,CCQ,0.80,-,0.80,0.82,165,0.81,0.80,0.81,0.80,1.55,0.504,2,,-,1.67,2.50,-25.39,-,2.0,2.56
Contango Microcap,CTN,1.03,-,1.025,1.04,234,1.05,1.03,1.05,0.90,1.19,0.47,4,,-,1.50,3.88,-43.1,-,-,-
Count Financial,COU,1.36,1,1.36,1.37,395,1.36,1.35,1.36,1.315,1.60,0.73,7,f,1.09,0.18,5.15,7.6,17.9,3.0,2.26
CS GP100 Aust Tr unt,CSJ,0.97,-,0.985,1.02,-,-,-,0.97,0.97,1.05,0.925,2.35,p,-,0.96,2.42,-10.5,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.915,1.5,0.905,0.915,-,0.915,0.915,0.915,0.90,0.98,0.87,2.66,,-,0.89,2.91,-8.24,-,1.5,1.67
Diversa Ltd,DVA,0.11,-,0.11,0.16,-,-,-,0.11,0.11,0.19,0.008,-,,-,0.05,-,-4.9,-,0.5,4.76
Diversified United,DUI,3.16,1,3.14,3.16,6,3.16,3.16,3.16,3.10,3.22,1.945,13,f,-,3.17,4.11,-2.5,-,6.0,1.94
Djerriwarrh Invest,DJW,4.44,-6,4.44,4.50,914,4.50,4.44,4.55,4.44,4.55,2.95,26,f,-,3.87,5.86,-6.85,-,-5.0,-1.11
DKN Financial Grp,DKN,0.635,-,0.635,0.66,1161,0.635,0.635,0.64,0.635,0.78,0.30,2,f,-,0.07,3.15,-8.28,-,-,-
Emerging Leaders,ELI,0.90,-,0.90,0.925,-,-,-,0.90,0.90,0.965,0.45,3.75,,-,1.08,4.17,-17.75,-,1.0,1.12
Energy Ventures,EVE,0.061,-0.1,0.061,0.062,500,0.061,0.061,0.065,0.061,0.095,0.007,-,,-,0.08,-,-1.6,-,0.1,1.67
Equities & Freehldgss,EQF,0.29,-,0.25,-,-,-,-,0.295,0.28,0.30,0.02,-,,-,0.37,-,-26.4,-,-0.5,-1.69
Everest Financial,EFG,0.063,0.3,0.058,0.063,3378,0.063,0.058,0.063,0.058,0.091,0.048,-,,-,0.09,-,-69.97,-,0.1,1.61
Fat Prophets,FAT,0.90,-,0.90,0.92,-,-,-,0.91,0.88,0.945,0.525,2.75,,-,1.15,3.06,-7.2,-,2.5,2.86
Fiducian Portfolio,FPS,1.55,-,1.52,1.55,-,-,-,1.55,1.52,1.75,0.912,6.75,f,1.49,0.31,4.35,10.09,15.4,-,-
Fox Invest Ltd,FXI,0.59,-,0.50,0.58,-,-,-,0.61,0.58,0.67,0.425,-,,-,0.66,-,-39,-,-2.0,-3.28
FSA Grp Ltd,FSA,0.375,-,0.38,0.385,-,-,-,0.385,0.375,0.465,0.175,-,,-,0.24,-,7.66,4.9,-0.5,-1.32
Global Masters Fund,GFL,0.69,-,0.69,0.77,-,-,-,0.69,0.69,0.88,0.60,-,,-,0.88,-,-0.52,-,-,-
Global Min,GMI,1.21,-,1.20,1.21,1512,1.21,1.17,1.21,1.16,1.23,0.655,6,,-,1.22,4.96,-34.05,-,4.0,3.42
Global Resource,GRF,1.64,-,1.64,1.66,-,-,-,1.64,1.64,1.66,1.60,-,,-,-,-,-,-,-,-
Grandbridge Ltd,GBA,0.125,-,0.13,0.15,-,-,-,0.13,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,-1.0,-7.41
Hastings High Yld unt,HHY,1.31,3,1.30,1.31,1800,1.335,1.295,1.335,1.185,1.43,0.85,17.01,,0.73,1.83,12.98,12.4,10.6,12.0,10.08
HFA Accelerator Plus,HAP,0.295,0.5,0.285,0.295,150,0.295,0.285,0.295,0.28,0.33,0.068,1.5,,-,0.45,5.08,-79.25,-,-,-
Hillcrest Litigat,HLS,0.083,-,0.084,0.105,-,-,-,0.083,0.083,0.11,0.052,-,,-,0.09,-,2.59,3.2,-0.7,-7.78
Hunter Hall Global,HHV,0.815,-0.5,0.815,0.82,939,0.82,0.81,0.825,0.805,0.855,0.48,-,,-,1.02,-,-17.56,-,-0.5,-0.61
Hyperion Flagship,HIP,1.40,-,1.40,1.94,135,1.40,1.40,1.40,1.37,1.50,1.00,8.5,f,-,1.50,6.07,-2.42,-,4.0,2.94
IFC Capital Ltd,IFC,0.07,-,0.066,0.10,-,-,-,0.07,0.07,0.10,0.02,-,,-,0.10,-,-10.9,-,-,-
IMF (Aust) Ltd,IMF,1.765,1.5,1.745,1.765,548,1.78,1.75,1.815,1.74,1.98,0.75,15,f,1.16,0.27,8.50,17.35,10.2,-3.5,-1.94
India Equities Fund,INE,0.485,-,0.47,0.485,880,0.485,0.475,0.49,0.46,0.597,0.222,-,,-,0.67,-,-16.95,-,-,-
  opt aug10,INEO,0.12,-0.5,0.12,0.125,100,0.12,0.12,0.125,0.12,0.18,0.085,-,,-,-,-,-,-,-1.0,-7.69
ING Private Equity,IPE,0.295,-,0.29,0.30,218,0.295,0.295,0.295,0.29,0.397,0.154,5.4,,-,0.46,18.31,-20.18,-,0.5,1.72
Integrated Res,IRG,0.015,-,0.015,0.016,-,-,-,0.016,0.014,0.029,0.002,-,,-,-,-,-0.17,-,-,-
Investorfirst Ltd,INQ,0.13,-0.5,0.13,0.14,1700,0.135,0.13,0.14,0.12,0.15,0.05,-,,-,0.04,-,-1.23,-,1.0,8.33
Ipernica Ltd,IPR,0.16,-,0.15,0.16,5950,0.16,0.14,0.18,0.13,0.18,0.043,1,,-,0.05,6.25,-1.56,-,3.0,23.08
Ironbark Capital,IBC,0.465,-,0.465,0.47,92,0.465,0.465,0.465,0.465,0.50,0.35,2.5,f,-,0.54,5.38,-2.5,-,-,-
K2 Asset Mgmt,KAM,0.77,-4,0.77,0.79,841,0.81,0.77,0.82,0.66,0.82,0.10,-,,-,0.03,-,0.96,80.2,9.0,13.24
Katana Capital,KAT,0.73,-,0.73,0.76,-,-,-,0.73,0.72,0.80,0.35,0.5,f,-,0.98,0.68,-18.53,-,1.5,2.1
Keybridge Capital,KBC,0.085,0.2,0.085,0.09,2734,0.09,0.085,0.09,0.08,0.24,0.063,7.6,,-,0.62,89.41,-75.05,-,0.1,1.19
London City Equities,LCE,0.44,-,0.31,0.46,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,-,-
Luminus Systems,LSL,0.012,-,0.012,0.05,-,-,-,0.012,0.012,0.03,0.005,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.24,-1,1.24,1.25,400,1.25,1.24,1.25,1.20,1.26,1.07,-,,-,1.24,-,-4.23,-,-,-
Magellan Fin Grp,MFG,0.785,-0.5,0.785,0.79,708,0.79,0.785,0.80,0.78,0.90,0.32,-,,-,0.66,-,-8.5,-,0.5,0.64
  opt jun11,MFGOB,0.105,-,0.03,-,-,-,-,0.105,0.105,0.105,0.105,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.047,-,0.057,-,-,-,-,0.047,0.047,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.625,0.5,0.62,0.625,1258,0.625,0.62,0.625,0.59,0.625,0.40,-,,-,0.69,-,-3.96,-,3.0,5.04
MAX Tr unt,MXQ,0.071,-0.1,0.062,0.072,699,0.071,0.07,0.073,0.056,0.09,0.002,1.86,,-,0.22,26.20,-45.1,-,0.6,9.23
Milton Corp,MLT,17.99,-,17.72,17.98,131,17.99,17.72,18.05,17.49,18.18,12.00,78,f,0.74,17.91,4.34,57.7,31.2,49.0,2.8
Mirrabooka Invest,MIR,2.03,3,2.00,2.03,484,2.03,2.00,2.05,1.98,2.15,1.14,10,f,-,1.82,4.93,-5.44,-,3.0,1.5
MMC Contrarian,MMA,0.44,-,0.44,0.455,465,0.44,0.44,0.46,0.44,0.505,0.34,-,,-,5.68,-,-2.7,-,-2.0,-4.35
Money3 Corp,MNY,0.45,-,0.45,-,-,-,-,0.45,0.45,0.45,0.30,3.3,f,1.06,0.28,7.33,3.51,12.8,-,-
Multi Channel,MUT,0.003,-,0.003,0.004,-,-,-,0.005,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-,-
Murchison Hldgs,MCH,0.69,-,0.55,0.65,-,-,-,0.69,0.69,1.05,0.52,-,,-,1.34,-,9.67,7.1,-,-
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.20,0.22,10,0.20,0.20,0.22,0.195,0.289,0.144,-,,-,0.05,-,-20.48,-,-1.6,-7.61
Oncard Intl,ONC,0.145,-1.5,0.145,0.165,598,0.155,0.14,0.17,0.14,0.24,0.081,-,,-,-,-,2.8,5.2,-1.0,-6.45
Orchid Capital,ORC,0.017,-,0.021,0.025,-,-,-,0.017,0.016,0.017,0.003,-,,-,0.01,-,-0.51,-,0.1,6.25
  opt feb12,ORCOA,0.004,-,0.005,-,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,0.3,300
Orion Equities,OEQ,0.57,-,0.55,0.60,-,-,-,0.57,0.555,0.64,0.335,0.5,,-,1.63,0.88,-67.3,-,-,-
Over Fifty Grp,OFG,0.88,0.5,0.90,0.93,32,0.93,0.88,0.93,0.875,1.09,0.26,3,,-,0.43,3.41,-21.34,-,-2.0,-2.22
Ozgrowth Ltd,OZG,0.165,0.5,0.16,0.17,240,0.165,0.165,0.165,0.16,0.17,0.09,0.2,,-,0.23,1.21,-0.95,-,0.5,3.13
Peters MacGregor,PET,0.65,-,0.65,0.67,-,-,-,0.66,0.645,0.68,0.455,1.5,,-,0.91,2.31,-12.77,-,0.5,0.78
Plan B Grp Hld,PLB,0.81,-,0.66,0.785,-,-,-,0.81,0.81,0.82,0.45,2.3,f,0.56,0.06,2.84,1.28,63.3,-,-
Platinum Capital,PMC,1.55,-7,1.555,1.59,924,1.60,1.55,1.65,1.55,1.85,1.10,10,f,1.47,1.32,6.45,14.74,10.5,-9.5,-5.78
Premium Investors,PRV,0.80,-,0.79,0.80,190,0.80,0.80,0.805,0.775,0.93,0.41,3.5,f,-,0.86,4.38,-17.65,-,2.0,2.56
Prime Financial,PFG,0.215,-0.5,0.215,0.225,380,0.215,0.215,0.22,0.21,0.25,0.065,1.4,,0.57,0.14,6.51,0.8,26.9,0.5,2.38
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.10,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.14,-,0.095,0.10,-,-,-,0.14,0.14,0.145,0.08,-,,-,0.20,-,8.7,1.6,-,-
  opt jun10,QSTOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.125,-,0.06,0.14,-,-,-,0.113,0.108,0.153,0.05,-,,-,0.15,-,1.2,10.4,1.2,11.11
RIMCapital Ltd,RMC,0.031,-,0.031,0.038,-,-,-,0.032,0.031,0.25,0.03,-,,-,0.03,-,-10.88,-,-0.4,-11.43
Robe Aust Ltd,ROB,0.014,-,0.015,0.016,-,-,-,0.019,0.013,0.08,0.012,0.25,,-,-,17.86,-24.86,-,-0.5,-26.32
Souls Private Equity,SOE,0.10,-,0.10,0.105,265,0.10,0.10,0.105,0.099,0.105,0.068,-,,-,0.19,-,-3.79,-,0.3,3.09
  opt dec09,SOEO,0.001,-,-,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.11,-,0.12,0.145,-,-,-,0.11,0.10,0.21,0.10,-,,-,0.15,-,-2.88,-,1.0,10
