Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4600.7 at 16:40 10/9/2010  Report at 19:06 Friday 10/9/2010. Processed 22:10 Friday 10/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Choiseul Investments   ,CHO,4.65,-2,4.66,4.70,25,4.65,4.65,4.71,4.65,5.28,4.41,21,f,1.09,5.00,4.52,22.8,20.4,-5.0,-1.06,
Clime Invest,CIW,0.45,-,0.45,0.50,-,-,-,0.45,0.45,0.50,0.355,2.25,f,2.76,0.46,5.00,6.2,7.3,-,-,
Contango Microcap,CTN,0.89,0.5,0.885,0.895,2087,0.895,0.88,0.915,0.87,1.19,0.735,7,f,2.01,1.25,7.87,14.1,6.3,-4.0,-4.3,
Count Financial,COU,1.125,1.5,1.11,1.13,4007,1.14,1.115,1.14,1.10,1.60,1.055,8,f,1.16,0.22,7.11,9.29,12.1,4.0,3.69,
CS GP100 Aust Tr unt,CSJ,0.97,-,0.965,0.98,-,-,-,0.97,0.97,1.00,0.95,2.37,p,2.96,0.98,2.44,7.02,13.8,-0.5,-0.51,
Cs100 Emrg Mkt Infra unt,CSU,0.91,-,0.905,-,-,-,-,0.915,0.91,0.935,0.885,1.32,,1.84,0.91,1.45,2.43,37.4,-0.5,-0.55,
Diversified United,DUI,2.83,-1,2.83,2.84,62,2.84,2.83,2.85,2.78,3.53,2.71,13,f,0.81,3.03,4.59,10.5,27.0,5.0,1.8,
Djerriwarrh Invest,DJW,3.99,-1,3.98,4.01,366,4.01,3.94,4.08,3.92,4.85,3.75,26,f,0.46,3.63,6.52,11.86,33.6,1.0,0.25,
DKN Financial Grp,DKN,0.56,-,0.56,0.70,-,-,-,0.61,0.535,0.85,0.505,4.5,,1.13,0.08,8.04,5.1,11.0,-2.0,-3.45,
Emerging Leaders,ELI,0.80,-,0.785,0.82,-,-,-,0.818,0.78,0.965,0.70,8,f,1.52,0.98,10.00,12.15,6.6,-6.0,-6.98,
Fat Prophets,FAT,0.89,-,0.89,0.915,-,-,-,0.915,0.89,1.005,0.80,3,,-,1.09,3.37,-0.49,-,-1.0,-1.11,
Global Masters Fund,GFL,0.85,-,0.785,0.85,-,-,-,0.85,0.78,0.905,0.685,-,,-,1.08,-,-2.22,-,7.0,8.97,
Global Resource,GRF,1.60,-,1.60,1.62,-,-,-,1.61,1.60,1.73,1.55,0.5,,-,1.54,0.31,-1.1,-,4.0,2.56,
Hunter Hall Global,HHV,0.84,0.5,0.84,0.845,1172,0.84,0.83,0.84,0.81,0.86,0.695,6,f,1.45,1.00,7.14,8.7,9.7,3.5,4.35,
Hyperion Flagship,HIP,1.45,-,1.425,1.45,-,-,-,1.46,1.45,1.52,1.35,8.5,f,0.48,-,5.86,4.09,35.5,-,-,
India Equities Fund,INE,0.055,0.3,0.054,0.057,4760,0.055,0.053,0.055,0.05,0.645,0.047,-,,-,0.75,-,-3.56,-,0.5,10,
ING Private Equity,IPE,0.275,-,0.27,0.285,-,-,-,0.275,0.27,0.315,0.20,-,,-,0.49,-,3.82,7.2,-,-,
Ironbark Capital,IBC,0.44,-4,0.445,0.46,70,0.44,0.44,0.48,0.44,0.50,0.425,3.3,f,1.26,0.52,7.50,4.17,10.6,-5.5,-11.11,
Magellan Flagship,MFF,0.635,-1.5,0.635,0.64,775,0.65,0.635,0.655,0.63,0.69,0.56,-,,-,0.76,-,8.74,7.3,-0.5,-0.78,
Milton Corp,MLT,15.63,-3,15.63,15.69,125,15.70,15.63,15.72,15.61,19.40,15.35,71,f,1.10,17.18,4.54,78.2,20.0,-5.0,-0.32,
Mirrabooka Invest,MIR,1.63,1,1.615,1.65,1379,1.635,1.615,1.675,1.615,2.28,1.53,10,f,0.79,1.74,6.13,7.93,20.6,-2.0,-1.21,
Orchid Capital,ORC,0.038,-,0.016,0.037,-,-,-,0.038,0.038,0.045,0.008,-,,-,0.01,-,0.15,25.3,-,-,
  opt feb12,ORCOA,0.015,-,0.003,0.02,-,-,-,0.015,0.015,0.015,0.001,-,,-,-,-,-,-,-,-,
Ozgrowth Ltd,OZG,0.17,-,0.165,0.17,2400,0.17,0.165,0.17,0.165,0.175,0.15,1.4,f,1.58,0.22,8.24,2.21,7.7,-0.5,-2.86,
Peters MacGregor,PET,0.735,-,0.705,0.735,-,-,-,0.75,0.705,0.78,0.60,2,f,8.54,1.04,2.72,17.08,4.3,-,-,
Platinum Capital,PMC,1.40,-,1.375,1.40,367,1.40,1.375,1.42,1.375,1.85,1.365,10,f,1.12,1.31,7.14,11.16,12.5,1.0,0.72,
Premium Investors,PRV,0.715,-,0.715,0.72,217,0.715,0.715,0.715,0.69,0.93,0.65,7,f,2.05,0.91,9.79,14.37,5.0,2.5,3.62,
Sylvastate Ltd,SYL,3.48,6,3.42,3.49,12,3.48,3.48,3.48,3.42,4.09,3.34,21,f,0.41,3.71,6.03,8.56,40.7,6.0,1.75,
Templeton Global,TGG,0.755,-0.5,0.755,0.76,125,0.76,0.755,0.775,0.755,0.865,0.73,-,,-,0.94,-,1.8,41.9,-0.5,-0.66,
Van Eyk Three Pillar def,VTPDA,0.84,-4,0.84,0.88,111,0.88,0.84,0.88,0.84,0.88,0.84,-,,-,0.97,-,7.2,11.7,-4.0,-4.55,
Wallace Absolute,WAB,0.077,-0.2,0.075,0.079,585,0.08,0.077,0.08,0.073,0.08,0.023,-,,-,0.03,-,-2.68,-,0.4,5.48,
WAM Capital Ltd,WAM,1.275,-0.5,1.275,1.29,412,1.29,1.275,1.31,1.27,1.375,1.12,8,f,2.91,1.58,6.27,23.3,5.5,-5.5,-4.14,
Whitefield Ltd,WHF,3.00,1,2.96,3.00,305,3.00,2.99,3.00,2.92,3.63,2.88,17,f,0.09,3.55,5.67,1.54,194.8,5.0,1.69,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.72,-0.5,0.72,0.73,368,0.73,0.72,0.73,0.715,0.805,0.625,5.2,f,0.63,0.89,7.22,3.3,21.8,0.5,0.7,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
ASF Grp Ltd,AFA,0.13,-,0.10,0.125,-,-,-,0.13,0.11,0.43,0.085,-,,-,0.03,-,-1.02,-,1.0,8.33,
Bisan Ltd,BSN,0.035,-,0.032,0.05,-,-,-,0.035,0.035,0.05,0.03,-,,-,0.02,-,-1.24,-,-,-,
Charter Pacific,CHF,0.04,-,0.041,0.045,-,-,-,0.04,0.04,0.076,0.037,-,,-,0.08,-,-4.3,-,-,-,
  opt feb11,CHFO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
Gowing Bros Ltd,GOW,2.40,-1,2.40,2.48,374,2.42,2.40,2.55,2.40,2.811,2.30,10,f,-,3.06,4.17,-15.94,-,-,-,
Grandbridge Ltd,GBA,0.30,-1,0.31,0.325,495,0.32,0.30,0.32,0.29,0.405,0.105,-,,-,0.24,-,10.13,3.0,-1.0,-3.23,
Guinness Peat cdi,GPG,0.495,1.5,0.495,0.50,10929,0.495,0.48,0.505,0.48,0.682,0.48,1.66,,-,0.71,3.35,-0.23,-,-0.5,-1,
London City Equities,LCE,0.39,-,-,0.41,-,-,-,0.39,0.39,0.44,0.39,1,f,-,0.40,2.56,-0.51,-,-,-,
Luminus Systems,LSL,0.004,-,0.004,0.05,-,-,-,0.004,0.004,0.022,0.002,-,,-,-,-,-2.26,-,-,-,
Soul Pattinson,SOL,12.84,5,12.84,12.88,138,12.88,12.73,12.96,12.21,15.38,11.631,33,f,3.76,11.11,2.57,124.07,10.3,63.0,5.16,
Sunvest Corp,SVS,0.275,-,0.275,0.49,-,-,-,0.275,0.275,0.28,0.27,-,,-,0.54,-,-0.24,-,-,-,
Tag Pacific Ltd,TAG,0.11,-,0.08,0.15,7819,0.11,0.11,0.11,0.11,0.27,0.11,0.75,,-,0.26,6.82,-4.66,-,-,-,
Tranzact Fin Service,TFS,0.15,-,0.15,0.16,200,0.15,0.15,0.15,0.15,0.195,0.13,0.6,f,2.17,0.07,4.00,1.3,11.5,-,-,
INDUSTRY: Diversified Financials - Specialised Finance,,,,,,,,,,,,,,,,,,,,,,
ASX Ltd,ASX,29.60,-10,29.56,29.68,5542,29.77,29.47,29.77,29.15,37.16,28.02,173.1,f,1.10,3.49,5.85,190.4,15.5,24.0,0.82,
BBX Hldgs,BBX,0.01,-,0.01,0.03,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,2.02,0.5,-,-,
Hillcrest Litigat,HLS,0.05,-,0.051,0.05,1000,0.05,0.05,0.05,0.05,0.10,0.05,-,,-,0.07,-,-2.02,-,-,-,
IMF (Aust) Ltd,IMF,1.39,1,1.365,1.39,329,1.39,1.365,1.42,1.35,1.96,1.32,5,,1.95,0.26,3.60,9.77,14.2,0.5,0.36,
Ipernica Ltd,IPR,0.13,0.5,0.115,0.135,7477,0.135,0.12,0.135,0.12,0.18,0.065,-,,-,0.03,-,-2.29,-,-0.5,-3.7,
NSX Ltd,NSX,0.18,-,0.18,0.20,-,-,-,0.185,0.18,0.26,0.165,-,,-,0.07,-,-2.05,-,-0.5,-2.7,
INDUSTRY: 0 - Consumer Finance,,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.20,-,0.14,0.20,-,-,-,0.20,0.20,0.37,0.20,0.36,f,4.17,0.34,1.80,1.5,13.3,-,-,
Astra Capital Ltd,AKR,0.84,-,0.84,0.88,-,-,-,0.84,0.81,0.85,0.51,-,,-,1.63,-,-0.03,-,3.0,3.7,
Centrepoint Alliance,CAF,0.15,2,0.14,0.15,512,0.15,0.15,0.15,0.13,0.185,0.12,-,,-,0.18,-,0.4,37.5,2.0,15.38,
Flexigrp Ltd,FXL,1.52,-3,1.52,1.53,2269,1.54,1.48,1.55,1.35,1.779,1.11,7.5,f,3.31,0.43,4.93,24.8,6.1,-1.5,-0.98,
FSA Grp Ltd,FSA,0.37,3.5,0.335,0.36,976,0.37,0.35,0.37,0.30,0.45,0.28,-,,-,0.30,-,5.82,6.4,7.0,23.33,
Money3 Corp,MNY,0.53,-,0.48,0.53,-,-,-,0.53,0.40,0.60,0.40,4.1,f,1.67,0.32,7.74,6.85,7.7,13.0,32.5,
Oncard Intl,ONC,0.105,-0.5,0.105,0.11,681,0.105,0.105,0.11,0.105,0.20,0.08,-,,-,0.14,-,1.1,9.5,-0.5,-4.55,
Questus Ltd,QSS,0.045,-,0.03,0.07,-,-,-,0.045,0.045,0.153,0.045,-,,-,0.14,-,0.04,112.5,-,-,
Thinksmart Ltd,TSM,0.65,-3,0.63,0.65,869,0.67,0.65,0.72,0.65,1.11,0.54,2,,2.73,0.11,3.08,5.45,11.9,-4.0,-5.8,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
Advanced Share,ASW,0.86,-,0.855,0.86,25,0.86,0.86,0.86,0.815,0.86,0.235,3.6,f,1.00,0.11,4.19,3.61,23.8,1.0,1.18,
Alternative Invest unt,AIQ,1.11,1,1.10,1.12,123,1.11,1.10,1.115,1.10,1.15,0.91,47,,-,1.53,42.34,-2.79,-,1.0,0.91,
Amcbf Thr,AKU,105.00,-,104.00,105.00,-,-,-,105.00,105.00,105.00,103.19,-,,-,-,-,-,-,-,-,
Amcbf Two,AKT,102.45,-,100.25,102.45,-,-,-,102.45,101.00,102.69,100.00,-,,-,-,-,-,-,245.0,2.45,
APA Financial,APP,0.018,-,0.017,0.02,800,0.018,0.018,0.018,0.018,0.022,0.009,-,,-,-,-,0.41,4.4,-,-,
APN Prop Grp,APD,0.21,-,0.185,0.22,300,0.21,0.21,0.215,0.20,0.41,0.165,1.25,,-,0.19,5.95,-4.49,-,2.0,10.53,
Argo Invest,ARG,5.73,-1,5.73,5.75,1395,5.78,5.73,5.86,5.72,7.05,5.51,25,f,1.04,6.03,4.36,26,22.0,-8.0,-1.38,
Aurora Funds Ltd,AFV,1.60,-,1.00,1.60,-,-,-,1.60,1.60,2.00,1.56,-,,-,-,-,-,-,-,-,
Aurora SAE ord unt,ABW,1.12,-,1.12,1.13,-,-,-,1.12,1.115,7.35,1.035,9.5,,1.48,1.05,8.48,14.03,8.0,5.5,5.16,
Aurora Sandringham ,AOD,0.995,-0.5,0.995,1.00,120,0.995,0.995,1.00,0.99,1.12,0.965,6.2,p,-,1.00,6.23,-1.54,-,0.5,0.51,
Aust Ethical,AEF,27.00,50,27.00,28.00,12,27.00,27.00,27.00,23.50,37.00,19.00,200,f,0.52,8.11,7.41,103,26.2,350.0,14.89,
Aust Foundation,AFI,4.72,-,4.68,4.72,2026,4.72,4.69,4.78,4.69,5.41,4.52,21,f,0.89,4.70,4.45,18.6,25.4,-2.0,-0.42,
Austock Grp Ltd,ACK,0.135,-,0.135,0.14,-,-,-,0.14,0.135,0.33,0.135,-,,-,0.19,-,-5.07,-,-0.5,-3.57,
Bell Financial Grp,BFG,0.79,-1,0.80,0.84,125,0.80,0.79,0.845,0.78,1.40,0.78,8.5,f,1.42,0.22,10.76,12.1,6.5,-1.0,-1.25,
Belmont Hldgs,BET,1.00,-,0.90,-,-,-,-,1.00,1.00,1.30,1.00,3.5,f,-,1.48,3.50,-2.47,-,-,-,
Blue Capital Ltd,BIV,0.018,-,0.018,0.02,800,0.018,0.018,0.018,0.018,0.029,0.013,-,,-,0.03,-,-0.71,-,-,-,
BT Invest Mngmnt,BTT,2.47,-1,2.47,2.50,559,2.50,2.47,2.56,2.47,3.189,2.081,10.4,f,1.42,0.32,4.21,14.76,16.7,-9.0,-3.52,
Cadence Capital,CDM,0.745,-,0.77,0.795,-,-,-,0.745,0.745,0.88,0.695,4,f,3.35,0.97,5.37,13.4,5.6,-,-,
Chapmans Ltd,CHP,0.015,-,0.012,0.019,-,-,-,0.015,0.015,0.022,0.011,-,,-,0.02,-,-0.28,-,-,-,
China Century Capitl,CCY,0.063,-,0.063,0.065,1619,0.063,0.052,0.063,0.052,0.115,0.041,-,,-,0.01,-,-1.7,-,0.3,5,
CI Res Ltd,CII,0.66,-,0.65,0.78,-,-,-,0.64,0.64,0.91,0.58,4,,0.56,1.01,6.06,2.26,29.2,2.0,3.13,
Clime Capital,CAM,1.00,-,0.965,0.995,-,-,-,1.00,0.965,1.09,0.867,4,f,6.01,1.35,4.00,24.05,4.2,1.0,1.01,
Contango Capital,CCQ,0.715,0.5,0.71,0.72,200,0.72,0.715,0.745,0.68,1.55,0.60,5,f,2.10,1.64,6.99,10.51,6.8,-5.5,-7.14,
CVC Ltd,CVC,0.825,0.5,0.825,0.85,112,0.83,0.82,0.83,0.805,0.86,0.54,5,f,2.93,1.24,6.06,14.67,5.6,-0.5,-0.6,
Diversa Ltd,DVA,0.093,-0.7,0.093,0.12,296,0.10,0.093,0.11,0.093,0.15,0.08,-,,-,0.02,-,-2.6,-,-0.2,-2.11,
Equities & Freehldgss,EQF,0.25,-,0.24,0.25,-,-,-,0.25,0.25,0.31,0.02,-,,-,0.21,-,3.94,6.3,-,-,
Equity Tr,EQT,15.50,-75,15.50,16.00,10,16.00,15.39,16.25,15.39,19.50,14.65,110,f,0.88,2.64,7.10,96.6,16.0,-35.0,-2.21,
Euroz Ltd,EZL,1.20,-3,1.20,1.25,798,1.235,1.20,1.29,1.20,1.69,1.06,12,f,1.67,-,10.00,20.07,6.0,-3.0,-2.44,
  opt mar14,EZLO,0.495,-,0.385,0.50,-,-,-,0.495,0.425,0.91,0.31,-,,-,-,-,-,-,9.0,22.22,
Everest Financial,EFG,0.054,-0.4,0.054,0.06,25,0.054,0.054,0.059,0.053,0.08,0.037,-,,-,0.09,-,-0.41,-,-,-,
Excela Ltd,EXA,0.31,-,0.20,0.35,-,-,-,0.38,0.31,0.62,0.25,2,,-,0.40,6.45,-6,-,-7.0,-18.42,
Fiducian Portfolio,FPS,1.35,-,1.32,1.38,-,-,-,1.40,1.35,1.75,1.16,8.5,f,1.50,0.36,6.30,12.71,10.6,-6.0,-4.26,
Future Corp,FUT,0.002,-,0.002,0.003,52000,0.003,0.002,0.003,0.002,0.011,0.001,-,,-,-,-,-0.1,-,-,-,
Global Min,GMI,1.09,-2.5,1.09,1.10,1522,1.115,1.085,1.13,1.08,1.32,1.01,5,f,0.25,1.32,4.59,1.27,85.8,-4.0,-3.54,
Hastings High Yld unt,HHY,1.23,-3,1.24,1.25,3048,1.28,1.23,1.28,1.23,1.44,1.085,14.6,,0.35,1.75,11.87,5.11,24.1,-2.0,-1.6,
Henderson Grp cdi,HGG,2.24,1,2.23,2.24,30401,2.25,2.21,2.29,2.20,2.67,2.01,10.22,,1.04,-0.14,4.56,10.64,21.1,-3.0,-1.32,
HFA Hldgs Ltd,HFA,0.17,-,0.17,0.175,1860,0.17,0.17,0.175,0.17,0.31,0.145,-,,-,-0.18,-,1.01,16.8,-,-,
Hunter Hall Intl,HHL,5.23,-22,5.23,5.34,129,5.40,5.23,5.50,5.23,7.90,5.09,45.3,f,0.99,1.80,8.66,44.96,11.6,-2.0,-0.38,
Investorfirst Ltd,INQ,0.08,0.9,0.075,0.08,2140,0.08,0.072,0.08,0.061,0.15,0.05,-,,-,0.05,-,-0.54,-,1.1,15.94,
IOOF Hldgs Ltd,IFL,6.63,7,6.63,6.73,9706,6.67,6.41,6.85,6.41,7.40,4.47,35,f,0.85,0.51,5.28,29.8,22.2,-7.0,-1.04,
K2 Asset Mgmt,KAM,0.65,5,0.61,0.65,50,0.65,0.65,0.65,0.595,0.87,0.40,4.5,f,1.45,0.07,6.92,6.52,10.0,5.5,9.24,
Katana Capital,KAT,0.72,-,0.70,0.72,-,-,-,0.72,0.695,0.85,0.60,2.75,f,4.69,0.92,3.82,12.89,5.6,3.0,4.35,
Keybridge Capital,KBC,0.08,-0.1,0.081,0.089,5200,0.082,0.08,0.083,0.076,0.15,0.075,-,,-,0.46,-,-29.02,-,-0.2,-2.44,
Macq Grp Ltd,MQG,34.44,-18,34.41,34.45,32063,34.79,34.28,35.73,33.75,58.80,33.75,186,,1.72,25.82,5.40,320.2,10.8,-255.0,-6.89,
Macq Winton ord unt,MWG,1.26,-,1.26,1.30,158,1.26,1.26,1.26,1.25,1.31,1.05,0.4,,24.82,1.29,0.32,9.93,12.7,1.0,0.8,
Magellan Fin Grp,MFG,1.22,-,1.22,1.25,419,1.22,1.21,1.25,1.19,1.30,0.73,-,,-,0.71,-,2.6,46.9,-,-,
  opt jun11,MFGOB,0.10,-,0.10,0.275,-,-,-,0.10,0.10,0.105,0.05,-,,-,-,-,-,-,-,-,
  opt jun16,MFGOC,0.17,-,0.17,-,-,-,-,0.17,0.17,0.20,0.02,-,,-,-,-,-,-,-,-,
Mariner Corp Ltd,MCX,0.004,-,-,-,-,-,-,0.003,0.003,0.015,0.002,-,,-,-,-,-7.48,-,0.1,33.33,
MAX Tr unt,MXQ,0.047,-,0.047,0.05,-,-,-,0.047,0.047,0.09,0.03,-,,-,0.24,-,15,0.3,-0.1,-2.08,
Multi Channel,MUT,0.004,-,0.003,0.005,-,-,-,0.005,0.004,0.008,0.002,-,,-,-0.15,-,-15.37,-,-0.1,-20,
Murchison Hldgs,MCH,0.32,-,0.34,0.50,-,-,-,0.32,0.32,0.75,0.30,-,,-,1.34,-,3.04,10.5,-,-,
Oceania Capital,OCP,1.385,-3.5,1.37,1.385,1384,1.39,1.385,1.47,1.35,2.697,1.35,6,,-,0.87,4.33,-126.59,-,-4.0,-2.81,
Orion Equities,OEQ,0.40,-0.5,0.405,0.495,102,0.405,0.40,0.485,0.40,0.64,0.40,-,,-,1.13,-,6.3,6.3,-8.5,-17.53,
Over Fifty Grp,OFG,0.65,8,0.65,0.67,1069,0.70,0.64,0.70,0.51,1.09,0.47,5,p,1.86,0.56,7.69,9.3,7.0,9.0,16.07,
Perpetual Ltd,PPT,29.87,-55,29.87,30.00,932,30.64,29.75,30.65,29.70,40.31,27.11,210,f,1.08,3.95,7.03,227.1,13.2,-21.0,-0.7,
Plan B Grp Hld,PLB,0.69,-,-,0.67,-,-,-,0.69,0.69,0.89,0.65,3.7,f,1.12,0.10,5.36,4.15,16.6,-,-,
Platinum Asset,PTM,5.11,-10,5.10,5.16,2222,5.22,5.11,5.25,5.11,6.34,4.44,22,f,1.11,-,4.31,24.39,21.0,-1.0,-0.2,
Prime Financial,PFG,0.165,1,0.155,0.165,167,0.165,0.165,0.175,0.155,0.34,0.14,1.5,f,1.53,0.14,9.09,2.3,7.2,-1.5,-8.33,
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.051,0.05,-,,-,0.16,-,-3.23,-,-,-,
Quest Invest,QST,0.068,-,0.07,0.095,-,-,-,0.068,0.068,0.14,0.061,-,,-,0.20,-,1.22,5.6,-,-,
Redcape Prop Grp stp,RPF,0.17,-,0.17,0.19,43,0.17,0.17,0.17,0.16,0.45,0.14,-,,-,0.37,-,-45.52,-,1.5,9.68,
RIMCapital Ltd,RMC,0.026,-,0.012,0.026,-,-,-,0.026,0.026,0.08,0.025,-,,-,0.02,-,-0.77,-,-,-,
Robe Aust Ltd,ROB,0.006,-0.2,0.006,0.008,3250,0.006,0.006,0.008,0.006,0.024,0.005,-,,-,-,-,-0.33,-,-0.2,-25,
Snowball Grp,SNO,0.42,-,0.415,0.42,-,-,-,0.42,0.41,0.47,0.36,3.25,f,0.73,-0.06,7.74,2.38,17.6,4.0,10.53,
Souls Private Equity,SOE,0.087,-,0.087,0.089,3480,0.089,0.087,0.089,0.084,0.12,0.08,-,,-,0.19,-,0.09,96.7,0.2,2.35,
  opt feb15,SOEOA,0.014,-,0.014,0.019,-,-,-,0.016,0.014,0.02,0.008,-,,-,-,-,-,-,-0.1,-6.67,
Strategic Pooled,SPD,0.09,-,0.09,0.10,-,-,-,0.095,0.09,0.17,0.08,-,,-,0.13,-,0.3,30.0,-0.5,-5.26,
THE Tr Comp Ltd,TRU,5.60,-1,5.60,5.80,1,5.60,5.60,5.61,5.60,6.70,5.41,33.7,f,1.00,0.02,6.02,33.8,16.6,3.0,0.54,
Tidewater Invest,TDI,0.23,-,0.23,0.245,-,-,-,0.23,0.23,0.29,0.136,1.5,,1.80,0.20,6.52,2.7,8.5,-,-,
Treasury Grp,TRG,4.40,-12,4.40,4.43,82,4.49,4.40,4.52,4.30,6.30,4.30,26,f,1.95,2.43,5.91,50.61,8.7,-8.0,-1.79,
Trojan Equity,TJN,0.595,2.5,0.575,0.60,200,0.595,0.585,0.595,0.55,0.62,0.40,3.6,f,6.58,0.64,6.05,23.7,2.5,4.5,8.18,
Verus Invest,VIL,0.026,-,0.025,0.026,24346,0.027,0.025,0.027,0.024,0.095,0.01,-,,-,-,-,-0.3,-,0.2,8.33,
Vesture Ltd,VES,0.14,-,0.14,0.155,1000,0.14,0.14,0.14,0.14,0.155,0.006,-,,-,-,-,-1.32,-,-,-,
Viento Grp Ltd,VIE,0.11,-,0.11,0.13,-,-,-,0.12,0.11,0.22,0.09,-,,-,0.23,-,4.49,2.4,-1.0,-8.33,
WAM Active Ltd,WAA,1.035,-,1.055,1.065,-,-,-,1.035,1.035,1.175,0.87,6,f,2.28,1.14,5.80,13.66,7.6,-,-,
  opt apr11,WAAO,0.014,-,0.014,0.02,-,-,-,0.014,0.014,0.03,0.01,-,,-,-,-,-,-,-,-,
Westoz Inv Ltd,WIC,1.025,0.5,1.025,1.03,633,1.025,1.02,1.03,1.02,1.20,0.935,10,f,1.90,1.46,9.76,19,5.4,-,-,
  opt jun12,WICO,0.055,0.5,0.055,0.095,80,0.056,0.055,0.056,0.05,0.25,0.04,-,,-,-,-,-,-,0.5,10,
Wilson Htm Invest,WIG,0.95,-,0.95,1.00,13,0.95,0.95,0.995,0.95,2.26,0.95,3,,-,0.59,3.16,-7.4,-,-5.0,-5,
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.00,-4,4.99,5.00,90184,5.08,4.96,5.19,4.95,6.97,4.85,31,p,1.28,0.90,6.20,39.8,12.6,-21.0,-4.03,
Austbrokers Hldgs,AUB,4.97,-3,4.97,5.00,64,4.98,4.96,5.10,4.85,5.65,4.54,22.5,f,1.57,1.23,4.53,35.3,14.1,-3.0,-0.6,
AXA Asia Pacific,AXA,5.10,2,5.09,5.11,168160,5.14,5.07,5.80,4.86,6.72,4.05,18.5,p,1.66,1.01,3.63,30.79,16.6,-65.0,-11.3,
Calliden Grp,CIX,0.24,-0.5,0.24,0.25,138,0.24,0.24,0.245,0.24,0.33,0.21,1,,1.57,0.22,4.17,1.57,15.3,-,-,
Insurance Aust Grp,IAG,3.62,-2,3.61,3.62,50238,3.67,3.56,3.67,3.42,4.21,3.22,13,f,0.34,1.16,3.59,4.39,82.5,15.0,4.32,
NIB Hldgs Ltd,NHF,1.23,0.5,1.225,1.24,2266,1.24,1.225,1.25,1.22,1.45,1.07,7,f,1.77,0.76,5.69,12.4,9.9,-1.0,-0.81,
QBE Insurance Grp,QBE,17.64,-15,17.60,17.64,25887,17.96,17.57,17.96,16.82,25.70,16.25,128,p,1.13,0.49,7.26,144.33,12.2,76.0,4.5,
Suncorp-Metway,SUN,8.89,-5,8.84,8.90,30992,8.97,8.82,8.97,8.46,9.59,7.56,35,f,1.77,5.75,3.94,61.81,14.4,28.0,3.25,
Tower Aust,TAL,2.35,1,2.14,2.36,4264,2.35,2.32,2.43,2.20,3.273,1.955,5.25,,2.48,1.07,2.23,13,18.1,13.0,5.86,
Tower Ltd,TWR,1.46,0.5,1.46,1.48,35,1.46,1.46,1.49,1.43,1.75,1.285,10.32,,1.64,1.14,7.07,16.93,8.6,-2.5,-1.68,
INDUSTRY GROUP: - Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,
AHC Ltd,AHC,2.00,-,1.50,2.04,-,-,-,2.04,2.00,2.45,2.00,-,,-,4.94,-,-0.31,-,-4.0,-1.96,
Ariadne Aust,ARA,0.30,-,0.30,0.305,-,-,-,0.30,0.285,0.37,0.23,1.5,,1.83,0.33,5.00,2.75,10.9,1.5,5.26,
Aust China Hldgs,AAK,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.003,-,,-,0.02,-,0.03,10.0,-0.1,-25,
  opt dec13,AAKO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Australand Prop stp,ALZ,2.82,1,2.82,2.85,5596,2.85,2.82,2.92,2.80,3.05,2.20,12,,1.24,3.44,4.26,14.9,18.9,-4.0,-1.4,
AVJennings,AVJ,0.49,-,0.49,0.50,2105,0.49,0.485,0.50,0.46,0.63,0.38,1.5,f,3.46,1.08,3.06,5.19,9.4,3.0,6.52,
Axiom Prop,AXI,0.03,-,0.029,0.03,-,-,-,0.03,0.029,0.071,0.017,-,,-,0.02,-,-3.23,-,0.1,3.45,
Becton Prop Grp stp,BEC,0.043,-0.2,0.04,0.044,22973,0.046,0.04,0.055,0.04,0.135,0.036,-,,-,-,-,-41.18,-,-0.5,-10.42,
Canada Land Ltd cdi,CDL,0.086,-,0.065,0.085,-,-,-,0.086,0.086,0.09,0.06,0.68,,1.82,0.21,7.91,1.24,6.9,-,-,
