FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4723.8 at 2013-06-21T16:17:05. Report at Friday, June 21, 2013. Processed Saturday at 2013-06-22T01:00:13+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.014,-.1,.015,.016,5000,.015,.014,.016,.014,.024,.013,-,,-,-,-,-.07,-,-.1,-6.67,,
Berklee,BER,.345,+.5,.34,.405,71,.345,.345,.345,.34,.50,.30,-,,-,.77,-,-30.82,-,+.5,+1.47,,
DataDot Tech,DDT,.016,-,.016,.02,-,-,-,.017,.016,.031,.014,-,,-,.01,-,-.12,-,-.1,-5.88,,
Orbital Corp,OEC,.18,-,.155,.19,-,-,-,.18,.17,.40,.13,-,,-,.31,-,-6.19,-,-,Stdy,,
Schaffer Corp,SFC,4.50,-,4.36,4.50,-,-,-,4.50,4.15,4.72,3.45,22.00,f,2.70,4.11,4.89,59.50,7.6,-,Stdy,,
Sprintex,SIX,.016,+.4,.012,.017,1150,.017,.016,.017,.013,.023,.008,-,,-,.01,-,-.54,-,+.1,+6.67,,
  opt jun13,SIXO,.001,-,-,.001,-,-,-,.001,.001,.002,.001,-,,-,-,-,-,-,-,Stdy,,
VMoto,VMT,.012,-.1,.012,.013,22816,.012,.011,.012,.011,.042,.009,-,,-,.01,-,-1.14,-,-,Stdy,,
  opt dec14,VMTO,.002,-,.002,.003,-,-,-,.002,.002,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls & Perfumes,ATP,.045,+.2,.045,.047,3032,.045,.043,.045,.043,.062,.034,-,,-,.10,-,.65,6.9,+.2,+4.65,,
Audio Pixels,AKP,2.21,-29,2.21,2.65,53,2.35,2.21,2.70,2.21,6.99,2.21,-,,-,.28,-,-11.26,-,-41,-15.65,,
Billabong Int'l,BBG,.13,-1,.125,.13,325841,.14,.122,.19,.122,1.465,.122,3.00,,-,.47,23.08,-206.00,-,-6,-31.58,,
Fleetwood Corp,FWD,3.63,-4,3.59,3.64,8332,3.65,3.46,3.77,3.44,13.18,3.33,73.00,f,.72,2.54,20.11,52.89,6.9,+2,+.55,,
Gale Pacific,GAP,.25,-.5,.25,.26,4217,.255,.245,.265,.245,.375,.23,2.55,f,1.19,.18,10.20,3.04,8.2,+1,+4.17,,
Gazal Corp,GZL,2.95,-,2.85,2.95,10,2.95,2.95,2.95,2.95,3.15,1.75,18.00,f,1.15,.97,6.10,20.70,14.3,-,Stdy,,
GLG Corp,GLE,.28,+2,.26,.315,55,.28,.28,.28,.26,.38,.21,-,,-,.61,-,6.73,4.2,+2,+7.69,,
Globe Int'l,GLB,.35,-,.35,.425,-,-,-,.35,.35,.45,.30,2.50,f,-,.60,7.14,-1.33,-,-6,-14.63,,
GUD Hldgs,GUD,6.01,-16,5.99,6.01,6685,6.07,5.70,6.40,5.70,8.878,5.70,61.00,f,2.05,1.02,10.15,124.80,4.8,-28,-4.45,,
Guinness Peat,GPG,.385,+1,.37,.385,4970,.385,.37,.385,.36,.49,.335,-,,-,.43,-,-.30,-,-,Stdy,,
Island Sky Aust,ISK,.002,-,.002,.003,-,-,-,.002,.002,.007,.001,-,,-,-,-,.98,.2,-,Stdy,,
Kingform Health Home,KFG,.19,-,.05,.18,-,-,-,.19,.19,.23,.17,-,,-,.10,-,.07,271.4,-,Stdy,,
Kresta Hldgs,KRS,.14,-,.14,.185,-,-,-,.15,.14,.195,.105,-,,-,.12,-,-.45,-,-1,-6.67,,
McPherson's,MCP,1.29,-6,1.29,1.32,4149,1.345,1.285,1.845,1.285,2.56,1.285,17.00,f,1.44,-.16,13.18,24.50,5.3,-52.5,-28.93,,
Merchant House,MHI,.17,-1,.17,.175,1063,.17,.17,.20,.14,.20,.135,1.50,,2.15,.29,8.82,3.23,5.3,+3,+21.43,,
PTO Consolidated,PTO,.006,-,.006,.008,27621,.006,.005,.006,.004,.01,.003,-,,-,-,-,5.09,.1,+.2,+50.00,,
Quantum Energy,QTM,.007,-,.007,.009,-,-,-,.007,.007,.026,.007,-,,-,.01,-,-.14,-,-,Stdy,,
Shenhua Int'l,SHU,.34,-,.24,.30,-,-,-,.34,.34,.38,.26,2.50,,2.28,.46,7.35,5.70,6.0,-,Stdy,,
Tamawood,TWD,2.47,-3,2.47,2.55,93,2.49,2.47,2.51,2.45,2.92,1.91,21.00,f,1.52,.38,8.50,31.93,7.7,-4,-1.59,,
Treyo Leisure,TYO,.105,-,-,.19,-,-,-,.105,.105,.17,.084,-,,-,.14,-,1.55,6.8,-,Stdy,,
TWT Grp,TWT,.028,-,.028,.075,-,-,-,.028,.028,.045,.028,-,,-,.23,-,-4.26,-,-,Stdy,,
UnderCoverWear,UCW,.01,-,.002,.01,-,-,-,.01,.01,.031,.01,-,,-,-.02,-,-3.06,-,-,Stdy,,
Waterco,WAT,1.00,-,1.00,1.10,-,-,-,1.10,1.10,1.225,.88,7.00,f,.89,1.25,7.00,6.21,16.1,-10,-9.09,,
Yanghao Int'l,YHL,.10,-,.01,-,-,-,-,.10,.10,.10,.10,-,,-,-,-,8.61,1.2,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.82,-,.78,.82,-,-,-,.82,.78,.82,.46,5.00,f,1.40,.12,6.10,7.01,11.7,-,Stdy,,
Ainsworth Game Tech,AGI,4.02,-16,4.00,4.02,7336,4.20,3.96,4.24,3.88,4.42,1.90,3.00,,5.00,.51,.75,15.00,26.8,+7,+1.77,,
Allied Consolidated,ABQ,.016,-.1,.016,.019,3159,.018,.016,.026,.016,.255,.012,-,,-,-,-,-2.03,-,-.7,-30.43,,
Ardent Leisure Grp,AAD,1.705,+5,1.68,1.72,45121,1.705,1.65,1.72,1.625,1.795,1.23,11.80,,.32,.75,6.92,3.73,45.7,+7,+4.28,,
Aristocrat Leisure,ALL,4.10,-10,4.10,4.12,30898,4.19,4.06,4.24,3.99,4.49,2.29,13.00,,1.23,.35,3.17,16.00,25.6,+5,+1.23,,
Collins Foods,CKF,1.65,-4,1.64,1.69,3633,1.69,1.61,1.695,1.61,1.915,1.02,10.50,f,2.03,-.60,6.36,21.36,7.7,-1,-.60,,
Corporate Travel,CTD,4.15,+15,4.06,4.15,1425,4.15,3.86,4.18,3.86,5.07,1.94,10.00,f,1.74,.43,2.41,17.40,23.9,+19,+4.80,,
Crown,CWN,12.02,-28,12.02,12.12,20971,12.19,11.93,12.47,11.93,13.75,8.28,37.00,p,1.57,3.49,3.08,58.04,20.7,-37,-2.99,,
