Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4588.8 at 16:39 12/2/2010  Report at 19:06 Friday 12/2/2010. Processed 19:26 Friday 12/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
  opt oct12,TEXOB,0.016,-,0.014,0.017,-,-,-,0.016,0.011,0.037,0.005,-,,-,-,-,-,-,-,-
Texon Pet Ltd,TXN,0.26,-1.5,0.265,0.275,2260,0.275,0.26,0.28,0.25,0.38,0.10,-,,-,-,-,-6.61,-,-1.5,-5.45
Top End Uranium,TEU,0.13,-,0.13,0.14,278,0.135,0.13,0.135,0.13,0.16,0.051,-,,-,-,-,-3.97,-,-,-
Toro Energy Ltd,TOE,0.12,0.5,0.115,0.12,10852,0.12,0.115,0.125,0.115,0.285,0.09,-,,-,-,-,-13.09,-,-,-
Transerv Energy,TSV,0.014,0.1,0.013,0.014,11202,0.014,0.013,0.014,0.013,0.038,0.012,-,,-,-,-,-0.05,-,-,-
Triangle Energy,TEG,0.031,-0.1,0.031,0.033,9833,0.032,0.031,0.033,0.028,0.045,0.003,-,,-,-,-,-0.13,-,0.1,3.33
U308 Ltd,UTO,0.125,-,0.12,0.125,100,0.125,0.125,0.14,0.115,0.173,0.048,-,,-,-,-,-1.76,-,0.5,4.17
United Orogen,UOG,0.043,-,0.032,0.039,-,-,-,0.043,0.043,0.05,0.026,-,,-,-,-,-2.57,-,-,-
  opt aug10,UOGO,0.003,-,0.003,0.008,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.195,1,0.19,0.195,805,0.195,0.19,0.195,0.17,0.295,0.055,-,,-,-,-,-0.42,-,1.5,8.33
  opt jun12,UULOA,0.045,-,0.045,0.06,-,-,-,0.06,0.045,0.08,0.03,-,,-,-,-,-,-,-1.5,-25
Uranex NL,UNX,0.345,1.5,0.35,0.355,1717,0.36,0.325,0.36,0.30,0.58,0.15,-,,-,-,-,-2.59,-,2.5,7.81
Uranium Equities,UEQ,0.145,-0.5,0.14,0.15,120,0.145,0.145,0.15,0.135,0.28,0.07,-,,-,-,-,-3.41,-,-,-
Uranium Explore,UXA,0.06,0.6,0.055,0.062,3770,0.06,0.056,0.064,0.054,0.20,0.036,-,,-,-,-,-6.67,-,-0.7,-10.45
Uraniumsa Ltd,USA,0.18,-,0.17,0.18,1275,0.185,0.18,0.185,0.16,0.295,0.023,-,,-,-,-,-4,-,1.5,9.09
Victoria Pet,VPE,0.265,1,0.265,0.27,9871,0.27,0.26,0.27,0.25,0.495,0.24,-,,-,-,-,-2.48,-,0.5,1.92
  def x opt,VPEN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Wasabi Energy Ltd,WAS,0.016,-0.1,0.015,0.016,15500,0.016,0.016,0.018,0.016,0.028,0.007,-,,-,-,-,-1.62,-,-0.1,-5.88
Western Uranium,WTN,0.72,5.5,0.705,0.735,2471,0.72,0.675,0.72,0.50,0.79,0.035,-,,-,-,-,-2.01,-,22.0,44
  opt jun10,WTNO,0.47,6,0.455,0.475,2916,0.48,0.43,0.48,0.27,0.56,0.002,-,,-,-,-,-,-,20.0,74.07
Westralian Gas & Pwr,WGP,0.027,-,0.026,0.027,6420,0.027,0.027,0.028,0.025,0.04,0.018,-,,-,-,-,-2.07,-,0.1,3.85
  opt oct11,WGPOA,0.007,-,0.007,0.008,-,-,-,0.008,0.007,0.01,0.003,-,,-,-,-,-,-,-0.1,-12.5
Westside Corp,WCL,0.43,-1,0.43,0.455,1290,0.455,0.42,0.455,0.42,0.705,0.38,-,,-,-,-,-3.87,-,-1.0,-2.27
Whinnen Res,WWW,0.078,-,0.079,0.085,-,-,-,0.085,0.078,0.17,0.027,-,,-,-,-,-3.55,-,0.3,4
  opt apr13,WWWO,0.015,-,0.014,-,-,-,-,0.015,0.015,0.015,0.015,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.22,0.5,0.215,0.22,1150,0.22,0.215,0.245,0.205,0.445,0.10,-,,-,-,-,-0.57,-,0.5,2.33
  def x opt,WCUN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Whitehaven Coal,WHC,4.69,8,4.65,4.74,14001,4.76,4.55,4.76,4.35,5.54,1.30,8.5,f,7.12,1.68,1.81,60.5,7.8,11.0,2.4
WHL Energy Ltd,WHN,0.043,-0.1,0.043,0.044,3160,0.044,0.043,0.05,0.04,0.125,0.016,-,,-,0.03,-,-2.67,-,-0.8,-15.69
Wildhorse Energy,WHE,0.405,1,0.40,0.405,4064,0.415,0.395,0.415,0.37,0.70,0.044,-,,-,-,-,-9.8,-,0.5,1.25
Woodside Pet,WPL,42.80,-20,42.80,42.85,17100,43.35,42.40,43.35,41.62,53.869,31.189,110,f,2.18,11.33,2.57,240,17.8,128.0,3.08
Yellow Rock,YRR,0.048,0.4,0.045,0.048,697,0.048,0.048,0.048,0.044,0.092,0.035,-,,-,-,-,-11.56,-,0.4,9.09
  opt sep12,YRROA,0.022,-,0.011,0.02,-,-,-,0.022,0.022,0.025,0.02,-,,-,-,-,-,-,-,-
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,20.59,-16,20.58,20.60,100307,20.98,20.37,21.07,20.13,25.25,12.06,102,f,1.67,10.72,4.95,170.4,12.1,-31.0,-1.48
Bank of Qld,BOQ,10.49,4,10.44,10.53,6115,10.59,10.33,10.59,9.98,13.49,6.228,52,f,1.46,6.62,4.96,75.9,13.8,3.0,0.29
Bendigo & Adelaide,BEN,9.90,6,9.83,9.90,7204,9.90,9.75,10.00,9.61,10.44,5.733,43,f,0.60,4.03,4.34,25.6,38.7,15.0,1.54
C'wlth Bank  of Aust ,CBA,52.30,-70,52.30,52.38,62010,53.85,52.14,53.85,51.42,58.65,26.43,235,f,1.41,-,4.49,330.4,15.8,-37.0,-0.7
Firstfolio Ltd,FFF,0.064,-,0.062,0.064,-,-,-,0.065,0.062,0.07,0.024,-,,-,-0.07,-,0.79,8.1,0.1,1.59
Homeloans Ltd,HOM,0.67,-,0.63,0.685,-,-,-,0.685,0.67,0.84,0.30,7,f,1.03,0.53,10.45,7.2,9.3,5.0,8.06
Mortgage Choice,MOC,1.23,0.5,1.20,1.23,109,1.23,1.205,1.23,1.205,1.40,0.69,10.25,f,2.20,0.54,8.33,22.6,5.4,2.0,1.65
Mystate Ltd,MYS,2.70,4,2.72,2.74,154,2.70,2.67,2.75,2.64,3.10,2.60,-,f,-,-,-,-,-,-1.0,-0.37
National Aust Bank,NAB,24.40,-28,24.37,24.46,73465,24.91,24.25,25.52,24.25,32.37,15.85,146,f,1.80,12.66,5.98,262.7,9.3,-91.0,-3.6
RHG Ltd,RHG,0.625,-0.5,0.625,0.63,29957,0.64,0.625,0.64,0.62,0.75,0.18,-,,-,0.72,-,35.5,1.8,-0.5,-0.79
Rock Bld perm.,ROK,2.85,-,2.80,2.85,-,-,-,2.90,2.85,3.10,2.13,18.5,f,1.21,1.84,6.49,22.3,12.8,-5.0,-1.72
Westpac Banking,WBC,23.20,23,23.15,23.21,90640,23.20,22.57,23.30,22.35,27.57,15.47,116,f,1.08,7.89,5.00,125.3,18.5,59.0,2.61
Wide Bay Aust Ltd,WBB,10.45,-,10.45,10.50,86,10.50,10.34,10.50,10.29,10.61,5.55,60,f,0.94,3.49,5.74,56.41,18.5,15.0,1.46
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.23,-,0.235,0.24,-,-,-,0.24,0.23,0.37,0.125,1.3,f,4.15,0.35,5.65,5.4,4.3,-0.5,-2.13
Flexigrp Ltd,FXL,1.53,2,1.53,1.535,1967,1.54,1.51,1.55,1.47,1.795,0.315,6,f,2.40,0.11,3.92,14.4,10.6,-,-
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.32,-,1.31,1.32,224,1.32,1.32,1.36,1.30,1.45,0.90,9,f,0.85,1.41,6.82,7.67,17.2,-4.0,-2.94
Adelaide Managed unt,AYT,1.315,1,1.315,1.33,1095,1.32,1.315,1.33,1.305,1.76,1.10,15.47,,0.81,1.78,11.76,12.59,10.4,1.5,1.15
Advanced Share,ASW,0.385,-1.5,0.385,0.40,137,0.39,0.385,0.40,0.38,0.435,0.15,2.75,f,0.76,0.09,7.14,2.1,18.3,0.5,1.32
Alternative Invest unt,AIQ,1.045,3.5,1.045,1.07,735,1.05,1.04,1.05,1.005,1.45,0.575,47,,-,1.46,44.98,-33.96,-,4.0,3.98
Amcil Ltd,AMH,0.665,1,0.665,0.68,224,0.665,0.665,0.665,0.65,0.72,0.43,2,,-,0.74,3.01,-1.14,-,1.5,2.31
AMP Capital China unt,AGF,0.905,-1,0.905,0.92,2561,0.935,0.905,0.935,0.905,1.265,0.73,3.9,,1.12,1.33,4.31,4.35,20.8,-0.5,-0.55
APN Prop Grp,APD,0.34,3,0.31,0.34,160,0.34,0.31,0.34,0.305,0.41,0.09,-,,-,0.20,-,-18.08,-,3.5,11.48
Argo Invest,ARG,6.46,-4,6.45,6.49,946,6.56,6.46,6.71,6.35,7.05,4.52,25,f,-,6.56,3.87,-11.1,-,-23.0,-3.44
Asian Masters Fund,AUF,1.02,1,1.02,1.03,399,1.02,1.02,1.02,1.01,1.06,0.77,-,,-,1.02,-,0.76,134.2,1.0,0.99
Astra Capital Ltd,AKR,0.70,-,0.66,0.75,500,0.70,0.70,0.70,0.67,1.10,0.008,-,,-,1.60,-,-0.03,-,-,-
ASX Ltd,ASX,35.85,25,35.72,35.85,9659,35.85,35.15,35.85,34.67,37.90,24.57,164.9,f,1.11,2.66,4.60,183.2,19.6,82.0,2.34
Aurora Global Tr unt,AIB,1.10,-,1.10,1.25,-,-,-,1.105,1.10,7.50,0.977,51.5,,-,1.22,46.82,-13.91,-,-0.5,-0.45
Aurora Sand Au Tr ord unt,ABW,1.14,0.5,1.14,1.15,42,1.14,1.14,1.145,1.12,7.35,0.867,20.5,,-,1.23,17.98,-57.97,-,2.0,1.79
Aurora Sandringham ,AOD,1.04,0.5,1.04,1.05,200,1.04,1.04,1.05,1.025,1.17,1.005,4,f,-,1.05,3.85,-6.57,-,1.5,1.46
Aust Ethical,AEF,27.00,-,26.10,27.00,-,-,-,27.00,27.00,37.00,17.00,147,f,0.83,8.53,5.44,121.6,22.2,100.0,3.85
Aust Foundation,AFI,5.04,-1,5.03,5.04,3328,5.10,5.03,5.14,5.02,5.41,3.45,21,f,0.43,5.04,4.17,8.93,56.4,-,-
Aust Leaders,ALF,1.17,-1,1.16,1.18,580,1.19,1.17,1.19,1.14,1.265,0.55,7,f,7.66,1.51,5.98,53.65,2.2,3.5,3.08
  opt nov10,ALFO,0.04,-,0.04,0.047,862,0.04,0.04,0.045,0.039,0.10,0.035,-,,-,-,-,-,-,-0.1,-2.44
Aust United Invest,AUI,7.10,5,7.10,7.20,22,7.10,7.10,7.10,7.01,7.90,4.25,25,f,0.56,7.10,3.52,14,50.7,9.0,1.28
Austock Grp Ltd,ACK,0.26,-,0.25,0.29,-,-,-,0.26,0.26,0.35,0.15,-,,-,0.19,-,-17.6,-,-,-
BBX Hldgs,BBX,0.01,-,0.005,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.15,-0.5,1.15,-,8,1.15,1.15,1.155,1.15,1.99,1.10,-,,-,1.77,-,0.19,605.3,-0.5,-0.43
Bentley Capital,BEL,0.28,-,0.28,0.29,-,-,-,0.285,0.28,0.329,0.194,-,f,-,0.45,-,-1.46,-,-0.5,-1.75
Bisan Ltd,BSN,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.06,0.03,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.26,0.5,1.26,1.28,761,1.265,1.26,1.29,1.24,1.33,0.79,5.5,f,1.18,1.45,4.37,6.47,19.5,-,-
Blue Capital Ltd,BIV,0.029,0.7,0.023,0.028,19147,0.029,0.023,0.029,0.017,0.031,0.013,-,,-,0.03,-,-0.79,-,1.3,81.25
Cadence Capital,CDM,0.73,-,0.735,0.775,-,-,-,0.77,0.70,0.88,0.43,2,f,-,1.10,2.74,-13.8,-,-4.0,-5.19
Carlton Invest,CIN,17.15,14,17.01,17.15,4,17.15,17.15,17.15,16.79,18.95,12.00,67,f,0.91,21.19,3.91,61,28.1,15.0,0.88
  7% cum pf,CINPA,2.11,-,2.11,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.145,-,0.145,0.155,-,-,-,0.145,0.13,0.22,0.12,-,,-,0.21,-,-32.59,-,1.5,11.54
Century Aust,CYA,0.775,-2,0.775,0.79,1678,0.78,0.76,0.795,0.76,0.91,0.56,4.5,f,-,1.04,5.81,-14.26,-,-1.5,-1.9
Challenger FSG Ltd,CGF,3.81,-1,3.72,3.81,33754,3.95,3.74,3.95,3.51,4.50,0.865,12.5,,-,1.81,3.28,-16.2,-,-1.0,-0.26
Chapmans Ltd,CHP,0.015,-,0.014,0.02,-,-,-,0.017,0.015,0.022,0.011,-,,-,0.02,-,-1.7,-,-0.2,-11.76
Charter Pacific,CHF,0.05,-,0.05,0.065,-,-,-,0.055,0.05,0.076,0.04,-,,-,0.12,-,-9.1,-,-0.5,-9.09
  opt feb11,CHFO,0.003,-,0.001,0.013,-,-,-,0.003,0.003,0.013,0.003,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.051,0.2,0.049,0.06,600,0.051,0.051,0.051,0.042,0.115,0.023,-,,-,0.05,-,-19.36,-,0.4,8.51
Choiseul Investments   ,CHO,4.96,-2,4.96,5.05,110,5.08,4.96,5.08,4.95,5.28,3.53,21,f,0.78,5.46,4.23,16.4,30.2,-4.0,-0.8
Clime Capital,CAM,1.02,-3,1.02,1.08,52,1.02,1.02,1.05,0.96,1.145,0.55,3,f,0.61,1.44,2.94,1.84,55.4,-1.0,-0.97
Clime Invest,CIW,0.41,-,0.41,0.46,-,-,-,0.43,0.405,0.50,0.171,-,f,-,0.40,-,-5.8,-,-7.0,-14.58
Contango Capital,CCQ,0.82,2,0.82,0.83,120,0.835,0.82,0.835,0.79,1.55,0.65,-,,-,1.67,-,-25.39,-,2.0,2.5
Contango Microcap,CTN,0.90,0.5,0.88,0.90,772,0.90,0.88,0.90,0.855,1.19,0.47,2,f,21.00,1.55,2.22,42,2.1,2.5,2.86
Count Financial,COU,1.35,7.5,1.315,1.35,624,1.35,1.30,1.35,1.26,1.60,0.89,7,f,1.09,0.18,5.19,7.6,17.8,5.0,3.85
CS GP100 Aust Tr unt,CSJ,0.985,-,0.955,0.995,-,-,-,0.985,0.985,1.05,0.925,2.62,p,-,0.95,2.66,-10.5,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.91,-,0.91,0.92,-,-,-,0.91,0.91,0.96,0.87,2.67,,-,0.91,2.93,-8.24,-,-,-
Diversa Ltd,DVA,0.084,-,0.084,0.085,27,0.084,0.084,0.084,0.081,0.19,0.012,-,,-,0.05,-,-4.9,-,0.3,3.7
Diversified United,DUI,3.12,2,3.07,3.12,80,3.12,3.11,3.13,3.04,3.35,1.945,13,f,-,3.36,4.17,-2.5,-,8.0,2.63
Djerriwarrh Invest,DJW,4.20,-13,4.20,4.28,834,4.31,4.20,4.36,4.16,4.85,2.95,26,f,-,4.06,6.19,-14.11,-,-14.0,-3.23
DKN Financial Grp,DKN,0.79,-4,0.79,0.82,233,0.79,0.78,0.85,0.78,0.85,0.30,2,f,-,0.07,2.53,-8.28,-,-4.0,-4.82
Emerging Leaders,ELI,0.84,-,0.84,0.88,-,-,-,0.85,0.84,0.965,0.45,3.75,f,-,1.15,4.46,-17.75,-,-3.0,-3.45
Energy Ventures,EVE,0.048,0.3,0.045,0.048,500,0.048,0.047,0.048,0.041,0.095,0.009,-,,-,0.07,-,-1.6,-,0.8,20
Equities & Freehldgss,EQF,0.25,-,0.195,0.25,1000,0.25,0.25,0.26,0.25,0.31,0.02,-,,-,0.23,-,-26.4,-,-3.0,-10.71
Everest Financial,EFG,0.056,-0.3,0.055,0.06,1072,0.06,0.054,0.061,0.054,0.085,0.048,-,,-,0.09,-,-69.97,-,-0.2,-3.45
Excela Ltd,EXA,0.55,-,0.55,0.59,-,-,-,0.55,0.55,0.63,0.50,-,,-,0.65,-,-39,-,-,-
Fat Prophets,FAT,0.91,-,0.875,0.90,-,-,-,0.915,0.91,0.95,0.525,-,,-,1.20,-,-7.2,-,-0.5,-0.55
Fiducian Portfolio,FPS,1.47,-3,1.47,1.55,30,1.55,1.47,1.55,1.46,1.75,0.912,6.75,f,1.49,0.31,4.59,10.09,14.6,-8.0,-5.16
FSA Grp Ltd,FSA,0.40,1.5,0.385,0.395,226,0.40,0.40,0.40,0.38,0.465,0.175,-,,-,0.24,-,7.66,5.2,2.0,5.26
Global Masters Fund,GFL,0.735,-,0.74,0.80,-,-,-,0.735,0.735,0.81,0.60,-,,-,0.86,-,-0.52,-,-,-
Global Min,GMI,1.17,2.5,1.15,1.17,1787,1.18,1.14,1.18,1.08,1.32,0.67,-,,-,1.42,-,-34.05,-,6.0,5.41
Global Resource,GRF,1.73,-,1.73,2.00,-,-,-,1.73,1.73,1.73,1.60,-,,-,-,-,-,-,-,-
Grandbridge Ltd,GBA,0.13,-,0.11,0.125,100,0.13,0.13,0.13,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,0.5,4
Hastings High Yld unt,HHY,1.30,-1,1.305,1.315,1398,1.315,1.30,1.315,1.285,1.44,0.85,17.01,,0.73,1.88,13.08,12.4,10.5,-,-
HFA Accelerator Plus,HAP,0.28,-,0.28,0.29,275,0.28,0.28,0.28,0.275,0.33,0.068,-,,-,0.46,-,-79.25,-,0.5,1.82
Hillcrest Litigat,HLS,0.09,-,0.08,0.105,-,-,-,0.09,0.09,0.11,0.065,-,,-,0.09,-,2.59,3.5,-,-
Hunter Hall Global,HHV,0.81,1.5,0.805,0.81,2180,0.81,0.795,0.81,0.79,0.86,0.525,-,,-,1.03,-,-17.56,-,-0.5,-0.61
Hyperion Flagship,HIP,1.45,-,1.47,1.50,11000,-,-,1.46,1.40,1.50,1.00,8.5,f,-,1.57,5.86,-2.42,-,-,-
IFC Capital Ltd,IFC,0.15,-,0.11,0.135,-,-,-,0.15,0.15,0.15,0.02,-,,-,0.10,-,-10.9,-,-,-
IMF (Aust) Ltd,IMF,1.70,9.5,1.70,1.71,2245,1.71,1.625,1.71,1.40,1.98,0.97,15,f,1.16,0.27,8.82,17.35,9.8,18.5,12.21
India Equities Fund,INE,0.45,0.5,0.445,0.465,1459,0.47,0.43,0.48,0.43,0.597,0.222,-,,-,0.73,-,-16.95,-,-0.5,-1.1
  opt aug10,INEO,0.075,-,0.08,0.085,-,-,-,0.09,0.075,0.18,0.075,-,,-,-,-,-,-,-1.5,-16.67
ING Private Equity,IPE,0.275,-0.5,0.275,0.295,400,0.28,0.275,0.295,0.275,0.315,0.154,-,,-,0.49,-,-20.18,-,-2.0,-6.78
Integrated Res,IRG,0.014,0.2,0.014,0.015,9117,0.014,0.014,0.014,0.012,0.033,0.002,-,,-,-,-,-0.17,-,0.1,7.69
Investorfirst Ltd,INQ,0.093,-0.1,0.093,0.094,1225,0.093,0.092,0.10,0.092,0.15,0.05,-,,-,0.04,-,-1.23,-,-0.2,-2.11
Ipernica Ltd,IPR,0.12,-,0.11,0.12,3350,0.12,0.115,0.13,0.105,0.18,0.043,-,,-,0.05,-,-1.56,-,-1.0,-7.69
Ironbark Capital,IBC,0.445,-,0.445,0.465,-,-,-,0.445,0.445,0.50,0.35,2.5,f,-,0.54,5.62,-2.5,-,-,-
K2 Asset Mgmt,KAM,0.65,6.5,0.625,0.75,534,0.65,0.585,0.65,0.57,0.87,0.10,-,,-,0.04,-,1.74,37.4,2.5,4
Katana Capital,KAT,0.70,-,0.70,0.73,-,-,-,0.70,0.70,0.85,0.35,0.5,f,-,1.01,0.71,-18.53,-,-2.0,-2.78
Keybridge Capital,KBC,0.105,-0.5,0.10,0.11,1564,0.105,0.10,0.11,0.10,0.165,0.063,-,,-,0.50,-,-98.55,-,-,-
London City Equities,LCE,0.42,-,0.42,-,-,-,-,0.43,0.42,0.51,0.39,1,f,1.08,0.54,2.38,1.08,38.9,-1.0,-2.33
Luminus Systems,LSL,0.016,0.3,0.012,0.05,250,0.016,0.016,0.016,0.012,0.03,0.005,-,,-,-,-,-39.79,-,0.4,33.33
Macq Winton ord unt,MWG,1.22,-,1.095,1.22,-,-,-,1.22,1.05,1.28,1.05,-,,-,1.24,-,-4.23,-,17.0,16.19
Magellan Fin Grp,MFG,0.84,-1,0.80,0.85,418,0.84,0.84,0.855,0.81,0.95,0.33,-,,-,0.66,-,-8.5,-,2.0,2.44
  opt jun11,MFGOB,0.05,-,0.051,-,-,-,-,0.05,0.05,0.105,0.05,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.11,-,0.11,-,-,-,-,0.11,0.11,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.62,1,0.615,0.62,1426,0.625,0.615,0.625,0.60,0.68,0.40,-,,-,0.74,-,-3.96,-,-,-
Mariner Corp Ltd,MCX,0.009,-,0.007,0.01,-,-,-,0.009,0.008,0.019,0.005,-,,-,0.01,-,-25,-,0.1,12.5
MAX Tr unt,MXQ,0.063,0.8,0.058,0.063,7380,0.063,0.055,0.063,0.05,0.09,0.002,-,,-,0.25,-,-45.1,-,0.8,14.55
Milton Corp,MLT,17.55,-20,17.50,17.55,175,17.75,17.50,18.40,17.37,19.40,12.00,70,f,0.64,18.37,3.99,44.7,39.3,-85.0,-4.62
Mirrabooka Invest,MIR,1.98,-5,1.965,1.98,854,2.03,1.98,2.09,1.98,2.28,1.14,10,f,-,1.88,5.05,-6.9,-,-2.0,-1
MMC Contrarian,MMA,0.455,-0.5,0.455,0.475,463,0.47,0.455,0.47,0.455,0.505,0.34,-,,-,5.68,-,-2.7,-,-1.5,-3.19
Money3 Corp,MNY,0.40,-,0.30,0.50,-,-,-,0.41,0.40,0.60,0.39,3.3,f,1.06,0.28,8.25,3.51,11.4,-1.0,-2.44
Multi Channel,MUT,0.004,0.1,0.004,0.005,9869,0.004,0.004,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,0.1,33.33
Murchison Hldgs,MCH,0.55,-,0.55,0.56,30,0.55,0.55,0.60,0.55,0.95,0.52,-,,-,1.34,-,9.67,5.7,-5.5,-9.09
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.165,0.21,540,0.21,0.20,0.21,0.165,0.289,0.144,-,,-,0.05,-,-20.48,-,2.5,14.29
Oncard Intl,ONC,0.13,-,0.13,0.14,-,-,-,0.13,0.13,0.24,0.095,-,,-,-,-,2.8,4.6,-,-
Orchid Capital,ORC,0.018,-,0.018,0.034,175,0.018,0.018,0.018,0.017,0.03,0.003,-,,-,0.01,-,-0.51,-,0.1,5.88
  opt feb12,ORCOA,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.54,3.5,0.555,0.60,100,0.54,0.54,0.54,0.505,0.64,0.35,-,,-,1.48,-,-67.3,-,2.0,3.85
Over Fifty Grp,OFG,0.65,1,0.64,0.675,191,0.65,0.65,0.65,0.64,1.09,0.26,-,,-,0.43,-,-21.34,-,1.0,1.56
Ozgrowth Ltd,OZG,0.17,-,0.16,0.165,-,-,-,0.17,0.16,0.175,0.09,0.3,f,-,0.23,1.76,-0.95,-,2.0,13.33
Peters MacGregor,PET,0.64,-,0.64,0.65,103,0.64,0.64,0.64,0.635,0.68,0.455,-,,-,0.94,-,-12.77,-,4.0,6.67
Plan B Grp Hld,PLB,0.73,-,0.73,0.82,-,-,-,0.73,0.73,0.82,0.45,2.3,f,0.56,0.06,3.15,1.28,57.0,-,-
Platinum Capital,PMC,1.575,2,1.56,1.575,806,1.58,1.57,1.58,1.52,1.85,1.12,10,f,1.47,1.38,6.35,14.74,10.7,4.5,2.94
Premium Investors,PRV,0.695,0.5,0.69,0.70,26,0.695,0.695,0.70,0.68,0.93,0.41,3.5,f,-,0.97,5.04,-17.65,-,-0.5,-0.71
Prime Financial,PFG,0.30,1,0.25,0.305,600,0.30,0.27,0.30,0.27,0.34,0.065,-,,-,0.14,-,0.8,37.5,1.5,5.26
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.095,-,-,0.095,-,-,-,0.096,0.095,0.145,0.09,-,,-,0.20,-,8.7,1.1,-0.1,-1.04
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,0.08,-,-,-,-,0.08,0.08,0.153,0.052,-,,-,0.15,-,1.2,6.7,-,-
Redcape Prop Grp stpld,RPF,0.27,1.5,0.255,0.27,1000,0.27,0.25,0.27,0.25,0.41,0.175,4,,-,-,14.81,-118.12,-,1.5,5.88
RIMCapital Ltd,RMC,0.025,-,0.025,0.05,-,-,-,0.025,0.025,0.25,0.025,-,,-,0.03,-,-10.88,-,-,-
Robe Aust Ltd,ROB,0.009,-,0.008,0.01,1687,0.009,0.009,0.01,0.008,0.05,0.007,-,,-,-,-,-24.86,-,0.1,12.5
Souls Private Equity,SOE,0.10,-0.5,0.10,0.105,11324,0.10,0.10,0.11,0.10,0.12,0.068,-,,-,0.19,-,-3.79,-,-1.0,-9.09
  optfeb15d,SOEOA,0.015,-,0.013,0.025,-,-,-,0.015,0.015,0.015,0.015,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.13,-,0.13,0.135,-,-,-,0.13,0.13,0.21,0.10,-,,-,0.15,-,-2.88,-,0.5,4
Sunvest Corp,SVS,0.275,-,0.275,0.30,-,-,-,0.275,0.275,0.50,0.15,-,,-,0.41,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.58,-,3.61,3.65,-,-,-,3.74,3.58,4.09,2.52,21,f,0.15,4.00,5.87,3.12,114.7,-16.0,-4.28
Tag Pacific Ltd,TAG,0.235,-,0.225,0.25,50,0.235,0.235,0.235,0.235,0.27,0.12,0.75,f,2.27,0.32,3.19,1.7,13.8,1.0,4.44
Templeton Global,TGG,0.80,-0.5,0.80,0.82,780,0.81,0.80,0.83,0.78,0.885,0.63,-,,-,1.02,-,-13.7,-,-3.0,-3.61
Thinksmart Ltd,TSM,0.91,3,0.89,0.91,786,0.91,0.90,0.91,0.82,0.96,0.175,3,f,1.21,0.09,3.30,3.64,25.0,3.5,4
Tidewater Invest,TDI,0.29,-,0.27,0.30,-,-,-,0.29,0.29,0.32,0.14,-,,-,0.19,-,-19.9,-,-,-
Tooth & Co,TTH,0.016,-,-,-,-,-,-,0.016,0.016,0.03,0.01,-,,-,-,-,0.66,2.4,0.1,6.67
