FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4322.6 at 2012-02-10T16:50:09. Report at Friday, February 10, 2012. Processed Saturday at 2012-02-11T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.018,-,.017,.019,4000,.018,.018,.018,.018,.03,.016,-,,-,.01,-,.06,30.0,-,Stdy,,
Autodom,AIE,.035,-,-,-,-,-,-,.035,.011,.065,.011,-,,-,.04,-,-5.95,-,+2.4,+218.2,,
Berklee,BER,.43,-,.44,.48,-,-,-,.48,.43,.60,.40,2.00,f,-,1.19,4.65,-22.30,-,-5,-10.42,,
DataDot Tech,DDT,.024,+.1,.024,.026,920,.024,.024,.026,.023,.047,.023,-,,-,.01,-,-.12,-,-.2,-7.69,,
Fleetwood Corp,FWD,12.29,+24,12.05,12.36,1248,12.34,12.05,12.46,11.96,14.00,9.53,73.00,f,1.23,3.52,5.94,90.00,13.7,+5,+.41,,
Orbital Corp,OEC,.24,-1,.18,.24,794,.25,.24,.26,.24,.41,.24,-,,-,.36,-,3.65,6.6,-2,-7.69,,
Schaffer Corp,SFC,3.27,-,3.27,3.35,2,3.27,3.27,3.27,3.25,4.19,3.10,20.00,f,1.75,3.50,6.12,35.10,9.3,+2,+.62,,
Sprintex,SIX,.034,-,.022,.032,-,-,-,.034,.034,.05,.018,-,,-,.02,-,-1.44,-,-,Stdy,,
  opt jun12,SIXOA,.01,-,-,-,-,-,-,.01,.01,.01,.01,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,.87,-2,.87,.89,200,.87,.87,.89,.87,.90,.45,6.00,f,1.30,.42,6.90,7.82,11.1,-3,-3.33,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.052,-.8,.052,.059,2020,.052,.051,.083,.051,.13,.051,-,,-,.15,-,.41,12.7,-3.1,-37.35,,
