Gazal Corp,GZL,1.37,10,1.29,1.37,-,1.37,1.37,1.37,1.20,1.49,0.85,8,f,1.41,0.60,5.84,11.3,12.1,17.0,14.17
GLG Corp Ltd,GLE,0.26,-,0.215,0.27,-,-,-,0.26,0.26,0.32,0.13,-,,-,0.45,-,3.55,7.3,-,-
Globe Intl,GLB,0.45,-,0.30,0.44,-,-,-,0.45,0.42,0.50,0.125,-,,-,0.70,-,-21.39,-,-2.0,-4.26
GUD Hldgs,GUD,9.62,27,9.51,9.62,1585,9.67,9.37,9.67,8.82,9.67,3.30,60,f,1.00,0.66,6.24,60,16.0,74.0,8.33
Headline Grp Ltd,HLD,0.155,-,0.15,0.155,-,-,-,0.16,0.145,0.16,0.08,-,,-,0.12,-,-1.31,-,0.5,3.33
Island Sky Aust,ISK,0.20,-,0.18,0.20,250,0.20,0.20,0.205,0.18,0.42,0.135,-,,-,0.08,-,0.63,31.7,2.0,11.11
Kresta Hldgs,KRS,0.195,-,0.195,0.20,1546,0.20,0.195,0.205,0.195,0.225,0.08,1,f,2.68,0.16,5.13,2.68,7.3,-1.5,-7.14
McPherson's Ltd,MCP,2.85,4,2.85,2.89,467,2.90,2.82,2.90,2.81,3.00,0.27,13,,2.32,-0.52,4.56,30.2,9.4,-3.0,-1.04
Merchant House,MHI,0.145,-,0.145,0.155,-,-,-,0.145,0.13,0.16,0.08,1,,3.04,0.30,6.90,3.04,4.8,1.5,11.54
Mesbon China Nylon,MES,0.11,0.5,0.096,0.11,650,0.11,0.10,0.115,0.10,0.14,0.04,2,,-,0.32,18.18,-1.3,-,-0.5,-4.35
Photo-Me Aust,PTO,0.01,-,0.01,0.013,-,-,-,0.01,0.01,0.05,0.006,-,,-,-0.02,-,-2.5,-,-,-
  opt jul11,PTOO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Quantum Energy,QTM,0.22,-1,0.215,0.22,1277,0.235,0.22,0.255,0.22,0.42,0.075,-,,-,0.02,-,2.97,7.4,-2.0,-8.33
Shenhua Ltd,SHU,0.54,-,0.485,0.565,-,-,-,0.54,0.50,0.55,0.48,-,,-,-,-,-,-,6.0,12.5
Tamawood Ltd,TWD,2.38,3,2.35,2.44,42,2.38,2.38,2.38,2.35,2.69,1.393,21,f,1.16,1.06,8.82,24.35,9.8,3.0,1.28
Thomas Bryson Int,TBI,0.52,-,0.01,-,-,-,-,0.51,0.51,0.57,0.50,-,,-,-,-,-,-,-,-
Treyo Leisure,TYO,0.30,-,0.23,-,-,-,-,0.30,0.23,0.30,0.23,-,,-,-,-,-,-,2.0,7.14
TWT Grp Ltd,TWT,0.10,-,0.092,0.10,-,-,-,0.10,0.09,0.25,0.07,3.5,,-,0.33,35.00,-6.18,-,1.0,11.11
Undercoverwear,UCW,0.26,-,0.25,0.315,-,-,-,0.26,0.255,0.41,0.16,2,f,-,0.10,7.69,-4.72,-,0.5,1.96
Vmoto Ltd,VMT,0.20,0.5,0.19,0.20,3301,0.20,0.19,0.215,0.19,0.215,0.03,-,,-,0.01,-,-1.27,-,0.5,2.56
Waterco Ltd,WAT,0.98,-,0.98,1.00,-,-,-,1.00,0.98,1.00,0.48,5,f,1.60,1.36,5.10,8,12.3,1.0,1.03
INDUSTRY GROUP: Hotels Restaurants & Leisure,,,,,,,,,,,,,,,,,,,,,
Ainsworth Game Tech,AGI,0.17,-1,0.17,0.20,1119,0.18,0.17,0.205,0.17,0.22,0.04,-,,-,0.02,-,-4.45,-,-3.5,-17.07
Aircruising Aust,AIG,0.11,-,0.11,-,-,-,-,0.11,0.10,0.13,0.098,-,,-,-0.07,-,-5.34,-,1.0,10
Allied Brands Ltd,ABQ,0.14,0.5,0.135,0.14,1500,0.14,0.135,0.145,0.135,0.325,0.10,0.5,f,5.60,0.05,3.57,2.8,5.0,-0.5,-3.45
  opt dec10,ABQO,0.005,0.4,0.005,0.10,60,0.005,0.005,0.005,0.001,0.08,0.001,-,,-,-,-,-,-,0.4,400
Aristocrat Leisure,ALL,4.91,-28,4.89,4.96,33459,5.25,4.88,5.47,4.88,5.75,3.16,14.5,f,-,0.35,2.95,-0.2,-,-59.0,-10.73
Artist & Entertain,AEM,0.016,-,0.015,0.016,-,-,-,0.019,0.016,0.05,0.003,-,,-,-,-,2.83,0.6,-0.1,-5.88
Capital Intelligence,CPT,0.02,0.2,0.004,0.02,781,0.02,0.02,0.02,0.018,0.06,0.003,-,,-,-,-,0.09,22.2,-,-
Celtex Ltd,CXE,0.018,-,-,-,-,-,-,0.018,0.018,0.12,0.011,-,,-,-0.01,-,-0.72,-,-,-
Centrebet Internat,CIL,1.12,-1.5,1.12,1.135,2869,1.135,1.11,1.175,1.11,1.39,0.86,9.5,,1.00,0.08,8.48,9.5,11.8,-2.5,-2.18
Crown Ltd,CWN,8.60,-9,8.58,8.62,40509,8.74,8.53,8.89,8.53,9.39,4.18,37,p,-,3.42,4.30,-166.89,-,-10.0,-1.15
Cypress Lakes Grp,CLK,0.006,-,0.006,0.009,-,-,-,0.007,0.006,0.03,0.006,-,,-,-,-,-2.3,-,-0.1,-14.29
Domino Pizza Enterpr,DMP,4.65,-4,4.60,4.66,290,4.66,4.62,4.72,4.45,4.72,2.55,12.4,f,1.82,0.69,2.67,22.6,20.6,15.0,3.33
Early Learning Serv,ELY,0.125,-,0.12,0.135,250,0.125,0.125,0.125,0.125,0.16,0.07,-,,-,-,-,-25.22,-,-,-
eBet Ltd,EBT,0.08,-,0.08,0.087,60,0.08,0.08,0.083,0.077,0.105,0.024,-,,-,-0.01,-,0.7,11.4,-0.2,-2.44
Empowernet Int,ENI,0.015,-,0.015,0.02,2743,0.015,0.015,0.015,0.012,0.05,0.006,-,,-,-,-,-0.3,-,0.3,25
Enerji Ltd,ERJ,0.225,1.5,0.22,0.225,8527,0.235,0.215,0.235,0.21,0.24,0.004,-,,-,-,-,-3.71,-,-,-
Eumundi Grp Ltd,EBG,0.075,-,0.068,0.09,-,-,-,0.075,0.075,0.15,0.06,-,,-,0.27,-,-5.89,-,-0.5,-6.25
Flight Centre,FLT,15.91,-4,15.81,16.09,2753,16.09,15.66,16.09,14.76,16.09,3.39,9,,4.26,1.92,0.57,38.3,41.5,71.0,4.67
Garratt's Ltd,GRT,0.50,-,0.48,0.50,30,0.50,0.50,0.50,0.45,0.50,0.22,3,,1.43,0.13,6.00,4.3,11.6,5.0,11.11
Integrated Legal,IAW,0.125,-,0.13,0.14,-,-,-,0.135,0.125,0.18,0.125,2.2,,0.40,0.05,17.60,0.89,14.0,-1.0,-7.41
  new,IAWN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  new 0309,IAWNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Invocare Ltd,IVC,5.98,1,5.90,5.99,1642,5.99,5.90,5.99,5.75,6.48,4.04,24.5,f,1.22,0.35,4.10,29.9,20.0,-1.0,-0.17
Jetset Travelworld,JET,1.35,2,1.33,1.35,81,1.35,1.33,1.35,1.32,1.47,0.55,7,f,1.06,0.10,5.19,7.39,18.3,2.0,1.5
Kip McGrath Edu Cntr,KME,0.34,-2,0.34,0.375,90,0.36,0.34,0.36,0.34,0.45,0.105,2,f,8.50,-0.09,5.88,17,2.0,-1.0,-2.86
Macro Corp Ltd,MAC,0.029,-,0.01,0.026,-,-,-,0.029,0.029,0.04,0.028,-,,-,0.07,-,-0.37,-,-,-
National Leisure,NLG,0.026,-0.3,0.026,0.029,4702,0.029,0.026,0.029,0.025,0.03,0.005,-,,-,-0.30,-,0.08,32.5,-,-
Navitas Ltd,NVT,3.72,10,3.58,3.80,15111,3.83,3.70,3.83,3.55,3.88,2.01,14.3,f,1.00,-0.23,3.84,14.3,26.0,17.0,4.79
Newhaven Hotels,NHH,1.88,-,1.88,2.49,-,-,-,1.88,1.88,2.35,1.75,6,f,0.88,1.06,3.19,5.3,35.5,-,-
Ocean Capital,OCE,0.40,-,0.25,0.40,-,-,-,0.385,0.385,0.40,0.24,1.5,f,0.89,0.41,3.75,1.33,30.1,1.5,3.9
Odyssey Gaming,ODG,0.035,-,0.025,0.07,-,-,-,0.035,0.035,0.059,0.017,-,,-,0.06,-,0.24,14.6,-,-
Planet Platinum,PPN,0.25,-,0.16,0.225,-,-,-,0.25,0.25,0.30,0.08,2.06,f,0.97,0.20,8.24,2,12.5,-,-
Qld Trustees Invest,QTI,0.44,-,0.44,0.60,-,-,-,0.44,0.44,0.475,0.37,-,,-,0.79,-,1.3,33.8,-,-
Reef Casino Tr unt,RCT,2.15,-,2.10,2.15,50,2.15,2.15,2.15,2.05,2.20,1.65,24.5,,0.04,2.64,11.40,1.1,195.5,10.0,4.88
Retail Food Grp,RFG,2.68,8,2.61,2.68,181,2.68,2.60,2.68,2.51,2.90,0.80,9.25,f,2.56,-0.86,3.45,23.7,11.3,8.0,3.08
Sino Strategic Intl,SSI,0.71,-,0.565,0.71,-,-,-,0.78,0.71,0.92,0.33,-,,-,-0.04,-,-70,-,-7.0,-8.97
Sky City Entertain,SKC,2.76,-5,2.70,2.80,7786,2.79,2.72,2.89,2.72,3.02,1.90,5.44,,3.46,0.47,1.97,18.83,14.7,2.0,0.73
Slater & Gordon,SGH,1.60,1,1.59,1.66,800,1.60,1.60,1.65,1.59,1.82,1.265,4.25,f,3.74,0.80,2.66,15.9,10.1,-5.0,-3.03
Tabcorp Hldgs Ltd,TAH,7.40,24,7.31,7.40,32452,7.44,7.20,7.44,7.14,7.70,6.05,65,f,1.43,-0.02,8.78,93.2,7.9,26.0,3.64
Tatts Grp Ltd,TTS,2.53,2,2.52,2.53,31941,2.54,2.52,2.55,2.48,2.97,2.17,21,f,1.04,-0.56,8.30,21.9,11.6,4.0,1.61
Transmetro Corp,TCO,0.70,-,0.54,-,-,-,-,0.67,0.67,0.87,0.67,3,f,3.97,1.17,4.29,11.9,5.9,3.0,4.48
Viagold Capital,VIA,0.05,-,0.07,-,-,-,-,0.05,0.05,1.30,0.046,-,,-,0.16,-,-70,-,-,-
Webjet Ltd,WEB,1.72,3,1.72,1.735,8113,1.74,1.70,1.75,1.645,1.794,0.853,5.5,f,1.86,0.38,3.20,10.24,16.8,5.0,2.99
INDUSTRY GROUP: Media,,,,,,,,,,,,,,,,,,,,,
Adcorp Aust,AAU,0.28,-,0.28,0.29,230,0.28,0.28,0.28,0.26,0.345,0.165,1,,0.45,0.08,3.57,0.45,62.2,2.0,7.69
Amalgamated Hldgs,AHD,5.85,16,5.84,5.90,377,5.85,5.75,5.85,5.45,5.96,3.81,32,f,1.67,4.48,5.47,53.5,10.9,11.0,1.92
APN News & Media,APN,2.49,12,2.42,2.50,20560,2.49,2.38,2.49,2.23,3.125,0.866,12,,-,-1.23,4.82,-13.1,-,24.0,10.67
Aspermont Ltd,ASP,0.17,-,0.17,-,-,-,-,0.17,0.17,0.345,0.148,0.13,,-,-0.06,0.76,-0.22,-,-,-
Austar United,AUN,1.35,2,1.335,1.36,50446,1.365,1.34,1.39,1.275,1.39,0.60,-,,-,-0.33,-,-2.4,-,2.5,1.89
Austereo Grp Ltd,AEO,1.55,1,1.55,1.575,1945,1.575,1.53,1.575,1.425,1.74,1.02,9.1,f,1.32,-0.01,5.87,11.98,12.9,13.0,9.15
Beyond Intl,BYI,0.66,11,0.60,0.72,626,0.66,0.64,0.66,0.55,0.66,0.50,5,,1.46,0.42,7.58,7.28,9.1,11.0,20
Brisbane Broncos,BBL,0.32,-,0.32,0.40,-,-,-,0.32,0.32,0.40,0.20,-,,-,0.12,-,1.42,22.5,-,-
BSA Ltd,BSA,0.26,-,0.25,0.26,420,0.26,0.26,0.265,0.255,0.27,0.091,2,f,2.00,0.03,7.69,4.01,6.5,0.5,1.96
Commstrat Ltd,COJ,0.005,-,0.005,0.007,400,0.005,0.005,0.005,0.005,0.008,0.003,-,,-,-,-,0.02,25.0,-,-
Consolidated Media,CMJ,3.10,7,3.06,3.12,113356,3.13,3.04,3.13,3.02,3.44,1.71,16.5,,3.75,0.66,5.32,61.91,5.0,4.0,1.31
Facilitate Digital,FAC,0.08,-1.5,0.06,0.13,620,0.09,0.08,0.10,0.08,0.15,0.01,-,,-,0.01,-,-7.71,-,-4.0,-33.33
Fairfax Media Ltd,FXJ,1.78,6.5,1.77,1.785,216538,1.805,1.745,1.805,1.66,1.938,0.795,2,,-,-0.37,1.12,-21.6,-,5.5,3.19
Hyro Ltd,HYO,0.036,0.3,0.034,0.036,4569,0.036,0.033,0.038,0.033,0.044,0.01,-,,-,-0.05,-,-5.38,-,-0.1,-2.7
Infochoice Ltd,ICH,0.485,-,-,0.485,-,-,-,0.485,0.485,0.485,0.485,-,,-,0.02,-,-7.22,-,-,-
IPGA Ltd,IPP,0.10,-,0.08,0.125,-,-,-,0.11,0.10,0.17,0.07,-,,-,-,-,-1.53,-,-1.0,-9.09
Macq Media stpld,MMG,2.53,9,2.48,2.55,3763,2.53,2.43,2.53,2.13,2.53,0.51,7.7,,-,-2.66,3.04,-40.3,-,33.0,15
Macq Radio,MRN,0.50,-,0.50,0.55,-,-,-,0.55,0.44,0.55,0.17,1.5,,0.03,-0.03,3.00,0.04,1250.0,6.0,13.64
MCM Entertainment Gr,MEG,0.15,-,0.15,0.165,-,-,-,0.165,0.15,0.20,0.06,-,,-,0.03,-,0.03,500.0,-1.5,-9.09
Mitchell Comms,MCU,0.91,-0.5,0.91,0.94,765,0.92,0.91,0.92,0.895,0.95,0.33,4,f,1.65,-0.22,4.40,6.6,13.8,1.0,1.11
News Corp b voting,NWS,16.09,9,16.06,16.12,15348,16.15,16.07,16.35,15.81,16.64,8.93,5.14,,14.51,-0.04,0.32,74.58,21.6,-2.0,-0.12
  a nonvote,NWSLV,13.76,11,13.45,13.76,3259,13.89,13.71,14.00,13.58,16.29,7.86,13.73,,-,-,1.00,-,-,-14.0,-1.01
Oohmedia Grp Ltd,OOH,0.12,-,0.09,0.12,261,0.12,0.115,0.12,0.10,0.14,0.06,-,,-,-0.10,-,1.17,10.3,2.0,20
Pac Star Net,PNW,0.032,0.2,0.026,0.032,218,0.032,0.032,0.032,0.03,0.04,0.023,-,,-,0.01,-,0.06,53.3,0.2,6.67
Palamedia Ltd,PMX,0.007,-,0.006,0.008,-,-,-,0.007,0.007,0.02,0.005,-,,-,-,-,-0.26,-,-,-
Photon Grp Ltd,PGA,1.955,0.5,1.945,1.96,1033,1.97,1.94,1.975,1.92,2.182,0.655,12.5,f,1.69,-0.03,6.39,21.08,9.3,-2.0,-1.01
Prime Media Grp,PRT,0.82,5,0.78,0.85,40,0.82,0.78,0.86,0.77,1.765,0.441,3,f,-,-0.22,3.66,-24.5,-,-,-
Q Ltd,QXQ,0.105,0.5,0.105,0.11,700,0.105,0.105,0.115,0.10,0.394,0.003,-,,-,-0.23,-,4.1,2.6,-1.0,-8.7
REA Grp,REA,8.30,13,8.20,8.49,436,8.37,8.18,8.37,7.94,8.69,2.95,10,f,0.07,0.30,1.20,0.74,1121.6,36.0,4.53
Real Brand Hldgs,RBH,0.045,0.8,0.04,0.045,7750,0.046,0.04,0.046,0.036,0.075,0.02,-,,-,0.01,-,-0.28,-,0.7,18.42
Seven Network   ,SEV,6.33,7,6.32,6.34,4032,6.34,6.28,6.38,6.24,7.24,5.01,34,f,0.19,7.27,5.37,6.38,99.2,-3.0,-0.47
Sky Net fpo nz,SKT,3.95,-,3.85,3.96,-,-,-,4.03,3.93,4.05,2.76,11.48,,1.59,0.50,2.91,18.27,21.6,-4.0,-1
STW Comms,SGN,0.86,-,0.855,0.86,1915,0.865,0.855,0.88,0.85,0.95,0.284,4.7,f,1.73,-0.15,5.47,8.15,10.6,-1.0,-1.15
Ten Network Hldgs,TEN,1.565,2.5,1.54,1.57,85485,1.58,1.535,1.62,1.49,1.62,0.615,5.5,f,-,-0.35,3.51,-9.62,-,6.5,4.33
TPL Corp Ltd,TPL,0.008,-,0.008,0.012,-,-,-,0.008,0.008,0.01,0.002,-,,-,-,-,-0.06,-,-,-
Two Way Ltd,TTV,0.07,0.3,0.065,0.069,4308,0.07,0.065,0.07,0.06,0.078,0.015,-,,-,0.02,-,-3.1,-,0.5,7.69
Village Roadshow,VRL,1.70,18,1.65,1.70,768,1.70,1.52,1.70,1.49,1.70,0.77,9.75,f,-,-1.18,5.74,-2.17,-,20.0,13.33
  'a' pref,VRLPA,1.67,22.5,1.595,1.69,13217,1.68,1.52,1.68,1.42,1.68,0.49,12.75,,-,-,7.63,-,-,28.0,20.14
WAG Ltd,WAG,0.008,-0.2,0.008,0.009,2483,0.008,0.008,0.01,0.008,0.011,0.002,-,,-,-,-,-0.12,-,-0.2,-20
West Aust News,WAN,7.98,-2,7.96,7.99,4957,8.00,7.87,8.26,7.50,8.26,3.62,33,f,1.28,-,4.14,42.1,19.0,9.0,1.14
World Wide Ent Grp,WWG,0.20,-,0.20,0.25,-,-,-,0.20,0.19,0.25,0.125,-,,-,0.31,-,2,10.0,-,-
INDUSTRY GROUP: Retailing,,,,,,,,,,,,,,,,,,,,,
Adtrans Grp,ADG,3.16,-,3.16,3.20,62,3.20,3.16,3.20,3.03,3.20,1.65,16,f,1.74,2.37,5.06,27.9,11.3,13.0,4.29
Adultshop Com,ASC,0.01,-0.1,0.009,0.01,20279,0.01,0.01,0.012,0.01,0.012,0.003,-,,-,0.04,-,-0.28,-,-0.2,-16.67
  def,ASCN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  optdec11d,ASCO,-,-,0.002,0.008,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Allomak Ltd,AMA,0.07,-,0.066,0.072,6400,0.072,0.07,0.072,0.068,0.09,0.017,2.1,,-,-0.23,30.00,-43.5,-,-,-
AP Eagers Ltd,APE,10.50,-,10.25,10.50,-,10.50,10.50,10.70,10.25,10.80,4.45,44,f,0.82,8.41,4.19,36.1,29.1,-20.0,-1.87
ARB Corp,ARP,5.32,4,5.28,5.30,587,5.35,5.28,5.35,5.17,5.40,2.55,16.5,f,2.05,1.22,3.10,33.86,15.7,8.0,1.53
Automotive Hldgs,AHE,2.30,10,2.25,2.30,1360,2.31,2.20,2.31,2.14,2.31,0.42,14,f,-,0.69,6.09,-,-,11.0,5.02
Beyond Sportswear,BSI,0.02,-,0.021,0.024,-,-,-,0.02,0.007,0.049,0.007,-,,-,-0.01,-,-0.23,-,-,-
Breville Grp Ltd,BRG,2.43,1,2.43,2.49,572,2.45,2.42,2.45,2.27,2.45,0.465,5.5,,1.65,0.49,2.26,9.08,26.8,12.0,5.19
Cash Convert ord/div   ,CCV,0.59,0.5,0.57,0.585,1310,0.595,0.57,0.595,0.55,0.64,0.22,3,f,2.26,0.09,5.08,6.77,8.7,2.0,3.51
Cheviot Bridge,CVB,0.05,-,0.05,0.065,-,-,-,0.051,0.05,0.07,0.01,-,,-,-,-,0.97,5.2,-,-
Clive Peeters,CPR,0.60,-1,0.595,0.60,3803,0.63,0.59,0.71,0.59,0.74,0.056,1.5,,-,0.27,2.50,-7.1,-,-4.0,-6.25
Country Road Ltd,CTY,3.24,-,3.40,-,-,-,-,3.24,3.24,3.54,3.10,13.32,f,1.70,0.92,4.11,22.66,14.3,-,-
Danks Hldgs,DKS,13.44,38,13.06,13.40,20,13.44,13.44,13.44,13.01,14.00,4.50,75,f,1.44,-,5.58,108.1,12.4,15.0,1.13
David Jones Ltd,DJS,5.78,6,5.75,5.79,26836,5.78,5.72,5.82,5.62,5.94,2.02,28,f,1.13,1.16,4.84,31.5,18.3,-1.0,-0.17
Fantastic Hldgs,FAN,4.25,6,3.66,4.25,136,4.25,4.02,4.25,3.68,4.25,1.57,9.5,f,2.04,0.72,2.24,19.37,21.9,52.0,13.94
Harvey Norman,HVN,4.11,-6,4.10,4.13,64717,4.24,4.09,4.44,4.09,4.85,1.805,11,f,1.83,2.01,2.68,20.18,20.4,-33.0,-7.43
Hire Intelligence,HII,0.165,-,0.145,0.165,-,-,-,0.165,0.145,0.20,0.14,1,f,1.25,0.12,6.06,1.25,13.2,-,-
JB Hi-Fi Ltd,JBH,20.55,63,20.50,20.60,9307,20.61,20.10,20.85,19.73,20.99,6.87,44,f,2.01,1.21,2.14,88.26,23.3,-14.0,-0.68
Joyce Corp,JYC,0.495,-,0.495,0.50,-,-,-,0.495,0.495,0.72,0.37,4.5,,-,0.69,9.09,-6.54,-,-,-
Manaccom Corp Ltd,MNL,0.55,5,0.52,0.55,2259,0.55,0.50,0.55,0.41,0.55,0.12,1.5,f,4.60,0.03,2.73,6.9,8.0,15.0,37.5
Nick Scali Ltd,NCK,1.31,6,1.29,1.35,470,1.31,1.25,1.31,1.12,1.31,0.38,6,f,0.98,0.20,4.58,5.9,22.2,20.0,18.02
Noni B Ltd,NBL,1.205,-6.5,1.20,1.25,359,1.27,1.20,1.27,1.20,1.30,0.70,2,,3.55,0.32,1.66,7.1,17.0,-4.5,-3.6
Orotongrp Ltd,ORL,5.98,5,5.97,6.00,112,5.99,5.95,6.10,5.86,6.10,1.984,38,f,1.26,0.63,6.35,47.7,12.5,13.0,2.22
Pac Brands,PBG,1.42,-1.5,1.415,1.42,54765,1.45,1.41,1.52,1.35,1.52,0.127,8.5,,-,-0.06,5.99,-39.9,-,-1.0,-0.7
Premier Invest,PMV,8.27,9,8.19,8.28,2043,8.35,8.19,8.35,7.92,8.592,2.848,35,f,1.78,2.07,4.23,62.44,13.2,13.0,1.6
Quickflix Ltd,QFX,0.055,-,0.053,0.055,-,-,-,0.055,0.055,0.079,0.01,-,,-,-,-,-1.86,-,0.5,10
RCG Corp Ltd,RCG,0.47,-,0.46,0.47,110,0.47,0.47,0.475,0.455,0.475,0.166,1.5,f,1.77,0.11,3.19,2.66,17.7,-,-
Ruralco Hldgs,RHL,2.60,-,2.51,2.60,-,-,-,2.60,2.38,3.702,1.72,19,f,1.29,1.69,7.31,24.43,10.6,19.0,7.88
Specialty Fashion,SFH,1.23,3,1.17,1.23,2074,1.23,1.16,1.25,1.155,1.25,0.175,2,,5.90,0.10,1.63,11.8,10.4,6.0,5.13
Super Cheap Auto ,SUL,5.16,4,5.16,5.34,1098,5.25,5.14,5.50,5.10,5.95,1.90,18,f,1.68,0.69,3.49,30.2,17.1,-42.0,-7.53
The Reject Shop,TRS,13.29,8,13.23,13.39,2637,13.39,13.19,13.41,13.17,14.30,8.94,55,f,1.34,1.53,4.14,73.6,18.1,-17.0,-1.26
Thorn Grp Ltd,TGA,0.96,-0.5,0.945,0.97,762,0.97,0.95,0.985,0.95,0.99,0.385,4.79,f,2.01,0.42,4.99,9.61,10.0,-2.0,-2.04
TVN Corp Ltd,TVN,0.005,-,0.005,0.007,-,-,-,0.005,0.005,0.011,0.002,-,,-,-,-,-0.19,-,-,-
Vita Grp Ltd,VTG,0.27,1.5,0.27,0.295,150,0.27,0.27,0.345,0.255,0.345,0.058,1,,3.84,-0.10,3.70,3.84,7.0,-6.0,-18.18
Warehouse Grp,WHS,3.71,10,3.62,3.74,66,3.72,3.71,3.72,3.56,3.78,2.50,17.8,,1.11,0.77,4.80,19.72,18.8,-4.0,-1.07
Wotif Com Hldgs,WTF,5.73,7,5.66,5.74,4817,5.73,5.64,5.73,5.40,5.95,3.10,17.5,f,1.19,-0.08,3.05,20.91,27.4,11.0,1.96
SECTOR: Consumer Staple,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,
