Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4480.9 at 16:36 13/8/2010  Report at 19:06 Friday 13/8/2010. Processed 20:58 Friday 13/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Victoria Pet,VPE,0.26,-,0.26,0.27,5515,0.265,0.26,0.28,0.26,0.40,0.23,-,,-,-,-,0.19,136.8,-2.0,-7.14,
Wasabi Energy Ltd,WAS,0.015,0.1,0.014,0.015,10000,0.015,0.015,0.017,0.014,0.028,0.009,-,,-,-,-,-0.4,-,0.1,7.14,
Westralian Gas & Pwr,WGP,0.017,0.3,0.014,0.016,24677,0.017,0.013,0.017,0.013,0.043,0.013,-,,-,-,-,-2.37,-,-,-,
  opt oct11,WGPOA,0.003,-,0.002,0.003,90800,0.003,0.002,0.003,0.002,0.01,0.002,-,,-,-,-,-,-,-,-,
Westside Corp,WCL,0.42,-1,0.42,0.435,1466,0.43,0.41,0.45,0.405,0.72,0.295,-,,-,-,-,-3.4,-,-1.0,-2.33,
Whinnen Res,WWW,0.05,-,0.05,0.06,-,-,-,0.054,0.05,0.17,0.05,-,,-,-,-,-3.27,-,-0.1,-1.96,
  opt apr13,WWWO,0.021,-,0.016,0.03,-,-,-,0.021,0.021,0.03,0.015,-,,-,-,-,-,-,-,-,
White Canyon Uranium,WCU,0.094,-0.3,0.094,0.098,550,0.094,0.094,0.10,0.081,0.32,0.066,-,,-,-,-,-0.93,-,-0.1,-1.05,
Whitehaven Coal,WHC,6.07,8,6.05,6.09,28987,6.10,5.98,6.47,5.93,6.47,3.21,8.8,f,3.22,2.09,1.45,28.3,21.4,-6.0,-0.98,
WHL Energy Ltd,WHN,0.017,-0.1,0.017,0.018,200,0.017,0.017,0.02,0.016,0.125,0.016,-,,-,0.03,-,-0.59,-,-,-,
  opt jun12,WHNO,0.01,-,0.006,0.016,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-,-,-,-,
Wildhorse Energy,WHE,0.275,-1,0.27,0.275,11419,0.295,0.275,0.295,0.225,0.70,0.205,-,,-,-,-,-10.3,-,3.5,14.58,
Woodside Pet,WPL,41.51,86,41.35,41.57,31351,41.52,40.27,42.52,40.16,53.869,39.63,110,f,2.35,-,2.65,259,16.0,-80.0,-1.89,
Yellow Rock,YRR,0.019,0.1,0.019,0.02,1200,0.02,0.019,0.02,0.018,0.091,0.017,-,,-,-,-,-15.3,-,-,-,
  opt sep12,YRROA,0.005,-,0.003,0.014,-,-,-,0.005,0.005,0.025,0.005,-,,-,-,-,-,-,-,-,
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,22.18,8,22.15,22.19,80537,22.18,21.92,23.17,21.81,26.23,18.73,108,f,1.34,9.99,4.87,144.8,15.3,-87.0,-3.77,
Bank of Qld,BOQ,10.18,11,10.14,10.23,10131,10.19,10.03,10.52,10.03,13.49,9.74,52,f,1.78,7.20,5.11,92.4,11.0,-38.0,-3.6,
Bendigo & Adelaide,BEN,8.45,12,8.45,8.46,12383,8.47,8.34,8.81,8.16,10.48,7.72,58,f,1.16,5.27,6.86,67.4,12.5,18.0,2.18,
CL Asset Hldgs,CLS,0.75,-,0.70,0.75,-,-,-,0.75,0.75,1.20,0.61,-,,-,4.32,-,-66.35,-,-,-,
C'wlth Bank  of Aust ,CBA,51.48,78,51.47,51.55,83687,51.51,50.81,53.48,50.40,60.00,43.44,290,f,1.19,15.94,5.63,344.5,14.9,-111.0,-2.11,
Firstfolio Ltd,FFF,0.062,0.3,0.061,0.062,15522,0.065,0.059,0.065,0.058,0.089,0.033,-,,-,-0.05,-,1.13,5.5,0.2,3.33,
Homeloans Ltd,HOM,0.95,1,0.945,0.95,581,0.95,0.95,0.95,0.93,1.04,0.50,9,f,1.02,0.52,9.47,9.16,10.4,1.5,1.6,
Mortgage Choice,MOC,1.135,-2,1.135,1.17,325,1.155,1.135,1.22,1.135,1.40,1.00,11,f,2.16,0.56,9.69,23.8,4.8,-8.0,-6.58,
Mystate Ltd,MYS,3.05,5,3.01,3.05,263,3.06,3.01,3.06,2.95,3.75,2.60,20,f,0.70,2.17,6.56,13.9,21.9,2.0,0.66,
National Aust Bank,NAB,23.87,13,23.74,23.88,69422,23.87,23.45,25.10,23.42,32.37,22.23,147,f,1.36,12.41,6.16,199.3,12.0,-116.0,-4.63,
RHG Ltd,RHG,0.69,-,0.685,0.70,1790,0.70,0.685,0.715,0.68,0.75,0.45,-,,-,0.84,-,29.5,2.3,-1.0,-1.43,
Rock Bld perm.,ROK,2.55,-,2.55,2.58,-,-,-,2.58,2.55,3.10,2.38,14.5,f,1.33,1.98,5.69,19.3,13.2,-2.0,-0.78,
Westpac Banking,WBC,22.52,31,22.43,22.55,98890,22.52,22.11,23.87,21.99,28.43,20.56,125,f,1.11,8.42,5.55,138.5,16.3,-110.0,-4.66,
Wide Bay Aust Ltd,WBB,10.30,-6,10.25,10.30,68,10.30,10.27,10.51,10.25,11.26,8.00,62,f,0.98,3.62,6.02,60.89,16.9,-20.0,-1.9,
INDUSTRY: Diversified Financials - Other Diversified Financial Services,,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.07,-,0.06,0.07,-,-,-,0.08,0.07,0.275,0.07,-,,-,-,-,-,-,-0.2,-2.78,
Aberdeen Leaders,ALR,1.225,-1.5,1.225,1.235,58,1.225,1.225,1.27,1.22,1.47,1.20,9.5,f,0.81,1.31,7.76,7.67,16.0,-3.5,-2.78,
Adelaide Managed unt,AYT,1.435,-,1.435,1.47,200,1.435,1.435,1.435,1.425,1.45,1.144,15.35,,0.14,1.63,10.70,2.11,68.0,1.0,0.7,
Amcil Ltd,AMH,0.625,0.5,0.62,0.625,48,0.625,0.625,0.65,0.61,0.72,0.595,2,f,1.87,0.73,3.20,3.73,16.8,-2.5,-3.85,
AMP Capital China unt,AGF,0.84,-,0.82,0.84,2301,0.84,0.815,0.86,0.805,1.17,0.675,8.47,,1.18,0.93,10.08,10.02,8.4,-2.5,-2.89,
Asian Masters Fund,AUF,1.02,-,1.02,1.20,-,-,-,1.05,1.02,1.06,0.98,1,f,-,1.01,0.98,-1.19,-,-3.0,-2.86,
Aurora Global Tr unt,AIB,1.14,-,1.14,1.22,-,-,-,1.14,1.14,7.50,0.977,23.5,,-,1.14,20.61,-5.76,-,-,-,
AUS Gov Index Fund,AQF,1.61,-,1.60,-,-,-,-,1.61,1.61,1.72,1.58,-,f,-,-,-,-,-,-,-,
Aust Leaders,ALF,1.12,1,1.10,1.12,90,1.12,1.10,1.12,1.085,1.265,1.05,7,f,7.66,1.33,6.25,53.65,2.1,-,-,
  opt nov10,ALFO,0.003,-,0.004,0.006,3058,0.003,0.003,0.003,0.003,0.10,0.003,-,,-,-,-,-,-,-,-,
Aust United Invest,AUI,6.70,-,6.70,6.99,-,-,-,6.81,6.70,7.90,6.40,25,f,0.75,6.68,3.73,18.7,35.8,-,-,
Bentley Capital,BEL,0.225,-,0.225,0.235,-,-,-,0.23,0.225,0.329,0.22,1,f,10.62,0.41,4.44,10.62,2.1,-0.5,-2.17,
BKI Invest Ltd,BKI,1.26,3,1.235,1.26,3973,1.26,1.23,1.26,1.22,1.325,1.09,5.25,f,1.44,1.38,4.17,7.57,16.6,-,-,
Carlton Invest,CIN,17.25,10,17.26,17.49,19,17.25,17.24,17.30,17.15,18.95,15.96,67,f,0.94,20.75,3.88,63,27.4,10.0,0.58,
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-,
Century Aust,CYA,0.77,1,0.77,0.78,692,0.77,0.76,0.79,0.76,0.91,0.74,3.5,f,-,0.93,4.55,-7.74,-,-1.5,-1.91,
Challenger FSG Ltd,CGF,3.57,8,3.49,3.59,15956,3.57,3.45,3.75,3.45,4.50,2.60,13.5,,2.61,3.36,3.78,35.2,10.1,-5.0,-1.38,
Choiseul Investments   ,CHO,4.74,14,4.64,4.74,474,4.74,4.64,4.75,4.60,5.28,4.41,21,f,1.09,5.00,4.43,22.8,20.8,3.0,0.64,
Clime Invest,CIW,0.42,-,0.42,0.45,-,-,-,0.42,0.42,0.50,0.346,1,f,5.00,0.44,2.38,5,8.4,-,-,
Contango Microcap,CTN,0.91,-,0.90,0.91,1311,0.91,0.90,0.95,0.90,1.19,0.735,2,f,7.05,1.25,2.20,14.1,6.5,1.0,1.11,
Count Financial,COU,1.135,1,1.135,1.14,633,1.135,1.125,1.145,1.125,1.60,1.055,7,f,1.52,0.22,6.17,10.64,10.7,0.5,0.44,
CS GP100 Aust Tr unt,CSJ,0.975,-,0.97,0.985,-,-,-,0.985,0.97,1.05,0.935,2.37,p,-,0.98,2.43,-3.19,-,0.5,0.52,
Cs100 Emrg Mkt Infra unt,CSU,0.90,-,0.895,0.915,-,-,-,0.91,0.90,0.935,0.885,1.32,,-,0.91,1.47,-5.7,-,-1.0,-1.1,
Diversified United,DUI,2.89,-4,2.90,2.94,280,2.93,2.89,3.05,2.89,3.53,2.73,13,f,0.34,3.03,4.50,4.4,65.7,-16.0,-5.25,
Djerriwarrh Invest,DJW,3.93,-,3.93,3.98,1263,4.05,3.91,4.18,3.91,4.85,3.84,26,f,0.46,3.63,6.62,11.86,33.1,-14.0,-3.44,
DKN Financial Grp,DKN,0.56,-,0.56,0.60,80,0.56,0.56,0.57,0.56,0.85,0.505,4,,1.23,0.07,7.14,4.91,11.4,-1.0,-1.75,
Emerging Leaders,ELI,0.815,-0.5,0.81,0.82,17990,0.82,0.815,0.82,0.765,0.965,0.70,3.75,f,7.17,0.98,4.60,26.88,3.0,3.5,4.49,
Fat Prophets,FAT,0.875,-,0.87,0.875,141,0.875,0.87,0.875,0.87,1.005,0.785,3,f,-,1.09,3.43,-4.28,-,0.5,0.57,
Global Masters Fund,GFL,0.75,-8,0.775,0.895,18,0.83,0.75,0.83,0.75,0.905,0.685,-,,-,1.08,-,-1.04,-,-8.0,-9.64,
Global Resource,GRF,1.60,-,1.59,1.64,-,-,-,1.63,1.60,1.73,1.57,0.5,f,-,1.54,0.31,-0.36,-,-3.0,-1.84,
Hunter Hall Global,HHV,0.80,1,0.79,0.80,2190,0.80,0.79,0.845,0.785,0.86,0.695,-,,-,1.00,-,18.37,4.4,-2.0,-2.44,
Hyperion Flagship,HIP,1.42,2,1.42,1.49,21,1.42,1.42,1.49,1.40,1.52,1.30,8.5,f,0.48,-,5.99,4.09,34.7,-8.0,-5.33,
India Equities Fund,INE,0.052,-,0.052,0.058,-,-,-,0.069,0.047,0.645,0.047,-,,-,0.75,-,-1.95,-,0.5,10.64,
  opt aug10,INEO,0.057,-,0.05,0.064,-,-,-,0.057,0.043,0.24,0.042,-,,-,-,-,-,-,1.4,32.56,
ING Private Equity,IPE,0.26,-2,0.26,0.28,160,0.26,0.26,0.28,0.26,0.315,0.20,-,,-,0.49,-,-3.49,-,-,-,
Ironbark Capital,IBC,0.45,-,0.45,0.47,-,-,-,0.47,0.45,0.50,0.425,2.5,f,3.07,0.52,5.56,7.68,5.9,-2.0,-4.26,
Magellan Flagship,MFF,0.61,-2,0.61,0.625,2367,0.625,0.61,0.65,0.61,0.69,0.56,-,,-,0.76,-,3.04,20.1,-3.0,-4.69,
Milton Corp,MLT,15.84,5,15.75,15.90,236,15.92,15.59,16.50,15.59,19.40,15.55,71,f,1.10,17.18,4.48,78.2,20.3,-56.0,-3.41,
Mirrabooka Invest,MIR,1.64,-1,1.64,1.65,693,1.64,1.64,1.73,1.64,2.28,1.53,10,f,0.79,1.74,6.10,7.93,20.7,-4.0,-2.38,
Orchid Capital,ORC,0.038,-,0.023,0.039,-,-,-,0.038,0.038,0.045,0.006,-,,-,0.01,-,0.69,5.5,-,-,
  opt feb12,ORCOA,0.015,-,0.005,0.02,-,-,-,0.015,0.015,0.015,0.001,-,,-,-,-,-,-,-,-,
Ozgrowth Ltd,OZG,0.16,-0.5,0.16,0.165,1200,0.165,0.16,0.165,0.16,0.175,0.15,1.4,f,1.58,0.22,8.75,2.21,7.2,-0.5,-3.03,
Peters MacGregor,PET,0.71,-,0.705,0.76,-,-,-,0.78,0.70,0.78,0.60,-,,-,1.04,-,13.67,5.2,-7.0,-8.97,
Platinum Capital,PMC,1.43,-,1.43,1.475,253,1.44,1.425,1.55,1.425,1.85,1.365,10,f,1.12,1.31,6.99,11.16,12.8,-3.0,-2.05,
Premium Investors,PRV,0.72,1.5,0.705,0.735,1000,0.72,0.71,0.73,0.705,0.93,0.65,3.5,f,3.01,0.91,4.86,10.55,6.8,-,-,
Sylvastate Ltd,SYL,3.36,-,3.30,3.48,-,-,-,3.36,3.36,4.09,3.34,21,f,0.41,3.71,6.25,8.56,39.3,-,-,
Templeton Global,TGG,0.76,-1,0.76,0.77,547,0.77,0.76,0.77,0.75,0.885,0.73,-,,-,0.94,-,-2.8,-,1.0,1.33,
Van Eyk Three Pillar,VTP,0.92,1,0.915,0.925,11348,0.93,0.915,0.93,0.905,0.955,0.78,2.5,f,7.56,1.00,2.72,18.9,4.9,1.0,1.1,
Wallace Absolute,WAB,0.074,-,0.074,0.075,1450,0.074,0.074,0.074,0.074,0.076,0.023,-,,-,0.03,-,-37.93,-,-,-,
WAM Capital Ltd,WAM,1.29,-3,1.29,1.32,594,1.31,1.29,1.375,1.29,1.375,1.12,8,f,2.91,1.58,6.20,23.3,5.5,-4.0,-3.01,
Whitefield Ltd,WHF,3.03,6,2.96,3.03,370,3.04,3.02,3.04,2.97,3.63,2.89,17,f,0.09,3.55,5.61,1.54,196.8,-1.0,-0.33,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.69,-,0.685,0.69,595,0.695,0.685,0.71,0.685,0.805,0.625,5.2,f,0.63,0.89,7.54,3.3,20.9,-1.5,-2.13,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
ASF Grp Ltd,AFA,0.12,-,0.11,0.125,1385,0.12,0.12,0.125,0.11,0.43,0.08,-,,-,0.02,-,-1.19,-,1.0,9.09,
Bisan Ltd,BSN,0.039,-,0.031,0.04,-,-,-,0.039,0.039,0.05,0.035,-,,-,0.04,-,-2.07,-,-,-,
Charter Pacific,CHF,0.04,-,0.04,0.049,-,-,-,0.04,0.04,0.076,0.037,-,,-,0.13,-,-3.16,-,-,-,
  opt feb11,CHFO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
Gowing Bros Ltd,GOW,2.36,1,2.36,2.44,26,2.36,2.36,2.40,2.35,2.811,2.30,10,f,-,3.06,4.24,-15.94,-,-4.0,-1.67,
Grandbridge Ltd,GBA,0.37,1,0.315,0.37,371,0.37,0.31,0.37,0.31,0.405,0.075,-,,-,0.27,-,11.7,3.2,10.0,37.04,
Guinness Peat cdi,GPG,0.51,-0.5,0.51,0.525,199,0.515,0.51,0.53,0.51,0.682,0.495,1.66,,-,0.83,3.25,-4.03,-,-1.5,-2.86,
London City Equities,LCE,0.39,-,-,0.41,-,-,-,0.39,0.39,0.44,0.39,1,,-,0.54,2.56,-0.19,-,-,-,
Luminus Systems,LSL,0.008,-,0.008,0.05,-,-,-,0.009,0.008,0.023,0.008,-,,-,-0.01,-,-7.96,-,-0.1,-11.11,
Soul Pattinson,SOL,12.70,-,12.50,12.70,879,12.70,12.49,13.35,12.49,15.38,11.052,33,f,3.76,11.11,2.60,124.07,10.2,-58.0,-4.37,
Sunvest Corp,SVS,0.275,-,0.275,0.40,-,-,-,0.275,0.275,0.28,0.255,-,,-,0.54,-,-3.56,-,-,-,
Tag Pacific Ltd,TAG,0.11,-,0.11,0.175,-,-,-,0.12,0.11,0.27,0.11,0.75,,4.80,0.33,6.82,3.6,3.1,-1.0,-8.33,
Tranzact Fin Service,TFS,0.15,-,0.15,0.165,600,0.15,0.15,0.15,0.15,0.215,0.13,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-,
INDUSTRY: Diversified Financials - Specialised Finance,,,,,,,,,,,,,,,,,,,,,,
ASX Ltd,ASX,29.41,30,29.34,29.44,6974,29.43,28.85,30.38,28.78,37.16,28.02,163.6,f,1.10,3.19,5.56,180.6,16.3,-57.0,-1.9,
BBX Hldgs,BBX,0.01,-,0.01,0.03,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-,
Hillcrest Litigat,HLS,0.05,-,0.05,0.075,-,-,-,0.05,0.05,0.10,0.05,-,,-,0.08,-,1.26,4.0,-,-,
IMF (Aust) Ltd,IMF,1.50,-,1.47,1.505,1386,1.505,1.50,1.53,1.495,1.96,1.33,15,f,0.55,0.32,10.00,8.22,18.2,-1.0,-0.66,
Ipernica Ltd,IPR,0.15,1.5,0.145,0.15,4650,0.155,0.135,0.155,0.13,0.18,0.06,-,,-,0.04,-,-2.93,-,2.0,15.38,
NSX Ltd,NSX,0.185,-,0.185,0.195,-,-,-,0.185,0.18,0.26,0.165,-,,-,0.09,-,-4.95,-,0.5,2.78,
INDUSTRY: 0 - Consumer Finance,,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.21,-,-,0.22,-,-,-,0.21,0.21,0.37,0.20,1.3,,2.46,0.34,6.19,3.2,6.6,-,-,
Astra Capital Ltd,AKR,0.72,-,0.72,0.90,-,-,-,0.72,0.72,0.85,0.51,-,,-,1.62,-,-1.87,-,1.0,1.41,
Centrepoint Alliance,CAF,0.13,-,0.13,0.16,-,-,-,0.14,0.13,0.185,0.12,-,,-,-,-,-31.06,-,-1.0,-7.14,
Flexigrp Ltd,FXL,1.195,0.5,1.19,1.265,2248,1.26,1.19,1.295,1.175,1.779,1.11,6,f,3.95,0.23,5.02,23.7,5.0,-8.5,-6.64,
FSA Grp Ltd,FSA,0.325,-,0.32,0.37,-,-,-,0.35,0.325,0.45,0.28,-,,-,0.29,-,7.93,4.1,-2.5,-7.14,
Money3 Corp,MNY,0.40,-,-,0.53,-,-,-,0.50,0.40,0.60,0.40,3.4,f,1.02,0.30,8.50,3.46,11.6,-10.0,-20,
Oncard Intl,ONC,0.085,-0.1,0.085,0.086,284,0.086,0.085,0.09,0.085,0.205,0.08,-,,-,0.13,-,0.73,11.6,-0.5,-5.56,
Questus Ltd,QSS,0.075,-,0.06,0.08,-,-,-,0.075,0.06,0.153,0.05,-,,-,0.15,-,1.54,4.9,1.5,25,
Thinksmart Ltd,TSM,0.75,-,0.74,0.75,2567,0.78,0.745,0.88,0.725,1.11,0.64,2,,2.73,0.11,2.67,5.45,13.8,-14.0,-15.73,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
Advanced Share,ASW,0.66,-4,0.665,0.68,230,0.675,0.66,0.75,0.655,0.75,0.235,3.6,f,1.00,0.11,5.45,3.61,18.3,-2.0,-2.94,
Alternative Invest unt,AIQ,1.08,-,1.075,1.12,95,1.08,1.08,1.09,1.08,1.15,0.91,47,,-,1.53,43.52,-44.5,-,-,-,
APN Prop Grp,APD,0.20,-0.5,0.205,0.22,500,0.205,0.20,0.22,0.20,0.41,0.165,1.25,f,-,0.21,6.25,-17.88,-,-1.0,-4.76,
Argo Invest,ARG,5.84,-,5.84,5.85,1171,5.86,5.80,6.25,5.78,7.05,5.61,25,f,1.04,6.03,4.28,26,22.5,-23.0,-3.79,
Aurora Funds Ltd,AFV,1.56,-,1.40,1.60,-,-,-,1.56,1.56,2.00,1.56,-,,-,-,-,-,-,-,-,
Aurora SAE ord unt,ABW,1.105,-,1.07,1.08,-,-,-,1.105,1.105,7.35,0.942,9.5,,-,1.05,8.60,-30.42,-,-,-,
Aurora Sandringham ,AOD,0.97,-0.5,0.97,0.975,3,0.97,0.97,0.99,0.97,1.12,0.965,6.2,p,-,1.00,6.39,-4.69,-,-1.0,-1.02,
Aust Ethical,AEF,21.00,-,21.00,22.50,-,-,-,22.50,21.00,37.00,20.00,182,f,0.76,8.11,8.67,139,15.1,-,-,
Aust Foundation,AFI,4.77,-16,4.77,4.78,2821,4.81,4.73,5.16,4.73,5.41,4.52,21,f,0.89,4.70,4.40,18.6,25.6,-28.0,-5.54,
  new,AFIN,4.80,-,-,-,-,-,-,4.85,4.72,4.85,4.51,-,,-,-,-,-,-,-,-,
Austock Grp Ltd,ACK,0.15,-,0.15,0.17,45,0.15,0.15,0.15,0.15,0.33,0.135,-,,-,0.24,-,-6.58,-,-,-,
Bell Financial Grp,BFG,0.88,-1,0.86,0.88,636,0.90,0.88,0.95,0.88,1.40,0.815,8,f,1.41,0.25,9.09,11.3,7.8,-4.5,-4.86,
Belmont Hldgs,BET,1.00,-,0.95,-,-,-,-,1.00,1.00,1.30,1.00,-,,-,1.78,-,-1.38,-,-,-,
Blue Capital Ltd,BIV,0.018,0.2,0.018,0.025,104,0.018,0.018,0.021,0.015,0.029,0.013,-,,-,0.02,-,-1.23,-,-0.3,-14.29,
BT Invest Mngmnt,BTT,2.63,1,2.59,2.65,1039,2.65,2.61,2.68,2.60,3.189,2.081,10.4,f,1.42,0.32,3.95,14.76,17.8,-5.0,-1.87,
Cadence Capital,CDM,0.74,-,0.72,0.74,1400,0.74,0.74,0.745,0.74,0.88,0.67,4,f,6.58,0.97,5.41,26.3,2.8,-0.5,-0.67,
Chapmans Ltd,CHP,0.015,-,0.012,0.019,-,-,-,0.015,0.015,0.022,0.011,-,,-,0.02,-,-0.34,-,-,-,
China Century Capitl,CCY,0.053,-,0.05,0.052,-,-,-,0.055,0.052,0.115,0.041,-,,-,0.05,-,-17.6,-,-,-,
CI Res Ltd,CII,0.80,-,0.66,0.88,-,-,-,0.80,0.76,0.91,0.68,2,,4.09,0.47,2.50,8.18,9.8,4.0,5.26,
Clime Capital,CAM,0.955,-0.5,0.96,0.975,311,0.96,0.955,1.00,0.95,1.09,0.857,4,f,12.60,1.35,4.19,50.38,1.9,-4.5,-4.5,
Contango Capital,CCQ,0.735,-,0.74,0.76,306,0.735,0.735,0.775,0.735,1.55,0.60,1,f,10.51,1.64,1.36,10.51,7.0,-3.5,-4.55,
CVC Ltd,CVC,0.84,-0.5,0.84,0.845,2260,0.84,0.84,0.845,0.80,0.85,0.53,2,f,-,1.23,2.38,-5.51,-,-1.0,-1.18,
Diversa Ltd,DVA,0.092,-,0.089,0.10,-,-,-,0.092,0.091,0.15,0.08,-,,-,0.02,-,-6,-,0.1,1.1,
Equities & Freehldgss,EQF,0.22,-,0.22,0.23,-,-,-,0.225,0.22,0.31,0.02,-,,-,0.21,-,24.98,0.9,-0.5,-2.22,
Equity Tr,EQT,15.21,21,15.21,15.35,22,15.21,15.19,15.21,15.00,19.50,14.65,110,f,0.83,2.62,7.23,91.82,16.6,30.0,2.01,
Euroz Ltd,EZL,1.155,-1,1.15,1.16,98,1.16,1.145,1.20,1.145,1.69,1.12,12,f,1.16,-,10.39,13.94,8.3,-2.0,-1.7,
  opt mar14,EZLO,0.47,-,0.375,0.435,-,-,-,0.47,0.47,0.91,0.45,-,,-,-,-,-,-,-,-,
Everest Financial,EFG,0.053,-,0.053,0.059,200,0.053,0.053,0.055,0.053,0.08,0.037,-,,-,0.10,-,1.3,4.1,-0.2,-3.64,
Excela Ltd,EXA,0.31,-,0.31,0.35,-,-,-,0.39,0.31,0.63,0.25,2,f,-,0.40,6.45,-1.44,-,-8.0,-20.51,
Fiducian Portfolio,FPS,1.30,-,1.20,1.30,160,1.30,1.30,1.30,1.30,1.75,1.16,6.75,f,1.43,0.34,5.19,9.63,13.5,-,-,
Future Corp,FUT,0.002,-,0.002,0.003,45000,0.002,0.002,0.002,0.002,0.011,0.001,-,,-,-,-,-0.1,-,-,-,
Global Min,GMI,1.12,-1,1.11,1.12,2643,1.125,1.11,1.17,1.11,1.32,1.01,1,f,5.19,1.32,0.89,5.19,21.6,-3.5,-3.03,
Hastings High Yld unt,HHY,1.22,0.5,1.22,1.245,319,1.25,1.215,1.25,1.21,1.44,1.085,17.01,,1.38,1.75,13.94,23.53,5.2,-0.5,-0.41,
Henderson Grp cdi,HGG,2.26,-3,2.26,2.28,26995,2.27,2.22,2.36,2.19,2.67,2.01,10.69,,0.30,-0.18,4.73,3.23,70.0,-7.0,-3,
HFA Hldgs Ltd,HFA,0.17,-1,0.17,0.18,396,0.175,0.17,0.19,0.17,0.43,0.145,-,,-,-0.20,-,-0.33,-,-1.0,-5.56,
Hunter Hall Intl,HHL,5.42,2,5.32,5.42,235,5.45,5.30,5.72,5.30,7.90,5.09,47,f,1.25,1.73,8.67,58.95,9.2,-25.0,-4.41,
Investorfirst Ltd,INQ,0.063,-,0.062,0.063,645,0.064,0.063,0.07,0.063,0.15,0.05,-,,-,0.04,-,-1.36,-,-0.2,-3.08,
IOOF Hldgs Ltd,IFL,6.38,4,6.18,6.40,6713,6.39,6.14,6.90,6.14,7.40,4.22,21,f,0.93,0.56,3.29,19.5,32.7,-20.0,-3.04,
K2 Asset Mgmt,KAM,0.505,-,0.55,0.585,-,-,-,0.585,0.505,0.87,0.40,-,,-,0.04,-,1.74,29.0,-8.0,-13.68,
Katana Capital,KAT,0.67,-,0.67,0.69,-,-,-,0.67,0.67,0.85,0.60,2,f,15.41,0.92,2.99,30.82,2.2,-,-,
Keybridge Capital,KBC,0.086,0.6,0.08,0.085,1385,0.086,0.08,0.09,0.08,0.15,0.065,-,,-,0.46,-,-29.02,-,0.1,1.18,
Macq Grp Ltd,MQG,38.45,55,38.45,38.50,16030,38.49,37.60,40.69,37.48,58.80,35.01,186,,1.72,25.82,4.84,320.2,12.0,-110.0,-2.78,
Macq Winton ord unt,MWG,1.195,-,1.20,1.23,-,-,-,1.21,1.195,1.31,1.05,0.4,,-,1.29,0.33,-2.09,-,-2.5,-2.05,
Magellan Fin Grp,MFG,1.20,-6,1.20,1.26,6815,1.25,1.20,1.30,1.20,1.30,0.70,-,,-,-,-,0.6,200.0,-4.0,-3.23,
  opt jun11,MFGOB,0.10,-,0.10,0.28,-,-,-,0.10,0.10,0.105,0.05,-,,-,-,-,-,-,-,-,
  opt jun16,MFGOC,0.17,-,0.17,0.35,-,-,-,0.17,0.17,0.20,0.02,-,,-,-,-,-,-,-,-,
Mariner Corp Ltd,MCX,0.004,-,0.003,0.005,-,-,-,0.004,0.003,0.016,0.002,-,,-,-,-,-7.48,-,-,-,
MAX Tr unt,MXQ,0.04,0.4,0.041,0.046,1189,0.04,0.04,0.04,0.036,0.09,0.03,-,,-,0.24,-,28.23,0.1,0.4,11.11,
Multi Channel,MUT,0.007,-,0.005,0.007,-,-,-,0.007,0.005,0.008,0.002,-,,-,-,-,-43.27,-,0.2,40,
Murchison Hldgs,MCH,0.45,-,0.38,0.45,-,-,-,0.45,0.45,0.75,0.30,-,,-,1.28,-,10.13,4.4,-,-,
Oceania Capital,OCP,1.50,-,1.50,1.60,140,1.50,1.50,1.53,1.445,2.697,1.445,6,,2.31,5.04,4.00,13.88,10.8,0.5,0.33,
Orion Equities,OEQ,0.48,-,0.40,0.48,-,-,-,0.48,0.45,0.64,0.40,-,,-,1.13,-,33.16,1.4,3.0,6.67,
