FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5906.8 at 2015-04-24T16:35:36. Report at Friday, April 24, 2015. Processed Saturday at 2015-04-25T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,-,.007,.008,-,-,-,.007,.007,.009,.005,-,,-,-,-,-.64,-,-,Stdy,,
  opt aug16,ABVO,.003,-,-,.003,-,-,-,.003,.003,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARB,12.65,+25,12.59,12.65,1076,12.66,12.42,12.66,12.12,13.00,10.49,29.00,f,2.03,2.42,2.29,58.75,21.5,+25,+2.02,,
Authorised Invest,AIY,.032,-,.032,.04,-,-,-,.032,.032,.032,.02,-,,-,.02,-,.40,8.0,-,Stdy,,
DataDot Tech,DDT,.032,+.1,.031,.032,9515,.032,.031,.033,.03,.037,.02,-,,-,-,-,-.14,-,-,Stdy,,
Orbital Corp,OEC,.46,-2,.43,.50,1985,.49,.46,.51,.46,.63,.14,-,,-,.49,-,1.73,26.6,-5,-9.80,,
Schaffer Corp,SFC,5.01,-,5.06,5.15,-,-,-,5.05,4.97,6.29,4.97,25.00,f,.96,4.77,4.99,24.00,20.9,+1,+.20,,
Sprintex,SIX,.001,-,.001,.002,11667,.001,.001,.001,.001,.011,.001,-,,-,-,-,-.66,-,-,Stdy,,
VMoto,VMT,.046,+.1,.045,.046,22448,.046,.045,.047,.043,.06,.032,-,,-,.01,-,.04,115.0,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls,ATP,.046,+.2,.046,.056,460,.046,.046,.048,.042,.14,.04,-,,-,.07,-,-1.63,-,-.2,-4.17,,
Audio Pixels,AKP,9.50,+45,9.30,9.50,39,9.50,9.05,9.50,8.90,14.50,3.60,-,,-,.05,-,-10.88,-,+50,+5.56,,
Billabong Int'l,BBG,.605,+.5,.59,.605,3188,.605,.59,.605,.55,.735,.43,-,,-,.16,-,.60,100.8,+6,+11.01,,
Coats Grp PLC,CGW,.49,-1,.48,.49,1293,.49,.49,.50,.49,.635,.37,-,,-,.33,-,1.21,40.5,+1,+2.08,,
Fleetwood Corp,FWD,1.29,+3,1.29,1.30,1580,1.32,1.26,1.32,1.26,2.47,1.10,4.00,f,-,2.43,3.10,-.38,-,-3,-2.27,,
Gale Pacific,GAP,.20,-,.20,.21,577,.20,.20,.205,.20,.275,.165,2.65,,.52,.21,13.25,1.37,14.6,-,Stdy,,
Gazal Corp,GZL,2.50,-,2.50,2.65,-,-,-,2.50,2.45,2.99,2.45,17.00,f,1.18,1.19,6.80,20.00,12.5,+5,+2.04,,
GLG Corp,GLE,.15,-,.155,.25,-,-,-,.15,.15,.26,.15,-,,-,.90,-,5.24,2.9,-,Stdy,,
Globe Int'l,GLB,1.10,-5,1.02,1.10,350,1.10,1.10,1.15,1.10,1.365,.40,3.00,f,-,.73,2.73,-27.82,-,-5,-4.35,,
GUD Hldgs,GUD,8.63,+23,8.62,8.64,2337,8.70,8.47,8.70,7.80,8.86,5.09,38.00,f,1.12,1.16,4.40,42.50,20.3,+71,+8.96,,
Kresta Hldgs,KRS,.25,-,-,.25,-,-,-,.25,.25,.28,.16,-,f,-,.12,-,-.95,-,-,Stdy,,
McPherson's,MCP,1.115,+.5,1.105,1.115,135,1.115,1.105,1.12,1.10,1.46,1.03,11.00,f,1.49,-.07,9.87,16.40,6.8,-.5,-.45,,
Merchant House,MHI,.20,-1.5,.20,.21,227,.20,.20,.215,.20,.23,.16,.50,,22.70,.46,2.50,11.35,1.8,-1.5,-6.98,,
Quantum Energy,QTM,.014,-,.015,.017,-,-,-,.014,.014,.048,.01,-,,-,.01,-,-.52,-,-,Stdy,,
Shenhua Int'l,SHU,.45,-,-,.44,-,-,-,.45,.45,.60,.38,4.00,,1.30,.68,8.89,5.20,8.7,-,Stdy,,
Simonds Grp,SIO,1.54,+2.5,1.52,1.54,3944,1.555,1.52,1.555,1.49,1.785,1.44,-,,-,.08,-,-14.48,-,+2,+1.32,,
Tamawood,TWD,3.95,+3,3.88,3.95,224,3.95,3.90,3.97,3.85,4.10,2.70,23.00,f,1.09,.30,5.82,25.09,15.7,-4,-1.00,,
Treyo Leisure,TYO,.15,-,-,.30,-,-,-,.15,.15,.195,.15,-,,-,.22,-,1.60,9.4,-,Stdy,,
Waterco,WAT,1.08,-,1.06,1.155,-,-,-,1.08,1.06,1.25,1.025,6.00,f,.12,1.53,5.56,.70,154.3,+2,+1.89,,
Yanghao Int'l,YHL,.30,-,-,.30,-,-,-,.30,.30,.30,.10,-,,-,-,-,8.55,3.5,-,Stdy,,
Consumer Services,,
3P Learning,3PL,2.59,+16,2.53,2.59,776,2.68,2.46,2.68,2.36,2.68,1.94,-,,-,.10,-,-2.29,-,+20,+8.37,,
Academies A'asia,AKG,.77,+2,.75,.77,9,.77,.77,.77,.75,1.40,.645,4.50,f,1.38,-.01,5.84,6.20,12.4,-,Stdy,,
Aeeris,AER,.20,-,.19,.205,400,.20,.20,.20,.20,.25,.19,-,,-,-,-,-,-,-.5,-2.44,,
Affinity Education,AFJ,1.115,+1,1.115,1.135,3107,1.13,1.09,1.13,1.085,1.480,1.035,-,,-,-.15,-,-2.90,-,+.5,+.45,,
Ainsworth Game Tech,AGI,2.70,+3,2.69,2.70,6609,2.75,2.68,2.75,2.54,4.21,2.03,10.00,f,1.90,.71,3.70,19.00,14.2,+10,+3.85,,
Aquaint Capital,AQU,.22,-,-,-,-,-,-,.22,.22,.55,.18,1.00,,1.58,-,4.55,1.58,13.9,-,Stdy,,
Ardent Leisure Grp,AAD,2.08,+1,2.07,2.08,21067,2.115,2.06,2.18,2.06,3.49,1.75,13.20,p,.83,.78,6.35,10.92,19.0,-7,-3.26,,
Aristocrat Leisure,ALL,8.65,+45,8.64,8.65,41261,8.72,8.27,8.72,8.02,8.72,4.84,16.00,,-,.91,1.85,-2.90,-,+43,+5.23,,
Aust Careers Network,ACO,1.84,+10,1.80,1.84,100,1.84,1.84,1.84,1.665,2.09,1.235,-,,-,.19,-,4.14,44.4,+4,+2.22,,
Collins Foods,CKF,2.41,+1,2.37,2.41,2453,2.41,2.39,2.42,2.34,2.80,1.84,11.00,f,-,-.91,4.56,-16.22,-,+7,+2.99,,
Corporate Travel,CTD,11.04,+27,11.00,11.05,1804,11.13,10.83,11.13,10.42,13.09,5.476,13.50,f,1.66,1.91,1.22,22.40,49.3,+17,+1.56,,
Crown Resorts,CWN,13.74,+41,13.74,13.75,22152,13.80,13.36,13.80,13.07,16.60,11.66,37.00,p,1.76,4.14,2.69,65.22,21.1,+50,+3.78,,
Disruptive Invest,DVI,.012,-.1,.011,.013,7500,.012,.012,.014,.011,.02,.006,-,,-,-,-,-.16,-,+.1,+9.09,,
Domino's Pizza,DMP,36.94,+92,36.90,36.97,1448,37.13,36.34,37.13,34.69,37.85,18.55,43.60,f,1.44,-.01,1.18,62.70,58.9,+175,+4.97,,
Donaco Intl,DNA,.635,+2,.62,.635,8216,.64,.605,.66,.605,1.264,.535,-,,-,.32,-,1.58,40.2,-1.5,-2.31,,
eBet,EBT,3.69,+1,3.70,3.79,-,3.69,3.69,3.80,3.67,4.215,3.250,5.50,p,5.99,.84,1.49,32.95,11.2,-11,-2.89,,
Echo Entertainment,EGP,4.51,+3,4.51,4.52,23634,4.58,4.49,4.58,4.41,4.775,2.655,9.00,f,2.12,-,2.00,19.10,23.6,-9,-1.96,,
Eumundi Grp,EBG,.052,-,.052,-,-,-,-,.053,.052,.06,.043,.20,f,3.65,.09,3.85,.73,7.1,+.1,+1.96,,
Evolve Edu Grp,EVO,1.035,-1,1.035,1.045,20,1.035,1.035,1.045,1.035,1.10,.97,-,,-,-,-,-,-,-.5,-.48,,
Flight Centre Travel,FLT,42.80,+116,42.68,42.80,4170,42.97,41.92,42.97,40.01,54.81,31.41,152.00,f,1.28,7.66,3.55,195.20,21.9,+230,+5.68,,
G8 Education,GEM,3.63,+13,3.62,3.63,38878,3.685,3.52,3.685,3.30,5.63,3.21,21.50,f,.75,-.83,5.92,16.15,22.5,+5,+1.40,,
Helloworld,HLO,.37,-,.34,.38,-,-,-,.37,.36,.39,.235,-,f,-,.04,-,-13.49,-,+1,+2.78,,
Indoor Skydive Aust,IDZ,.53,-,.52,.53,29,.53,.53,.55,.50,.752,.46,-,,-,.25,-,-3.88,-,+3,+6.00,,
Intueri Edu Grp,IQE,1.985,+3.5,1.86,2.09,8689,2.03,1.97,2.03,1.87,3.01,1.82,7.42,,.92,.16,3.74,6.80,29.2,+3.5,+1.79,,
InvoCare,IVC,13.37,+22,13.37,13.38,2145,13.49,13.20,13.49,12.94,14.17,9.82,36.50,f,1.21,.46,2.73,44.10,30.3,+42,+3.24,,
iSelect,ISU,1.45,-.5,1.445,1.45,964,1.49,1.43,1.49,1.41,1.655,1.01,-,,-,.75,-,3.10,46.8,+3.5,+2.47,,
Jumbo Interactive,JIN,1.14,-1,1.11,1.14,135,1.15,1.135,1.15,1.05,1.52,.83,3.00,f,.68,.23,2.63,2.03,56.2,+9,+8.57,,
Kip McGrath Edu Cntr,KME,.47,-,.455,.47,31,.47,.47,.47,.46,.47,.19,.50,f,4.86,-.02,1.06,2.43,19.3,+1,+2.17,,
Life corporation,LFC,.09,-,.04,.11,-,-,-,.09,.09,.27,.082,-,,-,.04,-,-7.68,-,-,Stdy,,
Mantra Grp,MTR,3.52,+1,3.52,3.54,5774,3.62,3.52,3.62,3.34,3.69,1.69,5.00,f,1.74,.32,1.42,8.70,40.5,+12,+3.53,,
Navitas,NVT,4.67,+15,4.66,4.67,4270,4.67,4.58,4.67,4.37,7.88,4.26,19.50,f,.64,-,4.18,12.40,37.7,+19,+4.24,,
Newhaven Hotels,NHH,.95,-,1.05,1.35,-,-,-,.92,.92,.95,.735,7.00,f,1.10,1.17,7.37,7.73,12.3,+3,+3.26,,
RedHill Education,RDH,1.39,-,1.39,1.485,-,-,-,1.40,1.38,1.51,.89,-,,-,.17,-,16.56,8.4,-1,-.71,,
Reef Casino Tr,RCT,3.35,-,3.21,3.35,-,-,-,3.35,3.28,4.22,2.60,26.02,,.93,2.06,7.77,24.20,13.8,+7,+2.13,,
Retail Food Grp,RFG,7.16,+25,7.14,7.16,3402,7.16,6.98,7.16,6.43,8.00,3.86,22.75,f,1.24,-.55,3.18,28.10,25.5,+59,+8.98,,
SEALINK Travel Grp,SLK,2.55,-3,2.54,2.55,191,2.58,2.54,2.58,2.50,2.66,1.72,7.50,f,1.53,.67,2.94,11.50,22.2,-3,-1.16,,
Shine,SHJ,3.09,+8,3.09,3.13,615,3.14,3.01,3.14,2.92,3.45,2.024,3.75,,3.91,.74,1.21,14.68,21.0,+3,+.98,,
Site Grp Int'l,SIT,.29,-,.29,.30,1622,.31,.29,.31,.29,.32,.12,-,,-,-,-,-.99,-,-.5,-1.69,,
SkyCity Entertain,SKC,4.09,+5,4.07,4.09,2858,4.10,4.03,4.10,4.00,4.14,3.09,17.11,p,.87,.43,4.18,14.95,27.4,+6,+1.49,,
Skydive The Beach Grp,SKB,.305,-.5,.305,.31,249,.31,.305,.31,.30,.395,.29,-,,-,-,-,-,-,-1,-3.17,,
Slater & Gordon,SGH,6.58,+9,6.54,6.58,56937,6.64,6.51,6.83,6.20,8.07,4.228,8.50,p,4.15,1.56,1.29,35.30,18.6,-29,-4.22,,
Success Res Global,SGU,.19,-2,.18,.19,4588,.215,.15,.215,.15,.215,.09,-,,-,-,-,-15.09,-,+4,+26.67,,
Tabcorp Hldgs,TAH,4.88,+15,4.88,4.89,40913,4.93,4.73,4.93,4.62,4.955,3.106,18.00,f,1.29,1.44,3.69,23.30,20.9,+17,+3.61,,
Tatts Grp,TTS,4.06,+10,4.04,4.06,25454,4.11,3.99,4.11,3.86,4.16,2.95,14.50,f,1.04,-1.19,3.57,15.10,26.9,+6,+1.50,,
Think Childcare & Edu,TNK,.965,-.5,.975,.98,150,.965,.965,1.00,.965,1.18,.96,-,,-,-,-,-,-,-3.5,-3.50,,
Transmetro Corp,TCO,1.00,-,.85,1.19,-,-,-,1.00,1.00,1.11,1.00,5.00,f,.48,1.32,5.00,2.38,42.0,-,Stdy,,
Trustees Australia,TAU,.14,-,.13,.19,-,-,-,.14,.14,.14,.06,-,,-,.28,-,.70,20.0,-,Stdy,,
Vealls,VELCP,9.00,-,9.00,9.60,-,-,-,9.00,9.00,9.75,8.30,.50,f,65.88,13.69,.06,32.94,27.3,-,Stdy,,
  income,VELIN,1.50,-,1.50,-,-,-,-,1.50,1.50,1.60,1.446,10.70,f,-,-,7.13,-,-,+5.4,+3.73,,
  7% cum pf,VELPA,3.00,-,-,-,-,-,-,2.993,2.993,3.00,2.993,.70,f,-,-,.23,-,-,+.7,+.23,,
Viagold Capital,VIA,.49,-,-,.15,-,-,-,.49,.49,.49,.49,-,,-,.09,-,-2.99,-,-,Stdy,,
Vocation,VET,.16,+.5,.16,.165,8364,.165,.15,.175,.15,3.40,.068,4.45,f,-,-.32,27.81,-124.17,-,-1.5,-8.57,,
Media,,
Adcorp Aust,AAU,.045,-,.043,.06,-,-,-,.045,.045,.07,.04,-,,-,-.03,-,-1.78,-,-.2,-4.26,,
Amalgamated Hldgs,AHD,12.51,+12,12.50,12.51,474,12.51,12.26,12.51,11.80,12.60,8.57,43.00,f,1.23,5.23,3.44,52.80,23.7,+28,+2.29,,
APN News & Media,APN,.93,-,.93,.94,59176,.935,.925,.94,.885,1.08,.565,-,,-,-.25,-,1.17,79.5,-.5,-.53,,
APN Outdoor Grp,APO,3.24,-,3.21,3.24,7499,3.32,3.22,3.32,3.21,3.55,2.42,-,f,-,-,-,-,-,-2,-.61,,
Asia Pac Digital,DIG,.38,+1,.38,.40,735,.39,.38,.39,.37,.575,.25,-,,-,-.03,-,-8.41,-,+1,+2.70,,
Aspermont,ASP,.015,-,.01,.019,-,-,-,.015,.015,.035,.015,-,,-,-.02,-,-1.80,-,-.5,-25.00,,
Beyond Int'l,BYI,1.25,-4,1.225,1.25,440,1.29,1.23,1.29,1.215,1.58,1.05,10.00,,1.33,.67,8.00,13.27,9.4,-,Stdy,,
Brisbane Broncos,BBL,.28,-,.26,.28,-,-,-,.28,.26,.295,.24,1.00,f,.85,.15,3.57,.85,32.9,-,Stdy,,
China Integr Media,CIK,.20,-,.02,.25,-,-,-,.20,.20,.20,.20,-,,-,.06,-,-1.70,-,-,Stdy,,
Crowd Mobile,CM8,.155,+.5,.155,.16,2919,.155,.14,.18,.14,.24,.002,-,,-,.40,-,-23.77,-,-2.5,-13.89,,
Enero Grp,EGG,.70,-,.70,.74,741,.70,.70,.74,.67,1.30,.67,-,,-,.36,-,-3.32,-,+1.5,+2.19,,
Fairfax Media,FXJ,1.03,-,1.025,1.03,141557,1.035,1.02,1.045,1.005,1.065,.725,4.00,f,.60,.29,3.88,2.40,42.9,-1,-.96,,
iCar Asia,ICQ,.88,-6,.88,.89,3265,.96,.875,1.00,.85,1.88,.76,-,,-,.05,-,-8.64,-,-1.5,-1.68,,
Invigor Grp,IVO,.094,-.2,.092,.094,780,.095,.094,.098,.089,.12,.033,-,,-,-,-,-3.01,-,+.3,+3.30,,
  opt jul18,IVOO,.055,-,.035,.05,-,-,-,.055,.045,.06,.002,-,,-,-,-,-,-,+2,+57.14,,
Macquarie Radio,MRN,1.13,-,1.13,1.15,110,1.13,1.13,1.13,1.10,1.365,.90,10.00,f,.38,-,8.85,3.81,29.7,+3,+2.73,,
MUI Corp,MUI,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.11,-,-,Stdy,,
