FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4513.8 at 2012-10-05T16:52:07. Report at Friday, October 5, 2012. Processed Saturday at 2012-10-06T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.018,-,.017,.018,4500,.018,.018,.019,.018,.026,.013,-,,-,.01,-,-.01,-,-.1,-5.26,,
Autodom,AIE,.015,-,.014,.035,2124,.015,.015,.015,.015,.036,.01,-,,-,.02,-,-2.52,-,-,Stdy,,
Berklee,BER,.50,+4,.40,.50,-,.50,.50,.50,.44,.51,.32,2.00,,-,.95,4.00,-21.50,-,+4,+8.70,,
DataDot Tech,DDT,.02,-,.019,.02,345,.02,.019,.02,.019,.037,.016,-,,-,.01,-,-.29,-,-,Stdy,,
Fleetwood Corp,FWD,10.29,-6,10.29,10.31,5530,10.43,10.29,10.70,10.15,13.46,10.10,76.00,f,1.19,2.77,7.39,90.40,11.4,+13,+1.28,,
Orbital Corp,OEC,.185,-,.16,.18,-,-,-,.185,.18,.40,.18,-,,-,.31,-,-6.28,-,-,Stdy,,
Schaffer Corp,SFC,3.70,-,3.70,3.89,-,-,-,3.70,3.69,4.05,3.10,21.00,f,2.54,3.84,5.68,53.40,6.9,+1,+.27,,
Sprintex,SIX,.015,+.1,.014,.018,2000,.016,.015,.018,.014,.035,.008,-,,-,.01,-,-.89,-,-.3,-16.67,,
  opt jun13,SIXO,.002,-,-,-,-,-,-,.002,.002,.002,.002,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.33,+4,1.30,1.33,1121,1.33,1.285,1.33,1.20,1.33,.65,7.00,f,1.65,.47,5.26,11.58,11.5,+13,+10.83,,
VMoto,VMT,.035,-.3,.032,.035,29699,.038,.033,.042,.027,.042,.009,-,,-,.01,-,-1.14,-,+.7,+25.00,,
  opt dec14,VMTO,.01,-,.01,.02,1000,.01,.01,.01,.006,.01,.002,-,,-,-,-,-,-,+.4,+66.67,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.051,-,.051,.053,-,-,-,.051,.046,.103,.045,-,,-,.11,-,-.74,-,+.5,+10.87,,
Audio Pixels,AKP,5.15,+5,5.03,5.20,70,5.15,5.15,5.15,5.10,7.09,4.67,-,,-,.10,-,-8.49,-,+5,+.98,,
Billabong Int'l,BBG,1.06,-1.5,1.055,1.06,101550,1.13,1.05,1.325,1.015,3.589,.925,3.00,,-,.76,2.83,-90.80,-,-26.5,-20.00,,
Fisher & Paykel App,FPA,1.005,-2.5,.985,1.005,1050,1.005,.985,1.03,.955,1.03,.25,-,,-,-,-,1.97,51.0,+5.5,+5.79,,
Gale Pacific,GAP,.27,-,.255,.27,310,.27,.25,.27,.25,.30,.205,2.45,f,1.20,.19,9.07,2.95,9.2,-1,-3.57,,
Gazal Corp,GZL,2.08,-,2.09,2.18,-,-,-,2.08,2.08,2.30,1.568,18.00,f,1.14,.96,8.65,20.50,10.1,-,Stdy,,
GLG Corp,GLE,.30,-,-,-,-,-,-,.30,.275,.30,.098,-,,-,.60,-,9.96,3.0,+2.5,+9.09,,
Globe Int'l,GLB,.42,-,-,-,-,-,-,.395,.395,.49,.30,2.50,f,.06,.64,5.95,.15,280.0,+2.5,+6.33,,
