FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4666.6 at 2011-06-03T16:36:34. Report at Friday, June 3, 2011. Processed Saturday at 2011-06-04T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.022,-,.023,.025,-,-,-,.027,.022,.038,.014,-,,-,.01,-,-.03,-,-.2,-8.33,,
Auto Technology,ATJ,.02,-,.021,.024,-,-,-,.02,.02,.052,.02,-,,-,.01,-,-1.43,-,-,Stdy,,
  opt jun11,ATJO,.002,-,-,.001,-,-,-,.002,.002,.01,.001,-,,-,-,-,-,-,-,Stdy,,
  opt jun12,ATJOA,.01,-,-,.01,-,-,-,.01,.01,.01,.003,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.48,-,.47,.50,-,-,-,.60,.48,.60,.42,2.00,,-,1.23,4.17,-.50,-,-12,-20.00,,
DataDot Tech,DDT,.034,-.2,.035,.039,7720,.037,.034,.037,.034,.06,.025,-,,-,.01,-,.23,14.8,-,Stdy,,
Fleetwood Corp,FWD,10.70,+7,10.56,10.70,3133,10.75,10.49,11.23,10.49,14.25,8.40,70.00,f,1.20,2.10,6.54,84.10,12.7,-50,-4.46,,
Orbital Corp,OEC,.33,-1,.33,.365,28,.33,.33,.38,.33,.46,.18,-,,-,.36,-,1.55,21.3,-4,-10.81,,
Schaffer Corp,SFC,3.56,+6,3.56,3.70,50,3.56,3.50,3.56,3.44,5.40,3.40,30.00,f,.69,3.36,8.43,20.70,17.2,+12,+3.49,,
Supply Net,SNL,.58,+1,.56,.58,197,.58,.57,.58,.57,.64,.294,4.00,f,1.75,.39,6.90,7.00,8.3,+1,+1.75,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.12,-1,.12,.125,442,.125,.12,.13,.115,.13,.08,-,,-,.14,-,1.82,6.6,+.5,+4.35,,
Billabong Int'l,BBG,6.16,-4,6.08,6.22,13106,6.21,6.04,6.56,6.04,9.76,5.80,34.00,p,1.56,-.44,5.52,53.20,11.6,-21,-3.30,,
BKM Management,BKM,.005,-,.005,.006,1200,.005,.005,.005,.005,.013,.004,-,,-,-,-,-.15,-,-,Stdy,,
Energio,EIO,.026,-,.026,.027,32320,.027,.026,.027,.024,.073,.006,-,,-,-,-,-.07,-,+.1,+4.00,,
  opt mar13,EIOO,.01,-,.001,.01,-,-,-,.01,.01,.011,.001,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.49,-,.49,.495,500,.49,.49,.495,.47,.495,.37,-,,-,-,-,3.38,14.5,+3,+6.52,,
Funtastic,FUN,.071,+.3,.066,.071,1661,.071,.066,.10,.065,.23,.065,-,,-,-.02,-,-9.59,-,-3.9,-35.45,,
Gale Pacific,GAP,.21,-,.21,.23,783,.21,.205,.21,.20,.26,.14,3.00,f,.78,.22,14.29,2.34,9.0,-,Stdy,,
Gazal Corp,GZL,2.05,-,1.90,2.05,-,-,-,2.05,2.00,2.20,1.36,13.00,f,1.41,.74,6.34,18.30,11.2,+5,+2.50,,
GLG Corp,GLE,.27,-,.27,.31,-,-,-,.27,.27,.375,.24,-,,-,.48,-,6.31,4.3,-,Stdy,,
Globe Int'l,GLB,.47,-3,.47,.54,11,.47,.47,.50,.47,.76,.415,5.00,,.68,.67,10.64,3.39,13.9,-,Stdy,,
GUD Hldgs,GUD,9.10,+5,9.10,9.32,1985,9.14,9.01,9.34,9.01,10.74,7.85,63.00,f,1.11,1.25,6.92,69.90,13.0,-22,-2.36,,
Guinness Peat,GPG,.65,+1,.64,.65,5954,.65,.64,.66,.635,.66,.48,1.66,,2.35,.74,2.55,3.90,16.7,+.5,+.78,,
Island Sky Aust,ISK,.011,-,.01,.013,7000,.011,.01,.015,.01,.042,.009,-,,-,.01,-,-2.42,-,-.4,-26.67,,
Kresta Hldgs,KRS,.27,-1,.27,.29,440,.28,.27,.28,.27,.415,.215,2.00,f,1.41,.13,7.41,2.83,9.5,-,Stdy,,
