Mitchell Comms,MCU,0.88,2,0.87,0.885,1230,0.89,0.875,0.92,0.85,0.95,0.33,4,f,1.65,-0.22,4.55,6.6,13.3,-3.0,-3.3
News Corp b voting,NWS,15.35,22,15.33,15.42,32956,15.50,15.32,15.84,15.03,16.64,8.93,5.14,,14.51,-0.04,0.33,74.58,20.6,-74.0,-4.6
  a nonvote,NWSLV,13.21,26,12.51,13.21,14159,13.22,13.09,13.47,12.80,16.29,7.86,13.73,,-,-,1.04,-,-,-55.0,-4
Oohmedia Grp Ltd,OOH,0.12,-,0.09,0.11,-,-,-,0.12,0.12,0.14,0.06,-,,-,-0.10,-,1.17,10.3,-,-
Pac Star Net,PNW,0.04,-,0.029,0.04,-,-,-,0.04,0.03,0.04,0.023,-,,-,0.01,-,0.06,66.7,0.8,25
Palamedia Ltd,PMX,0.007,-,0.007,0.008,-,-,-,0.007,0.007,0.02,0.005,-,,-,-,-,-0.26,-,-,-
Photon Grp Ltd,PGA,1.795,4.5,1.785,1.815,1473,1.835,1.77,1.95,1.695,2.182,0.655,12.5,f,1.69,-0.03,6.96,21.08,8.5,-16.0,-8.18
Prime Media Grp,PRT,0.80,-1,0.80,0.805,13473,0.85,0.755,0.85,0.755,1.65,0.441,3,f,-,-0.22,3.75,-24.5,-,-2.0,-2.44
Q Ltd,QXQ,0.135,2.5,0.11,0.135,153,0.135,0.12,0.135,0.105,0.394,0.003,-,,-,-0.23,-,4.1,3.3,3.0,28.57
  def,QXQNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
REA Grp,REA,8.20,4,8.15,8.28,2642,8.23,8.06,8.30,7.95,8.69,2.95,10,f,0.07,0.30,1.22,0.74,1108.1,-10.0,-1.2
Real Brand Hldgs,RBH,0.04,0.3,0.037,0.04,3700,0.04,0.04,0.04,0.037,0.075,0.02,-,,-,0.01,-,-0.28,-,-0.5,-11.11
Seven Network   ,SEV,6.47,12,6.35,6.50,9491,6.53,6.35,6.53,6.26,7.24,5.01,34,f,0.19,7.27,5.26,6.38,101.4,14.0,2.21
Sky Net fpo nz,SKT,3.85,-9,3.85,3.90,9,3.85,3.85,3.96,3.84,4.05,2.76,11.48,,1.59,0.50,2.98,18.27,21.1,-10.0,-2.53
STW Comms,SGN,0.84,-,0.82,0.84,1325,0.84,0.83,0.86,0.815,0.95,0.284,4.7,f,1.73,-0.15,5.60,8.15,10.3,-2.0,-2.33
Ten Network Hldgs,TEN,1.54,6,1.53,1.59,110598,1.58,1.505,1.585,1.465,1.62,0.615,5.5,f,-,-0.35,3.57,-9.62,-,-2.5,-1.6
TPL Corp Ltd,TPL,0.012,0.3,0.01,0.012,152350,0.014,0.01,0.014,0.008,0.014,0.002,-,,-,-,-,-0.06,-,0.4,50
Two Way Ltd,TTV,0.069,0.4,0.066,0.07,1450,0.069,0.065,0.069,0.063,0.078,0.015,-,,-,0.02,-,-3.1,-,-0.1,-1.43
  def,TTVNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Village Roadshow,VRL,1.75,-6.5,1.75,1.87,315,1.80,1.745,1.93,1.745,1.93,0.77,9.75,f,-,-1.18,5.57,-2.17,-,5.0,2.94
  'a' pref,VRLPA,1.75,5.5,1.695,1.75,727,1.78,1.68,1.78,1.675,1.78,0.49,12.75,,-,-,7.29,-,-,8.0,4.79
WAG Ltd,WAG,0.007,-,0.007,0.008,-,0.007,0.007,0.008,0.007,0.011,0.002,-,,-,-,-,-0.12,-,-0.1,-12.5
West Aust News,WAN,7.48,-7,7.34,7.50,4929,7.59,7.27,7.95,7.27,8.26,3.62,33,f,1.28,-,4.41,42.1,17.8,-50.0,-6.27
World Wide Ent Grp,WWG,0.16,-,0.14,0.20,3,0.16,0.16,0.20,0.16,0.25,0.125,-,,-,0.31,-,2,8.0,-4.0,-20
INDUSTRY GROUP: Retailing,,,,,,,,,,,,,,,,,,,,,
Adtrans Grp,ADG,3.18,-,3.18,3.20,20,3.18,3.18,3.20,3.18,3.20,1.65,16,f,1.74,2.37,5.03,27.9,11.4,2.0,0.63
Adultshop Com,ASC,0.009,0.1,0.009,0.01,983,0.009,0.008,0.01,0.008,0.012,0.003,-,,-,0.04,-,-0.28,-,-0.1,-10
  opt dec11,ASCO,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Allomak Ltd,AMA,0.065,-0.4,0.065,0.069,1604,0.069,0.065,0.069,0.065,0.09,0.017,2.1,,-,-0.23,32.31,-43.5,-,-0.5,-7.14
AP Eagers Ltd,APE,10.30,30,10.00,10.70,20,10.30,10.30,10.70,10.00,10.80,4.45,44,f,0.82,8.41,4.27,36.1,28.5,-20.0,-1.9
ARB Corp,ARP,5.25,-,5.23,5.25,935,5.32,5.23,5.35,5.19,5.40,2.55,16.5,f,2.05,1.22,3.14,33.86,15.5,-7.0,-1.32
Automotive Hldgs,AHE,2.18,-,2.17,2.20,1141,2.24,2.17,2.40,2.10,2.40,0.42,14,f,-,0.69,6.42,-,-,-12.0,-5.22
Beyond Sportswear,BSI,0.02,-0.2,0.02,0.022,2300,0.023,0.02,0.023,0.02,0.049,0.007,-,,-,-0.01,-,-0.23,-,-,-
Breville Grp Ltd,BRG,2.25,-1,2.16,2.26,125,2.26,2.16,2.43,2.16,2.45,0.465,5.5,,1.65,0.49,2.44,9.08,24.8,-18.0,-7.41
Cash Convert ord/div   ,CCV,0.56,0.5,0.55,0.56,11908,0.575,0.535,0.585,0.535,0.64,0.22,3,f,2.26,0.09,5.36,6.77,8.3,-3.0,-5.08
Cheviot Bridge,CVB,0.05,-,0.05,0.065,-,-,-,0.05,0.05,0.07,0.01,-,,-,-,-,0.97,5.2,-,-
Clive Peeters,CPR,0.61,3.5,0.59,0.62,1395,0.61,0.575,0.61,0.54,0.74,0.056,1.5,,-,0.27,2.46,-7.1,-,1.0,1.67
Country Road Ltd,CTY,3.24,-,3.00,-,-,-,-,3.24,3.24,3.54,3.10,13.32,f,1.70,0.92,4.11,22.66,14.3,-,-
Danks Hldgs,DKS,13.44,-,13.07,13.40,-,-,-,13.44,13.44,14.00,4.50,75,f,1.44,-,5.58,108.1,12.4,-,-
David Jones Ltd,DJS,5.36,-13,5.36,5.37,82991,5.65,5.31,5.82,5.31,5.94,2.02,28,f,1.13,1.16,5.22,31.5,17.0,-42.0,-7.27
Fantastic Hldgs,FAN,4.00,-,4.00,4.09,2038,4.03,3.94,4.18,3.94,4.25,1.57,9.5,f,2.04,0.72,2.38,19.37,20.7,-25.0,-5.88
Harvey Norman,HVN,3.99,-3,3.98,4.00,71722,4.14,3.99,4.28,3.99,4.85,1.805,11,f,1.83,2.01,2.76,20.18,19.8,-12.0,-2.92
Hire Intelligence,HII,0.145,-,0.15,0.155,-,-,-,0.165,0.145,0.20,0.14,1,f,1.25,0.12,6.90,1.25,11.6,-2.0,-12.12
JB Hi-Fi Ltd,JBH,20.80,-33,20.73,20.89,9192,21.88,20.66,22.43,20.46,22.43,6.87,44,f,2.01,1.21,2.12,88.26,23.6,25.0,1.22
Joyce Corp,JYC,0.495,-0.5,0.44,0.50,1770,0.495,0.495,0.50,0.495,0.72,0.37,4.5,,-,0.69,9.09,-6.54,-,-,-
Manaccom Corp Ltd,MNL,0.50,4,0.48,0.50,461,0.50,0.475,0.55,0.46,0.55,0.12,1.5,f,4.60,0.03,3.00,6.9,7.2,-5.0,-9.09
Nick Scali Ltd,NCK,1.27,-10,1.28,1.30,64,1.30,1.27,1.39,1.27,1.39,0.38,6,f,0.98,0.20,4.72,5.9,21.5,-4.0,-3.05
Noni B Ltd,NBL,1.28,8,1.26,1.28,182,1.30,1.26,1.30,1.19,1.30,0.70,2,,3.55,0.32,1.56,7.1,18.0,7.5,6.22
Orotongrp Ltd,ORL,5.99,24,5.97,5.99,128,5.99,5.77,6.05,5.75,6.10,1.984,38,f,1.26,0.63,6.34,47.7,12.6,1.0,0.17
Pac Brands,PBG,1.325,-,1.30,1.345,45634,1.385,1.295,1.45,1.265,1.52,0.127,8.5,,-,-0.06,6.42,-39.9,-,-9.5,-6.69
Premier Invest,PMV,8.18,18,8.07,8.18,1263,8.25,8.01,8.50,7.30,8.592,2.848,35,f,1.78,2.07,4.28,62.44,13.1,-9.0,-1.09
Quickflix Ltd,QFX,0.065,-,0.062,0.065,-,-,-,0.065,0.055,0.079,0.01,-,,-,-,-,-1.86,-,1.0,18.18
RCG Corp Ltd,RCG,0.49,2,0.485,0.50,3117,0.49,0.47,0.49,0.45,0.49,0.166,1.5,f,1.77,0.11,3.06,2.66,18.4,2.0,4.26
Ruralco Hldgs,RHL,2.40,-,2.45,2.50,50,2.45,2.40,2.60,2.40,3.702,1.72,19,f,1.29,1.69,7.92,24.43,9.8,-20.0,-7.69
Specialty Fashion,SFH,1.17,2.5,1.15,1.18,11608,1.195,1.15,1.23,1.06,1.25,0.175,2,,5.90,0.10,1.71,11.8,9.9,-6.0,-4.88
Super Cheap Auto ,SUL,5.30,10,5.22,5.37,895,5.40,5.22,5.44,4.96,5.95,1.90,18,f,1.68,0.69,3.40,30.2,17.5,14.0,2.71
The Reject Shop,TRS,13.02,2,13.02,13.20,600,13.28,12.81,13.35,12.81,14.30,8.94,55,f,1.34,1.53,4.22,73.6,17.7,-27.0,-2.03
Thorn Grp Ltd,TGA,0.925,-2,0.925,0.96,1354,0.925,0.905,0.985,0.905,0.99,0.385,4.79,f,2.01,0.42,5.18,9.61,9.6,-3.5,-3.65
TVN Corp Ltd,TVN,0.005,-,0.006,0.007,-,-,-,0.005,0.005,0.011,0.002,-,,-,-,-,-0.19,-,-,-
Vita Grp Ltd,VTG,0.295,1.5,0.285,0.30,169,0.295,0.285,0.31,0.27,0.345,0.058,1,,3.84,-0.10,3.39,3.84,7.7,2.5,9.26
Warehouse Grp,WHS,3.65,-,3.40,3.99,-,-,-,3.75,3.65,3.78,2.50,17.34,,1.14,0.77,4.75,19.72,18.5,-6.0,-1.62
Wotif Com Hldgs,WTF,6.03,11,6.00,6.03,3299,6.05,5.94,6.13,5.66,6.13,3.10,17.5,f,1.19,-0.08,2.90,20.91,28.8,30.0,5.24
SECTOR: Consumer Staple,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,
