FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5399.3 at 2014-10-24T16:38:36. Report at Friday, October 24, 2014. Processed Saturday at 2014-10-25T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.006,-,.006,.007,-,-,-,.007,.006,.017,.005,-,,-,-,-,-.67,-,-.1,-14.29,,
  opt aug16,ABVO,.002,-,.001,.003,-,-,-,.002,.002,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARP,12.94,-3,12.94,12.98,1440,13.09,12.88,13.20,12.84,13.73,10.46,29.00,f,2.02,2.49,2.24,58.70,22.0,+4,+.31,,
Authorised Invest,AIY,.025,-,.01,.11,-,-,-,.025,.025,.04,.02,-,,-,.02,-,.38,6.6,-,Stdy,,
DataDot Tech,DDT,.026,-.1,.026,.027,4702,.027,.026,.027,.026,.05,.015,-,,-,.01,-,-.22,-,-,Stdy,,
Orbital Corp,OEC,.33,+1.5,.335,.35,4,.33,.32,.34,.31,.375,.14,-,,-,.42,-,3.39,9.7,-,Stdy,,
Schaffer Corp,SFC,5.58,-,5.49,5.75,-,-,-,5.68,5.58,6.29,5.29,25.00,f,1.76,4.69,4.48,44.10,12.7,-4,-.71,,
Sprintex,SIX,.004,+.2,.002,.004,10102,.004,.003,.004,.002,.015,.002,-,,-,-,-,-.52,-,+.2,+100.0,,
VMoto,VMT,.043,-,.042,.044,18480,.044,.042,.044,.041,.06,.024,-,,-,.01,-,.12,35.8,-,Stdy,,
  opt dec14,VMTO,.003,-.1,.003,.005,4000,.003,.003,.004,.003,.025,.003,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.10,-,.099,.10,2083,.10,.10,.105,.095,.14,.048,-,,-,.09,-,.61,16.4,+.5,+5.26,,
Audio Pixels,AKP,11.50,+55,11.29,11.50,288,12.00,10.00,12.00,9.00,14.50,3.15,-,,-,.11,-,-17.28,-,+160,+16.16,,
Billabong Int'l,BBG,.68,+.5,.675,.68,3468,.68,.665,.68,.62,.735,.266,-,,-,.18,-,-28.60,-,+5,+7.94,,
