Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 19:27 Friday 15/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Strike Energy Ltd,STX,0.31,-2,0.315,0.325,5138,0.335,0.31,0.345,0.31,0.345,0.091,-,,-,-,-,3.11,10.0,-,-
Stuart Pet Ltd,STU,0.605,-1.5,0.605,0.62,91,0.62,0.605,0.66,0.605,0.84,0.21,-,,-,0.47,-,-41,-,-3.5,-5.47
Sun Res NL,SUR,0.084,-0.3,0.084,0.088,4554,0.087,0.084,0.094,0.084,0.11,0.026,-,,-,-,-,-1.21,-,-0.5,-5.62
Sundance Energy,SEA,0.115,-,0.115,0.125,3612,0.12,0.115,0.12,0.11,0.175,0.03,-,,-,-,-,-4.9,-,-,-
Sunset Energy Ltd,SEY,0.125,-0.5,0.125,0.13,200,0.125,0.125,0.14,0.125,0.20,0.04,-,,-,-,-,-1.5,-,1.5,13.64
Syngas Ltd,SYS,0.035,-,0.031,0.035,5155,0.036,0.035,0.036,0.029,0.081,0.021,-,,-,-,-,-0.6,-,0.6,20.69
Tap Oil Ltd,TAP,1.125,0.5,1.125,1.14,4017,1.13,1.115,1.175,1.115,1.45,0.635,-,,-,0.72,-,-7.13,-,-2.5,-2.17
Target Energy,TEX,0.065,-0.4,0.064,0.065,2083,0.065,0.065,0.069,0.064,0.117,0.025,-,,-,-,-,-2.1,-,-0.4,-5.8
  opt oct12,TEXOB,0.025,-0.4,0.025,0.028,6500,0.025,0.025,0.029,0.025,0.037,0.005,-,,-,-,-,-,-,-0.5,-16.67
Texon Pet Ltd,TXN,0.33,-3,0.33,0.345,2302,0.345,0.33,0.37,0.33,0.38,0.10,-,,-,-,-,-6.61,-,-2.5,-7.04
Top End Uranium,TEU,0.14,-0.5,0.11,0.14,410,0.14,0.14,0.145,0.14,0.15,0.051,-,,-,-,-,-3.97,-,-0.5,-3.45
Toro Energy Ltd,TOE,0.15,-,0.15,0.155,9511,0.155,0.15,0.165,0.15,0.285,0.09,-,,-,-,-,-13.09,-,-1.0,-6.25
Transerv Energy,TSV,0.015,-,0.014,0.015,21590,0.015,0.014,0.016,0.014,0.038,0.012,-,,-,-,-,-0.05,-,-,-
Triangle Energy,TEG,0.04,-,0.034,0.04,6633,0.041,0.038,0.041,0.031,0.045,0.003,-,,-,-,-,-0.13,-,1.0,33.33
U308 Ltd,UTO,0.14,1,0.135,0.14,932,0.14,0.135,0.14,0.13,0.173,0.048,-,,-,-,-,-1.76,-,-0.5,-3.45
United Orogen,UOG,0.045,-,0.045,0.048,-,-,-,0.05,0.043,0.05,0.026,-,,-,-,-,-2.57,-,0.4,9.76
  opt aug10,UOGO,0.004,-,0.002,0.004,-,-,-,0.006,0.004,0.02,0.004,-,,-,-,-,-,-,-0.2,-33.33
United Uranium,UUL,0.23,-,0.23,0.235,21,0.23,0.23,0.245,0.225,0.295,0.055,-,,-,-,-,-0.64,-,-,-
  opt jun12,UULOA,0.05,-,0.05,0.06,-,-,-,0.05,0.05,0.08,0.03,-,,-,-,-,-,-,-1.4,-21.87
Uranex NL,UNX,0.285,-3,0.285,0.29,9386,0.31,0.285,0.33,0.285,0.58,0.15,-,,-,-,-,-2.59,-,-4.5,-13.64
Uranium Equities,UEQ,0.185,1,0.18,0.185,3548,0.185,0.175,0.185,0.17,0.28,0.07,-,,-,-,-,-3.41,-,1.5,8.82
Uranium Explore,UXA,0.082,-0.2,0.082,0.083,3195,0.083,0.081,0.09,0.081,0.20,0.036,-,,-,-,-,-6.67,-,-0.7,-7.87
Uraniumsa Ltd,USA,0.25,1,0.245,0.25,1850,0.25,0.245,0.255,0.24,0.295,0.023,-,,-,-,-,-4,-,-,-
  def x opt,USAN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Victoria Pet,VPE,0.32,-,0.315,0.32,5323,0.325,0.315,0.33,0.315,0.495,0.18,-,,-,-,-,-2.48,-,-0.5,-1.54
  opt jan10,VPEO,0.055,-,0.052,0.054,5039,0.055,0.048,0.06,0.048,0.255,0.032,-,,-,-,-,-,-,-,-
Wasabi Energy Ltd,WAS,0.02,-,0.018,0.02,8558,0.02,0.018,0.02,0.018,0.028,0.006,-,,-,-,-,-1.62,-,0.1,5.26
Western Uranium,WTN,0.68,-2,0.695,0.715,1297,0.70,0.67,0.75,0.67,0.79,0.035,-,,-,-,-,-2.01,-,-1.0,-1.45
  opt jun10,WTNO,0.43,-1,0.43,0.49,568,0.45,0.43,0.465,0.415,0.56,0.002,-,,-,-,-,-,-,0.5,1.18
Westralian Gas & Pwr,WGP,0.026,-0.1,0.026,0.027,6732,0.026,0.026,0.027,0.026,0.04,0.018,-,,-,-,-,-2.07,-,-0.1,-3.7
  opt oct11,WGPOA,0.006,-,0.005,0.006,4000,0.006,0.006,0.006,0.006,0.01,0.003,-,,-,-,-,-,-,-,-
Westside Corp,WCL,0.52,0.5,0.515,0.52,3355,0.52,0.51,0.535,0.505,0.705,0.39,-,,-,-,-,-3.87,-,1.0,1.96
Whinnen Res,WWW,0.085,-,0.08,0.09,-,-,-,0.085,0.08,0.17,0.027,-,,-,-,-,-3.55,-,0.5,6.25
  opt apr13,WWWO,-,-,0.015,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.275,1,0.265,0.275,5957,0.275,0.26,0.28,0.255,0.445,0.10,-,,-,-,-,-0.57,-,1.5,5.77
  opt jan10,WCUO,0.013,-,0.01,0.013,19050,0.013,0.011,0.015,0.006,0.165,0.006,-,,-,-,-,-,-,0.1,8.33
Whitehaven Coal,WHC,5.34,-,5.33,5.35,4706,5.40,5.29,5.54,5.17,5.54,1.30,8.5,f,7.12,1.68,1.59,60.5,8.8,-3.0,-0.56
WHL Energy Ltd,WHN,0.068,0.1,0.067,0.068,2201,0.068,0.066,0.071,0.064,0.125,0.016,-,,-,0.03,-,-2.67,-,-0.1,-1.45
Wildhorse Energy,WHE,0.46,-1.5,0.46,0.47,3078,0.47,0.445,0.50,0.355,0.70,0.044,-,,-,-,-,-9.8,-,10.5,29.58
Woodside Pet,WPL,47.65,-77,47.60,47.70,25466,48.34,47.50,49.28,47.50,53.869,31.189,110,f,2.18,11.33,2.31,240,19.9,-105.0,-2.16
Yellow Rock,YRR,0.05,-,0.049,0.05,14718,0.052,0.05,0.059,0.049,0.092,0.035,-,,-,-,-,-11.56,-,0.1,2.04
  opt sep12,YRROA,0.022,-,0.021,0.025,-,-,-,0.025,0.021,0.025,0.02,-,,-,-,-,-,-,0.1,4.76
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,22.43,3,22.33,22.44,104889,22.55,22.06,22.55,21.90,25.25,11.83,102,f,1.67,10.72,4.55,170.4,13.2,18.0,0.81
Bank of Qld,BOQ,11.33,-4,11.28,11.35,4717,11.46,11.18,11.84,11.18,13.49,6.228,52,f,1.46,6.62,4.59,75.9,14.9,-37.0,-3.16
Bendigo & Adelaide,BEN,10.15,17,10.09,10.16,11835,10.15,9.96,10.15,9.75,10.151,5.733,43,f,0.60,4.03,4.24,25.6,39.6,34.0,3.47
C'wlth Bank  of Aust ,CBA,58.10,131,58.10,58.13,47756,58.10,56.20,58.10,55.86,58.10,24.03,228,f,1.44,13.65,3.92,328.5,17.7,194.0,3.45
Firstfolio Ltd,FFF,0.059,0.2,0.058,0.06,2875,0.059,0.059,0.06,0.057,0.07,0.024,-,,-,-0.07,-,0.79,7.5,0.3,5.36
Homeloans Ltd,HOM,0.60,-,0.61,0.64,-,-,-,0.625,0.60,0.84,0.30,7,f,1.03,0.53,11.67,7.2,8.3,-2.0,-3.23
Mortgage Choice,MOC,1.25,0.5,1.25,1.255,563,1.25,1.22,1.255,1.22,1.40,0.69,10.25,f,2.20,0.54,8.20,22.6,5.5,1.0,0.81
Mystate Ltd,MYS,2.64,1,2.64,2.68,519,2.68,2.63,2.68,2.63,3.10,2.60,-,f,-,-,-,-,-,-,-
National Aust Bank,NAB,27.30,25,27.30,27.31,65341,27.30,26.79,27.34,26.73,32.37,15.85,146,f,1.80,12.66,5.35,262.7,10.4,40.0,1.49
RHG Ltd,RHG,0.56,-,0.555,0.565,2142,0.57,0.555,0.575,0.53,0.75,0.14,-,,-,0.72,-,35.5,1.6,2.5,4.67
Rock Bld perm.,ROK,2.99,7,2.96,2.99,78,2.99,2.93,2.99,2.77,3.10,2.13,18.5,f,1.21,1.84,6.19,22.3,13.4,24.0,8.73
Westpac Banking,WBC,25.50,12,25.50,25.52,94852,25.50,24.98,25.57,24.92,27.57,14.40,116,f,1.08,7.89,4.55,125.3,20.4,35.0,1.39
Wide Bay Aust Ltd,WBB,10.10,10,9.92,10.10,103,10.10,9.99,10.15,9.80,10.15,5.55,60,f,0.94,3.49,5.94,56.41,17.9,12.0,1.2
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.26,-,0.23,0.26,99,0.26,0.26,0.27,0.26,0.37,0.125,1.3,f,4.15,0.35,5.00,5.4,4.8,-1.0,-3.7
Flexigrp Ltd,FXL,1.625,-0.5,1.615,1.625,481,1.63,1.615,1.645,1.525,1.795,0.30,6,f,2.40,0.11,3.69,14.4,11.3,3.5,2.2
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.44,-1,1.42,1.44,22,1.44,1.42,1.45,1.38,1.45,0.90,9,f,-,1.45,6.25,-21.34,-,2.0,1.41
Adelaide Managed unt,AYT,1.35,-,1.35,1.38,230,1.35,1.35,1.41,1.35,1.76,1.10,15.47,,0.81,1.78,11.46,12.59,10.7,-2.5,-1.82
Advanced Share,ASW,0.39,-,0.39,0.42,1200,0.395,0.39,0.40,0.385,0.435,0.15,2,f,1.05,0.09,5.13,2.1,18.6,-3.0,-7.14
Alternative Invest unt,AIQ,1.04,-1,1.04,1.065,118,1.04,1.04,1.08,1.04,1.45,0.575,47,,-,1.41,45.19,-33.96,-,-11.0,-9.57
Amcil Ltd,AMH,0.68,-,0.68,0.69,255,0.68,0.68,0.705,0.67,0.72,0.43,2,f,1.31,0.74,2.94,2.63,25.9,-2.0,-2.86
AMP Capital China unt,AGF,1.05,-,1.05,1.06,2709,1.06,1.05,1.075,1.04,1.265,0.73,3.9,,1.12,1.33,3.71,4.35,24.1,-0.5,-0.47
APN Prop Grp,APD,0.375,2.5,0.355,0.375,573,0.375,0.35,0.375,0.345,0.41,0.09,-,,-,0.20,-,-18.08,-,3.0,8.7
Argo Invest,ARG,6.78,-7,6.76,6.85,1406,6.87,6.78,7.05,6.78,7.05,4.52,27,f,-,6.33,3.98,-11.1,-,-12.0,-1.74
Asian Masters Fund,AUF,1.01,-,0.94,1.05,-,-,-,1.01,1.01,1.05,0.77,-,,-,0.98,-,0.76,132.9,-,-
Astra Capital Ltd,AKR,0.70,-,0.70,0.71,85,0.70,0.70,0.71,0.70,1.10,0.008,-,,-,1.60,-,-0.03,-,-1.0,-1.41
ASX Ltd,ASX,34.68,-13,34.55,34.70,9409,34.95,34.36,35.51,34.36,37.90,23.52,164.9,f,1.11,2.66,4.75,183.2,18.9,-63.0,-1.78
Aurora Global Tr unt,AIB,1.13,-,1.115,1.15,-,-,-,1.13,1.12,7.50,0.977,51.5,,-,1.20,45.58,-13.91,-,3.0,2.73
Aurora Sand Au Tr ord unt,ABW,1.235,-,1.225,1.235,1,1.235,1.235,1.24,1.23,7.35,0.867,20.5,,-,1.23,16.60,-57.97,-,-0.5,-0.4
Aurora Sandringham ,AOD,1.045,-1.5,1.045,1.055,12,1.045,1.045,1.06,1.045,1.17,1.045,4,f,-,1.08,3.83,-6.57,-,-1.5,-1.42
Aust Ethical,AEF,31.10,-,-,31.10,-,-,-,31.20,31.10,37.00,17.00,147,f,0.83,8.53,4.73,121.6,25.6,-10.0,-0.32
Aust Foundation,AFI,5.31,-1,5.31,5.35,2566,5.36,5.31,5.41,5.31,5.41,3.45,21,f,0.51,5.04,3.95,10.61,50.0,-3.0,-0.56
Aust Leaders,ALF,1.18,1,1.175,1.185,425,1.18,1.175,1.18,1.15,1.265,0.55,5,f,2.37,1.53,4.24,11.85,10.0,3.0,2.61
  opt nov10,ALFO,0.046,-0.8,0.046,0.055,1220,0.054,0.046,0.054,0.046,0.10,0.045,-,,-,-,-,-,-,-0.3,-6.12
Aust United Invest,AUI,7.45,-,7.43,7.49,14,7.45,7.45,7.45,7.30,7.90,4.25,25,f,0.56,7.35,3.36,14,53.2,2.0,0.27
Austock Grp Ltd,ACK,0.33,-,0.29,0.32,-,-,-,0.33,0.33,0.35,0.15,-,,-,0.19,-,-17.6,-,-,-
BBX Hldgs,BBX,0.01,-,-,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.155,-,1.15,-,-,-,-,1.155,1.155,1.99,1.10,-,,-,1.77,-,0.19,607.9,-,-
Bentley Capital,BEL,0.285,-,0.285,0.295,-,-,-,0.295,0.28,0.329,0.194,-,f,-,0.44,-,-1.46,-,0.5,1.79
Bisan Ltd,BSN,0.04,-,0.04,0.06,-,-,-,0.04,0.04,0.06,0.03,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.32,2,1.32,1.325,737,1.32,1.31,1.33,1.30,1.33,0.79,6,f,1.06,1.45,4.55,6.34,20.8,-,-
Blue Capital Ltd,BIV,0.016,-,0.016,0.024,-,-,-,0.016,0.016,0.051,0.013,-,,-,0.03,-,-0.79,-,-,-
Cadence Capital,CDM,0.785,1.5,0.77,0.785,250,0.785,0.77,0.785,0.765,0.88,0.43,2,f,-,1.11,2.55,-13.8,-,0.5,0.64
Carlton Invest,CIN,17.65,-,17.60,17.89,10,17.65,17.65,17.75,17.65,18.95,12.00,67,f,0.91,20.45,3.80,61,28.9,-10.0,-0.56
  7% cum pf,CINPA,2.11,-,2.11,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.15,-,0.15,0.16,2370,0.15,0.15,0.155,0.15,0.22,0.12,-,,-,0.21,-,-32.59,-,-0.5,-3.23
Century Aust,CYA,0.84,-1,0.835,0.85,988,0.845,0.835,0.855,0.825,0.91,0.56,4.5,f,-,1.02,5.36,-14.26,-,-2.5,-2.89
Challenger FSG Ltd,CGF,4.34,5,4.32,4.35,10320,4.35,4.25,4.49,4.17,4.50,0.865,12.5,,-,1.81,2.88,-16.2,-,-3.0,-0.69
Chapmans Ltd,CHP,0.015,-,0.015,0.019,-,-,-,0.021,0.015,0.021,0.011,-,,-,0.02,-,-1.7,-,-0.6,-28.57
Charter Pacific,CHF,0.062,-,0.056,0.059,-,-,-,0.062,0.052,0.076,0.04,-,,-,0.12,-,-9.1,-,1.1,21.57
  opt feb11,CHFO,0.003,-,0.003,0.005,-,-,-,0.005,0.003,0.013,0.003,-,,-,-,-,-,-,-0.1,-25
China Century Capitl,CCY,0.075,-,0.067,0.075,78,0.075,0.075,0.075,0.075,0.115,0.02,-,,-,0.05,-,-19.36,-,-,-
Choiseul Investments   ,CHO,5.24,-2,5.21,5.24,74,5.28,5.20,5.28,5.14,5.28,3.53,22,f,0.99,5.30,4.20,21.7,24.1,10.0,1.95
Clime Capital,CAM,1.13,-,1.11,1.13,161,1.13,1.06,1.13,1.06,1.145,0.55,3,f,0.61,1.40,2.65,1.84,61.4,1.0,0.89
Clime Invest,CIW,0.425,-,0.425,0.45,-,-,-,0.425,0.425,0.49,0.166,-,f,-,0.40,-,-5.8,-,-0.5,-1.16
Contango Capital,CCQ,0.83,-,0.83,0.84,-,-,-,0.88,0.83,1.55,0.562,-,,-,1.67,-,-25.39,-,-5.0,-5.68
Contango Microcap,CTN,1.015,-0.5,1.015,1.02,1387,1.04,1.015,1.04,1.01,1.19,0.47,2,f,-,1.55,1.97,-43.1,-,-1.5,-1.46
Count Financial,COU,1.37,1.5,1.36,1.37,1687,1.37,1.32,1.375,1.32,1.60,0.73,7,f,1.09,0.18,5.11,7.6,18.0,3.5,2.62
CS GP100 Aust Tr unt,CSJ,0.985,-,0.985,0.995,-,-,-,0.985,0.985,1.05,0.925,2.35,,-,0.99,2.39,-10.5,-,-1.5,-1.5
Cs100 Emrg Mkt Infra unt,CSU,0.895,-,0.895,0.915,-,-,-,0.895,0.895,0.98,0.87,2.66,,-,0.90,2.97,-8.24,-,-1.0,-1.1
Diversa Ltd,DVA,0.115,-,0.115,0.125,-,-,-,0.12,0.115,0.19,0.012,-,,-,0.05,-,-4.9,-,-0.5,-4.17
Diversified United,DUI,3.30,5,3.30,3.34,105,3.30,3.30,3.35,3.25,3.35,1.945,13,f,-,3.24,3.94,-2.5,-,8.0,2.48
Djerriwarrh Invest,DJW,4.57,-,4.57,4.64,556,4.64,4.57,4.81,4.51,4.85,2.95,26,f,-,4.06,5.69,-6.85,-,-13.0,-2.77
DKN Financial Grp,DKN,0.71,-,0.72,0.75,-,-,-,0.75,0.71,0.78,0.30,2,f,-,0.07,2.82,-8.28,-,-4.0,-5.33
Emerging Leaders,ELI,0.935,-,0.93,0.94,-,-,-,0.935,0.90,0.965,0.45,3.75,f,-,1.10,4.01,-17.75,-,3.5,3.89
Energy Ventures,EVE,0.055,-,0.055,0.06,-,-,-,0.061,0.055,0.095,0.009,-,,-,0.09,-,-1.6,-,0.4,7.84
Equities & Freehldgss,EQF,0.255,-,0.255,0.29,-,-,-,0.31,0.255,0.31,0.02,-,,-,0.19,-,-26.4,-,-2.5,-8.93
Everest Financial,EFG,0.063,0.2,0.063,0.068,8,0.063,0.063,0.068,0.057,0.091,0.048,-,,-,0.09,-,-69.97,-,0.7,12.5
Fat Prophets,FAT,0.94,-0.5,0.935,0.945,40,0.94,0.94,0.945,0.935,0.945,0.525,-,,-,1.17,-,-7.2,-,-,-
Fiducian Portfolio,FPS,1.55,6,1.50,1.55,45,1.55,1.47,1.59,1.47,1.75,0.912,6.75,f,1.49,0.31,4.35,10.09,15.4,-4.0,-2.52
Fox Invest Ltd,FXI,0.58,-,-,-,-,-,-,0.58,0.58,0.64,0.425,-,,-,0.68,-,-39,-,-,-
FSA Grp Ltd,FSA,0.39,-0.5,0.39,0.41,829,0.41,0.39,0.42,0.39,0.465,0.175,-,,-,0.24,-,7.66,5.1,-3.0,-7.14
Global Masters Fund,GFL,0.70,-,0.70,0.77,600,0.70,0.70,0.70,0.69,0.81,0.60,-,,-,0.88,-,-0.52,-,1.0,1.45
Global Min,GMI,1.255,-0.5,1.255,1.27,887,1.28,1.255,1.32,1.25,1.32,0.67,-,,-,1.36,-,-34.05,-,0.5,0.4
Global Resource,GRF,1.72,2,1.72,2.00,92,1.72,1.72,1.72,1.69,1.72,1.60,-,,-,-,-,-,-,3.0,1.78
Grandbridge Ltd,GBA,0.14,-,0.125,0.145,-,-,-,0.145,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,-1.0,-6.67
Hastings High Yld unt,HHY,1.39,-,1.37,1.395,373,1.39,1.375,1.395,1.34,1.43,0.85,17.01,,0.73,1.87,12.24,12.4,11.2,1.5,1.09
HFA Accelerator Plus,HAP,0.29,-,0.28,0.29,4334,0.29,0.28,0.29,0.28,0.33,0.068,-,,-,0.44,-,-79.25,-,0.5,1.75
Hillcrest Litigat,HLS,0.09,-,0.076,0.10,-,-,-,0.09,0.075,0.11,0.055,-,,-,0.09,-,2.59,3.5,1.0,12.5
Hunter Hall Global,HHV,0.85,-,0.84,0.85,1146,0.85,0.84,0.85,0.835,0.855,0.48,-,,-,1.05,-,-17.56,-,1.0,1.19
Hyperion Flagship,HIP,1.44,-,1.45,1.49,-,-,-,1.46,1.44,1.50,1.00,8.5,f,-,1.51,5.90,-2.42,-,-5.0,-3.36
IFC Capital Ltd,IFC,0.15,5,0.11,0.145,2200,0.15,0.14,0.15,0.09,0.15,0.02,-,,-,0.10,-,-10.9,-,6.0,66.67
IMF (Aust) Ltd,IMF,1.94,0.5,1.94,1.95,880,1.95,1.935,1.96,1.92,1.98,0.92,15,f,1.16,0.27,7.73,17.35,11.2,-,-
India Equities Fund,INE,0.48,-0.5,0.475,0.49,650,0.485,0.475,0.50,0.475,0.597,0.222,-,,-,0.70,-,-16.95,-,-,-
  opt aug10,INEO,0.12,-,0.12,0.13,357,0.13,0.11,0.13,0.11,0.18,0.085,-,,-,-,-,-,-,-1.0,-7.69
ING Private Equity,IPE,0.30,-,0.295,0.30,-,-,-,0.30,0.295,0.315,0.154,-,,-,0.47,-,-20.18,-,0.5,1.69
Integrated Res,IRG,0.012,-,0.012,0.013,7712,0.013,0.012,0.014,0.012,0.029,0.002,-,,-,-,-,-0.17,-,0.1,9.09
Investorfirst Ltd,INQ,0.115,-,0.11,0.12,475,0.12,0.115,0.12,0.11,0.15,0.05,-,,-,0.04,-,-1.23,-,-,-
Ipernica Ltd,IPR,0.165,-,0.16,0.165,5127,0.17,0.165,0.175,0.165,0.18,0.043,-,,-,0.05,-,-1.56,-,-0.5,-2.94
Ironbark Capital,IBC,0.465,0.5,0.46,0.47,529,0.465,0.46,0.475,0.46,0.50,0.35,2.5,f,-,0.53,5.38,-2.5,-,-,-
K2 Asset Mgmt,KAM,0.80,-,0.795,0.80,47,0.84,0.80,0.86,0.785,0.87,0.10,-,,-,0.03,-,0.96,83.3,-7.0,-8.05
Katana Capital,KAT,0.75,-3.5,0.75,0.78,258,0.75,0.75,0.85,0.75,0.85,0.35,0.5,f,-,0.97,0.67,-18.53,-,-5.0,-6.25
Keybridge Capital,KBC,0.12,-0.5,0.115,0.12,9637,0.13,0.12,0.13,0.105,0.165,0.063,-,,-,0.62,-,-75.05,-,1.5,14.29
London City Equities,LCE,0.44,-,0.36,-,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,-,-
Luminus Systems,LSL,0.011,-,0.011,0.05,-,-,-,0.012,0.011,0.03,0.005,-,,-,-,-,-39.79,-,-0.1,-8.33
Macq Winton ord unt,MWG,1.215,4.5,1.215,1.275,38,1.215,1.20,1.215,1.17,1.28,1.08,-,,-,1.27,-,-4.23,-,1.5,1.25
Magellan Fin Grp,MFG,0.86,-,0.86,0.89,37,0.86,0.86,0.90,0.86,0.95,0.32,-,,-,0.66,-,-8.5,-,-5.0,-5.49
  opt jun11,MFGOB,0.05,-,0.051,-,-,-,-,0.05,0.05,0.105,0.05,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.081,-,0.11,-,-,-,-,0.081,0.081,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.645,0.5,0.645,0.65,455,0.65,0.645,0.655,0.64,0.68,0.40,-,,-,0.75,-,-3.96,-,-0.5,-0.77
Mariner Corp Ltd,MCX,0.009,-,0.01,0.011,-,-,-,0.009,0.009,0.02,0.005,-,,-,0.01,-,-25,-,-,-
MAX Tr unt,MXQ,0.072,0.6,0.065,0.071,2514,0.072,0.065,0.072,0.057,0.09,0.002,-,,-,0.22,-,-45.1,-,1.5,26.32
Milton Corp,MLT,18.52,-33,18.51,18.80,143,18.96,18.52,19.40,18.52,19.40,12.00,78,f,0.74,17.82,4.21,57.7,32.1,-43.0,-2.27
Mirrabooka Invest,MIR,2.15,4,2.15,2.18,432,2.15,2.14,2.19,2.11,2.25,1.14,10,f,-,1.88,4.65,-6.9,-,-,-
MMC Contrarian,MMA,0.45,-,0.45,0.46,78,0.45,0.45,0.46,0.45,0.505,0.34,-,,-,5.68,-,-2.7,-,-1.5,-3.23
Money3 Corp,MNY,0.53,-,0.50,0.53,-,-,-,0.60,0.53,0.60,0.39,3.3,f,1.06,0.28,6.23,3.51,15.1,-7.0,-11.67
Multi Channel,MUT,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-25
Murchison Hldgs,MCH,0.64,-,0.55,0.60,-,-,-,0.64,0.64,0.95,0.52,-,,-,1.34,-,9.67,6.6,-,-
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.215,-,0.205,0.215,-,-,-,0.215,0.205,0.289,0.144,-,,-,0.05,-,-20.48,-,-,-
Oncard Intl,ONC,0.15,-,0.15,0.16,300,0.15,0.15,0.15,0.135,0.24,0.081,-,,-,-,-,2.8,5.4,-,-
Orchid Capital,ORC,0.025,-,0.017,0.045,-,-,-,0.025,0.025,0.03,0.003,-,,-,0.01,-,-0.51,-,-,-
  opt feb12,ORCOA,0.004,-,0.005,0.01,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.55,-,0.54,0.60,59,0.55,0.55,0.55,0.55,0.64,0.35,-,,-,1.48,-,-67.3,-,5.0,10
Over Fifty Grp,OFG,0.72,1.5,0.70,0.725,1517,0.72,0.68,0.72,0.68,1.09,0.26,-,,-,0.43,-,-21.34,-,1.5,2.13
Ozgrowth Ltd,OZG,0.175,-,0.17,0.175,3300,0.175,0.175,0.175,0.17,0.175,0.09,0.3,f,-,0.23,1.71,-0.95,-,0.5,2.94
Peters MacGregor,PET,0.68,-,0.68,0.69,-,-,-,0.68,0.67,0.68,0.455,-,,-,0.90,-,-12.77,-,1.0,1.49
Plan B Grp Hld,PLB,0.80,-,0.75,0.80,-,-,-,0.82,0.80,0.82,0.45,2.3,f,0.56,0.06,2.87,1.28,62.5,-2.0,-2.44
Platinum Capital,PMC,1.65,-,1.63,1.65,479,1.65,1.63,1.695,1.63,1.85,1.12,10,f,1.47,1.38,6.06,14.74,11.2,-1.0,-0.6
Premium Investors,PRV,0.73,4,0.73,0.74,1655,0.75,0.73,0.75,0.68,0.93,0.41,3.5,f,-,0.88,4.79,-17.65,-,3.5,5.04
Prime Financial,PFG,0.325,0.5,0.30,0.33,1256,0.34,0.305,0.34,0.25,0.34,0.065,-,,-,0.14,-,0.8,40.6,4.5,16.07
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.14,-,0.095,0.096,-,-,-,0.14,0.14,0.145,0.08,-,,-,0.20,-,8.7,1.6,-,-
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,-,0.105,-,-,-,0.08,0.08,0.153,0.05,-,,-,0.15,-,1.2,6.7,-,-
Redcape Prop Grp stpld,RPF,0.32,1,0.30,0.36,160,0.32,0.32,0.34,0.30,0.50,0.175,4,,-,-,12.50,-118.12,-,-1.5,-4.48
RIMCapital Ltd,RMC,0.032,-,0.022,0.037,-,-,-,0.032,0.032,0.25,0.03,-,,-,0.03,-,-10.88,-,-,-
Robe Aust Ltd,ROB,0.012,0.1,0.013,0.015,2000,0.012,0.012,0.012,0.011,0.06,0.01,-,,-,-,-,-24.86,-,0.1,9.09
