FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4858.9 at 2013-01-25T16:41:35. Report at Friday, January 25, 2013. Processed Saturday at 2013-01-26T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.021,-,.019,.021,-,-,-,.022,.019,.024,.013,-,,-,.01,-,-.01,-,-,Stdy,,
Berklee,BER,.325,-,.335,.39,-,-,-,.325,.325,.50,.32,-,,-,.95,-,-21.50,-,-,Stdy,,
DataDot Tech,DDT,.028,-.3,.028,.03,16758,.03,.028,.031,.026,.031,.015,-,,-,.01,-,-.29,-,-.1,-3.45,,
Orbital Corp,OEC,.28,-,.28,.29,513,.28,.275,.28,.27,.35,.13,-,,-,.31,-,-6.28,-,-,Stdy,,
Schaffer Corp,SFC,4.06,+1,4.06,4.20,25,4.06,4.06,4.15,4.00,4.15,3.23,21.00,f,2.54,3.84,5.17,53.40,7.6,-,Stdy,,
Sprintex,SIX,.018,-,.012,.018,-,-,-,.018,.018,.034,.008,-,,-,.01,-,-.89,-,-.4,-18.18,,
  opt jun13,SIXO,.002,-,.001,.01,-,-,-,.002,.002,.002,.002,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.60,-,1.57,1.60,20,1.60,1.59,1.615,1.57,1.615,.80,7.00,f,1.65,.47,4.38,11.58,13.8,+4,+2.56,,
VMoto,VMT,.022,+.1,.021,.022,9030,.023,.022,.026,.02,.042,.009,-,,-,.01,-,-1.14,-,+.1,+4.76,,
  opt dec14,VMTO,.012,-,.004,.008,-,-,-,.012,.012,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.05,-,.05,.052,-,-,-,.052,.049,.081,.045,-,,-,.11,-,-.74,-,-,Stdy,,
Audio Pixels,AKP,5.80,-,5.65,5.79,-,-,-,6.00,5.75,6.99,4.67,-,,-,.10,-,-8.49,-,+5,+.87,,
Billabong Int'l,BBG,.965,+.5,.96,.965,11707,.965,.95,1.01,.95,2.514,.737,3.00,,-,.76,3.11,-90.80,-,-5.5,-5.39,,
Fleetwood Corp,FWD,10.24,+4,10.24,10.27,2661,10.27,10.13,10.52,10.13,13.46,8.46,76.00,f,1.19,2.77,7.42,90.40,11.3,-19,-1.82,,
Gale Pacific,GAP,.335,+.5,.325,.335,280,.335,.335,.34,.325,.35,.21,2.45,f,1.20,.19,7.31,2.95,11.4,-.5,-1.47,,
