FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5260.1 at 2014-10-17T16:37:06. Report at Friday, October 17, 2014. Processed Saturday at 2014-10-18T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,-,.006,.007,-,-,-,.007,.007,.017,.005,-,,-,-,-,-.67,-,-,Stdy,,
  opt aug16,ABVO,.002,-,.001,.003,-,-,-,.002,.002,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARP,12.90,+3,12.90,12.95,1164,13.05,12.72,13.10,11.96,13.73,10.46,29.00,f,2.02,2.49,2.25,58.70,22.0,+75,+6.17,,
Authorised Invest,AIY,.025,-,.005,.11,-,-,-,.025,.025,.04,.02,-,,-,.02,-,.38,6.6,-,Stdy,,
DataDot Tech,DDT,.026,-,.026,.027,6633,.027,.026,.029,.026,.05,.015,-,,-,.01,-,-.22,-,-.3,-10.34,,
Orbital Corp,OEC,.33,-2,.33,.34,356,.33,.32,.35,.31,.375,.14,-,,-,.42,-,3.39,9.7,+1,+3.13,,
Schaffer Corp,SFC,5.62,-,5.62,5.75,-,-,-,5.72,5.62,6.29,5.29,25.00,f,1.76,4.69,4.45,44.10,12.7,-18,-3.10,,
Sprintex,SIX,.002,-,.002,.003,-,-,-,.002,.002,.015,.002,-,,-,-,-,-.52,-,-,Stdy,,
VMoto,VMT,.043,+.1,.041,.042,18925,.043,.041,.044,.037,.06,.022,-,,-,.01,-,.12,35.8,-,Stdy,,
  opt dec14,VMTO,.003,-.1,.003,.005,10000,.003,.003,.005,.003,.025,.003,-,,-,-,-,-,-,-.2,-40.00,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.095,-,.095,.10,-,-,-,.105,.095,.14,.043,-,,-,.09,-,.61,15.6,-.5,-5.00,,
