FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4980.8 at 2013-03-22T16:43:36. Report at Friday, March 22, 2013. Processed Saturday at 2013-03-23T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.018,-.2,.018,.019,4559,.018,.017,.02,.017,.024,.013,-,,-,-,-,-.07,-,-.3,-14.29,,
Berklee,BER,.32,-,.32,.35,-,-,-,.32,.32,.50,.30,-,,-,.77,-,-30.82,-,-,Stdy,,
DataDot Tech,DDT,.025,-,.025,.026,-,-,-,.026,.025,.031,.015,-,,-,.01,-,-.12,-,+.1,+4.17,,
Orbital Corp,OEC,.20,-,.17,.20,-,-,-,.21,.17,.40,.13,-,,-,.31,-,-6.19,-,-.5,-2.44,,
Schaffer Corp,SFC,4.34,-,4.36,4.42,3,4.34,4.34,4.43,4.34,4.72,3.36,22.00,f,2.70,4.11,5.07,59.50,7.3,-1,-.23,,
Sprintex,SIX,.018,-,.013,.016,-,-,-,.018,.018,.024,.008,-,,-,.01,-,-.54,-,-,Stdy,,
  opt jun13,SIXO,.002,-,-,-,-,-,-,.002,.002,.002,.002,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.77,+2,1.76,1.77,307,1.77,1.75,1.77,1.65,1.77,.83,7.50,f,1.67,.50,4.24,12.55,14.1,+12,+7.27,,
VMoto,VMT,.019,-,.018,.019,7402,.019,.018,.02,.018,.042,.009,-,,-,.01,-,-1.14,-,-.1,-5.00,,
  opt dec14,VMTO,.012,-,.006,.008,-,-,-,.012,.012,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls & Perfumes,ATP,.049,-,.048,.052,2311,.049,.049,.049,.049,.067,.045,-,,-,.10,-,.65,7.5,-,Stdy,,
Audio Pixels,AKP,4.10,+5,4.00,4.10,8,4.10,4.10,4.50,4.05,6.99,4.05,-,,-,.28,-,-11.26,-,-20,-4.65,,
Billabong Int'l,BBG,.75,+5.5,.74,.75,103470,.77,.69,.86,.63,2.331,.63,3.00,,-,.47,4.00,-206.00,-,-9,-10.71,,
Fleetwood Corp,FWD,8.84,-5,8.84,8.88,1580,8.87,8.80,9.02,8.75,13.46,8.46,73.00,f,.72,2.54,8.26,52.89,16.7,-6,-.67,,
Gale Pacific,GAP,.315,-,.305,.32,-,-,-,.32,.315,.375,.21,2.55,f,1.19,.18,8.10,3.04,10.4,-.5,-1.56,,
Gazal Corp,GZL,2.85,-,2.85,2.90,-,-,-,2.86,2.85,3.10,1.74,18.00,f,1.15,.97,6.32,20.70,13.8,-1,-.35,,
GLG Corp,GLE,.36,-,.30,.36,-,-,-,.36,.36,.38,.21,-,,-,.61,-,6.73,5.3,-,Stdy,,
Globe Int'l,GLB,.40,-,.40,.41,-,-,-,.40,.39,.45,.30,2.50,f,-,.60,6.25,-1.33,-,-,Stdy,,
GUD Hldgs,GUD,7.16,-5,7.16,7.19,2261,7.22,7.12,7.28,7.06,8.878,7.015,61.00,f,2.05,1.02,8.52,124.80,5.7,-8,-1.10,,
Guinness Peat,GPG,.47,-,.47,.475,525,.475,.47,.485,.47,.49,.335,-,,-,.43,-,-.30,-,-1,-2.08,,
Island Sky Aust,ISK,.003,-,.003,.004,-,-,-,.003,.003,.007,.001,-,,-,-,-,.98,.3,-,Stdy,,
Kingform Health Home,KFG,.19,-,-,.16,-,-,-,.19,.19,.23,.17,-,,-,.10,-,.07,271.4,-,Stdy,,
