Transmetro Corp,TCO,0.70,-,0.56,-,-,-,-,0.70,0.70,0.90,0.70,3,f,3.97,1.17,4.29,11.9,5.9,-,-
Viagold Capital,VIA,0.05,-,0.07,-,-,-,-,0.05,0.05,1.30,0.046,-,,-,0.16,-,-70,-,-,-
Webjet Ltd,WEB,1.615,3.5,1.61,1.615,4461,1.625,1.60,1.625,1.53,1.794,0.853,5.5,f,1.86,0.38,3.41,10.24,15.8,2.5,1.57
INDUSTRY GROUP: MEDIA,,,,,,,,,,,,,,,,,,,,,
Adcorp Aust,AAU,0.27,-,0.27,0.28,-,-,-,0.29,0.27,0.385,0.165,1,,0.45,0.08,3.70,0.45,60.0,1.0,3.85
Amalgamated Hldgs,AHD,5.19,-7,5.10,5.30,263,5.26,5.16,5.32,5.10,5.94,3.81,32,f,1.67,4.48,6.17,53.5,9.7,4.0,0.78
APN News & Media,APN,2.18,6,2.17,2.20,19718,2.27,2.10,2.27,2.02,3.125,0.866,12,,-,-1.23,5.50,-13.1,-,11.0,5.31
Aspermont Ltd,ASP,0.16,-,0.16,0.20,-,-,-,0.16,0.16,0.355,0.148,0.13,,-,-0.06,0.81,-0.22,-,-,-
Austar United,AUN,1.26,-1.5,1.24,1.295,22801,1.30,1.26,1.30,1.225,1.37,0.60,-,,-,-0.33,-,-2.4,-,-0.5,-0.4
Austereo Grp Ltd,AEO,1.49,2,1.49,1.50,1610,1.53,1.49,1.53,1.375,1.74,1.02,9.1,f,1.32,-0.01,6.11,11.98,12.4,11.0,7.97
Beyond Intl,BYI,0.50,-,0.51,0.60,-,-,-,0.50,0.50,0.65,0.50,5,,1.46,0.42,10.00,7.28,6.9,-,-
Brisbane Broncos,BBL,0.32,-,0.32,0.40,-,-,-,0.32,0.32,0.40,0.20,-,,-,0.12,-,1.42,22.5,-,-
BSA Ltd,BSA,0.225,-,0.22,0.225,1001,0.225,0.22,0.23,0.22,0.27,0.091,2,f,2.00,0.03,8.89,4.01,5.6,0.5,2.27
Commstrat Ltd,COJ,0.003,-,0.005,0.007,-,-,-,0.003,0.003,0.008,0.003,-,,-,-,-,0.02,15.0,-,-
Consolidated Media,CMJ,3.05,5,3.05,3.07,15638,3.06,3.03,3.06,2.95,3.44,1.655,16.5,,3.75,0.66,5.41,61.91,4.9,8.0,2.69
Facilitate Digital,FAC,0.13,-,0.085,0.14,-,-,-,0.15,0.08,0.20,0.01,-,,-,0.01,-,-7.71,-,6.0,85.71
Fairfax Media Ltd,FXJ,1.715,3,1.71,1.72,252395,1.76,1.70,1.76,1.52,2.263,0.795,2,,-,-0.37,1.17,-21.6,-,10.5,6.52
Hyro Ltd,HYO,0.033,-,0.033,0.034,21041,0.034,0.033,0.034,0.032,0.044,0.01,-,,-,-0.05,-,-5.38,-,-,-
Infochoice Ltd,ICH,0.485,-,-,0.485,-,-,-,0.485,0.485,0.485,0.485,-,,-,0.02,-,-7.22,-,-,-
IPGA Ltd,IPP,0.11,-,0.11,0.125,-,-,-,0.11,0.11,0.17,0.07,-,,-,-,-,-1.53,-,-,-
Macq Media stpld,MMG,1.955,3.5,1.86,1.965,2434,1.99,1.89,1.99,1.775,2.48,0.51,7.7,,-,-2.66,3.94,-40.3,-,13.5,7.42
Macq Radio,MRN,0.43,-,0.385,0.50,-,-,-,0.43,0.43,0.50,0.17,1.5,,0.03,-0.03,3.49,0.04,1075.0,-,-
MCM Entertainment Gr,MEG,0.165,-,-,0.165,-,-,-,0.165,0.165,0.20,0.06,-,,-,0.03,-,0.03,550.0,-,-
Mitchell Comms,MCU,0.855,3,0.855,0.86,2640,0.855,0.82,0.855,0.82,0.95,0.33,4,f,1.65,-0.22,4.68,6.6,13.0,3.0,3.64
News Corp b voting,NWS,15.52,1,15.43,15.55,26545,15.59,15.38,15.62,15.10,16.64,8.93,5.14,,14.51,-0.04,0.33,74.58,20.8,12.0,0.78
 a nonvote,NWSLV,13.39,1,13.38,13.45,14590,13.44,13.26,13.44,12.92,16.29,7.86,13.73,,-,-,1.03,-,-,9.0,0.68
Oohmedia Grp Ltd,OOH,0.10,-,0.09,0.10,-,-,-,0.10,0.10,0.14,0.06,-,,-,-0.10,-,1.17,8.5,-,-
Pac Star Net,PNW,0.033,-,0.03,0.033,-,-,-,0.033,0.03,0.04,0.023,-,,-,0.01,-,0.06,55.0,-0.2,-5.71
Palamedia Ltd,PMX,0.007,-0.1,0.006,0.008,3416,0.008,0.007,0.01,0.006,0.02,0.005,-,,-,-,-,-0.26,-,-0.3,-30
Photon Grp Ltd,PGA,2.02,6.5,2.01,2.03,16703,2.05,1.96,2.05,1.85,2.182,0.655,12.5,f,1.69,-0.03,6.19,21.08,9.6,15.0,8.02
Prime Media Grp,PRT,0.755,3.5,0.715,0.74,870,0.755,0.705,0.755,0.65,1.95,0.441,3,f,-,-0.22,3.97,-24.5,-,5.5,7.86
Q Ltd,QXQ,0.15,-,0.15,0.16,200,0.15,0.15,0.19,0.11,0.787,0.056,-,,-,-0.23,-,4.1,3.7,4.0,36.82
REA Grp,REA,7.68,13,7.55,7.68,80,7.69,7.55,7.74,7.50,7.89,2.95,10,f,0.07,0.30,1.30,0.74,1037.8,17.0,2.26
Real Brand Hldgs,RBH,0.043,-0.2,0.043,0.05,13650,0.045,0.043,0.047,0.043,0.075,0.02,-,,-,0.01,-,-0.28,-,-0.2,-4.44
Reeltime Media def,RMADA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Seven Network   ,SEV,6.23,-17,6.23,6.24,11283,6.27,6.16,6.44,6.16,7.24,5.01,34,f,0.19,7.27,5.46,6.38,97.6,-7.0,-1.11
Sky Net fpo nz,SKT,3.99,-,3.80,3.99,322,-,-,3.99,3.99,4.05,2.76,11.48,,1.59,0.50,2.88,18.27,21.8,4.0,1.01
STW Comms,SGN,0.855,2.5,0.855,0.875,6491,0.87,0.83,0.885,0.82,0.95,0.284,4.7,f,1.73,-0.15,5.50,8.15,10.5,-3.5,-3.93
Ten Network Hldgs,TEN,1.45,1,1.445,1.455,110268,1.48,1.44,1.48,1.37,1.485,0.615,5.5,f,-,-0.55,3.79,-8.37,-,6.0,4.32
TPL Corp Ltd,TPL,0.008,-,0.007,0.01,-,-,-,0.008,0.007,0.008,0.002,-,,-,-,-,-0.06,-,0.1,14.29
Two Way Ltd,TTV,0.07,-,0.067,0.07,2820,0.07,0.07,0.078,0.055,0.078,0.015,-,,-,0.02,-,-3.1,-,1.5,27.27
Village Roadshow,VRL,1.49,-0.5,1.49,1.50,31,1.50,1.49,1.52,1.49,1.595,0.77,9.75,f,-,-1.18,6.54,-2.17,-,-3.0,-1.97
 'a' pref,VRLPA,1.405,1,1.38,1.405,434,1.405,1.385,1.41,1.375,1.55,0.49,12.75,,-,-,9.07,-,-,0.5,0.36
WAG Ltd,WAG,0.008,0.1,0.007,0.008,4500,0.008,0.008,0.008,0.006,0.011,0.002,-,,-,-,-,-0.12,-,0.1,14.29
West Aust News,WAN,7.61,1,7.53,7.69,6280,7.71,7.55,7.94,7.45,8.99,3.62,33,f,1.28,-,4.34,42.1,18.1,19.0,2.56
World Wide Ent Grp,WWG,0.19,-,0.11,0.16,-,-,-,0.19,0.19,0.25,0.125,-,,-,0.31,-,2,9.5,-,-
INDUSTRY GROUP: RETAILING,,,,,,,,,,,,,,,,,,,,,
Adtrans Grp,ADG,2.90,-,2.75,2.90,-,-,-,2.90,2.75,3.05,1.65,16,f,1.74,2.37,5.52,27.9,10.4,15.0,5.45
Adultshop Com,ASC,0.011,-,0.011,0.012,24101,0.012,0.011,0.012,0.009,0.012,0.003,-,,-,0.04,-,-0.28,-,0.2,22.22
Allomak Ltd,AMA,0.071,-,-,-,-,-,-,0.071,0.071,0.27,0.017,2.1,,-,-0.23,29.58,-43.5,-,-,-
AP Eagers Ltd,APE,10.50,-,10.25,10.50,-,-,-,10.50,9.90,10.50,4.45,44,f,0.82,8.41,4.19,36.1,29.1,60.0,6.06
ARB Corp,ARP,4.87,-4,4.87,4.90,852,4.95,4.86,5.00,4.50,5.00,2.55,16.5,f,2.05,1.22,3.39,33.86,14.4,20.0,4.28
Automotive Hldgs,AHE,2.01,1,1.98,2.02,3333,2.02,1.99,2.05,1.95,2.09,0.42,14,f,-,0.69,6.97,-,-,2.0,1.01
Beyond Sportswear,BSI,0.02,-,0.013,0.025,-,-,-,0.02,0.02,0.054,0.018,-,,-,-0.01,-,-0.23,-,-,-
Breville Grp Ltd,BRG,2.09,59,2.06,2.09,11756,2.20,1.50,2.20,1.44,2.20,0.465,5.5,,1.65,0.49,2.63,9.08,23.0,59.0,39.33
Cash Convert ord/div   ,CCV,0.565,1.5,0.56,0.57,8342,0.57,0.55,0.635,0.50,0.64,0.20,3,f,2.26,0.09,5.31,6.77,8.3,-5.0,-8.13
Cheviot Bridge,CVB,0.05,-,0.051,0.065,-,-,-,0.05,0.05,0.07,0.01,-,,-,-,-,0.97,5.2,-,-
Clive Peeters,CPR,0.33,4,0.315,0.335,6085,0.33,0.29,0.33,0.275,0.42,0.056,1.5,,-,0.27,4.55,-7.1,-,5.5,20
Country Road Ltd,CTY,3.24,-,3.45,-,-,-,-,3.24,3.24,3.54,3.10,13.32,f,1.70,0.92,4.11,22.66,14.3,-,-
Danks Hldgs,DKS,13.44,-,13.23,13.38,-,-,-,13.45,13.44,14.00,4.50,75,f,1.44,-,5.58,108.1,12.4,-1.0,-0.07
David Jones Ltd,DJS,5.56,3,5.56,5.60,37460,5.64,5.50,5.94,5.47,5.94,2.02,28,f,1.13,1.16,5.04,31.5,17.7,-21.0,-3.64
Fantastic Hldgs,FAN,3.50,3,3.48,3.60,762,3.60,3.50,3.60,3.41,3.72,1.57,9.5,f,2.04,0.72,2.71,19.37,18.1,9.0,2.64
Harvey Norman,HVN,4.40,-6,4.37,4.40,47326,4.59,4.34,4.59,4.08,4.59,1.805,11,f,1.83,2.01,2.50,20.18,21.8,2.0,0.46
Hire Intelligence,HII,0.18,3,0.135,0.18,28,0.18,0.18,0.18,0.15,0.20,0.15,1,f,1.25,0.12,5.56,1.25,14.4,-,-
JB Hi-Fi Ltd,JBH,18.90,-1,18.87,18.90,12591,19.13,18.88,19.33,18.64,19.90,6.87,44,f,2.01,1.21,2.33,88.26,21.4,-43.0,-2.22
Joyce Corp,JYC,0.495,-,0.495,0.50,-,-,-,0.495,0.40,0.75,0.37,4.5,,-,0.69,9.09,-6.54,-,9.5,23.75
Manaccom Corp Ltd,MNL,0.42,-,0.42,0.44,608,0.44,0.42,0.44,0.41,0.48,0.12,1.5,f,4.60,0.03,3.57,6.9,6.1,-1.0,-2.33
Mercury Brands,MCB,0.009,-,-,-,-,-,-,0.009,0.009,0.046,0.008,-,,-,-0.06,-,-16.9,-,-,-
Nick Scali Ltd,NCK,1.17,-,1.06,1.16,-,-,-,1.21,1.17,1.30,0.38,6,f,0.98,0.20,5.13,5.9,19.8,-4.0,-3.31
Noni B Ltd,NBL,1.11,-3,1.11,1.12,130,1.15,1.11,1.15,1.11,1.58,0.70,2,,3.55,0.32,1.80,7.1,15.6,-3.0,-2.63
Orotongrp Ltd,ORL,5.39,-1,5.35,5.42,5301,5.42,5.35,5.66,5.34,5.968,1.984,38,f,1.26,0.63,7.05,47.7,11.3,-2.1,-0.39
Pac Brands,PBG,1.32,12.5,1.315,1.335,182258,1.345,1.23,1.345,1.11,1.838,0.127,8.5,,-,-0.06,6.44,-39.9,-,18.5,16.3
Premier Invest,PMV,8.10,20,8.00,8.21,1356,8.19,7.97,8.436,7.90,8.592,2.848,35,f,1.78,2.07,4.32,62.44,13.0,-6.3,-0.77
Quickflix Ltd,QFX,0.055,0.5,0.05,0.055,2500,0.055,0.052,0.055,0.05,0.079,0.01,-,,-,-,-,-1.86,-,0.5,10
RCG Corp Ltd,RCG,0.45,2,0.44,0.455,1430,0.45,0.435,0.47,0.43,0.475,0.166,1.5,f,1.77,0.11,3.33,2.66,16.9,-2.0,-4.26
Ruralco Hldgs,RHL,2.59,8,2.50,2.59,530,2.60,2.50,2.60,2.45,3.848,1.72,19,f,1.29,1.69,7.34,24.43,10.6,3.0,1.17
Specialty Fashion,SFH,1.12,-2,1.11,1.15,3322,1.15,1.105,1.15,1.01,1.15,0.17,2,,5.90,0.10,1.79,11.8,9.5,11.0,10.89
Super Cheap Auto ,SUL,5.38,18,5.35,5.39,157,5.40,5.30,5.65,5.06,5.95,1.90,18,f,1.68,0.69,3.35,30.2,17.8,-22.0,-3.93
The Reject Shop,TRS,12.65,-21,12.63,12.76,549,12.94,12.63,13.16,12.51,14.30,8.94,55,f,1.34,1.53,4.35,73.6,17.2,-56.0,-4.24
Thorn Grp Ltd,TGA,0.88,-,0.88,0.89,2078,0.89,0.88,0.92,0.855,0.92,0.385,4.79,f,2.01,0.42,5.44,9.61,9.2,-2.0,-2.22
TVN Corp Ltd,TVN,0.005,-,0.004,0.008,-,-,-,0.005,0.005,0.011,0.002,-,,-,-,-,-0.19,-,-,-
Vita Grp Ltd,VTG,0.29,3,0.29,0.30,4104,0.29,0.27,0.29,0.21,0.29,0.058,1,,3.84,-0.10,3.45,3.84,7.6,6.0,26.09
Warehouse Grp,WHS,3.60,-,3.50,3.78,-,-,-,3.60,3.60,3.64,2.50,17.8,,1.11,0.77,4.94,19.72,18.3,-,-
Wotif Com Hldgs,WTF,5.62,11,5.55,5.64,4119,5.67,5.53,5.67,5.19,5.95,3.10,17.5,f,1.19,-0.08,3.11,20.91,26.9,31.0,5.84
SECTOR: CONSUMER STAPLES,,,,,,,,,,,,,,,,,,,,,
