FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4826.4 at 2013-07-05T16:49:35. Report at Friday, July 5, 2013. Processed Saturday at 2013-07-06T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.015,-,.013,.016,-,-,-,.015,.015,.024,.013,-,,-,-,-,-.07,-,-,Stdy,,
Berklee,BER,.345,-,.34,.40,-,-,-,.345,.345,.50,.30,-,,-,.77,-,-30.82,-,-,Stdy,,
DataDot Tech,DDT,.019,+.2,.019,.02,3981,.019,.019,.019,.017,.031,.014,-,,-,.01,-,-.12,-,+.2,+11.76,,
Orbital Corp,OEC,.16,-,.16,.18,-,-,-,.16,.16,.40,.13,-,,-,.31,-,-6.19,-,+1,+6.67,,
Schaffer Corp,SFC,4.30,-2,4.31,5.00,8,4.30,4.30,4.32,4.30,4.72,3.50,22.00,f,2.70,4.11,5.12,59.50,7.2,-2,-.46,,
Sprintex,SIX,.017,-,.01,.015,-,-,-,.017,.017,.023,.008,-,,-,.01,-,-.54,-,-,Stdy,,
VMoto,VMT,.014,-,.013,.014,-,-,-,.014,.012,.042,.011,-,,-,.01,-,-1.14,-,+.2,+16.67,,
  opt dec14,VMTO,.002,-,.001,.008,-,-,-,.002,.002,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls & Perfumes,ATP,.045,-,.045,.047,70,.045,.045,.045,.041,.062,.034,-,,-,.10,-,.65,6.9,+.4,+9.76,,
Audio Pixels,AKP,2.20,-,2.30,2.65,-,-,-,2.20,2.20,6.99,2.19,-,,-,.28,-,-11.26,-,-,Stdy,,
Beyond Sportswear,BSI,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.16,-,-,Stdy,,
Billabong Int'l,BBG,.26,+3.5,.26,.265,194956,.28,.24,.28,.15,1.465,.122,-,,-,.47,-,-206.00,-,+11,+73.33,,
Fleetwood Corp,FWD,4.47,+44,4.46,4.48,4888,4.50,4.06,4.50,3.56,13.18,3.33,73.00,f,.72,2.54,16.33,52.89,8.5,+87,+24.17,,
Gale Pacific,GAP,.27,+1.5,.27,.28,1473,.27,.26,.27,.255,.375,.23,2.55,f,1.19,.18,9.44,3.04,8.9,+1,+3.85,,
Gazal Corp,GZL,2.88,+3,2.86,3.00,10,2.88,2.88,2.88,2.85,3.15,1.75,18.00,f,1.15,.97,6.25,20.70,13.9,+3,+1.05,,
GLG Corp,GLE,.28,-,.26,.28,-,-,-,.28,.28,.38,.21,-,,-,.61,-,6.73,4.2,-,Stdy,,
Globe Int'l,GLB,.38,+3,.35,.38,45,.38,.38,.38,.35,.45,.325,2.50,f,-,.60,6.58,-1.33,-,+3,+8.57,,
GUD Hldgs,GUD,6.04,+7,6.04,6.06,2075,6.07,5.98,6.13,5.91,8.878,5.59,61.00,f,2.05,1.02,10.10,124.80,4.8,+5,+.83,,
Guinness Peat,GPG,.41,+1.5,.41,.415,2020,.41,.41,.41,.38,.49,.35,-,,-,.43,-,-.30,-,+3,+7.89,,
Island Sky Aust,ISK,.003,-,.002,.004,-,-,-,.003,.003,.007,.001,-,,-,-,-,.98,.3,-,Stdy,,
Kingform Health Home,KFG,.19,-,-,-,-,-,-,.19,.19,.23,.17,-,,-,.10,-,.07,271.4,-,Stdy,,
Kresta Hldgs,KRS,.16,+1,.16,.185,475,.16,.15,.16,.15,.195,.105,-,,-,.12,-,-.45,-,+1,+6.67,,
McPherson's,MCP,1.255,+1.5,1.25,1.255,1216,1.26,1.225,1.28,1.215,2.56,1.18,17.00,f,1.44,-.16,13.55,24.50,5.1,-.5,-.40,,
Merchant House,MHI,.18,+.5,.17,.18,1500,.18,.18,.18,.165,.20,.135,1.50,,2.15,.29,8.33,3.23,5.6,+1,+5.88,,
PTO Consolidated,PTO,.007,-,.006,.007,-,-,-,.007,.006,.01,.003,-,,-,-,-,5.09,.1,+.2,+40.00,,
Quantum Energy,QTM,.008,+.2,.006,.015,1250,.008,.008,.008,.006,.025,.005,-,,-,.01,-,-.14,-,+.2,+33.33,,
Shenhua Int'l,SHU,.34,-,.24,.30,-,-,-,.34,.34,.38,.26,2.50,,2.28,.46,7.35,5.70,6.0,-,Stdy,,
Tamawood,TWD,2.45,-,2.45,2.54,12,2.45,2.45,2.45,2.45,2.92,1.91,21.00,f,1.52,.38,8.57,31.93,7.7,-,Stdy,,
Treyo Leisure,TYO,.105,-,-,.19,-,-,-,.105,.105,.17,.084,-,,-,.14,-,1.55,6.8,-,Stdy,,
TWT Grp,TWT,.028,-,.028,.075,-,-,-,.028,.028,.045,.028,-,,-,.23,-,-4.26,-,-,Stdy,,
UnderCoverWear,UCW,.01,-,-,.028,-,-,-,.01,.01,.031,.009,-,,-,-.02,-,-3.06,-,-,Stdy,,
Waterco,WAT,1.02,-,1.02,1.20,-,-,-,1.025,1.00,1.225,.88,7.00,f,.89,1.25,6.86,6.21,16.4,+2,+2.00,,
Yanghao Int'l,YHL,.10,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-,-,8.61,1.2,-,Stdy,,
