FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5101.5 at 2013-12-13T16:17:06. Report at Friday, December 13, 2013. Processed Saturday at 2013-12-14T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.015,-,.015,.016,-,-,-,.015,.014,.024,.013,-,,-,-,-,-.08,-,-,Stdy,,
ARB Corp,ARP,11.27,-23,11.27,11.32,6047,11.44,11.20,11.89,11.20,13.88,10.79,28.00,f,2.09,2.27,2.48,58.44,19.3,-47,-4.00,,
Berklee,BER,.45,-,.45,.50,-,-,-,.45,.405,.51,.29,5.00,,-,.61,11.11,-29.50,-,-2,-4.26,,
DataDot Tech,DDT,.025,+.2,.025,.026,140190,.029,.025,.029,.021,.031,.014,-,,-,.01,-,-.03,-,+.2,+8.70,,
Orbital Corp,OEC,.16,-,.16,.17,879,.16,.16,.16,.16,.40,.15,-,,-,.39,-,.74,21.6,-.5,-3.03,,
Schaffer Corp,SFC,5.50,-,5.45,5.60,-,-,-,5.50,5.29,5.60,3.80,23.00,f,2.35,4.23,4.18,54.00,10.2,+21,+3.97,,
Sprintex,SIX,.009,-,.009,.014,885,.009,.009,.014,.008,.023,.008,-,,-,-,-,-.44,-,-.3,-25.00,,
VMoto,VMT,.03,-,.029,.03,36910,.03,.029,.033,.029,.033,.011,-,,-,.01,-,-.17,-,-.2,-6.25,,
  opt dec14,VMTO,.01,-,.008,.011,-,-,-,.01,.01,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.615,+6.5,.58,.615,30,.615,.58,.615,.55,.70,.46,-,,-,-,-,-,-,+6.5,+11.82,,
Atlas Pearls&Perfumes,ATP,.057,-.5,.055,.06,6705,.058,.057,.069,.057,.07,.034,-,,-,.10,-,.65,8.8,-1,-14.93,,
Audio Pixels,AKP,4.00,-,3.91,4.00,-,-,-,4.15,4.00,6.05,2.19,-,,-,.27,-,-8.39,-,-10,-2.44,,
Billabong Int'l,BBG,.435,-2.5,.43,.44,50459,.47,.425,.47,.315,1.02,.122,-,,-,.11,-,-173.80,-,+11,+33.85,,
Fleetwood Corp,FWD,2.33,-2,2.33,2.34,2071,2.40,2.32,2.50,2.305,10.66,2.26,30.00,,.69,2.42,12.88,20.80,11.2,-10,-4.12,,
Gale Pacific,GAP,.29,-,.285,.29,736,.29,.29,.295,.28,.375,.23,2.65,p,1.16,.21,9.14,3.07,9.4,-,Stdy,,
Gazal Corp,GZL,3.05,+9,2.96,3.10,10,3.05,3.05,3.05,2.96,3.15,2.30,18.00,f,1.03,1.06,5.90,18.50,16.5,+9,+3.04,,
GLG Corp,GLE,.27,-,.27,.30,70,.27,.27,.27,.27,.38,.26,-,,-,.70,-,4.53,6.0,-,Stdy,,
Globe Int'l,GLB,.32,-,.31,.35,-,-,-,.32,.32,.45,.30,2.50,f,-,.53,7.81,-14.37,-,-,Stdy,,
GUD Hldgs,GUD,5.15,-20,5.15,5.16,8866,5.47,4.73,5.60,4.73,8.516,4.73,52.00,f,.85,.96,10.10,44.20,11.7,-44,-7.87,,
Guinness Peat,GPG,.54,-,.54,.555,1387,.545,.54,.555,.54,.555,.355,-,,-,.37,-,6.25,8.6,-,Stdy,,
Kingform Health Home,KFG,-,-,-,-,-,-,-,.19,.19,.19,.19,-,,-,.11,-,.40,-,-,Stdy,,
Kresta Hldgs,KRS,.19,-,.18,.21,-,-,-,.20,.19,.20,.125,.25,f,4.24,.13,1.32,1.06,17.9,-,Stdy,,
McPherson's,MCP,1.455,-.5,1.405,1.455,1226,1.455,1.40,1.555,1.40,2.56,1.18,17.00,f,-,.01,11.68,-41.40,-,-5,-3.32,,
Merchant House,MHI,.195,+1.5,.185,.195,200,.20,.195,.20,.18,.21,.135,1.00,,-,.34,5.13,-.62,-,-.5,-2.50,,
Pawnee Energy,PAW,-,-,-,-,-,-,-,.004,.004,.005,.002,-,,-,-,-,1.09,-,-,Stdy,,
Quantum Energy,QTM,.01,-,.006,.03,-,-,-,.01,.01,.017,.005,-,,-,.01,-,-.04,-,-,Stdy,,
Shenhua Int'l,SHU,.415,-,.37,.46,-,-,-,.39,.39,.415,.26,2.50,,2.48,.62,6.02,6.20,6.7,+2.5,+6.41,,
Skywards,SKL,-,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.07,-,-,Stdy,,
Tamawood,TWD,2.93,-1,2.80,2.93,68,2.94,2.93,2.96,2.92,3.58,2.20,21.00,f,.93,.33,7.17,19.44,15.1,-1,-.34,,
Treyo Leisure,TYO,.195,-,.12,-,-,-,-,.195,.195,.195,.105,-,,-,.17,-,1.23,15.9,-,Stdy,,
TWT Grp,TWT,.04,-,.04,.06,-,-,-,.04,.04,.04,.028,-,,-,.24,-,-2.44,-,-,Stdy,,
UnderCoverWear,UCW,.02,-,.004,.026,-,-,-,.02,.02,.031,.009,-,,-,-.03,-,-3.16,-,-,Stdy,,
Waterco,WAT,1.15,-,1.15,1.65,-,-,-,1.15,1.15,1.29,.98,7.00,f,.70,1.33,6.09,4.90,23.5,-,Stdy,,
Yanghao Int'l,YHL,-,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-.18,-,1.60,-,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,1.09,-,1.06,1.10,-,-,-,1.10,1.06,1.10,.55,5.00,f,1.36,.10,4.59,6.80,16.0,+3,+2.83,,
Affinity Education,AFJ,1.13,+5,1.11,1.135,7651,1.14,1.07,1.14,.98,1.14,.98,-,,-,-,-,-,-,-,Stdy,,
Ainsworth Game Tech,AGI,4.26,+5,4.25,4.31,1004,4.32,4.19,4.42,4.03,4.79,2.56,8.00,,2.00,.54,1.88,16.00,26.6,-10,-2.29,,
Allied Consolidated,ABQ,.034,-,-,-,-,-,-,.037,.032,.045,.008,-,,-,-,-,13.27,.3,-.4,-10.53,,
Ardent Leisure Grp,AAD,1.93,-.5,1.925,1.93,6496,1.945,1.91,1.97,1.90,2.06,1.27,12.00,p,.78,.73,6.22,9.32,20.7,-1.5,-.77,,
Aristocrat Leisure,ALL,4.36,-1,4.32,4.37,13911,4.39,4.30,4.47,4.25,5.12,3.04,14.50,,1.34,.41,3.33,19.50,22.4,-10,-2.24,,
Collins Foods,CKF,1.82,-,1.815,1.82,832,1.825,1.79,1.845,1.76,1.915,1.265,10.00,f,1.62,-.50,5.49,16.23,11.2,+4,+2.25,,
Corporate Travel,CTD,5.34,+4,5.30,5.34,1888,5.40,5.30,5.77,5.30,6.20,3.393,10.50,f,1.55,.58,1.97,16.30,32.8,-13,-2.38,,
  rts 09jan,CTDR,.67,-3,.67,.72,132,.765,.67,1.015,.67,1.30,.60,-,,-,-,-,-,-,-10,-12.99,,
Crown Resorts,CWN,15.90,-72,15.90,15.94,28853,16.76,15.67,16.85,15.67,17.38,10.08,37.00,p,1.47,3.84,2.33,54.34,29.3,-57,-3.46,,
Disruptive Inv Grp,DVI,.033,-,.032,.034,3500,.033,.033,.037,.032,.045,.008,-,,-,-,-,13.27,.2,-.5,-13.16,,
Domino's Pizza,DMP,15.30,+19,15.27,15.34,1648,15.35,14.95,15.38,14.63,16.99,9.198,30.90,f,1.32,.39,2.02,40.90,37.4,+39,+2.62,,
eBet,EBT,2.67,-1,2.68,2.88,30,2.68,2.61,2.74,2.61,3.40,1.00,3.50,p,8.97,-,1.31,31.41,8.5,-7,-2.55,,
Echo Entertainment,EGP,2.30,+1,2.29,2.30,30679,2.32,2.26,2.42,2.26,3.78,2.26,6.00,f,1.68,1.23,2.61,10.10,22.8,-7,-2.95,,
Eumundi Grp,EBG,.055,-,.046,.055,-,-,-,.055,.055,.063,.037,-,,-,.11,-,-.90,-,+.5,+10.00,,
Flight Centre Travel,FLT,44.28,-101,44.28,44.45,7265,45.17,44.20,46.065,44.20,53.12,25.99,137.00,f,1.79,6.57,3.09,245.60,18.0,-172,-3.74,,
G8 Education,GEM,2.90,-4,2.90,2.91,26637,2.97,2.81,3.16,2.81,3.46,1.45,12.00,f,.81,-.04,4.14,9.73,29.8,-21,-6.75,,
Helloworld,HLO,.415,+.5,.40,.415,50,.415,.415,.415,.40,.495,.32,1.50,f,2.51,.03,3.61,3.76,11.0,+3,+7.79,,
ILH Group,IAW,.081,-,.08,.084,-,-,-,.081,.078,.105,.07,.60,f,1.57,4.22,7.41,.94,8.6,-,Stdy,,
Indoor Skydive Aust,IDZ,.54,-3,.54,.57,100,.55,.54,.60,.54,.81,.171,-,,-,-,-,-,-,-6,-10.00,,
InvoCare,IVC,10.28,+8,10.24,10.30,1677,10.29,10.16,10.39,10.14,12.49,8.51,34.00,f,1.22,.36,3.31,41.60,24.7,-6,-.58,,
iSelect,ISU,1.325,+.5,1.32,1.33,1658,1.33,1.32,1.35,1.25,1.85,1.07,-,,-,-,-,-,-,+4,+3.11,,
Kip McGrath Edu Cntr,KME,.16,-,.16,.20,-,-,-,.16,.15,.25,.065,-,,-,-.12,-,1.40,11.4,+1,+6.67,,
Navitas,NVT,5.78,-7,5.77,5.78,5752,5.80,5.66,6.045,5.66,6.43,4.55,19.50,f,1.02,-.57,3.37,19.90,29.0,-24,-3.99,,
Newhaven Hotels,NHH,.78,-,.75,-,-,-,-,.78,.78,.93,.78,4.00,f,.78,1.02,5.13,3.10,25.2,-,Stdy,,
RedHill Education,RDH,.80,-,.80,.85,-,-,-,.80,.77,.85,.17,-,,-,-.01,-,-2.99,-,+3,+3.90,,
