FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5366.9 at 2014-02-14T16:38:06. Report at Friday, February 14, 2014. Processed Saturday at 2014-02-15T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.015,-,.014,.015,-,-,-,.015,.015,.022,.013,-,,-,-,-,-.08,-,+.1,+7.14,,
ARB Corp,ARP,10.70,+1,10.70,10.75,1347,10.84,10.56,10.97,10.46,13.88,10.46,28.00,f,2.09,2.27,2.62,58.44,18.3,-12,-1.11,,
DataDot Tech,DDT,.032,-.2,.032,.033,12230,.034,.032,.036,.032,.05,.014,-,,-,.01,-,-.03,-,-.3,-8.57,,
Orbital Corp,OEC,.19,-,.18,.185,-,-,-,.19,.17,.38,.14,-,,-,.39,-,.74,25.7,+1,+5.56,,
Schaffer Corp,SFC,5.60,+15,5.60,5.64,72,5.60,5.55,5.60,5.45,5.70,4.10,23.00,f,2.35,4.23,4.11,54.00,10.4,+15,+2.75,,
Sprintex,SIX,.008,-.2,.009,.014,400,.008,.008,.01,.008,.02,.007,-,,-,-,-,-.44,-,-.2,-20.00,,
VMoto,VMT,.041,-,.04,.041,19562,.042,.041,.044,.041,.057,.011,-,,-,.01,-,-.17,-,-,Stdy,,
  opt dec14,VMTO,.017,-.2,.017,.019,800,.017,.017,.019,.016,.025,.002,-,,-,-,-,-,-,+.1,+6.25,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.55,-,.38,.55,-,-,-,.55,.55,.70,.46,-,,-,-,-,-,-,-,Stdy,,
Atlas Pearls&Perfumes,ATP,.06,-,.059,.06,165,.06,.06,.06,.06,.07,.034,-,,-,.10,-,.65,9.2,-,Stdy,,
Audio Pixels,AKP,3.70,-,3.36,3.65,-,-,-,3.80,3.70,5.78,2.19,-,,-,.27,-,-8.39,-,-10,-2.63,,
Billabong Int'l,BBG,.71,+1,.71,.715,16259,.722,.705,.73,.67,.995,.122,-,,-,.11,-,-173.80,-,+2.5,+3.65,,
Fleetwood Corp,FWD,2.97,+2,2.97,2.99,1578,3.04,2.95,3.05,2.89,10.06,2.26,30.00,,.69,2.42,10.10,20.80,14.3,+8,+2.77,,
Gale Pacific,GAP,.295,+1,.295,.30,1966,.295,.29,.295,.28,.375,.23,2.65,p,1.16,.21,8.98,3.07,9.6,-,Stdy,,
Gazal Corp,GZL,3.00,-,2.70,3.00,-,-,-,3.00,3.00,3.15,2.50,18.00,f,1.03,1.06,6.00,18.50,16.2,-,Stdy,,
GLG Corp,GLE,.26,-,.26,.31,-,-,-,.26,.26,.37,.26,-,,-,.70,-,4.53,5.7,-,Stdy,,
Globe Int'l,GLB,.30,-,.31,.345,-,-,-,.33,.30,.43,.30,-,f,-,.53,-,-14.37,-,-2.5,-7.69,,
GUD Hldgs,GUD,5.96,-23,5.95,5.97,2226,5.97,5.89,6.24,5.89,7.640,4.73,44.00,f,.57,.66,7.38,25.30,23.6,-24,-3.87,,
Guinness Peat,GPG,.62,+1.5,.61,.615,103,.62,.61,.62,.605,.62,.355,-,,-,.37,-,6.25,9.9,+2,+3.33,,
Kingform Health Home,KFG,.19,-,-,.18,-,-,-,.19,.19,.19,.19,-,,-,.11,-,.40,47.5,-,Stdy,,
Kresta Hldgs,KRS,.18,-,.185,.20,-,-,-,.18,.18,.21,.125,.25,f,4.24,.13,1.39,1.06,17.0,+.5,+2.86,,
McPherson's,MCP,1.23,-3,1.23,1.24,2413,1.27,1.22,1.30,1.22,2.56,1.18,17.00,f,-,.01,13.82,-41.40,-,-6.5,-5.02,,
Merchant House,MHI,.175,-,.175,.20,-,-,-,.175,.175,.235,.127,1.00,,-,.34,5.71,-.62,-,-,Stdy,,
Quantum Energy,QTM,.02,+.6,.014,.02,200,.02,.02,.02,.014,.02,.005,-,,-,.01,-,-.04,-,+.6,+42.86,,
Shenhua Int'l,SHU,.39,-,-,.40,-,-,-,.39,.39,.415,.26,2.50,,2.48,.62,6.41,6.20,6.3,-,Stdy,,
Skywards,SKL,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.02,-,-,Stdy,,
Tamawood,TWD,2.75,-6,2.75,2.78,245,2.81,2.75,2.83,2.75,3.58,2.25,21.00,f,.93,.33,7.64,19.44,14.1,-8,-2.83,,
Treyo Leisure,TYO,.195,-,.13,-,-,-,-,.195,.195,.195,.105,-,,-,.17,-,1.23,15.9,-,Stdy,,
TWT Grp,TWT,.04,-,.028,.12,-,-,-,.04,.04,.04,.028,-,,-,.24,-,-2.44,-,-,Stdy,,
UnderCoverWear,UCW,.023,-,.008,.023,-,-,-,.026,.023,.031,.009,-,,-,-.03,-,-3.16,-,-.3,-11.54,,
Waterco,WAT,1.27,-3,1.17,1.27,73,1.27,1.20,1.30,1.20,1.30,1.00,7.00,f,.70,1.33,5.51,4.90,25.9,+3,+2.42,,
Yanghao Int'l,YHL,.10,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-.18,-,1.60,6.3,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.97,-,.935,.97,55,.97,.97,.99,.95,1.10,.635,5.00,f,1.74,.16,5.15,8.70,11.1,-3,-3.00,,
Affinity Education,AFJ,1.40,+1,1.37,1.40,551,1.40,1.38,1.42,1.285,1.43,.98,-,,-,-,-,-,-,+11.5,+8.95,,
Ainsworth Game Tech,AGI,4.35,-5,4.35,4.36,3098,4.39,4.21,4.45,4.15,4.79,3.07,8.00,,2.00,.54,1.84,16.00,27.2,+11,+2.59,,
Ardent Leisure Grp,AAD,2.07,+1,2.06,2.07,5879,2.08,2.05,2.08,2.00,2.08,1.41,12.00,,.78,.73,5.80,9.32,22.2,+5,+2.48,,
Aristocrat Leisure,ALL,4.94,+3,4.92,4.95,52778,4.94,4.87,4.97,4.67,5.12,3.49,14.50,,1.34,.41,2.94,19.50,25.3,+26,+5.56,,
Collins Foods,CKF,2.11,+3,2.11,2.12,1312,2.115,2.08,2.115,2.00,2.13,1.545,10.00,f,1.62,-.50,4.74,16.23,13.0,+4,+1.93,,
Corporate Travel,CTD,5.43,+3,5.35,5.43,513,5.44,5.35,5.44,5.13,6.20,3.676,10.50,f,1.55,.58,1.93,16.30,33.3,+18,+3.43,,
Crown Resorts,CWN,17.40,+55,17.35,17.40,25193,17.41,16.95,17.41,16.55,18.22,11.45,37.00,p,1.47,3.84,2.13,54.34,32.0,+86,+5.20,,
Disruptive Invest,DVI,.025,-.2,.022,.025,23630,.026,.024,.028,.024,.255,.008,-,,-,-,-,13.27,.2,-.2,-7.41,,
Domino's Pizza,DMP,19.51,+70,19.47,19.54,3311,19.66,18.00,20.10,16.18,20.10,9.965,33.10,f,1.26,-.01,1.70,41.70,46.8,+282,+16.90,,
Donaco Intl,DNA,1.00,+2,1.00,1.005,4330,1.00,.975,1.005,.935,1.125,.30,-,,-,.11,-,2.60,38.5,+6,+6.38,,
  opt jan15,DNAO,.68,-2,.66,.71,33,.695,.675,.70,.615,.82,.06,-,,-,-,-,-,-,+13,+23.64,,
eBet,EBT,3.12,+5,3.12,3.13,99,3.12,3.10,3.12,3.00,3.40,1.13,3.50,p,8.97,-,1.12,31.41,9.9,+9,+2.97,,
Echo Entertainment,EGP,2.45,+2,2.44,2.46,12250,2.45,2.41,2.46,2.33,3.78,2.13,6.00,f,1.27,1.28,2.45,7.60,32.2,+7,+2.94,,
Eumundi Grp,EBG,.05,-,.05,.06,-,-,-,.05,.05,.063,.037,-,,-,.11,-,-.90,-,-,Stdy,,
Flight Centre Travel,FLT,46.67,+18,46.65,46.67,5591,46.89,46.49,46.99,44.85,53.12,30.45,137.00,f,1.79,6.57,2.94,245.60,19.0,+154,+3.41,,
G8 Education,GEM,3.70,+5,3.70,3.71,14689,3.71,3.63,3.71,3.44,3.71,1.58,12.00,f,.81,-.04,3.24,9.73,38.0,+41,+12.46,,
Helloworld,HLO,.34,-,.34,.35,50,.34,.34,.36,.34,.495,.32,1.50,f,2.51,.03,4.41,3.76,9.0,-.5,-1.45,,
ILH Group,IAW,.077,-,.077,.083,-,-,-,.077,.076,.105,.07,.60,f,1.57,4.22,7.79,.94,8.2,+.1,+1.32,,
Indoor Skydive Aust,IDZ,.765,+8.5,.735,.765,1069,.765,.69,.765,.63,.81,.257,-,,-,-,-,-,-,+16.5,+27.50,,
InvoCare,IVC,10.61,+9,10.60,10.61,2245,10.67,10.54,10.71,10.29,12.49,9.75,34.00,f,1.22,.36,3.20,41.60,25.5,+22,+2.12,,
