FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5144.0 at 2013-09-06T16:47:06. Report at Friday, September 6, 2013. Processed Saturday at 2013-09-07T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.016,-,.015,.016,508,.016,.016,.017,.015,.024,.013,-,,-,-,-,-.08,-,-.1,-5.88,,
Berklee,BER,.30,-,.26,.41,-,-,-,.30,.30,.50,.29,5.00,,-,.61,16.67,-29.50,-,-,Stdy,,
DataDot Tech,DDT,.025,-,.025,.026,1330,.025,.025,.025,.022,.031,.014,-,,-,.01,-,-.03,-,+.1,+4.17,,
Orbital Corp,OEC,.205,-,.19,.205,502,.205,.18,.215,.18,.40,.13,-,,-,.39,-,.74,27.7,+1,+5.13,,
Schaffer Corp,SFC,4.99,-,5.01,5.40,-,-,-,4.99,4.94,5.15,3.55,23.00,f,2.35,4.23,4.61,54.00,9.2,-7,-1.38,,
Sprintex,SIX,.011,-,.011,.02,-,-,-,.014,.011,.023,.008,-,,-,.01,-,-.54,-,-.1,-8.33,,
VMoto,VMT,.025,-.1,.024,.025,31360,.026,.025,.027,.024,.042,.011,-,,-,.01,-,-.17,-,-.3,-10.71,,
  opt dec14,VMTO,.008,-,.007,.008,-,-,-,.008,.008,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.052,-,.05,.052,-,-,-,.054,.052,.06,.034,-,,-,.10,-,.65,8.0,-.1,-1.89,,
Audio Pixels,AKP,5.30,+115,5.30,5.50,279,5.30,4.10,5.30,4.00,6.99,2.19,-,,-,.27,-,-8.39,-,+130,+32.50,,
Billabong Int'l,BBG,.445,-,.44,.445,33077,.455,.44,.525,.415,1.465,.122,-,,-,.11,-,-173.80,-,+2,+4.71,,
Fleetwood Corp,FWD,3.36,+2,3.32,3.38,4046,3.36,3.22,3.38,3.08,11.26,3.07,30.00,,.69,2.42,8.93,20.80,16.2,+26,+8.39,,
Gale Pacific,GAP,.32,+2,.31,.32,4956,.32,.30,.32,.285,.375,.23,2.65,p,1.16,.21,8.28,3.07,10.4,+2,+6.67,,
Gazal Corp,GZL,2.69,-,2.69,2.74,103,2.73,2.69,2.73,2.69,3.15,2.05,18.00,f,1.03,1.06,6.69,18.50,14.5,-4,-1.47,,
GLG Corp,GLE,.27,-,.265,.315,-,-,-,.27,.27,.38,.26,-,,-,.70,-,4.53,6.0,+1,+3.85,,
Globe Int'l,GLB,.35,-,.28,.39,-,-,-,.35,.35,.45,.35,2.50,f,-,.53,7.14,-14.37,-,-,Stdy,,
GUD Hldgs,GUD,6.02,-2,6.01,6.02,2057,6.05,5.95,6.13,5.95,8.594,5.503,52.00,f,.85,.96,8.64,44.20,13.6,+4,+.67,,
Guinness Peat,GPG,.49,-,.49,.50,-,-,-,.495,.485,.51,.355,-,,-,.37,-,6.25,7.8,+.5,+1.03,,
Island Sky Aust,ISK,.004,+.1,.003,.005,128750,.004,.004,.004,.003,.007,.002,-,,-,-,-,1.09,.4,+.1,+33.33,,
Kingform Health Home,KFG,-,-,-,.15,-,-,-,.19,.19,.19,.19,-,,-,.10,-,.07,-,-,Stdy,,
Kresta Hldgs,KRS,.15,-,.14,.15,100,.15,.15,.175,.15,.195,.105,.25,f,4.24,.13,1.67,1.06,14.2,-2.5,-14.29,,
McPherson's,MCP,1.405,-1,1.40,1.41,2476,1.42,1.40,1.45,1.39,2.56,1.18,17.00,f,-,.01,12.10,-41.40,-,+.5,+.36,,
