FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5835.5 at 2015-02-13T16:41:06. Report at Friday, February 13, 2015. Processed Saturday at 2015-02-14T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,-,.006,.008,25217,.007,.007,.008,.007,.014,.005,-,,-,-,-,-.67,-,-.1,-12.50,,
  opt aug16,ABVO,.003,-,-,.003,-,-,-,.003,.003,.003,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARP,11.87,+12,11.87,11.89,1495,12.14,11.65,12.14,11.52,12.674,9.877,29.00,f,2.02,2.49,2.44,58.70,20.2,+19,+1.63,,
Authorised Invest,AIY,.025,-,.01,.08,-,-,-,.025,.025,.029,.02,-,,-,.02,-,.38,6.6,-,Stdy,,
DataDot Tech,DDT,.028,-.1,.028,.029,3119,.029,.028,.032,.028,.039,.02,-,,-,.01,-,-.22,-,-.4,-12.50,,
Orbital Corp,OEC,.40,+2,.40,.41,1191,.40,.38,.42,.35,.48,.14,-,,-,.42,-,3.39,11.8,+5,+14.29,,
Schaffer Corp,SFC,5.35,-,5.35,5.48,140,5.35,5.30,5.35,5.30,6.29,5.06,25.00,f,1.76,4.69,4.67,44.10,12.1,+5,+.94,,
Sprintex,SIX,.002,-.1,.001,.003,10000,.002,.002,.003,.002,.012,.002,-,,-,-,-,-.52,-,-.1,-33.33,,
VMoto,VMT,.035,+.1,.034,.035,21676,.035,.034,.036,.034,.06,.033,-,,-,.01,-,.12,29.2,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.07,-,.065,.07,-,-,-,.07,.065,.14,.058,-,,-,.09,-,.61,11.5,+.5,+7.69,,
Audio Pixels,AKP,10.00,-10,9.80,10.00,137,10.25,9.80,10.25,9.50,14.50,3.15,-,,-,.11,-,-17.28,-,+10,+1.01,,
Billabong Int'l,BBG,.605,-.5,.605,.615,9062,.62,.605,.635,.585,.735,.43,-,,-,.18,-,-28.60,-,-2,-3.20,,
