FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5302.3 at 2013-09-27T16:38:05. Report at Friday, September 27, 2013. Processed Saturday at 2013-09-28T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.017,-.1,.016,.017,1656,.017,.017,.018,.016,.024,.013,-,,-,-,-,-.08,-,-,Stdy,,
Berklee,BER,.41,-,.40,.45,-,-,-,.41,.41,.50,.29,5.00,,-,.61,12.20,-29.50,-,-,Stdy,,
DataDot Tech,DDT,.026,-,.025,.025,-,-,-,.026,.022,.031,.014,-,,-,.01,-,-.03,-,+.4,+18.18,,
Orbital Corp,OEC,.17,-1,.17,.18,381,.175,.17,.18,.17,.40,.13,-,,-,.39,-,.74,23.0,-.5,-2.86,,
Schaffer Corp,SFC,5.22,+1,5.22,5.40,19,5.22,5.22,5.25,5.21,5.25,3.69,23.00,f,2.35,4.23,4.41,54.00,9.7,-3,-.57,,
Sprintex,SIX,.01,-,.012,.013,-,-,-,.01,.009,.023,.009,-,,-,-,-,-.44,-,+.1,+11.11,,
VMoto,VMT,.027,+.1,.026,.027,134910,.029,.025,.029,.025,.042,.011,-,,-,.01,-,-.17,-,+.2,+8.00,,
  opt dec14,VMTO,.008,-,.008,.01,5501,.008,.008,.008,.008,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.05,-,.05,.054,-,-,-,.05,.05,.055,.034,-,,-,.10,-,.65,7.7,-.3,-5.66,,
Audio Pixels,AKP,4.60,-15,4.60,4.90,4,4.60,4.60,5.23,4.60,6.99,2.19,-,,-,.27,-,-8.39,-,-63,-12.05,,
Billabong Int'l,BBG,.38,-.5,.38,.385,9837,.395,.38,.422,.38,1.325,.122,-,,-,.11,-,-173.80,-,-4,-9.52,,
Fleetwood Corp,FWD,3.68,+5,3.66,3.68,1743,3.70,3.59,3.70,3.51,10.70,3.07,30.00,,.69,2.42,8.15,20.80,17.7,+7,+1.94,,
Gale Pacific,GAP,.295,-2,.30,.315,6145,.315,.295,.315,.295,.375,.23,2.65,p,1.16,.21,8.98,3.07,9.6,-1.5,-4.84,,
Gazal Corp,GZL,2.69,-,2.55,2.95,-,-,-,2.70,2.69,3.15,2.05,18.00,f,1.03,1.06,6.69,18.50,14.5,-1,-.37,,
GLG Corp,GLE,.27,-,.265,.28,-,-,-,.275,.27,.38,.26,-,,-,.70,-,4.53,6.0,-.5,-1.82,,
Globe Int'l,GLB,.30,-,.32,.39,-,-,-,.345,.30,.45,.30,2.50,f,-,.53,8.33,-14.37,-,-4.5,-13.04,,
GUD Hldgs,GUD,6.11,+6,6.11,6.13,2182,6.12,6.00,6.12,6.00,8.516,5.503,52.00,f,.85,.96,8.51,44.20,13.8,+3,+.49,,
Guinness Peat,GPG,.505,-,.505,.51,118,.505,.505,.515,.50,.515,.355,-,,-,.37,-,6.25,8.1,-.5,-.98,,
Island Sky Aust,ISK,.004,-,.002,.004,-,-,-,.004,.004,.007,.002,-,,-,-,-,1.09,.4,-,Stdy,,
Kingform Health Home,KFG,-,-,-,.15,-,-,-,.19,.19,.19,.19,-,,-,.11,-,.40,-,-,Stdy,,
Kresta Hldgs,KRS,.15,-,.15,.16,-,-,-,.15,.15,.195,.125,.25,f,4.24,.13,1.67,1.06,14.2,-,Stdy,,
McPherson's,MCP,1.46,-1.5,1.455,1.485,3824,1.48,1.455,1.48,1.43,2.56,1.18,17.00,f,-,.01,11.64,-41.40,-,+4.5,+3.18,,
Merchant House,MHI,.20,-,.195,.20,-,-,-,.20,.19,.21,.135,1.50,,2.15,.29,7.50,3.23,6.2,+1,+5.26,,
Quantum Energy,QTM,.011,-,.011,.02,-,-,-,.011,.011,.02,.005,-,,-,.01,-,-.04,-,-,Stdy,,
Shenhua Int'l,SHU,.29,-,.31,.385,-,-,-,.29,.29,.38,.26,2.50,,2.48,.62,8.62,6.20,4.7,-,Stdy,,
Skywards,SKL,-,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.07,-,-,Stdy,,
Tamawood,TWD,3.05,+9,3.01,3.12,369,3.10,3.03,3.10,2.96,3.10,2.10,21.00,f,.93,.33,6.89,19.44,15.7,+3,+.99,,
Treyo Leisure,TYO,-,-,.085,.19,-,-,-,.105,.105,.17,.105,-,,-,.17,-,1.23,-,-,Stdy,,
TWT Grp,TWT,.035,+.5,.036,.048,1000,.035,.035,.035,.03,.04,.028,-,,-,.24,-,-2.44,-,+.5,+16.67,,
UnderCoverWear,UCW,-,-,.005,.028,-,-,-,.01,.01,.031,.009,-,,-,-.03,-,-3.16,-,-,Stdy,,
Waterco,WAT,1.13,-,1.10,1.13,88,1.13,1.13,1.13,1.13,1.225,.96,7.00,f,.70,1.33,6.19,4.90,23.1,-,Stdy,,
Yanghao Int'l,YHL,-,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-.18,-,1.60,-,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.95,-,.95,.96,170,.95,.95,.95,.94,.986,.55,5.00,f,1.36,.10,5.26,6.80,14.0,+2,+2.15,,
Ainsworth Game Tech,AGI,4.24,+7,4.22,4.25,1052,4.26,4.17,4.26,4.06,4.43,1.90,8.00,,2.00,.54,1.89,16.00,26.5,+11,+2.66,,
Allied Consolidated,ABQ,.011,-,.011,.012,2000,.011,.011,.011,.011,.255,.008,-,,-,-,-,13.27,.1,-,Stdy,,
Ardent Leisure Grp,AAD,1.85,-,1.85,1.855,7517,1.86,1.845,1.875,1.77,1.98,1.27,12.00,p,.78,.73,6.49,9.32,19.8,+4.5,+2.49,,
Aristocrat Leisure,ALL,4.60,+13,4.59,4.61,10391,4.62,4.49,4.62,4.33,4.70,2.56,13.00,,1.23,.35,2.83,16.00,28.7,+21,+4.78,,
Collins Foods,CKF,1.74,-.5,1.73,1.74,318,1.75,1.725,1.765,1.68,1.915,1.12,9.50,f,1.85,.53,5.46,17.60,9.9,+.5,+.29,,
Corporate Travel,CTD,4.71,-3,4.71,4.77,372,4.80,4.66,4.86,4.63,5.07,2.76,10.50,f,1.55,.58,2.23,16.30,28.9,-14,-2.89,,
Crown,CWN,15.85,+29,15.83,15.88,5838,15.95,15.61,15.95,15.26,16.08,9.01,37.00,p,1.47,3.84,2.33,54.34,29.2,+22,+1.41,,
Domino's Pizza,DMP,13.83,+13,13.80,13.83,650,13.90,13.72,13.90,12.54,14.50,8.346,30.90,f,1.32,.39,2.23,40.90,33.8,+116,+9.16,,
eBet,EBT,2.50,-,2.50,2.56,350,2.53,2.47,2.85,2.47,2.85,.061,3.50,p,8.97,-,1.40,31.41,8.0,-25,-9.09,,
