Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 20:01 Friday 26/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Fiducian Portfolio,FPS,1.48,-0.5,1.48,1.75,165,1.48,1.40,1.54,1.40,1.75,0.94,6.75,f,1.43,0.34,4.56,9.63,15.4,-6.0,-3.9
FSA Grp Ltd,FSA,0.38,-2,0.38,0.39,735,0.38,0.38,0.40,0.38,0.465,0.19,-,,-,0.24,-,7.66,5.0,-1.0,-2.56
Global Masters Fund,GFL,0.735,-,0.75,0.80,-,-,-,0.74,0.735,0.81,0.60,-,,-,0.86,-,-0.52,-,-,-
Global Min,GMI,1.16,-,1.155,1.17,1638,1.175,1.15,1.195,1.15,1.32,0.67,1,f,5.19,1.42,0.86,5.19,22.4,-1.0,-0.85
Global Resource,GRF,1.64,-,1.64,2.00,92,1.64,1.64,1.64,1.64,1.73,1.60,-,,-,1.65,-,-0.36,-,-,-
Grandbridge Ltd,GBA,0.135,-0.5,0.135,0.145,1500,0.145,0.135,0.16,0.135,0.23,0.02,-,,-,0.27,-,11.7,1.2,-1.5,-10
Hastings High Yld unt,HHY,1.30,-,1.285,1.31,2706,1.30,1.28,1.31,1.28,1.44,0.85,17.01,,1.38,1.88,13.08,23.53,5.5,-1.5,-1.14
HFA Accelerator Plus,HAP,0.29,1,0.29,0.295,2934,0.29,0.285,0.29,0.27,0.33,0.068,-,,-,0.46,-,10.98,2.6,1.0,3.57
Hillcrest Litigat,HLS,0.08,-,0.08,0.085,1200,0.08,0.08,0.08,0.08,0.11,0.065,-,,-,0.09,-,2.59,3.1,-,-
Hunter Hall Global,HHV,0.785,-0.5,0.785,0.795,2059,0.785,0.775,0.80,0.775,0.86,0.525,-,,-,1.03,-,18.37,4.3,-1.0,-1.26
Hyperion Flagship,HIP,1.50,-,1.45,1.54,-,-,-,1.50,1.485,1.50,1.00,8.5,f,-,1.57,5.67,-0.54,-,-,-
IFC Capital Ltd,IFC,0.12,1,0.11,0.13,95,0.13,0.12,0.15,0.11,0.15,0.02,-,,-,0.09,-,-4.26,-,-3.0,-20
IMF (Aust) Ltd,IMF,1.53,2,1.53,1.57,3002,1.54,1.495,1.735,1.46,1.98,0.97,15,f,1.16,0.27,9.80,17.35,8.8,-16.5,-9.73
India Equities Fund,INE,0.45,-1.5,0.435,0.465,1831,0.455,0.445,0.48,0.445,0.597,0.222,-,,-,0.73,-,-1.95,-,-2.0,-4.26
  opt aug10,INEO,0.085,1,0.073,0.085,72,0.085,0.085,0.085,0.07,0.18,0.07,-,,-,-,-,-,-,0.5,6.25
ING Private Equity,IPE,0.285,-1.5,0.285,0.295,40,0.285,0.285,0.30,0.285,0.315,0.154,-,,-,0.49,-,-3.49,-,-1.0,-3.39
Integrated Res,IRG,0.014,-0.1,0.013,0.015,8793,0.014,0.014,0.015,0.013,0.033,0.002,-,,-,-,-,-0.17,-,0.1,7.69
Investorfirst Ltd,INQ,0.097,-0.3,0.097,0.10,1558,0.10,0.097,0.10,0.097,0.15,0.05,-,,-,0.04,-,-1.23,-,-0.1,-1.02
Ipernica Ltd,IPR,0.14,0.5,0.13,0.145,1050,0.14,0.13,0.16,0.11,0.18,0.048,-,,-,0.05,-,-1.56,-,2.0,16.67
Ironbark Capital,IBC,0.44,-2,0.445,0.46,29,0.44,0.44,0.46,0.44,0.50,0.35,2.5,f,3.07,0.54,5.68,7.68,5.7,-0.5,-1.12
K2 Asset Mgmt,KAM,0.66,-,0.68,0.73,-,-,-,0.73,0.66,0.87,0.11,-,,-,0.04,-,1.74,37.9,-6.0,-8.33
Katana Capital,KAT,0.675,-,0.67,0.70,-,-,-,0.70,0.675,0.85,0.35,0.5,f,-,0.96,0.74,-18.53,-,-2.5,-3.57
Keybridge Capital,KBC,0.13,-0.5,0.115,0.13,6578,0.145,0.13,0.15,0.115,0.165,0.063,-,,-,0.50,-,-98.55,-,1.5,13.04
London City Equities,LCE,0.41,-,0.41,-,-,-,-,0.42,0.41,0.51,0.39,1,,-,0.54,2.44,-0.19,-,-1.0,-2.38
Luminus Systems,LSL,0.016,-,0.014,0.035,-,-,-,0.016,0.016,0.03,0.011,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.20,1,1.21,1.24,50,1.20,1.20,1.22,1.19,1.28,1.05,-,,-,1.24,-,-4.23,-,-1.0,-0.83
Magellan Fin Grp,MFG,0.855,-,0.855,0.90,148,0.855,0.855,0.91,0.845,0.95,0.33,-,,-,-,-,0.6,142.5,1.0,1.18
  opt jun11,MFGOB,0.05,-,0.053,-,-,-,-,0.05,0.05,0.105,0.05,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.11,-,0.13,-,-,-,-,0.11,0.11,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.61,-,0.60,0.61,1738,0.615,0.60,0.615,0.60,0.68,0.40,-,,-,0.74,-,-3.96,-,-,-
Mariner Corp Ltd,MCX,0.009,-,0.009,0.012,160,0.009,0.009,0.01,0.009,0.019,0.005,-,,-,0.01,-,-25,-,-0.1,-10
MAX Tr unt,MXQ,0.069,1.1,0.06,0.069,1750,0.069,0.058,0.069,0.057,0.09,0.002,-,,-,0.25,-,-45.1,-,0.9,15
Milton Corp,MLT,17.46,-14,17.46,17.70,72,17.70,17.45,17.85,17.42,19.40,12.00,70,f,0.64,18.37,4.01,44.7,39.1,-9.0,-0.51
Mirrabooka Invest,MIR,1.84,-3.5,1.84,1.86,575,1.875,1.84,1.895,1.84,2.28,1.14,10,f,-,1.88,5.43,-6.9,-,1.5,0.82
MMC Contrarian,MMA,0.46,0.5,0.46,0.465,61,0.46,0.455,0.46,0.45,0.505,0.34,-,,-,0.66,-,-1.34,-,-,-
Money3 Corp,MNY,0.40,-,0.42,0.50,-,-,-,0.40,0.40,0.60,0.39,3.3,f,1.06,0.28,8.25,3.51,11.4,-,-
Multi Channel,MUT,0.004,-,0.003,0.004,-,-,-,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-,-
Murchison Hldgs,MCH,0.545,-,0.31,0.545,-,-,-,0.545,0.545,0.95,0.52,-,,-,1.34,-,9.67,5.6,-,-
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.165,0.205,60,0.20,0.20,0.20,0.195,0.289,0.144,-,,-,0.05,-,-20.48,-,0.5,2.56
Oncard Intl,ONC,0.12,-,0.12,0.13,-,-,-,0.14,0.12,0.24,0.095,-,,-,0.13,-,0.73,16.4,-1.5,-11.11
Orchid Capital,ORC,0.02,-,0.018,0.04,-,-,-,0.02,0.02,0.03,0.003,-,,-,0.01,-,0.69,2.9,-,-
  opt feb12,ORCOA,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.525,-,0.525,0.57,-,-,-,0.525,0.525,0.64,0.35,-,,-,1.48,-,-67.3,-,-,-
Over Fifty Grp,OFG,0.65,-,0.65,0.67,277,0.65,0.65,0.67,0.65,1.09,0.26,-,,-,0.52,-,0.26,250.0,-3.5,-5.11
Ozgrowth Ltd,OZG,0.16,-0.5,0.155,0.16,400,0.165,0.16,0.17,0.16,0.175,0.09,0.3,f,20.67,0.23,1.88,6.2,2.6,-,-
Peters MacGregor,PET,0.67,-,0.67,0.68,-,-,-,0.67,0.66,0.68,0.455,-,,-,0.94,-,-12.77,-,1.0,1.52
Plan B Grp Hld,PLB,0.73,-,0.73,0.79,-,-,-,0.75,0.73,0.82,0.45,2.7,f,0.62,0.09,3.70,1.68,43.5,-2.0,-2.67
Platinum Capital,PMC,1.55,-,1.54,1.56,268,1.57,1.525,1.57,1.525,1.85,1.12,10,f,1.96,1.38,6.45,19.55,7.9,-,-
Premium Investors,PRV,0.70,-,0.70,0.705,686,0.70,0.69,0.715,0.68,0.93,0.41,3.5,f,3.01,0.97,5.00,10.55,6.6,-,-
Prime Financial,PFG,0.295,-,0.25,0.295,650,0.295,0.275,0.305,0.275,0.34,0.075,0.75,f,3.11,0.14,2.54,2.33,12.7,1.5,5.36
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.095,-,0.057,0.09,-,-,-,0.095,0.095,0.145,0.09,-,,-,0.20,-,8.7,1.1,-,-
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,-,0.105,-,-,-,0.08,0.08,0.153,0.052,-,,-,0.15,-,1.2,6.7,-,-
Redcape Prop Grp stpld,RPF,0.30,-,0.28,0.30,3808,0.31,0.30,0.31,0.225,0.41,0.175,4,,5.44,0.32,13.33,21.74,1.4,5.0,20
RIMCapital Ltd,RMC,0.025,-,0.019,0.035,1745,0.025,0.025,0.025,0.025,0.25,0.025,-,,-,0.03,-,-0.02,-,-,-
Robe Aust Ltd,ROB,0.009,-,0.009,0.01,-,-,-,0.011,0.009,0.04,0.007,-,,-,-,-,-24.86,-,-0.1,-10
Souls Private Equity,SOE,0.094,-0.2,0.094,0.096,1712,0.096,0.094,0.105,0.094,0.12,0.068,-,,-,0.19,-,-3.79,-,-0.6,-6
  optfeb15d,SOEOA,0.013,-,0.01,0.012,-,-,-,0.013,0.013,0.015,0.013,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.14,-,0.13,0.14,-,-,-,0.145,0.135,0.21,0.10,-,,-,0.15,-,-2.88,-,0.5,3.7
Sunvest Corp,SVS,0.275,-,0.275,0.32,-,-,-,0.275,0.275,0.50,0.15,-,,-,0.41,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.70,-,3.67,3.70,-,-,-,3.70,3.65,4.09,2.52,21,f,0.15,4.00,5.68,3.12,118.6,5.0,1.37
Tag Pacific Ltd,TAG,0.19,-,0.19,0.245,-,-,-,0.19,0.19,0.27,0.12,0.75,f,2.27,0.32,3.95,1.7,11.2,-,-
Templeton Global,TGG,0.82,1,0.79,0.81,1040,0.82,0.79,0.82,0.785,0.885,0.63,-,,-,1.02,-,-13.7,-,0.5,0.61
Thinksmart Ltd,TSM,0.95,-,0.94,0.96,2060,0.95,0.94,1.02,0.92,1.02,0.20,3.5,f,1.53,0.11,3.68,5.35,17.8,5.0,5.56
Tidewater Invest,TDI,0.27,-,0.22,0.30,-,-,-,0.27,0.27,0.32,0.14,1.5,f,-,0.19,5.56,-19.9,-,-,-
Tranzact Fin Service,TFS,0.15,-,0.15,0.155,-,-,-,0.15,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-
  opt apr10,TFSO,0.018,-,0.001,0.018,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.52,3.5,0.48,0.52,4,0.52,0.52,0.52,0.45,0.52,0.168,-,,-,0.57,-,4.6,11.3,7.0,15.56
Van Eyk Three Pillar,VTP,0.87,-0.5,0.865,0.87,4107,0.87,0.865,0.88,0.825,0.94,0.585,2.5,f,7.56,1.08,2.87,18.9,4.6,3.0,3.57
Verus Invest,VIL,0.041,0.2,0.04,0.041,192844,0.041,0.039,0.061,0.038,0.095,0.001,-,,-,-,-,-0.55,-,-0.6,-12.77
  opt jun10,VILO,0.007,-,0.006,0.007,91400,0.007,0.006,0.016,0.005,0.03,0.001,-,,-,-,-,-,-,-0.5,-41.67
Vesture Ltd,VES,0.08,-,0.081,0.085,-,-,-,0.081,0.08,0.085,0.006,-,,-,-0.03,-,-13.17,-,-0.1,-1.23
Wallace Absolute,WAB,0.037,-,0.037,0.044,10000,0.037,0.037,0.037,0.035,0.091,0.032,-,,-,0.05,-,-70.45,-,0.2,5.71
WAM Active Ltd,WAA,1.01,-3.5,1.01,1.145,2398,1.065,1.01,1.10,1.01,1.175,0.597,5,f,6.18,1.25,4.95,30.89,3.3,-9.0,-8.18
  optapr11d,WAAO,-,-,0.012,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
WAM Capital Ltd,WAM,1.27,-0.5,1.27,1.285,575,1.28,1.27,1.285,1.27,1.355,0.71,8,f,4.81,1.67,6.30,38.5,3.3,-1.0,-0.78
Westoz Inv Ltd,WIC,1.08,1,1.08,1.095,185,1.09,1.08,1.09,1.06,1.20,1.00,2.5,f,9.00,1.58,2.31,22.5,4.8,2.0,1.89
  opt jun12,WICO,0.10,-,0.105,0.195,-,-,-,0.10,0.10,0.25,0.075,-,,-,-,-,-,-,-,-
Whitefield Ltd,WHF,3.25,2,3.20,3.27,164,3.25,3.23,3.25,3.17,3.63,1.95,17,f,0.30,3.43,5.23,5.09,63.9,7.0,2.2
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-
Wilson Invest,WIL,0.745,1,0.735,0.745,1318,0.745,0.73,0.75,0.72,0.805,0.405,4.6,f,0.24,0.97,6.17,1.09,68.3,2.0,2.76
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.48,-,2.48,2.56,-,-,-,2.48,2.47,2.811,2.102,10,f,1.47,3.23,4.03,14.66,16.9,1.0,0.4
Guinness Peat cdi,GPG,0.65,1,0.635,0.66,724,0.65,0.635,0.65,0.63,0.75,0.359,2.1,,-,0.86,3.23,-4.04,-,0.5,0.78
Soul Pattinson,SOL,12.96,-9,12.96,13.08,148,13.08,12.95,13.35,12.95,14.50,7.018,32,f,14.57,10.91,2.47,466.25,2.8,-41.0,-3.07
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.18,-2,1.165,1.18,756,1.18,1.165,1.25,1.11,1.40,0.375,8,f,1.41,0.25,6.78,11.3,10.4,-,-
BT Invest Mngmnt,BTT,3.05,-9,3.00,3.05,317,3.12,3.05,3.17,3.05,3.34,1.02,7.9,f,1.01,0.22,2.59,7.95,38.4,-3.0,-0.97
CI Res Ltd,CII,0.88,-,0.78,0.89,-,-,-,0.88,0.88,1.05,0.70,2,,12.10,0.44,2.27,24.19,3.6,-,-
CVC Ltd,CVC,0.745,-,0.75,0.77,5050,0.745,0.745,0.77,0.74,0.82,0.33,-,,-,1.11,-,-44.52,-,-2.5,-3.25
Equity Tr,EQT,18.70,-30,18.20,18.70,13,18.99,18.70,19.00,18.10,19.50,11.90,110,f,0.90,2.66,5.88,98.45,19.0,60.0,3.31
Euroz Ltd,EZL,1.37,-4,1.36,1.43,87,1.44,1.37,1.44,1.32,1.69,0.535,8.5,f,1.64,-,6.20,13.94,9.8,7.0,5.38
  opt mar14,EZLO,0.62,-,0.62,0.79,-,-,-,0.62,0.56,0.91,0.029,-,,-,-,-,-,-,7.0,12.73
Henderson Grp cdi 1:1,HGG,2.16,-2,2.14,2.17,58366,2.18,2.10,2.24,2.06,2.67,1.34,12.15,,0.27,-0.18,5.63,3.23,66.9,3.0,1.41
HFA Hldgs Ltd,HFA,0.225,-1,0.225,0.23,15690,0.23,0.22,0.245,0.22,0.43,0.054,-,,-,-0.20,-,-0.33,-,-1.5,-6.25
Hunter Hall Intl,HHL,6.67,-23,6.50,6.67,131,6.69,6.50,7.00,6.50,7.90,2.61,47,f,1.25,1.73,7.05,58.95,11.3,-2.0,-0.3
IOOF Hldgs Ltd,IFL,6.13,13,6.11,6.15,6094,6.19,6.04,6.19,5.55,6.68,2.112,21,f,0.93,0.56,3.43,19.5,31.4,68.0,12.48
Macq Grp Ltd,MQG,45.26,6,45.26,45.30,31512,45.86,44.77,47.98,44.77,58.80,15.00,126,,1.93,23.72,2.78,243.2,18.6,-99.0,-2.14
Oceania Capital,OCP,2.79,11,2.70,2.78,60575,2.79,2.70,2.79,2.61,3.05,1.329,6,,2.23,4.89,2.15,13.37,20.9,17.0,6.49
Perpetual Ltd,PPT,36.32,98,36.30,36.46,1175,36.50,35.87,36.76,33.86,41.39,21.60,165,f,1.11,4.46,4.54,183.4,19.8,281.0,8.39
Platinum Asset,PTM,5.70,1,5.66,5.70,2573,5.70,5.50,5.75,5.43,6.34,2.91,20,f,1.17,-,3.51,23.41,24.3,21.0,3.83
Snowball Grp,SNO,0.46,-,0.455,0.475,-,-,-,0.46,0.45,0.46,0.31,3.25,f,0.83,-0.03,7.07,2.71,17.0,1.0,2.22
Treasury Grp,TRG,6.00,-9,6.00,6.12,210,6.20,6.00,6.20,5.65,6.29,2.29,22,f,1.61,2.37,3.67,35.42,16.9,14.0,2.39
Trust Co Ltd,TRU,6.40,-,6.40,6.55,10727,6.43,6.40,6.55,6.40,6.70,3.83,39.2,f,0.55,2.29,6.13,21.6,29.6,-15.0,-2.29
Wilson Htm Invest,WIG,1.88,-7,1.90,1.95,30,1.95,1.88,2.26,1.88,2.26,0.60,4,f,2.71,0.76,2.13,10.83,17.4,-27.0,-12.56
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.94,8,5.90,5.95,114758,5.97,5.90,6.34,5.86,6.97,3.52,30,p,1.24,0.80,5.05,37.1,16.0,-36.0,-5.71
Austbrokers Hldgs,AUB,4.92,1,4.75,4.92,626,4.94,4.84,5.00,4.80,5.65,3.40,21,f,1.51,0.88,4.27,31.7,15.5,-5.0,-1.01
AXA Asia Pacific,AXA,6.45,1,6.41,6.46,101753,6.46,6.40,6.46,6.34,6.72,2.52,18.5,p,1.89,1.12,2.87,34.89,18.5,7.0,1.1
Calliden Grp,CIX,0.275,-,0.275,0.28,3485,0.28,0.275,0.28,0.265,0.40,0.255,1,f,3.44,0.25,3.64,3.44,8.0,0.5,1.85
Insurance Aust Grp,IAG,3.95,-3,3.93,3.96,214452,3.98,3.90,4.10,3.90,4.21,2.94,14.5,f,1.73,1.29,3.67,25.07,15.8,2.0,0.51
NIB Hldgs Ltd,NHF,1.25,-4.5,1.22,1.275,2678,1.295,1.24,1.345,1.23,1.45,0.72,6.4,f,2.03,0.75,5.12,13,9.6,2.0,1.63
QBE Insurance Grp,QBE,21.40,-160,21.39,21.43,185800,22.63,21.02,23.93,21.02,25.70,15.01,127,p,1.68,5.17,5.93,213.9,10.0,-195.0,-8.35
Suncorp-Metway,SUN,8.54,11,8.53,8.56,114359,8.56,8.37,9.29,8.37,9.59,4.36,35,f,0.98,5.43,4.10,34.21,25.0,-46.0,-5.11
Tower Aust,TAL,2.37,-,2.35,2.38,6135,2.40,2.34,2.48,2.34,3.35,1.92,5.25,f,2.46,1.00,2.22,12.9,18.4,-,-
Tower Ltd fpo nz,TWR,1.45,-2,1.45,1.50,749,1.475,1.45,1.52,1.45,1.75,0.947,7.07,,2.82,1.20,4.88,19.94,7.3,-2.5,-1.69
SECTOR: Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Real Estate - Real Estate Investment Trusts,,,,,,,,,,,,,,,,,,,,,
Abacus Prop stpld,ABP,0.42,0.5,0.415,0.42,40427,0.42,0.41,0.425,0.385,0.48,0.245,5.75,,-,0.60,13.69,-2.32,-,3.0,7.69
Agricultural Land unt,AGJ,0.17,-,0.17,-,-,-,-,0.17,0.17,0.28,0.13,2.42,,-,0.38,14.24,-3.63,-,-,-
ALE Prop Grp stpld,LEP,2.24,3,2.21,2.24,446,2.26,2.21,2.26,2.15,2.43,1.433,27,,3.55,2.39,12.05,95.98,2.3,5.0,2.28
APN European Retail stpld,AEZ,0.053,0.1,0.052,0.054,3055,0.053,0.052,0.056,0.05,0.115,0.014,-,,-,0.24,-,-11.22,-,-0.4,-7.02
Ardent Leisure stp,AAD,1.44,2.5,1.435,1.445,4040,1.445,1.41,1.52,1.40,1.845,0.79,14.3,,0.19,1.10,9.93,2.73,52.7,-5.0,-3.36
Aspen Grp stpld,APZ,0.49,-,0.475,0.495,28110,0.495,0.47,0.495,0.45,0.575,0.218,5.18,,-,0.68,10.57,-3.37,-,4.0,8.89
Astro Jap Prop stp,AJA,0.35,1,0.345,0.355,26877,0.35,0.34,0.36,0.33,0.515,0.16,8.5,,-,0.76,24.29,-36.49,-,-,-
Aurora Prop unt,AUP,5.00,-,5.00,5.20,1,5.00,5.00,5.00,5.00,5.40,4.35,-,,-,5.28,-,-,-,3.0,0.6
Aust Education unt,AEU,0.45,-,0.45,0.455,660,0.46,0.45,0.47,0.45,0.54,0.145,4,,-,1.33,8.89,-21.5,-,-0.5,-1.1
Bunnings Warehouse unt,BWP,1.83,1,1.81,1.84,6199,1.835,1.805,1.875,1.78,1.945,1.506,10.97,,1.27,1.83,5.99,13.89,13.2,3.5,1.95
Carindale Prop unt,CDP,4.26,-,4.25,4.30,-,-,-,4.30,4.25,4.40,3.15,27.21,,1.00,5.56,6.39,27.08,15.7,-1.0,-0.23
Centro Prop stpld,CNP,0.23,-1,0.23,0.235,28252,0.24,0.23,0.26,0.23,0.52,0.047,31.8,,-,-2.91,138.26,-398.36,-,-2.5,-9.8
Centro Retail stpld,CER,0.165,-,0.165,0.17,22013,0.17,0.165,0.17,0.16,0.225,0.016,0.37,,-,0.35,2.24,-18.43,-,-0.5,-2.94
CFS Retail Prop unt,CFX,1.90,-,1.895,1.915,82242,1.91,1.875,1.94,1.865,2.12,1.415,12.5,,-,1.99,6.58,-1.9,-,3.5,1.88
Challenger Div Pro stpld,CDI,0.505,0.5,0.495,0.505,33225,0.505,0.49,0.505,0.485,0.53,0.267,6.7,,0.07,0.65,13.27,0.46,109.8,-,-
Challenger Winetr unt,CWT,0.305,-,0.30,0.305,1857,0.305,0.30,0.305,0.295,0.36,0.215,5.65,,-,0.47,18.52,-14.59,-,-,-
Charter Hall Grp forus,CHC,0.705,0.5,0.70,0.705,50836,0.705,0.69,0.71,0.64,0.749,0.154,2.6,,-,0.60,3.69,-23.57,-,5.5,8.46
Cheviot Kirribilly stpld,CKP,0.125,-,-,-,-,-,-,0.125,0.125,0.35,0.125,-,,-,1.94,-,-30.24,-,-,-
C'wlth Prop ord unt   ,CPA,0.95,1,0.945,0.95,71761,0.95,0.935,0.95,0.925,1.045,0.675,6.85,,-,1.11,7.21,-11.41,-,1.5,1.6
Compass Hotel Grp stpld,CXH,0.03,-0.2,0.029,0.035,4500,0.03,0.029,0.032,0.029,0.082,0.017,-,,-,0.21,-,-80.18,-,0.1,3.45
Coonawarra Aust unt,CNR,0.12,-,0.05,0.12,-,-,-,0.12,0.10,0.30,0.10,1.6,,-,-,13.33,-14.9,-,2.0,20
Cromwell Grp stpld,CMW,0.695,-,0.695,0.715,3571,0.70,0.69,0.765,0.69,0.85,0.44,8,,-,0.73,11.51,-5.5,-,-2.5,-3.47
Dexus Prop Grp stpld,DXS,0.825,1,0.825,0.83,284011,0.825,0.815,0.835,0.815,0.89,0.519,6.15,,-,0.95,7.45,-11.03,-,0.5,0.61
Galileo Japan Tr unt,GJT,0.037,-,0.037,0.039,2348,0.037,0.036,0.046,0.036,0.10,0.017,0.02,,-,0.52,0.54,-62.03,-,-0.2,-5.13
GEO Prop Grp stpld,GPM,0.215,0.5,0.21,0.215,1288,0.215,0.21,0.215,0.20,0.22,0.065,3,f,-,0.37,13.95,-1.97,-,1.0,4.88
Goodman Grp forus,GMG,0.60,1,0.595,0.60,1042990,0.60,0.58,0.615,0.58,0.71,0.123,1.5,,-,0.50,2.50,-31.3,-,2.0,3.45
GPT Grp stpld,GPT,0.575,-0.5,0.57,0.575,991440,0.585,0.565,0.61,0.565,0.71,0.191,4.5,,-,0.69,7.83,-14.5,-,-3.0,-4.96
Growthpoint Prop stp,GOZ,1.70,-,1.70,1.75,147,1.72,1.70,1.72,1.66,1.95,1.00,8.75,,-,2.03,5.15,-1.4,-,-,-
ING Industrial Fd unt,IIF,0.425,-,0.42,0.425,231263,0.43,0.42,0.435,0.415,0.603,0.057,5.3,,-,0.60,12.47,-78.3,-,-,-
ING Office Fd stpld,IOF,0.605,-,0.60,0.605,240141,0.61,0.595,0.625,0.565,0.67,0.184,6.2,,-,0.74,10.25,-16.7,-,4.0,7.08
ING Re Com Grp stpld,ILF,0.093,-0.3,0.093,0.098,4942,0.10,0.093,0.10,0.093,0.15,0.015,1.5,,-,0.40,16.13,-64.4,-,-0.1,-1.06
ING Real Est Hlth unt,IHF,0.735,-,0.735,0.75,-,-,-,0.75,0.71,0.84,0.60,8.17,,1.61,1.01,11.12,13.12,5.6,2.5,3.52
ING Real Est Ente unt,IEF,0.18,-,0.18,0.19,400,0.18,0.18,0.195,0.175,0.31,0.12,2.75,,-,0.65,15.28,-28.3,-,-1.0,-5.26
Living & Leisure Grp stpld,LLA,0.03,-,0.029,0.03,-,-,-,0.03,0.021,0.037,0.016,-,,-,0.04,-,-0.29,-,0.7,30.43
MacarthurCook PSF unt,MPS,0.09,-0.2,0.085,0.091,891,0.095,0.09,0.095,0.087,0.145,0.046,2.75,,-,0.44,30.56,-34.16,-,-0.3,-3.23
Macarthurcook Ind Pr unt,MIF,0.25,1,0.26,0.27,23,0.25,0.25,0.25,0.23,0.31,0.094,2.61,,-,0.64,10.44,-40.86,-,2.5,11.11
Macq Country unt,MCW,0.57,-,0.57,0.575,35298,0.575,0.56,0.595,0.555,0.735,0.11,6,,-,0.72,10.53,-45.58,-,1.0,1.79
Macq DDR Tr unt,MDT,0.082,-,0.081,0.082,32047,0.082,0.078,0.087,0.078,0.185,0.024,-,,-,0.32,-,-42.9,-,-0.5,-5.75
Macq Office unt,MOF,0.28,-,0.28,0.285,185587,0.29,0.28,0.29,0.265,0.355,0.071,2.5,,4.01,0.44,8.93,10.03,2.8,-,-
Mirvac Grp stpld,MGR,1.53,-3,1.52,1.53,199722,1.57,1.505,1.58,1.50,1.745,0.542,4.2,,-,-,2.75,-11.58,-,4.5,3.03
Mirvac Industrial unt,MIX,0.048,-,0.047,0.05,3146,0.048,0.047,0.05,0.047,0.11,0.039,2.5,,-,0.17,52.08,-42.03,-,-0.4,-7.69
Multiplex Acumen unt,MPF,0.12,-,0.11,0.125,1151,0.12,0.115,0.12,0.11,0.18,0.025,2.25,,-,0.38,18.75,-31.97,-,0.5,4.35
Multiplex European unt,MUE,0.17,-,0.175,0.18,117,0.17,0.17,0.185,0.165,0.255,0.092,2.5,,2.43,0.27,14.71,6.08,2.8,-,-
Multiplex Prime Ppty ctg,MAFCA,0.001,-,-,-,-,-,-,0.001,0.001,0.012,0.001,1,,-,-,1000.00,-,-,-,-
  ctg,MAFCB,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-17.1,-,-,-
Prime Retirement unt,PTN,0.10,-,0.10,0.105,2217,0.105,0.10,0.11,0.098,0.23,0.055,1,,-,0.48,10.00,-43.65,-,-0.5,-4.76
Rabinov Prop Tr unt,RBV,0.60,-,0.35,0.74,-,-,-,0.60,0.55,0.60,0.45,4.25,,-,0.97,7.08,-42,-,5.0,9.09
Real Estate Cap unt,RCU,0.115,0.5,0.115,0.12,2328,0.12,0.11,0.13,0.105,0.22,0.097,4.59,,-,0.32,39.91,-16.57,-,-1.0,-8
