FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5082.7 at 2013-04-26T16:45:06. Report at Friday, April 26, 2013. Processed Saturday at 2013-04-27T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.016,-.1,.016,.017,3600,.016,.016,.017,.016,.024,.013,-,,-,-,-,-.07,-,-,Stdy,,
Berklee,BER,.42,-4,.355,.415,419,.425,.42,.46,.40,.50,.30,-,,-,.77,-,-30.82,-,+2,+5.00,,
DataDot Tech,DDT,.025,+.1,.018,.025,55,.025,.025,.025,.024,.031,.014,-,,-,.01,-,-.12,-,-,Stdy,,
Orbital Corp,OEC,.155,-1.5,.15,.19,100,.155,.155,.175,.155,.40,.13,-,,-,.31,-,-6.19,-,-2.5,-13.89,,
Schaffer Corp,SFC,4.25,-30,4.41,4.60,12,4.42,4.25,4.60,4.25,4.72,3.44,22.00,f,2.70,4.11,5.18,59.50,7.1,-20,-4.49,,
Sprintex,SIX,.015,-.3,.007,.015,59230,.015,.015,.018,.015,.023,.008,-,,-,.01,-,-.54,-,-.3,-16.67,,
  opt jun13,SIXO,.002,-,-,-,-,-,-,.002,.002,.002,.002,-,,-,-,-,-,-,-,Stdy,,
Supply Net,SNL,1.72,+1,1.71,1.72,85,1.72,1.72,1.85,1.71,1.90,.92,7.50,f,1.67,.50,4.36,12.55,13.7,-13,-7.03,,
VMoto,VMT,.016,+.1,.016,.017,15940,.017,.016,.017,.015,.042,.009,-,,-,.01,-,-1.14,-,-.1,-5.88,,
  opt dec14,VMTO,.006,-,.006,.008,-,-,-,.006,.006,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Atlas Pearls & Perfumes,ATP,.044,-,.044,.045,230,.045,.044,.045,.044,.063,.044,-,,-,.10,-,.65,6.8,-.1,-2.22,,
Audio Pixels,AKP,2.47,-,2.60,2.95,-,-,-,3.00,2.45,6.99,2.45,-,,-,.28,-,-11.26,-,-79,-24.23,,
Billabong Int'l,BBG,.48,-,.48,.485,13087,.487,.475,.50,.47,2.164,.47,3.00,,-,.47,6.25,-206.00,-,-1.5,-3.03,,
Fleetwood Corp,FWD,8.70,-19,8.70,8.72,2027,8.87,8.67,8.97,8.67,13.46,8.46,73.00,f,.72,2.54,8.39,52.89,16.4,-11,-1.25,,
Gale Pacific,GAP,.28,-1,.28,.29,3031,.30,.28,.30,.28,.375,.235,2.55,f,1.19,.18,9.11,3.04,9.2,-2,-6.67,,
Gazal Corp,GZL,2.85,-,2.36,2.80,-,-,-,2.85,2.85,3.10,1.74,18.00,f,1.15,.97,6.32,20.70,13.8,-,Stdy,,
GLG Corp,GLE,.36,-,.305,.34,-,-,-,.36,.36,.38,.21,-,,-,.61,-,6.73,5.3,-,Stdy,,
Globe Int'l,GLB,.41,-,.41,.42,13,.41,.41,.42,.41,.45,.30,2.50,f,-,.60,6.10,-1.33,-,-.5,-1.20,,
GUD Hldgs,GUD,7.27,-4,7.26,7.27,3384,7.32,7.25,7.49,7.20,8.878,7.015,61.00,f,2.05,1.02,8.39,124.80,5.8,+10,+1.39,,
Guinness Peat,GPG,.45,+1.5,.44,.45,3850,.45,.445,.46,.435,.49,.335,-,,-,.43,-,-.30,-,-.5,-1.10,,
Island Sky Aust,ISK,.002,-,.002,.003,-,-,-,.002,.002,.007,.001,-,,-,-,-,.98,.2,-,Stdy,,
Kingform Health Home,KFG,.19,-,-,.16,-,-,-,.19,.19,.23,.17,-,,-,.10,-,.07,271.4,-,Stdy,,
Kresta Hldgs,KRS,.175,-1,.175,.18,527,.185,.175,.185,.175,.195,.10,-,,-,.12,-,-.45,-,-1,-5.41,,
McPherson's,MCP,2.20,-,2.19,2.20,403,2.20,2.16,2.21,2.16,2.56,1.52,17.00,f,1.44,-.16,7.73,24.50,9.0,-1,-.45,,
Merchant House,MHI,.14,-,.14,.15,2015,.14,.14,.145,.14,.175,.12,1.50,,3.75,.31,10.71,5.63,2.5,-1,-6.67,,
PTO Consolidated,PTO,.006,-,.004,.006,-,-,-,.008,.006,.014,.004,-,,-,-,-,5.09,.1,-.2,-25.00,,
Quantum Energy,QTM,.008,-.2,.009,.01,42,.008,.008,.01,.008,.03,.008,-,,-,.01,-,-.14,-,-.2,-20.00,,
Shenhua Int'l,SHU,.26,-,.31,.35,-,-,-,.26,.26,.38,.26,2.50,,2.28,.46,9.62,5.70,4.6,-,Stdy,,
Tamawood,TWD,2.70,+2,2.70,2.72,141,2.71,2.69,2.71,2.58,2.71,1.88,21.00,f,1.52,.38,7.78,31.93,8.5,+12,+4.65,,
Treyo Leisure,TYO,.105,-,-,.19,-,-,-,.105,.105,.17,.084,-,,-,.14,-,1.55,6.8,-,Stdy,,
TWT Grp,TWT,.03,-,.031,.075,-,-,-,.03,.03,.047,.03,-,,-,.23,-,-4.26,-,-,Stdy,,
UnderCoverWear,UCW,.018,-,.015,.028,-,-,-,.018,.018,.031,.013,-,,-,-.02,-,-3.06,-,-,Stdy,,
Waterco,WAT,1.14,+.5,1.12,1.22,28,1.14,1.14,1.14,1.135,1.20,.88,7.00,f,.89,1.25,6.14,6.21,18.4,+.5,+.44,,
Yanghao Int'l,YHL,.10,-,-,.10,-,-,-,.10,.10,.10,.10,-,,-,-,-,8.61,1.2,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.685,-,.685,.75,-,-,-,.69,.685,.80,.45,5.00,f,1.40,.12,7.30,7.01,9.8,+2.5,+3.79,,
Ainsworth Game Tech,AGI,3.60,-8,3.60,3.61,3763,3.80,3.59,3.80,3.45,3.97,1.61,3.00,,5.00,.51,.83,15.00,24.0,+10,+2.86,,
Ardent Leisure Grp,AAD,1.525,-4,1.525,1.535,14442,1.565,1.515,1.565,1.49,1.625,1.18,11.80,p,.32,.75,7.74,3.73,40.9,+2.5,+1.67,,
Aristocrat Leisure,ALL,3.81,+5,3.80,3.81,23267,3.87,3.77,3.87,3.55,3.94,2.29,10.00,,1.40,.33,2.62,14.00,27.2,+21,+5.83,,
Collins Foods,CKF,1.86,+1,1.84,1.86,1304,1.86,1.82,1.86,1.77,1.86,1.00,10.50,f,2.03,-.60,5.65,21.36,8.7,+6,+3.33,,
Corporate Travel,CTD,4.72,-4,4.72,4.75,865,4.81,4.72,4.90,4.59,4.90,1.94,10.00,f,1.74,.43,2.12,17.40,27.1,+12,+2.61,,
Crown,CWN,12.80,-5,12.76,12.81,10362,12.97,12.76,12.98,12.24,12.98,8.06,37.00,p,1.57,3.49,2.89,58.04,22.1,+35,+2.81,,
Domino's Pizza,DMP,13.19,-1,13.18,13.19,505,13.20,13.01,13.46,12.60,13.46,8.260,29.60,f,1.40,-,2.24,41.50,31.8,+34,+2.65,,
eBet,EBT,1.40,-,1.40,1.48,5,1.40,1.40,1.43,1.40,1.83,.54,-,,-,.36,-,26.22,5.3,-3,-2.10,,
Echo Entertainment,EGP,3.60,+1,3.59,3.60,19066,3.61,3.57,3.615,3.45,4.416,3.37,4.00,f,.95,1.24,1.11,3.80,94.7,+14,+4.05,,
Eumundi Grp,EBG,.055,-,.056,.062,-,-,-,.055,.055,.059,.046,-,,-,.13,-,.26,21.2,-,Stdy,,
Flight Centre,FLT,37.85,+85,37.85,37.86,4700,37.98,36.94,37.98,35.78,37.98,17.01,117.00,f,1.80,5.33,3.09,210.20,18.0,+234,+6.59,,
G8 Education,GEM,2.44,+6,2.43,2.44,8442,2.48,2.41,2.48,2.21,2.48,.835,8.00,f,1.12,-.09,3.28,8.95,27.3,+24,+10.91,,
ILH Group,IAW,.09,-,.083,.09,-,-,-,.09,.085,.13,.085,1.00,f,.52,.04,11.11,.52,17.3,+.2,+2.27,,
Indoor Skydive Aust,IDZ,.355,-,.275,.37,-,-,-,.37,.355,.50,.20,-,,-,-,-,-,-,-1.5,-4.05,,
InvoCare,IVC,11.54,-34,11.52,11.54,2794,11.85,11.50,11.93,11.32,11.93,7.66,34.00,f,1.19,-,2.95,40.60,28.4,+19,+1.67,,
Jetset Travelworld,JET,.40,-,.40,.415,20,.40,.40,.40,.40,.495,.315,1.00,f,.66,.02,2.50,.66,60.6,-,Stdy,,
Kip McGrath Edu Cntr,KME,.075,-,-,.075,-,-,-,.075,.075,.09,.021,-,,-,-.14,-,.65,11.5,-,Stdy,,
Navitas,NVT,5.33,-1,5.32,5.33,12054,5.45,5.31,5.45,5.05,5.59,3.56,19.40,f,1.00,-.56,3.64,19.40,27.5,+28,+5.54,,
Newhaven Hotels,NHH,.93,-,.93,1.60,-,-,-,.93,.93,1.12,.78,4.00,f,1.46,1.07,4.30,5.83,16.0,-,Stdy,,
RedHill Education,RDH,.19,+2,.19,.22,50,.19,.19,.19,.17,.30,.088,-,,-,-.03,-,-29.17,-,+2,+11.76,,
Reef Casino Tr,RCT,2.55,-,2.53,2.65,20,2.55,2.55,2.55,2.50,2.75,2.06,21.00,,1.03,2.03,8.24,21.70,11.8,+5,+2.00,,
Retail Food Grp,RFG,3.79,+9,3.75,3.80,796,3.79,3.69,3.79,3.67,3.82,2.50,18.50,f,1.38,-.48,4.88,25.50,14.9,+9,+2.43,,
Signature Capital,SGI,.285,-,.285,.29,-,-,-,.295,.285,.31,.265,-,,-,.38,-,-1.17,-,-1,-3.39,,
Site Grp Int'l,SIT,.135,-,.135,.15,-,-,-,.135,.135,.19,.11,-,,-,.03,-,-3.17,-,-,Stdy,,
SkyCity Entertain,SKC,3.60,+4,3.59,3.60,11646,3.61,3.56,3.61,3.48,3.61,2.61,13.13,p,1.33,.57,3.65,17.49,20.6,+5,+1.41,,
Slater & Gordon,SGH,2.61,-1,2.60,2.66,232,2.66,2.60,2.66,2.56,2.84,1.635,6.25,f,3.14,.89,2.39,19.60,13.3,-4,-1.51,,
Success Res Global,SGU,.014,-,.01,.012,-,-,-,.014,.014,.014,.004,-,,-,.01,-,-.03,-,-,Stdy,,
Tabcorp Hldgs,TAH,3.34,-1,3.33,3.34,12821,3.39,3.34,3.39,3.24,3.39,2.61,22.00,f,1.40,-,6.59,30.70,10.9,+9,+2.77,,
Tatts Grp,TTS,3.27,-5,3.26,3.28,28124,3.33,3.25,3.33,3.18,3.42,2.52,20.00,f,1.02,-1.31,6.12,20.50,16.0,+8,+2.51,,
Transmetro Corp,TCO,.855,-,.75,-,-,-,-,.855,.855,.855,.50,5.00,,3.69,1.59,5.85,18.46,4.6,-,Stdy,,
Trustees Australia,TAU,.08,-,.08,.09,-,-,-,.08,.08,.11,.08,-,,-,.27,-,-5.30,-,-,Stdy,,
Vealls,VELCP,7.00,-,6.75,8.00,-,-,-,7.00,7.00,7.00,5.88,.50,f,65.34,11.29,.07,32.67,21.4,-,Stdy,,
  income,VELIN,1.75,-,1.80,-,-,-,-,1.698,1.698,1.75,1.551,10.30,f,-,-,5.89,-,-,+5.2,+3.06,,
  7% cum pf,VELPA,3.00,-,-,-,-,-,-,3.00,3.00,3.00,3.00,.70,f,-,-,.23,-,-,-,Stdy,,
Viagold Capital,VIA,.79,-,-,.33,-,-,-,.79,.79,.79,.79,-,,-,.12,-,-13.67,-,-,Stdy,,
Media,,
Adcorp Aust,AAU,.105,+.5,.105,.12,50,.105,.105,.105,.10,.22,.10,.75,,-,.04,7.14,-6.79,-,+.5,+5.00,,
AdEffective,ABN,.01,-,.007,.01,-,-,-,.01,.01,.016,.008,-,,-,-,-,.15,6.7,-,Stdy,,
  opt jun14,ABNO,.005,-,.002,.005,-,-,-,.005,.005,.005,.002,-,,-,-,-,-,-,-,Stdy,,
Amalgamated Hldgs,AHD,8.28,+8,8.18,8.29,260,8.29,8.16,8.29,8.07,8.29,6.15,40.00,f,.99,5.20,4.83,39.70,20.9,+16,+1.97,,
APN News & Media,APN,.38,+.5,.38,.385,24604,.405,.375,.405,.325,.85,.245,1.50,,-,-.21,3.95,-70.40,-,+5,+15.15,,
Aspermont,ASP,.08,-,.07,.08,-,-,-,.08,.08,.13,.08,-,,-,-.09,-,-.86,-,-,Stdy,,
Beyond Int'l,BYI,1.31,-,1.33,1.36,-,-,-,1.36,1.305,1.46,.61,6.00,,2.60,.53,4.58,15.57,8.4,-5,-3.68,,
Brisbane Broncos,BBL,.30,-,.28,.29,-,-,-,.30,.30,.329,.22,1.75,f,1.25,.14,5.83,2.19,13.7,-,Stdy,,
China Integrated Media,CIK,.20,-,.03,.195,-,-,-,.20,.20,.20,.20,-,,-,-,-,-,-,-,Stdy,,
CommStrat,COJ,.012,-,-,.024,-,-,-,.012,.012,.105,.008,-,,-,-,-,-96.75,-,-,Stdy,,
Digital Perf Grp,DIG,.004,-,.005,.012,-,-,-,.006,.004,.018,.004,-,,-,-,-,-1.91,-,-.2,-33.33,,
Enero Grp,EGG,.39,-,.36,.39,-,-,-,.39,.355,.665,.034,-,,-,.36,-,-71.79,-,+2,+5.41,,
Fairfax Media,FXJ,.645,-,.645,.65,119434,.66,.64,.667,.625,.725,.35,2.00,f,-,.16,3.10,-103.90,-,+1,+1.57,,
iCar Asia,ICQ,.55,-3,.55,.58,2102,.58,.55,.63,.52,.63,.18,-,,-,-,-,-,-,+3,+5.77,,
Invigor Grp,IVO,.036,-.4,.03,.045,104,.036,.034,.045,.034,.45,.034,-,,-,.38,-,33.94,.1,-.9,-20.00,,
Macquarie Radio,MRN,.80,+5,.77,.80,7,.80,.80,.80,.75,.89,.54,6.50,f,.93,-,8.13,6.07,13.2,+5,+6.67,,
Motopia,MOT,.001,-.1,.001,.002,10395,.002,.001,.002,.001,.01,.001,-,,-,-,-,-.01,-,-,Stdy,,
MUI Corp,MUI,.001,-,.001,.002,2500,.001,.001,.001,.001,.002,.001,-,,-,-,-,.03,3.3,-,Stdy,,
News Corp,NWS,30.31,-33,30.30,30.32,9888,30.58,30.15,30.89,30.15,30.89,18.87,14.04,,11.82,2.47,.46,165.95,18.3,+72,+2.43,,
  a nonvote,NWSLV,30.12,-54,30.12,30.22,368,30.22,30.02,30.79,30.02,30.79,18.60,14.04,,-,-,.47,-,-,+62,+2.10,,
Pacific Star Network,PNW,.18,-,.185,.27,-,-,-,.18,.17,.245,.15,1.14,,1.05,.11,6.33,1.20,15.0,-,Stdy,,
Prime Media Grp,PRT,1.11,+1,1.11,1.13,1766,1.11,1.10,1.11,1.08,1.235,.595,7.30,f,.62,-.16,6.58,4.49,24.7,+1.5,+1.37,,
Q Limited,QXQ,.004,-,.002,.008,-,-,-,.004,.004,.022,.003,-,,-,-,-,-2.17,-,-,Stdy,,
REA Grp,REA,30.07,+22,30.04,30.08,958,30.50,29.80,30.50,28.64,30.50,12.90,36.50,f,2.02,1.58,1.21,73.80,40.7,+108,+3.73,,
Seven West Media,SWM,1.95,-7,1.945,1.95,36376,2.04,1.93,2.07,1.93,2.871,1.07,12.00,f,-,-,6.15,-4.22,-,-4.5,-2.26,,
Sky Network TV,SKT,4.60,+10,4.60,4.61,1328,4.66,4.52,4.66,4.38,4.66,3.471,18.25,,1.45,-.57,3.97,26.55,17.3,+16,+3.60,,
Sthn Cross Media,SXL,1.525,-2.5,1.515,1.525,24676,1.54,1.48,1.61,1.48,1.74,.98,9.50,f,.69,-.69,6.23,6.58,23.2,-6,-3.79,,
STW Comms,SGN,1.41,-,1.41,1.42,3269,1.44,1.40,1.44,1.36,1.53,.89,8.30,f,1.46,-.08,5.89,12.14,11.6,+5,+3.68,,
Ten Network Hldgs,TEN,.305,-1.5,.305,.31,51427,.325,.305,.33,.305,.662,.220,-,,-,.05,-,-15.87,-,-1,-3.17,,
Village Roadshow,VRL,5.11,+6,5.10,5.11,911,5.11,5.06,5.14,4.96,5.20,2.85,23.00,f,1.11,1.49,4.50,25.44,20.1,-1,-.20,,
Retailing,,
AMA Grp,AMA,.345,-,.34,.345,843,.345,.335,.36,.33,.425,.135,1.60,f,1.94,-.01,4.64,3.10,11.1,-1.5,-4.17,,
AP Eagers,APE,4.83,-2,4.82,4.89,417,4.90,4.80,4.90,4.80,15.42,2.87,20.00,f,1.70,2.06,4.14,34.00,14.2,-7,-1.43,,
ARB Corp,ARP,13.16,+8,13.16,13.18,529,13.25,13.06,13.25,12.60,13.46,8.29,26.50,f,2.14,2.06,2.01,56.78,23.2,+49,+3.87,,
Automotive Hldgs,AHE,4.11,+4,4.10,4.11,4524,4.12,4.03,4.12,3.81,4.37,2.27,19.00,f,1.18,.98,4.62,22.41,18.3,+25,+6.48,,
Beyond Sportswear,BSI,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-.16,-,-,Stdy,,
Breville Grp,BRG,6.92,+3,6.92,6.96,5261,7.06,6.85,7.06,6.65,7.34,4.10,25.50,p,1.46,.96,3.68,37.12,18.6,+31,+4.69,,
Cash Convert,CCV,1.42,-,1.42,1.425,9534,1.45,1.42,1.45,1.33,1.565,.525,3.75,f,2.39,.31,2.64,8.95,15.9,+9.5,+7.17,,
Country Road,CTY,3.50,-,3.50,-,-,-,-,3.50,3.50,3.52,2.998,7.58,,4.46,.49,2.17,33.80,10.4,-,Stdy,,
David Jones,DJS,2.98,-10,2.97,2.98,28426,3.07,2.95,3.15,2.92,3.15,2.10,17.00,f,.99,1.35,5.70,16.90,17.6,+5,+1.71,,
