FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5214.7 at 2013-09-13T16:46:06. Report at Friday, September 13, 2013. Processed Saturday at 2013-09-14T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.017,-,.016,.017,-,-,-,.018,.015,.024,.013,-,,-,-,-,-.08,-,+.1,+6.25,,
Berklee,BER,.31,-,.35,.405,-,-,-,.31,.30,.50,.29,5.00,,-,.61,16.13,-29.50,-,+1,+3.33,,
DataDot Tech,DDT,.027,-,.026,.027,-,-,-,.027,.025,.031,.014,-,,-,.01,-,-.03,-,+.2,+8.00,,
Orbital Corp,OEC,.165,-1.5,.165,.17,621,.18,.165,.195,.165,.40,.13,-,,-,.39,-,.74,22.3,-4,-19.51,,
Schaffer Corp,SFC,5.10,-,5.10,5.20,46,5.10,5.01,5.10,5.00,5.15,3.55,23.00,f,2.35,4.23,4.51,54.00,9.4,+11,+2.20,,
Sprintex,SIX,.01,-,.011,.014,-,-,-,.011,.01,.023,.008,-,,-,-,-,-.44,-,-.1,-9.09,,
VMoto,VMT,.025,-.1,.025,.026,22384,.026,.025,.027,.024,.042,.011,-,,-,.01,-,-.17,-,-,Stdy,,
  opt dec14,VMTO,.009,-,.008,.009,1750,.009,.009,.009,.006,.012,.002,-,,-,-,-,-,-,+.1,+12.50,,
Consumer Durables & Apparel,,
Atlas Pearls&Perfumes,ATP,.052,-,.051,.053,-,-,-,.052,.05,.06,.034,-,,-,.10,-,.65,8.0,-,Stdy,,
Audio Pixels,AKP,5.10,-20,4.00,5.30,153,5.30,5.10,5.78,5.10,6.99,2.19,-,,-,.27,-,-8.39,-,-20,-3.77,,
Billabong Int'l,BBG,.43,-1,.43,.44,14156,.445,.43,.482,.425,1.465,.122,-,,-,.11,-,-173.80,-,-1.5,-3.37,,
