Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4773.4 at 16:35 5/3/2010  Report at 19:07 Friday 5/3/2010. Processed 20:42 Friday 5/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Aust Foundation,AFI,5.08,3,5.08,5.10,2522,5.10,5.04,5.10,4.96,5.41,3.45,21,f,0.43,5.04,4.13,8.93,56.9,11.0,2.21
Aust Leaders,ALF,1.19,-,1.19,1.20,230,1.20,1.19,1.20,1.185,1.265,0.55,7,f,7.66,1.51,5.88,53.65,2.2,-,-
  opt nov10,ALFO,0.039,-0.1,0.039,0.044,624,0.039,0.039,0.04,0.039,0.10,0.035,-,,-,-,-,-,-,-0.1,-2.5
Aust United Invest,AUI,6.99,9,6.99,7.19,98,6.99,6.91,7.00,6.70,7.90,4.28,25,f,0.75,7.10,3.58,18.7,37.4,-6.0,-0.85
Austock Grp Ltd,ACK,0.27,-,0.27,0.295,-,-,-,0.30,0.27,0.35,0.20,-,,-,0.19,-,-17.6,-,-3.0,-10
BBX Hldgs,BBX,0.01,-,0.01,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.17,-,1.17,-,-,-,-,1.17,1.17,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-
Bentley Capital,BEL,0.275,-,0.275,0.28,-,-,-,0.285,0.275,0.329,0.194,1,f,10.62,0.45,3.64,10.62,2.6,-1.0,-3.51
Bisan Ltd,BSN,0.04,-,0.035,0.05,-,-,-,0.04,0.04,0.05,0.03,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.265,-1,1.265,1.275,1117,1.27,1.265,1.28,1.26,1.325,0.797,5.5,f,1.18,1.45,4.35,6.47,19.6,-,-
Blue Capital Ltd,BIV,0.023,-,0.023,0.025,-,-,-,0.028,0.023,0.031,0.013,-,,-,0.02,-,-1.23,-,-0.5,-17.86
Cadence Capital,CDM,0.755,-,0.73,0.78,-,-,-,0.76,0.735,0.88,0.44,4,f,6.58,1.10,5.30,26.3,2.9,-0.5,-0.66
Carlton Invest,CIN,17.25,25,17.00,17.40,29,17.25,17.00,17.25,17.00,18.95,12.00,67,f,0.94,21.19,3.88,63,27.4,25.0,1.47
  7% cum pf,CINPA,2.12,-,2.12,-,-,-,-,2.12,2.11,2.12,2.11,14,,-,-,6.60,-,-,1.0,0.47
Centrepoint Alliance,CAF,0.125,-,0.13,0.14,-,-,-,0.125,0.125,0.22,0.12,-,,-,-,-,-31.06,-,-,-
Century Aust,CYA,0.885,0.5,0.875,0.885,4400,0.885,0.88,0.885,0.84,0.91,0.56,3.5,f,-,1.04,3.95,-7.74,-,3.5,4.12
Challenger FSG Ltd,CGF,4.02,4,3.96,4.03,23530,4.04,3.96,4.05,3.82,4.50,0.865,13.5,,2.61,3.36,3.36,35.2,11.4,18.0,4.69
Chapmans Ltd,CHP,0.015,-,0.012,0.019,-,-,-,0.015,0.015,0.022,0.011,-,,-,0.02,-,-0.34,-,-,-
Charter Pacific,CHF,0.058,-,0.041,0.055,-,-,-,0.058,0.058,0.076,0.04,-,,-,0.12,-,-9.1,-,0.3,5.45
  opt feb11,CHFO,0.001,-,0.001,0.003,-,-,-,0.003,0.001,0.013,0.001,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.055,-,0.055,0.058,-,-,-,0.058,0.055,0.115,0.031,-,,-,0.05,-,-19.36,-,-0.3,-5.17
Choiseul Investments   ,CHO,5.00,-,4.91,4.98,1,5.00,5.00,5.00,4.82,5.28,3.60,21,f,0.78,5.46,4.20,16.4,30.5,18.0,3.73
Clime Capital,CAM,1.05,2,1.05,1.06,233,1.05,1.045,1.06,1.01,1.145,0.55,3,f,16.79,1.44,2.86,50.38,2.1,1.0,0.96
Clime Invest,CIW,0.425,-,0.425,0.44,-,-,-,0.425,0.42,0.50,0.171,1,f,5.00,0.44,2.35,5,8.5,0.5,1.19
Contango Capital,CCQ,0.785,-,0.785,0.795,20,0.785,0.785,0.80,0.785,1.55,0.65,1,f,6.91,1.67,1.27,6.91,11.4,-,-
Contango Microcap,CTN,0.885,-0.5,0.885,0.89,1430,0.895,0.885,0.895,0.87,1.19,0.515,2,f,21.00,1.55,2.26,42,2.1,1.0,1.14
Count Financial,COU,1.325,2.5,1.305,1.35,2952,1.335,1.30,1.36,1.30,1.60,0.89,7,f,1.52,0.22,5.28,10.64,12.5,1.5,1.15
CS GP100 Aust Tr unt,CSJ,0.955,-,0.955,0.985,-,-,-,0.955,0.955,1.05,0.925,2.62,p,-,0.95,2.74,-3.19,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.91,-,0.91,0.925,-,-,-,0.91,0.91,0.96,0.87,2.67,,-,0.91,2.93,-5.7,-,-,-
Diversa Ltd,DVA,0.11,-,0.11,0.125,-,-,-,0.12,0.11,0.19,0.012,-,,-,0.02,-,-6,-,-,-
Diversified United,DUI,3.17,-,3.12,3.17,204,3.17,3.17,3.28,3.15,3.35,1.945,13,f,0.34,3.36,4.10,4.4,72.0,-1.0,-0.31
Djerriwarrh Invest,DJW,4.40,5,4.37,4.42,320,4.42,4.35,4.42,4.33,4.85,2.95,26,f,-,4.06,5.91,-14.11,-,2.0,0.46
DKN Financial Grp,DKN,0.76,-,0.76,0.80,18,0.76,0.76,0.80,0.75,0.85,0.37,4,,1.23,0.07,5.26,4.91,15.5,-7.0,-8.43
Emerging Leaders,ELI,0.90,-,0.875,0.90,-,-,-,0.90,0.86,0.965,0.50,3.75,f,7.17,1.15,4.17,26.88,3.3,4.0,4.65
Energy Ventures,EVE,0.041,-,0.038,0.044,-,-,-,0.041,0.041,0.095,0.009,-,,-,0.07,-,-1.14,-,-,-
Equities & Freehldgss,EQF,0.195,-,0.20,0.24,-,-,-,0.20,0.195,0.31,0.02,-,,-,0.23,-,24.98,0.8,-0.5,-2.5
Everest Financial,EFG,0.055,-,0.055,0.06,201,0.055,0.055,0.057,0.055,0.085,0.048,-,,-,0.09,-,-69.97,-,-0.1,-1.79
Excela Ltd,EXA,0.49,-,0.49,0.615,-,-,-,0.49,0.47,0.63,0.47,2,f,-,0.62,4.08,-39,-,-,-
Fat Prophets,FAT,0.91,-4,0.88,0.91,60,0.91,0.91,0.95,0.91,0.95,0.525,3,f,-,1.20,3.30,-4.28,-,-0.5,-0.55
Fiducian Portfolio,FPS,1.43,-2,1.43,1.50,110,1.45,1.43,1.48,1.40,1.75,0.94,6.75,f,1.43,0.34,4.72,9.63,14.8,-5.0,-3.38
FSA Grp Ltd,FSA,0.39,0.5,0.375,0.39,285,0.39,0.385,0.39,0.37,0.465,0.19,-,,-,0.24,-,7.66,5.1,1.0,2.63
Global Masters Fund,GFL,0.775,-,0.815,0.84,-,-,-,0.80,0.735,0.81,0.60,-,,-,0.86,-,-0.52,-,4.0,5.44
Global Min,GMI,1.19,1,1.19,1.20,1924,1.20,1.18,1.20,1.14,1.32,0.67,1,f,5.19,1.42,0.84,5.19,22.9,3.0,2.59
Global Resource,GRF,1.64,-,1.64,1.70,-,-,-,1.64,1.64,1.73,1.60,-,,-,1.65,-,-0.36,-,-,-
Grandbridge Ltd,GBA,0.17,2.5,0.17,0.18,2675,0.18,0.155,0.18,0.135,0.23,0.02,-,,-,0.27,-,11.7,1.5,3.5,25.93
Hastings High Yld unt,HHY,1.30,-1,1.295,1.30,5307,1.31,1.295,1.315,1.285,1.44,0.85,17.01,,1.38,1.88,13.08,23.53,5.5,-,-
HFA Accelerator Plus,HAP,0.285,-,0.285,0.29,861,0.285,0.285,0.30,0.285,0.33,0.077,-,,-,0.46,-,10.98,2.6,-0.5,-1.72
Hillcrest Litigat,HLS,0.08,-,0.08,0.085,-,-,-,0.08,0.08,0.11,0.065,-,,-,0.08,-,1.26,6.3,-,-
Hunter Hall Global,HHV,0.785,1,0.785,0.79,3076,0.785,0.775,0.795,0.775,0.86,0.525,-,,-,1.03,-,18.37,4.3,-,-
Hyperion Flagship,HIP,1.44,-,1.44,1.50,-,-,-,1.458,1.44,1.50,1.00,8.5,f,-,1.57,5.90,-0.54,-,-6.0,-4
IFC Capital Ltd,IFC,0.12,-,0.11,0.12,1000,0.12,0.12,0.12,0.10,0.15,0.02,-,,-,0.09,-,-4.26,-,-,-
IMF (Aust) Ltd,IMF,1.475,-3,1.47,1.475,3155,1.51,1.45,1.58,1.45,1.98,0.985,15,f,0.55,0.32,10.17,8.22,17.9,-5.5,-3.59
India Equities Fund,INE,0.43,-,0.435,0.46,226,0.455,0.43,0.455,0.42,0.597,0.222,-,,-,0.73,-,-1.95,-,-2.0,-4.44
  opt aug10,INEO,0.07,-0.5,0.07,0.085,3,0.07,0.07,0.085,0.067,0.18,0.067,-,,-,-,-,-,-,-1.5,-17.65
ING Private Equity,IPE,0.275,-,0.275,0.285,50,0.275,0.275,0.285,0.27,0.315,0.154,-,,-,0.49,-,-3.49,-,-1.0,-3.51
Integrated Res,IRG,0.013,-,0.013,0.014,9517,0.013,0.013,0.015,0.013,0.033,0.003,-,,-,-,-,-0.17,-,-0.1,-7.14
Investorfirst Ltd,INQ,0.098,0.3,0.093,0.099,2398,0.098,0.093,0.098,0.093,0.15,0.05,-,,-,0.04,-,-1.23,-,0.1,1.03
Ipernica Ltd,IPR,0.135,-1,0.135,0.14,198,0.135,0.135,0.145,0.13,0.18,0.051,-,,-,0.04,-,-2.93,-,-0.5,-3.57
Ironbark Capital,IBC,0.44,-,0.44,0.45,160,0.44,0.44,0.445,0.44,0.50,0.35,2.5,f,3.07,0.54,5.68,7.68,5.7,-,-
K2 Asset Mgmt,KAM,0.61,-,0.615,0.66,-,-,-,0.68,0.61,0.87,0.12,-,,-,0.04,-,1.74,35.1,-5.0,-7.58
Katana Capital,KAT,0.695,0.5,0.695,0.715,100,0.695,0.695,0.70,0.68,0.85,0.35,0.5,,61.64,0.96,0.72,30.82,2.3,2.0,2.96
Keybridge Capital,KBC,0.13,-,0.13,0.135,7704,0.145,0.13,0.145,0.12,0.165,0.063,-,,-,0.50,-,-98.55,-,-,-
London City Equities,LCE,0.41,-,0.41,0.41,503,0.41,0.41,0.41,0.41,0.51,0.39,1,,-,0.54,2.44,-0.19,-,-,-
Luminus Systems,LSL,0.016,-,0.013,0.035,-,-,-,0.016,0.016,0.03,0.011,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.255,-,1.23,1.255,-,-,-,1.255,1.20,1.28,1.05,-,,-,1.24,-,-4.23,-,5.5,4.58
Magellan Fin Grp,MFG,0.91,-,0.91,0.95,3760,0.91,0.90,0.91,0.85,0.95,0.33,-,,-,-,-,0.6,151.7,5.5,6.43
  opt jun11,MFGOB,0.051,-,0.051,-,-,-,-,0.051,0.05,0.105,0.05,-,,-,-,-,-,-,0.1,2
  opt jun16,MFGOC,0.13,-,0.14,0.40,-,-,-,0.13,0.11,0.15,0.011,-,,-,-,-,-,-,2.0,18.18
Magellan Flagship,MFF,0.605,-,0.605,0.61,2430,0.61,0.60,0.61,0.595,0.68,0.42,-,,-,0.74,-,3.04,19.9,-0.5,-0.82
Mariner Corp Ltd,MCX,0.008,-,0.006,0.008,240,0.008,0.008,0.009,0.007,0.019,0.005,-,,-,0.01,-,-25,-,-0.1,-11.11
MAX Tr unt,MXQ,0.068,0.1,0.068,0.069,751,0.069,0.068,0.069,0.066,0.09,0.002,-,,-,0.25,-,-45.1,-,-0.1,-1.45
Milton Corp,MLT,17.50,18,17.50,17.63,68,17.63,17.50,17.63,17.21,19.40,12.00,70,f,0.64,18.37,4.00,44.7,39.1,4.0,0.23
Mirrabooka Invest,MIR,1.795,-1,1.795,1.84,513,1.805,1.795,1.87,1.78,2.28,1.14,10,f,-,1.88,5.57,-6.9,-,-4.5,-2.45
MMC Contrarian,MMA,0.455,-,0.455,0.46,484,0.46,0.455,0.465,0.455,0.505,0.355,-,,-,0.66,-,-1.34,-,-0.5,-1.09
Money3 Corp,MNY,0.40,-,0.45,0.50,-,-,-,0.40,0.40,0.60,0.39,3.4,f,1.02,0.30,8.50,3.46,11.6,-,-
Multi Channel,MUT,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-25
Murchison Hldgs,MCH,0.55,-,0.60,0.63,-,-,-,0.55,0.49,0.95,0.49,-,,-,1.28,-,10.13,5.4,0.5,0.92
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.185,-,0.155,0.20,-,-,-,0.20,0.185,0.289,0.144,-,,-,0.05,-,-20.48,-,-1.5,-7.5
Oncard Intl,ONC,0.12,-2,0.12,0.14,390,0.125,0.12,0.14,0.105,0.24,0.095,-,,-,0.13,-,0.73,16.4,-,-
Orchid Capital,ORC,0.023,-,0.023,0.025,-,-,-,0.023,0.02,0.03,0.003,-,,-,0.01,-,0.69,3.3,0.3,15
  opt feb12,ORCOA,0.005,-,0.005,0.02,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.51,-,0.46,0.565,-,-,-,0.525,0.51,0.64,0.35,-,,-,1.48,-,33.16,1.5,-1.5,-2.86
Over Fifty Grp,OFG,0.585,1.5,0.585,0.60,441,0.59,0.585,0.65,0.54,1.09,0.26,-,,-,0.52,-,0.26,225.0,-6.5,-10
Ozgrowth Ltd,OZG,0.16,-,0.16,0.165,2910,0.16,0.155,0.16,0.155,0.175,0.092,0.3,f,20.67,0.23,1.88,6.2,2.6,-,-
Peters MacGregor,PET,0.65,-,0.615,0.64,-,-,-,0.67,0.65,0.68,0.455,-,,-,0.94,-,13.67,4.8,-2.0,-2.99
Plan B Grp Hld,PLB,0.73,-,0.73,0.78,69,0.73,0.73,0.73,0.73,0.82,0.45,2.7,f,0.62,0.09,3.70,1.68,43.5,-,-
Platinum Capital,PMC,1.485,2.5,1.465,1.485,1114,1.49,1.46,1.565,1.44,1.85,1.12,10,f,1.96,1.38,6.73,19.55,7.6,-6.5,-4.19
Premium Investors,PRV,0.71,-,0.71,0.72,1091,0.71,0.71,0.72,0.70,0.93,0.415,3.5,f,3.01,0.97,4.93,10.55,6.7,1.0,1.43
Prime Financial,PFG,0.29,-,0.29,0.295,369,0.29,0.29,0.295,0.25,0.34,0.085,0.75,f,3.11,0.14,2.59,2.33,12.4,-0.5,-1.69
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.095,0.7,0.088,0.095,340,0.095,0.095,0.095,0.061,0.145,0.061,-,,-,0.20,-,8.7,1.1,-,-
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,-,0.08,-,-,-,0.08,0.08,0.153,0.052,-,,-,0.15,-,1.54,5.2,-,-
Redcape Prop Grp stp,RPF,0.335,0.5,0.335,0.38,141,0.335,0.33,0.35,0.30,0.41,0.175,4,,5.44,0.32,11.94,21.74,1.5,3.5,11.67
RIMCapital Ltd,RMC,0.025,-,0.025,0.032,-,-,-,0.025,0.025,0.25,0.025,-,,-,0.03,-,-0.02,-,-,-
Robe Aust Ltd,ROB,0.01,-,0.01,0.011,730,0.01,0.01,0.011,0.01,0.04,0.007,-,,-,-,-,-24.86,-,0.1,11.11
Souls Private Equity,SOE,0.094,-0.1,0.094,0.095,764,0.094,0.094,0.095,0.092,0.12,0.07,-,,-,0.19,-,-3.79,-,-,-
  opt feb15,SOEOA,0.012,-,0.012,0.013,-,-,-,0.012,0.008,0.015,0.008,-,,-,-,-,-,-,-0.1,-7.69
Strategic Pooled,SPD,0.14,-,0.13,0.14,-,-,-,0.14,0.14,0.21,0.10,-,,-,0.15,-,0.52,26.9,-,-
Sunvest Corp,SVS,0.275,-,0.275,0.30,300,0.275,0.275,0.275,0.275,0.50,0.15,-,,-,0.41,-,-3.56,-,-,-
Sylvastate Ltd,SYL,3.70,-2,3.70,3.75,180,3.70,3.70,3.72,3.67,4.09,2.52,21,f,0.15,4.00,5.68,3.12,118.6,-,-
Tag Pacific Ltd,TAG,0.18,-,0.18,0.245,-,-,-,0.20,0.18,0.27,0.12,0.75,,4.80,0.33,4.17,3.6,5.0,-1.0,-5.26
Templeton Global,TGG,0.79,-2,0.79,0.80,337,0.81,0.79,0.82,0.79,0.885,0.65,-,,-,1.02,-,-2.8,-,-3.0,-3.66
Thinksmart Ltd,TSM,0.99,-,0.98,1.00,-,-,-,1.02,0.96,1.02,0.20,3.5,f,1.53,0.11,3.54,5.35,18.5,4.0,4.21
Tidewater Invest,TDI,0.30,-,0.30,0.34,-,-,-,0.30,0.27,0.32,0.14,1.5,f,6.07,0.30,5.00,9.1,3.3,3.0,11.11
Tranzact Fin Service,TFS,0.15,-,0.15,0.155,-,-,-,0.15,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-
  opt apr10,TFSO,0.018,-,0.001,0.018,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.50,-,0.50,0.51,292,0.50,0.49,0.52,0.49,0.52,0.168,-,,-,0.57,-,4.6,10.9,-2.0,-3.85
Van Eyk Three Pillar,VTP,0.89,-0.5,0.89,0.895,2563,0.895,0.89,0.895,0.86,0.94,0.585,2.5,f,7.56,1.08,2.81,18.9,4.7,2.0,2.3
Verus Invest,VIL,0.037,-0.3,0.037,0.038,224860,0.04,0.037,0.044,0.035,0.095,0.001,-,,-,-,-,-0.55,-,-0.4,-9.76
  opt jun10,VILO,0.006,-0.1,0.005,0.006,62046,0.006,0.006,0.008,0.005,0.03,0.001,-,,-,-,-,-,-,-0.1,-14.29
Vesture Ltd,VES,0.08,-,0.083,0.085,-,-,-,0.081,0.08,0.085,0.006,-,,-,-0.28,-,0.93,8.6,-,-
Wallace Absolute,WAB,0.041,-,0.041,0.05,146,0.041,0.041,0.05,0.037,0.091,0.032,-,,-,0.05,-,-37.93,-,0.4,10.81
WAM Active Ltd,WAA,0.975,-,1.02,1.05,-,-,-,1.015,0.975,1.175,0.597,5,f,6.18,1.25,5.13,30.89,3.2,-3.5,-3.47
  optapr11d,WAAO,-,-,0.02,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
WAM Capital Ltd,WAM,1.25,-,1.25,1.265,110,1.25,1.25,1.275,1.245,1.355,0.765,8,f,4.81,1.67,6.40,38.5,3.2,-2.0,-1.57
Westoz Inv Ltd,WIC,1.04,-4,1.04,1.09,657,1.08,1.04,1.095,1.04,1.20,1.00,2.5,f,9.00,1.58,2.40,22.5,4.6,-4.0,-3.7
  opt jun12,WICO,0.15,-,0.11,0.15,-,-,-,0.15,0.10,0.25,0.075,-,,-,-,-,-,-,5.0,50
Whitefield Ltd,WHF,3.25,-,3.24,3.25,234,3.25,3.24,3.25,3.22,3.63,1.97,17,f,0.30,3.43,5.23,5.09,63.9,-,-
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-
Wilson Invest,WIL,0.715,1,0.71,0.715,678,0.715,0.71,0.725,0.70,0.805,0.415,4.6,f,0.24,0.97,6.43,1.09,65.6,-3.0,-4.03
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.47,-,2.47,2.55,-,-,-,2.48,2.47,2.811,2.102,10,f,1.47,3.23,4.05,14.66,16.8,-1.0,-0.4
Guinness Peat cdi,GPG,0.685,-2,0.68,0.69,330,0.695,0.68,0.71,0.67,0.75,0.409,1.68,,-,0.83,2.45,-4.03,-,3.5,5.38
Soul Pattinson,SOL,12.93,13,12.90,12.93,1316,12.95,12.80,12.95,12.69,14.50,7.047,32,f,14.57,10.91,2.47,466.25,2.8,-3.0,-0.23
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.16,-10,1.16,1.165,4226,1.18,1.13,1.27,1.13,1.40,0.375,8,f,1.41,0.25,6.90,11.3,10.3,-2.0,-1.69
BT Invest Mngmnt,BTT,2.98,1,2.98,3.00,208,3.05,2.97,3.05,2.81,3.34,1.02,7.9,f,1.01,0.22,2.65,7.95,37.5,-7.0,-2.3
CI Res Ltd,CII,0.88,-,0.785,0.89,500,0.88,0.88,0.88,0.88,1.05,0.70,2,,4.09,0.47,2.27,8.18,10.8,-,-
CVC Ltd,CVC,0.795,1,0.79,0.795,215,0.795,0.79,0.795,0.77,0.82,0.365,2,f,-,1.23,2.52,-5.51,-,5.0,6.71
Equity Tr,EQT,18.00,-20,18.00,18.50,71,18.10,18.00,18.70,18.00,19.50,11.90,110,f,0.83,2.62,6.11,91.82,19.6,-70.0,-3.74
Euroz Ltd,EZL,1.40,-,1.40,1.48,4462,1.45,1.40,1.50,1.40,1.69,0.535,8.5,f,1.64,-,6.07,13.94,10.0,3.0,2.19
  opt mar14,EZLO,0.68,-,0.68,0.89,-,-,-,0.68,0.62,0.91,0.029,-,,-,-,-,-,-,6.0,9.68
Henderson Grp cdi  1:1,HGG,2.10,-,2.05,2.12,38870,2.12,2.08,2.20,2.04,2.67,1.34,12.15,,0.27,-0.18,5.79,3.23,65.0,-6.0,-2.78
HFA Hldgs Ltd,HFA,0.21,-0.5,0.21,0.215,23557,0.215,0.20,0.225,0.20,0.43,0.055,-,,-,-0.20,-,-0.33,-,-1.5,-6.67
Hunter Hall Intl,HHL,6.57,7,6.50,6.57,120,6.57,6.40,6.60,6.40,7.90,2.85,47,f,1.25,1.73,7.15,58.95,11.1,-10.0,-1.5
IOOF Hldgs Ltd,IFL,6.39,-1,6.35,6.42,5044,6.41,6.32,6.57,6.22,6.68,2.112,21,f,0.93,0.56,3.29,19.5,32.8,26.0,4.24
Macq Grp Ltd,MQG,48.06,80,48.03,48.18,23598,48.39,47.45,48.39,45.30,58.80,16.91,126,,1.93,23.72,2.62,243.2,19.8,280.0,6.19
Oceania Capital,OCP,2.66,1,2.66,2.68,9179,2.66,2.65,2.78,2.65,3.05,1.329,6,,2.31,4.89,2.26,13.88,19.2,-13.0,-4.66
Perpetual Ltd,PPT,36.70,10,36.32,37.00,1767,37.28,36.46,38.41,36.06,41.39,22.65,165,f,1.11,4.46,4.50,183.4,20.0,38.0,1.05
Platinum Asset,PTM,5.72,3,5.51,5.73,2964,5.73,5.67,5.73,5.62,6.34,2.91,20,f,1.17,-,3.50,23.41,24.4,2.0,0.35
Snowball Grp,SNO,0.47,-,0.45,0.47,-,-,-,0.47,0.46,0.47,0.31,3.25,f,0.83,-0.03,6.91,2.71,17.3,1.0,2.17
Treasury Grp,TRG,6.00,-,5.79,6.00,53,6.00,5.77,6.10,5.77,6.29,2.40,22,f,1.61,2.37,3.67,35.42,16.9,-,-
Trust Co Ltd,TRU,6.38,8,6.30,6.38,19,6.38,6.25,6.43,6.25,6.70,3.83,39.2,f,0.55,2.29,6.14,21.6,29.5,-2.0,-0.31
Wilson Htm Invest,WIG,1.85,-,1.85,1.90,34,1.85,1.85,1.90,1.85,2.26,0.60,4,f,2.71,0.76,2.16,10.83,17.1,-3.0,-1.6
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,5.97,-1,5.96,5.98,45920,6.00,5.95,6.08,5.84,6.97,3.52,30,p,1.24,0.80,5.03,37.1,16.1,3.0,0.51
Austbrokers Hldgs,AUB,4.84,-,4.84,4.89,244,4.84,4.75,4.91,4.75,5.65,3.40,21,f,1.55,0.92,4.34,32.49,14.9,-8.0,-1.63
AXA Asia Pacific,AXA,6.33,1,6.31,6.35,115214,6.35,6.32,6.37,6.25,6.72,2.62,18.5,p,1.89,1.12,2.92,34.89,18.1,-12.0,-1.86
Calliden Grp,CIX,0.275,-,0.28,0.285,-,-,-,0.29,0.275,0.39,0.255,1,f,-,0.21,3.64,-0.17,-,-,-
Insurance Aust Grp,IAG,4.06,-,4.02,4.07,57616,4.07,4.01,4.12,3.95,4.21,2.94,14.5,f,1.73,1.29,3.57,25.07,16.2,11.0,2.78
NIB Hldgs Ltd,NHF,1.23,-3,1.23,1.25,1379,1.25,1.215,1.28,1.215,1.45,0.72,6.4,f,2.03,0.75,5.20,13,9.5,-2.0,-1.6
QBE Insurance Grp,QBE,20.50,40,20.48,20.50,156091,20.68,20.17,21.65,19.99,25.70,15.01,128,p,1.54,5.16,6.24,196.5,10.4,-90.0,-4.21
Suncorp-Metway,SUN,8.69,19,8.68,8.69,47048,8.69,8.52,8.69,8.28,9.59,4.65,35,f,0.98,5.43,4.03,34.21,25.4,15.0,1.76
Tower Aust,TAL,2.56,4,2.55,2.60,10253,2.66,2.56,2.66,2.35,3.35,1.92,5.25,f,2.46,1.00,2.05,12.9,19.8,19.0,8.02
Tower Ltd,TWR,1.52,4,1.50,1.52,10,1.52,1.50,1.52,1.45,1.75,0.947,7.07,,2.82,1.20,4.65,19.94,7.6,7.0,4.83
SECTOR: Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Real Estate - Real Estate Investment Trusts,,,,,,,,,,,,,,,,,,,,,
Abacus Prop stp,ABP,0.425,-1,0.42,0.425,64266,0.435,0.42,0.435,0.41,0.48,0.255,5.75,,-,0.60,13.53,-2.32,-,0.5,1.19
Agricultural Land unt,AGJ,0.13,-4,0.135,0.35,118,0.13,0.13,0.17,0.13,0.28,0.13,2.12,,-,0.38,16.31,-2.28,-,-4.0,-23.53
ALE Prop Grp stp,LEP,2.19,1,2.16,2.20,73,2.19,2.19,2.22,2.13,2.43,1.459,27,,3.55,2.39,12.33,95.98,2.3,-5.0,-2.23
APN European Retail stp,AEZ,0.05,-0.2,0.05,0.051,17359,0.052,0.05,0.053,0.05,0.115,0.015,-,,-,0.24,-,-11.22,-,-0.3,-5.66
Ardent Leisure stp,AAD,1.42,1,1.415,1.42,3832,1.445,1.415,1.49,1.40,1.845,0.79,14.3,,0.19,1.10,10.07,2.73,52.0,-2.0,-1.39
Aspen Grp stp,APZ,0.505,-,0.495,0.51,16716,0.51,0.50,0.51,0.485,0.575,0.232,5.18,,-,0.68,10.26,-3.37,-,1.5,3.06
Astro Jap Prop stp,AJA,0.37,0.5,0.37,0.375,13491,0.38,0.37,0.38,0.34,0.515,0.16,8.5,,-,0.76,22.97,-36.49,-,2.0,5.71
Aurora Prop unt,AUP,5.00,-,5.00,5.20,40,5.02,5.00,5.02,5.00,5.40,4.35,-,,-,5.28,-,-,-,-,-
Aust Education unt,AEU,0.49,2.5,0.49,0.495,1008,0.49,0.47,0.49,0.445,0.54,0.145,4,,2.35,1.29,8.16,9.4,5.2,4.0,8.89
Bunnings Warehouse unt,BWP,1.87,2,1.82,1.87,14461,1.885,1.845,1.885,1.82,1.945,1.506,10.97,,1.27,1.83,5.87,13.89,13.5,4.0,2.19
Carindale Prop unt,CDP,4.25,-,4.25,4.32,32,4.29,4.25,4.30,4.25,4.40,3.16,27.21,,1.00,5.56,6.40,27.08,15.7,-1.0,-0.23
Centro Prop stp,CNP,0.24,0.5,0.24,0.245,15833,0.245,0.235,0.245,0.235,0.52,0.047,31.8,,-,-2.87,132.50,-113.25,-,1.0,4.35
