FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4551.1 at 2011-06-17T16:37:36. Report at Friday, June 17, 2011. Processed Saturday at 2011-06-18T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.021,+.1,.021,.025,6000,.021,.021,.024,.02,.038,.014,-,,-,.01,-,-.03,-,-.3,-12.50,,
Auto Technology,ATJ,.025,-,.019,.025,146,.025,.025,.025,.02,.052,.02,-,,-,.01,-,-1.43,-,+.5,+25.00,,
  opt jun11,ATJO,.002,-,-,.001,-,-,-,.002,.002,.005,.001,-,,-,-,-,-,-,-,Stdy,,
  opt jun12,ATJOA,.01,-,-,.01,-,-,-,.01,.01,.01,.003,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.55,-,.495,.60,-,-,-,.55,.545,.60,.42,2.00,,-,1.23,3.64,-.50,-,+6,+12.24,,
DataDot Tech,DDT,.035,-,.033,.035,9834,.037,.035,.038,.035,.06,.025,-,,-,.01,-,.23,15.2,-.3,-7.89,,
Fleetwood Corp,FWD,10.02,-10,10.02,10.03,4504,10.11,9.96,10.41,9.96,14.25,9.01,70.00,f,1.20,2.10,6.99,84.10,11.9,-29,-2.81,,
Orbital Corp,OEC,.26,-2.5,.25,.30,14,.26,.25,.32,.25,.46,.18,-,,-,.36,-,1.55,16.8,-6,-18.75,,
Schaffer Corp,SFC,3.42,-,3.42,3.44,3,3.42,3.42,3.42,3.42,5.40,3.40,30.00,f,.69,3.36,8.77,20.70,16.5,-,Stdy,,
Supply Net,SNL,.56,-,.555,.56,11,.56,.56,.57,.56,.64,.294,4.00,f,1.75,.39,7.14,7.00,8.0,-1,-1.75,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.105,-,.105,.11,547,.105,.10,.105,.10,.13,.08,-,,-,.14,-,1.82,5.8,-.5,-4.55,,
Audio Pixels Ltd,AKP,6.40,-30,6.40,6.90,5,6.70,6.40,7.00,6.40,7.60,.26,-,,-,.22,-,1.23,520.3,-60,-8.57,,
Billabong Int'l,BBG,6.19,+8,6.08,6.22,14655,6.26,6.13,6.26,6.02,9.59,5.80,34.00,p,1.56,-.44,5.49,53.20,11.6,-1,-.16,,
BKM Management,BKM,.005,-,.004,.005,5000,.005,.005,.005,.005,.013,.004,-,,-,-,-,-.15,-,-,Stdy,,
Energio,EIO,.02,+.1,.02,.021,27490,.021,.019,.024,.019,.073,.006,-,,-,-,-,-.07,-,-.3,-13.04,,
  opt mar13,EIOO,.01,-,.001,.01,-,-,-,.01,.01,.011,.001,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.465,-1,.465,.475,15,.465,.465,.485,.465,.495,.37,-,,-,-,-,3.38,13.8,-2,-4.12,,
Funtastic,FUN,.068,-1.1,.068,.072,2458,.078,.068,.079,.068,.23,.065,-,,-,-.02,-,-9.59,-,-.7,-9.33,,
Gale Pacific,GAP,.20,+.5,.195,.20,250,.20,.20,.20,.19,.26,.15,3.00,f,.78,.22,15.00,2.34,8.5,+1,+5.26,,
Gazal Corp,GZL,2.05,-,2.00,2.04,-,-,-,2.05,1.92,2.20,1.36,13.00,f,1.41,.74,6.34,18.30,11.2,-,Stdy,,
GLG Corp,GLE,.24,-,-,.31,-,-,-,.24,.24,.375,.24,-,,-,.48,-,6.31,3.8,-,Stdy,,
Globe Int'l,GLB,.41,-4,.41,.45,28,.41,.41,.45,.41,.76,.41,5.00,,.68,.67,12.20,3.39,12.1,-6,-12.77,,
GUD Hldgs,GUD,8.88,+2,8.85,9.02,1280,9.19,8.86,9.28,8.84,10.74,8.40,63.00,f,1.11,1.25,7.09,69.90,12.7,-8,-.89,,
Guinness Peat,GPG,.605,-.5,.605,.61,15585,.61,.60,.63,.60,.66,.48,1.66,,2.35,.74,2.74,3.90,15.5,-4.5,-6.92,,
Island Sky Aust,ISK,.007,-.1,.007,.008,14850,.008,.007,.008,.007,.038,.007,-,,-,.01,-,-2.42,-,-.1,-12.50,,
Kresta Hldgs,KRS,.265,-.5,.245,.28,350,.265,.265,.27,.265,.415,.215,2.00,f,1.41,.13,7.55,2.83,9.4,-.5,-1.85,,
McPherson's,MCP,3.05,-3,3.05,3.17,305,3.08,3.05,3.15,3.05,3.40,2.45,22.00,f,1.80,.22,7.21,39.70,7.7,-5,-1.61,,
Merchant House,MHI,.125,+1,.125,.135,1,.125,.125,.125,.115,.20,.115,1.00,,2.86,.24,8.00,2.86,4.4,+1,+8.70,,
Mesbon China Nylon,MES,.31,-,.305,.31,-,-,-,.32,.31,.325,.105,.50,,9.86,.33,1.61,4.93,6.3,-.5,-1.59,,
Mothercare,MLC,.21,+1,.20,.21,250,.21,.21,.21,.20,.46,.20,-,,-,.10,-,-5.73,-,-,Stdy,,
Photo-Me Aust,PTO,.002,-,.002,.003,-,-,-,.002,.002,.006,.002,-,,-,-,-,-.09,-,-,Stdy,,
  opt jul11,PTOO,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Quantum Energy,QTM,.038,-,.036,.04,-,-,-,.04,.038,.125,.038,-,,-,.02,-,-.17,-,-.2,-5.00,,
Shenhua Int'l,SHU,.39,-,.25,.375,-,-,-,.39,.39,.495,.38,2.50,,4.20,.36,6.41,10.50,3.7,-,Stdy,,
Tamawood,TWD,2.32,-21,2.32,2.51,271,2.50,2.30,2.69,2.30,2.97,2.30,21.00,f,.94,.94,9.05,19.77,11.7,-37,-13.75,,
Treyo Leisure,TYO,.335,-,-,.34,-,-,-,.335,.335,.335,.335,-,,-,.11,-,.88,38.1,-,Stdy,,
TWT Grp,TWT,.06,-,.06,-,-,-,-,.06,.06,.075,.046,-,,-,.29,-,.17,35.3,-,Stdy,,
UnderCoverWear,UCW,.05,-,.072,.075,-,-,-,.05,.05,.22,.045,1.25,,-,.06,25.00,-21.10,-,-,Stdy,,
VMoto,VMT,.025,-.2,.025,.026,400,.025,.025,.03,.025,.16,.017,-,,-,.02,-,-.96,-,-.5,-16.67,,
Waterco,WAT,1.055,-,1.03,1.20,-,-,-,1.14,1.01,1.65,.99,9.00,f,1.51,-,8.53,13.60,7.8,-8.5,-7.46,,
Yanghao Int'l,YHL,-,-,-,-,-,-,-,.10,.10,.35,.10,-,,-,-.80,-,-19.90,-,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.55,-,.38,.595,-,-,-,.55,.545,.55,.365,4.00,f,1.24,.15,7.27,4.95,11.1,-,Stdy,,
Ainsworth Game Tech,AGI,.335,+.5,.33,.335,1755,.335,.325,.34,.32,.36,.08,-,,-,.02,-,1.69,19.8,+1,+3.08,,
Aircruising Aust,AIG,.08,-,.08,.20,60,.08,.08,.08,.08,.11,.035,-,,-,-.15,-,-4.06,-,-,Stdy,,
Ardent Leisure Grp,AAD,1.355,+2,1.34,1.365,17379,1.37,1.34,1.37,1.32,1.59,.92,10.75,,.95,.95,7.93,10.20,13.3,+1.5,+1.12,,
Aristocrat Leisure,ALL,2.39,+2,2.37,2.41,60341,2.41,2.35,2.52,2.32,4.00,2.32,5.00,,2.90,.14,2.09,14.50,16.5,-8,-3.24,,
Artist & Entertain,AEM,.008,-,.008,.01,-,-,-,.008,.008,.015,.007,-,,-,-,-,-.24,-,-.1,-11.11,,
Centrebet Int'l,CIL,1.975,+1,1.97,1.98,3843,1.98,1.965,1.98,1.965,1.99,1.235,10.00,f,1.16,.09,5.06,11.60,17.0,+.5,+.25,,
Corporate Travel,CTD,1.93,-,1.93,1.945,90,1.94,1.93,1.96,1.90,2.16,1.43,-,,-,.44,-,6.30,30.6,-7,-3.50,,
Crown,CWN,8.55,+5,8.45,8.66,12564,8.64,8.47,8.64,8.38,8.94,7.57,37.00,p,1.18,3.18,4.33,43.53,19.6,+9,+1.06,,
Domino's Pizza,DMP,6.40,+20,6.20,6.33,28,6.40,6.20,6.60,6.19,6.68,5.10,18.80,f,1.51,.68,2.94,28.30,22.6,+20,+3.23,,
eBet,EBT,.051,-,.048,.051,-,-,-,.051,.048,.095,.045,-,,-,-,-,.87,5.9,-,Stdy,,
Echo Entertainment,EGP,4.01,-2,4.00,4.10,48360,4.07,3.93,4.25,3.93,4.52,3.93,-,,-,-,-,-,-,-18,-4.30,,
Eumundi Grp,EBG,.05,-,.05,.055,-,-,-,.051,.05,.055,.039,-,,-,.11,-,.61,8.2,-,Stdy,,
Flight Centre,FLT,19.40,+3,19.04,19.41,3237,19.64,19.16,20.04,19.16,25.12,15.77,80.00,f,2.00,3.28,4.12,159.60,12.2,-54,-2.71,,
G8 Education,GEM,.89,+4,.86,.89,78,.89,.86,.89,.85,1.08,.48,3.00,,1.38,.05,3.37,4.15,21.4,+3,+3.49,,
Integrated Legal,IAW,.12,-,.10,.125,200,.12,.12,.125,.12,.15,.095,.80,f,1.26,.07,6.67,1.01,11.9,-.5,-4.00,,
InvoCare,IVC,7.31,+9,7.29,7.32,1078,7.36,7.25,7.38,7.14,7.73,5.81,28.25,f,.95,-,3.86,26.90,27.2,+1,+.14,,
Jetset Travelworld,JET,.79,+1,.78,.88,9,.79,.79,.90,.78,1.04,.63,1.60,,1.33,.84,2.03,2.13,37.1,-6,-7.06,,
Kip McGrath Edu Cntr,KME,.025,-,.02,.04,-,-,-,.026,.02,.298,.02,-,,-,-.13,-,-15.10,-,-,Stdy,,
Macro Corp,MAC,.005,-,.005,.015,-,-,-,.005,.005,.031,.005,-,,-,.05,-,-2.20,-,-,Stdy,,
National Leisure,NLG,.003,-.1,.003,.004,2420,.004,.003,.006,.003,.025,.003,-,,-,-.27,-,.19,1.6,-.3,-50.00,,
Navitas,NVT,3.93,+7,3.68,4.02,6369,3.98,3.65,4.10,3.65,4.91,3.37,19.40,f,1.04,.06,4.94,20.23,19.4,-19,-4.61,,
Newhaven Hotels,NHH,1.91,-,1.00,1.91,-,-,-,1.89,1.89,1.96,1.86,6.00,f,1.16,1.10,3.14,6.94,27.5,+2,+1.06,,
Ocean Capital,OCE,.19,-,.19,.225,-,-,-,.19,.19,.307,.18,.75,,-,.35,3.95,-3.22,-,-,Stdy,,
Odyssey Gaming,ODG,.085,-,.085,.095,-,-,-,.085,.085,.09,.02,-,,-,.07,-,.16,53.1,-,Stdy,,
Planet Platinum,PPN,.20,-,.22,.25,-,-,-,.25,.20,.37,.17,3.97,,.85,.21,19.85,3.39,5.9,-5,-20.00,,
Qld Trustees Invest,QTI,.20,-,.18,.26,-,-,-,.20,.20,.39,.20,-,,-,.56,-,-3.85,-,-,Stdy,,
RedHill Education,RDH,.145,-.5,.145,.15,73,.15,.145,.155,.145,1.24,.145,-,,-,.10,-,-.17,-,-1.5,-9.38,,
Reef Casino Tr,RCT,1.65,-,1.65,1.70,-,-,-,1.70,1.65,1.99,1.60,20.00,,.77,1.98,12.12,15.40,10.7,-5,-2.94,,
Retail Food Grp,RFG,2.48,+18,2.35,2.49,1777,2.48,2.32,2.48,2.29,3.00,2.25,13.50,f,1.90,-.54,5.44,25.70,9.6,+19,+8.30,,
Sky City Entertain,SKC,2.75,+1,2.75,2.82,842,2.77,2.73,2.85,2.71,2.87,2.11,13.26,p,1.00,.48,4.82,13.30,20.7,+5,+1.85,,
Slater & Gordon,SGH,2.34,-3,2.30,2.37,5204,2.37,2.31,2.39,2.31,2.50,1.38,5.20,f,3.58,.91,2.22,18.60,12.6,+3,+1.30,,
Stanfield Funds,SFN,.011,-,.009,.011,5000,.011,.01,.011,.01,.016,.004,-,,-,-,-,.20,5.5,-,Stdy,,
Success Res Global,SGU,.012,-,-,.009,-,-,-,.012,.012,.015,.005,-,,-,-,-,-.31,-,-,Stdy,,
Tabcorp Hldgs,TAH,3.12,-3,3.08,3.14,107062,3.18,3.08,3.26,3.08,3.761,2.874,49.00,f,1.56,-,15.71,76.20,4.1,-13,-4.00,,
Tatts Grp,TTS,2.27,-,2.26,2.28,59503,2.28,2.26,2.29,2.22,2.60,2.108,10.50,f,.91,-1.15,4.63,9.60,23.6,+5,+2.25,,
Transmetro Corp,TCO,.55,-,.505,-,-,-,-,.50,.50,.60,.414,5.00,f,5.43,1.26,9.09,27.14,2.0,+5,+10.00,,
Vealls,VELCP,5.75,-,5.60,5.95,-,-,-,5.85,5.75,5.85,4.30,.50,,100.30,.07,.09,50.15,11.5,-10,-1.71,,
  income,VELIN,1.60,-,1.50,2.30,-,-,-,1.60,1.60,1.90,1.60,9.90,,-,-,6.19,-,-,-,Stdy,,
  7% cum pf,VELPA,3.00,-,-,-,-,-,-,3.00,3.00,3.00,3.00,.70,,-,-,.23,-,-,-,Stdy,,
Viagold Capital,VIA,.88,-,-,.84,-,-,-,.88,.88,1.82,.38,-,,-,.08,-,-14.00,-,-,Stdy,,
Xiaoxiao Education,XXL,.056,-,.056,.065,-,-,-,.056,.056,.215,.056,-,,-,.10,-,-2.05,-,-.4,-6.67,,
Media,,
Adcorp Aust,AAU,.14,-,.14,.145,-,-,-,.145,.14,.25,.14,1.00,f,-,.08,7.14,-9.67,-,-1,-6.67,,
AdEffective,ABN,.001,-,-,.001,-,-,-,.001,.001,.002,.001,-,,-,-,-,.21,.5,-,Stdy,,
Amalgamated Hldgs,AHD,5.70,-20,5.69,5.80,597,5.87,5.69,5.95,5.69,6.78,5.51,37.00,f,2.21,5.05,6.49,81.90,7.0,-24,-4.04,,
APN News & Media,APN,1.32,+.5,1.30,1.32,31732,1.33,1.31,1.35,1.30,2.20,1.30,12.00,p,1.30,-.65,9.09,15.60,8.5,-.5,-.38,,
Aspermont,ASP,.09,-,.08,.11,-,-,-,.09,.09,.14,.08,-,,-,-.04,-,-.06,-,-,Stdy,,
Austar United,AUN,1.335,+.5,1.325,1.335,14813,1.335,1.325,1.35,1.315,1.46,.835,-,,-,-.21,-,7.90,16.9,+1.5,+1.14,,
Beyond Int'l,BYI,.65,-,.63,-,-,-,-,.65,.65,.80,.60,6.00,,1.51,.47,9.23,9.04,7.2,+5,+8.33,,
Brisbane Broncos,BBL,.32,-,.32,.375,-,-,-,.32,.32,.40,.26,.50,f,2.00,.12,1.56,1.00,32.0,-,Stdy,,
BSA,BSA,.225,-.5,.22,.225,1965,.225,.22,.23,.22,.33,.18,2.00,f,2.63,.05,8.89,5.26,4.3,-,Stdy,,
CommStrat,COJ,.004,-,.005,.007,-,-,-,.004,.004,.007,.003,-,,-,-,-,-.05,-,-,Stdy,,
Consolidated Media,CMJ,2.72,-3,2.70,2.75,5328,2.79,2.72,2.87,2.72,3.43,2.63,16.50,,1.01,.59,6.07,16.64,16.3,-9,-3.20,,
Digital Perf Grp,DIG,.018,-,.016,.018,5000,.018,.018,.018,.018,.029,.014,-,,-,-.02,-,.21,8.6,-,Stdy,,
Facilitate Digital,FAC,.08,-,.08,.085,-,-,-,.08,.08,.120,.059,-,,-,.01,-,-.11,-,-,Stdy,,
Fairfax Media,FXJ,.95,+.5,.945,.975,142391,.97,.94,.995,.94,1.565,.94,2.90,f,4.29,-.22,3.05,12.43,7.6,-4,-4.04,,
Hyro,HYO,.35,-4,.35,.375,58,.39,.35,.41,.35,1.20,.20,-,,-,-,-,.95,36.8,-7,-16.67,,
InfoChoice,ICH,.485,-,-,-,-,-,-,.485,.485,.485,.44,-,,-,.04,-,.51,95.1,-,Stdy,,
IPGA,IPP,.74,-,.735,.765,-,-,-,.74,.715,.78,.28,-,,-,-.01,-,-1.90,-,+3,+4.23,,
Macquarie Radio,MRN,1.10,-,1.07,1.10,-,-,-,1.10,1.07,1.25,.69,9.00,f,1.35,.06,8.18,12.16,9.0,+3,+2.80,,
MCM Entertainment Grp,MEG,.10,-,-,.10,-,-,-,.10,.10,.20,.10,-,,-,.04,-,-1.00,-,-,Stdy,,
Motopia,MOT,.055,+.5,.05,.058,364,.055,.055,.06,.05,.16,.009,-,,-,-,-,-1.60,-,-.5,-8.33,,
  opt jan12,MOTOA,.03,-,-,.05,-,-,-,.03,.03,.04,.001,-,,-,-,-,-,-,-,Stdy,,
MUI Corp,MUI,.005,-,.004,.005,106040,.005,.005,.005,.003,.029,.003,-,,-,-,-,-.15,-,+.1,+25.00,,
News Corp,NWS,15.92,-2,15.75,15.94,12747,15.94,15.78,16.22,15.77,18.58,15.40,13.42,,9.82,-,.84,131.81,12.1,-38,-2.33,,
  a nonvote,NWSLV,15.23,-17,15.00,15.90,5993,15.30,15.18,15.50,15.18,17.50,13.19,13.42,,-,-,.88,-,-,-45,-2.87,,
oOhmedia Grp,OOH,.20,+.5,.20,.23,50,.20,.20,.20,.17,.29,.15,-,,-,-.03,-,1.80,11.1,+2,+11.11,,
Pacific Star Network,PNW,.30,-,.30,.34,-,-,-,.30,.30,.50,.27,.10,,1.40,.01,.33,.14,214.3,-,Stdy,,
Photon Grp,PGA,.04,-,.039,.04,7891,.041,.04,.043,.04,1.02,.04,3.00,,-,-.12,75.00,-32.84,-,-.2,-4.76,,
Prime Media Grp,PRT,.70,-.5,.695,.70,615,.70,.70,.72,.70,.865,.525,3.50,f,-,-.21,5.00,-9.90,-,-1,-1.41,,
Q Limited,QXQ,.02,-,.011,.019,-,-,-,.02,.02,.057,.02,-,,-,-.01,-,15.94,.1,-,Stdy,,
REA Grp,REA,12.50,+26,11.95,12.85,1195,12.50,12.08,12.50,11.91,14.34,9.50,26.00,f,1.77,.81,2.08,46.00,27.2,+49,+4.08,,
Resources & Energy Grp,REZ,.10,-,.08,.10,-,-,-,.10,.10,.14,.081,-,,-,.12,-,3.33,3.0,-,Stdy,,
RGM Media,RGM,.09,-1.5,.09,.095,9704,.105,.09,.105,.09,.195,.015,-,,-,-.01,-,-1.27,-,-,Stdy,,
Seven West Media,SWM,3.90,-2,3.89,3.99,144848,4.00,3.90,4.14,3.90,7.57,3.90,45.00,f,1.00,.08,11.54,45.10,8.6,-19,-4.65,,
Sky Network TV,SKT,4.30,-12,4.25,4.37,95,4.30,4.30,4.42,4.30,4.42,3.78,11.59,,1.96,-,2.70,22.68,19.0,-12,-2.71,,
Sthn Cross Media,SXL,1.52,+6,1.50,1.52,29363,1.525,1.475,1.525,1.40,2.174,1.33,13.20,f,2.94,-.06,8.68,38.83,3.9,+8,+5.56,,
STW Comms,SGN,.97,+3,.955,1.01,3350,1.01,.97,1.04,.93,1.375,.80,6.50,f,1.66,-,6.70,10.81,9.0,-5,-4.90,,
Ten Network Hldgs,TEN,1.125,+.5,1.12,1.14,78010,1.14,1.12,1.175,1.115,1.675,1.10,6.00,,2.25,-.32,5.33,13.52,8.3,-4,-3.43,,
TPL Corp,TPL,.016,-.1,.016,.017,6448,.017,.016,.019,.016,.033,.013,-,,-,.01,-,-.19,-,-.3,-15.79,,
Two Way,TTV,.041,+.1,.036,.041,271,.041,.041,.043,.037,.053,.023,-,,-,-,-,-.34,-,-.1,-2.38,,
Village Roadshow,VRL,3.89,-16,3.89,3.95,399,4.00,3.89,4.09,3.89,4.45,1.836,8.00,p,7.42,-1.98,2.06,59.33,6.6,-22,-5.35,,
WAG,WAG,.004,-,.004,.005,50000,.004,.004,.005,.004,.01,.004,-,,-,-,-,-.10,-,-.1,-20.00,,
Retailing,,
