Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4833.9 at 16:43 30/4/2010  Report at 19:06 Friday 30/4/2010. Processed 20:29 Friday 30/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Transerv Energy,TSV,0.016,-,0.016,0.017,11997,0.017,0.016,0.017,0.016,0.038,0.012,-,,-,-,-,-0.04,-,-0.1,-5.88
Triangle Energy,TEG,0.033,0.3,0.031,0.034,17850,0.033,0.03,0.033,0.03,0.045,0.005,-,,-,-,-,0.29,11.4,0.2,6.45
U308 Ltd,UTO,0.125,-0.5,0.125,0.13,205,0.125,0.125,0.13,0.125,0.173,0.105,-,,-,-,-,-0.7,-,-,-
United Orogen,UOG,0.031,-1.3,0.031,0.039,500,0.031,0.031,0.044,0.031,0.05,0.03,-,,-,-,-,-1.3,-,-1.3,-29.55
  opt aug10,UOGO,0.002,-,0.002,0.011,250,0.002,0.002,0.002,0.002,0.02,0.001,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.12,-0.5,0.12,0.13,384,0.125,0.12,0.14,0.12,0.295,0.067,-,,-,-,-,-0.42,-,-2.5,-17.24
  opt jun12,UULOA,0.03,-0.5,0.03,0.04,200,0.03,0.03,0.035,0.03,0.08,0.03,-,,-,-,-,-,-,-,-
Uranex NL,UNX,0.255,-,0.255,0.24,-,-,-,0.28,0.25,0.58,0.24,-,,-,-,-,-3.25,-,-2.0,-7.27
Uranium Equities,UEQ,0.125,0.5,0.115,0.125,300,0.125,0.12,0.125,0.115,0.28,0.10,-,,-,-,-,-1.68,-,-,-
Uranium Explore,UXA,0.056,0.1,0.056,0.057,1100,0.056,0.055,0.056,0.054,0.20,0.052,-,,-,-,-,-6.37,-,-,-
Uraniumsa Ltd,USA,0.21,-0.5,0.215,0.235,698,0.215,0.21,0.235,0.21,0.315,0.058,-,,-,-,-,-4.8,-,-2.5,-10.64
Victoria Pet,VPE,0.30,-1,0.30,0.31,2955,0.32,0.30,0.335,0.30,0.455,0.24,-,,-,-,-,0.19,157.9,-2.5,-7.69
Wasabi Energy Ltd,WAS,0.019,-,0.017,0.019,33232,0.02,0.018,0.021,0.017,0.028,0.012,-,,-,-,-,-0.4,-,0.1,5.56
Westralian Gas & Pwr,WGP,0.022,-0.1,0.022,0.024,8306,0.023,0.022,0.025,0.022,0.043,0.02,-,,-,-,-,-2.37,-,-0.2,-8.33
  opt oct11,WGPOA,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.01,0.003,-,,-,-,-,-,-,-0.1,-25
Westside Corp,WCL,0.585,-0.5,0.585,0.59,3384,0.61,0.58,0.63,0.58,0.72,0.295,-,,-,-,-,-3.4,-,-3.5,-5.65
Whinnen Res,WWW,0.08,-,0.082,0.095,-,-,-,0.08,0.08,0.17,0.035,-,,-,-,-,-3.27,-,-,-
  opt apr13,WWWO,0.03,-,0.013,0.03,-,-,-,0.03,0.03,0.03,0.015,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.115,-1,0.115,0.13,4399,0.13,0.115,0.16,0.115,0.445,0.115,-,,-,-,-,-0.93,-,-5.5,-32.35
Whitehaven Coal,WHC,5.32,-11,5.31,5.44,14491,5.50,5.31,5.84,5.22,6.05,1.86,8.8,f,3.22,2.09,1.65,28.3,18.8,-29.0,-5.17
WHL Energy Ltd,WHN,0.049,0.5,0.048,0.052,22924,0.049,0.045,0.054,0.043,0.125,0.016,-,,-,0.03,-,-0.59,-,0.3,6.52
Wildhorse Energy,WHE,0.275,-2.5,0.275,0.28,9914,0.305,0.265,0.31,0.265,0.70,0.114,-,,-,-,-,-10.3,-,-3.5,-11.29
Woodside Pet,WPL,45.40,5,45.37,45.40,52408,45.87,45.16,46.87,45.05,53.869,38.676,110,f,2.35,-,2.42,259,17.5,-91.0,-1.97
Yellow Rock,YRR,0.03,-0.3,0.029,0.03,26613,0.03,0.029,0.04,0.029,0.092,0.029,-,,-,-,-,-15.3,-,-1.0,-25
  opt sep12,YRROA,0.007,0.1,0.006,0.009,10000,0.007,0.007,0.011,0.006,0.025,0.006,-,,-,-,-,-,-,-0.4,-36.36
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,24.20,-,24.16,24.22,179517,24.45,24.05,25.47,24.05,26.23,14.90,108,f,1.34,9.99,4.46,144.8,16.7,-100.0,-3.97
Bank of Qld,BOQ,12.65,25,12.45,12.65,8588,12.65,12.39,12.84,11.90,13.49,7.384,52,f,1.78,7.20,4.11,92.4,13.7,-10.0,-0.78
Bendigo & Adelaide,BEN,9.88,15,9.83,9.89,12329,9.91,9.77,10.09,9.63,10.48,5.901,43,f,0.83,5.16,4.35,35.53,27.8,-20.0,-1.98
C'wlth Bank  of Aust ,CBA,58.51,94,58.50,58.53,133250,58.68,57.97,58.68,56.72,60.00,33.95,235,f,1.41,-,4.02,330.4,17.7,31.0,0.53
Firstfolio Ltd,FFF,0.079,-0.2,0.077,0.08,2400,0.08,0.076,0.086,0.076,0.089,0.026,-,,-,-0.05,-,1.13,7.0,-0.6,-7.06
Homeloans Ltd,HOM,0.71,-,0.71,0.75,-,-,-,0.71,0.71,0.84,0.39,9,f,1.02,0.52,12.68,9.16,7.8,-,-
Mortgage Choice,MOC,1.175,-1,1.17,1.18,5691,1.175,1.15,1.255,1.15,1.40,0.775,11,f,2.16,0.56,9.36,23.8,4.9,-8.0,-6.37
Mystate Ltd,MYS,3.10,-10,3.10,3.25,293,3.21,3.10,3.29,3.02,3.75,2.60,20,f,0.70,2.17,6.45,13.9,22.3,-16.0,-4.91
National Aust Bank,NAB,28.00,-1,27.99,28.00,125012,28.36,27.90,28.51,27.87,32.37,20.91,146,f,1.80,12.66,5.21,262.7,10.7,-25.0,-0.88
RHG Ltd,RHG,0.685,-0.5,0.685,0.695,649,0.69,0.675,0.72,0.63,0.75,0.30,-,,-,0.84,-,29.5,2.3,-3.5,-4.86
Rock Bld perm.,ROK,2.81,-1,2.81,2.85,29,2.85,2.81,2.91,2.81,3.10,2.33,14.5,f,1.33,1.98,5.16,19.3,14.6,-9.0,-3.1
Westpac Banking,WBC,27.20,20,27.15,27.21,125440,27.47,27.01,27.47,26.64,28.43,18.27,116,f,1.08,7.89,4.26,125.3,21.7,-10.0,-0.37
Wide Bay Aust Ltd,WBB,11.15,15,11.15,11.20,14,11.15,11.05,11.15,10.96,11.25,6.00,62,f,0.98,3.62,5.56,60.89,18.3,10.0,0.9
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.24,-,0.23,0.245,-,-,-,0.24,0.24,0.37,0.17,1.3,,2.46,0.34,5.42,3.2,7.5,-,-
Flexigrp Ltd,FXL,1.37,1.5,1.37,1.38,1825,1.40,1.36,1.40,1.29,1.779,0.575,6,f,3.95,0.23,4.38,23.7,5.8,3.5,2.62
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.24,-1,0.24,0.25,3410,0.25,0.24,0.25,0.23,0.275,0.22,-,,-,-,-,-,-,1.0,4.35
Aberdeen Leaders,ALR,1.38,-,1.40,1.42,-,-,-,1.44,1.38,1.47,1.15,9,f,0.85,1.38,6.52,7.67,18.0,-6.0,-4.17
Adelaide Managed unt,AYT,1.54,-,1.53,1.54,320,1.54,1.54,1.555,1.54,1.565,1.10,16.02,,0.43,1.79,10.40,6.83,22.5,-2.5,-1.6
Advanced Share,ASW,0.395,-,0.40,0.42,-,-,-,0.395,0.395,0.44,0.15,2.75,f,1.15,0.11,6.96,3.16,12.5,-,-
AIR Change Int,AHJ,-,-,-,-,-,-,-,0.10,0.10,0.15,0.02,-,,-,0.09,-,-4.26,-,-,-
Alternative Invest unt,AIQ,1.08,-,1.08,1.095,-,-,-,1.08,1.08,1.45,0.91,47,,-,1.46,43.52,-44.5,-,-,-
Amcil Ltd,AMH,0.685,-1,0.685,0.69,209,0.685,0.68,0.70,0.68,0.72,0.51,2,,-,0.77,2.92,-1.14,-,-1.0,-1.44
AMP Capital China unt,AGF,0.78,2,0.765,0.78,2797,0.785,0.76,0.845,0.76,1.265,0.76,8.47,,1.18,1.12,10.86,10.02,7.8,-6.0,-7.14
APN Prop Grp,APD,0.32,1.5,0.315,0.34,100,0.32,0.32,0.34,0.305,0.41,0.15,1.25,f,-,0.21,3.91,-17.88,-,2.0,6.67
Argo Invest,ARG,6.31,-4,6.31,6.35,2738,6.39,6.30,6.53,6.30,7.05,5.53,25,f,-,6.23,3.96,-11.1,-,-18.0,-2.77
ASF Grp Ltd,AFA,0.17,-,0.16,0.17,100,0.17,0.17,0.175,0.16,0.43,0.065,-,,-,0.02,-,-1.19,-,0.5,3.03
Asian Masters Fund,AUF,1.05,-,1.04,1.05,-,-,-,1.05,1.05,1.06,0.84,-,,-,0.96,-,-1.19,-,-,-
Astra Capital Ltd,AKR,0.56,-3,0.56,0.65,-,0.56,0.56,0.59,0.56,0.90,0.008,-,,-,1.62,-,-1.87,-,-2.0,-3.45
ASX Ltd,ASX,32.98,-5,32.81,33.00,26754,33.17,32.79,33.57,32.50,37.90,31.12,163.6,f,1.10,3.19,4.96,180.6,18.3,-52.0,-1.55
Aurora Global Tr unt,AIB,1.145,-0.5,1.145,1.15,252,1.145,1.145,1.15,1.145,7.50,0.977,54,,-,1.21,47.16,-5.76,-,-,-
Aurora SAE ord unt,ABW,1.195,-,1.20,1.21,-,-,-,1.225,1.195,7.35,0.867,23,,-,1.13,19.25,-30.42,-,-2.5,-2.05
Aurora Sandringham ,AOD,1.02,-,1.02,1.025,200,1.02,1.02,1.03,1.015,1.12,1.005,5.6,f,-,1.05,5.49,-4.69,-,-1.5,-1.45
AUS Gov Index Fund,AQF,1.72,-,1.72,-,-,-,-,1.72,1.72,1.72,1.62,-,,-,-,-,-,-,-,-
Aust Ethical,AEF,26.50,-,26.00,26.50,-,-,-,26.50,26.50,37.00,20.00,182,f,0.76,8.11,6.87,139,19.1,-,-
Aust Foundation,AFI,5.08,6,5.08,5.10,2411,5.10,5.03,5.24,5.01,5.41,4.20,21,f,0.43,4.80,4.13,8.93,56.9,-12.0,-2.31
Aust Leaders,ALF,1.19,-,1.18,1.195,200,1.19,1.19,1.20,1.18,1.265,0.785,7,f,7.66,1.51,5.88,53.65,2.2,-0.5,-0.42
  opt nov10,ALFO,0.03,-,0.021,0.035,-,-,-,0.031,0.03,0.10,0.03,-,,-,-,-,-,-,-0.1,-3.23
Aust United Invest,AUI,7.48,-12,7.48,7.65,94,7.60,7.48,7.65,7.48,7.90,5.30,25,f,0.75,7.24,3.34,18.7,40.0,-14.0,-1.84
Austock Grp Ltd,ACK,0.225,0.5,0.225,0.235,365,0.225,0.225,0.225,0.22,0.33,0.20,-,,-,0.24,-,-6.58,-,0.5,2.27
BBX Hldgs,BBX,0.01,-,0.005,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-
Belmont Hldgs,BET,1.17,-,1.15,-,-,-,-,1.17,1.17,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-
Bentley Capital,BEL,0.275,-,0.275,0.29,76,0.275,0.275,0.275,0.275,0.329,0.218,1,f,10.62,0.43,3.64,10.62,2.6,-,-
Bisan Ltd,BSN,0.043,-,0.043,0.069,-,-,-,0.043,0.043,0.05,0.03,-,,-,0.04,-,-2.07,-,-,-
BKI Invest Ltd,BKI,1.25,1,1.25,1.265,1955,1.27,1.245,1.29,1.24,1.325,1.016,5.5,f,1.18,1.41,4.40,6.47,19.3,-4.0,-3.1
Blue Capital Ltd,BIV,0.023,-,0.023,0.026,285,0.023,0.023,0.023,0.023,0.031,0.013,-,,-,0.02,-,-1.23,-,-,-
Cadence Capital,CDM,0.825,0.5,0.81,0.89,196,0.825,0.825,0.87,0.81,0.88,0.475,4,f,6.58,1.07,4.85,26.3,3.1,-4.5,-5.17
Carlton Invest,CIN,17.25,-,16.66,17.25,-,-,-,17.35,17.25,18.95,13.60,67,f,0.94,20.50,3.88,63,27.4,-10.0,-0.58
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-
Centrepoint Alliance,CAF,0.13,-,0.13,0.14,-,-,-,0.13,0.13,0.20,0.12,-,,-,-,-,-31.06,-,-,-
Century Aust,CYA,0.83,1,0.815,0.845,2281,0.83,0.82,0.86,0.82,0.91,0.735,3.5,f,-,0.99,4.22,-7.74,-,-3.0,-3.49
Challenger FSG Ltd,CGF,4.16,-,4.15,4.17,27224,4.27,4.14,4.48,4.09,4.50,1.875,13.5,,2.61,3.36,3.25,35.2,11.8,-18.0,-4.15
Chapmans Ltd,CHP,0.02,0.2,0.017,0.02,285,0.02,0.018,0.02,0.018,0.022,0.011,-,,-,0.02,-,-0.34,-,0.2,11.11
Charter Pacific,CHF,0.056,-,0.056,0.07,-,-,-,0.06,0.056,0.076,0.04,-,,-,0.13,-,-3.16,-,-0.1,-1.75
  opt feb11,CHFO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.06,0.1,0.057,0.06,1018,0.06,0.057,0.064,0.057,0.115,0.036,-,,-,0.05,-,-17.6,-,-0.4,-6.25
Choiseul Investments   ,CHO,4.99,-,4.98,5.00,203,5.01,4.99,5.04,4.99,5.28,4.14,21,f,0.78,5.17,4.21,16.4,30.4,-10.0,-1.96
Clime Capital,CAM,1.04,-,1.04,1.06,81,1.05,1.04,1.07,1.04,1.145,0.70,4,f,12.60,1.36,3.85,50.38,2.1,-3.0,-2.8
Clime Invest,CIW,0.45,-,0.45,0.46,-,-,-,0.45,0.45,0.50,0.195,1,f,5.00,0.44,2.22,5,9.0,-,-
Contango Capital,CCQ,0.70,-5,0.715,0.75,210,0.75,0.70,0.765,0.70,1.55,0.60,1,f,6.91,1.65,1.43,6.91,10.1,-6.5,-8.5
Contango Microcap,CTN,0.95,2,0.94,0.97,769,0.95,0.94,0.98,0.92,1.19,0.68,2,f,21.00,1.32,2.11,42,2.3,-3.0,-3.06
Count Financial,COU,1.305,2.5,1.265,1.305,2687,1.31,1.245,1.38,1.245,1.60,1.04,7,f,1.52,0.22,5.36,10.64,12.3,-7.0,-5.09
CS GP100 Aust Tr unt,CSJ,0.97,-,0.97,0.985,-,-,-,0.975,0.97,1.05,0.925,2.62,p,-,0.95,2.70,-3.19,-,-0.5,-0.51
Cs100 Emrg Mkt Infra unt,CSU,0.905,-,0.90,0.91,-,-,-,0.91,0.905,0.945,0.875,2.67,,-,0.91,2.95,-5.7,-,-0.5,-0.55
Diversa Ltd,DVA,0.093,-,0.093,0.145,-,-,-,0.105,0.09,0.18,0.08,-,,-,0.02,-,-6,-,0.3,3.33
Diversified United,DUI,3.32,2,3.31,3.32,19,3.32,3.31,3.45,3.30,3.53,2.38,13,f,0.34,3.17,3.92,4.4,75.5,-8.0,-2.35
Djerriwarrh Invest,DJW,4.30,-,4.28,4.30,1078,4.33,4.23,4.38,4.23,4.85,3.51,26,f,-,3.80,6.05,-14.11,-,-2.0,-0.46
DKN Financial Grp,DKN,0.725,0.5,0.725,0.75,230,0.725,0.72,0.75,0.705,0.85,0.39,4,,1.23,0.07,5.52,4.91,14.8,-4.0,-5.23
Emerging Leaders,ELI,0.90,2,0.88,0.90,125,0.90,0.895,0.90,0.88,0.965,0.65,3.75,f,7.17,1.03,4.17,26.88,3.3,2.0,2.27
Energy Ventures,EVE,0.045,-,0.043,0.045,2946,0.045,0.045,0.045,0.045,0.095,0.02,-,,-,0.06,-,-1.14,-,-,-
Equities & Freehldgss,EQF,0.26,1,0.23,0.26,435,0.26,0.26,0.26,0.23,0.31,0.02,-,,-,0.23,-,24.98,1.0,3.0,13.04
Everest Financial,EFG,0.051,0.1,0.05,0.051,520,0.051,0.05,0.051,0.05,0.085,0.045,-,,-,0.10,-,1.3,3.9,-0.5,-8.93
Excela Ltd,EXA,0.485,-,-,0.48,-,-,-,0.485,0.485,0.63,0.47,2,f,-,0.62,4.12,-1.44,-,-,-
Farmworks Aust,FWA,0.19,-1,0.185,0.19,103,0.19,0.19,0.20,0.185,0.26,0.001,-,,-,-,-,-0.04,-,0.5,2.7
Fat Prophets,FAT,0.88,-,0.88,0.91,-,-,-,0.93,0.88,0.95,0.655,3,f,-,1.20,3.41,-4.28,-,-2.0,-2.22
Fiducian Portfolio,FPS,1.33,-,1.34,1.41,-,-,-,1.43,1.33,1.75,1.00,6.75,f,1.43,0.34,5.08,9.63,13.8,-10.0,-6.99
FSA Grp Ltd,FSA,0.365,1.5,0.365,0.38,285,0.365,0.36,0.385,0.35,0.465,0.27,-,,-,0.29,-,7.93,4.6,-2.0,-5.19
Global Masters Fund,GFL,0.84,-,0.85,0.90,-,-,-,0.89,0.84,0.905,0.68,-,,-,1.02,-,-1.04,-,-6.5,-7.18
Global Min,GMI,1.17,-0.5,1.17,1.18,1093,1.195,1.17,1.235,1.16,1.32,0.89,1,f,5.19,1.32,0.85,5.19,22.5,-6.5,-5.26
Global Resource,GRF,1.70,1,1.70,2.00,101,1.70,1.70,1.70,1.69,1.73,1.60,-,,-,1.55,-,-0.36,-,-,-
Grandbridge Ltd,GBA,0.19,-0.5,0.19,0.20,450,0.195,0.19,0.21,0.19,0.23,0.039,-,,-,0.27,-,11.7,1.6,-1.0,-5
Hastings High Yld unt,HHY,1.35,-0.5,1.34,1.35,828,1.37,1.34,1.38,1.34,1.44,1.08,17.01,,1.38,1.90,12.60,23.53,5.7,-,-
HFA Accelerator Plus,HAP,0.33,1.5,0.315,0.33,659,0.33,0.315,0.33,0.315,0.335,0.11,-,,-,0.47,-,10.98,3.0,2.0,6.45
Hillcrest Litigat,HLS,0.06,-,0.062,0.07,-,-,-,0.06,0.06,0.11,0.06,-,,-,0.08,-,1.26,4.8,-2.0,-25
Hunter Hall Global,HHV,0.79,-1,0.785,0.79,4320,0.795,0.785,0.80,0.785,0.86,0.65,-,,-,1.03,-,18.37,4.3,-0.5,-0.63
Hyperion Flagship,HIP,1.50,-,1.40,1.50,50,1.50,1.50,1.50,1.49,1.50,1.10,8.5,f,-,1.50,5.67,-0.54,-,-,-
IMF (Aust) Ltd,IMF,1.45,-,1.45,1.475,1378,1.48,1.45,1.50,1.45,1.98,1.25,15,f,0.55,0.32,10.34,8.22,17.6,-1.0,-0.68
India Equities Fund,INE,0.48,-,0.48,0.485,1207,0.49,0.48,0.505,0.48,0.597,0.342,-,,-,0.71,-,-1.95,-,-2.0,-4
  opt aug10,INEO,0.091,-,0.091,0.099,152,0.091,0.091,0.093,0.09,0.18,0.05,-,,-,-,-,-,-,-0.2,-2.15
ING Private Equity,IPE,0.27,-,0.27,0.28,220,0.27,0.27,0.285,0.26,0.315,0.165,-,,-,0.48,-,-3.49,-,-1.5,-5.26
Investorfirst Ltd,INQ,0.09,-,0.09,0.095,2522,0.09,0.09,0.095,0.08,0.15,0.07,-,,-,0.04,-,-1.36,-,0.4,4.65
Ipernica Ltd,IPR,0.11,1,0.105,0.11,1627,0.11,0.105,0.11,0.10,0.18,0.06,-,,-,0.04,-,-2.93,-,1.0,10
Ironbark Capital,IBC,0.45,-,0.45,0.455,121,0.45,0.45,0.455,0.445,0.50,0.38,2.5,f,3.07,0.53,5.56,7.68,5.9,-,-
Katana Capital,KAT,0.72,-,0.72,0.73,-,-,-,0.73,0.72,0.85,0.455,2,f,15.41,0.96,2.78,30.82,2.3,-1.0,-1.37
Keybridge Capital,KBC,0.11,-0.5,0.11,0.115,3943,0.12,0.11,0.12,0.11,0.15,0.063,-,,-,0.50,-,-98.55,-,-0.5,-4.35
London City Equities,LCE,0.39,-,0.39,-,-,-,-,0.39,0.39,0.51,0.39,1,,-,0.54,2.56,-0.19,-,-2.0,-4.88
Luminus Systems,LSL,0.011,-,0.012,0.02,-,-,-,0.016,0.016,0.025,0.011,-,,-,-0.01,-,-7.96,-,-0.5,-31.25
Macq Winton ord unt,MWG,1.29,6,1.24,1.305,170,1.29,1.24,1.29,1.23,1.31,1.05,-,,-,1.26,-,-2.09,-,6.5,5.31
Magellan Flagship,MFF,0.665,1.5,0.66,0.665,7772,0.67,0.66,0.685,0.65,0.69,0.495,-,,-,0.78,-,3.04,21.9,0.5,0.76
Mariner Corp Ltd,MCX,0.005,-,0.005,0.007,419,0.005,0.005,0.005,0.005,0.016,0.005,-,,-,-,-,-7.48,-,-,-
MAX Tr unt,MXQ,0.057,0.1,0.057,0.06,242,0.057,0.057,0.06,0.053,0.09,0.005,-,,-,0.26,-,28.23,0.2,-,-
Milton Corp,MLT,18.05,-8,17.92,18.05,107,18.10,17.92,18.70,17.90,19.40,14.11,70,f,0.64,17.65,3.88,44.7,40.4,-57.0,-3.06
Mirrabooka Invest,MIR,1.91,5,1.86,1.91,117,1.94,1.895,1.94,1.84,2.28,1.44,10,f,-,1.76,5.24,-6.9,-,5.0,2.69
MMC Contrarian,MMA,0.54,0.5,0.535,0.545,872,0.545,0.535,0.545,0.52,0.565,0.375,-,,-,0.66,-,-1.34,-,1.0,1.89
Money3 Corp,MNY,0.41,-,0.41,0.44,-,-,-,0.41,0.41,0.60,0.39,3.4,f,1.02,0.30,8.29,3.46,11.8,-,-
Multi Channel,MUT,0.005,-,0.004,0.006,3000,0.005,0.005,0.005,0.004,0.025,0.002,-,,-,-,-,-43.27,-,0.1,25
Murchison Hldgs,MCH,0.53,-,0.50,0.53,-,-,-,0.56,0.53,0.80,0.49,-,,-,1.28,-,10.13,5.2,-2.0,-3.64
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.165,0.21,840,0.20,0.20,0.21,0.20,0.289,0.165,-,,-,0.09,-,-4.95,-,-,-
Oncard Intl,ONC,0.115,-,0.115,0.12,-,-,-,0.12,0.115,0.24,0.10,-,,-,0.13,-,0.73,15.8,-1.5,-11.54
Orchid Capital,ORC,0.023,-,0.025,0.05,-,-,-,0.025,0.023,0.03,0.004,-,,-,0.01,-,0.69,3.3,-0.2,-8
  opt feb12,ORCOA,0.008,-,0.008,0.02,100,0.008,0.008,0.008,0.008,0.008,0.001,-,,-,-,-,-,-,0.3,60
Orion Equities,OEQ,0.63,-,0.55,0.61,-,-,-,0.63,0.63,0.64,0.395,-,,-,1.39,-,33.16,1.9,-,-
Over Fifty Grp,OFG,0.56,-,0.56,0.58,511,0.56,0.555,0.575,0.55,1.09,0.405,-,,-,0.52,-,0.26,215.4,-1.0,-1.75
Ozgrowth Ltd,OZG,0.17,-,0.165,0.17,1000,0.17,0.17,0.175,0.165,0.175,0.12,0.3,f,20.67,0.23,1.76,6.2,2.7,-0.5,-2.86
Peters MacGregor,PET,0.70,-,0.66,0.70,-,-,-,0.70,0.65,0.70,0.49,-,,-,0.94,-,13.67,5.1,-,-
Plan B Grp Hld,PLB,0.85,-,0.85,0.88,503,0.85,0.77,0.85,0.77,0.89,0.50,2.7,f,0.62,0.09,3.18,1.68,50.6,-,-
Platinum Capital,PMC,1.48,-1,1.48,1.49,593,1.48,1.47,1.52,1.455,1.85,1.29,10,f,1.96,1.37,6.76,19.55,7.6,1.0,0.68
Premium Investors,PRV,0.74,2.5,0.715,0.74,1119,0.74,0.73,0.74,0.715,0.93,0.565,3.5,f,3.01,0.93,4.73,10.55,7.0,1.0,1.37
Prime Financial,PFG,0.24,-,0.24,0.25,283,0.24,0.24,0.24,0.23,0.34,0.10,0.75,f,3.11,0.14,3.13,2.33,10.3,-,-
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.05,-,,-,0.18,-,-5.6,-,-,-
Quest Invest,QST,0.088,0.7,0.089,0.14,216,0.088,0.08,0.088,0.08,0.145,0.061,-,,-,0.19,-,10.32,0.9,0.1,1.15
  opt jun10,QSTOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.06,-,0.06,0.067,-,-,-,0.06,0.06,0.153,0.06,-,,-,0.15,-,1.54,3.9,-,-
Redcape Prop Grp stp,RPF,0.35,-,0.34,0.355,452,0.35,0.35,0.35,0.33,0.45,0.175,4,,5.44,0.32,11.43,21.74,1.6,2.0,6.06
RIMCapital Ltd,RMC,0.034,-,0.033,0.034,-,-,-,0.034,0.034,0.10,0.025,-,,-,0.03,-,-0.02,-,0.1,3.03
Robe Aust Ltd,ROB,0.007,0.1,0.007,0.01,3408,0.007,0.006,0.008,0.005,0.026,0.005,-,,-,-,-,-4.59,-,-0.1,-12.5
Souls Private Equity,SOE,0.096,-0.1,0.096,0.097,2439,0.097,0.096,0.10,0.096,0.12,0.074,-,,-,0.19,-,0.09,106.7,-0.3,-3.03
  opt feb15,SOEOA,0.015,-0.1,0.015,0.016,63,0.016,0.015,0.016,0.015,0.02,0.008,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.135,1.5,0.10,0.135,150,0.135,0.135,0.135,0.12,0.18,0.10,-,,-,0.14,-,0.52,26.0,1.5,12.5
Sunvest Corp,SVS,0.275,-,0.275,0.285,-,-,-,0.275,0.275,0.28,0.15,-,,-,0.44,-,-3.56,-,-,-
Sylvastate Ltd,SYL,3.75,-,3.65,3.74,-,-,-,3.75,3.70,4.09,2.70,21,f,0.41,4.04,5.60,8.56,43.8,5.0,1.35
Tag Pacific Ltd,TAG,0.20,-,0.20,0.22,-,-,-,0.22,0.20,0.27,0.12,0.75,,4.80,0.33,3.75,3.6,5.6,-2.0,-9.09
Templeton Global,TGG,0.78,-1,0.78,0.785,1182,0.79,0.78,0.80,0.775,0.885,0.685,-,,-,1.00,-,-2.8,-,-,-
Thinksmart Ltd,TSM,0.945,-0.5,0.91,0.97,966,0.97,0.94,0.98,0.94,1.11,0.345,3.5,f,1.53,0.11,3.70,5.35,17.7,-2.5,-2.58
Tidewater Invest,TDI,0.20,-,0.20,0.27,-,-,-,0.20,0.20,0.29,0.127,1.5,f,6.07,0.30,7.50,9.1,2.2,-,-
Tranzact Fin Service,TFS,0.15,-,0.125,0.14,-,-,-,0.15,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-
Trojan Equity,TJN,0.55,-,0.55,0.645,-,-,-,0.55,0.55,0.55,0.218,-,,-,0.63,-,4.6,12.0,-,-
Van Eyk Three Pillar,VTP,0.905,-,0.905,0.93,331,0.905,0.905,0.93,0.905,0.955,0.72,2.5,f,7.56,1.02,2.76,18.9,4.8,-3.5,-3.72
Verus Invest,VIL,0.034,-,0.034,0.035,35383,0.035,0.034,0.037,0.034,0.095,0.004,-,,-,-,-,-0.36,-,-0.3,-8.11
  opt jun10,VILO,0.002,-0.1,0.002,0.003,700,0.002,0.002,0.004,0.002,0.03,0.001,-,,-,-,-,-,-,-0.2,-50
Vesture Ltd,VES,0.085,-,0.085,0.10,-,-,-,0.085,0.085,0.10,0.006,-,,-,-0.28,-,0.93,9.1,-,-
Wallace Absolute,WAB,0.04,-0.5,0.035,0.045,200,0.04,0.04,0.045,0.04,0.081,0.023,-,,-,0.05,-,-37.93,-,-,-
