FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5186.0 at 2013-12-06T16:41:36. Report at Friday, December 6, 2013. Processed Saturday at 2013-12-07T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.015,-.1,.015,.016,3000,.016,.015,.016,.015,.024,.013,-,,-,-,-,-.08,-,-,Stdy,,
ARB Corp,ARP,11.74,+12,11.68,11.74,730,11.74,11.47,12.41,11.47,13.88,10.56,28.00,f,2.09,2.27,2.39,58.44,20.1,-58,-4.71,,
Berklee,BER,.47,-,.405,.44,-,-,-,.47,.47,.51,.29,5.00,,-,.61,10.64,-29.50,-,-,Stdy,,
DataDot Tech,DDT,.023,-,.02,.022,-,-,-,.023,.02,.031,.014,-,,-,.01,-,-.03,-,+.3,+15.00,,
Orbital Corp,OEC,.165,-,.16,.175,-,-,-,.17,.155,.40,.15,-,,-,.39,-,.74,22.3,+.5,+3.13,,
Schaffer Corp,SFC,5.29,-21,5.29,5.49,8,5.29,5.29,5.50,5.29,5.60,3.70,23.00,f,2.35,4.23,4.35,54.00,9.8,-21,-3.82,,
Sprintex,SIX,.012,-,.012,.014,-,-,-,.012,.012,.023,.008,-,,-,-,-,-.44,-,-,Stdy,,
VMoto,VMT,.032,+.2,.032,.033,50977,.033,.032,.033,.03,.033,.011,-,,-,.01,-,-.17,-,+.1,+3.23,,
  opt dec14,VMTO,.01,-,.008,.01,-,-,-,.01,.01,.012,.002,-,,-,-,-,-,-,-,Stdy,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.55,+9,.55,.615,20,.55,.55,.62,.46,.70,.46,-,,-,-,-,-,-,-7,-11.29,,
Atlas Pearls&Perfumes,ATP,.067,+.3,.067,.069,3463,.07,.067,.07,.057,.07,.034,-,,-,.10,-,.65,10.3,+.9,+15.52,,
Audio Pixels,AKP,4.10,-,4.10,4.15,27,4.15,4.10,4.15,4.00,6.30,2.19,-,,-,.27,-,-8.39,-,+10,+2.50,,
Billabong Int'l,BBG,.325,-,.32,.33,30815,.33,.32,.34,.32,1.02,.122,-,,-,.11,-,-173.80,-,-,Stdy,,
Fleetwood Corp,FWD,2.43,+1,2.42,2.44,3573,2.46,2.26,2.86,2.26,10.66,2.26,30.00,,.69,2.42,12.35,20.80,11.7,-44,-15.33,,
Gale Pacific,GAP,.29,-,.29,.295,-,-,-,.29,.285,.375,.23,2.65,p,1.16,.21,9.14,3.07,9.4,-,Stdy,,
Gazal Corp,GZL,2.96,-,2.96,3.10,-,-,-,3.03,2.96,3.15,2.30,18.00,f,1.03,1.06,6.08,18.50,16.0,-7,-2.31,,
GLG Corp,GLE,.27,-,.27,.30,-,-,-,.27,.27,.38,.26,-,,-,.70,-,4.53,6.0,-,Stdy,,
