FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4057.6 at 2011-11-25T16:41:38. Report at Friday, November 25, 2011. Processed Saturday at 2011-11-26T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.02,-,.02,.021,-,-,-,.022,.02,.038,.016,-,,-,.01,-,.06,33.3,-.2,-9.09,,
Auto Technology,ATJ,.028,-,-,-,-,-,-,.03,.028,.052,.018,-,,-,.02,-,-1.44,-,-.2,-6.67,,
  opt jun12,ATJOA,.01,-,-,-,-,-,-,.01,.01,.01,.003,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.48,-,-,-,-,-,-,.48,.48,.60,.40,2.00,f,-,1.19,4.17,-22.30,-,-,Stdy,,
DataDot Tech,DDT,.032,-,.032,.036,485,.036,.032,.036,.032,.055,.025,-,,-,.01,-,-.12,-,-.2,-5.88,,
Fleetwood Corp,FWD,11.43,-16,11.40,11.71,2063,11.61,11.25,12.32,11.25,14.25,9.53,73.00,f,1.23,3.52,6.39,90.00,12.7,-73,-6.00,,
Orbital Corp,OEC,.33,-,.33,.35,25,.33,.33,.33,.33,.46,.18,-,,-,.36,-,3.65,9.0,-4.5,-12.00,,
Schaffer Corp,SFC,3.45,-2,3.45,3.60,10,3.45,3.45,3.65,3.45,4.50,3.10,20.00,f,1.75,3.50,5.80,35.10,9.8,-20,-5.48,,
Supply Net,SNL,.70,-,.68,.725,212,.70,.70,.70,.70,.735,.42,5.00,f,1.56,.42,7.14,7.82,9.0,+.5,+.72,,
Consumer Durables & Apparel,,
Atlas Southsea Pearl,ATP,.10,+1,.093,.10,705,.10,.095,.10,.09,.13,.085,-,,-,.15,-,.41,24.4,+.5,+5.26,,
Audio Pixels Ltd,AKP,6.99,-1,6.75,6.99,1,6.99,6.99,7.00,6.75,9.65,3.50,-,,-,.20,-,-8.55,-,+9,+1.30,,
Billabong Int'l,BBG,3.53,-11,3.51,3.66,35210,3.72,3.52,4.34,3.52,9.07,2.81,29.00,p,1.63,-.29,8.22,47.40,7.4,-80,-18.48,,
BKM Management,BKM,.003,-,-,-,-,-,-,.004,.003,.012,.003,-,,-,-,-,-.21,-,-.1,-25.00,,
Energio,EIO,.016,-.1,.015,.016,29599,.017,.016,.018,.016,.073,.009,-,,-,-,-,-.88,-,-,Stdy,,
  opt mar13,EIOO,.01,-,-,.003,-,-,-,.01,.01,.011,.008,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.28,-1.5,.265,.29,1624,.295,.28,.305,.28,.495,.28,-,,-,-,-,3.38,8.3,-1,-3.45,,
Funtastic,FUN,.075,+1.3,.076,.09,2745,.08,.064,.08,.045,.205,.027,-,,-,-.11,-,-11.20,-,+3,+66.67,,
Gale Pacific,GAP,.225,-,.225,.25,2199,.225,.225,.24,.225,.255,.165,2.20,f,1.15,.18,9.78,2.54,8.9,-2.5,-10.00,,
Gazal Corp,GZL,1.78,-,1.78,2.00,-,-,-,1.78,1.78,2.20,1.78,13.00,f,1.05,.77,7.30,13.60,13.1,-,Stdy,,
GLG Corp,GLE,.25,-,-,-,-,-,-,.25,.25,.375,.20,-,,-,.47,-,3.40,7.4,-,Stdy,,
Globe Int'l,GLB,.49,-,.35,.49,-,-,-,.49,.47,.70,.39,5.00,f,.53,.68,10.20,2.63,18.6,+2,+4.26,,
GUD Hldgs,GUD,7.41,+6,7.33,7.50,1352,7.41,7.25,7.71,7.25,10.59,6.84,64.00,f,.91,1.25,8.64,58.10,12.8,-22,-2.88,,
Guinness Peat,GPG,.475,-,.475,.485,1093,.48,.475,.48,.47,.66,.445,1.74,,2.29,.74,3.66,3.99,11.9,+.5,+1.06,,
Island Sky Aust,ISK,.005,-,.005,.007,5000,.005,.005,.005,.005,.017,.004,-,,-,-,-,-1.79,-,-,Stdy,,
Kresta Hldgs,KRS,.235,+2.5,.22,.24,986,.235,.225,.235,.17,.335,.17,.50,,-,.11,2.13,-.54,-,+.5,+2.17,,
McPherson's,MCP,2.07,-,2.04,2.07,1137,2.12,2.04,2.19,2.04,3.40,2.04,26.00,f,1.04,.30,12.56,27.10,7.6,-1,-.48,,
Merchant House,MHI,.15,-,-,-,-,-,-,.15,.15,.19,.115,1.00,,2.86,.24,6.67,2.86,5.2,-,Stdy,,
Mesbon China Nylon,MES,.145,-,.13,.16,-,-,-,.17,.145,.325,.125,-,,-,.34,-,4.53,3.2,-2.5,-14.71,,
Mothercare,MLC,.10,-,.095,.105,1845,.10,.095,.105,.095,.345,.095,-,,-,.03,-,-11.09,-,-.5,-4.76,,
Photo-Me Aust,PTO,.001,-,-,-,-,-,-,.001,.001,.006,.001,-,,-,-,-,-.70,-,-,Stdy,,
Quantum Energy,QTM,.021,-,-,-,-,-,-,.021,.021,.088,.019,-,,-,.01,-,-.97,-,-,Stdy,,
Shenhua Int'l,SHU,.32,-,.32,.34,50,.32,.32,.32,.295,.46,.27,2.50,,4.16,.39,7.81,10.40,3.1,+2.5,+8.47,,
Tamawood,TWD,2.10,+5,2.10,2.30,81,2.10,2.05,2.20,2.00,2.97,1.99,21.00,f,.83,.94,10.00,17.37,12.1,-20,-8.70,,
Treyo Leisure,TYO,.335,-,-,-,-,-,-,.335,.335,.335,.335,-,,-,.11,-,1.17,28.6,-,Stdy,,
TWT Grp,TWT,.051,-,-,-,-,-,-,.051,.051,.07,.051,-,,-,.59,-,.01,510.0,-,Stdy,,
UnderCoverWear,UCW,.04,-,.03,.085,-,-,-,.05,.04,.14,.035,-,,-,.03,-,-37.42,-,+.2,+5.26,,
VMoto,VMT,.019,-,.018,.019,2575,.02,.018,.021,.017,.097,.015,-,,-,.01,-,-.79,-,+.1,+5.56,,
Waterco,WAT,1.31,-,-,-,-,-,-,1.31,1.31,1.65,1.01,9.00,f,1.09,1.21,6.87,9.80,13.4,-,Stdy,,
Yanghao Int'l,YHL,.10,-,-,-,-,-,-,.10,.10,.10,.10,-,,-,-.67,-,13.58,.7,-,Stdy,,
Consumer Services,,
Academies A'asia,AKG,.60,-,.51,.65,-,-,-,.60,.55,.60,.48,4.00,f,1.35,.09,6.67,5.40,11.1,+5,+9.09,,
Ainsworth Game Tech,AGI,.45,+.5,.44,.45,11392,.45,.43,.47,.395,.48,.16,-,,-,.09,-,8.00,5.6,+2.5,+5.88,,
Aircruising Aust,AIG,.08,-,-,-,-,-,-,.08,.08,.08,.035,-,,-,-.16,-,-5.00,-,-,Stdy,,
Ardent Leisure Grp,AAD,1.05,-1,1.045,1.05,5521,1.05,1.04,1.085,1.04,1.59,.955,11.50,,1.00,.90,10.95,11.51,9.1,-1.5,-1.41,,
Aristocrat Leisure,ALL,2.27,-4,2.26,2.36,19952,2.33,2.24,2.41,2.20,3.54,1.88,4.00,,2.48,.17,1.76,9.90,22.9,-9,-3.81,,
Artist & Entertain,AEM,.004,-,.004,.007,-,-,-,.004,.004,.015,.004,-,,-,-,-,-.38,-,-,Stdy,,
Collins Foods,CKF,1.27,-,1.265,1.30,5031,1.30,1.25,1.35,1.25,2.48,1.13,-,,-,-,-,-,-,-3,-2.31,,
Corporate Travel,CTD,1.79,-7,1.75,1.85,1049,1.85,1.79,1.91,1.79,2.16,1.43,5.00,f,2.70,.42,2.79,13.50,13.3,-11,-5.79,,
Crown,CWN,8.10,+1,8.00,8.12,21181,8.12,8.03,8.22,7.96,9.20,7.45,37.00,p,1.20,3.14,4.57,44.29,18.3,-5,-.61,,
Domino's Pizza,DMP,7.60,+10,7.50,7.60,31,7.60,7.50,7.60,7.31,7.60,5.25,21.90,f,1.43,.71,2.88,31.30,24.3,+30,+4.11,,
eBet,EBT,.042,-,.04,.045,680,.042,.042,.042,.04,.08,.033,-,,-,.01,-,-2.71,-,+.2,+5.00,,
Echo Entertainment,EGP,3.58,-4,3.53,3.59,8527,3.60,3.53,3.765,3.53,4.52,3.43,-,,-,-,-,-,-,-14,-3.76,,
Eumundi Grp,EBG,.055,-,-,-,-,-,-,.056,.055,.07,.048,-,,-,.12,-,1.53,3.6,-.1,-1.79,,
Flight Centre,FLT,18.28,+10,18.00,18.80,2311,18.50,17.96,19.97,17.96,25.12,16.01,84.00,f,1.67,3.95,4.60,140.00,13.1,-157,-7.91,,
G8 Education,GEM,.60,+5,.575,.60,1240,.60,.57,.625,.55,1.08,.41,4.00,,1.33,-.13,6.67,5.31,11.3,-2.5,-4.00,,
Integrated Legal,IAW,.12,+.5,.12,.13,170,.13,.12,.13,.115,.15,.10,.90,f,1.57,-,7.50,1.41,8.5,+.5,+4.35,,
InvoCare,IVC,7.16,+1,7.03,7.16,1115,7.18,7.08,7.18,6.98,7.73,6.25,28.75,f,.86,.28,4.02,24.60,29.1,+4,+.56,,
Jetset Travelworld,JET,.75,-,.74,.80,1000,.75,.75,.76,.75,1.027,.602,2.00,f,2.50,.02,2.67,4.99,15.0,-,Stdy,,
Kip McGrath Edu Cntr,KME,.028,-,-,-,-,-,-,.028,.028,.211,.016,-,,-,-.14,-,-16.83,-,-,Stdy,,
Macro Corp,MAC,.009,-,-,-,-,-,-,.009,.009,.031,.002,-,,-,.03,-,-3.20,-,-,Stdy,,
Navitas,NVT,3.55,-5,3.51,3.68,9492,3.63,3.54,3.97,3.54,4.69,3.41,20.70,f,1.05,-,5.83,21.70,16.4,-38,-9.67,,
Newhaven Hotels,NHH,1.91,-,-,-,-,-,-,1.89,1.89,1.91,1.86,6.00,f,1.13,1.07,3.14,6.80,28.1,+2,+1.06,,
Ocean Capital,OCE,.16,-1,.16,.22,50,.16,.16,.17,.16,.26,.14,.75,,-,.32,4.69,-4.91,-,-1,-5.88,,
RedHill Education,RDH,.13,-,.11,.14,90,.13,.13,.13,.12,.95,.10,-,,-,.10,-,-8.00,-,+1,+8.33,,
Reef Casino Tr,RCT,1.75,-,1.75,1.80,100,1.75,1.75,1.76,1.75,1.85,1.60,20.00,,.90,1.96,11.43,18.10,9.7,-1,-.57,,
Retail Food Grp,RFG,2.49,-2,2.43,2.50,136,2.51,2.44,2.63,2.44,3.00,1.995,14.50,f,1.75,-.55,5.82,25.40,9.8,-9,-3.49,,
Sky City Entertain,SKC,2.50,-6,2.50,2.60,1080,2.56,2.50,2.65,2.50,3.01,2.30,11.84,p,1.40,.49,4.74,16.52,15.1,-11,-4.21,,
Slater & Gordon,SGH,1.80,+3.5,1.765,1.80,107,1.80,1.765,1.82,1.75,2.50,1.75,5.50,f,3.47,.92,3.06,19.10,9.4,-2,-1.10,,
Success Res Global,SGU,.01,-,.002,.02,500,.01,.01,.01,.009,.015,.001,-,,-,-,-,-.05,-,-.5,-33.33,,
Tabcorp Hldgs,TAH,2.71,-9,2.70,2.76,22259,2.80,2.70,2.83,2.70,3.761,2.46,43.00,f,1.88,-1.49,15.87,80.72,3.4,-9,-3.21,,
Tatts Grp,TTS,2.26,+1,2.26,2.28,28388,2.28,2.25,2.34,2.25,2.60,2.08,21.50,f,.99,-1.11,9.51,21.20,10.7,-6,-2.59,,
Transmetro Corp,TCO,.55,-,-,-,-,-,-,.55,.55,.60,.414,5.00,f,7.29,1.28,9.09,36.47,1.5,-,Stdy,,
Trustees Australia,TAU,.13,-,.10,.20,-,-,-,.13,.13,.26,.13,-,,-,.31,-,-28.50,-,-,Stdy,,
Vealls Ltd,VELCP,5.45,-,-,-,-,-,-,5.445,5.445,5.85,5.05,1.00,,50.15,.07,.18,50.15,10.9,+.5,+.09,,
  income,VELIN,1.65,-,-,-,-,-,-,1.60,1.60,1.65,1.50,10.00,,-,-,6.06,-,-,+5,+3.12,,
  7% cum pf,VELPA,3.00,-,-,-,-,-,-,3.00,3.00,3.00,3.00,.70,,-,-,.23,-,-,-,Stdy,,
Viagold Capital,VIA,.88,-,-,-,-,-,-,.88,.88,1.82,.80,-,,-,.08,-,-14.00,-,-,Stdy,,
Xiaoxiao Education,XXL,.085,-,-,-,-,-,-,.085,.085,.09,.056,-,,-,.03,-,-2.08,-,-,Stdy,,
Media,,
Adcorp Aust,AAU,.18,-,.16,.18,-,-,-,.18,.17,.25,.125,2.00,f,1.15,.09,11.11,2.29,7.9,-,Stdy,,
AdEffective,ABN,.001,-,-,-,-,-,-,.001,.001,.002,.001,-,,-,-,-,-.02,-,-,Stdy,,
Amalgamated Hldgs,AHD,5.60,-10,5.60,5.65,720,5.70,5.58,5.75,5.58,6.73,5.10,37.00,f,2.37,5.07,6.61,87.70,6.4,+5,+.90,,
APN News & Media,APN,.775,-2.5,.77,.81,10010,.80,.77,.85,.77,2.01,.735,10.50,f,-,-.63,13.55,-7.00,-,-7,-8.28,,
Aspermont,ASP,.10,-,-,-,-,-,-,.10,.10,.14,.079,-,,-,-,-,.07,142.9,-.5,-4.76,,
Austar United,AUN,1.135,-.5,1.125,1.145,15632,1.145,1.13,1.155,1.095,1.46,.865,-,,-,-.14,-,13.30,8.5,-1,-.87,,
Beyond Int'l,BYI,.705,-,-,-,-,-,-,.71,.705,.80,.60,6.00,,1.45,.45,8.51,8.67,8.1,-.5,-.70,,
Brisbane Broncos,BBL,.29,-,.21,.32,-,-,-,.29,.29,.39,.26,.50,,2.64,.13,1.72,1.32,22.0,-,Stdy,,
CommStrat,COJ,.60,-,-,-,-,-,-,.60,.60,.80,.008,-,,-,-29.95,-,14.00,4.3,-,Stdy,,
