Gazal Corp,GZL,1.44,-,1.35,1.40,-,-,-,1.44,1.44,1.72,0.85,8,f,1.41,0.60,5.56,11.3,12.7,-,-
GLG Corp Ltd,GLE,0.26,-,0.21,0.27,-,-,-,0.26,0.26,0.32,0.13,-,,-,0.45,-,3.55,7.3,-,-
Globe Intl,GLB,0.45,-,0.45,0.50,20,0.50,0.45,0.50,0.45,0.50,0.125,-,,-,0.70,-,-21.39,-,-0.5,-1.1
GUD Hldgs,GUD,8.45,-4,8.31,8.68,1297,8.49,8.22,9.04,8.22,9.39,3.30,60,f,1.00,0.66,7.10,60,14.1,-41.0,-4.63
Headline Grp Ltd,HLD,0.145,-,0.145,0.15,160,0.145,0.145,0.145,0.135,0.145,0.08,-,,-,0.12,-,-1.31,-,-,-
Island Sky Aust,ISK,0.19,-1,0.19,0.20,356,0.19,0.19,0.20,0.19,0.42,0.135,-,,-,0.08,-,0.63,30.2,-,-
Kresta Hldgs,KRS,0.19,-2,0.20,0.205,500,0.19,0.19,0.21,0.19,0.225,0.08,1,f,2.68,0.16,5.26,2.68,7.1,-1.0,-5
McPherson's Ltd,MCP,2.79,-6,2.77,2.79,1803,2.79,2.75,2.91,2.73,2.91,0.27,13,,2.32,-0.52,4.66,30.2,9.2,-1.0,-0.36
Merchant House,MHI,0.13,-,0.125,0.135,-,-,-,0.13,0.13,0.16,0.08,1,,3.04,0.30,7.69,3.04,4.3,-,-
Mesbon China Nylon,MES,0.095,0.1,0.094,0.11,374,0.095,0.094,0.11,0.094,0.14,0.04,2,,-,0.32,21.05,-1.3,-,-1.5,-13.64
Photo-Me Aust,PTO,0.01,-0.3,0.01,0.013,1000,0.01,0.01,0.013,0.007,0.05,0.006,-,,-,-0.02,-,-2.5,-,0.3,42.86
  opt jul11,PTOO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Quantum Energy,QTM,0.25,-1,0.25,0.27,2200,0.27,0.25,0.27,0.25,0.42,0.061,-,,-,0.02,-,2.97,8.4,-0.5,-1.96
Shenhua Ltd,SHU,0.48,-,-,0.50,-,-,-,0.48,0.48,0.55,0.48,-,,-,-,-,-,-,-,-
Tamawood Ltd,TWD,2.58,-7,2.59,2.65,118,2.58,2.55,2.65,2.51,2.65,1.50,21,f,1.16,1.06,8.14,24.35,10.6,8.0,3.2
Thomas Bryson Int,TBI,0.52,-,-,0.60,-,-,-,0.52,0.52,0.57,0.50,-,,-,-,-,-,-,-,-
Treyo Leisure,TYO,0.28,-,0.23,0.28,-,-,-,0.28,0.28,0.28,0.25,-,,-,-,-,-,-,-,-
TWT Grp Ltd,TWT,0.12,-,0.09,0.115,-,-,-,0.12,0.12,0.34,0.07,3.5,,-,0.33,29.17,-6.18,-,-,-
Undercoverwear,UCW,0.26,-,0.255,0.26,110,0.26,0.26,0.27,0.245,0.42,0.16,2,f,-,0.10,7.69,-4.72,-,-1.0,-3.7
Vmoto Ltd,VMT,0.14,-,0.15,0.135,-,-,-,0.145,0.12,0.15,0.03,-,,-,0.01,-,-1.27,-,0.5,3.7
Waterco Ltd,WAT,0.95,-,0.90,1.15,-,0.95,0.95,0.95,0.95,0.95,0.48,5,f,1.60,1.36,5.26,8,11.9,-,-
INDUSTRY GROUP: Hotels Restaurants & Leisure,,,,,,,,,,,,,,,,,,,,,
Ainsworth Game Tech,AGI,0.135,-0.5,0.13,0.14,450,0.14,0.135,0.14,0.13,0.15,0.04,-,,-,0.02,-,-4.45,-,0.5,3.85
Aircruising Aust,AIG,0.10,-,0.032,0.11,-,-,-,0.10,0.10,0.21,0.098,-,,-,-0.07,-,-5.34,-,-,-
Allied Brands Ltd,ABQ,0.155,-,0.165,0.16,-,-,-,0.165,0.155,0.385,0.10,0.5,f,5.60,0.05,3.23,2.8,5.5,-0.5,-3.13
  opt dec10,ABQO,0.001,-,0.005,0.10,-,-,-,0.001,0.001,0.09,0.001,-,,-,-,-,-,-,-,-
Aristocrat Leisure,ALL,5.17,-6,5.10,5.18,12874,5.20,5.02,5.33,4.93,6.83,3.16,14.5,f,-,0.35,2.80,-0.2,-,7.0,1.37
Artist & Entertain,AEM,0.02,-0.1,0.019,0.02,4000,0.02,0.019,0.023,0.019,0.05,0.003,-,,-,-,-,2.83,0.7,-,-
Capital Intelligence,CPT,0.021,-,-,-,-,-,-,0.021,0.021,0.06,0.003,-,,-,-,-,0.09,23.3,-,-
Celtex Ltd,CXE,0.018,-,-,-,-,-,-,0.025,0.017,0.12,0.011,-,,-,-0.01,-,-0.72,-,-0.7,-28
Centrebet Internat,CIL,1.06,-,1.055,1.09,2768,1.075,1.055,1.085,1.05,1.52,0.86,9.5,,1.00,0.08,8.96,9.5,11.2,-3.0,-2.75
Crown Ltd,CWN,8.59,-21,8.55,8.61,15950,8.70,8.50,9.14,8.50,9.14,4.18,37,p,-,3.42,4.31,-166.89,-,-29.0,-3.27
Cypress Lakes Grp,CLK,0.008,-,0.007,0.008,-,-,-,0.008,0.008,0.03,0.007,-,,-,-,-,-2.3,-,-,-
Domino Pizza Enterpr,DMP,4.09,4,4.05,4.14,692,4.09,4.00,4.10,4.00,4.20,2.55,12.4,f,1.82,0.69,3.03,22.6,18.1,-1.0,-0.24
Early Learning Serv,ELY,0.10,-,0.10,0.115,207,0.10,0.10,0.11,0.10,0.16,0.07,-,,-,-,-,-25.22,-,-,-
eBet Ltd,EBT,0.08,-0.2,0.08,0.088,300,0.082,0.08,0.088,0.08,0.105,0.024,-,,-,-0.01,-,0.7,11.4,-0.7,-8.05
Empowernet Int,ENI,0.011,-,0.011,0.02,100,0.011,0.011,0.011,0.011,0.05,0.006,-,,-,-,-,-0.3,-,-,-
Enerji Ltd,ERJ,0.19,0.5,0.185,0.195,18215,0.19,0.175,0.20,0.145,0.20,0.004,-,,-,-,-,-3.71,-,4.0,26.67
Eumundi Grp Ltd,EBG,0.066,-0.4,0.065,0.08,76,0.07,0.066,0.07,0.066,0.15,0.06,-,,-,0.27,-,-5.89,-,-0.4,-5.71
Flight Centre,FLT,14.86,-20,14.55,15.00,4834,14.98,14.28,15.39,13.92,18.80,3.39,9,,4.26,1.92,0.61,38.3,38.8,36.0,2.48
Garratt's Ltd,GRT,0.43,-,0.37,0.45,-,-,-,0.41,0.41,0.445,0.22,3,,1.43,0.13,6.98,4.3,10.0,2.0,4.88
Integrated Legal,IAW,0.145,-,0.10,0.14,-,-,-,0.145,0.13,0.195,0.13,2.2,,0.40,0.05,15.17,0.89,16.3,1.5,11.54
  new,IAWN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  new 0309,IAWNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Intl  Allsports,IAS,0.595,-,-,-,-,-,-,0.595,0.595,0.60,0.145,-,,-,-,-,-17.63,-,-,-
Invocare Ltd,IVC,5.91,-4,5.90,6.03,804,6.04,5.86,6.28,5.86,6.48,4.04,24.5,f,1.22,0.35,4.15,29.9,19.8,-22.0,-3.59
Jetset Travelworld,JET,1.40,-5,1.37,1.40,103,1.42,1.40,1.47,1.40,1.47,0.55,7,f,1.06,0.10,5.00,7.39,18.9,-,-
Kip McGrath Edu Cntr,KME,0.39,-,0.37,0.39,215,0.40,0.39,0.40,0.37,0.45,0.105,2,f,8.50,-0.09,5.13,17,2.3,2.0,5.41
Macro Corp Ltd,MAC,0.029,-,0.01,0.03,-,-,-,0.029,0.029,0.04,0.028,-,,-,0.07,-,-0.37,-,-,-
National Leisure,NLG,0.025,-0.2,0.025,0.027,200,0.025,0.025,0.03,0.024,0.03,0.005,-,,-,-0.30,-,0.08,31.3,-0.2,-7.41
Navitas Ltd,NVT,3.57,-6,3.57,3.59,1460,3.61,3.34,3.80,3.34,3.88,2.01,14.3,f,1.00,-0.23,4.01,14.3,25.0,-26.0,-6.79
Newhaven Hotels,NHH,1.75,-,1.76,2.49,-,-,-,1.75,1.75,2.37,1.75,6,f,0.88,1.06,3.43,5.3,33.0,-,-
Ocean Capital,OCE,0.40,-,0.22,0.41,-,-,-,0.40,0.385,0.40,0.24,1.5,f,0.89,0.41,3.75,1.33,30.1,-,-
Odyssey Gaming,ODG,0.035,-,0.036,-,-,-,-,0.035,0.035,0.059,0.017,-,,-,0.06,-,0.24,14.6,-,-
Planet Platinum,PPN,0.22,0.5,0.22,0.255,142,0.25,0.22,0.275,0.215,0.30,0.08,2.06,f,0.97,0.20,9.36,2,11.0,-5.5,-20
Qld Trustees Invest,QTI,0.44,-,0.44,0.60,-,-,-,0.44,0.44,0.475,0.365,-,,-,0.79,-,1.3,33.8,-,-
Reef Casino Tr unt,RCT,1.97,-,2.02,2.09,-,-,-,2.00,1.89,2.50,1.65,24.5,,0.04,2.64,12.44,1.1,179.1,3.0,1.55
Retail Food Grp,RFG,2.52,-12,2.52,2.54,971,2.57,2.51,2.64,2.51,2.90,0.80,9.25,f,2.56,-0.86,3.67,23.7,10.6,-4.0,-1.56
Sino Strategic Intl,SSI,0.74,-,0.74,0.845,-,-,-,0.84,0.74,0.92,0.33,-,,-,-0.04,-,-70,-,-6.0,-7.5
Sky City Entertain,SKC,2.70,-3,2.67,2.84,267,2.73,2.68,2.76,2.62,3.08,1.90,5.44,,3.46,0.47,2.01,18.83,14.3,8.0,3.05
Slater & Gordon,SGH,1.55,-7,1.45,1.68,209,1.62,1.55,1.67,1.55,1.82,1.245,4.25,f,3.74,0.80,2.74,15.9,9.7,-10.0,-6.06
Tabcorp Hldgs Ltd,TAH,7.06,-14,7.05,7.11,16024,7.14,7.06,7.23,6.97,8.58,6.05,65,f,1.43,-0.02,9.21,93.2,7.6,-6.0,-0.84
Tatts Grp Ltd,TTS,2.47,1,2.47,2.48,30364,2.50,2.46,2.54,2.44,2.97,2.15,21,f,1.04,-0.56,8.50,21.9,11.3,-,-
Transmetro Corp,TCO,0.70,-,0.55,0.85,-,-,-,0.67,0.67,0.87,0.67,3,f,3.97,1.17,4.29,11.9,5.9,3.0,4.48
Viagold Capital,VIA,0.05,-,0.07,-,-,-,-,0.05,0.05,1.30,0.046,-,,-,0.16,-,-70,-,-,-
Webjet Ltd,WEB,1.59,-6,1.59,1.68,3035,1.64,1.59,1.68,1.50,1.794,0.853,5.5,f,1.86,0.38,3.46,10.24,15.5,5.0,3.25
INDUSTRY GROUP: Media,,,,,,,,,,,,,,,,,,,,,
Adcorp Aust,AAU,0.26,-,0.265,0.275,-,-,-,0.285,0.26,0.385,0.165,1,,0.45,0.08,3.85,0.45,57.8,-2.5,-8.77
Amalgamated Hldgs,AHD,5.15,20,4.86,5.24,389,5.20,4.83,5.49,4.83,5.94,3.81,32,f,1.67,4.48,6.21,53.5,9.6,-13.0,-2.46
APN News & Media,APN,2.07,-8,2.07,2.14,25197,2.13,2.07,2.18,1.68,3.202,0.866,12,,-,-1.23,5.80,-13.1,-,5.0,2.48
Aspermont Ltd,ASP,0.16,-,0.16,0.20,-,-,-,0.16,0.16,0.365,0.148,0.13,,-,-0.06,0.81,-0.22,-,-2.0,-11.11
Austar United,AUN,1.265,-0.5,1.24,1.28,19665,1.275,1.20,1.275,1.175,1.37,0.60,-,,-,-0.33,-,-2.4,-,3.5,2.85
Austereo Grp Ltd,AEO,1.38,-2,1.375,1.38,3003,1.405,1.365,1.52,1.365,1.74,1.02,9.1,f,1.32,-0.01,6.59,11.98,11.5,-11.5,-7.69
Beyond Intl,BYI,0.50,-,0.51,0.60,-,-,-,0.60,0.50,0.67,0.50,5,,1.46,0.42,10.00,7.28,6.9,-15.0,-23.08
Brisbane Broncos,BBL,0.32,-,0.32,0.35,-,-,-,0.35,0.32,0.40,0.20,-,,-,0.12,-,1.42,22.5,-3.0,-8.57
Broadcast Prod,BKR,0.295,-,-,-,-,-,-,0.295,0.27,0.40,0.25,-,,-,-0.16,-,-7.43,-,2.5,9.26
BSA Ltd,BSA,0.22,-,0.23,0.24,-,-,-,0.25,0.22,0.27,0.091,2,f,2.00,0.03,9.09,4.01,5.5,-1.0,-4.35
Commstrat Ltd,COJ,0.003,-,0.004,0.007,-,-,-,0.003,0.003,0.008,0.003,-,,-,-,-,0.02,15.0,-,-
Consolidated Media,CMJ,2.97,-3,2.95,2.99,18280,2.99,2.95,3.01,2.95,3.44,1.655,16.5,,3.75,0.66,5.56,61.91,4.8,-4.0,-1.33
Facilitate Digital,FAC,0.07,2.5,0.046,0.10,1625,0.07,0.05,0.07,0.045,0.20,0.01,-,,-,0.01,-,-7.71,-,2.5,55.56
Fairfax Media Ltd,FXJ,1.61,-6,1.60,1.62,158527,1.64,1.57,1.73,1.57,2.467,0.795,2,,-,-0.37,1.24,-21.6,-,-7.5,-4.45
Hyro Ltd,HYO,0.033,-,0.032,0.033,5043,0.033,0.033,0.034,0.031,0.044,0.01,-,,-,-0.05,-,-5.38,-,-,-
Infochoice Ltd,ICH,0.485,-,-,0.485,-,-,-,0.485,0.485,0.485,0.485,-,,-,0.02,-,-7.22,-,-,-
IPGA Ltd,IPP,0.11,-,0.11,0.125,-,-,-,0.11,0.105,0.17,0.07,-,,-,-,-,-1.53,-,-1.5,-12
Macq Media stpld,MMG,1.82,-5,1.81,1.84,2283,1.84,1.775,1.93,1.775,2.59,0.51,7.7,,-,-2.66,4.23,-40.3,-,-5.0,-2.67
Macq Radio,MRN,0.43,-,0.385,0.495,-,-,-,0.43,0.43,0.535,0.17,1.5,,0.03,-0.03,3.49,0.04,1075.0,-,-
MCM Entertainment Gr,MEG,0.165,-,-,0.165,-,-,-,0.165,0.165,0.20,0.06,-,,-,0.03,-,0.03,550.0,-,-
Mitchell Comms,MCU,0.825,-1.5,0.82,0.84,3880,0.84,0.82,0.88,0.82,0.95,0.33,4,f,1.65,-0.22,4.85,6.6,12.5,-2.5,-2.94
News Corp b voting,NWS,15.40,-40,15.38,15.48,28343,15.54,15.30,16.23,15.30,16.64,8.93,5.14,,14.51,-0.04,0.33,74.58,20.6,-68.0,-4.23
  a nonvote,NWSLV,13.30,-17,12.90,13.95,22272,13.35,13.07,13.91,13.07,16.29,7.86,13.73,,-,-,1.03,-,-,-42.0,-3.06
Oohmedia Grp Ltd,OOH,0.10,-,0.09,0.10,-,-,-,0.10,0.10,0.14,0.06,-,,-,-0.10,-,1.17,8.5,-,-
Pac Star Net,PNW,0.035,-,0.026,0.04,-,-,-,0.035,0.035,0.042,0.023,-,,-,0.01,-,0.06,58.3,-,-
Palamedia Ltd,PMX,0.01,-,0.007,0.01,-,-,-,0.01,0.01,0.02,0.005,-,,-,-,-,-0.26,-,-,-
Photon Grp Ltd,PGA,1.87,-2.5,1.855,1.88,3891,1.88,1.845,1.93,1.76,2.337,0.655,12.5,f,1.69,-0.03,6.68,21.08,8.9,11.0,6.25
Prime Media Grp,PRT,0.70,6,0.66,0.72,512,0.70,0.63,0.70,0.585,2.188,0.441,3,f,-,-0.22,4.29,-24.5,-,10.0,16.67
Q Ltd,QXQ,0.155,0.5,0.155,0.185,768,0.22,0.155,0.22,0.14,1.299,0.005,-,,-,-0.23,-,4.1,3.8,0.5,3.33
REA Grp,REA,7.51,-4,7.50,7.70,869,7.61,7.48,7.69,7.40,7.89,2.95,10,f,0.07,0.30,1.33,0.74,1014.9,-22.0,-2.85
Real Brand Hldgs,RBH,0.045,-0.2,0.044,0.048,10000,0.045,0.044,0.047,0.044,0.075,0.02,-,,-,0.01,-,-0.28,-,-0.2,-4.26
Reeltime Media def,RMADA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Seven Network   ,SEV,6.30,-10,6.26,6.40,4007,6.37,6.25,6.47,6.19,7.24,5.01,34,f,0.19,7.27,5.40,6.38,98.7,5.0,0.8
Sky Net fpo nz,SKT,3.95,-,3.80,3.95,565,-,-,3.95,3.75,4.05,2.76,11.48,,1.59,0.50,2.91,18.27,21.6,10.0,2.6
STW Comms,SGN,0.89,1,0.85,0.89,4094,0.89,0.835,0.925,0.83,1.035,0.284,4.7,f,1.73,-0.15,5.28,8.15,10.9,-3.0,-3.26
Ten Network Hldgs,TEN,1.39,-5.5,1.38,1.395,68273,1.41,1.38,1.475,1.34,1.61,0.615,5.5,f,-,-0.55,3.96,-8.37,-,-,-
TPL Corp Ltd,TPL,0.007,-,0.008,0.01,-,-,-,0.007,0.007,0.008,0.002,-,,-,-,-,-0.06,-,-,-
Two Way Ltd,TTV,0.055,0.5,0.05,0.055,520,0.055,0.05,0.055,0.043,0.062,0.015,-,,-,0.02,-,-3.1,-,1.2,29.2
Village Roadshow,VRL,1.52,-2,1.50,1.54,226,1.52,1.50,1.595,1.50,1.70,0.77,9.75,f,-,-1.18,6.41,-2.17,-,-7.5,-4.7
  'a' pref,VRLPA,1.40,-2,1.385,1.40,731,1.415,1.365,1.55,1.365,1.55,0.49,12.75,,-,-,9.11,-,-,-5.0,-3.45
WAG Ltd,WAG,0.007,-,0.006,0.007,8000,0.007,0.007,0.008,0.007,0.011,0.002,-,,-,-,-,-0.12,-,-,-
West Aust News,WAN,7.42,-18,7.38,7.50,15357,7.47,7.28,7.82,6.95,9.06,3.62,33,f,1.28,-,4.45,42.1,17.6,33.0,4.65
World Wide Ent Grp,WWG,0.19,-,0.11,0.20,-,-,-,0.19,0.19,0.25,0.125,-,,-,0.31,-,2,9.5,-,-
INDUSTRY GROUP: Retailing,,,,,,,,,,,,,,,,,,,,,
Adtrans Grp,ADG,2.75,-10,2.75,2.98,50,2.90,2.75,3.05,2.75,3.20,1.65,16,f,1.74,2.37,5.82,27.9,9.9,-10.0,-3.51
Adultshop Com,ASC,0.009,-0.2,0.009,0.01,4211,0.009,0.009,0.011,0.009,0.012,0.003,-,,-,0.04,-,-0.28,-,-0.3,-25
Allomak Ltd,AMA,0.071,-,-,-,-,-,-,0.078,0.048,0.295,0.017,2.1,,-,-0.23,29.58,-43.5,-,2.1,42
AP Eagers Ltd,APE,9.90,-50,9.90,11.20,57,10.45,9.88,10.45,9.45,10.45,4.45,44,f,0.82,8.41,4.44,36.1,27.4,45.0,4.76
ARB Corp,ARP,4.67,-23,4.65,4.67,513,4.93,4.42,5.00,4.42,5.00,2.55,16.5,f,2.05,1.22,3.53,33.86,13.8,-23.0,-4.69
Automotive Hldgs,AHE,1.99,-2,1.96,2.04,2381,2.04,1.935,2.06,1.935,2.09,0.42,14,f,-,0.69,7.04,-,-,-6.0,-2.93
Beyond Sportswear,BSI,0.02,-,0.013,0.025,-,-,-,0.02,0.02,0.054,0.018,-,,-,-0.01,-,-0.23,-,-,-
Breville Grp Ltd,BRG,1.50,-8.5,1.45,1.55,1251,1.55,1.49,1.70,1.425,1.70,0.465,5.5,,1.65,0.49,3.67,9.08,16.5,9.0,6.38
Cash Convert ord/div   ,CCV,0.615,-1,0.615,0.63,4748,0.625,0.595,0.64,0.595,0.64,0.20,3,f,2.26,0.09,4.88,6.77,9.1,-1.5,-2.38
Cheviot Bridge,CVB,0.05,-,0.05,0.055,-,-,-,0.05,0.05,0.07,0.01,-,,-,-,-,0.97,5.2,-,-
Clive Peeters,CPR,0.275,-1,0.275,0.30,1347,0.28,0.27,0.295,0.27,0.46,0.056,1.5,,-,0.27,5.45,-7.1,-,-0.5,-1.79
Country Road Ltd,CTY,3.24,-,3.36,-,-,-,-,3.24,3.24,3.54,3.10,13.32,f,1.70,0.92,4.11,22.66,14.3,-,-
Danks Hldgs,DKS,13.45,28,13.22,13.48,-,13.45,13.45,13.45,13.17,14.00,4.50,75,f,1.44,-,5.58,108.1,12.4,28.0,2.13
David Jones Ltd,DJS,5.77,-2,5.76,5.78,28354,5.81,5.64,5.94,5.61,5.94,2.02,28,f,1.13,1.16,4.85,31.5,18.3,16.0,2.85
Fantastic Hldgs,FAN,3.41,-,3.41,3.50,151,3.47,3.40,3.72,3.28,3.72,1.57,9.5,f,2.04,0.72,2.79,19.37,17.6,-19.0,-5.28
Harvey Norman,HVN,4.38,20,4.35,4.40,76879,4.43,4.14,4.43,4.13,4.51,1.805,11,f,1.83,2.01,2.51,20.18,21.7,5.0,1.15
Hire Intelligence,HII,0.18,-,0.12,0.15,-,-,-,0.18,0.18,0.20,0.14,1,f,1.25,0.12,5.56,1.25,14.4,-,-
JB Hi-Fi Ltd,JBH,19.33,-35,19.30,19.44,5404,19.57,18.83,19.90,18.80,19.90,6.87,44,f,2.01,1.21,2.28,88.26,21.9,-37.0,-1.88
Joyce Corp,JYC,0.40,-,0.44,0.495,-,-,-,0.40,0.38,0.89,0.37,4.5,,-,0.69,11.25,-6.54,-,2.0,5.26
Manaccom Corp Ltd,MNL,0.43,-,0.43,0.47,97,0.43,0.43,0.475,0.43,0.48,0.12,1.5,f,4.60,0.03,3.49,6.9,6.2,-3.0,-6.52
Mercury Brands,MCB,0.009,-,-,-,-,-,-,0.009,0.009,0.047,0.008,-,,-,-0.06,-,-16.9,-,-,-
Nick Scali Ltd,NCK,1.21,-,1.00,1.265,-,-,-,1.21,1.19,1.30,0.38,6,f,0.98,0.20,4.96,5.9,20.5,2.0,1.68
Noni B Ltd,NBL,1.14,-3,1.14,1.15,6,1.14,1.14,1.20,1.14,1.75,0.70,2,,3.55,0.32,1.75,7.1,16.1,1.0,0.88
Orotongrp Ltd,ORL,5.44,-,5.40,5.44,678,5.45,5.35,6.00,5.33,6.00,1.995,38,f,1.26,0.63,6.99,47.7,11.4,19.0,3.62
Pac Brands,PBG,1.135,-5.5,1.13,1.155,24362,1.165,1.135,1.21,1.135,1.865,0.127,8.5,,-,-0.06,7.49,-39.9,-,-5.0,-4.22
Premier Invest,PMV,8.36,-11,8.34,8.39,2693,8.48,8.25,8.80,8.25,8.80,2.917,35,f,1.78,2.07,4.19,62.44,13.4,-14.0,-1.65
Quickflix Ltd,QFX,0.05,-,0.05,0.056,-,-,-,0.059,0.05,0.079,0.01,-,,-,-,-,-1.86,-,-0.8,-13.79
RCG Corp Ltd,RCG,0.47,2,0.46,0.47,3140,0.475,0.47,0.475,0.40,0.475,0.166,1.5,f,1.77,0.11,3.19,2.66,17.7,6.0,14.63
Ruralco Hldgs,RHL,2.56,-4,2.48,2.55,137,2.65,2.56,2.75,2.56,3.896,1.72,19,f,1.29,1.69,7.42,24.43,10.5,-10.0,-3.76
Specialty Fashion,SFH,1.01,-3,1.01,1.03,2026,1.02,0.98,1.04,0.925,1.04,0.175,2,,5.90,0.10,1.98,11.8,8.6,8.0,8.6
Super Cheap Auto ,SUL,5.60,-10,5.50,5.65,1696,5.64,5.47,5.95,5.27,5.95,1.90,18,f,1.68,0.69,3.21,30.2,18.5,14.0,2.56
The Reject Shop,TRS,13.21,-18,13.16,13.21,191,13.29,13.05,13.40,13.05,14.30,8.94,55,f,1.34,1.53,4.16,73.6,17.9,10.0,0.76
Thorn Grp Ltd,TGA,0.90,0.5,0.885,0.90,1796,0.90,0.885,0.91,0.845,0.91,0.385,4.79,f,2.01,0.42,5.32,9.61,9.4,8.0,9.76
TVN Corp Ltd,TVN,0.005,-,0.004,0.008,-,-,-,0.005,0.004,0.011,0.002,-,,-,-,-,-0.19,-,0.1,25
Vita Grp Ltd,VTG,0.23,-1,0.23,0.24,500,0.23,0.23,0.24,0.215,0.32,0.058,1,,3.84,-0.10,4.35,3.84,6.0,2.0,9.52
Warehouse Grp,WHS,3.60,-,3.40,3.60,-,-,-,3.60,3.46,3.64,2.50,17.8,,1.11,0.77,4.94,19.72,18.3,14.0,4.05
Wotif Com Hldgs,WTF,5.31,-15,5.30,5.40,5469,5.40,5.23,5.62,5.23,5.95,3.05,17.5,f,1.19,-0.08,3.30,20.91,25.4,-,-
