Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4882.7 at 14:54 31/12/2009  Report at 16:45 Thursday 31/12/2009. Processed 17:01 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
White Canyon Uranium,WCU,0.265,-,0.255,0.265,165,0.265,0.255,0.27,0.255,0.445,0.10,-,,-,-,-,-0.57,-,1.0,3.92
  opt jan10,WCUO,0.014,-,0.011,0.016,-,-,-,0.014,0.01,0.165,0.01,-,,-,-,-,-,-,0.2,16.67
Whitehaven Coal,WHC,5.23,24,5.15,5.30,6459,5.23,4.97,5.23,4.91,5.23,1.30,8.5,f,7.12,1.68,1.63,60.5,8.6,33.0,6.73
Wildhorse Energy,WHE,0.31,1,0.31,0.32,2509,0.31,0.30,0.31,0.29,0.70,0.044,-,,-,-,-,-9.8,-,1.0,3.33
Woodside Pet,WPL,47.20,-15,47.20,47.45,10311,47.64,47.15,47.93,47.15,53.869,31.189,110,f,2.18,11.33,2.33,240,19.7,-30.0,-0.63
Yellow Rock,YRR,0.045,-,0.044,0.046,1125,0.045,0.045,0.048,0.045,0.092,0.035,-,,-,-,-,-11.56,-,-0.2,-4.26
  opt sep12,YRROA,-,-,0.016,0.025,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,22.88,14,22.87,22.88,18956,22.91,22.72,22.93,22.55,25.25,11.83,102,f,1.67,10.72,4.46,170.4,13.4,49.0,2.19
Bank of Qld,BOQ,11.51,9,11.50,11.52,1764,11.60,11.42,11.64,11.26,13.49,6.228,52,f,1.46,6.62,4.52,75.9,15.2,21.0,1.86
Bendigo & Adelaide,BEN,9.84,14,9.81,9.86,3592,9.91,9.70,9.91,9.31,11.021,5.733,43,f,0.60,4.03,4.37,25.6,38.4,45.0,4.79
C'wlth Bank  of Aust ,CBA,54.85,43,54.80,54.87,10793,54.91,54.59,54.95,54.16,56.24,24.03,228,f,1.44,13.65,4.16,328.5,16.7,98.0,1.82
Firstfolio Ltd,FFF,0.052,-0.4,0.053,0.059,1378,0.054,0.052,0.06,0.052,0.07,0.024,-,,-,-0.07,-,0.79,6.6,-0.8,-13.33
  def,FFFN,-,-,0.007,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Homeloans Ltd,HOM,0.62,-,0.56,0.625,-,-,-,0.62,0.62,0.84,0.30,7,f,1.03,0.53,11.29,7.2,8.6,-,-
Mortgage Choice,MOC,1.20,-,1.17,1.23,418,1.235,1.20,1.235,1.155,1.40,0.69,10.25,f,2.20,0.54,8.54,22.6,5.3,4.5,3.9
Mystate Ltd,MYS,2.65,2,2.65,2.68,65,2.65,2.62,2.65,2.61,3.10,2.60,-,f,-,-,-,-,-,-1.0,-0.38
National Aust Bank,NAB,27.40,20,27.38,27.40,22494,27.44,27.25,27.44,26.80,32.37,15.85,146,f,1.80,12.66,5.33,262.7,10.4,70.0,2.62
RHG Ltd,RHG,0.54,-1,0.53,0.54,1754,0.545,0.53,0.55,0.525,0.75,0.13,-,,-,0.72,-,35.5,1.5,1.0,1.89
Rock Bld perm.,ROK,2.55,-,2.55,2.59,5,2.55,2.55,2.55,2.51,3.10,2.13,18.5,f,1.21,1.84,7.25,22.3,11.4,4.0,1.59
Westpac Banking,WBC,25.30,3,25.27,25.34,23225,25.47,25.22,25.58,25.22,27.57,14.40,116,f,1.08,7.89,4.58,125.3,20.2,-9.0,-0.35
Wide Bay Aust Ltd,WBB,9.38,-5,9.41,9.51,14,9.40,9.38,9.45,9.36,9.88,5.55,60,f,0.94,3.49,6.40,56.41,16.6,2.0,0.21
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.25,-,0.26,0.33,-,-,-,0.25,0.25,0.37,0.125,1.3,f,4.15,0.35,5.20,5.4,4.6,-,-
Flexigrp Ltd,FXL,1.58,-,1.58,1.60,615,1.60,1.565,1.60,1.52,1.795,0.265,6,f,2.40,0.11,3.80,14.4,11.0,4.5,2.93
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.415,-,1.395,1.415,260,1.415,1.415,1.415,1.365,1.44,0.90,9,f,-,1.45,6.36,-21.34,-,2.5,1.8
Adelaide Managed unt,AYT,1.335,-2.5,1.335,1.45,100,1.36,1.335,1.36,1.335,1.76,1.10,15.47,,0.81,1.81,11.59,12.59,10.6,-1.5,-1.11
Advanced Share,ASW,0.40,-3.5,0.405,0.435,500,0.415,0.40,0.435,0.40,0.435,0.15,2,f,1.05,0.09,5.00,2.1,19.0,-2.0,-4.76
Alternative Invest unt,AIQ,1.03,-,1.035,1.095,-,-,-,1.03,1.03,1.45,0.575,47,,-,1.41,45.63,-33.96,-,-2.0,-1.9
Amcil Ltd,AMH,0.685,0.5,0.68,0.685,150,0.685,0.685,0.685,0.68,0.72,0.43,2,f,1.31,0.73,2.92,2.63,26.0,1.0,1.48
AMP Capital China unt,AGF,1.06,1,1.06,1.065,413,1.065,1.06,1.065,1.045,1.265,0.73,3.9,,1.12,1.33,3.68,4.35,24.4,1.5,1.44
APN Prop Grp,APD,0.35,-,0.35,0.375,32,0.35,0.35,0.35,0.35,0.41,0.09,3,,-,0.20,8.57,-18.08,-,-,-
Argo Invest,ARG,6.81,1,6.76,6.81,265,6.81,6.76,6.81,6.74,6.91,4.52,27,f,-,6.33,3.96,-11.1,-,9.0,1.34
Asian Masters Fund,AUF,1.00,-,1.00,1.01,800,1.00,1.00,1.00,1.00,1.05,0.77,-,,-,0.98,-,0.76,131.6,-,-
Astra Capital Ltd,AKR,0.76,-,0.76,0.81,8,0.76,0.76,0.76,0.76,1.10,0.008,-,,-,1.60,-,-0.03,-,-3.0,-3.8
ASX Ltd,ASX,34.94,22,34.87,35.00,1910,35.08,34.74,35.20,34.65,37.90,23.52,164.9,f,1.11,2.66,4.72,183.2,19.1,19.0,0.55
Aurora Buy-Write ord ,ABW,1.22,3,1.22,1.23,195,1.22,1.22,1.22,1.19,7.35,0.867,20.5,,-,1.23,16.80,-57.97,-,3.0,2.52
Aurora Global Tr unt,AIB,1.10,-,1.11,1.25,-,-,-,1.10,1.01,7.50,0.977,51.5,,-,1.20,46.82,-13.91,-,9.0,8.91
Aurora Sandringham ,AOD,1.055,1,1.05,1.055,165,1.055,1.055,1.055,1.045,1.175,1.045,5,,-,1.08,4.74,-6.57,-,-,-
Aust Ethical,AEF,31.00,-,29.50,31.00,-,-,-,31.00,30.90,37.00,17.00,147,f,0.83,8.53,4.74,121.6,25.5,-,-
Aust Foundation,AFI,5.20,2,5.19,5.20,784,5.20,5.18,5.20,5.15,5.35,3.45,21,f,0.51,4.86,4.04,10.61,49.0,5.0,0.97
Aust Leaders,ALF,1.15,-,1.145,1.15,287,1.15,1.15,1.165,1.15,1.265,0.55,5,f,2.37,1.53,4.35,11.85,9.7,-1.0,-0.86
  opt nov10,ALFO,0.046,-,0.045,0.05,-,-,-,0.046,0.046,0.10,0.045,-,,-,-,-,-,-,-,-
Aust United Invest,AUI,7.40,-15,7.30,7.40,46,7.40,7.40,7.55,7.40,7.90,4.25,25,f,0.56,7.35,3.38,14,52.9,-,-
Austock Grp Ltd,ACK,0.33,-,0.30,0.33,-,-,-,0.33,0.32,0.35,0.15,1,,-,0.19,3.03,-17.6,-,3.0,10
BBX Hldgs,BBX,0.01,-1,0.01,0.04,520,0.01,0.01,0.02,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-1.0,-50
Belmont Hldgs,BET,1.155,-,1.15,-,-,-,-,1.155,1.155,1.99,1.10,12.5,,0.02,1.77,10.82,0.19,607.9,-,-
Bentley Capital,BEL,0.285,-,0.285,0.29,-,-,-,0.285,0.285,0.329,0.194,-,f,-,0.44,-,-1.46,-,0.5,1.79
Bisan Ltd,BSN,0.04,-,0.04,0.075,-,-,-,0.04,0.04,0.06,0.02,-,,-,0.06,-,-2.82,-,-1.0,-20
BKI Invest Ltd,BKI,1.29,-,1.285,1.30,61,1.29,1.29,1.295,1.28,1.33,0.79,6,f,1.06,1.40,4.65,6.34,20.3,0.5,0.39
Blue Capital Ltd,BIV,0.015,-,0.016,0.02,-,-,-,0.015,0.015,0.055,0.013,-,,-,0.03,-,-0.79,-,-,-
Cadence Capital,CDM,0.795,-,0.78,0.795,-,-,-,0.795,0.795,0.88,0.43,2,f,-,1.11,2.52,-13.8,-,-,-
Carlton Invest,CIN,18.01,-,17.23,17.90,-,-,-,18.01,18.01,18.95,12.00,67,f,0.91,20.45,3.72,61,29.5,-,-
  7% cum pf,CINPA,2.11,-,2.11,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.16,-,0.15,0.165,150,0.16,0.16,0.16,0.16,0.22,0.12,-,,-,0.21,-,-32.59,-,-,-
Century Aust,CYA,0.87,1.5,0.855,0.87,333,0.87,0.855,0.87,0.825,0.91,0.56,4.5,f,-,1.02,5.17,-14.26,-,4.0,4.82
Challenger FSG Ltd,CGF,4.23,4,4.23,4.28,7483,4.27,4.18,4.27,4.17,4.38,0.865,12.5,,-,1.81,2.96,-16.2,-,6.0,1.44
Chapmans Ltd,CHP,0.021,-,0.016,0.021,-,-,-,0.021,0.02,0.025,0.011,-,,-,0.02,-,-1.7,-,0.7,50
Charter Pacific,CHF,0.062,-,0.059,0.07,729,0.062,0.06,0.062,0.057,0.076,0.04,-,,-,0.12,-,-9.1,-,0.5,8.77
  opt feb11,CHFO,0.003,-,0.003,0.009,-,-,-,0.003,0.003,0.013,0.003,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.075,0.1,0.074,0.075,133,0.075,0.075,0.075,0.074,0.115,0.02,-,,-,0.05,-,-19.36,-,0.5,7.14
Choiseul Investments   ,CHO,5.05,-5,5.05,5.14,23,5.05,5.05,5.14,5.05,5.20,3.53,22,f,0.99,5.30,4.36,21.7,23.3,5.0,1
Clime Capital,CAM,1.08,2.5,1.06,1.105,200,1.105,1.08,1.105,1.055,1.145,0.55,2,f,0.92,1.37,1.85,1.84,58.7,-1.0,-0.92
Clime Invest,CIW,0.45,4,0.45,0.50,284,0.45,0.45,0.45,0.41,0.49,0.166,0.35,f,-,0.40,0.78,-5.8,-,4.0,9.76
Contango Capital,CCQ,0.82,-6,0.82,0.88,26,0.82,0.82,0.88,0.81,1.55,0.514,2,,-,1.66,2.44,-25.39,-,0.5,0.61
Contango Microcap,CTN,1.00,-1,1.00,1.015,867,1.01,0.995,1.01,0.995,1.19,0.47,2,f,-,1.53,2.00,-43.1,-,0.5,0.5
Count Financial,COU,1.31,1,1.30,1.31,269,1.31,1.30,1.31,1.285,1.60,0.73,7,f,1.09,0.18,5.34,7.6,17.2,3.5,2.75
CS GP100 Aust Tr unt,CSJ,0.97,-,0.99,1.00,-,-,-,0.97,0.97,1.05,0.925,2.35,,-,0.99,2.42,-10.5,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.905,-,0.90,0.915,-,-,-,0.905,0.905,0.98,0.87,2.66,,-,0.90,2.94,-8.24,-,-,-
Diversa Ltd,DVA,0.15,-,0.11,0.14,-,-,-,0.15,0.15,0.19,0.01,-,,-,0.05,-,-4.9,-,-,-
Diversified United,DUI,3.20,-2,3.19,3.20,80,3.25,3.20,3.25,3.20,3.25,1.945,13,f,-,3.24,4.06,-2.5,-,-2.0,-0.62
Djerriwarrh Invest,DJW,4.56,-,4.56,4.64,82,4.65,4.56,4.65,4.55,4.65,2.95,26,f,-,3.94,5.70,-6.85,-,1.0,0.22
DKN Financial Grp,DKN,0.70,-,0.70,0.80,-,-,-,0.70,0.70,0.78,0.30,2,f,-,0.07,2.86,-8.28,-,-,-
Emerging Leaders,ELI,0.965,4,0.94,0.965,500,0.965,0.94,0.965,0.925,0.965,0.45,3.75,f,-,1.10,3.89,-17.75,-,6.5,7.22
Energy Ventures,EVE,0.051,-,0.051,0.055,200,0.051,0.051,0.051,0.051,0.095,0.009,-,,-,0.09,-,-1.6,-,-,-
Equities & Freehldgss,EQF,0.25,-,0.25,0.28,409,0.25,0.24,0.27,0.24,0.30,0.02,-,,-,0.19,-,-26.4,-,-2.0,-7.41
Everest Financial,EFG,0.055,-,0.055,0.056,8,0.055,0.055,0.055,0.055,0.091,0.048,-,,-,0.09,-,-69.97,-,-,-
Fat Prophets,FAT,0.925,-,0.925,0.935,-,-,-,0.925,0.925,0.945,0.525,2.75,,-,1.15,2.97,-7.2,-,-,-
Fiducian Portfolio,FPS,1.55,-,1.50,1.55,-,-,-,1.55,1.55,1.75,0.912,6.75,f,1.49,0.31,4.35,10.09,15.4,-,-
Fox Invest Ltd,FXI,0.60,-,0.60,0.63,-,-,-,0.60,0.60,0.67,0.425,-,,-,0.66,-,-39,-,-,-
FSA Grp Ltd,FSA,0.41,-,0.405,0.42,-,-,-,0.44,0.41,0.465,0.175,-,,-,0.24,-,7.66,5.4,-,-
Global Masters Fund,GFL,0.69,-,0.69,0.77,-,-,-,0.70,0.69,0.855,0.60,-,,-,0.88,-,-0.52,-,-,-
Global Min,GMI,1.215,1.5,1.20,1.22,1001,1.22,1.20,1.22,1.18,1.23,0.67,6,,-,1.36,4.94,-34.05,-,4.5,3.85
Global Resource,GRF,1.64,-,1.64,1.66,-,-,-,1.64,1.64,1.66,1.60,-,,-,-,-,-,-,-,-
Grandbridge Ltd,GBA,0.12,-1.5,0.10,0.155,300,0.125,0.12,0.135,0.12,0.23,0.02,-,,-,0.09,-,-0.39,-,-1.5,-11.11
Hastings High Yld unt,HHY,1.35,-,1.315,1.35,339,1.35,1.345,1.35,1.30,1.43,0.85,17.01,,0.73,1.87,12.60,12.4,10.9,5.0,3.85
HFA Accelerator Plus,HAP,0.28,-,0.28,0.29,50,0.28,0.28,0.28,0.28,0.33,0.068,1.5,,-,0.44,5.36,-79.25,-,-,-
Hillcrest Litigat,HLS,0.085,-,0.081,0.11,-,-,-,0.085,0.085,0.11,0.052,-,,-,0.09,-,2.59,3.3,-,-
Hunter Hall Global,HHV,0.84,-,0.83,0.84,1097,0.85,0.825,0.85,0.825,0.855,0.48,-,,-,1.05,-,-17.56,-,1.5,1.82
Hyperion Flagship,HIP,1.49,-,1.49,1.89,-,-,-,1.49,1.49,1.50,1.00,8.5,f,-,1.51,5.70,-2.42,-,-,-
IFC Capital Ltd,IFC,0.07,-,0.07,0.10,-,-,-,0.07,0.07,0.10,0.02,-,,-,0.10,-,-10.9,-,-,-
IMF (Aust) Ltd,IMF,1.93,2,1.91,1.94,107,1.94,1.92,1.95,1.84,1.98,0.815,15,f,1.16,0.27,7.77,17.35,11.1,9.0,4.89
India Equities Fund,INE,0.47,-,0.48,0.49,-,-,-,0.47,0.465,0.597,0.222,-,,-,0.70,-,-16.95,-,-2.0,-4.08
  opt aug10,INEO,0.12,0.5,0.115,0.125,285,0.12,0.12,0.12,0.11,0.18,0.085,-,,-,-,-,-,-,1.0,9.09
ING Private Equity,IPE,0.30,-,0.29,0.31,1231,0.30,0.30,0.30,0.29,0.325,0.154,5.4,,-,0.47,18.00,-20.18,-,1.5,5.26
Integrated Res,IRG,0.012,-,0.01,0.012,-,-,-,0.012,0.011,0.029,0.002,-,,-,-,-,-0.17,-,0.2,20
Investorfirst Ltd,INQ,0.11,-,0.105,0.115,550,0.11,0.11,0.11,0.105,0.15,0.05,-,,-,0.04,-,-1.23,-,-,-
Ipernica Ltd,IPR,0.155,-0.5,0.155,0.16,500,0.16,0.155,0.165,0.155,0.18,0.043,1,,-,0.05,6.45,-1.56,-,-1.5,-8.82
Ironbark Capital,IBC,0.47,1,0.46,0.47,50,0.47,0.47,0.47,0.46,0.50,0.35,2.5,f,-,0.53,5.32,-2.5,-,1.0,2.17
K2 Asset Mgmt,KAM,0.79,-,0.775,0.825,217,0.79,0.775,0.79,0.775,0.82,0.10,-,,-,0.03,-,0.96,82.3,-,-
Katana Capital,KAT,0.73,-,0.73,0.79,-,-,-,0.73,0.73,0.80,0.35,0.5,f,-,0.98,0.68,-18.53,-,4.5,6.57
Keybridge Capital,KBC,0.098,0.2,0.098,0.099,2457,0.099,0.097,0.099,0.096,0.24,0.063,7.6,,-,0.62,77.55,-75.05,-,0.2,2.08
London City Equities,LCE,0.44,-,0.36,-,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,-,-
Luminus Systems,LSL,0.012,-,0.013,0.02,-,-,-,0.012,0.012,0.03,0.005,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.215,-,1.175,1.20,-,-,-,1.215,1.215,1.28,1.08,-,,-,1.30,-,-4.23,-,2.5,2.1
Magellan Fin Grp,MFG,0.91,-,0.87,0.91,132,0.91,0.91,0.92,0.87,0.92,0.32,-,,-,0.66,-,-8.5,-,5.0,5.81
  opt jun11,MFGOB,0.105,-,0.035,-,-,-,-,0.105,0.105,0.105,0.105,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.07,-,0.056,-,-,-,-,0.07,0.07,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.64,0.5,0.635,0.645,1897,0.64,0.63,0.64,0.62,0.64,0.40,-,,-,0.75,-,-3.96,-,1.5,2.4
MAX Tr unt,MXQ,0.07,-,0.056,0.07,-,-,-,0.07,0.07,0.09,0.002,1.86,,-,0.22,26.57,-45.1,-,-,-
Milton Corp,MLT,18.05,-24,18.06,18.29,55,18.29,18.05,18.29,18.05,18.29,12.00,78,f,0.74,17.82,4.32,57.7,31.3,-14.0,-0.77
Mirrabooka Invest,MIR,2.11,-,2.11,2.14,44,2.11,2.11,2.15,2.10,2.15,1.14,10,f,-,1.82,4.74,-5.44,-,1.0,0.48
MMC Contrarian,MMA,0.465,1,0.455,0.465,3,0.465,0.465,0.465,0.45,0.505,0.34,-,,-,5.68,-,-2.7,-,1.5,3.33
Money3 Corp,MNY,0.50,-,0.52,0.60,-,-,-,0.50,0.50,0.50,0.30,3.3,f,1.06,0.28,6.60,3.51,14.2,-,-
Multi Channel,MUT,0.004,-,0.004,0.005,30000,0.004,0.004,0.005,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-20
Murchison Hldgs,MCH,0.70,-,0.55,0.70,-,-,-,0.70,0.70,1.05,0.52,-,,-,1.34,-,9.67,7.2,-,-
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.20,0.22,5,0.20,0.20,0.20,0.20,0.289,0.144,-,,-,0.05,-,-20.48,-,-,-
Oncard Intl,ONC,0.165,1,0.16,0.17,490,0.165,0.16,0.165,0.155,0.24,0.081,-,,-,-,-,2.8,5.9,0.5,3.13
Orchid Capital,ORC,0.025,-,0.025,0.045,-,-,-,0.03,0.025,0.03,0.003,-,,-,0.01,-,-0.51,-,-0.5,-16.67
  opt feb12,ORCOA,0.004,-,0.005,0.012,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.52,3.5,0.515,0.64,200,0.52,0.52,0.52,0.485,0.64,0.345,0.5,,-,1.48,0.96,-67.3,-,3.5,7.22
Over Fifty Grp,OFG,0.715,-,0.715,0.725,7,0.715,0.715,0.72,0.705,1.09,0.26,3,,-,0.43,4.20,-21.34,-,1.5,2.14
Ozgrowth Ltd,OZG,0.175,-,0.17,0.175,100,0.175,0.175,0.175,0.175,0.175,0.09,0.2,,-,0.23,1.14,-0.95,-,-,-
Peters MacGregor,PET,0.65,-,0.65,0.68,-,-,-,0.65,0.65,0.68,0.455,1.5,,-,0.90,2.31,-12.77,-,-,-
Plan B Grp Hld,PLB,0.78,2,0.76,0.78,59,0.78,0.78,0.78,0.76,0.82,0.45,2.3,f,0.56,0.06,2.95,1.28,60.9,2.0,2.63
Platinum Capital,PMC,1.70,3,1.67,1.70,445,1.70,1.67,1.70,1.67,1.85,1.12,10,f,1.47,1.32,5.88,14.74,11.5,-,-
Premium Investors,PRV,0.715,-,0.69,0.715,-,-,-,0.715,0.70,0.93,0.41,3.5,f,-,0.88,4.90,-17.65,-,0.5,0.7
Prime Financial,PFG,0.235,-,0.22,0.235,-,-,-,0.235,0.235,0.25,0.065,1.4,,0.57,0.14,5.96,0.8,29.4,-,-
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.10,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.14,-,0.095,0.098,-,-,-,0.14,0.14,0.145,0.08,-,,-,0.20,-,8.7,1.6,-,-
  opt jun10,QSTOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,0.08,0.105,-,-,-,0.08,0.08,0.153,0.05,-,,-,0.15,-,1.2,6.7,-,-
  def,QSSN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
RIMCapital Ltd,RMC,0.032,-,0.032,0.038,-,-,-,0.032,0.032,0.25,0.03,-,,-,0.03,-,-10.88,-,-,-
Robe Aust Ltd,ROB,0.01,-0.2,0.011,0.013,1000,0.01,0.01,0.012,0.01,0.06,0.01,0.25,,-,-,25.00,-24.86,-,-0.1,-9.09
Souls Private Equity,SOE,0.11,0.5,0.105,0.11,220,0.11,0.11,0.11,0.10,0.11,0.068,-,,-,0.19,-,-3.79,-,1.0,10
Strategic Pooled,SPD,0.11,-,0.12,0.145,-,-,-,0.11,0.11,0.21,0.10,-,,-,0.15,-,-2.88,-,-,-
Sunvest Corp,SVS,0.275,-,0.235,0.27,-,-,-,0.275,0.275,0.75,0.15,-,,-,0.44,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.94,9,3.90,3.97,24,3.94,3.94,3.94,3.85,4.09,2.52,21,f,0.15,4.00,5.33,3.12,126.3,9.0,2.34
Tag Pacific Ltd,TAG,0.23,-,0.23,0.24,-,-,-,0.23,0.23,0.27,0.12,0.75,f,2.27,0.32,3.26,1.7,13.5,0.5,2.22
Templeton Global,TGG,0.85,1,0.84,0.85,116,0.85,0.85,0.86,0.83,0.885,0.63,-,,-,0.98,-,-13.7,-,-1.0,-1.16
Thinksmart Ltd,TSM,0.905,1.5,0.90,0.915,34,0.905,0.90,0.905,0.89,0.96,0.10,3,f,1.21,0.09,3.31,3.64,24.9,5.5,6.47
Tidewater Invest,TDI,0.32,-,0.29,0.32,24,0.32,0.32,0.32,0.32,0.32,0.14,-,,-,0.19,-,-19.9,-,-,-
Tooth & Co,TTH,0.011,-,0.011,0.03,-,-,-,0.011,0.011,0.03,0.01,-,,-,-,-,0.66,1.7,-,-
Tranzact Fin Service,TFS,0.15,-,0.15,0.175,-,-,-,0.15,0.15,0.215,0.12,0.35,f,4.57,0.07,2.33,1.6,9.4,-,-
  opt apr10,TFSO,0.018,-,0.001,0.01,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.425,-,0.425,0.46,-,-,-,0.425,0.425,0.455,0.168,-,,-,0.57,-,-32.9,-,-,-
Van Eyk Three Pillar,VTP,0.925,0.5,0.92,0.935,629,0.93,0.925,0.93,0.915,0.94,0.585,2.5,f,-,1.05,2.70,-14.6,-,1.5,1.65
Verus Invest,VIL,0.034,-0.1,0.034,0.035,338602,0.036,0.033,0.038,0.028,0.04,0.001,-,,-,-,-,-0.55,-,1.1,47.83
  opt jun10,VILO,0.007,-0.1,0.007,0.008,126770,0.008,0.006,0.01,0.006,0.012,0.001,-,,-,-,-,-,-,-,-
Vesture Ltd,VES,0.027,-,0.027,0.029,50,0.027,0.027,0.027,0.027,0.027,0.006,-,,-,-0.03,-,-13.17,-,-,-
Wallace Absolute,WAB,0.041,-,0.041,0.047,-,-,-,0.041,0.041,0.16,0.038,-,,-,0.06,-,-70.45,-,0.1,2.5
WAM Active Ltd,WAA,1.005,-,1.02,1.06,-,-,-,1.01,1.005,1.05,0.61,2,f,2.08,1.25,1.99,4.16,24.2,-0.5,-0.5
WAM Capital Ltd,WAM,1.295,0.5,1.29,1.295,62,1.295,1.295,1.295,1.265,1.355,0.71,4,f,-,1.65,3.09,-3.9,-,1.5,1.17
Westoz Inv Ltd,WIC,1.10,-,1.105,1.15,-,-,-,1.10,1.10,1.20,1.00,-,,-,-,-,-,-,-4.0,-3.51
  opt jun12,WICO,0.155,-,0.15,0.18,-,-,-,0.155,0.155,0.25,0.15,-,,-,-,-,-,-,-,-
Whitefield Ltd,WHF,3.35,2,3.32,3.36,68,3.35,3.35,3.35,3.33,3.63,1.95,17,f,0.30,3.54,5.07,5.09,65.8,1.0,0.3
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-
Wilson Invest,WIL,0.755,0.5,0.75,0.755,155,0.755,0.75,0.755,0.73,0.805,0.405,4,f,0.40,0.95,5.30,1.61,46.9,2.5,3.42
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.46,-,2.46,2.48,-,-,-,2.47,2.46,2.811,2.102,10,f,1.47,3.23,4.07,14.66,16.8,-,-
Guinness Peat cdi,GPG,0.675,0.5,0.675,0.69,2933,0.68,0.675,0.68,0.665,0.773,0.359,2.1,,-,0.86,3.11,-4.04,-,0.5,0.75
Soul Pattinson,SOL,13.58,3,13.51,13.58,55,13.60,13.53,13.60,13.43,14.035,7.018,32,f,14.57,10.91,2.36,466.25,2.9,23.0,1.72
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.17,-,1.18,1.22,-,-,-,1.175,1.16,1.40,0.37,4,f,1.23,0.27,3.42,4.9,23.9,-0.5,-0.43
BT Invest Mngmnt,BTT,3.06,-3,3.06,3.09,122,3.06,3.04,3.09,2.98,3.34,1.02,7.9,f,1.01,0.22,2.58,7.95,38.5,7.0,2.34
CI Res Ltd,CII,0.90,-,0.80,0.92,-,-,-,0.90,0.90,1.05,0.70,-,,-,0.44,-,24.19,3.7,-,-
CVC Ltd,CVC,0.78,-,0.78,0.82,-,-,-,0.79,0.78,0.82,0.33,3,,-,1.11,3.85,-44.52,-,-,-
Eircom Hldgs Ltd,ERC,0.545,-,-,-,-,-,-,0.545,0.545,0.775,0.216,-,,-,-3.93,-,-884.2,-,-,-
Equity Tr,EQT,18.00,-,18.00,18.75,-,-,-,18.01,18.00,19.50,11.90,110,f,0.90,2.66,6.11,98.45,18.3,-,-
Euroz Ltd,EZL,1.60,-4,1.465,1.60,16,1.64,1.60,1.64,1.46,1.69,0.50,7.5,f,1.08,-,4.69,8.07,19.8,14.0,9.59
  opt mar14,EZLO,0.78,2,0.78,0.88,2,0.78,0.78,0.78,0.76,0.91,0.029,-,,-,-,-,-,-,2.0,2.63
Henderson Grp cdi 1:1,HGG,2.27,1,2.26,2.30,6826,2.28,2.26,2.31,2.25,2.67,1.165,12.15,,-,-0.22,5.35,-0.17,-,-,-
