FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5305.5 at 2015-11-20T16:37:05. Report at Friday, November 20, 2015. Processed Saturday at 2015-11-21T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.007,-,.007,.008,4000,.007,.007,.007,.007,.013,.003,-,,-,-,-,-.19,-,-,Stdy,,
  opt aug16,ABVO,.003,-,-,.003,-,-,-,.003,.003,.005,.002,-,,-,-,-,-,-,-,Stdy,,
ARB Corp,ARB,15.32,-6,15.30,15.33,802,15.50,15.28,15.50,14.26,15.50,10.49,29.00,f,1.99,2.61,1.89,57.80,26.5,+65,+4.43,,
Authorised Invest,AIY,-,-,.012,.02,-,-,-,.01,.01,.032,.008,-,,-,.01,-,-.34,-,-,Stdy,,
DataDot Tech,DDT,.029,+.8,.026,.029,279356,.033,.022,.033,.021,.037,.012,-,,-,.01,-,-.12,-,+.8,+38.10,,
Orbital Corp,OEC,.65,+4,.65,.68,980,.65,.63,.65,.605,.77,.30,-,,-,.33,-,-10.10,-,+4.5,+7.44,,
PWR Hldgs,PWH,2.60,-3,2.58,2.60,12910,2.61,2.55,2.95,2.51,2.95,2.51,-,,-,-,-,-,-,-,Stdy,,
Schaffer Corp,SFC,4.60,-,4.66,4.70,-,-,-,4.60,4.55,5.59,4.46,25.00,f,1.01,4.77,5.43,25.20,18.3,+5,+1.10,,
Sprintex,SIX,-,-,.001,.002,-,-,-,.003,.003,.007,.001,-,,-,-,-,-.32,-,-,Stdy,,
VMoto,VMT,.26,-2,.26,.27,3283,.27,.26,.28,.245,.55,.23,-,,-,.17,-,.86,30.2,+1.5,+6.12,,
Consumer Durables & Apparel,,
Atlas Pearls,ATP,.03,-,.031,.033,2309,.031,.03,.036,.03,.10,.03,-,,-,5.60,-,-2.40,-,-.1,-3.23,,
Audio Pixels,AKP,10.00,-100,10.00,10.60,114,10.70,10.00,11.20,9.31,14.30,6.65,-,,-,-.01,-,-2.94,-,+50,+5.26,,
Billabong Int'l,BBG,.685,-2.5,.685,.69,13402,.705,.685,.72,.675,.77,.51,-,,-,.12,-,.42,163.1,-2.5,-3.52,,
Coats Grp PLC,CGW,.54,+1,.51,.55,55223,.54,.53,.60,.53,.64,.37,-,,-,-,-,-4.25,-,-7,-11.48,,
Fantastic Hldgs,FAN,2.39,+3,2.34,2.40,62,2.39,2.35,2.40,2.32,2.43,1.605,11.00,f,1.16,.99,4.60,12.79,18.7,+6,+2.58,,
Fleetwood Corp,FWD,1.41,-1,1.41,1.47,385,1.465,1.405,1.50,1.405,2.20,1.10,2.00,f,.15,2.41,1.42,.30,470.0,-6.5,-4.41,,
Gale Pacific,GAP,.31,+1,.305,.31,4344,.31,.30,.31,.285,.31,.165,2.35,,.74,.24,7.58,1.74,17.8,+1.5,+5.08,,
Gazal Corp,GZL,2.55,+5,2.50,2.70,203,2.55,2.50,2.55,2.40,2.90,2.31,14.00,f,3.85,1.55,5.49,53.90,4.7,+15,+6.25,,
GLG Corp,GLE,-,-,.23,.35,-,-,-,.24,.24,.26,.15,-,,-,.98,-,5.53,-,-,Stdy,,
Globe Int'l,GLB,1.50,-,1.55,1.76,-,-,-,1.505,1.50,1.80,.70,7.00,f,1.28,.75,4.67,8.97,16.7,-10,-6.25,,
GUD Hldgs,GUD,7.52,+5,7.49,7.53,6583,7.58,7.42,7.58,6.90,10.18,6.63,42.00,f,1.10,2.21,5.59,46.00,16.3,+49,+6.97,,
Kresta Hldgs,KRS,.145,-,.145,.175,-,-,-,.15,.15,.28,.13,-,f,-,.11,-,-2.66,-,-.5,-3.33,,
McPherson's,MCP,.75,+1.5,.745,.75,472,.76,.73,.825,.635,1.26,.51,8.00,f,1.15,-.15,10.67,9.20,8.2,+9,+13.64,,
