Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4264.9 at 16:46 2/7/2010  Report at 19:06 Friday 2/7/2010. Processed 19:29 Friday 2/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Victoria Pet,VPE,0.26,0.5,0.255,0.265,4010,0.26,0.255,0.26,0.24,0.415,0.23,-,,-,-,-,0.19,136.8,0.5,1.96,
Wasabi Energy Ltd,WAS,0.014,0.1,0.013,0.014,267085,0.014,0.012,0.014,0.011,0.028,0.009,-,,-,-,-,-0.4,-,0.3,27.27,
Westralian Gas & Pwr,WGP,0.014,-,0.014,0.016,-,-,-,0.017,0.013,0.043,0.013,-,,-,-,-,-2.37,-,-0.3,-17.65,
  opt oct11,WGPOA,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.01,0.002,-,,-,-,-,-,-,-,-,
Westside Corp,WCL,0.44,-,0.44,0.445,938,0.45,0.44,0.48,0.425,0.72,0.295,-,,-,-,-,-3.4,-,-2.0,-4.35,
Whinnen Res,WWW,0.05,-,0.052,0.08,-,-,-,0.052,0.05,0.17,0.039,-,,-,-,-,-3.27,-,-2.0,-28.57,
  opt apr13,WWWO,0.021,-,0.016,-,-,-,-,0.021,0.021,0.03,0.015,-,,-,-,-,-,-,-,-,
White Canyon Uranium,WCU,0.08,-,0.073,0.095,297,0.08,0.079,0.094,0.07,0.35,0.07,-,,-,-,-,-0.93,-,-0.7,-8.05,
Whitehaven Coal,WHC,4.52,-14,4.50,4.54,19352,4.78,4.44,5.01,4.38,6.05,2.88,8.8,f,3.22,2.09,1.95,28.3,16.0,-50.0,-9.96,
WHL Energy Ltd,WHN,0.018,-,0.019,0.02,-,-,-,0.022,0.017,0.125,0.017,-,,-,0.03,-,-0.59,-,-0.4,-18.18,
Wildhorse Energy,WHE,0.21,-0.5,0.21,0.225,1879,0.215,0.21,0.23,0.205,0.70,0.205,-,,-,-,-,-10.3,-,-2.0,-8.7,
Woodside Pet,WPL,41.00,-103,40.89,41.08,31343,41.77,40.64,43.85,40.64,53.869,38.795,110,f,2.35,-,2.68,259,15.8,-228.0,-5.27,
Yellow Rock,YRR,0.02,-,0.018,0.019,-,-,-,0.02,0.017,0.091,0.017,-,,-,-,-,-15.3,-,0.3,17.65,
  opt sep12,YRROA,0.005,-,0.003,0.007,-,-,-,0.005,0.005,0.025,0.005,-,,-,-,-,-,-,-,-,
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,20.86,-22,20.85,20.88,93077,21.33,20.75,22.75,20.75,26.23,15.68,108,f,1.34,9.99,5.18,144.8,14.4,-161.0,-7.17,
Bank of Qld,BOQ,10.07,-13,10.07,10.08,5145,10.37,10.02,11.05,10.02,13.49,8.699,52,f,1.78,7.20,5.16,92.4,10.9,-95.0,-8.62,
Bendigo & Adelaide,BEN,8.07,-3,8.02,8.11,5375,8.17,8.00,8.56,7.98,10.48,6.425,43,f,0.83,5.16,5.33,35.53,22.7,-39.0,-4.61,
CL Asset Hldgs,CLS,0.65,-,0.65,0.70,-,-,-,0.85,0.65,1.20,0.61,-,,-,4.32,-,-66.35,-,-20.0,-23.53,
C'wlth Bank  of Aust ,CBA,47.73,26,47.71,47.74,57699,48.13,47.05,50.70,47.05,60.00,36.20,235,f,1.41,-,4.92,330.4,14.4,-227.0,-4.54,
Firstfolio Ltd,FFF,0.053,-,0.051,0.053,-,-,-,0.053,0.052,0.089,0.026,-,,-,-0.05,-,1.13,4.7,0.1,1.92,
Homeloans Ltd,HOM,0.70,-,0.58,0.70,-,-,-,0.70,0.70,0.84,0.45,9,f,1.02,0.52,12.86,9.16,7.6,-,-,
Mortgage Choice,MOC,1.10,-2.5,1.07,1.12,125,1.105,1.10,1.16,1.09,1.40,0.97,11,f,2.16,0.56,10.00,23.8,4.6,-7.5,-6.38,
Mystate Ltd,MYS,3.15,-,3.12,3.19,116,3.15,3.15,3.15,3.12,3.75,2.60,20,f,0.70,2.17,6.35,13.9,22.7,-,-,
National Aust Bank,NAB,23.06,3,22.96,23.07,49374,23.35,22.88,24.02,22.71,32.37,21.53,147,f,1.36,12.41,6.37,199.3,11.6,-74.0,-3.11,
RHG Ltd,RHG,0.61,-0.5,0.61,0.62,1588,0.615,0.61,0.635,0.59,0.75,0.45,-,,-,0.84,-,29.5,2.1,-2.5,-3.94,
Rock Bld perm.,ROK,2.45,-,2.43,2.49,-,-,-,2.54,2.43,3.10,2.37,14.5,f,1.33,1.98,5.92,19.3,12.7,2.0,0.82,
Westpac Banking,WBC,20.96,15,20.94,20.99,108289,21.39,20.82,21.93,20.60,28.43,18.76,125,f,1.11,8.42,5.96,138.5,15.1,-79.0,-3.63,
Wide Bay Aust Ltd,WBB,10.15,12,10.05,10.38,241,10.16,10.03,10.45,10.00,11.26,6.76,62,f,0.98,3.62,6.11,60.89,16.7,-23.0,-2.22,
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Diversified Financials - Other Diversified Financial Services,,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.12,-,0.11,0.15,-,-,-,0.12,0.081,0.275,0.07,-,,-,-,-,-,-,4.5,60,
Aberdeen Leaders,ALR,1.22,-1.5,1.22,1.255,197,1.24,1.22,1.345,1.22,1.47,1.17,9.5,f,0.81,1.21,7.79,7.67,15.9,-8.0,-6.15,
Adelaide Managed unt,AYT,1.36,2.5,1.36,1.39,50,1.36,1.36,1.545,1.335,1.565,1.10,16.02,,0.43,1.79,11.78,6.83,19.9,-16.5,-10.82,
Amcil Ltd,AMH,0.62,-1,0.605,0.63,1354,0.62,0.62,0.64,0.62,0.72,0.54,2,,-,0.71,3.23,-1.14,-,-2.0,-3.13,
AMP Capital China unt,AGF,0.70,-4,0.70,0.725,3255,0.725,0.70,0.755,0.70,1.265,0.675,8.47,,1.18,0.99,12.10,10.02,7.0,-6.5,-8.5,
Asian Masters Fund,AUF,1.05,-,1.05,1.07,652,1.05,1.05,1.05,1.05,1.06,0.97,1,f,-,1.00,0.95,-1.19,-,-,-,
Aurora Global Tr unt,AIB,1.10,-,1.08,1.22,-,-,-,1.125,1.10,7.50,0.977,23.5,,-,1.20,21.36,-5.76,-,-2.5,-2.22,
AUS Gov Index Fund,AQF,1.61,-,1.51,-,-,-,-,1.61,1.61,1.72,1.61,-,f,-,-,-,-,-,-,-,
Aust Leaders,ALF,1.085,-,1.085,1.12,-,-,-,1.11,1.085,1.265,1.005,7,f,7.66,1.37,6.45,53.65,2.0,-0.5,-0.46,
  opt nov10,ALFO,0.005,-,0.005,0.01,-,-,-,0.01,0.005,0.10,0.003,-,,-,-,-,-,-,-0.5,-50,
Aust United Invest,AUI,6.74,4,6.70,6.74,15,6.74,6.74,6.83,6.70,7.90,5.80,25,f,0.75,7.49,3.71,18.7,36.0,-8.0,-1.17,
Bentley Capital,BEL,0.22,-,0.225,0.235,-,-,-,0.235,0.22,0.329,0.22,1,f,10.62,0.45,4.55,10.62,2.1,-1.0,-4.35,
BKI Invest Ltd,BKI,1.13,-1,1.125,1.15,1750,1.15,1.12,1.155,1.12,1.325,1.026,5.5,f,1.18,1.45,4.87,6.47,17.5,-3.0,-2.59,
Carlton Invest,CIN,16.50,-,15.10,16.50,-,-,-,16.55,16.30,18.95,14.36,67,f,0.94,21.78,4.06,63,26.2,-5.0,-0.3,
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-,
Century Aust,CYA,0.76,0.5,0.755,0.80,1319,0.78,0.76,0.805,0.755,0.91,0.75,3.5,f,-,1.02,4.61,-7.74,-,-5.0,-6.17,
Challenger FSG Ltd,CGF,3.44,3,3.36,3.48,18229,3.48,3.39,3.74,3.29,4.50,2.04,13.5,,2.61,3.36,3.92,35.2,9.8,-16.0,-4.44,
Choiseul Investments   ,CHO,4.60,15,4.41,4.60,90,4.60,4.41,4.60,4.41,5.28,4.28,21,f,0.78,5.42,4.57,16.4,28.0,14.0,3.14,
Clime Invest,CIW,0.42,-,0.41,0.42,-,-,-,0.43,0.41,0.50,0.322,1,f,5.00,0.44,2.38,5,8.4,-1.0,-2.33,
Contango Microcap,CTN,0.745,-,0.74,0.745,65,0.745,0.745,0.78,0.735,1.19,0.735,2,f,21.00,1.40,2.68,42,1.8,-3.5,-4.49,
Count Financial,COU,1.14,1,1.11,1.145,626,1.15,1.115,1.165,1.115,1.60,1.04,7,f,1.52,0.22,6.14,10.64,10.7,-2.5,-2.15,
CS GP100 Aust Tr unt,CSJ,0.97,-0.5,0.97,0.99,450,0.975,0.97,0.975,0.97,1.05,0.925,2.62,,-,0.97,2.70,-3.19,-,-0.5,-0.51,
Cs100 Emrg Mkt Infra unt,CSU,0.905,-,0.905,0.92,1000,0.905,0.905,0.91,0.905,0.94,0.875,2.67,,-,0.91,2.95,-5.7,-,-0.5,-0.55,
Diversified United,DUI,2.80,-5,2.77,2.80,317,2.85,2.80,2.96,2.80,3.53,2.58,13,f,0.34,3.29,4.64,4.4,63.6,-16.0,-5.41,
Djerriwarrh Invest,DJW,4.04,4,3.98,4.04,730,4.07,3.94,4.18,3.88,4.85,3.72,26,f,-,3.85,6.44,-14.11,-,-9.0,-2.18,
DKN Financial Grp,DKN,0.56,-,0.56,0.69,101,0.56,0.56,0.60,0.505,0.85,0.39,4,,1.23,0.07,7.14,4.91,11.4,1.0,1.82,
Emerging Leaders,ELI,0.72,-,0.72,0.745,-,-,-,0.765,0.72,0.965,0.70,3.75,f,7.17,1.12,5.21,26.88,2.7,-4.5,-5.88,
Fat Prophets,FAT,0.88,-2.5,0.81,0.87,200,0.88,0.88,1.005,0.81,1.005,0.74,3,f,-,1.17,3.41,-4.28,-,6.0,7.32,
Global Masters Fund,GFL,0.89,-,0.83,0.89,-,-,-,0.89,0.825,0.905,0.685,-,,-,1.01,-,-1.04,-,8.0,9.88,
Global Resource,GRF,1.60,-,1.60,1.70,62,1.60,1.60,1.60,1.60,1.73,1.57,0.5,f,-,1.58,0.31,-0.36,-,-3.0,-1.84,
Hunter Hall Global,HHV,0.74,-0.5,0.74,0.75,1700,0.75,0.74,0.75,0.72,0.86,0.695,-,,-,1.03,-,18.37,4.0,0.5,0.68,
Hyperion Flagship,HIP,1.35,-5,1.36,1.50,15,1.40,1.35,1.40,1.35,1.52,1.25,8.5,f,-,1.57,6.30,-0.54,-,-5.0,-3.57,
India Equities Fund,INE,0.625,1,0.625,0.63,1616,0.63,0.615,0.635,0.61,0.64,0.40,-,,-,0.76,-,-1.95,-,0.5,0.81,
  opt aug10,INEO,0.215,0.5,0.205,0.22,2984,0.215,0.21,0.215,0.205,0.24,0.05,-,,-,-,-,-,-,1.0,4.88,
ING Private Equity,IPE,0.24,-,0.24,0.245,-,-,-,0.25,0.24,0.315,0.17,-,,-,0.47,-,-3.49,-,-,-,
Ironbark Capital,IBC,0.43,0.5,0.43,0.44,114,0.43,0.43,0.44,0.425,0.50,0.38,2.5,f,3.07,0.54,5.81,7.68,5.6,-1.5,-3.37,
Magellan Flagship,MFF,0.61,0.5,0.605,0.61,1976,0.61,0.605,0.635,0.605,0.69,0.495,-,,-,0.79,-,3.04,20.1,-2.5,-3.94,
Milton Corp,MLT,15.84,8,15.81,15.85,108,15.85,15.78,16.50,15.75,19.40,14.25,70,f,0.64,18.37,4.42,44.7,35.4,-66.0,-4,
Mirrabooka Invest,MIR,1.62,-3,1.61,1.70,324,1.67,1.62,1.72,1.62,2.28,1.52,10,f,-,1.86,6.17,-6.9,-,-10.0,-5.81,
Orchid Capital,ORC,0.038,-,0.023,0.07,-,-,-,0.038,0.038,0.045,0.006,-,,-,0.01,-,0.69,5.5,-,-,
  opt feb12,ORCOA,0.015,-,0.005,0.03,-,-,-,0.015,0.015,0.015,0.001,-,,-,-,-,-,-,-,-,
Ozgrowth Ltd,OZG,0.155,-0.5,0.145,0.16,3000,0.16,0.15,0.16,0.15,0.175,0.14,0.3,f,20.67,0.25,1.94,6.2,2.5,-,-,
Peters MacGregor,PET,0.635,-1.5,0.635,0.65,164,0.64,0.635,0.65,0.635,0.70,0.51,-,,-,1.03,-,13.67,4.6,-,-,
Platinum Capital,PMC,1.495,8,1.45,1.495,398,1.495,1.425,1.495,1.415,1.85,1.36,10,f,1.96,1.35,6.69,19.55,7.6,0.5,0.34,
Premium Investors,PRV,0.70,-,0.70,0.72,848,0.70,0.70,0.72,0.695,0.93,0.65,3.5,f,3.01,0.95,5.00,10.55,6.6,-1.0,-1.41,
Sylvastate Ltd,SYL,3.40,-,3.26,3.40,-,-,-,3.40,3.40,4.09,2.95,21,f,0.41,3.59,6.18,8.56,39.7,-,-,
Templeton Global,TGG,0.78,2.5,0.76,0.775,453,0.78,0.75,0.78,0.74,0.885,0.715,-,,-,0.99,-,-2.8,-,1.0,1.3,
Van Eyk Three Pillar,VTP,0.80,-,0.80,0.83,780,0.80,0.80,0.825,0.80,0.955,0.74,2.5,f,7.56,1.00,3.13,18.9,4.2,-2.0,-2.44,
Wallace Absolute,WAB,0.06,-,0.06,0.061,720,0.06,0.06,0.063,0.057,0.073,0.023,-,,-,0.04,-,-37.93,-,0.1,1.69,
WAM Capital Ltd,WAM,1.15,-1.5,1.15,1.19,814,1.19,1.15,1.19,1.15,1.355,0.98,8,f,4.81,1.62,6.96,38.5,3.0,-4.0,-3.36,
Whitefield Ltd,WHF,2.90,-,2.90,3.00,32,2.90,2.90,3.00,2.90,3.63,2.48,17,f,0.09,3.55,5.86,1.54,188.3,-9.0,-3.01,
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-,
Wilson Invest,WIL,0.65,0.5,0.64,0.655,257,0.65,0.63,0.66,0.625,0.805,0.575,4.6,f,0.24,0.94,7.08,1.09,59.6,-1.0,-1.52,
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,,
ASF Grp Ltd,AFA,0.11,-0.5,0.105,0.11,250,0.11,0.11,0.125,0.105,0.43,0.075,-,,-,0.02,-,-1.19,-,-1.0,-8.33,
Bisan Ltd,BSN,0.036,-,0.03,0.039,-,-,-,0.036,0.036,0.05,0.03,-,,-,0.04,-,-2.07,-,-,-,
Charter Pacific,CHF,0.04,-,0.04,0.044,-,-,-,0.04,0.04,0.076,0.04,-,,-,0.13,-,-3.16,-,-,-,
  opt feb11,CHFO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
Gowing Bros Ltd,GOW,2.34,1,2.33,2.40,10,2.34,2.33,2.37,2.33,2.811,2.30,10,f,-,3.06,4.27,-15.94,-,-2.0,-0.85,
Grandbridge Ltd,GBA,0.17,-1,0.15,0.175,85,0.17,0.17,0.18,0.17,0.23,0.04,-,,-,0.27,-,11.7,1.5,-1.0,-5.56,
Guinness Peat cdi,GPG,0.54,1,0.53,0.54,238,0.54,0.53,0.55,0.515,0.682,0.468,1.66,,-,0.83,3.07,-4.03,-,0.5,0.93,
London City Equities,LCE,0.39,-,-,0.41,-,-,-,0.39,0.39,0.44,0.39,1,,-,0.54,2.56,-0.19,-,-,-,
Luminus Systems,LSL,0.008,-,0.005,0.008,-,-,-,0.008,0.008,0.023,0.008,-,,-,-0.01,-,-7.96,-,-,-,
Soul Pattinson,SOL,12.83,-9,12.80,12.90,110,12.90,12.80,13.26,12.67,15.38,10.011,33,f,3.76,11.11,2.57,124.07,10.3,-32.0,-2.43,
Sunvest Corp,SVS,0.275,-,0.275,0.445,-,-,-,0.275,0.275,0.28,0.23,-,,-,0.51,-,-3.56,-,-,-,
Tag Pacific Ltd,TAG,0.13,-,0.13,0.29,-,-,-,0.13,0.13,0.27,0.125,0.75,,4.80,0.33,5.77,3.6,3.6,0.5,4,
Tranzact Fin Service,TFS,0.15,-,0.15,0.20,-,-,-,0.15,0.15,0.215,0.12,0.6,f,2.73,0.07,4.00,1.64,9.1,-,-,
INDUSTRY: Diversified Financials - Specialized Finance,,,,,,,,,,,,,,,,,,,,,,
ASX Ltd,ASX,28.81,1,28.75,29.00,5021,29.25,28.60,29.79,28.30,37.77,28.30,163.6,f,1.10,3.19,5.68,180.6,16.0,-89.0,-3,
BBX Hldgs,BBX,0.01,-,0.01,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-,
Hillcrest Litigat,HLS,0.058,-,0.058,0.069,-,-,-,0.058,0.058,0.11,0.058,-,,-,0.08,-,1.26,4.6,-,-,
IMF (Aust) Ltd,IMF,1.44,0.5,1.44,1.47,2755,1.50,1.44,1.61,1.415,1.96,1.25,15,f,0.55,0.32,10.42,8.22,17.5,-16.5,-10.28,
Ipernica Ltd,IPR,0.09,1,0.086,0.09,860,0.09,0.086,0.09,0.079,0.18,0.06,-,,-,0.04,-,-2.93,-,0.2,2.27,
NSX Ltd,NSX,0.20,3,0.205,0.235,1200,0.20,0.20,0.20,0.165,0.26,0.165,-,,-,0.09,-,-4.95,-,-,-,
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,,
Advanced Share,ASW,0.51,-,0.50,0.535,-,-,-,0.51,0.49,0.51,0.23,2.75,f,1.15,0.11,5.39,3.16,16.1,2.0,4.08,
Alternative Invest unt,AIQ,1.04,-,1.015,1.05,-,-,-,1.06,1.03,1.45,0.91,47,,-,1.45,45.19,-44.5,-,0.5,0.48,
APN Prop Grp,APD,0.17,-,0.17,0.18,779,0.18,0.17,0.18,0.165,0.41,0.15,1.25,f,-,0.21,7.35,-17.88,-,0.5,3.03,
Argo Invest,ARG,5.79,8,5.72,5.79,1617,5.84,5.72,6.02,5.70,7.05,5.61,25,f,-,5.99,4.32,-11.1,-,-24.0,-3.98,
Aurora SAE ord unt,ABW,1.04,-,1.035,1.045,-,-,-,1.135,1.04,7.35,0.867,23,,-,1.20,22.12,-30.42,-,-9.5,-8.37,
Aurora Sandringham ,AOD,0.985,1,0.975,0.985,122,0.985,0.985,1.00,0.975,1.12,0.975,5.6,,-,1.02,5.69,-4.69,-,-1.0,-1.01,
Aust Ethical,AEF,23.10,60,22.00,22.75,9,23.10,22.50,23.20,22.50,37.00,20.00,182,f,0.76,8.11,7.88,139,16.6,-40.0,-1.7,
Aust Foundation,AFI,4.74,-,4.71,4.75,2721,4.79,4.70,4.79,4.66,5.41,4.26,21,f,0.43,4.98,4.43,8.93,53.1,1.0,0.21,
  new,AFIN,4.54,-,4.54,4.65,-,-,-,4.63,4.54,4.68,4.51,-,,-,-,-,-,-,-9.0,-1.94,
Austock Grp Ltd,ACK,0.15,-,0.14,0.20,-,-,-,0.155,0.15,0.33,0.14,-,,-,0.24,-,-6.58,-,1.0,7.14,
Bell Financial Grp,BFG,0.90,4.5,0.87,0.90,839,0.90,0.83,0.97,0.83,1.40,0.68,8,f,1.41,0.25,8.89,11.3,8.0,-3.0,-3.23,
Belmont Hldgs,BET,1.30,-,1.18,-,-,-,-,1.30,1.30,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-,
Blue Capital Ltd,BIV,0.021,-,0.021,0.027,28,0.021,0.021,0.021,0.021,0.031,0.013,-,,-,0.02,-,-1.23,-,-,-,
BT Invest Mngmnt,BTT,2.49,6,2.46,2.51,712,2.52,2.30,2.52,2.30,3.34,1.92,10.4,f,1.42,0.32,4.18,14.76,16.9,2.0,0.81,
Cadence Capital,CDM,0.74,-,0.66,0.74,-,-,-,0.74,0.70,0.88,0.55,4,f,6.58,1.13,5.41,26.3,2.8,4.0,5.71,
Chapmans Ltd,CHP,0.015,-,0.012,0.019,-,-,-,0.02,0.015,0.022,0.011,-,,-,0.02,-,-0.34,-,-0.5,-25,
China Century Capitl,CCY,0.056,-,0.056,0.059,44,0.056,0.056,0.057,0.056,0.115,0.041,-,,-,0.05,-,-17.6,-,-0.1,-1.75,
CI Res Ltd,CII,0.72,-,0.70,0.88,-,-,-,0.73,0.72,0.91,0.69,2,,4.09,0.47,2.78,8.18,8.8,1.0,1.41,
Clime Capital,CAM,1.02,-,0.97,1.02,-,-,-,1.02,0.96,1.145,0.74,4,f,12.60,1.39,3.92,50.38,2.0,2.0,2,
Contango Capital,CCQ,0.65,3,0.65,0.66,58,0.65,0.65,0.68,0.615,1.55,0.60,1,f,6.91,1.12,1.54,6.91,9.4,-3.0,-4.41,
CVC Ltd,CVC,0.80,-,0.80,0.82,-,-,-,0.81,0.78,0.82,0.53,2,f,-,1.23,2.50,-5.51,-,-,-,
Diversa Ltd,DVA,0.092,-,0.092,0.11,-,-,-,0.095,0.092,0.15,0.08,-,,-,0.02,-,-6,-,-0.3,-3.16,
Equities & Freehldgss,EQF,0.21,-,0.21,0.23,-,-,-,0.21,0.21,0.31,0.02,-,,-,0.23,-,24.98,0.8,-,-,
Equity Tr,EQT,15.30,-5,15.00,15.30,31,15.30,15.00,15.35,15.00,19.50,14.00,110,f,0.83,2.62,7.19,91.82,16.7,10.0,0.66,
Euroz Ltd,EZL,1.28,4,1.25,1.28,90,1.30,1.24,1.30,1.24,1.69,0.92,8.5,f,1.64,-,6.64,13.94,9.2,-2.0,-1.54,
  opt mar14,EZLO,0.50,-,0.50,0.54,-,-,-,0.50,0.50,0.91,0.325,-,,-,-,-,-,-,-,-,
Everest Financial,EFG,0.046,-,0.045,0.05,-,-,-,0.052,0.042,0.085,0.037,-,,-,0.10,-,1.3,3.5,0.6,15,
Excela Ltd,EXA,0.395,-,0.26,0.37,-,-,-,0.395,0.395,0.63,0.25,2,f,-,0.59,5.06,-1.44,-,-,-,
Fiducian Portfolio,FPS,1.24,-,1.24,1.30,-,-,-,1.35,1.16,1.75,1.16,6.75,f,1.43,0.34,5.44,9.63,12.9,-7.0,-5.34,
Future Corp,FUT,0.002,-,0.001,0.002,30000,0.002,0.002,0.002,0.001,0.011,0.001,-,,-,-,-,-0.1,-,-,-,
Global Min,GMI,1.085,-3.5,1.085,1.09,929,1.12,1.085,1.135,1.085,1.32,0.905,1,f,5.19,1.43,0.92,5.19,20.9,-3.0,-2.69,
Hastings High Yld unt,HHY,1.16,-,1.16,1.175,544,1.165,1.16,1.185,1.15,1.44,1.12,17.01,,1.38,1.90,14.66,23.53,4.9,-,-,
Henderson Grp cdi,HGG,2.13,-,2.04,2.16,8327,2.16,2.10,2.17,2.10,2.67,1.815,10.69,,0.30,-0.18,5.02,3.23,65.9,-1.0,-0.47,
HFA Accelerator Plus,HAP,0.35,1,0.35,0.355,18822,0.355,0.34,0.355,0.31,0.355,0.145,-,,-,0.45,-,10.98,3.2,2.0,6.06,
HFA Hldgs Ltd,HFA,0.17,1,0.165,0.17,2129,0.17,0.16,0.18,0.145,0.43,0.145,-,,-,-0.20,-,-0.33,-,-1.5,-8.11,
Hunter Hall Intl,HHL,5.12,2,5.11,5.16,152,5.18,5.12,5.55,5.10,7.90,4.70,47,f,1.25,1.73,9.18,58.95,8.7,-38.0,-6.91,
Investorfirst Ltd,INQ,0.05,-,0.042,0.05,15142,0.051,0.05,0.057,0.05,0.15,0.05,-,,-,0.04,-,-1.36,-,-0.9,-15.25,
IOOF Hldgs Ltd,IFL,6.06,22,6.00,6.15,5812,6.15,5.85,6.31,5.75,7.40,3.74,21,f,0.93,0.56,3.47,19.5,31.1,-19.0,-3.04,
K2 Asset Mgmt,KAM,0.46,-,0.47,0.50,-,-,-,0.52,0.46,0.87,0.33,-,,-,0.04,-,1.74,26.4,-4.0,-8,
Katana Capital,KAT,0.65,-,0.63,0.70,-,-,-,0.65,0.65,0.85,0.52,2,f,15.41,0.93,3.08,30.82,2.1,4.0,6.56,
Keybridge Capital,KBC,0.092,-0.1,0.085,0.093,1413,0.092,0.088,0.093,0.082,0.15,0.063,-,,-,0.50,-,-98.55,-,0.6,6.98,
Macq Grp Ltd,MQG,36.00,-44,36.00,36.10,25379,37.10,35.77,39.86,35.70,58.80,35.20,186,,1.72,25.82,5.17,320.2,11.2,-350.0,-8.86,
Macq Winton ord unt,MWG,1.24,1,1.18,1.25,255,1.26,1.23,1.26,1.16,1.31,1.05,-,,-,1.34,-,-2.09,-,4.0,3.33,
Magellan Fin Grp,MFG,1.11,-2,1.10,1.11,541,1.12,1.11,1.13,1.08,1.16,0.57,-,,-,-,-,0.6,185.0,1.0,0.91,
  opt jun11,MFGOB,0.10,-,0.10,0.28,-,-,-,0.10,0.10,0.105,0.05,-,,-,-,-,-,-,-,-,
  opt jun16,MFGOC,0.12,-,0.14,-,-,-,-,0.17,0.17,0.20,0.012,-,,-,-,-,-,-,-5.0,-29.41,
Mariner Corp Ltd,MCX,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.002,-,,-,-,-,-7.48,-,-0.1,-25,
MAX Tr unt,MXQ,0.033,-,0.033,0.035,-,-,-,0.035,0.033,0.09,0.026,-,,-,0.32,-,28.23,0.1,0.1,3.13,
Multi Channel,MUT,0.005,-,0.005,0.008,-,-,-,0.005,0.005,0.008,0.002,-,,-,-,-,-43.27,-,-,-,
Murchison Hldgs,MCH,0.38,-,0.38,0.425,-,-,-,0.40,0.38,0.77,0.30,-,,-,1.28,-,10.13,3.8,-,-,
Oceania Capital,OCP,1.60,-,1.60,1.62,785,1.635,1.59,1.635,1.50,3.05,1.50,6,,2.31,5.01,3.75,13.88,11.5,-0.5,-0.31,
Orion Equities,OEQ,0.435,-,0.38,0.51,-,-,-,0.445,0.435,0.64,0.43,-,,-,1.23,-,33.16,1.3,-1.0,-2.25,
Over Fifty Grp,OFG,0.515,-,0.515,0.53,90,0.515,0.515,0.53,0.50,1.09,0.405,2.5,p,0.10,0.52,4.85,0.26,198.1,-0.5,-0.96,
Perpetual Ltd,PPT,27.78,13,27.59,27.81,1418,28.26,27.27,29.11,27.11,41.39,25.23,165,f,1.11,4.46,5.94,183.4,15.1,-129.0,-4.44,
Plan B Grp Hld,PLB,0.68,-,0.50,0.70,-,-,-,0.75,0.68,0.89,0.50,2.7,f,0.62,0.09,3.97,1.68,40.5,-7.0,-9.33,
Platinum Asset,PTM,4.61,4,4.52,4.64,2189,4.66,4.58,4.98,4.54,6.34,3.76,20,f,1.17,-,4.34,23.41,19.7,-34.0,-6.87,
Prime Financial,PFG,0.16,0.5,0.16,0.18,435,0.16,0.16,0.17,0.155,0.34,0.115,0.75,f,3.11,0.14,4.69,2.33,6.9,-1.0,-5.88,
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.06,0.05,-,,-,0.18,-,-5.6,-,-,-,
Quest Invest,QST,0.083,-,0.08,0.083,-,-,-,0.087,0.083,0.145,0.061,-,,-,0.19,-,10.32,0.8,-0.4,-4.6,
Redcape Prop Grp stp,RPF,0.20,-,0.185,0.20,100,0.20,0.20,0.215,0.17,0.45,0.17,-,,-,0.32,-,21.74,0.9,1.5,8.11,
RIMCapital Ltd,RMC,0.026,-,0.02,0.027,-,-,-,0.027,0.026,0.10,0.025,-,,-,0.03,-,-0.02,-,-0.1,-3.7,
Robe Aust Ltd,ROB,0.007,-,0.008,0.01,-,-,-,0.007,0.007,0.024,0.005,-,,-,-,-,-4.59,-,-,-,
