Derivatives: Put Options - Weekly,,,,,,,,,,,,,,,,,,,,
Friday, July 5, 2013.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, July 5, 2013. Processed Saturday at 2013-07-06T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS,
AGL Energy Last Sale Price $14.65,
Jul,13,13.50,.03,.12,850,952,25.00,-.07,3.56,,
Jul,13,13.75,.05,.14,130,1140,23.80,-.11,5.93,,
Jul,13,14.00,.08,.23,50,850,22.70,-.17,9.49,,
Jul,13,14.50,.20,.28,20,460,20.50,-.38,23.73,,
Jul,13,15.01,.47,.34,62,130,19.90,-.68,13.64,,
Aug,13,12.50,.02,.04,45,80,24.20,-.03,.89,,
Aug,13,13.50,.11,.25,2000,2150,22.70,-.14,4.89,,
Aug,13,13.75,.15,.28,35,496,22.00,-.19,6.67,,
Aug,13,14.00,.21,.23,7,40,21.90,-.25,9.34,,
Aug,13,14.25,.28,.49,20,120,21.40,-.32,12.68,,
Aug,13,14.51,.36,.51,65,10,20.40,-.40,16.24,,
Sep,13,13.04,.13,.42,10,25,21.60,-.10,3.71,,
Sep,13,13.53,.23,.12,30,30,21.10,-.17,6.67,,
Sep,13,14.00,.36,.62,20,66,20.10,-.26,10.83,,
Sep,13,14.01,.36,.39,30,422,20.00,-.26,10.83,,
Dec,13,15.45,1.37,1.66,10,242,19.40,-.61,8.45,,
Mar,14,13.76,.69,.84,15,15,19.60,-.26,6.46,,
Mar,14,14.00,.78,.48,40,101,19.30,-.30,7.31,,
Mar,14,14.24,.90,1.00,10,35,19.10,-.33,8.38,,
,
Asciano Last Sale Price $4.91,
Aug,13,4.60,.12,.12,4000,4000,34.00,-.27,15.93,,
Sep,13,4.50,.14,.16,16,90,33.10,-.24,12.39,,
Dec,13,4.70,.31,.26,30,150,31.60,-.34,13.72,,
Dec,13,5.00,.46,.52,30,130,30.80,-.46,16.15,,
,
Amcor Last Sale Price $10.57,
Jul,13,9.25,.01,.05,40,600,33.50,-.04,2.47,,
Jul,13,9.50,.03,.03,50,440,33.10,-.07,4.93,,
Jul,13,10.00,.07,.25,21,207,26.90,-.17,10.69,,
Jul,13,10.50,.20,.21,80,46,24.40,-.42,32.89,,
Jul,13,10.75,.34,.35,260,-,24.50,-.59,25.49,,
Aug,13,9.75,.17,.32,70,110,26.40,-.18,10.17,,
Aug,13,10.50,.44,.46,20,75,24.40,-.43,27.13,,
Sep,13,9.50,.17,.28,20,110,26.10,-.16,6.78,,
Oct,13,12.00,1.68,1.69,100,-,24.20,-.85,7.71,,
Dec,13,8.76,.14,.16,40,40,26.10,-.10,2.77,,
Dec,13,9.76,.40,.46,5,5,25.90,-.25,8.12,,
Dec,13,10.01,.48,.60,10,10,25.60,-.30,9.97,,
,
AMP Last Sale Price $4.28,
Jul,13,4.00,.03,.04,868,1506,30.70,-.15,10.15,,
Jul,13,4.10,.04,.05,386,205,28.50,-.24,16.24,,
Jul,13,4.20,.07,.09,1425,1806,26.70,-.35,28.43,,
Jul,13,4.30,.11,.10,564,1284,25.00,-.50,36.55,,
Jul,13,5.00,.72,.71,257,4509,2.00,-1.00,-,,
Jul,13,5.25,.97,1.00,267,490,2.00,-1.00,-,,
Aug,13,4.01,.07,.10,100,2210,28.70,-.24,11.42,,
Aug,13,4.10,.10,.09,350,767,27.30,-.30,14.47,,
Aug,13,4.20,.13,.16,50,1600,26.80,-.38,19.80,,
Aug,13,4.30,.17,.17,500,3550,25.70,-.47,23.60,,
Aug,13,5.25,.97,1.02,5,48,22.80,-1.00,-,,
Aug,13,5.50,1.22,.51,40,40,22.80,-1.00,-,,
Aug,13,6.00,1.72,1.76,10,100,22.80,-1.00,-,,
Sep,13,3.60,.04,.05,126,576,30.40,-.09,4.57,,
Sep,13,3.70,.06,.07,320,320,29.00,-.11,5.58,,
Sep,13,4.30,.25,.26,10,260,22.50,-.46,23.35,,
Sep,13,5.01,.83,.14,257,1825,15.50,-1.00,10.15,,
Oct,13,4.30,.27,.29,100,180,22.10,-.45,19.04,,
Nov,13,4.30,.30,.34,500,500,22.70,-.44,16.24,,
Dec,13,3.60,.06,.10,100,150,23.50,-.09,2.79,,
Dec,13,3.80,.10,.14,80,880,23.50,-.17,5.08,,
Dec,13,4.10,.22,.21,100,1202,23.50,-.32,10.91,,
Dec,13,5.00,.85,.87,107,13047,23.30,-.89,6.85,,
Dec,13,5.51,1.29,1.27,4,261,2.00,-1.00,3.05,,
Mar,14,4.00,.28,.31,50,50,23.60,-.28,8.82,,
Mar,14,4.10,.32,.33,30,40,22.70,-.32,10.10,,
Mar,14,4.30,.42,.41,10,20,21.90,-.42,12.82,,
Mar,14,4.70,.67,.72,466,940,17.90,-.74,7.85,,
Mar,14,8.01,3.84,3.80,100,182,26.50,-1.00,3.37,,
Mar,14,8.51,4.33,4.33,330,330,26.50,-1.00,3.05,,
,
ANZ Banking Grp Last Sale Price $28.40,
Jul,13,22.50,.03,.04,410,2882,50.10,-.02,1.53,,
Jul,13,23.01,.03,.07,714,714,47.20,-.02,1.84,,
Jul,13,23.50,.04,.04,340,7218,44.50,-.03,2.14,,
Jul,13,24.01,.04,.10,100,316,42.10,-.04,2.75,,
Jul,13,24.50,.06,.10,1449,13100,39.60,-.05,3.37,,
Jul,13,25.00,.07,.09,370,1317,36.40,-.06,3.98,,
Jul,13,25.01,.07,.09,100,830,36.30,-.06,3.98,,
