Derivatives: Put Options - Weekly,,,,,,,,,,,,,,,,,,,,
Friday, January 2, 2015.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS,
AGL Energy Last Sale Price $13.47,
Jan,15,12.72,.03,.06,5,825,16.30,-.08,2.42,,
Jan,15,12.96,.06,.07,100,816,16.20,-.16,5.32,,
Jan,15,13.45,.21,.19,3,123,15.90,-.45,20.32,,
Feb,15,12.50,.11,.13,85,175,18.10,-.11,5.32,,
Feb,15,13.00,.25,.23,150,400,17.20,-.25,12.10,,
Feb,15,13.26,.37,.32,80,230,17.00,-.35,17.90,,
Feb,15,14.26,1.12,1.02,5,-,19.10,-.78,15.97,,
Mar,15,13.44,.53,.49,72,868,16.50,-.43,17.10,,
Dec,15,12.96,.68,.79,40,51,15.00,-.28,5.23,,
,
Amcor Last Sale Price $13.58,
Jan,15,13.00,.07,.08,250,666,18.30,-.16,6.24,,
Jan,15,13.50,.19,.18,100,150,16.00,-.41,18.24,,
Feb,15,12.00,.05,.05,50,50,24.50,-.08,2.40,,
Feb,15,13.00,.19,.18,6,84,21.20,-.25,9.12,,
Mar,15,11.17,.04,.03,360,2330,24.20,-.03,1.12,,
Jun,15,11.40,.09,.74,80,-,19.80,-.06,1.31,,
Sep,15,12.96,.57,.76,80,130,17.30,-.28,5.81,,
,
AMP Last Sale Price $5.56,
Jan,15,5.50,.11,.10,130,2768,22.50,-.40,24.62,,
Jan,15,5.51,.11,.14,200,1570,22.40,-.41,24.62,,
Jan,15,5.75,.24,.22,100,102,20.90,-.70,11.72,,
Feb,15,5.25,.09,.10,1000,1438,25.10,-.24,9.96,,
Feb,15,5.50,.17,.15,10,1170,23.30,-.41,19.34,,
Mar,15,5.51,.26,.24,100,300,22.70,-.41,20.32,,
May,15,5.51,.30,.29,100,100,21.40,-.40,13.40,,
Sep,15,4.80,.17,.21,50,-,23.70,-.16,4.32,,
Sep,15,5.00,.23,.26,10,315,23.00,-.21,5.80,,
Sep,15,5.50,.44,.42,10,5210,21.30,-.38,10.86,,
,
Ansell Last Sale Price $22.56,
Feb,15,21.50,.44,.50,30,30,26.10,-.27,12.57,,
Mar,15,23.50,1.60,1.68,30,30,22.70,-.61,12.71,,
,
ANZ Banking Grp Last Sale Price $32.23,
Jan,15,27.00,.03,.02,5000,5016,33.90,-.02,1.01,,
Jan,15,30.00,.08,.15,6665,12383,20.70,-.09,3.24,,
