Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:53 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Dec,2015,9.99,.14,.14,200,525,20.70,-.26,10.05,
Dec,2015,10.45,.32,.37,26,137,19.70,-.49,17.94,
Dec,2015,10.67,.45,.53,10,10,19.50,-.62,11.48,
Jan,2016,9.50,.10,.11,200,400,20.70,-.15,3.86,
Jan,2016,9.75,.15,.15,200,500,20.00,-.21,5.80,
Jan,2016,10.00,.21,.22,200,205,19.30,-.29,8.11,
Feb,2016,10.00,.30,.39,10,10,21.50,-.31,9.01,
Feb,2016,10.25,.40,.45,10,10,20.90,-.39,11.82,

C'wlth Bank  of Aust Last Sale Price $76.73,
Nov,2015,64.74,.06,.06,290,490,32.40,-.02,1.02,
Nov,2015,66.74,.12,.18,325,331,31.10,-.04,2.04,
Nov,2015,67.73,.16,.55,100,300,30.10,-.05,2.63,
Nov,2015,68.73,.20,.27,89,1278,28.90,-.07,3.40,
Nov,2015,68.74,.20,.20,50,50,28.90,-.07,3.40,
Nov,2015,69.72,.26,.30,1478,1472,27.70,-.09,4.33,
Nov,2015,70.72,.32,.38,369,1110,26.30,-.11,5.44,
Nov,2015,71.72,.41,.29,123,912,25.00,-.14,6.88,
Nov,2015,71.73,.41,.43,400,1006,24.90,-.14,6.88,
Nov,2015,72.71,.52,.40,1469,2225,23.60,-.18,8.83,
Nov,2015,72.72,.52,.56,710,855,23.60,-.18,8.83,
Nov,2015,73.71,.67,.38,1671,1608,22.30,-.22,11.38,
Nov,2015,73.72,.67,.75,910,500,22.30,-.23,11.38,
Nov,2015,74.70,.88,.81,2804,3280,21.10,-.29,14.87,
Nov,2015,74.71,.87,.77,845,940,21.10,-.29,14.78,
Nov,2015,75.70,1.15,1.22,1619,3981,20.00,-.37,19.54,
Nov,2015,75.71,1.15,.88,1430,1280,20.00,-.37,19.54,
Nov,2015,76.70,1.52,1.65,1805,1136,19.10,-.46,25.82,
Nov,2015,76.71,1.52,1.10,1510,1475,19.10,-.46,25.82,
Nov,2015,77.69,2.00,2.13,450,894,18.30,-.57,17.67,
Nov,2015,77.70,2.00,2.10,302,1180,18.30,-.57,17.41,
Nov,2015,78.69,2.61,2.95,120,261,17.60,-.68,10.96,
Nov,2015,78.70,2.59,6.90,348,607,17.60,-.68,10.53,
Nov,2015,79.68,3.31,3.33,25,501,17.20,-.79,6.12,
Nov,2015,79.69,3.30,2.53,1120,540,17.20,-.79,5.78,
Nov,2015,80.68,4.13,3.40,310,477,16.90,-.89,3.14,
Nov,2015,80.69,4.11,3.10,152,525,16.90,-.89,2.55,
Nov,2015,81.68,5.04,3.90,793,1213,17.00,-.97,1.44,
Nov,2015,81.69,5.00,4.20,642,1268,17.00,-.97,.59,
Nov,2015,82.67,5.97,6.92,200,350,17.20,-1.00,.51,
Nov,2015,82.68,5.92,5.70,655,677,17.20,-1.00,-,
Nov,2015,83.68,6.88,5.58,970,1241,17.80,-1.00,-,
Nov,2015,84.67,7.86,11.35,204,384,18.60,-1.00,-,
Nov,2015,85.67,8.85,9.55,195,360,19.70,-1.00,-,
Nov,2015,86.66,9.93,12.00,100,100,20.90,-1.00,-,
Nov,2015,86.67,9.84,14.88,610,610,20.90,-1.00,-,
Nov,2015,88.66,11.82,15.83,45,1641,23.80,-1.00,-,
Nov,2015,93.64,16.78,9.20,40,90,27.80,-1.00,-,
Dec,2015,59.76,.12,.11,1,648,37.70,-.03,1.12,
Dec,2015,62.76,.19,.11,10,501,34.50,-.04,1.84,
Dec,2015,63.75,.22,.18,2000,2228,33.30,-.05,2.09,
Dec,2015,66.74,.34,.36,700,450,29.60,-.08,3.25,
Dec,2015,68.73,.46,.33,100,2615,27.30,-.11,4.42,
Dec,2015,69.72,.54,.55,538,3592,26.20,-.13,5.19,
Dec,2015,70.72,.65,.42,440,879,25.10,-.15,6.26,
Dec,2015,71.72,.77,.81,225,3568,24.00,-.18,7.48,
Dec,2015,72.71,.94,.88,231,311,23.10,-.22,9.08,
Dec,2015,73.71,1.14,1.04,450,2663,22.10,-.27,11.07,
Dec,2015,73.72,1.13,1.45,100,640,22.10,-.27,10.97,
Dec,2015,74.70,1.39,.93,5,1606,21.20,-.32,13.45,
Dec,2015,74.71,1.38,1.10,400,798,21.20,-.32,13.40,
Dec,2015,75.70,1.69,2.10,20,3523,20.40,-.38,16.41,
Dec,2015,75.71,1.69,1.35,35,1400,20.40,-.38,16.36,
Dec,2015,76.70,2.07,2.10,9,1498,19.60,-.45,20.10,
Dec,2015,77.69,2.52,2.15,2315,3130,18.90,-.53,15.19,
Dec,2015,77.70,2.51,2.24,620,809,18.90,-.53,14.95,
Dec,2015,78.69,3.06,3.90,110,1155,18.30,-.61,10.73,
Dec,2015,79.68,3.69,3.00,121,1285,17.70,-.70,7.18,
Dec,2015,79.69,3.67,7.95,224,2059,17.70,-.70,6.84,
Dec,2015,80.69,4.37,3.95,110,5657,17.10,-.80,3.93,
Dec,2015,81.68,5.20,4.15,56,662,16.60,-.89,2.43,
Dec,2015,81.69,5.14,5.24,85,531,16.60,-.89,1.75,
Dec,2015,82.68,5.97,5.72,67,227,16.20,-.98,.24,
Dec,2015,83.67,6.97,7.23,75,2378,15.70,-1.00,.34,
Dec,2015,83.68,6.87,11.12,40,715,15.70,-1.00,-,
Dec,2015,84.67,7.79,6.70,35,1194,15.40,-1.00,-,
Dec,2015,88.66,11.71,14.30,139,153,16.60,-1.00,-,
Dec,2015,90.65,13.70,18.38,30,746,19.60,-1.00,-,
Jan,2016,65.75,.45,.38,10,-,25.60,-.08,2.35,
Jan,2016,69.73,.84,.65,50,1015,22.80,-.16,4.39,
Jan,2016,70.72,.99,.67,20,356,22.10,-.18,5.18,
Jan,2016,70.73,.98,3.52,513,1063,22.10,-.18,5.12,
Jan,2016,71.72,1.16,3.17,50,192,21.40,-.21,6.04,
Jan,2016,72.72,1.35,1.42,10,270,20.70,-.25,7.03,
Jan,2016,73.71,1.58,1.11,150,413,20.00,-.28,8.26,
Jan,2016,74.70,1.87,1.35,5,288,19.30,-.33,9.75,
Jan,2016,74.71,1.85,1.66,65,410,19.30,-.33,9.64,
Jan,2016,75.70,2.19,1.72,90,325,18.70,-.38,11.45,
Jan,2016,75.71,2.17,6.01,66,486,18.70,-.38,11.32,
Jan,2016,76.71,2.54,6.00,14,189,18.10,-.44,13.28,
Jan,2016,77.69,3.01,2.40,127,421,17.60,-.50,10.72,
Jan,2016,78.69,3.52,2.83,260,400,17.10,-.57,8.18,
Jan,2016,78.70,3.48,3.64,50,339,17.10,-.57,7.87,
Jan,2016,79.68,4.10,3.25,100,373,16.60,-.65,6.01,
Jan,2016,82.68,6.16,9.50,10,37,15.70,-.89,1.07,
Feb,2016,64.00,.75,.68,10,100,26.50,-.08,3.00,
Feb,2016,74.00,2.81,2.20,30,1127,20.10,-.31,11.23,
Feb,2016,76.00,3.67,2.95,25,249,19.20,-.40,14.65,
Feb,2016,77.00,4.18,3.67,9,481,18.80,-.45,15.63,
Feb,2016,78.00,4.74,4.19,110,449,18.40,-.50,13.85,
Feb,2016,78.01,4.72,4.10,1,222,18.40,-.50,13.77,
Feb,2016,79.00,5.37,4.82,87,191,18.10,-.56,12.39,
Feb,2016,83.00,8.36,8.10,10,100,17.30,-.81,8.35,
Mar,2016,64.74,1.03,1.00,20,2095,25.50,-.10,3.36,
Mar,2016,70.73,2.12,1.80,20,120,22.00,-.21,6.91,
Mar,2016,76.70,4.42,4.38,50,1382,19.50,-.43,14.40,
Mar,2016,80.68,6.87,10.48,180,501,18.30,-.63,9.51,
Mar,2016,82.67,8.36,7.72,580,858,18.00,-.75,7.87,
Mar,2016,85.67,10.74,12.15,10,1059,17.70,-.93,5.88,
Mar,2016,86.66,11.76,11.53,30,30,17.70,-.99,5.96,
Mar,2016,93.64,18.27,17.85,36,24,19.90,-1.00,4.43,
Apr,2016,72.00,2.81,2.87,200,-,21.00,-.26,7.33,
Apr,2016,73.00,3.15,3.21,100,-,20.60,-.29,8.22,
Jun,2016,58.77,.97,.78,10,10,28.00,-.08,1.94,
Jun,2016,59.76,1.05,1.15,15,10,27.40,-.08,2.10,
Jun,2016,71.72,3.31,3.05,10,110,21.50,-.26,6.62,
Jun,2016,72.72,3.58,6.00,25,50,21.10,-.29,7.16,
Jun,2016,74.70,4.41,4.05,50,340,20.40,-.34,8.81,
Jun,2016,74.71,4.34,6.24,25,172,20.40,-.35,8.66,
Sep,2016,71.73,4.83,5.95,25,175,21.40,-.27,6.83,
Dec,2016,44.82,.72,.65,6,1204,33.30,-.03,.82,
Dec,2016,52.79,1.30,1.10,20,20,28.80,-.05,1.47,
Dec,2016,63.75,3.05,2.85,5,15,24.10,-.15,3.45,
Dec,2016,64.74,3.28,2.95,6,98,23.70,-.15,3.71,
Dec,2016,71.73,5.45,5.70,12,7,21.50,-.27,6.17,
Dec,2016,76.70,7.84,7.92,3,-,20.10,-.41,8.88,
Mar,2017,62.00,3.65,3.18,5,15,24.70,-.14,3.35,
Jun,2017,61.76,3.97,3.85,3,39,24.40,-.13,3.10,
Jun,2017,63.75,4.53,4.08,5,17,23.80,-.15,3.54,
Jun,2017,65.74,5.11,5.03,10,44,23.10,-.20,3.99,
Jun,2017,73.71,8.28,8.75,5,40,21.00,-.31,6.47,
Dec,2017,61.76,5.25,4.85,10,28,24.00,-.13,3.19,

Coca-Cola Amatil Last Sale Price $9.11,
Nov,2015,8.50,.03,.33,134,92,21.00,-.09,3.58,
Nov,2015,9.00,.14,.12,235,203,20.30,-.38,20.75,
Nov,2015,9.01,.15,.12,200,200,20.30,-.39,21.46,
Nov,2015,9.25,.28,.23,123,260,20.50,-.58,19.32,
Nov,2015,9.50,.46,.38,30,43,21.40,-.75,9.30,
Nov,2015,9.51,.46,.42,30,30,21.40,-.76,8.59,
Dec,2015,8.71,.11,.17,131,1763,21.10,-.24,8.99,
Dec,2015,9.21,.32,.35,262,201,20.80,-.52,17.58,
Dec,2015,9.46,.48,.56,6,190,21.10,-.66,10.63,
Dec,2015,9.97,.89,1.06,20,36,22.60,-.89,2.45,
Jan,2016,9.25,.41,.33,20,40,19.40,-.51,11.67,

Cimic Grp Last Sale Price $27.72,
Nov,2015,24.50,.04,.12,20,80,27.90,-.04,1.88,
Nov,2015,25.00,.07,.25,10,50,27.30,-.07,3.29,
Nov,2015,26.50,.26,.35,10,35,24.50,-.22,12.23,
Nov,2015,28.00,.79,1.05,50,50,21.90,-.53,23.98,
Dec,2015,23.83,.09,.13,40,50,29.40,-.06,2.42,
Dec,2015,25.82,.30,.42,50,121,25.50,-.19,8.06,
Dec,2015,26.81,.53,.67,100,100,23.80,-.31,14.11,
Dec,2015,27.31,.70,1.24,21,21,23.00,-.38,18.81,
Dec,2015,27.80,.91,1.16,50,50,22.40,-.47,22.30,
Jan,2016,28.00,1.25,1.46,50,50,21.30,-.48,14.11,
Jan,2016,28.50,1.52,1.58,100,-,21.00,-.56,10.78,

Computershare Last Sale Price $10.81,
Nov,2015,10.00,.04,.06,40,40,25.20,-.11,5.43,
Nov,2015,10.75,.23,.20,1,25,22.20,-.43,27.13,
Dec,2015,11.50,.78,.76,100,261,21.80,-.78,6.20,
Mar,2016,10.50,.52,.50,100,115,23.10,-.35,11.91,

CSL Last Sale Price $93.79,
Nov,2015,79.00,.05,.11,291,514,30.60,-.02,.69,
Nov,2015,80.00,.07,.12,112,1140,30.10,-.02,.90,
Nov,2015,82.00,.11,.19,140,571,28.50,-.03,1.53,
Nov,2015,83.00,.13,.17,229,558,27.40,-.04,1.81,
Nov,2015,85.00,.19,.72,100,1414,25.00,-.06,2.64,
Nov,2015,86.01,.23,.30,40,95,23.90,-.08,3.27,
Nov,2015,87.00,.29,.30,189,461,22.80,-.10,4.03,
Nov,2015,88.00,.37,.34,910,839,21.80,-.12,5.14,
Nov,2015,88.01,.37,.42,150,220,21.80,-.12,5.14,
Nov,2015,89.00,.48,.36,233,340,20.90,-.15,6.67,
Nov,2015,89.01,.47,.55,80,443,20.90,-.15,6.60,
Nov,2015,90.00,.63,.52,1694,1295,20.10,-.20,8.69,
Nov,2015,90.01,.63,.67,250,351,20.10,-.20,8.69,
Nov,2015,91.00,.82,.66,30,780,19.40,-.25,11.47,
Nov,2015,91.01,.82,1.20,788,649,19.40,-.25,11.47,
Nov,2015,92.00,1.10,.88,600,595,18.90,-.32,15.22,
Nov,2015,93.00,1.45,1.85,44,44,18.40,-.40,20.08,
Nov,2015,93.01,1.44,1.60,427,852,18.40,-.40,20.01,
Nov,2015,94.00,1.89,1.80,115,54,18.10,-.48,23.35,
Nov,2015,94.01,1.88,1.50,474,467,18.10,-.48,23.07,
Nov,2015,95.00,2.43,2.82,10,260,17.90,-.57,16.96,
Nov,2015,95.01,2.42,5.80,300,554,17.90,-.57,16.61,
Nov,2015,96.01,3.04,3.20,34,286,17.70,-.66,11.47,
Nov,2015,97.01,3.77,3.90,264,284,17.70,-.75,7.57,
Dec,2015,78.00,.11,.17,60,185,28.20,-.03,.87,
Dec,2015,81.00,.20,.70,100,250,26.10,-.05,1.59,
Dec,2015,82.00,.24,.34,50,211,25.30,-.06,1.91,
Dec,2015,83.01,.28,.37,20,55,24.50,-.07,2.26,
Dec,2015,84.01,.34,.40,335,335,23.80,-.08,2.70,
Dec,2015,85.00,.41,.59,150,900,23.10,-.10,3.26,
Dec,2015,86.00,.50,.64,3,1973,22.40,-.12,3.97,
Dec,2015,86.01,.50,1.88,5,50,22.40,-.12,3.97,
Dec,2015,87.00,.61,.69,25,613,21.80,-.14,4.88,
Dec,2015,88.00,.75,.81,35,661,21.20,-.17,5.96,
Dec,2015,88.01,.75,.77,10,-,21.20,-.17,5.96,
Dec,2015,89.01,.92,2.80,25,32,20.70,-.21,7.31,
Dec,2015,90.00,1.14,1.16,118,585,20.20,-.25,9.05,
Dec,2015,90.01,1.14,1.90,170,170,20.20,-.25,9.01,
Dec,2015,91.00,1.40,4.82,100,210,19.80,-.29,11.12,
Dec,2015,92.00,1.72,1.87,123,824,19.40,-.35,13.66,
Dec,2015,95.01,3.02,5.90,180,190,18.40,-.54,14.34,
Dec,2015,135.01,40.85,41.22,1,41,21.60,-1.00,-,
Jan,2016,81.00,.40,.50,50,110,22.50,-.07,1.69,
Jan,2016,84.01,.63,.69,10,17,21.00,-.11,2.69,
Jan,2016,89.00,1.46,1.52,90,90,19.10,-.23,6.22,
Jan,2016,89.01,1.44,1.70,50,50,19.10,-.23,6.16,
Feb,2016,85.01,1.18,1.26,50,174,21.50,-.16,3.84,
Feb,2016,90.00,2.38,2.33,10,233,20.20,-.29,7.80,
Feb,2016,92.00,3.11,2.94,250,-,19.90,-.36,10.15,
Feb,2016,94.00,3.96,3.80,4,4,19.50,-.44,12.28,
Mar,2016,83.00,1.23,1.46,10,52,21.70,-.13,3.28,
Mar,2016,90.00,3.00,3.10,40,43,20.10,-.30,7.98,
Mar,2016,91.01,3.37,3.79,100,100,19.90,-.33,8.98,
Mar,2016,92.00,3.79,3.70,15,18,19.80,-.36,10.09,
Mar,2016,93.00,4.21,4.13,100,-,19.60,-.40,11.22,
Mar,2016,94.00,4.71,5.28,400,200,19.50,-.44,11.99,
Jun,2016,90.00,4.19,7.40,1,50,20.50,-.31,6.85,
Dec,2016,88.00,5.54,6.59,10,26,21.20,-.30,5.13,

CSR Last Sale Price $2.77,
Nov,2015,2.70,.12,.10,231,641,37.90,-.37,56.47,
Nov,2015,2.80,.18,.15,550,550,37.50,-.51,70.59,
Dec,2015,2.50,.07,.06,800,800,36.30,-.18,17.48,
Feb,2016,2.30,.06,.05,300,300,34.60,-.13,6.09,

Caltex Aust Last Sale Price $31.60,
Nov,2015,29.50,.25,.24,82,-,28.80,-.17,10.11,
Nov,2015,31.00,.60,.65,73,-,26.00,-.36,24.75,
Dec,2015,31.00,.86,.91,55,-,25.80,-.38,20.27,
Dec,2015,31.50,1.07,1.12,15,-,25.40,-.44,25.22,
Dec,2015,34.00,2.68,3.08,10,10,24.50,-.79,6.60,
Jan,2016,31.00,1.17,1.17,10,-,24.30,-.38,14.79,
Jan,2016,31.50,1.38,1.45,40,10,24.00,-.43,17.52,

Crown Resorts Last Sale Price $11.46,
Nov,2015,10.00,.04,.05,443,20360,34.80,-.06,3.98,
Nov,2015,10.75,.13,.13,100,-,32.10,-.21,14.79,
Nov,2015,11.00,.19,.18,560,410,31.10,-.28,21.61,
Nov,2015,11.50,.38,.45,57,500,29.10,-.48,38.11,
Nov,2015,12.00,.67,2.15,50,155,27.30,-.71,14.79,
Dec,2015,11.00,.31,.34,400,460,32.00,-.32,20.15,
Dec,2015,11.25,.41,.38,100,145,31.30,-.39,26.32,
Dec,2015,11.50,.52,.23,956,1206,30.60,-.47,30.87,
Jun,2016,10.50,.66,.50,30,210,30.10,-.27,8.77,
Mar,2017,14.00,3.34,3.00,3,6,28.30,-.72,4.89,

Echo Entertainment Last Sale Price $5.11,
Nov,2015,5.00,.11,.16,100,100,28.70,-.36,26.79,

Flight Centre Travel Last Sale Price $37.95,
Nov,2015,34.00,.12,1.17,13,20,30.00,-.08,3.95,
Nov,2015,35.00,.22,.17,15,19,28.90,-.13,7.56,
Nov,2015,36.50,.51,.45,30,10,27.20,-.27,17.35,
Nov,2015,37.00,.66,.62,50,5,26.70,-.33,22.67,
Nov,2015,37.50,.84,.75,4,-,26.30,-.40,29.03,
Dec,2015,35.00,.44,.39,30,40,28.20,-.18,8.54,

Fortescue Metals Grp Last Sale Price $2.09,
Nov,2015,1.50,.01,.02,500,1260,84.50,-.06,9.36,
Nov,2015,1.75,.05,.05,1110,3390,81.30,-.18,31.19,
Nov,2015,1.85,.07,.07,1053,1030,79.00,-.24,46.78,
Nov,2015,1.90,.09,.09,2363,12515,77.80,-.28,56.13,
Nov,2015,1.91,.09,.09,300,-,77.60,-.29,56.13,
Nov,2015,1.95,.11,.10,260,2500,76.70,-.32,65.49,
Nov,2015,2.00,.13,.12,5065,12904,75.60,-.37,77.96,
Nov,2015,2.01,.13,.11,100,-,75.50,-.38,81.08,
Nov,2015,2.10,.17,.14,1866,5796,74.10,-.46,99.79,
Nov,2015,2.20,.23,.22,8044,20988,73.60,-.56,74.85,
Nov,2015,2.21,.23,.11,600,670,73.70,-.56,71.73,
Nov,2015,2.30,.30,.28,5192,5785,74.30,-.64,56.13,
Nov,2015,2.40,.38,.36,4200,3350,76.20,-.71,43.66,
Nov,2015,2.41,.39,.11,400,600,76.50,-.72,40.54,
Nov,2015,2.50,.47,.46,2165,3180,79.40,-.76,34.30,
Nov,2015,2.51,.47,.14,400,580,79.90,-.77,31.19,
Nov,2015,2.60,.56,.43,10850,6550,83.70,-.80,28.07,
Nov,2015,2.70,.65,.52,784,660,88.60,-.83,24.95,
Nov,2015,2.71,.66,.25,1820,1820,89.10,-.83,24.95,
Dec,2015,1.30,.04,.03,1500,500,107.60,-.08,12.47,
Dec,2015,1.60,.07,.06,25,1501,88.60,-.16,23.17,
Dec,2015,1.65,.07,.07,320,80,85.80,-.17,26.73,
Dec,2015,1.75,.09,.07,221,271,81.30,-.22,32.08,
Dec,2015,1.80,.11,.05,70,9479,79.60,-.25,37.42,
Dec,2015,1.90,.14,.06,102,1081,76.70,-.31,48.12,
Dec,2015,1.95,.16,.14,50,6030,75.60,-.34,55.24,
Dec,2015,2.00,.17,.17,738,48713,74.70,-.37,62.37,
Dec,2015,2.10,.23,.17,900,2400,73.30,-.45,76.63,
Dec,2015,2.20,.28,.28,2150,18812,72.50,-.52,60.59,
Dec,2015,2.21,.28,.22,350,500,72.40,-.52,58.81,
Dec,2015,2.30,.34,.12,400,2661,72.20,-.59,48.12,
Dec,2015,2.40,.42,.40,510,4584,72.50,-.65,39.21,
Dec,2015,2.50,.50,.46,165,470,73.50,-.70,30.29,
Dec,2015,2.60,.58,.45,661,2453,75.10,-.75,24.95,
Dec,2015,2.80,.76,.62,50,1322,80.00,-.81,17.82,
Dec,2015,3.00,.95,.78,60,7582,86.60,-.84,16.04,
Dec,2015,3.30,1.25,1.13,75,75,97.60,-.88,12.47,
Dec,2015,3.81,1.75,1.30,20,785,115.40,-.90,10.69,
Dec,2015,4.41,2.35,2.19,10,500,133.30,-.92,8.91,
Dec,2015,5.01,2.94,2.60,100,1328,148.00,-.93,8.91,
Jan,2016,1.70,.12,.13,20,-,71.90,-.21,22.07,
Jan,2016,2.00,.22,.21,1200,3500,66.50,-.37,42.22,
Jan,2016,2.10,.27,.11,20,20,65.50,-.43,49.90,
Jan,2016,2.40,.46,.31,21,395,64.10,-.60,28.79,
Jan,2016,2.60,.61,.55,25,25,64.80,-.69,19.19,
Jan,2016,2.80,.79,.70,80,40,66.50,-.77,14.39,
Jan,2016,2.90,.87,.65,200,100,67.70,-.80,11.51,
Feb,2016,2.20,.36,.35,200,-,64.00,-.47,36.69,
Feb,2016,2.40,.49,.50,900,800,63.60,-.57,26.42,
Mar,2016,1.60,.13,.10,50,6575,69.10,-.19,15.55,
Mar,2016,1.75,.17,.11,50,2161,66.20,-.25,20.93,
Mar,2016,1.85,.21,.22,500,805,64.70,-.29,25.12,
Mar,2016,1.90,.23,.22,138,943,64.00,-.31,27.51,
Mar,2016,2.10,.33,.20,50,1400,62.10,-.41,38.28,
Mar,2016,2.20,.39,.35,520,11844,61.40,-.46,32.89,
Mar,2016,2.40,.52,.35,300,355,60.80,-.56,24.52,
Mar,2016,2.60,.67,.50,40,4050,60.80,-.64,18.54,
Mar,2016,2.81,.83,.72,110,5050,61.50,-.72,13.76,
Mar,2016,3.01,1.01,.63,250,1689,63.00,-.78,10.77,
Mar,2016,3.61,1.58,1.17,5,1040,71.20,-.87,6.58,
Jun,2016,2.91,.97,.96,200,460,59.60,-.68,11.01,

Fairfax Media Last Sale Price $0.94,
Nov,2015,0.90,.01,.01,2700,18250,24.90,-.21,11.04,
Nov,2015,0.95,.03,.03,3150,9460,25.20,-.50,34.49,
Dec,2015,0.90,.02,.02,7770,23420,28.60,-.28,15.77,
Dec,2015,0.95,.04,.04,1150,8460,28.20,-.48,27.59,

GPT Grp Last Sale Price $4.77,
Nov,2015,4.60,.04,.04,660,100,18.90,-.21,9.56,
Nov,2015,4.70,.06,.09,80,44,18.40,-.35,16.40,

Harvey Norman Last Sale Price $3.98,
Nov,2015,4.00,.13,.14,100,100,27.50,-.49,34.39,
Nov,2015,4.20,.26,.33,350,350,26.10,-.76,11.46,
Dec,2015,4.05,.19,.18,50,100,26.70,-.53,21.52,
Mar,2016,3.77,.17,.17,225,-,27.50,-.31,10.36,

Insurance Aust Grp Last Sale Price $5.61,
Nov,2015,5.75,.21,.13,200,410,21.80,-.64,16.27,
Dec,2015,5.75,.25,.22,460,415,21.80,-.59,14.61,
Jan,2016,5.25,.07,.08,95,-,19.50,-.20,5.00,
Jan,2016,5.50,.15,.16,300,300,19.30,-.36,10.72,
Feb,2016,5.25,.13,.13,60,82,22.80,-.24,6.83,
Mar,2016,5.50,.30,.27,2000,1530,22.40,-.37,13.37,
Mar,2016,6.50,1.03,1.10,50,50,22.80,-.91,6.46,
Sep,2016,5.50,.54,.53,33,-,24.20,-.37,10.36,

IOOF Hldgs Last Sale Price $9.34,
Nov,2015,8.50,.04,.06,280,475,30.00,-.11,6.28,
Nov,2015,9.25,.22,.23,50,50,26.40,-.41,30.71,
Mar,2016,10.00,1.08,1.11,14,14,23.40,-.64,11.24,

Iluka Res Last Sale Price $6.42,
Nov,2015,6.25,.20,.20,180,25,40.90,-.37,40.61,
Nov,2015,6.50,.31,.23,215,615,39.10,-.51,46.70,
Nov,2015,6.51,.32,.25,40,90,39.10,-.52,45.69,
Nov,2015,7.00,.65,.55,200,278,36.20,-.80,13.20,
Dec,2015,6.00,.19,.14,200,710,40.70,-.28,22.05,
Dec,2015,7.25,.92,.71,145,295,38.00,-.79,9.86,
Dec,2015,7.50,1.13,1.11,84,662,38.20,-.87,5.80,
Dec,2015,7.75,1.36,1.13,10,9,38.50,-.93,3.48,
Dec,2015,7.76,1.36,1.46,20,20,38.50,-.93,2.32,

Incitec Pivot Last Sale Price $3.95,
Nov,2015,3.70,.07,.07,1000,1000,36.00,-.22,24.75,
Nov,2015,3.80,.11,.10,200,200,35.20,-.31,36.30,
Dec,2015,3.50,.06,.20,192,192,35.50,-.15,10.37,
Dec,2015,4.00,.26,.26,60,190,32.70,-.50,38.66,
Mar,2016,3.20,.08,.09,376,740,35.10,-.12,5.06,
Dec,2017,5.00,1.39,1.43,24,60,23.70,-.85,4.01,

James Hardie Ind Last Sale Price $18.30,
Nov,2015,16.70,.16,.14,198,530,36.10,-.15,11.40,
Nov,2015,17.69,.38,.34,61,1140,33.20,-.32,27.07,
Nov,2015,18.18,.57,1.09,280,203,32.20,-.44,40.60,
Nov,2015,18.67,.81,1.74,200,40,31.30,-.56,31.70,
Dec,2015,17.19,.45,.45,300,330,35.50,-.27,18.32,
Dec,2015,18.18,.83,1.00,154,329,34.70,-.44,33.99,

Lend Lease Grp Last Sale Price $13.00,
Nov,2015,12.00,.07,.31,8,35,27.70,-.12,6.52,
Nov,2015,12.75,.23,.21,60,250,25.40,-.36,23.56,
Nov,2015,13.00,.34,.29,50,152,24.70,-.47,34.09,
Nov,2015,13.25,.47,.62,50,150,24.10,-.59,22.56,
Nov,2015,13.50,.64,.69,1050,1070,23.70,-.70,13.54,
Nov,2015,14.01,1.04,1.07,1050,1050,23.70,-.89,3.51,
Dec,2015,11.50,.08,.08,1500,950,29.90,-.11,4.58,
Dec,2015,12.25,.20,.23,140,750,26.90,-.23,11.17,
Dec,2015,12.50,.26,.25,72,115,26.00,-.30,14.90,
Dec,2015,12.51,.26,.27,65,65,26.00,-.30,14.90,
Dec,2015,12.75,.34,.29,30,30,25.20,-.37,19.48,
Dec,2015,13.00,.45,.42,6,40,24.50,-.46,25.50,
Dec,2015,13.50,.72,.95,92,169,23.40,-.64,12.61,
Dec,2015,14.00,1.10,1.20,40,286,23.10,-.81,5.44,
Jan,2016,11.75,.19,.19,410,400,26.00,-.17,5.71,
Jan,2016,12.50,.36,.34,235,280,23.70,-.31,11.11,
Jan,2016,12.75,.45,.41,25,25,23.10,-.37,13.73,
Jan,2016,13.26,.67,.62,119,119,22.00,-.52,12.65,
Mar,2016,13.50,1.14,1.16,100,20,22.70,-.55,12.21,
Jun,2016,13.00,1.06,1.00,150,150,24.20,-.41,12.56,

Medibank Private Last Sale Price $2.36,
Dec,2015,2.30,.04,.03,60,2190,20.40,-.32,12.63,

Macquarie Grp Last Sale Price $85.70,
Nov,2015,63.00,.02,.03,200,601,43.10,-,.30,
Nov,2015,66.00,.05,.12,100,150,42.10,-,.76,
Nov,2015,66.01,.06,.09,100,-,42.10,-,.84,
Nov,2015,68.00,.09,.16,100,201,40.70,-.01,1.29,
Nov,2015,69.00,.11,.13,100,217,39.70,-.02,1.60,
Nov,2015,69.01,.11,.11,80,200,39.70,-.02,1.60,
Nov,2015,71.00,.15,.25,406,1276,37.10,-.03,2.28,
Nov,2015,72.00,.17,.27,350,544,35.60,-.03,2.59,
Nov,2015,72.01,.17,.22,130,420,35.60,-.03,2.59,
Nov,2015,73.00,.20,.30,748,689,34.00,-.03,3.04,
Nov,2015,74.00,.23,.60,100,2047,32.40,-.04,3.42,
Nov,2015,75.00,.26,.28,345,353,30.80,-.05,3.95,
Nov,2015,75.01,.26,.25,240,331,30.80,-.05,3.95,
Nov,2015,76.00,.30,.63,220,415,29.20,-.05,4.64,
Nov,2015,76.01,.30,.45,235,584,29.20,-.05,4.64,
