Warrants Market - Daily,,,,,,,,,,,,
XAO 4632.7 at 16:36 21/6/2010  Report at 19:05 Monday 21/6/2010. Processed 19:14 Monday 21/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.65,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.081,0.086,0.082,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.04,0.045,-,-,-,,,,
ANZ Banking Grp Last Sale Price $23.59,,,,,,,,,,,,
ANZUMD,20.00,24/06/10,4:1,0.895,-,0.69,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.895,-,0.495,-,-,,,,
ANZUME,22.00,24/06/10,4:1,0.40,-,0.19,-,-,,,,
ANZUMG,22.00,24/06/10,4:1,0.40,-,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.165,0.175,0.135,-,-,,,,
ANZUMH,24.00,24/06/10,4:1,0.044,-,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.046,0.051,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.046,-,0.083,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.003,0.023,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.001,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.001,0.021,0.064,-,-,,,,
ANZVZD,24.00,28/07/10,4:1,0.265,0.29,-,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.64,0.645,0.58,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.365,0.37,0.37,4.5,300,,,,
ANZWMH,26.00,23/09/10,4:1,0.225,0.23,0.215,2,120,,,,
ANZWOI,26.50,23/09/10,4:1,0.19,0.195,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.11,0.115,0.095,-,-,,,,
ASX Ltd Last Sale Price $30.70,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.265,0.27,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.074,0.077,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.75,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.91,,,,,,,,,,,,
BHPUMD,32.00,24/06/10,4:1,1.975,-,1.56,-,-,,,,
BHPUME,36.00,24/06/10,4:1,0.975,-,0.73,-,-,,,,
BHPWOJ,38.00,24/06/10,4:1,0.485,0.505,0.47,10.5,200,,,,
BHPWOK,39.00,24/06/10,4:1,0.255,0.275,0.26,8,464,,,,
BHPUMF,40.00,24/06/10,4:1,0.125,-,0.14,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.135,0.16,0.11,-2,200,,,,
BHPWOL,41.00,24/06/10,4:1,0.019,0.03,0.025,0.8,600,,,,
BHPWMA,43.00,24/06/10,4:1,0.001,-,0.04,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,-,-,0.001,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,-,-,0.001,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.001,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,-,-,0.001,-,-,,,,
BHPUMG,48.00,24/06/10,4:1,0.001,-,-,-,-,,,,
BHPVZF,42.00,28/07/10,4:1,0.36,0.39,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.505,1.51,1.175,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,1.035,1.04,0.70,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.70,0.705,0.725,9.5,520,,,,
BHPWOF,41.00,26/08/10,4:1,0.535,0.53,0.53,24,50,,,,
BHPWON,43.00,26/08/10,4:1,0.315,0.32,0.325,11.5,1360,,,,
BHPWOO,45.00,26/08/10,4:1,0.19,0.195,0.165,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.10,0.105,0.087,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.79,1.795,1.665,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,1.095,1.10,1.105,9,80,,,,
BHPUMJ,42.00,23/09/10,4:1,0.545,0.55,0.33,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.225,0.22,0.22,3.5,100,,,,
BHPWMI,48.00,23/09/10,4:1,0.15,0.155,0.155,1.5,600,,,,
BlueScope Steel Last Sale Price $2.40,,,,,,,,,,,,
BSLWOD,2.50,24/06/10,2:1,0.018,0.028,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.001,0.011,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.063,0.068,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.037,0.042,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.24,0.245,-,-,-,,,,
Brambles Ltd Last Sale Price $5.89,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.001,0.011,0.011,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,-,0.011,-,-,-,,,,
BXBWOC,7.25,26/08/10,3:1,0.029,0.034,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.016,0.021,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $53.28,,,,,,,,,,,,
CBAUMD,50.00,24/06/10,4:1,0.835,-,0.70,-,-,,,,
CBAUME,53.00,24/06/10,4:1,0.21,-,0.125,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.011,0.031,0.055,-,-,,,,
CBAVZB,56.00,24/06/10,5:1,0.02,0.04,0.095,-,-,,,,
CBAWMA,56.00,24/06/10,4:1,0.005,0.03,0.13,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,-,0.021,0.046,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.001,-,0.031,-,-,,,,
CBAUMF,60.00,24/06/10,4:1,0.001,-,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,-,0.015,0.001,-,-,,,,
CBAVZC,54.00,28/07/10,5:1,0.485,0.51,-,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,1.425,1.43,1.12,-,-,,,,
CBAUMH,53.00,23/09/10,4:1,1.00,1.005,0.97,-3,100,,,,
CBAWOG,54.00,23/09/10,5:1,0.555,0.56,0.52,-,-,,,,
CBAUMI,55.00,23/09/10,4:1,0.66,0.665,-,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.37,0.375,0.355,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.58,0.585,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.40,0.405,0.41,4,120,,,,
