Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5024.5 at 2013-02-13T16:43:35. Report at Wednesday, February 13, 2013. Processed Thursday at 2013-02-14T01:00:14+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $27.81,
ANZVRC,15.00,21/02/13,4:1,2.99,,2.57,,,,
ANZVRD,25.00,21/02/13,4:1,.725,.72,.195,,,,
ANZWOG,25.00,21/02/13,4:1,.725,.73,.415,,,,
ANZWOH,27.00,21/02/13,4:1,.25,.255,.14,,,,
ANZVRI,24.00,27/03/13,4:1,1.005,1.00,,,,,
ANZVRK,27.00,27/03/13,4:1,.355,.35,,,,,
ANZVMC,28.50,27/03/13,4:1,.14,.165,,,,,
ANZWOI,25.00,23/04/13,4:1,.82,.825,.88,+2.5,41,,
ANZVRE,26.00,23/04/13,4:1,.595,.595,,,,,
ANZWOJ,27.00,23/04/13,4:1,.45,.485,.475,+16.5,200,,
,
BHP Billiton Last Sale Price $37.92,
BHPVRE,35.00,21/02/13,4:1,.74,.75,.605,,,,
BHPWOJ,37.00,21/02/13,4:1,.32,.325,.37,,,,
BHPWOK,39.00,21/02/13,4:1,.069,.074,.145,,,,
BHPVRD,40.00,21/02/13,4:1,.022,.03,,,,,
BHPWOL,41.00,21/02/13,4:1,.013,.023,,,,,
BHPVMC,34.50,27/03/13,4:1,.81,,.80,,,,
BHPVRF,37.00,27/03/13,4:1,.355,.365,.37,+2.5,60,,
BHPVRG,40.00,27/03/13,4:1,.036,,.05,,,,
BHPVRI,36.00,23/04/13,4:1,.605,.61,,,,,
BHPVRH,38.00,23/04/13,4:1,.32,.325,,,,,
BHPWON,38.00,23/04/13,4:1,.48,.485,.62,,,,
BHPWOO,40.00,23/04/13,4:1,.235,.24,.24,,,,
BHPWOM,42.00,23/04/13,4:1,.115,.12,,,,,
,
Brambles Last Sale Price $8.22,
BXBVMB,8.22,27/03/13,2:1,.135,.16,,,,,
,
C'wlth Bank of Aust Last Sale Price $67.11,
CBAVRD,61.00,21/02/13,4:1,1.14,1.155,.57,,,,
CBAVRC,62.00,21/02/13,4:1,.88,,.19,,,,
CBAWOG,62.00,21/02/13,5:1,.72,.725,,,,,
CBAWOH,65.00,21/02/13,5:1,.245,.25,,,,,
