Warrants Market - Daily,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:05 Tuesday 6/4/2010. Processed 20:15 Tuesday 6/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.90,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.066,0.075,-,-,-,,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.11,0.115,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.053,0.058,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.45,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.535,0.54,0.51,4,400,,,,
ANZVZA,24.00,29/04/10,4:1,0.495,0.525,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.22,0.225,0.215,3,500,,,,
ANZVME,26.00,29/04/10,3:1,0.135,0.15,0.14,1,400,,,,
ANZWOC,26.50,29/04/10,4:1,0.045,0.05,0.05,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.655,0.68,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.28,0.29,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.075,0.081,-,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.096,0.11,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.56,1.565,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.67,0.675,0.675,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.495,0.52,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.415,0.42,0.40,3.5,100,,,,
ANZWMB,26.00,24/06/10,4:1,0.215,0.23,-,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.40,0.42,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.225,0.24,-,-,-,,,,
ASX Ltd Last Sale Price $33.87,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.095,0.11,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.07,0.078,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $44.63,,,,,,,,,,,,
BHPWOA,36.00,29/04/10,4:1,2.23,2.21,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.615,1.585,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,1.125,1.10,0.86,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.975,1.02,0.99,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.485,0.55,0.49,11,290,,,,
BHPVZC,46.00,29/04/10,4:1,0.415,0.445,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.16,0.16,0.15,3,3247,,,,
BHPUMA,42.00,27/05/10,4:1,0.89,0.93,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.555,0.585,-,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.56,0.59,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.315,0.34,-,-,-,,,,
BHPWOJ,37.50,24/06/10,4:1,2.03,2.04,1.76,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.695,1.70,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.27,1.275,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.875,0.93,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.87,0.875,0.70,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.60,0.605,0.605,12.5,100,,,,
BHPWMB,45.00,24/06/10,4:1,0.59,0.635,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.39,0.395,0.38,6.5,350,,,,
BHPWMH,46.00,23/09/10,4:1,0.835,0.88,0.74,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.625,0.665,0.505,-,-,,,,
BlueScope Steel Last Sale Price $3.00,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.21,0.215,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.31,0.315,0.265,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.14,0.145,-,-,-,,,,
Brambles Ltd Last Sale Price $7.24,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.165,0.185,0.205,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.081,0.086,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $57.24,,,,,,,,,,,,
CBAWOA,50.00,29/04/10,5:1,1.50,1.505,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.57,0.575,0.555,8.5,4870,,,,
CBAVME,57.00,29/04/10,5:1,0.325,0.335,0.28,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.45,0.48,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.12,0.125,0.115,2,1000,,,,
CBAUMA,55.00,27/05/10,4:1,0.92,0.935,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.615,0.625,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.465,0.495,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.39,0.40,-,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.855,0.86,0.85,9,150,,,,
CBAWMA,56.00,24/06/10,4:1,0.93,0.945,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.565,0.57,0.555,5,200,,,,
CBAWMB,58.00,24/06/10,4:1,0.66,0.675,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.355,0.36,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.04,1.05,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.81,0.82,-,-,-,,,,
Computershare Ltd Last Sale Price $12.69,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.375,0.435,-,-,-,,,,
CSL Ltd Last Sale Price $36.05,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.24,0.25,0.25,-,35,,,,
Fortescue Metals Grp Last Sale Price $5.04,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.395,0.41,0.32,-,-,,,,
Incitec Pivot Last Sale Price $3.46,,,,,,,,,,,,
IPLUMA,4.00,27/05/10,1:1,0.054,0.061,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.80,,,,,,,,,,,,
LGLWOG,3.00,27/05/10,2:1,0.42,-,0.15,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.315,-,0.092,-,-,,,,
LGLUMA,3.50,27/05/10,1:1,0.38,0.425,0.425,-,1012,,,,
LGLWOI,3.50,27/05/10,2:1,0.225,0.23,0.28,-,-,,,,
Macq Grp Ltd Last Sale Price $48.18,,,,,,,,,,,,
MQGVZJ,55.00,29/04/10,5:1,0.195,0.225,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.027,0.032,0.057,-,-,,,,
MQGVZA,52.00,27/05/10,5:1,0.24,0.27,-,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.335,0.33,0.355,6.5,190,,,,
MQGWOE,60.00,24/06/10,6:1,0.072,0.077,0.16,-,-,,,,
National Aust Bank Last Sale Price $27.94,,,,,,,,,,,,
NABVME,28.00,29/04/10,4:1,0.165,0.185,0.004,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.305,0.335,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.12,0.125,0.115,1,2000,,,,
NABWOB,30.50,29/04/10,4:1,0.016,0.021,0.02,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.005,0.01,0.005,-,-,,,,
NABVZB,28.50,27/05/10,4:1,0.26,0.29,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.30,0.305,0.30,2,100,,,,
NABWOE,30.00,24/06/10,4:1,0.125,0.13,0.11,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.049,0.054,0.051,-,-,,,,
Newcrest Min Last Sale Price $34.88,,,,,,,,,,,,
NCMVZD,35.00,29/04/10,4:1,0.51,0.54,0.715,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.052,0.085,0.065,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.445,0.465,-,-,-,,,,
NCMVZE,35.00,27/05/10,4:1,0.455,0.485,-,-,-,,,,
NCMWOF,36.00,27/05/10,4:1,0.38,0.39,0.23,-,-,,,,
NCMWOG,39.00,27/05/10,4:1,0.16,0.165,0.135,7.2,200,,,,
News Corp Last Sale Price $18.86,,,,,,,,,,,,
NWSVME,19.00,29/04/10,4:1,0.105,0.13,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.335,0.365,0.36,4.5,30,,,,
NWSWMA,20.00,24/06/10,4:1,0.14,0.155,-,-,-,,,,
Orica Ltd Last Sale Price $27.00,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.285,0.315,-,-,-,,,,
Oil Search Ltd Last Sale Price $6.05,,,,,,,,,,,,
OSHVME,6.00,29/04/10,2:1,0.088,0.11,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.28,0.325,-,-,-,,,,
Paladin Energy Last Sale Price $4.40,,,,,,,,,,,,
PDNVME,5.00,29/04/10,2:1,0.023,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.59,0.605,-,-,-,,,,
Qantas Airways Last Sale Price $2.84,,,,,,,,,,,,
QANVME,3.50,29/04/10,2:1,0.001,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.10,0.11,-,-,-,,,,
QBE Insurance Grp Last Sale Price $21.27,,,,,,,,,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.14,0.16,-,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.069,0.072,0.071,1.1,300,,,,
QBEUMB,24.00,27/05/10,4:1,0.029,-,-,-,-,,,,
